event_id,video,split,frame,u_event,direct_handover_frame,r_raw,i_raw,observed_raw,signed_convergence,inlier_fraction,valid_vectors,characteristic_radius_px,x_r_unsmoothed,x_i_unsmoothed,x_r,x_i
E1,Video_S2.mp4,development,274,1.383838383838384,198,9.187024186036786e-06,1.4031706354697008e-05,2.848032636393328e-07,1.49602766619239e-07,1.0,2519,75.68093915109165,0.0032363729224273215,0.003284459306212847,0.29162190934548604,0.23044919289501484
E1,Video_S2.mp4,development,275,1.3888888888888888,198,5.730042643124717e-06,6.115926532865684e-06,3.463414222082406e-09,-3.898210272357261e-07,1.0,2516,75.68093915109165,0.0012941743166496335,0.00045897511155987183,0.21903997558827695,0.1729516384491511
E1,Video_S2.mp4,development,276,1.393939393939394,198,0.0008504101737748,0.00136771782925,0.0005679113673977,0.000309583947835,0.9578025477707006,2512,75.68093915109165,0.4756521992741299,0.4861449318250063,0.2831930315097402,0.2512499617931149
E1,Video_S2.mp4,development,277,1.398989898989899,198,2.209075162834455e-06,2.668786438099338e-06,4.290075406032656e-09,-1.4197399078597073e-07,1.0,2526,75.68093915109165,0.0,0.0,0.21239477363230513,0.18843747134483615
E1,Video_S2.mp4,development,278,1.404040404040404,198,2.0507150817946538e-06,2.6418516939852214e-06,3.640915569036451e-09,2.062107191669327e-07,1.0,2526,75.68093915109165,0.0,0.0,0.15929608022422886,0.14132810350862712
E1,Video_S2.mp4,development,279,1.4090909090909092,198,0.0014460781558899,0.0016744301724671,0.0006065215566195,0.0003271296608149,0.992874109263658,2526,75.68093915109165,0.8099285836311378,0.5954586626066898,0.3219542060759561,0.2548607432831428
E1,Video_S2.mp4,development,280,1.414141414141414,198,1.774778288947329e-05,1.900005595294432e-05,4.402806119685465e-09,-7.716326759776848e-07,1.0,2616,75.68093915109165,0.008045942631033781,0.005057866746428725,0.2434771402147255,0.19241002414896427
E1,Video_S2.mp4,development,281,1.4191919191919191,198,1.590429906650715e-05,2.6317235136679945e-05,6.052994194760686e-06,1.574958052863451e-07,1.0,2615,75.68093915109165,0.0070102477257174695,0.007669651613911707,0.18436041709247347,0.14622493101520115
E1,Video_S2.mp4,development,282,1.4242424242424243,198,0.0011714123911508,0.0015341059285984,0.000560428132303,0.000137817424522,0.9996184662342618,2621,75.68093915109165,0.6558166247300277,0.5454505923063331,0.302224469001862,0.24603134633798412
E1,Video_S2.mp4,development,283,1.4292929292929293,198,7.101395269566153e-06,2.9126585870586435e-05,2.8655216738116e-05,-4.796037360588201e-07,1.0,2553,75.68093915109165,0.002064627355954357,0.00867241270527328,0.22718450859038508,0.1866916129298064
E1,Video_S2.mp4,development,284,1.4343434343434345,198,7.043750595848537e-06,2.880911932606127e-05,2.868821502488572e-05,4.086478403442229e-07,1.0,2561,75.68093915109165,0.0020322414589671054,0.008559097305315943,0.17089644180753058,0.14215848402368378
E1,Video_S2.mp4,development,285,1.4393939393939394,198,0.0013314747701435,0.0014895226356721,0.0006148830871097,2.088181402271072e-05,0.991382687034861,2553,75.68093915109165,0.7456310157538701,0.5295607489057345,0.31458008529411546,0.23900905024419644
E1,Video_S2.mp4,development,286,1.4444444444444444,198,6.296268645439135e-06,7.300641252134598e-06,2.0335447104002924e-08,-6.929087517093535e-07,1.0,2576,75.68093915109165,0.0016122914162361183,0.000881852459777866,0.23633813682464563,0.17947725079809182
E1,Video_S2.mp4,development,287,1.4494949494949494,198,1.8461651479351088e-06,1.901131492070761e-06,3.744206680811324e-11,-2.419827664912333e-07,1.0,2570,75.68093915109165,0.0,0.0,0.17725360261848422,0.13460793809856886
E1,Video_S2.mp4,development,288,1.4545454545454546,198,0.0009719417270055,0.001244006011036,0.0006104840431362,-1.8953079001793327e-06,0.9926098794243484,2571,75.68093915109165,0.5438693108691867,0.44204397793484146,0.26890752968115983,0.211466948057637
E1,Video_S2.mp4,development,289,1.4595959595959596,198,1.417732039659936e-05,2.78544707107728e-05,2.7860425689141263e-05,-3.068696001751192e-07,1.0,2503,75.68093915109165,0.0060400053071031495,0.008218348145033864,0.20319064858764566,0.1606547980794862
E1,Video_S2.mp4,development,290,1.4646464646464648,198,4.10995779553686e-05,0.000150792314715,0.0001429265539627,1.4724072358029971e-06,1.0,2498,75.68093915109165,0.021165141297366068,0.05209670477220441,0.15768427176507574,0.13351527475266575
E1,Video_S2.mp4,development,291,1.4696969696969695,198,0.0012864063569002,0.0014896830642599,0.0005332721048034,-0.0002490362630902,0.9968038353975228,2503,75.68093915109165,0.7203436267009278,0.5296179282100482,0.2983491104990388,0.23254093811701135
E1,Video_S2.mp4,development,292,1.4747474747474747,198,9.641765373313286e-06,2.236570735215935e-05,1.930112557602115e-05,1.0503134996175945e-06,1.0,2471,75.68093915109165,0.0034918547529080423,0.006259200558304249,0.2246347965625061,0.17597050372733455
E1,Video_S2.mp4,development,293,1.47979797979798,198,9.542224094709463e-06,2.229435098504421e-05,1.9170653104083613e-05,-1.149051221505104e-06,1.0,2492,75.68093915109165,0.0034359306706802906,0.006233730696709861,0.16933508008954964,0.13353631046967837
E1,Video_S2.mp4,development,294,1.4848484848484849,198,0.0007096399898265,0.0013192773660784,0.0006184052326716,-0.0002100791035639,1.0,2471,75.68093915109165,0.39662585962758484,0.46887745997658037,0.22615777497405842,0.21737159784640386
E1,Video_S2.mp4,development,295,1.4898989898989898,198,1.4922538343942394e-05,1.8509454334574823e-05,3.096086231835216e-08,2.625320725258007e-07,1.0,2606,75.68093915109165,0.006458680089337344,0.004882751329301502,0.17123300125287816,0.16424938621712826
E1,Video_S2.mp4,development,296,1.494949494949495,198,2.842235333273416e-06,5.920586049219576e-06,5.249709555954496e-09,1.245958664020108e-07,1.0,2607,75.68093915109165,0.0,0.0003892493612338481,0.1284247509396586,0.12328435200315466
E1,Video_S2.mp4,development,297,1.5,198,0.0012130119364918,0.0014394915950743,0.0005733339930884,-0.0002839232269142,0.9973097617217525,2602,75.68093915109165,0.6791603916220343,0.5117284421910677,0.26610866111025255,0.22039537455013292
E1,Video_S2.mp4,development,298,1.505050505050505,198,3.4291573030811444e-06,6.107186446798081e-06,1.911701463797044e-09,-6.516095507613784e-07,1.0,2609,75.68093915109165,1.489033473174555e-06,0.00045585538445187476,0.1995818680910577,0.16541049475871267
E1,Video_S2.mp4,development,299,1.5101010101010102,198,2.735286997819141e-06,6.100750780021586e-06,5.2547544093783935e-09,8.096544281688267e-07,1.0,2607,75.68093915109165,0.0,0.00045355820750216113,0.14968640106829328,0.12417126062091004
E1,Video_S2.mp4,development,300,1.5151515151515151,198,0.0005785945085693,0.0011494937841262,0.0006278250948525,-0.0001584410374035,0.9766373037150518,2611,75.68093915109165,0.32304883514840366,0.40834846150858656,0.19302700958832086,0.19521556084282915
E2,Video_S3.mp4,development,1,0.0181818181818181,55,0.0004978277723927,0.0013287129963203,0.0012615284649655,-5.1378232349463815e-05,1.0,1432,75.79105968705281,0.27769660263298307,0.4722410251077295,0.27769660263298307,0.4722410251077295
E2,Video_S3.mp4,development,2,0.0363636363636363,55,0.0003882249242437,0.0012424632936943,0.0011831138981506,-7.903825670840803e-05,1.0,1422,75.79105968705281,0.21614642715285093,0.4414939936017173,0.2623090587629501,0.4645542672312264
E2,Video_S3.mp4,development,3,0.0545454545454545,55,0.0005950558288042,0.0011488554484025,0.0011703124037012,-0.0001214202197306,1.0,1417,75.79105968705281,0.3322917659125621,0.40812087112504236,0.27980473555035307,0.4504459182046804
E2,Video_S3.mp4,development,4,0.0727272727272727,55,0.0004708882705684,0.0014715747408943,0.0014292405685409,1.5815976706634594e-05,0.9985925404644616,1421,75.79105968705281,0.26256868770263253,0.5231637754643477,0.27549572358842295,0.4686253825195972
E2,Video_S3.mp4,development,5,0.0909090909090909,55,0.0003166727573701,0.0012128627578991,0.0011950549669563,1.4480208844536158e-05,1.0,1413,75.79105968705281,0.17596090947612825,0.43094113100454423,0.25061202006034927,0.45920431964083397
E2,Video_S3.mp4,development,6,0.109090909090909,55,0.0002373655199569,0.0009665344803582,0.0009446564945392,1.004508919877356e-05,1.0,1412,75.79105968705281,0.13141658805862355,0.34311073694174726,0.22081316205991786,0.4301809239660623
E2,Video_S3.mp4,development,7,0.1272727272727272,55,0.0002787955004535,0.0012056881724521,0.0011820616200566,-7.918171125753659e-05,1.0,1420,75.79105968705281,0.15468691455988778,0.4283832784907365,0.20428160018491034,0.4297315125972308
E2,Video_S3.mp4,development,8,0.1454545454545454,55,0.0003287891706464,0.0010669086777691,0.0009879638673737,4.1457529443622576e-05,1.0,1402,75.79105968705281,0.18276599765251575,0.378902600013574,0.1989026995518117,0.4170242844513166
E2,Video_S3.mp4,development,9,0.1636363636363636,55,0.0006691421214476,0.0013413251742628,0.0012025308096781,-3.176273612437441e-05,1.0,1411,75.79105968705281,0.37388888456644487,0.4767369001936191,0.24264924580546998,0.43195243838689223
E2,Video_S3.mp4,development,10,0.1818181818181818,55,0.0002824472185893,0.0010828673324711,0.0010664571309462,-2.7527808275085164e-06,1.0,1446,75.79105968705281,0.1567379596574482,0.38459287510184004,0.22117142426846453,0.4201125475656292
E2,Video_S3.mp4,development,11,0.2,55,0.0004242202207019,0.0011734166686864,0.0012043379247188,-2.733457011161456e-05,1.0,1436,75.79105968705281,0.23636121495423282,0.4168777533607991,0.22496887193990658,0.41930384901442164
E2,Video_S3.mp4,development,12,0.2181818181818181,55,0.0002778804454681,0.001178651861871,0.0011775833554565,3.774839882664249e-05,1.0,1430,75.79105968705281,0.15417295831893035,0.41874424401053967,0.20726989353466252,0.4191639477634511
E2,Video_S3.mp4,development,13,0.2363636363636363,55,0.0002929655931333,0.0012466252860312,0.0012028511846438,4.363026993725594e-05,1.0,1412,75.79105968705281,0.16264572880453299,0.4429777570390844,0.19611385235213014,0.42511740008235943
E2,Video_S3.mp4,development,14,0.2545454545454545,55,0.0004905134136894,0.0011486210933516,0.0011599826393648,-5.961401424725565e-06,1.0,1436,75.79105968705281,0.27358925455674427,0.4080373148126096,0.21548270290328364,0.42084737876492195
E2,Video_S3.mp4,development,15,0.2727272727272727,55,0.0003224545787845,0.0011178586500855,0.0010594428749755,-7.312050309016271e-05,0.9978843441466856,1418,75.79105968705281,0.17920823426008084,0.39706918716610334,0.20641408574248293,0.41490283086521734
E2,Video_S3.mp4,development,16,0.2909090909090909,55,0.0003954920856885,0.0013143242364617,0.0012557527516037,0.0001827269674368,0.9929378531073446,1416,75.79105968705281,0.22022768915869792,0.4671117810188865,0.20986748659653667,0.4279550684036346
E2,Video_S3.mp4,development,17,0.3090909090909091,55,0.0002830039492615,0.001612889815763,0.0015923515893518,-8.208458893466108e-05,0.989384288747346,1413,75.79105968705281,0.1570506555642296,0.5735280726735815,0.1966632788384599,0.4643483194711213
E2,Video_S3.mp4,development,18,0.3272727272727272,55,0.0007415289861521,0.0015309149962893,0.0014926169533282,0.0002048145200173,0.995049504950495,1414,75.79105968705281,0.414528853533361,0.54431334192405,0.2511296725121852,0.4843395750843535
E2,Video_S3.mp4,development,19,0.3454545454545454,55,0.0006586059117155,0.0012897708884133,0.0013418587623164,-8.199051241919442e-05,0.9809052333804807,1414,75.79105968705281,0.36797332267831234,0.4583589374397022,0.280340585053717,0.47784441567319064
E2,Video_S3.mp4,development,20,0.3636363636363636,55,0.0005478414688771,0.0012053535966546,0.0011944448342546,4.1080604780474594e-05,0.9853249475890984,1431,75.79105968705281,0.3057807837926378,0.4282639965112693,0.2867006347384472,0.4654493108827103
E2,Video_S3.mp4,development,21,0.3818181818181818,55,0.0003885771500802,0.001185610429859,0.0012625678209587,-3.600803768044614e-05,0.9957325746799432,1406,75.79105968705281,0.2163442390362345,0.4212251501650644,0.26911153581289404,0.4543932707032988
E2,Video_S3.mp4,development,22,0.4,55,0.0008482634526841,0.0014138672465048,0.0011977588292211,-3.507454104512142e-05,0.9985925404644616,1421,75.79105968705281,0.4744471446495044,0.502594942309125,0.3204454380220466,0.4664436886047554
E2,Video_S3.mp4,development,23,0.4181818181818181,55,0.0004077659229807,0.0013250561330632,0.001328628277406,-0.0001956933321185,1.0,1418,75.79105968705281,0.22712064962928233,0.4709374489890236,0.2971142409238555,0.46756712870082245
E2,Video_S3.mp4,development,24,0.4363636363636363,55,0.0004964534350524,0.0011681051526752,0.0011531098280102,5.1598006804653984e-05,0.9858856739590685,1417,75.79105968705281,0.27692485143746337,0.4149840415454711,0.29206689355225746,0.4544213569119846
E2,Video_S3.mp4,development,25,0.4545454545454545,55,0.000264130611997,0.0013853974467398,0.001280136173591,-3.245760192593927e-05,0.9929627023223082,1421,75.79105968705281,0.1464500732022615,0.4924469404864837,0.2556626884647585,0.4639277528056094
E2,Video_S3.mp4,development,26,0.4727272727272727,55,0.0006917484620518,0.001477685317915,0.0013056851457804,-8.94778202185087e-05,0.9986023759608664,1431,75.79105968705281,0.38658101919136434,0.5253417150172007,0.28839227114641,0.4792812433585072
E2,Video_S3.mp4,development,27,0.4909090909090909,55,0.0003522004343073,0.0012221685088637,0.0011945022270083,-1.4401238723094067e-05,1.0,1437,75.79105968705281,0.1959145161794231,0.43425875022777555,0.26527283240466326,0.46802562007582427
E2,Video_S3.mp4,development,28,0.509090909090909,55,0.0004496801314559,0.0010911877254966,0.0010786479106172,8.481439572616267e-05,0.9866573033707864,1424,75.79105968705281,0.250658940945658,0.38755958826879056,0.26161935953991194,0.4479091121240658
E2,Video_S3.mp4,development,29,0.5272727272727272,55,0.0006041832372801,0.0014958096136686,0.0012333166087046,6.411437706788092e-05,0.992302309307208,1429,75.79105968705281,0.33741668448876344,0.5318015211611384,0.2805686907771248,0.468882214383334
E2,Video_S3.mp4,development,30,0.5454545454545454,55,0.0005403321482838,0.0013521205554899,0.00108063663356,0.0001961351645485,0.9907735982966644,1409,75.79105968705281,0.3015641660417776,0.4805850950452459,0.28581755959328803,0.471807934548812
E2,Video_S3.mp4,development,31,0.5636363636363636,55,0.000381518330068,0.0011811239941782,0.0011448034783825,7.724920330498541e-05,0.9887323943661972,1420,75.79105968705281,0.21237995528173048,0.4196256239162926,0.26745815851539867,0.4587623568906821
E2,Video_S3.mp4,development,32,0.5818181818181818,55,0.0005553194027819,0.0012951585078943,0.0011402840027585,3.1815241244848025e-05,1.0,1416,75.79105968705281,0.3099797459084858,0.460279548909954,0.27808855536367044,0.45914165489550013
E2,Video_S3.mp4,development,33,0.6,55,0.0002145196056943,0.0013798113589934,0.0013643045676872,6.172327737208327e-05,0.9901823281907434,1426,75.79105968705281,0.11858411844644595,0.4904557570908448,0.23821244613436432,0.4669701804443363
E2,Video_S3.mp4,development,34,0.6181818181818182,55,0.000415563633149,0.0012062934783463,0.0011143981246277,-8.337320329787623e-05,0.9901547116736992,1422,75.79105968705281,0.23149978286017464,0.4285990802668753,0.2365342803158169,0.45737740539997107
E2,Video_S3.mp4,development,35,0.6363636363636364,55,0.0005282913263926,0.0012705326668585,0.0012630766723304,0.0001936432364378,0.9872701555869872,1414,75.79105968705281,0.29480296325101196,0.4515006944834171,0.2511014510496157,0.4559082276708326
E2,Video_S3.mp4,development,36,0.6545454545454545,55,0.0003013854845304,0.001326948660053,0.001362703857012,0.0001012136060771,0.9804605722260992,1433,75.79105968705281,0.16737481536903348,0.4716120859628265,0.23016979212947014,0.4598341922438311
E2,Video_S3.mp4,development,37,0.6727272727272727,55,0.0007275895553834,0.0015796659689866,0.0012920558219775,0.0001264622902099,0.9874389392882066,1433,75.79105968705281,0.4067031037525861,0.5616878256068921,0.27430312003524915,0.48529760058459637
E2,Video_S3.mp4,development,38,0.6909090909090909,55,0.0007942578054281,0.0011991832158755,0.001209235866554,-2.5319974941151457e-05,0.9707724425887264,1437,75.79105968705281,0.4441304067317244,0.4260641433542299,0.31675994170936794,0.47048923627700473
E2,Video_S3.mp4,development,39,0.7090909090909091,55,0.0004728475390269,0.001356740671334,0.0013232694473117,5.2456256398158985e-05,0.9767277856135402,1418,75.79105968705281,0.26366893138143094,0.482232000215106,0.3034871891273837,0.47342492726153
E2,Video_S3.mp4,development,40,0.7272727272727273,55,0.0007139876864884,0.0014379835008445,0.001385171432048,-6.086619325595954e-05,0.9797486033519552,1432,75.79105968705281,0.3990667598409892,0.5111909060824111,0.3273820818057851,0.4828664219667503
E2,Video_S3.mp4,development,41,0.7454545454545455,55,0.0006997799938252,0.0014796165714862,0.0014875467168167,2.510853535164781e-05,0.9740350877192984,1425,75.79105968705281,0.391090184288372,0.5260300520821666,0.34330910742643184,0.49365732949560437
E2,Video_S3.mp4,development,42,0.7636363636363637,55,0.000923490235685,0.0014274428398539,0.0012494090478867,-3.4372735636445384e-05,0.976140350877193,1425,75.79105968705281,0.5166739032523001,0.5074338331722107,0.3866503063828989,0.4971014554147559
E2,Video_S3.mp4,development,43,0.7818181818181819,55,0.0003057693016464,0.0013012545019441,0.0012605881784111,0.0001104670974525,0.9546722454672244,1434,75.79105968705281,0.16983699890172213,0.46245267360775566,0.33244697951260466,0.48843925996300586
E2,Video_S3.mp4,development,44,0.8,55,0.0006212271456496,0.0014583330598182,0.001316356472671,1.573084517314527e-05,0.9811188811188812,1430,75.79105968705281,0.3469864874105307,0.5184441132275674,0.33608185648708616,0.49594047327914625
E2,Video_S3.mp4,development,45,0.8181818181818182,55,0.0006347715775179,0.001485416498328,0.0015232518780976,0.0001607270777257,0.9727653631284916,1432,75.79105968705281,0.3545912902355168,0.5280972530282665,0.3407092149241938,0.5039796682164264
E2,Video_S3.mp4,development,46,0.8363636363636363,55,0.0003579289501165,0.0013116134251931,0.0012802488636225,5.250444488524853e-05,0.9774806474313864,1421,75.79105968705281,0.19913178801490863,0.46614543426380045,0.3053148581968725,0.4945211097282699
E2,Video_S3.mp4,development,47,0.8545454545454545,55,0.0007405161909608,0.0015467505023548,0.0012356162769719,0.0002536013327474,0.9816901408450704,1420,75.79105968705281,0.413960262843532,0.5499570911170117,0.33247620935853733,0.5083801050754554
E2,Video_S3.mp4,development,48,0.8727272727272727,55,0.0006072376547805,0.0015283573615953,0.0013963929377496,0.0002987254843274,0.9825174825174824,1430,75.79105968705281,0.33913168888911,0.5434017966139938,0.3341400792411805,0.51713552796009
E2,Video_S3.mp4,development,49,0.8909090909090909,55,0.0007166119436976,0.0019562377027499,0.002063984517008,0.0004994267186076,0.9552447552447552,1430,75.79105968705281,0.40054007506200084,0.6958666988733522,0.35074007819638564,0.5618183206884055
E2,Video_S3.mp4,development,50,0.9090909090909092,55,0.0020468463544276,0.0027852599731769,0.0029482380487024,0.0012101911701661,0.8124562631210637,1429,75.79105968705281,1.1468657719412716,0.9910837168137284,0.5497715016326071,0.6691346697197362
E2,Video_S3.mp4,development,51,0.9272727272727272,55,0.0034628242053109,0.0050081695805318,0.0051227645017206,0.001701132935464,0.7806587245970568,1427,75.79105968705281,1.9402098490960464,1.7814647297055433,0.897381088498467,0.947217184716188
E2,Video_S3.mp4,development,52,0.9454545454545454,55,0.0049545590990585,0.0089914091876223,0.0109063163399696,0.0033473229274071,0.6263194933145672,1421,75.79105968705281,2.0,2.0,1.1730358163738503,1.210412888537141
E2,Video_S3.mp4,development,53,0.9636363636363636,55,0.0094018618652208,0.0142219834200393,0.0140882674604654,0.0059959024846695,0.5592151366503153,1427,75.79105968705281,2.0,2.0,1.3797768622803877,1.4078096664028559
E2,Video_S3.mp4,development,54,0.9818181818181818,55,0.00452907484539,0.0160224466870445,0.0184069499373435,0.0009766500070774,0.5295794725588026,1403,75.79105968705281,2.0,2.0,1.5348326467102908,1.555857249802142
E2,Video_S3.mp4,development,55,1.0,55,0.0026561911839211,0.0091175128377314,0.0092134773731231,-0.000544720907061,0.6219081272084805,1415,75.79105968705281,1.488406820457493,2.0,1.5232261901470916,1.6668929373516064
E2,Video_S3.mp4,development,56,1.018181818181818,55,0.0015873949795904,0.0050101572321371,0.0043671880848705,6.81784545153441e-06,0.7277227722772277,1414,75.79105968705281,0.8892034417289072,1.7821706794635797,1.3647205030425453,1.6957123728795995
E2,Video_S3.mp4,development,57,1.0363636363636364,55,0.0026211766480863,0.0065530128697917,0.0074319369159638,0.00136161337081,0.6906272022551092,1419,75.79105968705281,1.4687866067543371,2.0,1.3907370289704932,1.7717842796596996
E2,Video_S3.mp4,development,58,1.0545454545454545,55,0.0024285606407342,0.0059180078497711,0.0069877095520496,0.0014440421989475,0.7076271186440678,1416,75.79105968705281,1.360842971584156,2.0,1.383263514623909,1.8288382097447746
E2,Video_S3.mp4,development,59,1.0727272727272728,55,0.0020430197721546,0.0036118922550333,0.0036330518778413,0.0004052567257628,0.7893631910426872,1429,75.79105968705281,1.1447202958691451,1.2852067461994898,1.3236277099352178,1.6929303438584533
E2,Video_S3.mp4,development,60,1.0909090909090908,55,0.0004036218757573,0.0034242857068573,0.0034573834855109,-3.847082901753396e-05,0.7865640307907628,1429,75.79105968705281,0.22479337113005307,1.2184759448378009,1.0489191252339267,1.5743167441032901
E2,Video_S3.mp4,development,61,1.1090909090909091,55,0.0017964351651017,0.0031687063643536,0.0028859348967671,0.0013964376858641,0.8375,1440,75.79105968705281,1.0064487388682837,1.1275474490116877,1.038301528642516,1.4626244203303895
E2,Video_S3.mp4,development,62,1.1272727272727272,55,0.0036036704509137,0.0045065457418666,0.0045757922343909,0.0028204950834039,0.8110566829951015,1429,75.79105968705281,2.0,1.6032594640043722,1.2787261464818869,1.4977831812488853
E2,Video_S3.mp4,development,63,1.1454545454545455,55,0.0031257094343512,0.0067916354802385,0.0079916948452591,0.0012909172686801,0.6694915254237288,1416,75.79105968705281,1.7514327657494624,2.0,1.3969028012987807,1.623337385936664
E2,Video_S3.mp4,development,64,1.1636363636363636,55,0.0023611716836789,0.0039456326505014,0.0033957846462726,0.0002219014008798,0.7903682719546742,1412,75.79105968705281,1.3230727338913342,1.4038858693449152,1.378445284446919,1.5684745067887267
E2,Video_S3.mp4,development,65,1.181818181818182,55,0.0015237636003972,0.0028987968723376,0.0026786865200847,-6.372690871492281e-05,0.7991573033707865,1424,75.79105968705281,0.8535093694686958,1.0314955037141,1.2472113057023633,1.43422975602007
E2,Video_S3.mp4,development,66,1.2,55,0.0033740724926141,0.0039799109594936,0.0026262977626174,0.0002011413380067,0.8136908962597036,1417,75.79105968705281,1.8905169335784275,1.4160731084532416,1.4080377126713794,1.429690594128363
E2,Video_S3.mp4,development,67,1.2181818181818185,55,0.0014280712248526,0.0027901599595655,0.0026146080344915,0.000722916558967,0.787857641311933,1433,75.79105968705281,0.7998263861931917,0.9928278892641945,1.2559848810518324,1.320474917912321
E2,Video_S3.mp4,development,68,1.2363636363636363,55,0.0011275819927927,0.0030196609593561,0.0030094736721366,0.0006200352950673,0.7661233167965982,1411,75.79105968705281,0.6312199555107827,1.0745102681472996,1.09979364966657,1.2589837554710654
E2,Video_S3.mp4,development,69,1.2545454545454546,55,0.0018833740662617,0.0027943192228332,0.0020657936111092,0.0004224146045819,0.8693759071117562,1378,75.79105968705281,1.0552033433031693,0.9943083912619329,1.0886460730757197,1.1928149144187823
E2,Video_S3.mp4,development,70,1.2727272727272727,55,0.0015597962929147,0.0025450300502147,0.0022554949391633,0.0006960888449123,0.903043170559094,1413,75.79105968705281,0.8737222151938098,0.9055623294698727,1.0349151086052424,1.121001768181555
E2,Video_S3.mp4,development,71,1.290909090909091,55,0.004571391924961,0.0045366237819987,0.002648034133017,0.0018456113444176,0.8944723618090452,1393,75.79105968705281,2.0,1.613947399223814,1.276186331453932,1.2442381759421197
E2,Video_S3.mp4,development,72,1.309090909090909,55,0.0033080491738918,0.0064986151289261,0.0064393975771963,0.0019537871855846,0.7092297015961138,1441,75.79105968705281,1.853547007552742,2.0,1.4205265004786345,1.4331786319565898
E2,Video_S3.mp4,development,73,1.3272727272727274,55,0.0021199572872896,0.003813501255239,0.0034567851107567,0.0008655737915256,0.7669699090272918,1429,75.79105968705281,1.1878558054405457,1.3569042525243384,1.3623588267191122,1.414110037098527
E2,Video_S3.mp4,development,74,1.3454545454545457,55,0.00198882749246,0.0026953341615544,0.0024538750294595,0.0001053353815899,0.8052851182197497,1438,75.79105968705281,1.1143350598539568,0.9590727014577903,1.3003528850028234,1.3003507031883428
E2,Video_S3.mp4,development,75,1.3636363636363635,55,0.0033014183959811,0.0036352059255649,0.003081299830228,-8.049621021410935e-05,0.7960199004975125,1407,75.79105968705281,1.8498339520843823,1.293498442047964,1.4377231517732132,1.298637637903248
E2,Video_S3.mp4,development,76,1.3818181818181818,55,0.0026452214785276,0.0031036411507212,0.0024374925997108,0.0007811536066598,0.8259629101283881,1402,75.79105968705281,1.4822600765920986,1.1043952354379314,1.4488573829779345,1.250077037286919
E2,Video_S3.mp4,development,77,1.4,55,0.0010416294073798,0.002787823172413,0.0023706727661192,9.258844140436208e-05,0.8039353478566409,1423,75.79105968705281,0.5829821015637511,0.9919961003076977,1.2323885626243887,1.1855568030421137
E2,Video_S3.mp4,development,78,1.4181818181818182,55,0.0028146872882647,0.0039444068986198,0.0018348259618505,0.0015574305146317,0.8962131837307152,1426,75.79105968705281,1.5772107217085243,1.4034500603492703,1.3185941023954226,1.240030117368903
E2,Video_S3.mp4,development,79,1.4363636363636365,55,0.0022649315006477,0.0027187748316495,0.0016349006909877,0.0009498555000373,0.9115598885793872,1436,75.79105968705281,1.2691275259549966,0.967417185793285,1.3062274582853162,1.1718768844749985
E2,Video_S3.mp4,development,80,1.4545454545454546,55,0.0048083924695137,0.0054141340472013,0.0019034493016079,-0.0004040067669173,0.8652329749103943,1395,75.79105968705281,2.0,1.9256212470167804,1.4796705937139871,1.360312975110444
E2,Video_S3.mp4,development,81,1.4727272727272729,55,0.0028518918710423,0.0037631928368893,0.0036464792210608,0.0005263985875443,0.7113475177304964,1410,75.79105968705281,1.5980540713081872,1.3390145933925992,1.5092664631125372,1.3549883796809827
E2,Video_S3.mp4,development,82,1.490909090909091,55,0.0015020911070038,0.0034181668585998,0.0025827982462942,0.0005932630202893,0.7619728377412437,1399,75.79105968705281,0.8413516494939889,1.2162992880733061,1.3422877597079002,1.3203161067790636
E2,Video_S3.mp4,development,83,1.509090909090909,55,0.0022181495099308,0.0028317149008696,0.001616652472876,-5.246980763429221e-06,0.825408618127786,1346,75.79105968705281,1.2429030924359434,1.007619217092813,1.317441592889911,1.242141884357501
E2,Video_S3.mp4,development,84,1.5272727272727271,55,0.0022186638998792,0.0027006630989831,0.0017391082365065,-0.0003718054806136,0.8014035087719298,1425,75.79105968705281,1.2431914490486082,0.9609697306946721,1.2988790569295854,1.1718488459417937
E2,Video_S3.mp4,development,85,1.5454545454545454,55,0.0030015901065397,0.0033018328654224,0.0018865378806367,0.0002762898697732,0.8449891852919971,1387,75.79105968705281,1.6819126094794927,1.1749132927679948,1.3946374450670622,1.172614957648344
E2,Video_S3.mp4,development,86,1.5636363636363635,55,0.0013367185735384,0.0019577365514522,0.0013315622927621,0.0006635214033016,0.8577494692144374,1413,75.79105968705281,0.7485731820226856,0.6964006632321148,1.233121379305968,1.0535613840442868
E2,Video_S3.mp4,development,87,1.5818181818181818,55,0.0011370659921554,0.001879147193747,0.0010308779310435,0.0006910962571907,0.8824362606232294,1412,75.79105968705281,0.6365422616144594,0.6684021532007888,1.083976599883091,0.9572715763334123
E2,Video_S3.mp4,development,88,1.6,55,0.0016082884396063,0.0022264072640434,0.0009704509284347,0.0008623414214581,0.911127167630058,1384,75.79105968705281,0.9009231500383631,0.7921016145842013,1.038213237421909,0.9159790858961094
E2,Video_S3.mp4,development,89,1.6181818181818182,55,0.0026878467313863,0.0031138226487603,0.0011645623017102,0.00063941939632,0.927038626609442,1398,75.79105968705281,1.5061442527123667,1.108018226165611,1.1551959912445235,0.9639888709634848
