event_id,video,split,frame,u_event,direct_handover_frame,r_raw,i_raw,observed_raw,signed_convergence,inlier_fraction,valid_vectors,characteristic_radius_px
E1,Video_S2.mp4,development,161,0.8131313131313131,198,1.14196144161645e-06,1.158775132689813e-06,1.8044099547864791e-09,-2.329188109051472e-08,1.0,2442,75.68093915109165
E1,Video_S2.mp4,development,162,0.8181818181818182,198,0.0025609671669721,0.0028775114346974,0.0009899644646793,0.0001681790600189,0.905521472392638,2445,75.68093915109165
E1,Video_S2.mp4,development,163,0.8232323232323232,198,9.541658127221617e-06,1.403316713652143e-05,7.514557182730641e-06,1.298128707860613e-06,1.0,2571,75.68093915109165
E1,Video_S2.mp4,development,164,0.8282828282828283,198,9.494611271564173e-06,1.422587793143197e-05,7.617027222295292e-06,-1.3276763133340808e-06,1.0,2576,75.68093915109165
E1,Video_S2.mp4,development,165,0.8333333333333334,198,0.0027859298387809,0.0033426330631677,0.0008060137624852,0.0004679355463741,0.9214313496693892,2571,75.68093915109165
E1,Video_S2.mp4,development,166,0.8383838383838383,198,6.266521959737016e-06,2.432402329035898e-05,2.5070019546546973e-05,-3.46669737805172e-07,1.0,2607,75.68093915109165
E1,Video_S2.mp4,development,167,0.8434343434343434,198,2.855583889554884e-06,3.150375898421736e-06,8.004188423171854e-09,1.3911621743467606e-07,1.0,2610,75.68093915109165
E1,Video_S2.mp4,development,168,0.8484848484848485,198,0.0014528530251918,0.0018751429318403,0.0008707479573786,0.0001598333820125,0.9252587198160216,2609,75.68093915109165
E1,Video_S2.mp4,development,169,0.8535353535353535,198,2.1401253721734827e-06,2.1940469212833447e-06,1.3889177585824084e-09,-3.778375072815976e-07,1.0,2552,75.68093915109165
E1,Video_S2.mp4,development,170,0.8585858585858586,198,1.991830502012112e-06,2.0350863181723e-06,2.776106899915476e-09,5.512303946630937e-08,1.0,2553,75.68093915109165
E1,Video_S2.mp4,development,171,0.8636363636363636,198,0.001319528389252,0.0016460832905508,0.0007565097766928,0.0001824964268877,0.926332288401254,2552,75.68093915109165
E1,Video_S2.mp4,development,172,0.8686868686868687,198,2.5306931113750573e-05,4.0599600136102857e-05,2.9656337574124336e-05,2.7361920642565707e-06,1.0,2584,75.68093915109165
E1,Video_S2.mp4,development,173,0.8737373737373737,198,1.805328146751185e-05,4.3432425225777374e-05,4.025548696517944e-05,-5.088669898789533e-07,1.0,2599,75.68093915109165
E1,Video_S2.mp4,development,174,0.8787878787878788,198,0.0016587757104535,0.0024445333789926,0.0006932751275599,0.0005106909312149,0.9477351916376306,2583,75.68093915109165
E1,Video_S2.mp4,development,175,0.8838383838383839,198,2.981969422357547e-06,2.991566739144478e-06,2.00723507259859e-10,-1.1455328501330797e-06,1.0,2479,75.68093915109165
E1,Video_S2.mp4,development,176,0.8888888888888888,198,5.799878065810768e-07,6.019526870492155e-07,2.1700197194718382e-10,2.6423546906073625e-08,1.0,2474,75.68093915109165
E1,Video_S2.mp4,development,177,0.8939393939393939,198,0.001472443811256,0.001673170662232,0.0006222403608262,0.0004002934305038,0.96195872116552,2471,75.68093915109165
E1,Video_S2.mp4,development,178,0.898989898989899,198,8.910865655105458e-06,1.2239251136029758e-05,2.286458311573369e-08,9.184149295515808e-07,1.0,2520,75.68093915109165
E1,Video_S2.mp4,development,179,0.904040404040404,198,8.642983607330569e-06,1.21679692642314e-05,2.6753960824521528e-08,-9.635442279609665e-07,1.0,2526,75.68093915109165
E1,Video_S2.mp4,development,180,0.9090909090909092,198,0.0016233753245133,0.0018696639936724,0.000704068748746,0.0004377049275507,0.9797619047619048,2520,75.68093915109165
E1,Video_S2.mp4,development,181,0.914141414141414,198,9.098018656245704e-07,9.213077930506336e-07,1.481262196234567e-10,-1.9748046509171504e-07,1.0,2563,75.68093915109165
E1,Video_S2.mp4,development,182,0.9191919191919192,198,1.361842241982989e-06,1.4675684383594918e-06,8.682712326901764e-10,-1.7922706585515868e-07,1.0,2563,75.68093915109165
E1,Video_S2.mp4,development,183,0.9242424242424242,198,0.0011320475686411,0.0020677579680037,0.0006336042424663,0.0005430052109581,0.9929742388758782,2562,75.68093915109165
E1,Video_S2.mp4,development,184,0.9292929292929292,198,1.0530998668235692e-05,3.145356660090086e-05,2.831589154084213e-05,-3.0852483319243618e-06,1.0,2541,75.68093915109165
E1,Video_S2.mp4,development,185,0.9343434343434344,198,1.1219994155289694e-05,3.142128240114198e-05,2.8099646442569792e-05,3.117349646530876e-06,1.0,2553,75.68093915109165
E1,Video_S2.mp4,development,186,0.9393939393939394,198,0.0010646687830656,0.0019414655454681,0.0005109554622322,0.0003270807250023,0.9881936245572608,2541,75.68093915109165
E1,Video_S2.mp4,development,187,0.9444444444444444,198,2.241973036271963e-05,2.3818104811168863e-05,1.072651593858609e-05,-1.8455401076256093e-06,1.0,2507,75.68093915109165
E1,Video_S2.mp4,development,188,0.9494949494949496,198,8.60763466298037e-06,1.053539629147557e-05,7.361049547682796e-09,1.1620815260071635e-06,1.0,2501,75.68093915109165
E1,Video_S2.mp4,development,189,0.9545454545454546,198,0.0011390022573788,0.0022128573219366,0.000700966687873,0.000322733562301,0.9479583666933546,2498,75.68093915109165
E1,Video_S2.mp4,development,190,0.9595959595959596,198,8.696284109916113e-06,9.126375806062785e-06,1.6095915711389353e-08,8.088869832834078e-07,1.0,2576,75.68093915109165
E1,Video_S2.mp4,development,191,0.9646464646464646,198,8.593716851202458e-06,9.012080489571926e-06,1.0954162910081776e-08,-7.333085321192812e-07,1.0,2575,75.68093915109165
E1,Video_S2.mp4,development,192,0.9696969696969696,198,0.0017948401489373,0.0026536705432768,0.0006889406940899,0.000419973621991,0.9782608695652174,2576,75.68093915109165
E1,Video_S2.mp4,development,193,0.9747474747474748,198,5.178572021784429e-06,5.792248038936332e-06,1.0515813109179817e-08,-2.2519152365063638e-07,1.0,2554,75.68093915109165
E1,Video_S2.mp4,development,194,0.9797979797979798,198,1.58910552549876e-05,2.15388440081914e-05,9.640553798817564e-06,1.9745896007172803e-06,1.0,2553,75.68093915109165
E1,Video_S2.mp4,development,195,0.9848484848484848,198,0.0017446696155296,0.0023907040882699,0.0005953465006314,0.0002732605827363,0.97421875,2560,75.68093915109165
E1,Video_S2.mp4,development,196,0.98989898989899,198,1.7448147991559284e-05,4.00978699482311e-05,4.005795562989079e-05,-4.106087620137089e-06,1.0,2574,75.68093915109165
E1,Video_S2.mp4,development,197,0.9949494949494948,198,1.776606760246903e-05,4.019748920136416e-05,3.953930718125776e-05,4.125846480573792e-06,1.0,2568,75.68093915109165
E1,Video_S2.mp4,development,198,1.0,198,0.0013283191013205,0.0020423763509726,0.0006237275665625,0.0001479196910874,0.947940947940948,2574,75.68093915109165
E1,Video_S2.mp4,development,199,1.005050505050505,198,2.7682462427298216e-06,3.076991674893385e-06,2.491606920784761e-09,-4.231284411737591e-07,1.0,2600,75.68093915109165
E1,Video_S2.mp4,development,200,1.0101010101010102,198,6.959310665156789e-06,6.9483222465343e-06,1.263141924390254e-09,4.4907171536934243e-07,1.0,2600,75.68093915109165
E1,Video_S2.mp4,development,201,1.0151515151515151,198,0.001622585045958,0.0022989550161502,0.0008589878561906,0.0001854970406093,0.9457483647556753,2599,75.68093915109165
E1,Video_S2.mp4,development,202,1.02020202020202,198,3.332134605985982e-05,4.792962463359648e-05,4.621525295078754e-05,-3.759782090995145e-06,1.0,2528,75.68093915109165
E1,Video_S2.mp4,development,203,1.0252525252525253,198,9.742307197563772e-05,0.0001948235303285,0.0001756342098815,-5.872791200012273e-07,1.0,2521,75.68093915109165
E1,Video_S2.mp4,development,204,1.0303030303030305,198,0.0018975544113405,0.0024632700468541,0.0008597134146839,0.000349040390504,0.9571317225253312,2566,75.68093915109165
E1,Video_S2.mp4,development,205,1.0353535353535352,198,1.0417734349159054e-05,2.8659279634375373e-05,2.654775744304061e-05,-1.1988673032092836e-07,1.0,2496,75.68093915109165
E1,Video_S2.mp4,development,206,1.0404040404040404,198,1.1380524251229448e-05,2.835753993763945e-05,2.662054066604469e-05,7.423788783711417e-08,1.0,2525,75.68093915109165
E1,Video_S2.mp4,development,207,1.0454545454545454,198,0.0014386361793206,0.0022132081647362,0.0006964926142245,0.0002864716288273,0.9599358974358976,2496,75.68093915109165
E1,Video_S2.mp4,development,208,1.0505050505050506,198,1.037132731366245e-05,2.604660770024689e-05,2.7866904929396696e-05,-4.118421936816219e-07,1.0,2601,75.68093915109165
E1,Video_S2.mp4,development,209,1.0555555555555556,198,1.4376138561161674e-05,1.7275794683761748e-05,4.4014868194608425e-08,1.2511547943239163e-06,1.0,2584,75.68093915109165
E1,Video_S2.mp4,development,210,1.0606060606060606,198,0.0010355191541172,0.0022071764473048,0.000794842839241,0.0004306828652989,0.9574303405572756,2584,75.68093915109165
E1,Video_S2.mp4,development,211,1.0656565656565655,198,2.1513586588572617e-06,2.180772532865002e-06,2.0111050602622527e-09,-3.2675033478923865e-07,1.0,2474,75.68093915109165
E1,Video_S2.mp4,development,212,1.0707070707070707,198,8.270826942920528e-06,8.533261914070558e-06,3.3930149800909253e-09,2.135573533457169e-06,1.0,2473,75.68093915109165
E1,Video_S2.mp4,development,213,1.0757575757575757,198,0.0015243156934208,0.002119813518315,0.0008377400808967,0.000422536327805,0.9555375909458368,2474,75.68093915109165
E1,Video_S2.mp4,development,214,1.0808080808080809,198,2.548231203310416e-06,3.0648960375674363e-06,1.4502464118493208e-08,2.940062479028782e-07,1.0,2635,75.68093915109165
E1,Video_S2.mp4,development,215,1.085858585858586,198,1.748258014222499e-05,3.756941409589805e-05,2.4929799110395837e-05,-2.3398494923831947e-06,1.0,2643,75.68093915109165
E1,Video_S2.mp4,development,216,1.0909090909090908,198,0.0013792474114522,0.0020102574944298,0.0007904626545496,0.0003205783565985,0.9685128983308042,2636,75.68093915109165
E1,Video_S2.mp4,development,217,1.095959595959596,198,2.2184733796255065e-05,5.176736241271344e-05,4.50684383395128e-05,-1.7489979171614325e-06,1.0,2565,75.68093915109165
E1,Video_S2.mp4,development,218,1.101010101010101,198,2.4057434578528982e-05,5.249700957203358e-05,4.520537549979053e-05,1.6808268281653935e-06,1.0,2579,75.68093915109165
E1,Video_S2.mp4,development,219,1.106060606060606,198,0.0015405705576568,0.0018984030281952,0.0008966847672127,0.0003443291966145,0.978167641325536,2565,75.68093915109165
E1,Video_S2.mp4,development,220,1.1111111111111112,198,6.782067174466716e-06,6.99825237689043e-06,7.002340485229297e-09,1.4759710329492748e-06,1.0,2583,75.68093915109165
E1,Video_S2.mp4,development,221,1.116161616161616,198,4.1465444509030906e-06,4.229890910740275e-06,1.4509760060121835e-09,1.0615129477642429e-06,1.0,2580,75.68093915109165
E1,Video_S2.mp4,development,222,1.121212121212121,198,0.0016338412761054,0.0021025745449757,0.0008927086601033,0.000315252388615,0.9805975941016686,2577,75.68093915109165
E1,Video_S2.mp4,development,223,1.1262626262626263,198,4.070218716734438e-06,5.362379733550732e-06,9.347638751933118e-07,-6.304115884869788e-07,1.0,2570,75.68093915109165
E1,Video_S2.mp4,development,224,1.1313131313131313,198,4.390759988673908e-06,6.561942010675502e-06,7.984954208950512e-07,4.936513576803137e-07,1.0,2563,75.68093915109165
E1,Video_S2.mp4,development,225,1.1363636363636365,198,0.0019515108255653,0.0024735811030902,0.0009288421715609,0.0002619449008814,0.9957198443579768,2570,75.68093915109165
E1,Video_S2.mp4,development,226,1.1414141414141414,198,7.458075790520579e-07,7.332660077530708e-07,5.25611720814112e-10,-1.7626692483396766e-07,1.0,2632,75.68093915109165
E1,Video_S2.mp4,development,227,1.1464646464646464,198,8.161893790333571e-06,8.61356408227296e-06,7.643458310724327e-09,1.7749437718483918e-06,1.0,2632,75.68093915109165
E1,Video_S2.mp4,development,228,1.1515151515151516,198,0.0023519366781513,0.0028107125955542,0.0009421418071724,0.0002688241214143,0.9203338391502276,2636,75.68093915109165
E1,Video_S2.mp4,development,229,1.1565656565656566,198,1.4775615870733662e-05,2.972956242498886e-05,2.4797889636829492e-05,-3.4209866406342826e-07,1.0,2622,75.68093915109165
E1,Video_S2.mp4,development,230,1.1616161616161615,198,4.218524803508039e-05,0.0001055401456313,9.998002497013658e-05,4.567954914214134e-06,1.0,2631,75.68093915109165
E1,Video_S2.mp4,development,231,1.1666666666666667,198,0.0020347984033528,0.0023092303454461,0.0009594809380359,0.0003137732048108,1.0,2624,75.68093915109165
E1,Video_S2.mp4,development,232,1.1717171717171715,198,4.889995083608829e-05,0.0001995748940788,0.000190320846741,5.065363880674134e-06,1.0,2620,75.68093915109165
E1,Video_S2.mp4,development,233,1.176767676767677,198,1.0124480577675e-05,1.2729487045422625e-05,4.3028669516331775e-09,-5.790916635106669e-10,1.0,2465,75.68093915109165
E1,Video_S2.mp4,development,234,1.181818181818182,198,0.0017300313804021,0.0022404342235909,0.0009496812708675,0.0006143662256514,0.979755538579068,2618,75.68093915109165
E1,Video_S2.mp4,development,235,1.1868686868686869,198,1.2454334462095118e-05,1.5655514470367053e-05,3.5992757663194644e-09,-1.6260078630203625e-06,1.0,2572,75.68093915109165
E1,Video_S2.mp4,development,236,1.1919191919191918,198,1.1277189497772024e-05,2.1691032165765097e-05,1.1668026672850829e-05,2.121868291848905e-06,1.0,2574,75.68093915109165
E1,Video_S2.mp4,development,237,1.196969696969697,198,0.0018186507132145,0.0021596364173451,0.0008259664755314,0.0005249404796314,0.9872142580395196,2581,75.68093915109165
E1,Video_S2.mp4,development,238,1.202020202020202,198,1.220382537613112e-05,4.427515983989249e-05,3.967095472034998e-05,1.3743418445510969e-06,1.0,2542,75.68093915109165
E1,Video_S2.mp4,development,239,1.207070707070707,198,1.246850875581624e-05,4.458999131561523e-05,3.977763844886795e-05,-1.4579625371435867e-06,1.0,2550,75.68093915109165
E1,Video_S2.mp4,development,240,1.2121212121212122,198,0.0019960718047694,0.0023739882675337,0.000803867529612,0.0006290893029458,0.9933123524783636,2542,75.68093915109165
E1,Video_S2.mp4,development,241,1.2171717171717171,198,1.7205047385437942e-05,2.327932325108236e-05,7.223824923130451e-06,-2.1882757406110898e-07,1.0,2591,75.68093915109165
E1,Video_S2.mp4,development,242,1.2222222222222223,198,1.0293403567733518e-06,1.1857874597545023e-06,6.121984030826866e-10,2.1779871151039745e-07,1.0,2593,75.68093915109165
E1,Video_S2.mp4,development,243,1.2272727272727273,198,0.0018207029850157,0.0024198599086133,0.0007919760537333,0.0006927962483155,0.9830377794911334,2594,75.68093915109165
E1,Video_S2.mp4,development,244,1.2323232323232325,198,2.0444612070300387e-05,2.760130661133742e-05,7.95256801211508e-06,-2.4863346976822243e-06,1.0,2597,75.68093915109165
E1,Video_S2.mp4,development,245,1.2373737373737377,198,2.091418242982456e-05,2.852077601188732e-05,9.071731255971828e-06,2.605877246764088e-06,1.0,2554,75.68093915109165
E1,Video_S2.mp4,development,246,1.2424242424242424,198,0.0015978448253189,0.0021381522705869,0.0008472566842101,0.0006576164946988,0.97458606083943,2597,75.68093915109165
E1,Video_S2.mp4,development,247,1.2474747474747474,198,8.360132835541706e-07,8.504174627055811e-07,4.774609596580602e-10,1.4864201869357885e-08,1.0,2566,75.68093915109165
E1,Video_S2.mp4,development,248,1.2525252525252526,198,8.335040432535587e-06,8.94016259542869e-06,1.4205698839475642e-09,3.538823796223056e-07,1.0,2566,75.68093915109165
E1,Video_S2.mp4,development,249,1.2575757575757576,198,0.001497864250343,0.002052107050241,0.000800127745606,0.0005956839481905,0.957620528771384,2572,75.68093915109165
E1,Video_S2.mp4,development,250,1.2626262626262623,198,3.946294076377209e-05,3.31471439270347e-05,1.4811821529292502e-05,-2.159986813854431e-07,1.0,2533,75.68093915109165
E1,Video_S2.mp4,development,251,1.2676767676767675,198,3.956116048305662e-05,3.343713678538199e-05,1.5206939679046629e-05,2.649088716166759e-07,1.0,2547,75.68093915109165
E1,Video_S2.mp4,development,252,1.2727272727272727,198,0.0015081668466289,0.0022604803142799,0.0006769771571271,0.0006891360306262,0.959731543624161,2533,75.68093915109165
E1,Video_S2.mp4,development,253,1.2777777777777777,198,7.931950705054358e-06,2.1523231377801982e-05,1.8180035112891343e-05,1.319298709723249e-06,1.0,2440,75.68093915109165
E1,Video_S2.mp4,development,254,1.2828282828282829,198,6.103127153886916e-06,6.424415164304765e-06,5.529818825067423e-09,1.1254414374883837e-06,1.0,2453,75.68093915109165
E1,Video_S2.mp4,development,255,1.2878787878787878,198,0.0023520497435652,0.002679503190025,0.000729750667233,0.0008452219701089,0.9722562219502244,2451,75.68093915109165
E1,Video_S2.mp4,development,256,1.292929292929293,198,9.27711570094938e-06,1.4350504443466288e-05,3.6201830422299955e-09,1.7033793464626967e-06,1.0,2567,75.68093915109165
E1,Video_S2.mp4,development,257,1.297979797979798,198,1.264898045538395e-05,1.627147411496506e-05,3.8873068319844606e-08,-1.4033563395798865e-06,1.0,2570,75.68093915109165
E1,Video_S2.mp4,development,258,1.303030303030303,198,0.0015536978627134,0.001932085506093,0.0006943303742446,0.0006141982510908,0.9431685480731802,2569,75.68093915109165
E1,Video_S2.mp4,development,259,1.3080808080808082,198,2.418469267950476e-05,4.507924345140235e-05,2.9526998332585208e-05,-4.214408451108653e-07,1.0,2565,75.68093915109165
E1,Video_S2.mp4,development,260,1.3131313131313131,198,1.7445445034577956e-05,3.811534459646576e-05,3.417098196223378e-05,-1.14092168157498e-06,1.0,2565,75.68093915109165
E1,Video_S2.mp4,development,261,1.318181818181818,198,0.0019387591132542,0.0025223226836107,0.0007781093008816,0.0008024269498571,0.9933774834437086,2567,75.68093915109165
E1,Video_S2.mp4,development,262,1.323232323232323,198,1.0163587731250638e-05,1.1987659109060191e-05,2.2715920255933493e-09,-9.411464039210672e-07,1.0,2571,75.68093915109165
E1,Video_S2.mp4,development,263,1.3282828282828285,198,9.17488054231834e-06,1.0435688802429586e-05,9.687433077942842e-10,1.03542244189736e-06,1.0,2573,75.68093915109165
E1,Video_S2.mp4,development,264,1.3333333333333333,198,0.0015322752101374,0.0018934078857597,0.0006359822000376,0.0005475667840523,0.9688594783962632,2569,75.68093915109165
E1,Video_S2.mp4,development,265,1.3383838383838385,198,5.153791434981189e-06,1.0141847854482048e-05,2.3795674053417318e-07,-6.13045838537829e-08,1.0,2599,75.68093915109165
E1,Video_S2.mp4,development,266,1.3434343434343434,198,5.098156829372309e-06,9.840140953119364e-06,1.8511239829877013e-07,1.0134720784815698e-07,1.0,2601,75.68093915109165
E1,Video_S2.mp4,development,267,1.3484848484848484,198,0.0015213842933674,0.0017131039418785,0.0006018572603352,0.0004230495952339,0.9595998460946518,2599,75.68093915109165
E1,Video_S2.mp4,development,268,1.3535353535353536,198,1.0854022457783754e-05,1.1358226202488376e-05,6.384818784788138e-10,-8.787964791423519e-07,1.0,2531,75.68093915109165
E1,Video_S2.mp4,development,269,1.3585858585858586,198,1.3220356871028648e-05,1.5207178633101231e-05,1.6860891571823802e-09,3.507907377908737e-07,1.0,2535,75.68093915109165
E1,Video_S2.mp4,development,270,1.3636363636363635,198,0.0019792960687094,0.0023312680164276,0.0007071801228448,0.0006472207130872,0.9944773175542406,2535,75.68093915109165
E1,Video_S2.mp4,development,271,1.3686868686868687,198,1.2532225619811513e-05,2.7523152525333276e-05,1.3019031030125916e-05,-6.549152136159364e-07,1.0,2496,75.68093915109165
E1,Video_S2.mp4,development,272,1.3737373737373737,198,1.247287722437659e-05,2.7028793077887738e-05,1.3047269931121264e-05,5.702244055827421e-07,1.0,2498,75.68093915109165
E1,Video_S2.mp4,development,273,1.378787878787879,198,0.001427431874788,0.0018443502556518,0.0006139207980595,0.0004788042926077,0.966346153846154,2496,75.68093915109165
E1,Video_S2.mp4,development,274,1.383838383838384,198,9.187024186036786e-06,1.4031706354697008e-05,2.848032636393328e-07,1.49602766619239e-07,1.0,2519,75.68093915109165
E1,Video_S2.mp4,development,275,1.3888888888888888,198,5.730042643124717e-06,6.115926532865684e-06,3.463414222082406e-09,-3.898210272357261e-07,1.0,2516,75.68093915109165
E1,Video_S2.mp4,development,276,1.393939393939394,198,0.0008504101737748,0.00136771782925,0.0005679113673977,0.000309583947835,0.9578025477707006,2512,75.68093915109165
E1,Video_S2.mp4,development,277,1.398989898989899,198,2.209075162834455e-06,2.668786438099338e-06,4.290075406032656e-09,-1.4197399078597073e-07,1.0,2526,75.68093915109165
E1,Video_S2.mp4,development,278,1.404040404040404,198,2.0507150817946538e-06,2.6418516939852214e-06,3.640915569036451e-09,2.062107191669327e-07,1.0,2526,75.68093915109165
E1,Video_S2.mp4,development,279,1.4090909090909092,198,0.0014460781558899,0.0016744301724671,0.0006065215566195,0.0003271296608149,0.992874109263658,2526,75.68093915109165
E1,Video_S2.mp4,development,280,1.414141414141414,198,1.774778288947329e-05,1.900005595294432e-05,4.402806119685465e-09,-7.716326759776848e-07,1.0,2616,75.68093915109165
E1,Video_S2.mp4,development,281,1.4191919191919191,198,1.590429906650715e-05,2.6317235136679945e-05,6.052994194760686e-06,1.574958052863451e-07,1.0,2615,75.68093915109165
E1,Video_S2.mp4,development,282,1.4242424242424243,198,0.0011714123911508,0.0015341059285984,0.000560428132303,0.000137817424522,0.9996184662342618,2621,75.68093915109165
E1,Video_S2.mp4,development,283,1.4292929292929293,198,7.101395269566153e-06,2.9126585870586435e-05,2.8655216738116e-05,-4.796037360588201e-07,1.0,2553,75.68093915109165
E1,Video_S2.mp4,development,284,1.4343434343434345,198,7.043750595848537e-06,2.880911932606127e-05,2.868821502488572e-05,4.086478403442229e-07,1.0,2561,75.68093915109165
E1,Video_S2.mp4,development,285,1.4393939393939394,198,0.0013314747701435,0.0014895226356721,0.0006148830871097,2.088181402271072e-05,0.991382687034861,2553,75.68093915109165
E1,Video_S2.mp4,development,286,1.4444444444444444,198,6.296268645439135e-06,7.300641252134598e-06,2.0335447104002924e-08,-6.929087517093535e-07,1.0,2576,75.68093915109165
E1,Video_S2.mp4,development,287,1.4494949494949494,198,1.8461651479351092e-06,1.901131492070761e-06,3.744206680811324e-11,-2.419827664912333e-07,1.0,2570,75.68093915109165
E1,Video_S2.mp4,development,288,1.4545454545454546,198,0.0009719417270055,0.001244006011036,0.0006104840431362,-1.8953079001793327e-06,0.9926098794243484,2571,75.68093915109165
E1,Video_S2.mp4,development,289,1.4595959595959596,198,1.417732039659936e-05,2.78544707107728e-05,2.7860425689141263e-05,-3.068696001751192e-07,1.0,2503,75.68093915109165
E1,Video_S2.mp4,development,290,1.4646464646464648,198,4.10995779553686e-05,0.000150792314715,0.0001429265539627,1.4724072358029971e-06,1.0,2498,75.68093915109165
E1,Video_S2.mp4,development,291,1.4696969696969695,198,0.0012864063569002,0.0014896830642599,0.0005332721048034,-0.0002490362630902,0.9968038353975228,2503,75.68093915109165
E1,Video_S2.mp4,development,292,1.4747474747474747,198,9.641765373313286e-06,2.236570735215935e-05,1.930112557602115e-05,1.0503134996175945e-06,1.0,2471,75.68093915109165
E1,Video_S2.mp4,development,293,1.47979797979798,198,9.542224094709463e-06,2.229435098504421e-05,1.9170653104083613e-05,-1.149051221505104e-06,1.0,2492,75.68093915109165
E1,Video_S2.mp4,development,294,1.4848484848484849,198,0.0007096399898265,0.0013192773660784,0.0006184052326716,-0.0002100791035639,1.0,2471,75.68093915109165
E1,Video_S2.mp4,development,295,1.4898989898989898,198,1.4922538343942394e-05,1.8509454334574823e-05,3.096086231835216e-08,2.625320725258007e-07,1.0,2606,75.68093915109165
E1,Video_S2.mp4,development,296,1.494949494949495,198,2.842235333273416e-06,5.920586049219576e-06,5.249709555954496e-09,1.245958664020108e-07,1.0,2607,75.68093915109165
E1,Video_S2.mp4,development,297,1.5,198,0.0012130119364918,0.0014394915950743,0.0005733339930884,-0.0002839232269142,0.9973097617217525,2602,75.68093915109165
E1,Video_S2.mp4,development,298,1.505050505050505,198,3.4291573030811444e-06,6.107186446798081e-06,1.911701463797044e-09,-6.516095507613784e-07,1.0,2609,75.68093915109165
E1,Video_S2.mp4,development,299,1.5101010101010102,198,2.735286997819141e-06,6.100750780021586e-06,5.2547544093783935e-09,8.096544281688267e-07,1.0,2607,75.68093915109165
E1,Video_S2.mp4,development,300,1.5151515151515151,198,0.0005785945085693,0.0011494937841262,0.0006278250948525,-0.0001584410374035,0.9766373037150518,2611,75.68093915109165
E2,Video_S3.mp4,development,1,0.0181818181818181,55,0.0004978277723927,0.0013287129963203,0.0012615284649655,-5.1378232349463815e-05,1.0,1432,75.79105968705281
E2,Video_S3.mp4,development,2,0.0363636363636363,55,0.0003882249242437,0.0012424632936943,0.0011831138981506,-7.903825670840803e-05,1.0,1422,75.79105968705281
E2,Video_S3.mp4,development,3,0.0545454545454545,55,0.0005950558288042,0.0011488554484025,0.0011703124037012,-0.0001214202197306,1.0,1417,75.79105968705281
E2,Video_S3.mp4,development,4,0.0727272727272727,55,0.0004708882705684,0.0014715747408943,0.0014292405685409,1.5815976706634594e-05,0.9985925404644616,1421,75.79105968705281
E2,Video_S3.mp4,development,5,0.0909090909090909,55,0.0003166727573701,0.0012128627578991,0.0011950549669563,1.4480208844536158e-05,1.0,1413,75.79105968705281
E2,Video_S3.mp4,development,6,0.109090909090909,55,0.0002373655199569,0.0009665344803582,0.0009446564945392,1.004508919877356e-05,1.0,1412,75.79105968705281
E2,Video_S3.mp4,development,7,0.1272727272727272,55,0.0002787955004535,0.0012056881724521,0.0011820616200566,-7.918171125753659e-05,1.0,1420,75.79105968705281
E2,Video_S3.mp4,development,8,0.1454545454545454,55,0.0003287891706464,0.0010669086777691,0.0009879638673737,4.1457529443622576e-05,1.0,1402,75.79105968705281
E2,Video_S3.mp4,development,9,0.1636363636363636,55,0.0006691421214476,0.0013413251742628,0.0012025308096781,-3.176273612437441e-05,1.0,1411,75.79105968705281
E2,Video_S3.mp4,development,10,0.1818181818181818,55,0.0002824472185893,0.0010828673324711,0.0010664571309462,-2.7527808275085164e-06,1.0,1446,75.79105968705281
E2,Video_S3.mp4,development,11,0.2,55,0.0004242202207019,0.0011734166686864,0.0012043379247188,-2.7334570111614557e-05,1.0,1436,75.79105968705281
E2,Video_S3.mp4,development,12,0.2181818181818181,55,0.0002778804454681,0.001178651861871,0.0011775833554565,3.774839882664249e-05,1.0,1430,75.79105968705281
E2,Video_S3.mp4,development,13,0.2363636363636363,55,0.0002929655931333,0.0012466252860312,0.0012028511846438,4.363026993725594e-05,1.0,1412,75.79105968705281
E2,Video_S3.mp4,development,14,0.2545454545454545,55,0.0004905134136894,0.0011486210933516,0.0011599826393648,-5.961401424725565e-06,1.0,1436,75.79105968705281
E2,Video_S3.mp4,development,15,0.2727272727272727,55,0.0003224545787845,0.0011178586500855,0.0010594428749755,-7.312050309016271e-05,0.9978843441466856,1418,75.79105968705281
E2,Video_S3.mp4,development,16,0.2909090909090909,55,0.0003954920856885,0.0013143242364617,0.0012557527516037,0.0001827269674368,0.9929378531073446,1416,75.79105968705281
E2,Video_S3.mp4,development,17,0.3090909090909091,55,0.0002830039492615,0.001612889815763,0.0015923515893518,-8.208458893466108e-05,0.989384288747346,1413,75.79105968705281
E2,Video_S3.mp4,development,18,0.3272727272727272,55,0.0007415289861521,0.0015309149962893,0.0014926169533282,0.0002048145200173,0.995049504950495,1414,75.79105968705281
E2,Video_S3.mp4,development,19,0.3454545454545454,55,0.0006586059117155,0.0012897708884133,0.0013418587623164,-8.199051241919442e-05,0.9809052333804807,1414,75.79105968705281
E2,Video_S3.mp4,development,20,0.3636363636363636,55,0.0005478414688771,0.0012053535966546,0.0011944448342546,4.1080604780474594e-05,0.9853249475890984,1431,75.79105968705281
E2,Video_S3.mp4,development,21,0.3818181818181818,55,0.0003885771500802,0.001185610429859,0.0012625678209587,-3.600803768044614e-05,0.9957325746799432,1406,75.79105968705281
