repetition,auc_grandchild_flip_minus_child_flip
1222,0.020858592443568358
1223,0.012665796102886095
1224,0.02305682013721022
1225,0.017185927057510653
1226,0.00513752541976753
1227,0.015597746804210333
1228,0.007991015221715914
1229,0.007687571153577433
1230,0.002594781274386282
1231,0.027493735724431367
1232,0.008336284874394528
1233,0.012238796015101805
1234,0.0095301977525728
1235,0.01864822908929975
1236,0.012481787918878662
1237,0.023720487352378083
1238,0.0004784132673950614
1239,0.016286625505223307
1240,0.013734236939339062
1241,0.012063925949253318
1242,0.012994114795483513
1243,0.012805375798286445
1244,0.02396927676456395
1245,0.015327739695099263
1246,0.011840331552927408
1247,0.011225665895985948
1248,0.010202515322822792
1249,0.008391499438229477
1250,0.011311242051925241
1251,0.015307941944894043
1252,0.005674597465536557
1253,0.011659095118055629
1254,0.012491965167031327
1255,0.016519173480690763
1256,0.011443382819192993
1257,0.007773935202732063
1258,0.011349336636390484
1259,0.01133413659326743
1260,0.004632083219391903
1261,-0.0005920890374161436
1262,0.008882592040958426
1263,0.02271422176139415
1264,0.0002836821717175919
1265,-0.0013607744679751121
1266,0.007911129798675254
1267,0.01154502057190998
1268,0.005869339654678174
1269,0.005778383674594767
1270,0.005622199385693749
1271,0.0004721809057059989
1272,0.007653329059676528
1273,0.006337967017358004
1274,0.006410908105793145
1275,0.01766759800641482
1276,0.02153978096887621
1277,0.012693220492283275
1278,0.02288540929940075
1279,0.02035828710246934
1280,0.00797620381327746
1281,0.02034131935075023
1282,0.02474148775702889
1283,0.020873159689734355
1284,0.019160373041486878
1285,0.01750812042228811
1286,0.017195069877357194
1287,0.018468167780260614
1288,0.01290299530607153
1289,0.009654723560062917
1290,0.014046052493358552
1291,0.01169113470495542
1292,-2.7918691140493834e-05
1293,0.011272143483238461
1294,-0.001049876210015399
1295,-0.0020512566622840067
1296,0.020385768818201422
1297,0.014102215648171823
1298,0.003349027935022564
1299,0.011024322963424482
1300,0.0031873075180662847
1301,0.00894656722316911
1302,0.0006957279230552782
1303,0.015547924876255115
1304,0.015121941863857624
1305,0.0158221798090159
1306,0.022137495902666338
1307,0.008305764964874007
1308,0.017773162893405803
1309,-0.004706192736215198
1310,0.022882186561448026
1311,0.013466042744684104
1312,0.010068725533170286
1313,0.01589752653424148
1314,0.006478832955702951
1315,-0.002389393350228586
1316,-0.00011841733513617836
1317,0.0015589659261477928
1318,0.013850509742082462
1319,0.01590077457890471
1320,-0.005807192644532444
1321,0.011088676547199472
1322,0.010417584449564421
1323,0.011332392566070437
1324,0.026362845024759607
1325,0.009518139336565423
1326,0.00301322398119086
1327,0.01590153633960345
1328,0.022159841915400547
1329,0.018054914319427073
1330,0.004620688849459209
1331,-0.007173029474566772
1332,0.011156445735145515
1333,0.011208815794374827
1334,0.017559307335653696
1335,0.014725917174781333
1336,0.005241719669603739
1337,0.019438766013402886
1338,0.01951648491483937
1339,0.015416396193657311
1340,0.0070941516119668036
1341,0.003219602551787548
1342,0.00931747357861673
1343,0.013392777422863933
1344,0.009289431294060568
1345,0.003367742334120405
1346,0.0116168230497522
1347,0.008998113971571353
1348,0.005496454183506749
1349,0.015813035556387245
1350,0.018425024402917267
1351,0.008138066581550696
1352,0.0036512432249065085
1353,0.017936015938790795
1354,0.0037601769993366174
1355,0.008758270372777432
1356,0.010637057370252334
1357,0.010965682208335603
1358,-0.006660443365633761
1359,0.011099183305455784
1360,0.021093236719876285
1361,0.020661817484049605
1362,0.011984148920152982
1363,0.01349645204165073
1364,0.009531885892404723
1365,0.014479551013868552
1366,0.011995748185799848
1367,0.022293627052133558
1368,0.001881849239771305
1369,0.023397717925499717
1370,0.022124560969804974
1371,0.005655717454213893
1372,0.008563267617056503
1373,0.012083694358649089
1374,0.005222259790907846
1375,0.021028913490562462
1376,0.0156774751102422
1377,0.007577940387858861
1378,0.008351496250760038
1379,0.002199413935043304
1380,0.01592048454550332
1381,0.0271494981698841
1382,0.01348383648227941
1383,0.013290454582638778
1384,0.0064243883300503235
1385,0.0212808041027861
1386,0.02851766465209793
1387,0.006281252442842056
1388,0.011181264424748871
1389,0.010114178041039201
1390,0.024009956021759815
1391,0.0031321044179787316
1392,0.004385158498585506
1393,0.011098928622698234
1394,0.002505607108670649
1395,0.0037570303182290488
1396,0.009443356022375449
1397,0.008769506224321488
1398,0.020261379543826785
1399,0.007405369489368541
1400,0.00716435783164826
1401,0.013027273357838487
1402,0.00741761189310608
1403,0.02711376468505622
1404,0.021473898276430314
1405,0.021937884611609393
1406,0.00302083478866233
1407,0.008291454529817166
1408,0.007492887142026228
1409,0.015028498618356423
1410,0.006154301110030014
1411,0.00950684599050522
1412,0.010300693027282037
1413,0.012327957591118266
1414,0.013793037330201985
1415,0.02217775049583326
1416,0.012978973152707574
1417,0.006272072993576461
1418,0.018975709021420317
1419,0.0015251171326523538
1420,0.012851204970375285
1421,0.017738096731842345
1422,0.005460425228421939
1423,0.019327372490946848
1424,0.014867331969883768
1425,0.018255618592313172
1426,0.008487196547251497
1427,0.005995580478987184
1428,0.012940045406128364
1429,0.010606089621455816
1430,0.01898904373290744
1431,0.03012144824233598
1432,0.01619426121696499
1433,0.010645963665997571
1434,0.005995360601768973
1435,0.016487565626054135
1436,0.007840001641998717
1437,0.015774494021689955
1438,0.02013898819078508
1439,0.020353056227245925
1440,0.015474834147130578
1441,0.006790593249306642
1442,-0.0004185136641335352
1443,0.007087141686554332
1444,0.011007928046430249
1445,0.012664963499844584
1446,0.016821184595590566
1447,0.009900684832723217
1448,0.01310228192584173
1449,0.02657269742019608
1450,0.014653988362096193
1451,0.0028873125684089063
1452,0.011256957687422298
1453,0.006506816165029794
1454,0.00950437214622657
1455,0.013870774608163328
1456,0.014601765845548731
1457,0.0005639834179611558
1458,0.0009580335760430714
1459,0.008982416491770673
1460,0.007511302675949794
1461,0.007504133161503446
1462,0.007219844146558074
1463,0.021315743833990486
1464,-0.0017299582986084472
1465,0.015885537207732225
1466,0.004902398986490031
1467,0.003384623509235518
1468,0.013648386791449196
1469,0.01628735709630147
1470,0.011689713070859864
1471,-0.004402431535726503
1472,0.009813703865127477
1473,0.006385679614182571
1474,0.01601396556816037
1475,0.003981067383722503
1476,0.017401523956652842
1477,0.011131888674913548
1478,0.01533256497426605
1479,0.004874227141144161
1480,0.018506434407423278
1481,0.03229820965563501
1482,0.016752230378619504
1483,0.008746691989904187
1484,0.020177594607103666
1485,0.016911216169410603
1486,0.015212573715111644
1487,-0.00013767694069799497
1488,0.008197253271320815
1489,0.023430523860100028
1490,0.01924492815443013
1491,0.012812830482404447
1492,0.004020347331366136
1493,0.01640652780886187
1494,0.00949183672477727
1495,0.004784354581363615
1496,0.01199847684295019
1497,0.01794491090802497
1498,0.008573081595853238
1499,0.010774242599557615
1500,0.007853985149242737
1501,0.011604126569725204
1502,0.027005610448370354
1503,0.013875213842688972
1504,0.01623177192777836
1505,0.0035165345251599867
1506,0.021958192623833805
1507,0.009696610861585686
1508,0.02117761318137268
1509,0.005552570261506795
1510,0.02034257994458255
1511,0.028592256519372805
1512,0.014189508733889133
1513,0.0007975795972290367
1514,0.00852716142418175
1515,0.009900235792129064
1516,0.0016343914744403332
1517,0.016069197030578963
1518,0.012692941756534237
1519,0.014705613521609928
1520,0.01104312593567236
1521,0.013150247349735134
1522,0.023227532724378275
1523,0.01798792588972653
1524,0.0014320507642447966
1525,0.00917759922435335
1526,0.02256492217968953
1527,0.009438165050232372
1528,0.018190723365589023
1529,0.015423042617596194
1530,0.012821128568637596
1531,0.005534090748006926
1532,0.005678119736942322
1533,0.003603908237436837
1534,0.026417568846207717
1535,0.015196819274571727
1536,0.013046477918528088
1537,0.007400967996351815
1538,0.013367838139079158
1539,0.02093572060187021
1540,0.017349611418985833
1541,0.005340441965142606
1542,0.014515906199294881
1543,0.010321519929443412
1544,0.0020436703821656854
1545,0.008342498528950526
1546,0.009586385770161465
1547,0.006920485402312493
1548,0.01220914723026345
1549,0.030196999889215426
1550,0.005265075274074937
1551,0.004963178735276963
1552,0.021665297379905635
1553,0.005966701386608153
1554,0.010610336719389823
1555,0.01513415071505586
1556,0.023658286294423014
1557,0.007780400136731314
1558,0.004764500159607943
1559,0.010577946740136124
1560,0.007698691367348687
1561,-0.00495005691103545
1562,0.004912837279747562
1563,0.007530823077426474
1564,0.026050301923608576
1565,0.021287028036093836
1566,0.015810682280163135
1567,0.014860057279920458
1568,0.01118126754005766
1569,0.004257409891413877
1570,0.012469134632397294
1571,0.008764117372474567
1572,-0.004416981819983956
1573,0.019294302828296583
1574,0.011056966753856923
1575,0.013330166390830511
1576,0.012688019641932002
1577,0.0172396158360133
1578,0.02146251536408561
1579,0.01033478304481239
1580,0.012506390359936392
1581,0.0009400601489002458
1582,-0.0028452643836318625
1583,0.02898904476254449
1584,0.011840134134526337
1585,0.007383558513397226
1586,0.022825730352075024
1587,0.011943529823071675
1588,0.01415069754495868
1589,0.004034120889934267
1590,0.009782455373324839
1591,0.01093452380243587
1592,0.008022604317093895
1593,0.026430799098269286
1594,0.01426343742086078
1595,0.013223092051327878
1596,-0.004600919905869305
1597,0.009272873649358582
1598,-0.002258171335857817
1599,0.0010567775986598527
1600,0.009477417045467451
1601,0.0033425540448932534
1602,0.00988839952789633
1603,0.013982922343684367
1604,0.006564335976716573
1605,0.003031528333328204
1606,0.018085984020191237
1607,0.003450270399493305
1608,0.024204248829994945
1609,0.01661888887995666
1610,0.005161280989976369
1611,0.008501087010648
1612,0.004629923970073002
1613,0.019640548863316565
1614,0.009855086183864548
1615,0.012764571401958746
1616,0.021245446818594083
1617,0.012759538085655997
1618,0.028188527703673416
1619,0.022111135917776914
1620,0.00752801012055726
1621,0.01023496997247686
1622,0.006103352439365217
1623,0.024323945934037527
1624,0.010458311070354442
1625,0.008315648941134457
1626,0.011753272025276873
1627,0.009481367455823952
1628,0.012680719216547676
1629,0.007808304250855769
1630,0.007429732639941511
1631,0.017256866663920567
1632,0.005807693796075708
1633,0.009899807859869325
1634,0.011065878045251276
1635,0.011692811528850044
1636,0.002530580929924975
1637,0.017044266087303472
1638,0.002764144499676102
1639,0.01626847808976506
1640,0.015905496568124677
1641,0.01241553700429554
1642,0.014554160467863952
1643,0.0054871992240951295
1644,0.0062759050853281595
1645,0.015677152988677223
1646,0.008619630866543826
1647,0.0011030123142796722
1648,0.017593899330104135
1649,0.013439941337123895
1650,0.002127869931798698
1651,0.017489680545199393
1652,0.018497157640933293
1653,0.020906710123904104
1654,0.02019200886644068
1655,0.005998147403243004
1656,0.017037277775530768
1657,0.017117648024043475
1658,0.017058962462683236
1659,0.023668427052589314
1660,0.012739569502288384
1661,0.015110412166476461
1662,0.011290315149732333
1663,0.02178070281619704
1664,0.003229483068019956
1665,0.022469425341314464
1666,0.015535618549299413
1667,0.009493392743047835
1668,0.011125987182573294
1669,0.011795033540333066
1670,0.010999166346558953
1671,-0.002209075697627516
1672,0.01392382981529916
1673,0.008893324316743612
1674,0.007269539746971865
1675,0.0013566249607156466
1676,-0.002217939531025448
1677,0.016870532317182163
1678,0.011495624225753454
1679,0.006683800379531757
1680,0.024774975993303916
1681,0.010773979671584333
1682,0.004062046762499438
1683,0.02349517786157651
1684,0.02464906435331138
1685,0.012368441178700729
1686,0.014659176148761777
1687,0.01278221943697111
1688,0.009780825254939063
1689,0.015076284396482897
1690,0.012244448684614606
1691,0.015253062597522904
1692,0.0068988726658884
1693,0.015579919648587737
1694,0.021125292420925645
1695,0.00877203133949156
1696,0.015941600639408304
1697,-0.002164626755033483
1698,0.019411871139611292
1699,0.005939813591375187
1700,0.02929734946863982
1701,0.010781654438134503
1702,0.019063611634256183
1703,0.014885880566271825
1704,0.03328432270073023
1705,0.01610501671933373
1706,0.012183209144454588
1707,0.006570230345732231
1708,0.0014039806043643077
1709,0.0032844179388974437
1710,0.0294618159778548
1711,0.01624376609922129
1712,0.020109287917771446
1713,0.004634443502270047
1714,0.005282636975910027
1715,0.014526879207150234
1716,0.01564210409420619
1717,0.004458742892534784
1718,0.017934877250848302
1719,0.005180213295727265
1720,0.01086996361998549
1721,0.014565930821633044
1722,0.006284499404942023
1723,0.01547236642865224
1724,0.01060655043071479
1725,0.010881618759906786
1726,0.015242882677767744
1727,0.0033280335191784305
1728,0.014793850904578631
1729,0.014850880418277645
1730,0.004127487886101955
1731,0.0068625670922796145
1732,-0.0012203196628476354
1733,0.026063100403326822
1734,0.010150081043104109
1735,0.014899670850885283
1736,0.019551174985827924
1737,0.01802404194962981
1738,0.014123041303234163
1739,0.01731235692637989
1740,0.009421119920600463
1741,0.0027404256254082715
1742,0.004882183183925859
1743,-0.00014366526029074844
1744,0.017317088866537156
1745,0.010200074208067567
1746,0.00928854360832776
1747,0.002700672903128587
1748,-0.00028707931900073813
1749,0.004011561003931963
1750,0.00878449727219388
1751,0.015218276691999155
1752,0.008246729396607533
1753,0.011462306483108642
1754,0.008400593054964878
1755,0.0154518446741706
1756,0.009148088312179836
1757,0.021281595779600315
1758,0.011768865454336863
1759,0.010976263471854208
1760,0.017693442482674793
1761,0.010251563664024077
1762,0.017842754817950834
1763,-0.007565242265119121
1764,0.013769464940179499
1765,-0.001341538348352711
1766,0.018433805587085628
1767,0.02547934741975222
1768,0.02030479788628592
1769,0.022123276995330676
1770,0.019825095382391855
1771,0.004078751032207006
1772,0.00747573029292703
1773,0.01330425065952523
1774,0.005504889274689284
1775,0.0066366718735123564
1776,0.0014978913530526716
1777,0.007315359103681529
1778,0.01430808481304835
1779,0.014160867865583349
1780,0.012775830395067023
1781,0.009019509740536114
1782,0.007709745280367386
1783,0.021979988541907636
1784,0.0054508002140033485
1785,0.01196279721836735
1786,0.022144131756651975
1787,0.018297212114323225
1788,0.003950181169342426
1789,0.023635443491725083
1790,7.110050288094971e-05
1791,-0.004518096355457857
1792,0.005568932364432455
1793,0.015299217224515216
1794,0.008684261832991647
1795,0.0048234658856869395
1796,0.015722342348029494
1797,0.008351046837267728
1798,0.0208974366362783
1799,0.01845318731836887
1800,0.020350067489793844
1801,0.0012963305707784922
1802,0.022435487297337242
1803,0.010371380450346579
1804,0.013646671542238975
1805,0.016813612121134303
1806,0.011182312560039875
1807,0.017523712013747916
1808,0.00800027649686541
1809,0.0110787461356594
1810,0.008156879346940316
1811,0.011348556382707375
1812,0.02681869514616375
1813,0.009819059750689307
1814,-0.0002709481571779859
1815,0.0035539316598141024
1816,0.019408070248350895
1817,0.0001966882199092579
1818,0.013959423616002997
1819,0.005716730289773264
1820,0.011732005078616159
1821,0.003584938608725108
1822,0.007994015037296354
1823,0.00917732053617859
1824,0.013467662864313557
1825,0.01481593081743815
1826,0.014303752740073894
1827,0.020426008830361164
1828,0.025050727776046666
1829,0.013120564073514474
1830,0.0200651471491613
1831,-0.003171089401337368
1832,0.008937369227397296
1833,-0.003107156123003052
1834,0.016683971380289764
1835,0.012690681787804747
1836,0.016085930315525188
1837,0.016405189175894064
1838,0.014546512335459338
1839,0.019045597058641728
1840,0.01611046496631463
1841,0.01333380558865005
1842,0.026088324823367204
1843,0.0021395314358165773
1844,0.005035685982768046
1845,0.002887556641517852
1846,0.022230486829171725
1847,0.002969417909898353
1848,0.0011623045754223238
1849,0.011708531929491395
1850,0.008098068422807692
1851,0.011096348012304857
1852,0.029841876079277796
1853,0.0023482596774516695
1854,0.005404258884419644
1855,0.0019592770373194623
1856,0.009301773562262472
1857,0.011492368727546887
1858,0.0203510071752232
1859,0.019631809674059086
1860,0.008443022874522699
1861,0.012596256270361095
1862,0.015734466314367146
1863,0.021444264928623613
1864,0.007203153371236781
1865,0.005631475690103693
1866,0.010085524775262256
1867,0.019944644439267467
1868,0.0075499461596599815
1869,0.006942973439204914
1870,0.0168840644228766
1871,0.005776822147574134
1872,0.02446787715765697
1873,0.010169754414248944
1874,0.009403911963922762
1875,0.009758592153457424
1876,0.019456630141463482
1877,0.016426747648878637
1878,0.01822570177262328
1879,0.008705682917966806
1880,0.026357502206067474
1881,0.013946634374701339
1882,0.0076300502377290025
1883,0.021107781464909436
1884,0.016844365068608758
1885,0.01749115236826415
1886,0.006273674308157395
1887,0.014886977264306434
1888,0.013574459053269594
1889,0.0035022661859797077
1890,0.015111750856654615
1891,0.016373405152908638
1892,0.011933898349225758
1893,0.01055880787063146
1894,0.006264100310665266
1895,0.007938078883011124
1896,0.013840303401358334
1897,0.006817554639446222
1898,0.014067066435931141
1899,0.0017341105971960813
1900,0.008725326796921284
1901,0.012058486499702203
1902,0.013887076240528762
1903,0.012198981835255807
1904,0.01734766112191566
1905,0.010898451597403658
1906,0.0024821387307606413
1907,0.014205650080308052
1908,0.007149768457047401
1909,0.005138810840127794
1910,0.011383397704673781
1911,0.002293545635307037
1912,0.03619518889122708
1913,0.013195114506829753
1914,0.0115316261162407
1915,0.011116748801519027
1916,0.004439296822914662
1917,0.012276585897746495
1918,-0.0012807996809894862
1919,0.01937708935624416
1920,0.016625459376742868
1921,0.01456981357532483
1922,0.011109835179546002
1923,0.017061798994929878
1924,0.009832135664368247
1925,0.022113298628833822
1926,0.019069539619722464
1927,-0.0065035020485588735
1928,0.006742369176108154
1929,0.017122472550799794
1930,0.024530321051018933
1931,0.0032351171749717134
1932,0.008522809488954008
1933,0.016175188400263885
1934,0.01810943753615657
1935,0.017736827580062453
1936,0.011565865922704588
1937,0.007127680795210867
1938,0.022193174520333314
1939,0.013557721606071882
1940,0.008585868065375979
1941,0.0014863686353248085
1942,0.008120017563594817
1943,0.01968078318419131
1944,0.004033048259008298
1945,0.0062930518743135044
1946,0.026817879082432605
1947,0.012973993548440088
1948,0.00854445674721982
1949,0.008149103103645139
1950,0.009534488536764862
1951,0.011960986873014834
1952,0.01842616119363827
1953,0.009379086275833282
1954,0.004279684074052992
1955,0.005474465123818439
1956,0.008069517214696176
1957,-0.002637377733755275
1958,0.011701134488576015
1959,0.006631107979458317
1960,0.0211571836587644
1961,0.006221975182882922
1962,0.019717728158826886
1963,0.015928236108854077
1964,0.021136877141566424
1965,0.0029854771298812866
1966,0.02468760204568521
1967,0.006094057735584579
1968,0.010812128114662256
1969,-0.0005858332946910849
1970,0.013096335630968237
1971,0.004889225294284261
1972,0.00980797222941654
1973,0.022796195478895
1974,0.011820519865390344
1975,0.009791700700592876
1976,0.015507699009699172
1977,0.006943588089569519
1978,0.016695108381326373
1979,0.018687683587380266
1980,0.008279956226484808
1981,0.002678640695797374
1982,0.01728867138793866
1983,0.005388559116552449
1984,0.004039913102465098
1985,0.010404322902020757
1986,0.006340030646724837
1987,0.007130802278910386
1988,0.003143418947999743
1989,0.01984494079590493
1990,0.016563388952706593
1991,0.011554680194976075
1992,0.017266301361974157
1993,0.00854702067034141
1994,0.017122838775619598
1995,0.017856124384285854
1996,0.025692731328425422
1997,0.012557915699767441
1998,0.013551582652809646
1999,0.021232654606541224
