draw,split,endpoint_loss
902,holdout,0.11726415393633188
903,evaluation,0.06135410454326258
903,holdout,0.12470823962402654
904,evaluation,0.11841362135024325
904,holdout,0.09394531868270634
905,evaluation,0.07631361017031263
905,holdout,0.07752139659317323
906,evaluation,0.09575921939547183
906,holdout,0.08257018042795143
907,evaluation,0.10825816623846496
907,holdout,0.11396550791860857
908,evaluation,0.09016153672810838
908,holdout,0.07610204146919924
909,evaluation,0.1226323860606171
909,holdout,0.0994131845226829
910,evaluation,0.09627117546587255
910,holdout,0.07811384475416867
911,evaluation,0.0897268182192298
911,holdout,0.08181850070321858
912,evaluation,0.11434702939762982
912,holdout,0.08690155957301884
913,evaluation,0.12231127976024483
913,holdout,0.07597831110545665
914,evaluation,0.07353370618050023
914,holdout,0.10427771367145956
915,evaluation,0.07622919338961906
915,holdout,0.11683091495882561
916,evaluation,0.09450163000175874
916,holdout,0.08082961994747478
917,evaluation,0.10789329562604119
917,holdout,0.08581298508307307
918,evaluation,0.11476209492799487
918,holdout,0.08638184216767275
919,evaluation,0.11298010354236954
919,holdout,0.08536167648181416
920,evaluation,0.1096641569571955
920,holdout,0.08025736744854899
921,evaluation,0.10443652446012609
921,holdout,0.09814932510235214
922,evaluation,0.10782479855690794
922,holdout,0.09331809163884801
923,evaluation,0.09845551193872272
923,holdout,0.12161625235568102
924,evaluation,0.09762494505838895
924,holdout,0.09331205051535393
925,evaluation,0.10952797230293057
925,holdout,0.0964344207893609
926,evaluation,0.0827827399964119
926,holdout,0.07835235425679864
927,evaluation,0.07131167265760846
927,holdout,0.09277954304793565
928,evaluation,0.07506731575690052
928,holdout,0.10031138420567692
929,evaluation,0.08303095099409007
929,holdout,0.10139441605196561
930,evaluation,0.10271218063218579
930,holdout,0.08523190229816052
931,evaluation,0.07256260162027968
931,holdout,0.07877467924961061
932,evaluation,0.0914189321686482
932,holdout,0.07247038008107319
933,evaluation,0.07499645762639556
933,holdout,0.07261471891917434
934,evaluation,0.07954113982327421
934,holdout,0.09484754690340493
935,evaluation,0.09539713659024769
935,holdout,0.08010317296445571
936,evaluation,0.10078843061485068
936,holdout,0.09771717386098225
937,evaluation,0.08402711804626707
937,holdout,0.07814790419770744
938,evaluation,0.1010673442274292
938,holdout,0.09333423207789253
939,evaluation,0.12302171878093862
939,holdout,0.09827929812807809
940,evaluation,0.08892626554043083
940,holdout,0.09544295036332003
941,evaluation,0.09615797102730138
941,holdout,0.08681207624292454
942,evaluation,0.0831806599917274
942,holdout,0.07973901109258155
943,evaluation,0.08047320690213476
943,holdout,0.08253761023476601
944,evaluation,0.09095846105307777
944,holdout,0.08913235000001594
945,evaluation,0.10661253218509636
945,holdout,0.093782391442403
946,evaluation,0.10964554531412583
946,holdout,0.09170550832630452
947,evaluation,0.10772656189211184
947,holdout,0.12059735730780208
948,evaluation,0.1258911192410232
948,holdout,0.11778640358607864
949,evaluation,0.1124377575097221
949,holdout,0.07897438355338442
950,evaluation,0.1237923628803326
950,holdout,0.08758642277358596
951,evaluation,0.06969463069697232
951,holdout,0.07882010197112263
952,evaluation,0.13380561232946817
952,holdout,0.13422896802397666
953,evaluation,0.1336631032105565
953,holdout,0.11229331921098332
954,evaluation,0.07352886181991487
954,holdout,0.08166950662650846
955,evaluation,0.08943564712910372
955,holdout,0.09118225958565883
956,evaluation,0.10974246897941076
956,holdout,0.1074692767403183
957,evaluation,0.10746500267644449
957,holdout,0.13483970639466306
958,evaluation,0.09641413127306184
958,holdout,0.12859665706514836
959,evaluation,0.09964574161157999
959,holdout,0.14125028332935383
960,evaluation,0.11565624895339467
960,holdout,0.10270560709535284
961,evaluation,0.11493649314093139
961,holdout,0.10956535405040731
962,evaluation,0.06767432190860488
962,holdout,0.12274996138365485
963,evaluation,0.10035025945846338
963,holdout,0.09408893007369845
964,evaluation,0.07724008899155124
964,holdout,0.08104884155365376
965,evaluation,0.06546897003677885
965,holdout,0.10710119605411386
966,evaluation,0.0937404624665124
966,holdout,0.1329982334588251
967,evaluation,0.08876626431642018
967,holdout,0.10396418623390716
968,evaluation,0.10818053280079566
968,holdout,0.09609636233925659
969,evaluation,0.09806266281165686
969,holdout,0.08856417383131222
970,evaluation,0.09774015193527127
970,holdout,0.13192191537194384
971,evaluation,0.10368258973531606
971,holdout,0.06313897349556041
972,evaluation,0.08291788105093664
972,holdout,0.08422549524926266
973,evaluation,0.07541547788889288
973,holdout,0.09547806155853204
974,evaluation,0.09911892499107236
974,holdout,0.1200557092931667
975,evaluation,0.09771802358920526
975,holdout,0.08848270036884054
976,evaluation,0.10614024044008921
976,holdout,0.08061601222265034
977,evaluation,0.09325313123175456
977,holdout,0.08592869561131639
978,evaluation,0.08306753810919777
978,holdout,0.09272895121509893
979,evaluation,0.08211825763394702
979,holdout,0.09194706309522865
980,evaluation,0.11498294781376298
980,holdout,0.08603868994201819
981,evaluation,0.09509810272323672
981,holdout,0.10382741746435858
982,evaluation,0.09150090310610376
982,holdout,0.08339614884862943
983,evaluation,0.13686990446259314
983,holdout,0.09936115029803066
984,evaluation,0.07592996353637466
984,holdout,0.1196851733073026
985,evaluation,0.1023272677854641
985,holdout,0.10496023892723852
986,evaluation,0.10753302813410004
986,holdout,0.11706100019603652
987,evaluation,0.0995298408147076
987,holdout,0.12694036062390882
988,evaluation,0.0940929455600646
988,holdout,0.10772369694805532
989,evaluation,0.08034487786452305
989,holdout,0.08377235832330546
990,evaluation,0.10772695513532876
990,holdout,0.06332120989904554
991,evaluation,0.06435249851011036
991,holdout,0.06611659288534563
992,evaluation,0.06701981041048279
992,holdout,0.09702304634816863
993,evaluation,0.0938599128366676
993,holdout,0.09021610987872722
994,evaluation,0.11660247911312385
994,holdout,0.12009120902811099
995,evaluation,0.08137999397817834
995,holdout,0.09367051746642864
996,evaluation,0.07772575647514002
996,holdout,0.11274657263572532
997,evaluation,0.07058349075079873
997,holdout,0.10483557215781639
998,evaluation,0.08146861170583103
998,holdout,0.09164489784288113
999,evaluation,0.0768391400644992
999,holdout,0.09663203933442623
