time_M,series,coordinate
2129.8707233765767,reverse x_R,0.7367920530467621
2129.8707233765767,reverse rho,0.9999999447330175
2194.9988053411384,reverse x_P,1.720576881743684
2194.9988053411384,reverse x_R,0.7381570846604465
2194.9988053411384,reverse rho,0.9999998263531487
2259.0468708565118,reverse x_P,1.750977500432693
2259.0468708565118,reverse x_R,0.7378502466756784
2259.0468708565118,reverse rho,0.9999989030948873
2322.578030034301,reverse x_P,1.750977500432693
2322.578030034301,reverse x_R,0.7345150364136741
2322.578030034301,reverse rho,0.9999999398518721
2382.5603257767602,reverse x_P,1.6710995856284994
2382.5603257767602,reverse x_R,0.7344280777164875
2382.5603257767602,reverse rho,0.9999998932377012
2441.268139123779,reverse x_P,1.720576881743684
2441.268139123779,reverse x_R,0.7389292710458722
2441.268139123779,reverse rho,0.9999971347814034
2497.7085234233223,reverse x_P,1.6710995856284994
2497.7085234233223,reverse x_R,0.733885354112423
2497.7085234233223,reverse rho,0.9999997105142187
2554.3822366151667,reverse x_P,1.6710995856284994
2554.3822366151667,reverse x_R,0.7329336103672153
2554.3822366151667,reverse rho,0.9999991085211315
2607.7151633718336,reverse x_P,1.6710995856284994
2607.7151633718336,reverse x_R,0.7303700194269479
2607.7151633718336,reverse rho,0.9999997091992431
2658.258092504396,reverse x_P,1.6186218808782966
2658.258092504396,reverse x_R,0.7297313410727447
2658.258092504396,reverse rho,0.9999997270840483
2707.31350483162,reverse x_P,2.0
2707.31350483162,reverse x_R,0.7358976617022248
2707.31350483162,reverse rho,0.9999982561449864
2755.9283947608706,reverse x_P,1.5287712379549447
2755.9283947608706,reverse x_R,0.7350933041822667
2755.9283947608706,reverse rho,0.9999977924927084
2800.782242520703,reverse x_P,1.5287712379549447
2800.782242520703,reverse x_R,0.7448050657051497
2800.782242520703,reverse rho,0.9999932573234059
2842.919957728715,reverse x_P,1.4949064372133896
2842.919957728715,reverse x_R,0.7283528568931253
2842.919957728715,reverse rho,0.9999990576187321
2882.6799187899624,reverse x_P,1.7817348152961758
2882.6799187899624,reverse x_R,0.7394026089856452
2882.6799187899624,reverse rho,0.9999932529374282
2920.9991864882354,reverse x_P,1.4307573148634822
2920.9991864882354,reverse x_R,0.7459203362411926
2920.9991864882354,reverse rho,0.9999919054468374
2955.07555775189,reverse x_P,1.3614709844115211
2955.07555775189,reverse x_R,0.7487295398182617
2955.07555775189,reverse rho,0.9999879562800968
2986.0349001947134,reverse x_P,1.5931568569324175
2986.0349001947134,reverse x_R,0.7389682439193282
2986.0349001947134,reverse rho,0.9999909523164074
3013.3505058444553,reverse x_P,1.5931568569324175
3013.3505058444553,reverse x_R,0.7482182488611587
3013.3505058444553,reverse rho,0.9999860496482103
3036.6508708282304,reverse x_P,1.8844129532345624
3036.6508708282304,reverse x_R,0.7682869943671394
3036.6508708282304,reverse rho,0.999979103745104
3055.7555850739714,reverse x_P,0.9101493570766489
3055.7555850739714,reverse x_R,0.8197879210818013
3055.7555850739714,reverse rho,0.9999719859319087
3068.7382685130647,reverse x_P,1.316992500144231
3068.7382685130647,reverse x_R,0.759673409062447
3068.7382685130647,reverse rho,0.9999708971164459
3076.8407366265874,reverse x_P,1.1509775004326936
3076.8407366265874,reverse x_R,0.7031374306879832
3076.8407366265874,reverse rho,0.9999999957708987
3088.0403963020813,reverse x_P,1.5101493570766484
3088.0403963020813,reverse x_R,0.7031372883755193
3088.0403963020813,reverse rho,0.9999999955922596
3099.6400436282333,reverse x_P,0.9101493570766489
3099.6400436282333,reverse x_R,0.7031320443258181
3099.6400436282333,reverse rho,0.9999999953638398
3110.839702943594,reverse x_P,1.5101493570766484
3110.839702943594,reverse x_R,0.703119741531761
3110.839702943594,reverse rho,0.9999999950842939
3122.039362100145,reverse x_P,0.9101493570766489
3122.039362100145,reverse x_R,0.7030980431626229
3122.039362100145,reverse rho,0.9999999947246039
3133.2390211012757,reverse x_P,1.5101493570766484
3133.2390211012757,reverse x_R,0.7030646286698405
3133.2390211012757,reverse rho,0.9999999942593674
3144.8386677577123,reverse x_P,0.9101493570766489
3144.8386677577123,reverse x_R,0.7030267012534325
3144.8386677577123,reverse rho,0.9999999937153372
3156.0383264325023,reverse x_P,1.5101493570766484
3156.0383264325023,reverse x_R,0.7030047547105641
3156.0383264325023,reverse rho,0.9999999932562533
3167.2379849383656,reverse x_P,1.5101493570766484
3167.2379849383656,reverse x_R,0.7304497571483661
3167.2379849383656,reverse rho,0.9999960632032827
3178.1803191034123,reverse x_P,0.7169925001442312
3178.1803191034123,reverse x_R,0.637785857372572
3178.1803191034123,reverse rho,0.9999571312871695
3186.8533482064186,reverse x_P,1.5101493570766484
3186.8533482064186,reverse x_R,0.7030050339818896
3186.8533482064186,reverse rho,0.999999992313031
3198.0530062220682,reverse x_P,0.9101493570766489
3198.0530062220682,reverse x_R,0.7030006386794615
3198.0530062220682,reverse rho,0.9999999918890818
3209.2526640450624,reverse x_P,1.5101493570766484
3209.2526640450624,reverse x_R,0.7029909116925782
3209.2526640450624,reverse rho,0.9999999913874995
3220.4523216597836,reverse x_P,0.9101493570766489
3220.4523216597836,reverse x_R,0.7029712415891264
3220.4523216597836,reverse rho,0.9999999907566706
3232.051966804537,reverse x_P,1.5101493570766484
3232.051966804537,reverse x_R,0.7029401639401518
3232.051966804537,reverse rho,0.9999999899483027
3243.251623928565,reverse x_P,0.9101493570766489
3243.251623928565,reverse x_R,0.7728073532491502
3243.251623928565,reverse rho,0.9999885491642762
3253.8898219660077,reverse x_P,1.2
3253.8898219660077,reverse x_R,0.45296076600627494
3253.8898219660077,reverse rho,0.9999381913708196
3262.4376762814472,reverse x_P,0.9101493570766489
3262.4376762814472,reverse x_R,0.7029243315469573
3262.4376762814472,reverse rho,0.9999999881893457
3274.0373203599124,reverse x_P,1.7509775004326937
3274.0373203599124,reverse x_R,0.7029311809870055
3274.0373203599124,reverse rho,0.9999999875626366
3285.2369764139125,reverse x_P,1.1509775004326936
3285.2369764139125,reverse x_R,0.7029279721121146
3285.2369764139125,reverse rho,0.9999999867969194
3296.4366321764096,reverse x_P,1.7509775004326937
3296.4366321764096,reverse x_R,0.7229340503606908
3296.4366321764096,reverse rho,0.9999963759672638
3307.4426942097343,reverse x_P,0.9101493570766489
3307.4426942097343,reverse x_R,0.6907676402150231
3307.4426942097343,reverse rho,0.9999526002853247
3316.032821953836,reverse x_P,1.5101493570766484
3316.032821953836,reverse x_R,0.7028503560808389
3316.032821953836,reverse rho,0.999999983427029
3327.232476910279,reverse x_P,1.1509775004326936
3327.232476910279,reverse x_R,0.7028021964924385
3327.232476910279,reverse rho,0.9999999816970617
3338.4321315727357,reverse x_P,1.7509775004326937
3338.4321315727357,reverse x_R,0.710256923224942
3338.4321315727357,reverse rho,0.9999986659683582
3349.5639122811162,reverse x_P,0.6000000000000001
3349.5639122811162,reverse x_R,0.8045597470646805
3349.5639122811162,reverse rho,0.9999619203784943
3358.0181939784748,reverse x_P,1.7509775004326937
3358.0181939784748,reverse x_R,0.7027421838484345
3358.0181939784748,reverse rho,0.9999999771211749
3369.2178478956525,reverse x_P,1.284412953234562
3369.2178478956525,reverse x_R,0.7027767135809404
3369.2178478956525,reverse rho,0.9999999776898331
3380.4175015632363,reverse x_P,1.5101493570766484
3380.4175015632363,reverse x_R,0.8759933598817191
3380.4175015632363,reverse rho,0.9999560993360489
3389.1922584057106,reverse x_P,1.1509775004326936
3389.1922584057106,reverse x_R,0.676553615998723
3389.1922584057106,reverse rho,0.9999780468792148
3400.042191034446,reverse x_P,1.6679700005769251
3400.042191034446,reverse x_R,0.7209688192352535
3400.042191034446,reverse rho,0.9999961580006294
3411.064248064776,reverse x_P,0.9101493570766489
3411.064248064776,reverse x_R,0.702117708459403
3411.064248064776,reverse rho,0.9999418762621659
3419.254644806374,reverse x_P,1.6679700005769251
3419.254644806374,reverse x_R,0.7024400197591918
3419.254644806374,reverse rho,0.9999999602507381
3430.45429705662,reverse x_P,0.9101493570766489
3430.45429705662,reverse x_R,0.874718758724316
3430.45429705662,reverse rho,0.9999503361703435
3439.3833911670185,reverse x_P,1.033985000288462
3439.3833911670185,reverse x_R,0.6634013246947844
3439.3833911670185,reverse rho,0.9999579949242803
3450.0509372848855,reverse x_P,1.033985000288462
3450.0509372848855,reverse x_R,0.8682381763827096
3450.0509372848855,reverse rho,0.9999591249674271
3458.31449113069,reverse x_P,1.033985000288462
3458.31449113069,reverse x_R,0.7108403097148114
3458.31449113069,reverse rho,0.9999957989333084
3469.123370241972,reverse x_P,1.5101493570766484
3469.123370241972,reverse x_R,0.7584416820975847
3469.123370241972,reverse rho,0.9999402350527626
3477.22593561193,reverse x_P,0.9101493570766489
3477.22593561193,reverse x_R,0.8426788161673416
3477.22593561193,reverse rho,0.9999523684066117
3487.127801292273,reverse x_P,1.6679700005769251
3487.127801292273,reverse x_R,0.6276579692613758
3487.127801292273,reverse rho,0.9999167606643912
3496.541520584117,reverse x_P,0.9101493570766489
3496.541520584117,reverse x_R,0.6415381090877558
3496.541520584117,reverse rho,0.9999267661275899
3504.7640496917666,reverse x_P,1.5101493570766484
3504.7640496917666,reverse x_R,0.8256655813244667
3504.7640496917666,reverse rho,0.999946079492045
3512.827569638662,reverse x_P,0.9101493570766489
3512.827569638662,reverse x_R,0.8738049686379065
3512.827569638662,reverse rho,0.9999373665125073
3521.824848887662,reverse x_P,1.5101493570766484
3521.824848887662,reverse x_R,0.8546862704879591
3521.824848887662,reverse rho,0.9999508561033059
3529.8926756801798,reverse x_P,1.1509775004326936
3529.8926756801798,reverse x_R,0.848071091146027
3529.8926756801798,reverse rho,0.9999506450913778
3537.974914876618,reverse x_P,1.7509775004326937
3537.974914876618,reverse x_R,0.8410547474023686
3537.974914876618,reverse rho,0.9999609026888119
3545.610243424013,reverse x_P,1.1509775004326936
3545.610243424013,reverse x_R,0.7950888518662962
3545.610243424013,reverse rho,0.9999695175330964
3553.526078233112,reverse x_P,1.7509775004326937
3553.526078233112,reverse x_R,0.5797263600055331
3553.526078233112,reverse rho,0.9999689350631495
3561.0561105892357,reverse x_P,0.9101493570766489
3561.0561105892357,reverse x_R,0.7267353831686705
3561.0561105892357,reverse rho,0.9999791826213312
3567.8622029617727,reverse x_P,1.7509775004326937
3567.8622029617727,reverse x_R,0.6772088829464401
3567.8622029617727,reverse rho,0.9999861542484423
3575.0557218686113,reverse x_P,1.284412953234562
3575.0557218686113,reverse x_R,0.5386887090397032
3575.0557218686113,reverse rho,0.9998294970857159
3583.152634941332,reverse x_P,1.4493481196986289
3583.152634941332,reverse x_R,0.6992037492276528
3583.152634941332,reverse rho,0.9999993709880263
3594.3522686614333,reverse x_P,1.4493481196986289
3594.3522686614333,reverse x_R,0.6983910067454786
3594.3522686614333,reverse rho,0.9999991106935564
3605.5518986110224,reverse x_P,1.4493481196986289
3605.5518986110224,reverse x_R,0.697381254850146
3605.5518986110224,reverse rho,0.9999986967952894
3616.7515237183625,reverse x_P,1.1591718566439546
3616.7515237183625,reverse x_R,0.6960675213132408
3616.7515237183625,reverse rho,0.9999979931264801
3628.3511287326146,reverse x_P,1.2416739708939157
3628.3511287326146,reverse x_R,0.6941020561054306
3628.3511287326146,reverse rho,0.9999965919775846
3639.550738481866,reverse x_P,1.6756589711823786
3639.550738481866,reverse x_R,0.6912786140392174
3639.550738481866,reverse rho,0.9999936922845913
3650.7503353947886,reverse x_P,1.7124484848442143
3650.7503353947886,reverse x_R,0.6870823514467488
3650.7503353947886,reverse rho,0.9999867134249032
3661.949911957007,reverse x_P,1.4690498338243956
3661.949911957007,reverse x_R,0.6804483730948531
3661.949911957007,reverse rho,0.9999660879215262
3673.549432245843,reverse x_P,1.6710995856284994
3673.549432245843,reverse x_R,0.6703789225201063
3673.549432245843,reverse rho,0.9998837982176711
3684.7488163355024,reverse x_P,1.7141371736342077
3684.7488163355024,reverse x_R,0.6717245442169235
3684.7488163355024,reverse rho,0.9996132411379564
3695.9474988591364,reverse x_P,1.9725177862321248
3695.9474988591364,reverse x_R,0.746480341445552
3695.9474988591364,reverse rho,0.9996743713323701
3707.1445563841553,reverse x_P,1.8783975252439598
3707.1445563841553,reverse x_R,0.8267122709500432
3707.1445563841553,reverse rho,0.9999636400795946
3718.740097228921,reverse x_P,1.9177150461561965
3718.740097228921,reverse x_R,0.8524101632006417
3718.740097228921,reverse rho,0.9999988108183684
3729.936064116189,reverse x_P,1.9177150461561965
3729.936064116189,reverse x_R,0.8529482846096531
3729.936064116189,reverse rho,0.9999983583011252
3741.1328573279498,reverse x_P,1.9177150461561965
3741.1328573279498,reverse x_R,0.8499032422462667
3741.1328573279498,reverse rho,0.9999899609731722
3752.3304510288735,reverse x_P,1.9177150461561965
3752.3304510288735,reverse x_R,0.8366067334043247
3752.3304510288735,reverse rho,0.9999354965378331
3763.9286363983674,reverse x_P,1.9177150461561965
3763.9286363983674,reverse x_R,0.8120883262904726
3763.9286363983674,reverse rho,0.999494271861646
3775.127301236533,reverse x_P,1.8783975252439598
3775.127301236533,reverse x_R,0.7279573104456889
3775.127301236533,reverse rho,0.9962233341690864
3786.326215818407,reverse x_P,1.8540123345455526
3786.326215818407,reverse x_R,0.4169549867687578
3786.326215818407,reverse rho,0.958218169046103
3797.5252881530196,reverse x_P,1.1674204530903312
3797.5252881530196,reverse x_R,0.043303580544722345
3797.5252881530196,reverse rho,0.9805146727181295
3809.124435865418,reverse x_P,1.1509775004326939
3809.124435865418,reverse x_R,0.30823997455419183
3809.124435865418,reverse rho,0.9973995876573258
3820.3236839033384,reverse x_P,1.1509775004326939
3820.3236839033384,reverse x_R,0.33197243937305854
3820.3236839033384,reverse rho,0.9995817759948136
3831.522981015821,reverse x_P,0.0
3831.522981015821,reverse x_R,0.3193828753267689
3831.522981015821,reverse rho,0.9999347472361546
