split,experiment,cell_id,cell_key,prefix_g1_count,age_intervals,elapsed_hours,early_interval_hours,current_interval_hours,recent_interval_hours,interval_trend,clock_excess,local_interval_ratio,local_interval_ara,size_fold_prefix,rpl_fold_prefix,x_generation,x_clock,x_size,x_rpl,u_generation,u_clock,u_size,u_rpl,ara_phase_gap,ara_phase_sum,ara_phase_product,disk_generation_clock,disk_clock_size,disk_size_rpl,orient_generation_clock,orient_clock_size,orient_size_rpl,radius4_sq,closure4_residual,remaining_divisions,remaining_hours,slowdown_lead_intervals,in_slowdown_risk_set,slowdown_next2,slowdown_exists
external,Experiment_1,cell_1.10,Experiment_1|cell_1.10,6,5,6.0,1.33333333333333,1.0,1.166666666666665,-0.02876820724517785,-0.09999999999999776,0.7500000000000019,0.8571428571428584,1.5025380165243252,,0.9090909090909091,0.37894736842105226,1.2008113416084203,,-0.09090909090909094,-0.6210526315789477,0.2008113416084203,,-0.5301435406698568,1.2880382775119612,0.05645933014354072,0.3939708340010536,0.4260315661097099,,0.05645933014354072,-0.12471441215680847,,,,9,14.0,,True,0.0,0
external,Experiment_1,cell_1.10,Experiment_1|cell_1.10,7,6,7.0,1.33333333333333,1.0,1.0,-0.041097438921682834,-0.12499999999999778,0.7500000000000019,0.8571428571428584,1.5634517723784112,,1.0909090909090908,0.4421052631578943,1.21980197889802,,0.09090909090909083,-0.5578947368421057,0.2198019788980199,,-0.6488038277511965,1.5330143540669852,-0.050717703349282287,0.3195110002060397,0.35955944732360795,,-0.050717703349282287,-0.12262636717468486,,,,8,13.0,,True,0.0,0
external,Experiment_1,cell_1.10,Experiment_1|cell_1.10,8,7,8.0,1.33333333333333,1.0,1.0,-0.0410974389216829,-0.14285714285714057,0.7500000000000019,0.8571428571428584,1.5355329433392715,,1.2727272727272727,0.5052631578947363,1.211211195163562,,0.2727272727272727,-0.4947368421052637,0.21121119516356202,,-0.7674641148325364,1.7779904306220091,-0.1349282296650719,0.3191447082255448,0.2893747118987089,,-0.1349282296650719,-0.10449395971249921,,,,7,12.0,,True,0.0,0
external,Experiment_1,cell_1.10,Experiment_1|cell_1.10,9,8,9.33333333333333,1.33333333333333,1.3333333333333304,1.1666666666666652,-0.013699146307227784,-0.124999999999998,1.0000000000000004,1.0000000000000002,1.6624364880960933,,1.4545454545454546,0.5894736842105255,1.2488083719772791,,0.4545454545454546,-0.4105263157894745,0.24880837197727912,,-0.8650717703349291,2.04401913875598,-0.18660287081339752,0.3751434262036133,0.23043746192166345,,-0.18660287081339752,-0.10214238428540953,,,,6,10.66666666666667,,True,0.0,0
external,Experiment_1,cell_1.10,Experiment_1|cell_1.10,10,9,10.6666666666667,1.33333333333333,1.3333333333333695,1.33333333333335,1.7397187760503232e-15,-0.11111111111110616,1.0000000000000298,1.0000000000000149,1.9111674798339309,,1.6363636363636365,0.6736842105263172,1.3129904020107799,,0.6363636363636365,-0.3263157894736828,0.3129904020107799,,-0.9626794258373192,2.3100478468899537,-0.20765550239234362,0.5114406721457834,0.20444498621070245,,-0.20765550239234362,-0.10213371012983298,,,,5,9.3333333333333,,True,0.0,0
external,Experiment_1,cell_1.10,Experiment_1|cell_1.10,11,10,12.0,1.33333333333333,1.3333333333333002,1.3333333333333348,0.006974110847315654,-0.09999999999999776,0.9999999999999777,0.9999999999999888,2.0126903415302513,,1.8181818181818181,0.7578947368421045,1.3361415302363502,,0.8181818181818181,-0.2421052631578955,0.3361415302363502,,-1.0602870813397136,2.5760765550239224,-0.19808612440191448,0.7280364460520595,0.17160608679838896,,-0.19808612440191448,-0.08138163363616925,,,,4,8.0,,True,0.0,0
external,Experiment_1,cell_1.10,Experiment_1|cell_1.10,12,11,13.6666666666667,1.33333333333333,1.6666666666666998,1.5,0.020604054967075024,-0.06818181818181346,1.250000000000028,1.1111111111111223,2.007614179027288,,2.0,0.8631578947368433,1.335021089491328,,1.0,-0.13684210526315665,0.3350210894913279,,-1.1368421052631565,2.8631578947368435,-0.13684210526315665,1.018725761772853,0.13096489217680918,,-0.13684210526315665,-0.04584499119354972,,,,3,6.3333333333333,,True,0.0,0
external,Experiment_1,cell_1.10,Experiment_1|cell_1.10,13,12,15.3333333333333,1.33333333333333,1.6666666666666003,1.66666666666665,0.027675020614354073,-0.0416666666666663,1.2499999999999534,1.1111111111110927,2.0406091058422344,,2.0,0.9684210526315759,1.3422370550173008,,1.0,-0.03157894736842415,0.34223705501730084,,-1.0315789473684243,2.9684210526315757,-0.03157894736842415,1.0009972299168977,0.1181234317438127,,-0.03157894736842415,-0.010807485947915823,,,,2,4.6666666666667,,True,0.0,0
external,Experiment_1,cell_1.10,Experiment_1|cell_1.10,14,13,18.6666666666667,1.33333333333333,3.3333333333333997,2.5,0.05388732380597277,0.07692307692308153,2.500000000000056,1.4285714285714377,2.329949203422306,,2.0,1.1789473684210534,1.3993902375614231,,1.0,0.1789473684210534,0.3993902375614231,,-0.8210526315789466,3.1789473684210536,0.1789473684210534,1.03202216066482,0.1915347225241902,,0.1789473684210534,0.07146983198467602,,,,1,1.3333333333333002,,True,0.0,0
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,5,4,5.0,1.0,1.66666666666667,1.333333333333335,0.12447947988462,0.25,1.66666666666667,1.2500000000000009,1.3832335567092764,,0.7272727272727273,0.3157894736842102,1.1608040284723238,,-0.2727272727272727,-0.6842105263157898,0.16080402847232378,,-0.4114832535885171,1.0430622009569375,0.18660287081339721,0.5425242096105863,0.49400197989425804,,0.18660287081339721,-0.1100238089547479,,,,16,20.3333333333333,0.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,6,5,6.33333333333333,1.0,1.3333333333333304,1.5000000000000002,0.07985076962177717,0.26666666666666616,1.3333333333333304,1.1428571428571417,1.470060484448247,,0.9090909090909091,0.3999999999999994,1.1903032283653765,,-0.09090909090909094,-0.6000000000000005,0.1903032283653765,,-0.5090909090909097,1.3090909090909084,0.05454545454545461,0.36826446280991804,0.3962153187262853,,0.05454545454545461,-0.114181937019226,,,,15,18.99999999999997,-1.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,7,6,7.33333333333333,1.0,1.0,1.1666666666666652,0.01459501782188553,0.22222222222222165,1.0,1.0,1.3383238825189903,,1.0909090909090908,0.46315789473684144,1.1446864931963687,,0.09090909090909083,-0.5368421052631586,0.14468649319636873,,-0.6277511961722494,1.5540669856459322,-0.04880382775119619,0.29646390879329754,0.30913362729684307,,-0.04880382775119619,-0.07767380161068226,,,,14,17.99999999999997,-2.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,8,7,8.66666666666667,1.0,1.3333333333333393,1.1666666666666696,0.02054871946084208,0.23809523809523858,1.3333333333333393,1.142857142857145,1.4610784121715648,,1.2727272727272727,0.5473684210526312,1.1873481193818307,,0.2727272727272727,-0.45263157894736883,0.1873481193818307,,-0.7253588516746415,1.820095693779904,-0.12344497607655512,0.27925551154964434,0.23997466409629686,,-0.12344497607655512,-0.08479967508861819,,,,13,16.66666666666663,-3.0,False,,1
external,Experiment_1,cell_1.2,Experiment_1|cell_1.2,9,8,9.66666666666667,1.0,1.0,1.1666666666666696,-0.002656470848978322,0.2083333333333337,1.0,1.0,1.4550904403419014,,1.4545454545454546,0.6105263157894733,1.1853660593776434,,0.4545454545454546,-0.38947368421052675,0.1853660593776434,,-0.8440191387559813,2.065071770334928,-0.1770334928229667,0.358301320940455,0.1860503266617171,,-0.1770334928229667,-0.07219520207339804,,,,12,15.66666666666663,-4.0,False,,1
