time_to_horizon_M,series,ara_coordinate
-2431.496267868691,waveform Time/Traversal,0.6234024424879295
-2431.496267868691,horizon angular traversal,0.6234024424879295
-2423.496267868691,waveform Space/Connection,0.23402442487929564
-2423.496267868691,horizon radial closure,0.42857142857142855
-2423.496267868691,waveform Time/Traversal,0.6279466060778188
-2423.496267868691,horizon angular traversal,0.6279466060778188
-2415.496267868691,waveform Space/Connection,0.2470888952002272
-2415.496267868691,horizon radial closure,0.44930417495029823
-2415.496267868691,waveform Time/Traversal,0.632490769667708
-2415.496267868691,horizon angular traversal,0.632490769667708
-2407.996267868691,waveform Space/Connection,0.25873331439931835
-2407.996267868691,horizon radial closure,0.4760011360408975
-2407.996267868691,waveform Time/Traversal,0.6367509230332292
-2407.996267868691,horizon angular traversal,0.6367509230332292
-2399.996267868691,waveform Space/Connection,0.2732178358420903
-2399.996267868691,horizon radial closure,0.5092303322919625
-2399.996267868691,waveform Time/Traversal,0.6412950866231184
-2399.996267868691,horizon angular traversal,0.6412950866231184
-2391.996267868691,waveform Space/Connection,0.2894064186310707
-2391.996267868691,horizon radial closure,0.5225788128372622
-2391.996267868691,waveform Time/Traversal,0.6458392502130077
-2391.996267868691,horizon angular traversal,0.6458392502130077
-2384.496267868691,waveform Space/Connection,0.28912240840670267
-2384.496267868691,horizon radial closure,0.5356432831581937
-2384.496267868691,waveform Time/Traversal,0.6500994035785288
-2384.496267868691,horizon angular traversal,0.6500994035785288
-2376.496267868691,waveform Space/Connection,0.30275489917637033
-2376.496267868691,horizon radial closure,0.5504118148253337
-2376.496267868691,waveform Time/Traversal,0.6546435671684181
-2376.496267868691,horizon angular traversal,0.6546435671684181
-2368.496267868691,waveform Space/Connection,0.32320363533087193
-2368.496267868691,horizon radial closure,0.566032377165578
-2368.496267868691,waveform Time/Traversal,0.6591877307583073
-2368.496267868691,horizon angular traversal,0.6591877307583073
-2360.996267868691,waveform Space/Connection,0.3243396762283442
-2360.996267868691,horizon radial closure,0.5819369497301903
-2360.996267868691,waveform Time/Traversal,0.6634478841238285
-2360.996267868691,horizon angular traversal,0.6634478841238285
-2352.996267868691,waveform Space/Connection,0.34649247372905423
-2352.996267868691,horizon radial closure,0.6003976143141153
-2352.996267868691,waveform Time/Traversal,0.6679920477137177
-2352.996267868691,horizon angular traversal,0.6679920477137177
-2344.996267868691,waveform Space/Connection,0.3800056802044874
-2344.996267868691,horizon radial closure,0.6216983811417212
-2344.996267868691,waveform Time/Traversal,0.672536211303607
-2344.996267868691,horizon angular traversal,0.672536211303607
-2337.496267868691,waveform Space/Connection,0.3834138028969043
-2337.496267868691,horizon radial closure,0.6486793524566884
-2337.496267868691,waveform Time/Traversal,0.6767963646691281
-2337.496267868691,horizon angular traversal,0.6767963646691281
-2329.496267868691,waveform Space/Connection,0.41380289690428856
-2329.496267868691,horizon radial closure,0.6813405282590174
-2329.496267868691,waveform Time/Traversal,0.6813405282590174
-2329.496267868691,horizon angular traversal,0.6813405282590174
-2321.496267868691,waveform Space/Connection,0.45470036921329166
-2321.496267868691,horizon radial closure,0.6858846918489065
-2321.496267868691,waveform Time/Traversal,0.6858846918489065
-2321.496267868691,horizon angular traversal,0.6858846918489065
-2313.996267868691,waveform Space/Connection,0.4603805737006532
-2313.996267868691,horizon radial closure,0.7003692132916784
-2313.996267868691,waveform Time/Traversal,0.6901448452144278
-2313.996267868691,horizon angular traversal,0.6901448452144278
-2305.996267868691,waveform Space/Connection,0.49758591309287137
-2305.996267868691,horizon radial closure,0.7364385117864243
-2305.996267868691,waveform Time/Traversal,0.6946890088043169
-2305.996267868691,horizon angular traversal,0.6946890088043169
-2297.996267868691,waveform Space/Connection,0.5509798352740699
-2297.996267868691,horizon radial closure,0.7585913092871344
-2297.996267868691,waveform Time/Traversal,0.6992331723942062
-2297.996267868691,horizon angular traversal,0.6992331723942062
-2289.996267868691,waveform Space/Connection,0.5839250213007668
-2289.996267868691,horizon radial closure,0.7764839534223232
-2289.996267868691,waveform Time/Traversal,0.7037773359840954
-2289.996267868691,horizon angular traversal,0.7037773359840954
-2282.496267868691,waveform Space/Connection,0.6049417779040045
-2282.496267868691,horizon radial closure,0.7912524850894632
-2282.496267868691,waveform Time/Traversal,0.7080374893496166
-2282.496267868691,horizon angular traversal,0.7080374893496166
-2274.496267868691,waveform Space/Connection,0.6234024424879295
-2274.496267868691,horizon radial closure,0.8060210167566032
-2274.496267868691,waveform Time/Traversal,0.7125816529395058
-2274.496267868691,horizon angular traversal,0.7125816529395058
-2266.496267868691,waveform Space/Connection,0.6395910252769099
-2266.496267868691,horizon radial closure,0.8193694973019029
-2266.496267868691,waveform Time/Traversal,0.7171258165293951
-2266.496267868691,horizon angular traversal,0.7171258165293951
-2258.996267868691,waveform Space/Connection,0.6515194547003692
-2258.996267868691,horizon radial closure,0.8307299062766259
-2258.996267868691,waveform Time/Traversal,0.7213859698949162
-2258.996267868691,horizon angular traversal,0.7213859698949162
-2250.996267868691,waveform Space/Connection,0.6637318943481966
-2250.996267868691,horizon radial closure,0.8423743254757171
-2250.996267868691,waveform Time/Traversal,0.7259301334848055
-2250.996267868691,horizon angular traversal,0.7259301334848055
-2242.996267868691,waveform Space/Connection,0.6748082930985515
-2242.996267868691,horizon radial closure,0.8537347344504402
-2242.996267868691,waveform Time/Traversal,0.7304742970746947
-2242.996267868691,horizon angular traversal,0.7304742970746947
-2235.496267868691,waveform Space/Connection,0.6858846918489065
-2235.496267868691,horizon radial closure,0.863959102527691
-2235.496267868691,waveform Time/Traversal,0.7347344504402159
-2235.496267868691,horizon angular traversal,0.7347344504402159
-2227.496267868691,waveform Space/Connection,0.6963930701505254
-2227.496267868691,horizon radial closure,0.8744674808293098
-2227.496267868691,waveform Time/Traversal,0.7392786140301051
-2227.496267868691,horizon angular traversal,0.7392786140301051
-2219.496267868691,waveform Space/Connection,0.7071854586765124
-2219.496267868691,horizon radial closure,0.8844078386821925
-2219.496267868691,waveform Time/Traversal,0.7438227776199943
-2219.496267868691,horizon angular traversal,0.7438227776199943
-2211.996267868691,waveform Space/Connection,0.716557796080659
-2211.996267868691,horizon radial closure,0.8932121556376029
-2211.996267868691,waveform Time/Traversal,0.7480829309855155
-2211.996267868691,horizon angular traversal,0.7480829309855155
-2203.996267868691,waveform Space/Connection,0.7100255609201931
-2203.996267868691,horizon radial closure,0.8898040329451861
-2203.996267868691,waveform Time/Traversal,0.7526270945754047
-2203.996267868691,horizon angular traversal,0.7526270945754047
-2195.996267868691,waveform Space/Connection,0.6998011928429424
-2195.996267868691,horizon radial closure,0.8804316955410395
-2195.996267868691,waveform Time/Traversal,0.757171258165294
-2195.996267868691,horizon angular traversal,0.757171258165294
-2188.496267868691,waveform Space/Connection,0.6890088043169554
-2188.496267868691,horizon radial closure,0.871059358136893
-2188.496267868691,waveform Time/Traversal,0.7614314115308151
-2188.496267868691,horizon angular traversal,0.7614314115308151
-2180.496267868691,waveform Space/Connection,0.6753763135472877
-2180.496267868691,horizon radial closure,0.8611190002840102
-2180.496267868691,waveform Time/Traversal,0.7659755751207044
-2180.496267868691,horizon angular traversal,0.7659755751207044
-2172.496267868691,waveform Space/Connection,0.6600397614314115
-2172.496267868691,horizon radial closure,0.8506106219823913
-2172.496267868691,waveform Time/Traversal,0.7705197387105935
-2172.496267868691,horizon angular traversal,0.7705197387105935
-2164.996267868691,waveform Space/Connection,0.6455552399886396
-2164.996267868691,horizon radial closure,0.8406702641295086
-2164.996267868691,waveform Time/Traversal,0.7747798920761148
-2164.996267868691,horizon angular traversal,0.7747798920761148
-2156.996267868691,waveform Space/Connection,0.6322067594433399
-2156.996267868691,horizon radial closure,0.8295938653791537
-2156.996267868691,waveform Time/Traversal,0.7793240556660039
-2156.996267868691,horizon angular traversal,0.7793240556660039
-2148.996267868691,waveform Space/Connection,0.6174382277761999
-2148.996267868691,horizon radial closure,0.8182334564044306
-2148.996267868691,waveform Time/Traversal,0.7838682192558932
-2148.996267868691,horizon angular traversal,0.7838682192558932
-2140.996267868691,waveform Space/Connection,0.6018176654359557
-2140.996267868691,horizon radial closure,0.8074410678784436
-2140.996267868691,waveform Time/Traversal,0.7884123828457824
-2140.996267868691,horizon angular traversal,0.7884123828457824
-2133.496267868691,waveform Space/Connection,0.5850610621982392
-2133.496267868691,horizon radial closure,0.7972166998011928
-2133.496267868691,waveform Time/Traversal,0.7926725362113036
-2133.496267868691,horizon angular traversal,0.7926725362113036
-2125.496267868691,waveform Space/Connection,0.5705765407554672
-2125.496267868691,horizon radial closure,0.7858562908264698
-2125.496267868691,waveform Time/Traversal,0.7972166998011928
-2125.496267868691,horizon angular traversal,0.7972166998011928
-2117.496267868691,waveform Space/Connection,0.5566600397614314
-2117.496267868691,horizon radial closure,0.7747798920761148
-2117.496267868691,waveform Time/Traversal,0.8017608633910821
-2117.496267868691,horizon angular traversal,0.8017608633910821
-2109.996267868691,waveform Space/Connection,0.5427435387673957
-2109.996267868691,horizon radial closure,0.7642715137744959
-2109.996267868691,waveform Time/Traversal,0.8060210167566032
-2109.996267868691,horizon angular traversal,0.8060210167566032
-2101.996267868691,waveform Space/Connection,0.5302470888952002
-2101.996267868691,horizon radial closure,0.7534791252485089
-2101.996267868691,waveform Time/Traversal,0.8105651803464925
-2101.996267868691,horizon angular traversal,0.8105651803464925
-2093.996267868691,waveform Space/Connection,0.5203067310423175
-2093.996267868691,horizon radial closure,0.7429707469468901
-2093.996267868691,waveform Time/Traversal,0.8151093439363817
-2093.996267868691,horizon angular traversal,0.8151093439363817
-2086.496267868691,waveform Space/Connection,0.5134904856574837
-2086.496267868691,horizon radial closure,0.7327463788696393
-2086.496267868691,waveform Time/Traversal,0.8193694973019029
-2086.496267868691,horizon angular traversal,0.8193694973019029
-2078.496267868691,waveform Space/Connection,0.5058222095995456
-2078.496267868691,horizon radial closure,0.7225220107923885
-2078.496267868691,waveform Time/Traversal,0.8239136608917921
-2078.496267868691,horizon angular traversal,0.8239136608917921
-2070.496267868691,waveform Space/Connection,0.49843794376597556
-2070.496267868691,horizon radial closure,0.7122976427151377
-2070.496267868691,waveform Time/Traversal,0.8284578244816814
-2070.496267868691,horizon angular traversal,0.8284578244816814
-2062.996267868691,waveform Space/Connection,0.4893496165861971
-2062.996267868691,horizon radial closure,0.7032093155353593
-2062.996267868691,waveform Time/Traversal,0.8327179778472025
-2062.996267868691,horizon angular traversal,0.8327179778472025
-2054.996267868691,waveform Space/Connection,0.4760011360408975
-2054.996267868691,horizon radial closure,0.6938369781312127
-2054.996267868691,waveform Time/Traversal,0.8372621414370918
-2054.996267868691,horizon angular traversal,0.8372621414370918
-2046.9962678686911,waveform Space/Connection,0.46123260437375746
-2046.9962678686911,horizon radial closure,0.6952570292530531
-2046.9962678686911,waveform Time/Traversal,0.841806305026981
-2046.9962678686911,horizon angular traversal,0.841806305026981
-2039.4962678686911,waveform Space/Connection,0.4430559500142005
-2039.4962678686911,horizon radial closure,0.7040613462084635
-2039.4962678686911,waveform Time/Traversal,0.8460664583925022
-2039.4962678686911,horizon angular traversal,0.8460664583925022
-2031.4962678686911,waveform Space/Connection,0.42118716273785856
-2031.4962678686911,horizon radial closure,0.7145697245100824
-2031.4962678686911,waveform Time/Traversal,0.8506106219823913
-2031.4962678686911,horizon angular traversal,0.8506106219823913
-2023.4962678686911,waveform Space/Connection,0.404430559500142
-2023.4962678686911,horizon radial closure,0.7253621130360693
-2023.4962678686911,waveform Time/Traversal,0.8551547855722806
-2023.4962678686911,horizon angular traversal,0.8551547855722806
-2015.9962678686911,waveform Space/Connection,0.39363817097415504
-2015.9962678686911,horizon radial closure,0.7358704913376881
-2015.9962678686911,waveform Time/Traversal,0.8594149389378017
-2015.9962678686911,horizon angular traversal,0.8594149389378017
-2007.9962678686911,waveform Space/Connection,0.4041465492757739
-2007.9962678686911,horizon radial closure,0.7477989207611474
-2007.9962678686911,waveform Time/Traversal,0.863959102527691
-2007.9962678686911,horizon angular traversal,0.863959102527691
-1999.9962678686911,waveform Space/Connection,0.4274353876739563
-1999.9962678686911,horizon radial closure,0.7605793808577109
-1999.9962678686911,waveform Time/Traversal,0.8685032661175802
-1999.9962678686911,horizon angular traversal,0.8685032661175802
-1991.9962678686911,waveform Space/Connection,0.4583925021300767
-1991.9962678686911,horizon radial closure,0.7742118716273786
-1991.9962678686911,waveform Time/Traversal,0.8730474297074695
-1991.9962678686911,horizon angular traversal,0.8730474297074695
-1984.4962678686911,waveform Space/Connection,0.4970178926441352
-1984.4962678686911,horizon radial closure,0.7881283726214143
-1984.4962678686911,waveform Time/Traversal,0.8773075830729906
-1984.4962678686911,horizon angular traversal,0.8773075830729906
-1976.4962678686911,waveform Space/Connection,0.5492757739278614
-1976.4962678686911,horizon radial closure,0.8040329451860267
-1976.4962678686911,waveform Time/Traversal,0.8818517466628799
-1976.4962678686911,horizon angular traversal,0.8818517466628799
-1968.4962678686911,waveform Space/Connection,0.5842090315251349
-1968.4962678686911,horizon radial closure,0.8222095995455836
-1968.4962678686911,waveform Time/Traversal,0.8863959102527691
-1968.4962678686911,horizon angular traversal,0.8863959102527691
-1960.9962678686911,waveform Space/Connection,0.6168702073274638
-1960.9962678686911,horizon radial closure,0.8432263561488214
-1960.9962678686911,waveform Time/Traversal,0.8906560636182903
-1960.9962678686911,horizon angular traversal,0.8906560636182903
-1952.9962678686911,waveform Space/Connection,0.643283158193695
-1952.9962678686911,horizon radial closure,0.8758875319511502
-1952.9962678686911,waveform Time/Traversal,0.8952002272081795
-1952.9962678686911,horizon angular traversal,0.8952002272081795
-1944.9962678686911,waveform Space/Connection,0.6699801192842942
-1944.9962678686911,horizon radial closure,0.8997443907980688
-1944.9962678686911,waveform Time/Traversal,0.8997443907980688
-1944.9962678686911,horizon angular traversal,0.8997443907980688
-1937.4962678686911,waveform Space/Connection,0.6952570292530531
-1937.4962678686911,horizon radial closure,0.9040045441635899
-1937.4962678686911,waveform Time/Traversal,0.9040045441635899
-1937.4962678686911,horizon angular traversal,0.9040045441635899
-1929.4962678686911,waveform Space/Connection,0.7216699801192843
-1929.4962678686911,horizon radial closure,0.9085487077534792
-1929.4962678686911,waveform Time/Traversal,0.9085487077534792
-1929.4962678686911,horizon angular traversal,0.9085487077534792
-1921.4962678686911,waveform Space/Connection,0.7548991763703493
-1921.4962678686911,horizon radial closure,0.9130928713433684
-1921.4962678686911,waveform Time/Traversal,0.9130928713433684
-1921.4962678686911,horizon angular traversal,0.9130928713433684
-1913.9962678686911,waveform Space/Connection,0.7716557796080659
-1913.9962678686911,horizon radial closure,0.9173530247088896
-1913.9962678686911,waveform Time/Traversal,0.9173530247088896
-1913.9962678686911,horizon angular traversal,0.9173530247088896
-1905.9962678686911,waveform Space/Connection,0.7858562908264698
-1905.9962678686911,horizon radial closure,0.9218971882987788
-1905.9962678686911,waveform Time/Traversal,0.9218971882987788
-1905.9962678686911,horizon angular traversal,0.9218971882987788
-1897.9962678686911,waveform Space/Connection,0.7972166998011928
-1897.9962678686911,horizon radial closure,0.9264413518886679
-1897.9962678686911,waveform Time/Traversal,0.9264413518886679
-1897.9962678686911,horizon angular traversal,0.9264413518886679
-1890.4962678686911,waveform Space/Connection,0.8057370065322351
-1890.4962678686911,horizon radial closure,0.9307015052541892
-1890.4962678686911,waveform Time/Traversal,0.9307015052541892
-1890.4962678686911,horizon angular traversal,0.9307015052541892
-1882.4962678686911,waveform Space/Connection,0.8247656915648963
-1882.4962678686911,horizon radial closure,0.9696109059926157
-1882.4962678686911,waveform Time/Traversal,0.9352456688440783
-1882.4962678686911,horizon angular traversal,0.9352456688440783
-1874.4962678686911,waveform Space/Connection,0.8406702641295086
-1874.4962678686911,horizon radial closure,0.9914796932689577
-1874.4962678686911,waveform Time/Traversal,0.9397898324339676
-1874.4962678686911,horizon angular traversal,0.9397898324339676
-1866.9962678686911,waveform Space/Connection,0.8577108775915933
-1866.9962678686911,horizon radial closure,1.0079522862823063
-1866.9962678686911,waveform Time/Traversal,0.9440499857994887
-1866.9962678686911,horizon angular traversal,0.9440499857994887
-1858.9962678686911,waveform Space/Connection,0.8665151945470037
-1858.9962678686911,horizon radial closure,1.0235728486225504
-1858.9962678686911,waveform Time/Traversal,0.948594149389378
-1858.9962678686911,horizon angular traversal,0.948594149389378
-1850.9962678686911,waveform Space/Connection,0.8761715421755183
-1850.9962678686911,horizon radial closure,1.0374893496165862
-1850.9962678686911,waveform Time/Traversal,0.9531383129792672
-1850.9962678686911,horizon angular traversal,0.9531383129792672
-1842.9962678686911,waveform Space/Connection,0.8886679920477137
-1842.9962678686911,horizon radial closure,1.0502698097131498
-1842.9962678686911,waveform Time/Traversal,0.9576824765691565
-1842.9962678686911,horizon angular traversal,0.9576824765691565
-1835.4962678686911,waveform Space/Connection,0.8997443907980688
-1835.4962678686911,horizon radial closure,1.0613462084635046
-1835.4962678686911,waveform Time/Traversal,0.9619426299346776
-1835.4962678686911,horizon angular traversal,0.9619426299346776
-1827.4962678686911,waveform Space/Connection,0.9113888099971599
-1827.4962678686911,horizon radial closure,1.0727066174382278
-1827.4962678686911,waveform Time/Traversal,0.9664867935245669
-1827.4962678686911,horizon angular traversal,0.9664867935245669
-1819.4962678686911,waveform Space/Connection,0.9247372905424596
-1819.4962678686911,horizon radial closure,1.0829309855154785
-1819.4962678686911,waveform Time/Traversal,0.9710309571144561
-1819.4962678686911,horizon angular traversal,0.9710309571144561
-1811.9962678686911,waveform Space/Connection,0.9343936381709742
-1811.9962678686911,horizon radial closure,1.092303322919625
-1811.9962678686911,waveform Time/Traversal,0.9752911104799773
-1811.9962678686911,horizon angular traversal,0.9752911104799773
-1803.9962678686911,waveform Space/Connection,0.9443339960238568
-1803.9962678686911,horizon radial closure,1.094859414938938
-1803.9962678686911,waveform Time/Traversal,0.9798352740698665
-1803.9962678686911,horizon angular traversal,0.9798352740698665
-1795.9962678686911,waveform Space/Connection,0.9537063334280034
-1795.9962678686911,horizon radial closure,1.0857710877591593
-1795.9962678686911,waveform Time/Traversal,0.9843794376597558
-1795.9962678686911,horizon angular traversal,0.9843794376597558
-1788.4962678686911,waveform Space/Connection,0.9571144561204203
-1788.4962678686911,horizon radial closure,1.076682760579381
-1788.4962678686911,waveform Time/Traversal,0.9886395910252769
-1788.4962678686911,horizon angular traversal,0.9886395910252769
-1780.4962678686911,waveform Space/Connection,0.9466060778188015
-1780.4962678686911,horizon radial closure,1.0670264129508662
-1780.4962678686911,waveform Time/Traversal,0.9931837546151662
-1780.4962678686911,horizon angular traversal,0.9931837546151662
-1772.4962678686911,waveform Space/Connection,0.9346776483953423
-1772.4962678686911,horizon radial closure,1.0573700653223517
-1772.4962678686911,waveform Time/Traversal,0.9977279182050554
-1772.4962678686911,horizon angular traversal,0.9977279182050554
-1764.9962678686911,waveform Space/Connection,0.9204771371769384
-1764.9962678686911,horizon radial closure,1.048281738142573
-1764.9962678686911,waveform Time/Traversal,1.0019880715705765
-1764.9962678686911,horizon angular traversal,1.0019880715705765
-1756.9962678686911,waveform Space/Connection,0.9025844930417495
-1756.9962678686911,horizon radial closure,1.0380573700653224
-1756.9962678686911,waveform Time/Traversal,1.0065322351604657
-1756.9962678686911,horizon angular traversal,1.0065322351604657
-1748.9962678686911,waveform Space/Connection,0.8812837262141437
-1748.9962678686911,horizon radial closure,1.0278330019880715
-1748.9962678686911,waveform Time/Traversal,1.011076398750355
-1748.9962678686911,horizon angular traversal,1.011076398750355
-1741.4962678686911,waveform Space/Connection,0.856858846918489
-1741.4962678686911,horizon radial closure,1.018460664583925
-1741.4962678686911,waveform Time/Traversal,1.0153365521158761
-1741.4962678686911,horizon angular traversal,1.0153365521158761
-1733.4962678686911,waveform Space/Connection,0.7850042601533656
-1733.4962678686911,horizon radial closure,1.0082362965066742
-1733.4962678686911,waveform Time/Traversal,1.0198807157057654
-1733.4962678686911,horizon angular traversal,1.0198807157057654
-1725.4962678686911,waveform Space/Connection,0.7625674524282874
-1725.4962678686911,horizon radial closure,0.9980119284294234
-1725.4962678686911,waveform Time/Traversal,1.0244248792956547
-1725.4962678686911,horizon angular traversal,1.0244248792956547
-1717.9962678686911,waveform Space/Connection,0.7472309003124112
-1717.9962678686911,horizon radial closure,0.9883555808009088
-1717.9962678686911,waveform Time/Traversal,1.0286850326611758
-1717.9962678686911,horizon angular traversal,1.0286850326611758
-1709.9962678686911,waveform Space/Connection,0.7330303890940074
-1709.9962678686911,horizon radial closure,0.9781312127236581
-1709.9962678686911,waveform Time/Traversal,1.0332291962510651
-1709.9962678686911,horizon angular traversal,1.0332291962510651
-1701.9962678686911,waveform Space/Connection,0.7236580516898609
-1701.9962678686911,horizon radial closure,0.9681908548707754
-1701.9962678686911,waveform Time/Traversal,1.0377733598409542
-1701.9962678686911,horizon angular traversal,1.0377733598409542
-1694.4962678686911,waveform Space/Connection,0.7333143993183755
-1694.4962678686911,horizon radial closure,0.9591025276909969
-1694.4962678686911,waveform Time/Traversal,1.0420335132064755
-1694.4962678686911,horizon angular traversal,1.0420335132064755
-1686.4962678686911,waveform Space/Connection,0.7435387673956262
-1686.4962678686911,horizon radial closure,0.9494461800624823
-1686.4962678686911,waveform Time/Traversal,1.0465776767963646
-1686.4962678686911,horizon angular traversal,1.0465776767963646
-1678.4962678686911,waveform Space/Connection,0.7546151661459812
-1678.4962678686911,horizon radial closure,0.9400738426583357
-1678.4962678686911,waveform Time/Traversal,1.051121840386254
-1678.4962678686911,horizon angular traversal,1.051121840386254
-1670.4962678686911,waveform Space/Connection,0.764839534223232
-1670.4962678686911,horizon radial closure,0.9326895768247657
-1670.4962678686911,waveform Time/Traversal,1.0556660039761432
-1670.4962678686911,horizon angular traversal,1.0556660039761432
-1662.9962678686911,waveform Space/Connection,0.7753479125248509
-1662.9962678686911,horizon radial closure,0.9414938937801761
-1662.9962678686911,waveform Time/Traversal,1.0599261573416643
-1662.9962678686911,horizon angular traversal,1.0599261573416643
-1654.9962678686911,waveform Space/Connection,0.7872763419483101
-1654.9962678686911,horizon radial closure,0.952002272081795
-1654.9962678686911,waveform Time/Traversal,1.0644703209315536
-1654.9962678686911,horizon angular traversal,1.0644703209315536
-1646.9962678686911,waveform Space/Connection,0.7994887815961375
-1646.9962678686911,horizon radial closure,0.9630786708321499
-1646.9962678686911,waveform Time/Traversal,1.0690144845214429
-1646.9962678686911,horizon angular traversal,1.0690144845214429
-1639.4962678686911,waveform Space/Connection,0.8241976711161602
-1639.4962678686911,horizon radial closure,0.974439079806873
-1639.4962678686911,waveform Time/Traversal,1.073274637886964
-1639.4962678686911,horizon angular traversal,1.073274637886964
-1631.4962678686911,waveform Space/Connection,0.8435103663731894
-1631.4962678686911,horizon radial closure,0.9875035501278046
-1631.4962678686911,waveform Time/Traversal,1.0778188014768533
-1631.4962678686911,horizon angular traversal,1.0778188014768533
-1623.4962678686911,waveform Space/Connection,0.8491905708605509
-1623.4962678686911,horizon radial closure,1.0025560920193126
-1623.4962678686911,waveform Time/Traversal,1.0823629650667423
-1623.4962678686911,horizon angular traversal,1.0823629650667423
-1615.9962678686911,waveform Space/Connection,0.8366941209883556
-1615.9962678686911,horizon radial closure,1.018176654359557
-1615.9962678686911,waveform Time/Traversal,1.0866231184322637
-1615.9962678686911,horizon angular traversal,1.0866231184322637
-1607.9962678686911,waveform Space/Connection,0.8207895484237433
-1607.9962678686911,horizon radial closure,1.0377733598409542
-1607.9962678686911,waveform Time/Traversal,1.0911672820221527
-1607.9962678686911,horizon angular traversal,1.0911672820221527
-1599.9962678686911,waveform Space/Connection,0.8074410678784436
-1599.9962678686911,horizon radial closure,1.0641863107071854
-1599.9962678686911,waveform Time/Traversal,1.095711445612042
-1599.9962678686911,horizon angular traversal,1.095711445612042
-1592.4962678686911,waveform Space/Connection,0.8170974155069582
-1592.4962678686911,horizon radial closure,1.0999715989775631
-1592.4962678686911,waveform Time/Traversal,1.0999715989775631
-1592.4962678686911,horizon angular traversal,1.0999715989775631
-1584.4962678686911,waveform Space/Connection,0.8551547855722806
-1584.4962678686911,horizon radial closure,1.1045157625674524
-1584.4962678686911,waveform Time/Traversal,1.1045157625674524
-1584.4962678686911,horizon angular traversal,1.1045157625674524
-1576.4962678686911,waveform Space/Connection,0.8724794092587334
-1576.4962678686911,horizon radial closure,1.1090599261573417
-1576.4962678686911,waveform Time/Traversal,1.1090599261573417
-1576.4962678686911,horizon angular traversal,1.1090599261573417
-1568.9962678686911,waveform Space/Connection,0.8926441351888668
-1568.9962678686911,horizon radial closure,1.1133200795228628
-1568.9962678686911,waveform Time/Traversal,1.1133200795228628
-1568.9962678686911,horizon angular traversal,1.1133200795228628
-1560.9962678686911,waveform Space/Connection,0.9182050553819937
-1560.9962678686911,horizon radial closure,1.1178642431127521
-1560.9962678686911,waveform Time/Traversal,1.1178642431127521
-1560.9962678686911,horizon angular traversal,1.1178642431127521
-1552.9962678686911,waveform Space/Connection,0.9613746094859414
-1552.9962678686911,horizon radial closure,1.1224084067026412
-1552.9962678686911,waveform Time/Traversal,1.1224084067026412
-1552.9962678686911,horizon angular traversal,1.1224084067026412
-1545.4962678686911,waveform Space/Connection,0.9690428855438796
-1545.4962678686911,horizon radial closure,1.1266685600681625
-1545.4962678686911,waveform Time/Traversal,1.1266685600681625
-1545.4962678686911,horizon angular traversal,1.1266685600681625
-1537.4962678686911,waveform Space/Connection,0.9767111616018177
-1537.4962678686911,horizon radial closure,1.1312127236580516
-1537.4962678686911,waveform Time/Traversal,1.1312127236580516
-1537.4962678686911,horizon angular traversal,1.1312127236580516
-1529.4962678686911,waveform Space/Connection,0.9980119284294234
-1529.4962678686911,horizon radial closure,1.1357568872479409
-1529.4962678686911,waveform Time/Traversal,1.1357568872479409
-1529.4962678686911,horizon angular traversal,1.1357568872479409
-1521.4962678686911,waveform Space/Connection,1.018460664583925
-1521.4962678686911,horizon radial closure,1.1403010508378302
-1521.4962678686911,waveform Time/Traversal,1.1403010508378302
-1521.4962678686911,horizon angular traversal,1.1403010508378302
-1513.9962678686911,waveform Space/Connection,1.032945186026697
-1513.9962678686911,horizon radial closure,1.1445612042033513
-1513.9962678686911,waveform Time/Traversal,1.1445612042033513
-1513.9962678686911,horizon angular traversal,1.1445612042033513
-1505.9962678686911,waveform Space/Connection,1.0633342800340813
-1505.9962678686911,horizon radial closure,1.1491053677932406
-1505.9962678686911,waveform Time/Traversal,1.1491053677932406
-1505.9962678686911,horizon angular traversal,1.1491053677932406
-1497.9962678686911,waveform Space/Connection,1.0874751491053678
-1497.9962678686911,horizon radial closure,1.1536495313831299
-1497.9962678686911,waveform Time/Traversal,1.1536495313831299
-1497.9962678686911,horizon angular traversal,1.1536495313831299
-1490.4962678686911,waveform Space/Connection,1.1030957114456121
-1490.4962678686911,horizon radial closure,1.157909684748651
-1490.4962678686911,waveform Time/Traversal,1.157909684748651
-1490.4962678686911,horizon angular traversal,1.157909684748651
-1482.4962678686911,waveform Space/Connection,1.1056518034649248
-1482.4962678686911,horizon radial closure,1.1624538483385403
-1482.4962678686911,waveform Time/Traversal,1.1624538483385403
-1482.4962678686911,horizon angular traversal,1.1624538483385403
-1474.4962678686911,waveform Space/Connection,1.092019312695257
-1474.4962678686911,horizon radial closure,1.1669980119284293
-1474.4962678686911,waveform Time/Traversal,1.1669980119284293
-1474.4962678686911,horizon angular traversal,1.1669980119284293
-1466.9962678686911,waveform Space/Connection,1.0781028117012212
-1466.9962678686911,horizon radial closure,1.2024992899744391
-1466.9962678686911,waveform Time/Traversal,1.1712581652939507
-1466.9962678686911,horizon angular traversal,1.1712581652939507
-1458.9962678686911,waveform Space/Connection,1.062198239136609
-1458.9962678686911,horizon radial closure,1.2226640159045725
-1458.9962678686911,waveform Time/Traversal,1.1758023288838397
-1458.9962678686911,horizon angular traversal,1.1758023288838397
