time_to_horizon_M,connection_ara,traversal_ara,stage
-117.99626786869112,1.937517750639023,1.937517750639023,inspiral
-109.99626786869112,1.9420619142289122,1.9420619142289122,inspiral
-102.49626786869112,1.9463220675944335,1.9463220675944335,inspiral
-94.49626786869112,1.9508662311843226,1.9508662311843226,late approach
-86.49626786869112,1.9554103947742119,1.9554103947742119,late approach
-78.99626786869112,1.959670548139733,1.959670548139733,late approach
-70.99626786869112,1.9642147117296223,1.9642147117296223,late approach
-62.99626786869112,1.9687588753195115,1.9687588753195115,late approach
-55.49626786869112,1.9730190286850326,1.9730190286850326,late approach
-47.49626786869112,1.977563192274922,1.977563192274922,late approach
-39.49626786869112,1.9821073558648112,1.9821073558648112,late approach
-31.99626786869112,1.9863675092303323,1.9863675092303323,late approach
-23.99626786869112,1.9909116728202216,1.9909116728202216,late approach
-15.99626786869112,1.9954558364101107,1.9954558364101107,late approach
-7.99626786869112,2.0,2.0,late approach
