replicate,shifted_di_ara_brier,improvement_over_child_state
657,0.0822693539619799,-0.009114201208580669
658,0.0827408510108802,-0.00958569825748097
659,0.0819752954577708,-0.008820142704371564
660,0.08217602984972193,-0.009020877096322696
661,0.08195736405731803,-0.008802211303918797
662,0.08102418939642773,-0.007869036643028501
663,0.0825606367977438,-0.009405484044344561
664,0.08188962269166394,-0.00873446993826471
665,0.0804519092791959,-0.0072967565257966716
666,0.08187742070267688,-0.008722267949277648
667,0.08072733283652651,-0.007572180083127281
668,0.08203657254190774,-0.00888141978850851
669,0.08265213935315954,-0.00949698659976031
670,0.08158513884420943,-0.008429986090810193
671,0.08308961846800786,-0.009934465714608626
672,0.08180376375813046,-0.00864861100473123
673,0.0811612709072362,-0.008006118153836964
674,0.08178471604317959,-0.00862956328978036
675,0.08169529872093331,-0.00854014596753408
676,0.08024114340707343,-0.0070859906536741984
677,0.08191181840873786,-0.008756665655338627
678,0.0802752539801469,-0.007120101226747666
679,0.08183364651505814,-0.008678493761658912
680,0.08115461581188771,-0.007999463058488476
681,0.08120290889918108,-0.008047756145781848
682,0.08004397354527155,-0.0068888207918723215
683,0.08286561890738325,-0.009710466153984021
684,0.08246096662132853,-0.009305813867929294
685,0.08345246357284875,-0.010297310819449512
686,0.08258564667840122,-0.00943049392500199
687,0.08113211438988019,-0.007976961636480956
688,0.08019149347501835,-0.007036340721619114
689,0.08214086993091639,-0.008985717177517158
690,0.08199555711249472,-0.008840404359095486
691,0.08249591588648453,-0.009340763133085295
692,0.07953373844575622,-0.006378585692356983
693,0.08126126445933149,-0.008106111705932256
694,0.08200427443963446,-0.008849121686235223
695,0.08088431975348698,-0.007729167000087744
696,0.08013311156109171,-0.006977958807692475
697,0.08270215407805429,-0.009547001324655052
698,0.08069424953763019,-0.007539096784230953
699,0.08302380085650188,-0.009868648103102645
700,0.08302546128584753,-0.009870308532448302
701,0.08332741289732384,-0.01017226014392461
702,0.08279206239356678,-0.009636909640167543
703,0.07832138036917508,-0.0051662276157758424
704,0.0812868469369534,-0.008131694183554167
705,0.08108863647244514,-0.007933483719045911
706,0.08184950337051589,-0.008694350617116653
707,0.08231832644486041,-0.009163173691461177
708,0.08146573538678513,-0.008310582633385896
709,0.0823178302392013,-0.009162677485802073
710,0.08134580846057232,-0.008190655707173089
711,0.08101273181839626,-0.007857579064997025
712,0.08198629197223206,-0.008831139218832829
713,0.07979452515935778,-0.006639372405958549
714,0.0831411729039805,-0.009986020150581268
715,0.08044014169299854,-0.007284988939599307
716,0.08104527541336866,-0.007890122659969426
717,0.08271652888924447,-0.009561376135845234
718,0.08007774825928056,-0.0069225955058813265
719,0.08117909565213605,-0.008023942898736813
720,0.08281675768472435,-0.009661604931325118
721,0.08215174778313236,-0.008996595029733129
722,0.08140249793255416,-0.00824734517915493
723,0.07997433588962634,-0.0068191831362271055
724,0.08337597951007122,-0.010220826756671991
725,0.0828917040725993,-0.009736551319200065
726,0.08007233875462233,-0.006917186001223097
727,0.08341950114620068,-0.01026434839280145
728,0.08140129471472136,-0.008246141961322132
729,0.08028581607573812,-0.007130663322338887
730,0.08199960110885518,-0.008844448355455947
731,0.08304519808404365,-0.009890045330644415
732,0.08089190036628537,-0.007736747612886133
733,0.08087101959213112,-0.007715866838731891
734,0.08076746815505986,-0.00761231540166063
735,0.08270223276470824,-0.009547080011309009
736,0.0832780844663808,-0.010122931712981564
737,0.08027936794471176,-0.0071242151913125246
738,0.08061056844245924,-0.00745541568906001
739,0.08194812482600247,-0.008792972072603239
740,0.08212143878694614,-0.008966286033546905
741,0.08119639370683869,-0.008041240953439457
742,0.0800230629202738,-0.006867910166874561
743,0.08156762550864641,-0.008412472755247175
744,0.08275923474962742,-0.009604081996228184
745,0.08172006202649999,-0.00856490927310076
746,0.08286110033503458,-0.009705947581635344
747,0.0829152610432209,-0.00976010828982167
748,0.0799550703809972,-0.006799917627597962
749,0.08216131061451785,-0.009006157861118622
750,0.08173228629353378,-0.008577133540134549
751,0.0816202106797636,-0.008465057926364372
752,0.07956134172564704,-0.006406188972247803
753,0.08252469449497574,-0.009369541741576504
754,0.08098521586524698,-0.007830063111847752
755,0.07854761173479079,-0.005392458981391554
756,0.08186393132878883,-0.008708778575389597
757,0.0845361169827248,-0.011380964229325566
758,0.08411733589869916,-0.010962183145299925
759,0.08023137374557134,-0.0070762209921721025
760,0.0825355467538017,-0.00938039400040247
761,0.08075497309964004,-0.007599820346240807
762,0.08219455176687537,-0.00903939901347614
763,0.08176388643533648,-0.00860873368193725
764,0.08293591196561197,-0.009780759212212733
765,0.0818964866912925,-0.008741333937893267
766,0.08254024338298917,-0.009385090629589934
767,0.08226561381831177,-0.009110461064912534
768,0.08020912630596945,-0.007053973552570217
769,0.08207181436937572,-0.008916661615976484
770,0.08129162790765858,-0.008136475154259346
771,0.0830724376549005,-0.009917284901501261
772,0.08081298172247071,-0.007657828969071481
773,0.08065583791440385,-0.007500685161004619
774,0.0812096830553938,-0.008054530301994572
775,0.07910599778912918,-0.005950845035729943
776,0.08371253510882777,-0.010557382355428538
777,0.08366640499732478,-0.010511252243925545
778,0.07979401510491499,-0.006638862351515756
779,0.08150797532446726,-0.008352822571068022
780,0.08104489889240733,-0.0078897461390081
781,0.08061208027658927,-0.007456927523190035
782,0.08323804058655289,-0.010082887833153656
783,0.08089300032814581,-0.007737847574746576
784,0.08062697293368541,-0.007471820180286179
785,0.08212738538516916,-0.008972232631769925
786,0.07994350450424935,-0.006788351750850116
787,0.08138789201308472,-0.008232739259685484
788,0.08223685087547422,-0.009081698122074988
789,0.08056284492556257,-0.007407692172163333
790,0.08070180944119865,-0.0075466566877994135
791,0.08134074589647124,-0.008185593143072004
792,0.08232361081556297,-0.009168458062163737
793,0.08024511690656114,-0.007089964153161904
794,0.0831142158636883,-0.009959063110289074
795,0.08118897333364564,-0.008033820580246404
796,0.08204600106124008,-0.008890848307840843
797,0.08102105811476673,-0.007865905361367498
798,0.08079734588699236,-0.007642193133593128
799,0.08291153451807495,-0.00975638176467572
800,0.08068824460360359,-0.007533091850204357
801,0.08438075229771408,-0.011225599544314846
802,0.0805677128337606,-0.007412560080361369
803,0.08255718727922674,-0.00940203452582751
804,0.08142561799314232,-0.008270465239743091
805,0.08375626602719095,-0.01060111327379172
806,0.079707881070097,-0.006552728316697773
807,0.0825787707923366,-0.009423618038937362
808,0.08238456721527967,-0.009229414461880442
809,0.08079395879506307,-0.007638806041663837
810,0.08204065686041719,-0.008885504107017952
811,0.08146643061226519,-0.008311277858865956
812,0.08128074885416392,-0.008125596100764687
813,0.0819486378527882,-0.008793485099388973
814,0.08006460554005027,-0.0069094527866510325
815,0.08328477942789513,-0.010129626674495892
816,0.08301350870397184,-0.009858355950572606
817,0.08249946147685087,-0.009344308723451641
818,0.07989996919755188,-0.006744816444152646
819,0.07903758536959798,-0.005882432616198752
820,0.08387804894740476,-0.01072289619400553
821,0.08173473613180113,-0.008579583378401895
822,0.07980336944456529,-0.006648216691166053
823,0.0844263929995647,-0.011271240246165465
824,0.08104823270811698,-0.007893079954717747
825,0.08238355284596571,-0.00922840009256648
826,0.0832485679047121,-0.010093415151312873
827,0.08275989400734023,-0.009604741253940993
828,0.08308738545468233,-0.0099322327012831
829,0.08297050305403791,-0.009815350300638681
830,0.0810786766840523,-0.00792352393065307
831,0.07999945161687655,-0.006844298863477316
832,0.08076917192663731,-0.007614019173238076
833,0.08064384464903496,-0.007488691895635724
834,0.08192536927699903,-0.0087702165235998
835,0.08190774838823484,-0.008752595634835603
836,0.08158057788608963,-0.0084254251326904
837,0.08142337230007589,-0.008268219546676656
838,0.08188720712124146,-0.008732054367842232
839,0.08318262915715594,-0.010027476403756702
840,0.08260527187867504,-0.00945011912527581
841,0.08244522329806453,-0.009290070544665296
842,0.08247756875244547,-0.009322415999046235
843,0.08233634170807735,-0.009181188954678121
844,0.0809612509155022,-0.007806098162102967
845,0.07919226733238818,-0.00603711457898895
846,0.08110232243040737,-0.007947169677008134
847,0.08185706998258678,-0.008701917229187547
848,0.08224856898294026,-0.009093416229541032
849,0.08170355651373268,-0.008548403760333445
850,0.08070527353683138,-0.007550120783432146
851,0.08037503176442931,-0.007219879011030078
852,0.08103530700642093,-0.007880154253021701
853,0.08186325046320467,-0.008708097709805435
854,0.08180671854061497,-0.008651565787215737
855,0.08028006113277888,-0.007124908379379652
856,0.08295598557108383,-0.009800832817684596
857,0.08128451047018956,-0.008129357716790325
858,0.08189917483173731,-0.008744022078338076
859,0.08204276493591862,-0.008887612182519392
860,0.08062499157607436,-0.007469838822675129
861,0.08110515332280274,-0.00795000056940351
862,0.08197823024653669,-0.00882307749313746
863,0.0809905892085526,-0.00783543645515336
864,0.07979133651498241,-0.006636183761583175
865,0.08344009879743448,-0.01028494604403525
866,0.08337462601356829,-0.01021947326016906
867,0.08335486017465248,-0.010199707421253243
868,0.0826930522018328,-0.00953789944843357
869,0.08030587250454296,-0.00715071975114373
870,0.08195181224526393,-0.0087966594918647
871,0.08030020416947539,-0.007145051416076159
872,0.0796481294693666,-0.006492976715967366
873,0.08300592914809786,-0.009850776394698627
874,0.08242774043434258,-0.009272587680943342
875,0.0810654537981742,-0.00791030104477497
876,0.08089864787258393,-0.007743495119184693
877,0.08102501823276075,-0.007869865479361512
878,0.08185009745542057,-0.00869494470202134
879,0.08244602777219055,-0.00929087501879132
880,0.08322638085205328,-0.010071228098654045
881,0.08151642388662307,-0.008361271133223838
882,0.08216388756187851,-0.009008734808479274
883,0.07986239279323966,-0.006707240039840426
884,0.0800488014756704,-0.006893648722271162
885,0.08239066528556933,-0.009235512532170101
886,0.08302302312250066,-0.00986787036910143
887,0.08117844361463561,-0.008023290861236376
888,0.0816016229524156,-0.00844647019901637
889,0.08109988451600811,-0.007944731762608875
890,0.0834979959640817,-0.010342843210682462
891,0.08197475739037759,-0.008819604636978354
892,0.08247220588168219,-0.00931705312828296
893,0.08137049809456048,-0.008215345341161251
894,0.0831712299322455,-0.01001607717884627
895,0.08276248137890987,-0.009607328625510642
896,0.08194118313645177,-0.008786030383052534
897,0.08163207805970447,-0.008476925306305241
898,0.08233278597724182,-0.009177633223842588
899,0.08298564619463478,-0.009830493441235544
900,0.08197946574482053,-0.008824312991421293
901,0.0808300556282468,-0.007674902874847567
902,0.08172944171159788,-0.008574288958198645
903,0.08235615353187681,-0.009201000778477575
904,0.08361958916551662,-0.01046443641211739
905,0.08136240512540147,-0.008207252372002233
906,0.08104487097080709,-0.00788971821740786
907,0.08241127252632056,-0.009256119772921331
908,0.08064132385898239,-0.007486171105583153
909,0.08178043762619124,-0.008625284872792002
910,0.08126490531342692,-0.008109752560027689
911,0.08128983385066507,-0.008134681097265839
912,0.08062879750844716,-0.0074736447550479285
913,0.08086969287864038,-0.007714540125241143
914,0.08146715664985067,-0.00831200389645144
915,0.08183397377332172,-0.008678821019922484
916,0.0830116686028056,-0.009856515849406361
917,0.08117540114043888,-0.008020248387039644
918,0.08215549503289042,-0.009000342279491189
919,0.082410901704186,-0.009255748950786763
920,0.0816029292542512,-0.008447776500851961
921,0.08345383451285603,-0.010298681759456793
922,0.08107868762172826,-0.00792353486832903
923,0.07986354037457674,-0.006708387621177508
924,0.08232359029958826,-0.009168437546189026
925,0.08182409772583367,-0.008668944972434436
926,0.0818438556145108,-0.008688702861111564
927,0.08124996975821029,-0.008094817004811058
928,0.0810768000203555,-0.007921647266956267
929,0.08354512070716352,-0.01038996795376429
930,0.08238488290053611,-0.009229730147136878
931,0.08056894793306628,-0.007413795179667046
932,0.0820505168449381,-0.008895364091538863
933,0.08121704918382833,-0.008061896430429094
934,0.08064185842732727,-0.007486705673928035
935,0.0795864260853877,-0.006431273331988466
936,0.08090726310118689,-0.007752110347787652
937,0.08237542722421182,-0.009220274470812584
938,0.07977000415088703,-0.006614851397487798
939,0.08134126572451351,-0.008186112971114282
940,0.08338377816792418,-0.010228625414524947
941,0.08244496056998776,-0.00928980781658853
942,0.08140618413590937,-0.00825103138251014
943,0.0809779816451606,-0.007822828891761363
944,0.08293900534889294,-0.009783852595493706
945,0.08369280683928913,-0.0105376540858899
946,0.08074045181244047,-0.007585299059041234
947,0.08148821536028929,-0.008333062606890054
948,0.08316836011289405,-0.010013207359494819
949,0.0827071962744994,-0.009552043521100173
950,0.07926813707438046,-0.00611298432098123
951,0.08241912905651591,-0.009263976303116678
952,0.08209236833005175,-0.008937215576652516
953,0.08073426517080225,-0.007579112417403014
954,0.08250751936571835,-0.009352366612319113
955,0.0821485847861106,-0.008993432032711371
956,0.08030160427573703,-0.007146451522337796
957,0.08150000549458519,-0.00834485274118596
958,0.08133484150499502,-0.00817968875159579
959,0.0815812597348503,-0.008426106981451062
960,0.08144303950563105,-0.008287886752231813
961,0.08039801105715984,-0.007242858303760605
962,0.07981491766793487,-0.00665976491453564
963,0.0814498650762887,-0.008294712322889461
964,0.081637706317454,-0.008482553564054765
965,0.0808558592869585,-0.007700706533559268
966,0.08259970284223635,-0.009444550088837114
967,0.0832584628578738,-0.010103310104474572
968,0.08274831839646973,-0.0095931656430705
969,0.08120950505096629,-0.008054352297567055
970,0.08136624813697536,-0.00821109538357613
971,0.0828416774529048,-0.009686524699505566
972,0.08245200599027643,-0.009296853236877192
973,0.0837686285585659,-0.010613475805166667
974,0.08105359230478067,-0.007898439551381434
975,0.08214416136915585,-0.008989008615756619
976,0.0805833102320727,-0.007428157478673467
977,0.08111211948819774,-0.00795696673479851
978,0.08121668007841472,-0.008061527325015486
979,0.08043018337794818,-0.007275030624548942
980,0.08321847697460452,-0.010063324221205289
981,0.0819549604544341,-0.008799807701034862
982,0.08129502600772902,-0.008139873254329785
983,0.08246939943464245,-0.009314246681243213
984,0.08384602575691175,-0.010690873003512513
985,0.08267813667398037,-0.009522983920581138
986,0.0804193365951099,-0.007264183841710667
987,0.08026689382652098,-0.0071117410731217495
988,0.08150319496203567,-0.008348042208636441
989,0.08137866155100312,-0.00822350879760389
990,0.08160979551398988,-0.008454642760590644
991,0.08251972929569582,-0.009364576542296582
992,0.0842259920688315,-0.011070839315432263
993,0.08197730180414319,-0.008822149050743952
994,0.07967547950330955,-0.006520326749910321
995,0.08381963410617069,-0.010664481352771454
996,0.08139592539993862,-0.008240772646539385
997,0.08199779630739355,-0.00884264355399432
998,0.08249022473921092,-0.009335071985811683
999,0.0820461579464971,-0.008891005193097865
