run,field_g,time_us,detector,observed_share_residual,predicted_share_residual,baseline_share,native_bin_counts
EMU00066580,400.0,1.5149999856948853,55,-5.839908253910727e-05,-0.00015160099074320118,0.006610916943171884,1207
EMU00066580,400.0,1.5149999856948853,56,-8.546974187039272e-05,-0.00015578313536839715,0.010481552345939794,1915
EMU00066580,400.0,1.5149999856948853,57,-0.00011967405469339581,5.1146872996324124e-05,0.007388788731899102,1339
EMU00066580,400.0,1.5149999856948853,58,5.820638488990629e-05,-0.00023143913252924382,0.006103440484884908,1135
EMU00066580,400.0,1.5149999856948853,59,0.00030538178743460404,-0.00026170969338907646,0.009531538149157436,1812
EMU00066580,400.0,1.5149999856948853,60,-0.0003540257544334081,-2.079382528379064e-05,0.008073727823878154,1422
EMU00066580,400.0,1.5149999856948853,61,-7.488087391983346e-05,-0.0002537045999666472,0.006513394695552371,1186
EMU00066580,400.0,1.5149999856948853,62,-0.00019580231745849538,-0.00028504540908857616,0.009755855302192811,1761
EMU00066580,400.0,1.5149999856948853,63,0.0002069303925621305,-1.0898318610230883e-05,0.0073553375277870476,1393
EMU00066580,400.0,1.5149999856948853,64,0.00033248242529988065,-0.00036516688753892397,0.009309002015863177,1776
EMU00066580,400.0,1.5149999856948853,65,-0.0004005607747529661,-0.00025234596633362104,0.010080046562249437,1783
EMU00066580,400.0,1.5149999856948853,66,0.00013996202707595648,-2.3697470161436317e-05,0.007992326088274417,1498
EMU00066580,400.0,1.5149999856948853,67,-0.0002388253098298248,-0.0001967041009176616,0.007909668505417326,1413
EMU00066580,400.0,1.5149999856948853,68,-0.00039852669941401776,-0.00010811918476170768,0.010208302817196476,1807
EMU00066580,400.0,1.5149999856948853,69,1.914821651989064e-06,7.668265147926486e-05,0.0076634996101735955,1412
EMU00066580,400.0,1.5149999856948853,70,-0.0002767440379346127,-9.189269793109522e-06,0.008490463609713728,1513
EMU00066580,400.0,1.5149999856948853,71,-0.0002043097858247557,7.1167940728292e-05,0.010812114176608887,1954
EMU00066580,400.0,1.5149999856948853,72,-2.0423884556915878e-05,0.00018842057728808554,0.008353576259098185,1535
EMU00066580,400.0,1.5149999856948853,73,-0.00013588218602921757,0.00023261629789612286,0.006872978014567143,1241
EMU00066580,400.0,1.5149999856948853,74,0.00012039155754237432,0.00032515860271871704,0.009445090190953858,1762
EMU00066580,400.0,1.5149999856948853,75,-0.0005874591955280107,0.0003265929917177789,0.0075199905194949165,1277
EMU00066580,400.0,1.5149999856948853,76,-0.00010824425827151915,0.0005455048857485847,0.009852875210910984,1795
EMU00066580,400.0,1.5149999856948853,77,0.00031546708830650777,0.0005571147824512194,0.010210905846048881,1939
EMU00066580,400.0,1.5149999856948853,78,0.0001169715486846459,0.0004241305149000665,0.0054583688348032264,1027
EMU00066580,400.0,1.5149999856948853,79,-0.00041069297159482265,0.00076045769314424,0.009710165295757165,1713
EMU00066580,400.0,1.5149999856948853,80,-0.0002864081029933744,0.0007841575822644822,0.010883354966253672,1952
EMU00066580,400.0,1.5149999856948853,81,0.0002713503123063553,0.0004471743017781615,0.004576535727084755,893
EMU00066580,400.0,1.5149999856948853,82,-7.989500338365964e-05,0.0008628093556057243,0.00912964419449786,1667
EMU00066580,400.0,1.5149999856948853,83,0.00015354249572878398,0.0008415890009249282,0.009569373401863016,1791
EMU00066580,400.0,1.5149999856948853,84,0.00021121284753791714,0.0006292449952834273,0.008219657274717842,1553
EMU00066580,400.0,1.5149999856948853,85,0.00019801677755999086,0.0006601281576381542,0.006381644901882366,1212
EMU00066580,400.0,1.5149999856948853,86,0.0001487824788539028,0.0008337301316154774,0.00962842105635706,1801
EMU00066580,400.0,1.5149999856948853,87,-1.1469718010676151e-05,0.0005962478840166447,0.0077908881888364995,1433
EMU00066580,400.0,1.5149999856948853,88,0.0002107257403657064,0.0006746478773743043,0.006906383551506349,1311
EMU00066580,400.0,1.5149999856948853,89,-4.9284451552385894e-05,0.0008699865188919824,0.01042908076433604,1912
EMU00066580,400.0,1.5149999856948853,90,1.4764815359763657e-05,0.000628831767433877,0.007677793435275402,1417
EMU00066580,400.0,1.5149999856948853,91,-2.7907071015659257e-05,0.0006231323056510474,0.008002761037270463,1469
EMU00066580,400.0,1.5149999856948853,92,-0.00018077718887538237,0.0006790641473616748,0.009784260283705028,1769
EMU00066580,400.0,1.5149999856948853,93,4.693550975354635e-05,0.0005482781722471007,0.008307931919835388,1539
EMU00066580,400.0,1.5149999856948853,94,0.0005548193148391771,0.0004279473841399254,0.009124666472657294,1783
EMU00066580,400.0,1.5149999856948853,95,-1.6935832469431103e-05,0.00048049248615249105,0.010337015743872007,1901
EMU00066580,400.0,1.5149999856948853,96,0.0002993582928147408,0.0004030728886255158,0.007881788696392876,1507
