event,time_s,T_A,T_B,K_A,K_B,simultaneous_closure,coupled_gap,t_balance,k_balance,agreement
GW170104,-0.16176748275756836,0.9851110568708812,0.9658286551134977,0.41444959726629244,1.7227239443495241,0.10301333015586332,0.9251901367431424,1.0098836481916504,0.3878483325717692,0.48118310967344524
GW170104,-0.15786123275756836,0.5252623871125214,1.0478398828411033,0.8245057359043203,1.5643153526970954,0.40830350896112666,0.6404707285040546,0.6678044996116778,0.6903034637781927,0.434827240864641
GW170104,-0.15395498275756836,0.26189895045154993,1.1237490846961191,1.0056138638027825,1.3741762265072004,0.5107195166701507,0.6628061063009472,0.37801655804094614,0.8451282051278499,0.401961877347044
GW170104,-0.15004873275756836,0.23797900903099828,1.24286062972907,1.0815230656577985,1.2443251159384916,0.4334192647612616,0.7198234433499582,0.32141091148816264,0.9300031482837853,0.4688652824942773
GW170104,-0.14614248275756836,0.32121064193312177,1.2562850866487674,1.1662191847693435,1.1381498657554308,0.3682053627283972,0.6614953151119733,0.407241219247769,1.0121809130384338,0.523686726274333
GW170104,-0.14223623275756836,0.44764461801318034,1.1518184037100316,1.2631193556260678,1.0336831828166952,0.35250646646066497,0.52368963988991,0.5597436288719223,1.09989373007391,0.5609966451824826
GW170104,-0.13832998275756836,0.8742982670246522,0.9729070051257017,1.3500122040517453,0.93605076885526,0.22932319259839512,0.30090509555324524,0.9466173361517073,1.1810805039499426,0.5684042319782716
GW170104,-0.13442373275756836,0.5855504027337076,0.9192091774469124,1.3807664144495972,0.8991945325848182,0.40226931606032446,0.414270235079653,0.7782643957821268,1.2112193555288553,0.6573270470948496
GW170104,-0.13051748275756836,1.4888943129118868,0.95850622406639,1.3114474005369783,0.9733951671955089,0.37503501761894653,0.4447419685932136,1.216714869850904,1.1479542783885586,0.7495714902921179
GW170104,-0.12661123275756836,0.7927752013668538,0.9873077861850135,1.1410788381742738,1.1322919209177447,0.24808775089739782,0.1376955636012061,0.8907171260107433,1.003865149237265,0.6731180564165193
GW170104,-0.12270498275756836,1.3800341713448865,1.0478398828411033,0.9956065413717354,1.3099829143275568,0.37179370737019274,0.3234080620418981,1.136825173418653,0.8636459877192951,0.8279801351003238
GW170104,-0.11879873275756836,0.7107639736392483,1.0810349035879911,0.8677080790822553,1.4322675128142544,0.2581986282472269,0.47740334926605943,0.793352404304148,0.7545367717284208,0.6315678233698749
GW170104,-0.11489248275756836,0.7078350012204052,1.1020258725896999,0.8328044910910423,1.486453502562851,0.26275326241567976,0.5397422872394549,0.7821982467966008,0.718164596926653,0.5882365420145742
GW170104,-0.11098623275756836,0.6175250183060775,1.12789846228948,0.8218208445203807,1.4832804491091043,0.2809768705840976,0.590766392420113,0.7075933435879038,0.713045319779445,0.5859720631002061
GW170104,-0.10707998275756836,0.5386868440322187,1.1347327312667805,0.7317549426409569,1.4417866731754942,0.2615066597795082,0.655521074434341,0.6438156359389385,0.6733295901176014,0.654684139997568
GW170104,-0.10317373275756836,1.0312423724676594,1.078105931169148,0.6087381010495485,1.3822309006590188,0.07758418150108727,0.5479449352726349,0.9777829206197632,0.6114993257321926,0.4794289235300846
GW170104,-0.09926748275756836,0.5174517939956065,0.8721015377105199,0.582377349279961,1.3204783988284112,0.4370824524655929,0.5790378226254213,0.7447742842081412,0.6121087737297962,0.7189298251636642
GW170104,-0.09536123275756836,1.0600439345862827,0.5701732975347815,0.7512814254332438,1.286062972907005,0.26280591651216884,0.5128179718787527,1.3004940859402114,0.7375104828078326,0.5178444031759415
GW170104,-0.09145498275756836,1.0837197949719308,0.414693678301196,1.0690749328777154,1.2899682694654626,0.43617718013599266,0.4981916352852541,1.4464896562948482,0.90636316606273,0.5619274070986024
GW170104,-0.08754873275756836,1.078105931169148,0.4210397852086893,1.215523553819868,1.3270685867708079,0.5221404238581042,0.47126330991461507,1.4382937154011897,0.9561294038587004,0.6231224220164056
GW170104,-0.08364248275756836,0.7051501098364656,0.5316084940200146,1.2609226263119355,1.3834513058335367,0.706312676233312,0.15021646002601033,1.1403197158072482,0.9536643898833388,0.7595404432988703
GW170104,-0.07973623275756836,0.5943373199902368,0.7927752013668539,1.3268245057359045,1.4625335611422992,0.7066531041547037,0.16999197111119138,0.8569417561141103,0.951347567378028,0.748368699960811
GW170104,-0.07582998275756836,0.6082499389797412,1.084207957041738,1.3780815230656578,1.5369782767878934,0.682611376636647,0.3548127768985841,0.7187770406687416,0.9454910826422278,0.8695335495987935
GW170104,-0.07192373275756836,0.6206980717598243,1.1405906761044666,1.313400048816207,1.6006834268977301,0.6680313100706696,0.4200119399339656,0.704822616407582,0.9014155289384627,0.8318704613461025
GW170104,-0.06801748275756836,1.4442274835245301,1.0898218208445205,1.1366853795460092,1.6194776665853063,0.6545957576365954,0.4234924829110263,1.1398574455784367,0.8248317392841499,0.7643124912839403
GW170104,-0.06411123275756836,1.2899682694654626,1.0834757139370272,0.9492311447400537,1.588235294117647,0.4627799593964165,0.47485022818276373,1.0870012340595994,0.7481723739897013,0.6143415374807346
GW170104,-0.06020498275756836,1.1969733951671955,1.1615816451061751,0.8381742738589211,1.5020746887966805,0.3495218687676431,0.47011505874993564,1.015005691813706,0.7163120567372826,0.7338875524281676
GW170104,-0.05629873275756836,1.0139126189895045,1.2650720039052965,0.8066878203563583,1.387356602391994,0.24029737598598086,0.4473573912779511,0.8897932954906667,0.7353431972407372,0.7167908388415931
GW170104,-0.05239248275756836,0.9619233585550403,1.2626311935562606,0.9340981205760313,1.2948498901635344,0.22676192195286146,0.33208962742882836,0.8648233486939276,0.8381515549711526,0.5656061082700952
GW170104,-0.04848623275756836,0.899926775689529,1.1781791554796193,1.1530388088845496,1.2448132780082988,0.28669393046312847,0.20717980118944349,0.8661028893582865,0.9617263843644197,0.46958593676091753
GW170104,-0.04457998275756836,1.0546741518184037,1.106663412252868,1.2975347815474738,1.239931657310227,0.3967996865414779,0.05486803770144437,0.975945793336646,1.0227010388606974,0.41123162783550116
GW170104,-0.04067373275756836,1.5684647302904564,0.840615084207957,1.328777154015133,1.2660483280449109,0.5104721582701742,0.5165752669795671,1.3021276595739275,1.0241745837640677,0.5828673858791895
GW170104,-0.03676748275756836,1.080546741518184,0.2692213814986576,1.2643397608005857,1.2809372711740297,0.6000535540450065,0.5738136967524436,1.6010849909572222,0.9934790947445272,0.5386253435852234
GW170104,-0.03286123275756836,1.1476690261166707,0.15084207957041737,1.0702953380522333,1.1183793019282402,0.5136559104186933,0.7056826584743159,1.7676691729309695,0.978030556484442,0.4912696126863141
GW170104,-0.02895498275756836,1.9450817671466927,0.2946058091286307,0.9931657310226996,0.7983890651696363,0.22461025935067805,1.1751614437081561,1.7369224062764694,1.1087193460484275,0.48142130665253025
GW170104,-0.02504873275756836,1.760068342689773,0.6370515010983646,0.9738833292653161,0.4671711008054674,0.48483209489152607,0.8711842827349126,1.4684858975658266,1.3516260162592246,0.42650337806683614
GW170104,-0.02114248275756836,1.341957529899927,1.262387112521357,0.9641200878691726,0.267756895289236,0.691102530680194,0.49560727764123963,1.0305529522020411,1.5652863086969657,0.4499929848881381
GW170104,-0.01723623275756836,1.3368318281669516,1.9214059067610447,0.9511837930192825,0.17647058823529413,1.0826239134946793,0.6862606658664078,0.8205858116710345,1.687012987011491,0.5677993872425604
GW170104,-0.01332998275756836,1.2289480107395656,1.9865755430803027,0.8435440566268001,0.1361972174762021,1.1221464649634305,0.7329184909036803,0.7643843935021154,1.7219730941686462,0.6194563355340491
GW170104,-0.00942373275756836,1.270685867708079,1.9890163534293386,0.5940932389553332,0.12936294849890165,1.268150975098671,0.604968151882502,0.7796330962184055,1.642375168688688,0.7355481671077612
GW170104,-0.005517482757568359,1.4559433731999025,1.9824261654869417,0.32999755918965096,0.17720283134000486,1.465837235824124,0.38764052899110346,0.8468801022216604,1.3012512030773191,0.7295920574562382
GW170104,-0.0016112327575683594,1.7937515255064682,1.8999267756895288,0.2394434952404198,0.3038808884549671,1.579628126977768,0.08782186913212932,0.9712548734550994,0.8814016172490515,0.9068734887835594
GW170104,0.0022950172424316406,1.2887478642909445,1.4376372955821333,0.3170612643397608,0.5220893336587747,0.9682992137276045,0.17917110810464956,0.94538943598891,0.7556719022678604,0.8199890370422607
GW170104,0.006201267242431641,1.251159384915792,0.6206980717598243,0.5208689284842568,0.8166951427874054,0.47709635875775497,0.49244015700147753,1.336810535923135,0.7788321167877388,0.8247777372064687
GW170104,0.01010751724243164,1.396875762753234,0.2335855504027337,0.6956309494752257,1.1398584329997559,0.28602673332476686,0.880506154228637,1.7134730538911644,0.7579787234038423,0.6907109466710901
GW170104,0.01401376724243164,1.0246521845252623,0.183060776177691,0.8769831584085916,1.3575787161337565,0.584267928961919,0.6852912478317561,1.696847210992936,0.7849262697975733,0.7427841268600206
GW170104,0.01792001724243164,0.3839394679033439,0.31364412985111056,1.0241640224554551,1.469855992189407,0.9849731619967979,0.31904761904550205,1.1007697690677012,0.8212957525931331,0.8883037873246931
GW170104,0.02182626724243164,0.6455943373199902,0.4371491335123261,1.0410056138638029,1.4991457163778374,0.7527027965480663,0.35590852513109933,1.192515779980864,0.8196406265010707,0.7402385718736875
GW170104,0.02573251724243164,1.6602391994142054,0.31217964364168904,1.1525506468147424,1.3922382230900658,0.385717275339421,0.9681721696398665,1.6834550179424703,0.9058123920963254,0.8020035240810979
GW170104,0.02963876724243164,1.041981938003417,0.1691481571881865,1.3387844764461803,1.1808640468635587,0.6679634400513251,0.6272071711212212,1.72067714631055,1.0626755788041895,0.5677011168132778
GW170104,0.03354501724243164,0.43153526970954353,0.3905296558457408,1.4471564559433732,0.9670490602880156,0.8829205086766274,0.3407231806990224,1.0498812351531173,1.198867657465887,0.6958982690486657
GW170104,0.03745126724243164,0.46473029045643155,0.9406883085184281,1.5062240663900415,0.712716621918477,0.44803017054771366,0.654289729167934,0.66134074331318,1.3576064239351486,0.6662927741661145
GW170104,0.04135751724243164,0.9294605809128631,1.5352697095435683,1.54015133024164,0.49157920429582624,0.32937901397155883,0.8563025760917743,0.7542087542084481,1.5160980297926223,0.6215275820858435
GW170104,0.04526376724243164,0.19233585550402732,1.8249938979741276,1.464486209421528,0.3758847937515255,0.11353796057616784,1.3875563638715787,0.1906836055655437,1.5915119363386576,0.95988541000622
GW170104,0.04917001724243164,0.20868928484256774,1.6258237734927996,1.1044666829387357,0.3717354161581645,0.3884264208650121,1.1280880436029395,0.2275146354442613,1.49636243386142,0.7540639201623451
GW170104,0.05307626724243164,1.6465706614596045,1.2138149865755432,0.6702465218452526,0.46643885770075666,0.8618513784970351,0.3382418055980034,1.1512927724204525,1.179299978525911,0.5808795644618878
GW170104,0.05698251724243164,0.7627532340737124,0.751769587503051,0.4823041249694898,0.672443251159385,0.6892532513274091,0.13467280311972066,1.0072522159542099,0.8353413654611239,0.6656819026610775
GW170104,0.06088876724243164,0.8081523065657799,0.4139614351964852,0.38784476446180133,0.9775445447888699,0.7098724390932656,0.5015636918620987,1.3225484321938448,0.5681086878794551,0.8334016407717021
GW170104,0.06479501724243164,0.801562118623383,0.4242128386624359,0.5328288991945326,1.1850134244569197,0.5826823195739627,0.5327931747304814,1.3078454798874235,0.6203466894000367,0.789430837091493
GW170104,0.06870126724243164,0.4178667317549426,0.6724432511593849,0.564559433731999,1.2199170124481329,0.6610545852788848,0.49714321890817037,0.7665099619424355,0.6327451784977988,0.6915118421186017
GW170104,0.07260751724243164,0.3514766902611667,1.001220405174518,0.5084207957041738,1.1723212106419332,0.5103561093830994,0.656860204314408,0.5196679898949603,0.6049956433339414,0.7566911776108889
GW170104,0.07651376724243164,0.2789846228948011,1.346595069563095,0.5059799853551379,1.106663412252868,0.3809433711961616,0.8662022411610568,0.34324324324303207,0.6275162706216783,0.7356705784759259
GW170104,0.08042001724243164,0.5328288991945326,1.4044422748352452,0.5098852819135953,1.0666341225286795,0.3027133300843622,0.7313272687798665,0.5500818949222309,0.6468493574852685,0.6483577041757553
GW170104,0.08432626724243164,0.21039785208689285,1.1620698071759825,0.47449353185257503,1.069319013912619,0.5485908457458291,0.7935669046183358,0.30659790147585697,0.6147035573118548,0.6952930544599395
GW170104,0.08823251724243164,0.9262875274591164,0.7190627288259702,0.49133512326092266,1.107883817427386,0.37841901261700317,0.459931739199916,1.1259457053842734,0.6144688644684803,0.50847077486691
GW170104,0.09213876724243164,0.3985843299975592,0.5057359043202343,0.5250183060776178,1.1379057847205272,0.8105967917188152,0.4399502934179556,0.8815114709841805,0.6314398943193033,0.6388994110647968
GW170104,0.09604501724243164,0.6309494752257749,0.5760312423724676,0.6326580424701,1.1027581156944106,0.5911362751605698,0.3346715487946595,1.0455005055603066,0.7291139240502127,0.6089379429949409
GW170104,0.09995126724243164,1.0158652672687332,0.8018061996582866,0.8884549670490602,0.9921894068830852,0.1540932500899932,0.16819946259416627,1.117765543171132,0.9448410123291536,0.5371193493248758
GW170104,0.10385751724243164,0.4693678301195997,1.1254576519404442,1.1547473761288747,0.815718818647791,0.28726175836582,0.5222040870601321,0.5886134067948559,1.1720549981413597,0.7349249338618387
GW170104,0.10776376724243164,0.9816939223822309,1.4034659506956308,1.2450573590432024,0.6761044666829388,0.2779960301444878,0.5007988805861636,0.8231682357753405,1.296150425612335,0.558984895473925
GW170104,0.11167001724243164,0.31754942640956796,1.510617525018306,1.1215523553819868,0.6458384183548938,0.20449162418583028,0.9082167246312101,0.34739652870474985,1.269161717994034,0.7119975915542106
GW170104,0.11557626724243164,0.35025628508664874,1.4979253112033195,0.9177446912374909,0.6966072736148401,0.2930641864151264,0.8264520406473693,0.3790279978867468,1.1369821590558424,0.7053641119976454
GW170104,0.11948251724243164,0.9853551379057848,1.423480595557725,0.7354161581645107,0.8074200634610691,0.43367348155854657,0.3139573848635176,0.818117337115883,0.9533301692763952,0.6355555865195058
GW170104,0.12338876724243164,0.9370270929948743,1.1940444227483524,0.6221625579692458,0.9597266292409079,0.30983575811307906,0.30000617494237336,0.879395258274699,0.7866070050913095,0.5208760470492357
GW170104,0.12729501724243164,0.19453258481815963,0.9482548206004393,0.5640712716621918,1.1601171588967538,0.6367438472990984,0.6794732917495266,0.3404527979492963,0.6543035107583973,0.6558015147592233
GW170104,0.13120126724243164,0.1357090554063949,0.8503783256041005,0.615572370026849,1.379790090309983,0.7169519878347097,0.7398583951539888,0.2752475247521961,0.6170030581036663,0.643430542089307
GW170104,0.13510751724243164,0.03026604832804491,0.7756895289236027,0.7627532340737124,1.5142787405418598,0.8667435602460076,0.7484807119409963,0.07510599636574569,0.6699539071708923,0.6355740386081588
GW170104,0.13901376724243164,0.040761532828899195,0.6221625579692458,0.9006590187942397,1.4989016353429339,0.9867676279911328,0.5898819289863327,0.12297496318096325,0.7506866036005416,0.5919667875273731
GW170104,0.14292001724243164,0.32340737124725405,0.45228215767634855,1.0241640224554551,1.3836953868684403,0.9124925828085801,0.27006620722871594,0.8338577721826884,0.8506842372018768,0.442990272629571
GW170104,0.14682626724243164,0.003905296558457408,0.4515499145716378,1.0392970466194775,1.2958262143031487,1.1175701778493807,0.3648238738820715,0.01714898177916921,0.8901432005849642,0.3961411641823378
GW170104,0.15073251724243164,0.04783988284110324,0.5115938491579204,1.0085428362216255,1.2721503539175005,1.03779088440127,0.3771980014928238,0.17102966841156164,0.8844178082187902,0.38920121876141855
GW170104,0.15463876724243164,1.166951427874054,0.6102025872589699,0.9570417378569686,1.3002196729314133,0.24066965580662736,0.462461007355323,1.3132811426994393,0.847967128027306,0.4335372279741735
GW170104,0.15854501724243164,0.264827922870393,0.7395655357578717,0.9016353429338541,1.3321942885037832,0.7231558206086882,0.453186940842513,0.5273390036446755,0.8072552447548833,0.5350305774221266
GW170104,0.16245126724243164,0.4417866731754943,0.9021235050036612,0.7830119599707103,1.3529411764705883,0.47378112541823236,0.5180392410608288,0.6574645840895943,0.7331733516166148,0.6254521245677642
GW170104,0.16635751724243164,0.44740053697827675,1.0073224310471076,0.5611422992433488,1.3683182816695143,0.38878197697694056,0.6946386089411071,0.6151006711405167,0.581657179000331,0.6073037848093106
GW170104,0.17026376724243164,0.8952892360263608,1.0134244569196973,0.2701977056382719,1.3863802782523797,0.25126865204811777,0.7936685283614835,0.938107416879304,0.3262118756444178,0.37751005597046916
GW170104,0.17417001724243164,1.1898950451549914,0.986331462045399,0.10910422260190383,1.3861361972174762,0.37804630379370524,0.9143983805100935,1.0935397039025931,0.14593535749255665,0.49426044390140444
GW170104,0.17807626724243164,0.7603124237246766,0.9741274103002197,0.11325360019526481,1.3124237246765926,0.44741967822116996,0.8613146451596138,0.8767238952992411,0.15887690463950502,0.45294757120674056
GW170104,0.18198251724243164,0.7551867219917012,0.9831584085916525,0.33317061264339765,1.139126189895045,0.4164936585955381,0.5922564826130072,0.8688570626223588,0.4525862068962443,0.5108666911012021
GW170104,0.18588876724243164,0.6421772028313399,1.0700512570173297,0.6858677080790823,0.882108860141567,0.36705360979526963,0.33285642250703723,0.7501069137557985,0.8748443337478854,0.5917472891061619
GW170104,0.18979501724243164,1.3292653160849401,1.204295826214303,0.8694166463265804,0.6658530632169881,0.5003307583186308,0.16890160710742683,1.0493256262038246,1.1325914149436183,0.5039847568530802
GW170104,0.19370126724243164,1.0612643397608006,1.2904564315352696,0.9953624603368318,0.49060288015621184,0.44041976121396664,0.39198931663763,0.9025428126617855,1.339684625491871,0.5626829482270528
GW170104,0.19760751724243164,0.6519404442274835,1.3155967781303393,1.1337564071271662,0.39541127654381253,0.33371911994370135,0.7019947511860499,0.6626969358636998,1.4828411811642337,0.50407217337727
GW170104,0.20151376724243164,1.3863802782523797,1.2557969245789602,1.1977056382719062,0.43055894556992924,0.5246802738156675,0.5502572400160578,1.0494226327940601,1.4711437565573335,0.45658096913357127
GW170104,0.20542001724243164,0.4998779594825482,0.9704661947766657,1.20136685379546,0.5804247010007323,0.4050618721168721,0.5509185258795455,0.6799468791496039,1.3484931506841746,0.5195775242923203
GW170104,0.20932626724243164,0.6197217476202099,0.6499877959482548,1.2326092262631194,0.8381742738589212,0.5188132875344015,0.27972751505661514,0.9761630142245292,1.1904761904756156,0.525947092100804
GW170104,0.21323251724243164,1.3170612643397608,0.564559433731999,1.3278008298755188,1.0732243104710766,0.29566435557488496,0.5617242247313681,1.399922168892757,1.106028260648111,0.5513126310253023
GW170104,0.21713876724243164,0.9470344154259214,0.6145960458872345,1.4117647058823528,1.132047839882841,0.4939129160996591,0.3072106725572285,1.2128790246944405,1.1099597006328394,0.6177881930022795
GW170104,0.22104501724243164,0.8913839394679033,0.9048083963876006,1.48230412496949,1.071027581156944,0.4169613537060874,0.29097131433698215,0.9925261584448883,1.1610744670677033,0.764625822708406
GW170104,0.22495126724243164,0.9414205516231389,1.333658774713205,1.4320234317793505,1.0175738345130583,0.37269715429237166,0.4034967734239298,0.8275936058359199,1.1691909127137514,0.6322948372642769
GW170104,0.22885751724243164,0.6751281425433244,1.4117647058823528,1.2692213814986575,1.071027581156944,0.24831403876516978,0.5394043978972666,0.6470175438593392,1.0846891948264035,0.6286182930021643
GW170104,0.23276376724243164,0.7222357822797169,1.3524530144007811,1.0827434708323163,1.1745179399560652,0.1894226093031258,0.4503311630596318,0.6962352941173113,0.9593425605532081,0.5162284024705199
GW170104,0.23667001724243164,1.2018550158652672,1.2741030021967292,0.9333658774713205,1.177690993409812,0.3455934486701191,0.18015900450339484,0.9708201892740558,0.8842640767714622,0.37017029004060387
GW170104,0.24057626724243164,1.107883817427386,1.1571881864779106,0.8777154015133025,1.1200878691725653,0.18744064777156674,0.17489330159658878,0.9782327586202578,0.8786805131333415,0.3086252164320086
GW170104,0.24448251724243164,0.4410544300707835,0.40590676104466683,0.12863070539419086,1.8918721015377105,0.8154504460376448,1.247047629345431,1.0414985590765802,0.1273254409276973,
GW170104,0.24838876724243164,0.170612643397608,0.34635098852819135,0.1916036123993166,1.8782035635831096,1.049826154858355,1.19906283431737,0.6600566572225194,0.1851415094338728,
GW170608,-1.499267578125,1.06394923114474,0.9189650964120089,0.8620942152794728,0.6963631925799365,0.3124514209257737,0.1557035182795061,1.07311669128454,1.106342991385351,0.497790518132716
GW170608,-1.495361328125,0.744691237490847,0.6756163046131316,1.3197461557237002,0.5233097388332927,0.4246615110737234,0.5652797150532168,1.0486337858731232,1.4321281949402902,0.686613210539192
GW170608,-1.491455078125,0.187210153771052,0.7202831340004882,1.6050768855259947,0.3905296558457408,0.7725251512873084,0.937894390476527,0.41258741258695797,1.608610567513871,0.6879906774911646
GW170608,-1.487548828125,0.12033195020746887,0.8371979497193067,1.656333902855748,0.33707590920185504,0.7371524062647407,1.061682277113968,0.2513382615342774,1.6618097220513273,0.6552372446101401
GW170608,-1.483642578125,1.0270929948742984,0.8166951427874055,1.5840859165242862,0.33658774713204787,0.12388465113343783,0.8945722270447937,1.1141117288847544,1.6495107383394638,0.6049506601380807
GW170608,-1.479736328125,1.3317061264339762,0.6927019770563827,1.510617525018306,0.34244569196973396,0.10532372410311897,0.9415284739321065,1.3156498673733557,1.630400421495432,0.5959363605791613
GW170608,-1.475830078125,0.834757139370271,0.6731754942640956,1.593116914815719,0.35001220405174516,0.3502603247320495,0.8864022647643678,1.1071544189050606,1.6397437507842332,0.6454949411879836
GW170608,-1.471923828125,0.5691969733951673,0.7256529167683671,1.5445447888699047,0.370270929948743,0.50224149528029,0.8376746259623704,0.8791705937787744,1.6132568514969265,0.5575810228307816
GW170608,-1.468017578125,1.074688796680498,0.965584574078594,1.4364168904076153,0.40371003173053455,0.11657904060619223,0.7342980278293854,1.0534752960875327,1.5612150152531639,0.624391602845497
GW170608,-1.464111328125,1.037344398340249,1.4264095679765683,1.3627044178667318,0.46887966804979253,0.3488779596013141,0.6893092156679221,0.8420844065778235,1.4880063965876735,0.5306891953959837
GW170608,-1.460205078125,1.0866487673907739,1.7031974615572372,1.3439101781791556,0.5923846717110081,0.5603192891262583,0.6873583050893387,0.7790026246716367,1.3881255514930433,0.6835841921771106
GW170608,-1.456298828125,0.600195264827923,1.7339516719550891,1.3880888454967049,0.7969245789602148,0.27007789856886355,0.9041235481756702,0.514273763463128,1.270554066129892,0.8083598178017424
GW170608,-1.452392578125,1.38979741274103,1.6319257993653893,1.2782523797900902,1.0771296070295338,0.7649230937528695,0.222571926949705,0.9198707592888716,1.0853886010358087,0.6680792720092164
GW170608,-1.448486328125,1.711984378813766,1.3990724920673663,0.8162069807175982,1.3251159384915792,0.7919657624626132,0.42243471458308873,1.1005805742974653,0.7623389946422976,0.640472218939821
GW170608,-1.444580078125,0.837686111789114,1.1862338296314376,0.49914571637783745,1.4688796680497926,0.028235966767258543,0.7286526774253965,0.8277858176551627,0.5072553640081758,0.5236793937265707
GW170608,-1.440673828125,0.7900903099829144,1.001708567244325,0.65169636319258,1.5450329509397118,0.20254645215702985,0.6491658285115005,0.8818961994273787,0.5933333333330633,0.532233565855245
GW170608,-1.436767578125,1.9621674395899438,0.7417622650720039,1.2079570417378571,1.5896997803270687,0.7522544233476377,0.9041892247908494,1.4513450081236732,0.863549118827121,0.682533695844223
GW170608,-1.432861328125,0.6834268977300464,0.571637783744203,1.5059799853551379,1.5594337319990237,0.9192483391101325,0.0876188023086615,1.0890704006214582,0.9825623059157557,0.7458692368311063
GW170608,-1.428955078125,0.9824261654869416,0.6246033683182817,1.5233097388332926,1.4434952404198196,0.7379490684356037,0.2592368688387111,1.2226609963540385,1.026902509255104,0.44373893321714386
GW170608,-1.425048828125,0.31193556260678545,0.7027092994874298,1.3385403954112765,1.3663656333902856,0.8566846728050285,0.2770183724089898,0.6148664902567912,0.9897130481858819,0.6344087519679136
GW170608,-1.421142578125,0.3529411764705882,0.6812301684159141,0.9919453258481816,1.396875762753234,0.7362088120837518,0.3686070543034919,0.6825584139714901,0.8304894247467659,0.6843594771984798
GW170608,-1.417236328125,0.6014156700024408,0.7983890651696364,0.6160605320966561,1.4505735904320234,0.4270096381857368,0.6063046111221406,0.8592850915425422,0.5961970001178172,0.7071148098647375
GW170608,-1.413330078125,0.5587014888943129,0.8733219428850378,0.5330729802294362,1.4520380766414451,0.40175805074398196,0.686834360851604,0.7802965740577472,0.5370711914420017,0.6406723841630663
GW170608,-1.409423828125,1.053941908713693,0.825237979009031,0.7971686599951184,1.3834513058335367,0.15365720221753068,0.4449903528581553,1.1217041174172495,0.7311394672036047,0.5114087955298487
GW170608,-1.405517578125,0.5821332682450574,0.7122284598486698,0.9394679033439102,1.2775201366853794,0.5220197219907614,0.2561289434499114,0.8994908542327578,0.8475173400854923,0.8329969270002088
GW170608,-1.401611328125,1.0322186966072735,0.6846473029045643,0.6350988528191359,1.251159384915792,0.21575686630510138,0.5001681981732039,1.2024452658508775,0.6733954451342186,0.5864389520279835
GW170608,-1.397705078125,1.0505247742250428,0.7917988772272394,0.4442274835245301,1.3087625091530388,0.20721459240213852,0.6381065351161216,1.140434552198639,0.5068226120854809,0.7487007047718468
GW170608,-1.393798828125,0.8613619721747621,1.0251403465950695,0.6004393458628264,1.3763729558213327,0.08191273709811978,0.5607567757018178,0.913184111786293,0.6074824052349068,0.6910158232791975
GW170608,-1.389892578125,0.9123749084696119,1.2816695142787404,1.0097632413961435,1.4283622162557967,0.338826765945714,0.3947173720735333,0.8316831683164526,0.8283111422561424,0.7789197710079877
GW170608,-1.385986328125,1.4364168904076153,1.3692946058091287,1.2416402245545521,1.441298511105687,0.7468521713836783,0.14894433939941348,1.0239234449757117,0.9255822416299315,0.5858626472443197
GW170608,-1.382080078125,0.9758359775445448,1.2418843055894557,1.2614107883817427,1.4127410300219674,0.5009405134070205,0.21642845802987803,0.880035219017873,0.9434100036506146,0.4170083222224127
GW170608,-1.378173828125,0.6973395167195509,1.0043934586282646,1.306321698804003,1.3397608005857944,0.5031827769372846,0.21840363638187524,0.8195639701658981,0.9873627894101978,0.4984166059531262
GW170608,-1.374267578125,0.7681230168415913,0.8330485721259457,1.310959238467171,1.2199170124481329,0.46951767550996826,0.07906963591506981,0.9594512195115958,1.035972610666,0.4820809068419084
GW170608,-1.370361328125,1.0493043690505248,0.8296314376372955,1.3675860385648035,1.091774469123749,0.3359081830844656,0.24932731361928542,1.1169134840212294,1.1121476776494088,0.5751954177357765
GW170608,-1.366455078125,1.1235050036612155,1.0959238467171102,1.388577007566512,0.950207468879668,0.28541543568915984,0.31058700284050184,1.0124271417569395,1.1874347735332014,0.5653965134431385
GW170608,-1.362548828125,1.6697583597754455,1.4766902611667074,1.29387356602392,0.8252379790090311,0.815025153176361,0.35839545485202723,1.0613606392053099,1.2211472011051598,0.5514418586625187
GW170608,-1.358642578125,1.3771051989260434,1.677080790822553,1.1093483036368075,0.6963631925799365,0.7579762937205108,0.3609307812367333,0.9017821465672745,1.2287104622864242,0.5859971011677054
GW170608,-1.354736328125,0.9482548206004393,1.6133756407127167,0.9267756895289236,0.5950695630949475,0.5215653063199075,0.5255543072131849,0.7403525488324885,1.2179631114667218,0.5331770739569598
GW170608,-1.350830078125,1.0148889431291188,1.268977300463754,0.9380034171344886,0.5684647302904564,0.4025877132735759,0.3171117582236781,0.8887463930743142,1.2453013609842674,0.5120343176336408
GW170608,-1.346923828125,1.7673907737368806,0.6475469855992189,1.131559677813034,0.646326580424701,0.33279712919622445,0.8629893593294136,1.4637153830598346,1.2729269632063132,0.5902811006463925
GW170608,-1.343017578125,1.2330973883329266,0.32731266780571155,1.2614107883817427,0.7830119599707103,0.31242014925034883,0.7243312084142217,1.5804786485208075,1.2340019102190716,0.4583920620668641
GW170608,-1.339111328125,1.1076397363924824,0.3378081523065658,1.3158408591652428,0.8852819135953136,0.41712013489595395,0.6237073325953932,1.5325903410999189,1.1956087824345865,0.5570786945154382
GW170608,-1.335205078125,1.237002684891384,0.5230656577983891,1.2992433487917987,0.9455699292164998,0.24238475743000096,0.5633786321686638,1.4056302870606352,1.157551375448,0.529337172718312
