date,experiment,camera,well,fly_id_index,fly_id_file,source_file,hour_index,hour_midpoint,hours_to_collapse,hours_to_death,collapse_hour,death_hour,recording_duration_hours,zt_hour,lights_on,traversal_share,grooming_share,proboscis_share,idle_share,excluded_unstereotyped_share,excluded_edge_share,z_traversal_maintenance,z_action_intake,z_participation_quiescence,local_datetime,TEMPERATURE,RELATIVE-HUMIDITY,split,stage,w_traversal_maintenance,ara_traversal_maintenance,w_action_intake,ara_action_intake,w_participation_quiescence,ara_participation_quiescence,d_1,d_2,d_3,d_12,d_13,d_23,d_123,inside_terminal90,lag24_w_traversal_maintenance,lag24_w_action_intake,lag24_w_participation_quiescence,delta24_w_traversal_maintenance,delta24_w_action_intake,delta24_w_participation_quiescence,parallel_progress,delta_magnitude,perpendicular_residual,alignment_cosine
20220217,exp1,4,UL,13,13,20220217_cam4_flid13.h5,24,24.5,76.5,104.5,101.0,129.0,101.0,5.206666666666667,1,0.160029653252766,0.3899647517938819,0.0081056886688207,0.4418999062845313,0.1775877017473656,0.0277277577697745,-0.6298134919661178,2.798896102912546,-1.4835157700376336,2022-02-18 13:05:00,28.7,11.7,development,early >72 h,-0.143697950254964,0.8706718447705324,0.0548078829142072,1.0493270946227866,0.0894597558316811,1.080513780248513,0.1579695775220946,0.0673546442472304,0.3281494539435289,0.1717295417922613,0.3641928768467957,0.3349906151298976,0.3703688697064269,True,0.2007892641323094,-0.1945303220859025,0.0562026177416396,-0.3444872143872734,0.24933820500010972,0.0332571380900415,0.019688054647635456,0.4265524804557115,0.4260978750089137,0.046156230592309604
20220217,exp1,3,LL,12,12,20220217_cam3_flid12.h5,24,24.5,132.5,156.5,157.0,181.0,157.0,5.206666666666667,1,0.1940459777373172,0.2782028479114263,0.0167548964922066,0.5109962778590498,0.1407368502956738,0.0671379662976301,-0.2547370933777406,2.1469249053742567,-1.4415977222086829,2022-02-18 13:05:00,28.7,11.7,development,early >72 h,-0.0528526063710936,0.9524326542660158,-0.1031027397366845,0.907207534236984,0.0996125126681374,1.0896512614013236,0.0671242336382242,0.2252652668981222,0.3383022107799852,0.2350534050214996,0.3448971564976209,0.4064392036815688,0.4119447645386778,True,0.207615242570752,-0.050635369086547,-0.0490559421907404,-0.2604678489418456,-0.052467370650137506,0.1486684548588778,-0.10865501059340138,0.3044645049680787,0.2844164612999835,-0.35687250507179225
20220217,exp1,2,UR,6,6,20220217_cam2_flid6.h5,24,24.5,138.5,150.5,163.0,175.0,163.0,5.050833333333333,1,0.1137374064434177,0.1205868068095493,0.0042653084098183,0.7614104783372146,0.0663181939442443,0.0411136676892979,-0.041349317442207,2.7044530650724825,-2.5773942969456343,2022-02-18 13:05:00,28.7,11.7,development,early >72 h,-0.0011690401471575,0.9989478638675582,0.031933315806524,1.0287399842258718,-0.1754829900146002,0.8420653089868597,0.0154406674142881,0.0902292113549136,0.0632067080972475,0.0915408367447465,0.065065368351292,0.1101653236287187,0.1112421356340257,True,-0.0899226207063531,-0.2291567423058134,-0.2096775892060676,0.08875358055919559,0.2610900581123374,0.03419459919146742,-0.045485391648005996,0.27787494871083,0.274126916350208,-0.1636901486047246
20220217,exp1,2,LR,7,7,20220217_cam2_flid7.h5,24,24.5,162.5,162.5,187.0,187.0,187.0,5.050833333333333,1,0.0838075343945833,0.2082828573860771,0.0084112027135869,0.6994984055057526,0.1055311013294206,0.0457238450935929,-0.6437234694248174,2.248602674552763,-2.238355565264771,2022-02-18 13:05:00,28.7,11.7,development,early >72 h,-0.1470670150385876,0.8676396864652711,-0.0784758852048344,0.929371703315649,-0.0933661458585368,0.9159704687273168,0.1613386423057182,0.2006384123662721,0.1453235522533109,0.2574605407007271,0.2171384174681516,0.2477391922090226,0.295643137680264,True,0.2066086880131341,-0.2784074203950096,-0.1961302389972157,-0.3536757030517217,0.1999315351901752,0.10276409313867892,-0.04796839917327241,0.4190698993380996,0.4163155212239853,-0.11446395756182
20220217,exp1,4,UR,14,14,20220217_cam4_flid14.h5,24,24.5,50.5,83.5,75.0,108.0,75.0,5.206666666666667,1,0.2025448453705272,0.4001430534379882,0.0035989233346509,0.3937131778568336,0.2039899293050553,0.0578398025877017,-0.4814380409911843,3.5682869277550515,-1.54237026113686,2022-02-18 13:05:00,28.7,11.7,development,middle 24–72 h,-0.1077606880905835,0.9030153807184748,0.2411581153654315,1.2170423038288884,0.0752049093440271,1.0676844184096246,0.1220323153577141,0.1189955882039938,0.3138946074558749,0.1704459914564701,0.3367813988055789,0.3356929766943186,0.3571857508264529,True,0.2670396112215917,-0.0955620025383149,-0.0016675024724958,-0.3748002993121752,0.3367201179037464,0.07687241181652289,-0.018439547093855965,0.5096715313455304,0.509337857386501,-0.03617927618043654
20220217,exp1,3,LR,11,11,20220217_cam3_flid11.h5,25,25.5,64.5,96.5,90.0,122.0,90.0,6.206666666666667,1,0.3168225007929612,0.1356756719484782,0.0219822652489898,0.5255195620095707,0.1497126628429149,0.0442649281934996,0.5996740295729069,1.832217618554382,-1.4532571860130266,2022-02-18 14:05:00,28.8,15.3,development,middle 24–72 h,0.1540899593962549,1.1386809634566295,-0.1793263885759888,0.8386062502816101,0.0967885333327445,1.0871096799994702,0.1398183321291243,0.3014889157374265,0.3354782314445924,0.3323322619185491,0.3634484967262371,0.4510445766060384,0.4722185681282457,True,0.2876203914059983,-0.005516200012138,0.0467925657220663,-0.13353043200974343,-0.17381018856385078,0.0499959676106782,-0.030620707663645136,0.22481093100345023,0.22271579863318103,-0.13620648927954127
20220217,exp1,4,LL,16,15,20220217_cam4_flid15.h5,25,25.5,114.5,119.5,140.0,145.0,140.00000000000003,6.206666666666667,1,0.0228500463780442,0.1098373840934093,0.0071061641197262,0.8602064054088201,0.0962107065048241,0.0020202525454626,-1.1101536851417095,1.5944858596453733,-3.025981536878468,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,-0.2600387016179147,0.7659651685438768,-0.236906186909041,0.7867844317818631,-0.2841330203203924,0.7442802817116468,0.2743103288850453,0.3590687140704787,0.0454433222085446,0.4518589359050554,0.2780490101877209,0.3619329177590466,0.4541382977580712,True,-0.0948744469460828,-0.3561974738958475,-0.2180923991671975,-0.1651642546718319,0.1192912869868065,-0.0660406211531949,0.09051393553833931,0.21417517553295057,0.19410881816118386,0.4226163714497055
20220217,exp1,1,LR,3,3,20220217_cam1_flid3.h5,25,25.5,122.5,132.5,148.0,158.0,148.0,6.050833333333333,1,0.1798932656329959,0.2459010945921697,0.0069550133916406,0.5672506263831937,0.1264728113467609,0.0372649059623849,-0.2210155689131627,2.783398416734248,-1.8433067117454784,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,-0.0446850877060899,0.9597834210645192,0.0510542672893093,1.0459488405603783,0.0023166245955809,1.0020849621360228,0.0589567149732205,0.0711082598721283,0.2410063227074287,0.0923703354030703,0.2481127603034371,0.2512775998910357,0.2581013879223299,True,0.1660308518956741,-0.0015942660516868,0.180485425406131,-0.210715939601764,0.0526485333409961,-0.1781688008105501,0.20777577573650102,0.28092204763507206,0.18906724693763577,0.7396207506162326
20220217,exp1,2,UR,6,6,20220217_cam2_flid6.h5,25,25.5,137.5,149.5,163.0,175.0,163.0,6.050833333333333,1,0.0443287435718444,0.0602288072818389,0.0281390889775612,0.8673033601687553,0.0726318305099817,0.0157563025210084,-0.2167341551936871,0.4961915358835657,-2.6180277361519178,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,-0.043648108298378,0.9607167025314598,-0.5029184604174605,0.5473733856242855,-0.1853246083402849,0.8332078524937436,0.0579197355655086,0.6250809875788982,0.0533650897715628,0.6277586612708653,0.0787561335662525,0.6273548229183686,0.6300228326076096,True,0.0036668704735291,-0.4851240104473968,-0.223817080275193,-0.0473149787719071,-0.017794449970063686,0.038492471934908096,-0.031144054741787528,0.06353754843856352,0.055381115155108136,-0.4901677119617183
20220217,exp1,2,LL,8,8,20220217_cam2_flid8.h5,25,25.5,121.5,129.5,147.0,155.0,147.0,6.050833333333333,1,0.1303220486145526,0.2725895912048178,0.0256037172569371,0.5714846429236924,0.1510576452803343,0.1480258770174736,-0.521809952915899,1.6298776431628026,-1.5368803698172169,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,-0.1175389632256047,0.8942149330969557,-0.2283341233070525,0.7944992890236527,0.0765345879553582,1.0688811291598224,0.1318105904927353,0.3504966504684902,0.315224286067206,0.3744621926919653,0.3416729171190238,0.4713960675654929,0.4894775625932759,True,-0.0741474480672263,0.0060719237920953,-0.1794910148797356,-0.0433915151583784,-0.2344060470991478,0.2560256028350938,-0.2480944377447113,0.34982585354924933,0.24663186690206204,-0.7091941182379877
20220217,exp1,4,UL,13,13,20220217_cam4_flid13.h5,25,25.5,75.5,103.5,101.0,129.0,101.0,6.206666666666667,1,0.135286228559328,0.4158678619326604,0.015313757323357,0.4335321521846544,0.1883030990173847,0.0243263972255568,-0.7940568907392922,2.237218576961759,-1.313259880208922,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,-0.1834785072251169,0.8348693434973948,-0.0812331694923942,0.9268901474568452,0.130696567633102,1.1176269108697918,0.1977501344922475,0.2033956966538319,0.3693862657449498,0.2836810270515101,0.4189884592834278,0.4216823718609735,0.4657479344344947,True,0.1528227738094905,-0.2060184746473389,-0.002480620596177,-0.33630128103460744,0.12478530515494471,0.13317718822927901,-0.0810564264342253,0.3826304842439864,0.3739464443025238,-0.21183995988813906
20220217,exp1,2,LR,7,7,20220217_cam2_flid7.h5,25,25.5,161.5,161.5,187.0,187.0,187.0,6.050833333333333,1,0.1196002676538925,0.2161305182599807,0.0133692446847501,0.6508999694013766,0.1164799253034547,0.0570811657996531,-0.4184100156004267,2.0305837657264707,-1.9289080914333607,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,-0.0924949911219283,0.9167545079902644,-0.1312811345355089,0.881846978918042,-0.018416449529975,0.9834251954230224,0.1067666183890589,0.2534436616969466,0.2202732485818727,0.2750141822826439,0.2447844252460651,0.3357886146002687,0.3523536639477483,True,0.086866433903105,0.058709285465813,0.0870968292565532,-0.1793614250250333,-0.1899904200013219,-0.10551327878652819,0.12987318107808501,0.28177993626156733,0.250065769981083,0.46090286910111256
20220217,exp1,1,UL,1,1,20220217_cam1_flid1.h5,25,25.5,91.5,93.5,117.0,119.0,116.99999722111068,6.050833333333333,1,0.1714231214569208,0.192529331843037,0.0380728326562301,0.5979747140438121,0.1559151438353119,0.0136915877462095,-0.0821039718982056,1.275903288775286,-1.48283958977314,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,-0.0110400174010119,0.9900639843390892,-0.3140684485576668,0.7173383962980999,0.0896235300091196,1.0806611770082075,0.0253116446681425,0.4362309757191045,0.3283132281209674,0.4369646936912046,0.3292874961413152,0.5459734791508214,0.5465598954294567,True,0.0895856572978429,0.0673834845187048,-0.0072455255305487,-0.1006256746988548,-0.3814519330763716,0.0968690555396683,-0.08305534860485955,0.4062200359133554,0.3976386885673639,-0.20445901546465034
20220217,exp1,1,UR,2,2,20220217_cam1_flid2.h5,25,25.5,54.5,77.5,80.0,103.0,80.0,6.050833333333333,1,0.1570531328642413,0.4060532825744452,0.024317214534722,0.4125763700265913,0.1463001867413632,0.0741046418567427,-0.6716759627263187,1.9108341651724865,-1.100699477391037,2022-02-18 14:05:00,28.8,15.3,development,middle 24–72 h,-0.1538372460527049,0.8615464785525655,-0.1602850752879141,0.8557434322408772,0.1821797400288049,1.1639617660259245,0.1681088733198355,0.2824476024493518,0.4208694381406527,0.3286901906328384,0.4532015856654665,0.5068606633880911,0.5340115404924133,True,0.2017258373544746,-0.1910215312358029,-0.1494163898425018,-0.3555630834071795,0.03073645594788879,0.3315961298713067,-0.2749563464054818,0.4871609891523396,0.40215026659600095,-0.5644055097348948
20220217,exp1,3,UR,10,10,20220217_cam3_flid10.h5,25,25.5,76.5,76.5,102.0,102.0,102.0,6.206666666666667,1,0.1846362222630971,0.1925020483922211,0.0172767252478972,0.6055850040967844,0.1484315948601663,0.0206388110799875,-0.0294997181675777,1.9512627240449905,-1.7004766835587934,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,0.0017009909319537,1.0015308918387584,-0.1504930799842253,0.8645562280141972,0.0369107581544937,1.0332196823390445,0.0125706363351768,0.2726556071456629,0.2756004562663415,0.272945234444277,0.2758869920675618,0.3876811726176365,0.3878849217229989,True,0.1783860506381941,-0.3194854848457721,0.2385175710709076,-0.1766850597062404,0.16899240486154682,-0.2016068129164139,0.2265725547127001,0.31689327894198166,0.22155411909861017,0.7149806252412886
20220217,exp1,2,UL,5,5,20220217_cam2_flid5.h5,25,25.5,71.5,97.5,97.0,123.0,97.0,6.050833333333333,1,0.0061488295599076,0.1308867004885488,0.0170294978787818,0.8459349720727616,0.0233621226268285,0.0,-2.1622263583291628,0.4167296224487885,-3.087515069447412,2022-02-18 14:05:00,28.8,15.3,development,middle 24–72 h,-0.5148558645912258,0.5366297218678968,-0.5221645256959501,0.530051926873645,-0.2990367437955391,0.7308669305840148,0.5291274918583564,0.6443270528573878,0.0603470456836913,0.8337465164450176,0.5325576668897599,0.6471469052438067,0.8359276401740474,True,0.2460840824597803,-0.5463248096243609,-0.114360167340638,-0.7609399470510061,0.024160283928410853,-0.18467657645490107,0.29572727564741075,0.7834020425226068,0.7254406513745647,0.37749107047914915
20220217,exp1,3,LL,12,12,20220217_cam3_flid12.h5,25,25.5,131.5,155.5,157.0,181.0,157.0,6.206666666666667,1,0.0715181301398058,0.2404918501572776,0.0216449264204482,0.6663450932824682,0.0937263794406651,0.0219560046240718,-0.857522380212717,1.4709097529589903,-1.927749685178972,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,-0.1988501601408173,0.8210348558732644,-0.266836926219766,0.7598467664022105,-0.0181358778519563,0.9836777099332392,0.2131217874079479,0.3889994533812038,0.2205538202598914,0.4435554880720493,0.3066999900541098,0.4471739732610875,0.4953639658171215,True,0.2920420819718458,0.1984329171125725,-0.0067628238971554,-0.4908922421126631,-0.4652698433323385,-0.011373053954800899,0.08143709021059684,0.6764470170214036,0.6715270412836598,0.12038945868841057
20220217,exp1,1,LL,4,4,20220217_cam1_flid4.h5,25,25.5,94.5,106.5,120.0,132.0,120.0,6.050833333333333,1,0.2060919695110182,0.183924454916585,0.0187551667753131,0.5912284087970837,0.1322056600417945,0.1047363389800364,0.0804661750236998,1.9104932599043352,-1.6374184173065187,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,0.0283352697616964,1.0255017427855269,-0.1603676442163607,0.8556691202052753,0.0521837796081717,1.0469654016473546,0.0140636424945658,0.2825301713777984,0.2908734777200195,0.2828799812269915,0.2912132656338884,0.4055005274715518,0.4057443330718517,True,0.2926576557873682,-0.1269307175080161,0.1451050287417759,-0.26432238602567176,-0.03343692670834461,-0.0929212491336042,0.13093574681933318,0.2821678762059083,0.24994907594831448,0.4640349163055845
20220217,exp1,4,UR,14,14,20220217_cam4_flid14.h5,25,25.5,49.5,82.5,75.0,108.0,75.0,6.206666666666667,1,0.0997799351082442,0.2457606093509858,0.0043368571640305,0.6501225983767395,0.1105747854697434,0.0269607843137254,-0.6373727780213787,2.928081286825243,-2.2680111920920862,2022-02-18 14:05:00,28.8,15.3,development,middle 24–72 h,-0.1455288464238279,0.8690240382185548,0.0860971682475917,1.0774874514228323,-0.1005488841682745,0.9095060042485528,0.1598004736909585,0.0360653589138459,0.1381408139435732,0.1638197225777142,0.2112322794197129,0.1427711265998046,0.2142890244096327,True,0.2194594507365085,-0.1630304367370658,-0.0391509110017953,-0.36498829716033643,0.2491276049846575,-0.0613979731664792,0.11633495369089315,0.4461510189816283,0.4307167401994994,0.2607524105995231
20220217,exp1,3,UL,9,9,20220217_cam3_flid9.h5,25,25.5,125.5,125.5,151.0,151.0,151.0,6.206666666666667,1,0.0882010382286232,0.4681223806343583,0.0168187874857638,0.4268577936512545,0.1364406873860655,0.00223978480281,-1.1802292281729247,2.0343768720097937,-1.362085159401491,2022-02-18 14:05:00,28.8,15.3,development,early >72 h,-0.2770113419346041,0.7506897922588563,-0.1303624255844968,0.8826738169739529,0.1188708454731144,1.106983760925803,0.2912829692017347,0.2525249527459344,0.3575605435849622,0.3855056678005074,0.4611890181647351,0.4377423832439693,0.5257985947443078,True,-0.15778017211169,-0.262964853366409,0.0362358623474778,-0.1192311698229141,0.13260242778191222,0.08263498312563661,-0.06325383733631909,0.1965401133284808,0.18608322925347828,-0.32183678061995363
20220217,exp1,4,LL,16,15,20220217_cam4_flid15.h5,26,26.5,113.5,118.5,140.0,145.0,140.00000000000003,7.206666666666667,1,0.0177553743513713,0.1139629355077835,0.0180815418828762,0.8502001482579689,0.0624305277666622,0.0003890445066915,-1.314592491402223,0.7441185593503986,-2.8084594607931543,2022-02-18 15:05:00,28.9,12.6,development,early >72 h,-0.3095547834824158,0.7214006948658258,-0.4428693189899657,0.601417612909031,-0.2314481063170721,0.791696704314635,0.3238264107495464,0.5650318461514033,0.0072415917947756,0.6512484406616242,0.3239073709421509,0.5650782492867561,0.6512887010504015,True,-0.0285280705148234,-0.3549306446166241,-0.3324385973454458,-0.28102671296759235,-0.08793867437334157,0.10099049102837368,-0.058658659934905016,0.31130098478813417,0.3057244915683127,-0.18843069184258135
20220217,exp1,2,LL,8,8,20220217_cam2_flid8.h5,26,26.5,120.5,128.5,147.0,155.0,147.0,7.050833333333333,1,0.0817571992424644,0.2205242570664967,0.0155825766827731,0.6821359670082656,0.1083739051176026,0.1066037526121559,-0.7016197780027391,1.7584304149008214,-2.029281280546244,2022-02-18 15:05:00,28.9,12.6,development,early >72 h,-0.1610897850186845,0.8550191934831839,-0.1971980113050244,0.822521789825478,-0.0427273283695886,0.9615454044673702,0.1753614122858151,0.3193605384664622,0.1959623697422591,0.364338823690894,0.2629693428403348,0.3746897435006602,0.4136955750349116,True,0.0014886448074692,-0.5349401830383939,-0.084253688340355,-0.16257842982615373,0.33774217173336946,0.041526359970766404,-0.014983939604914502,0.37712857089371005,0.376830785019282,-0.039731647934830104
20220217,exp1,3,UR,10,10,20220217_cam3_flid10.h5,26,26.5,75.5,75.5,102.0,102.0,102.0,7.206666666666667,1,0.13687286430556,0.1678663813751477,0.0126273432759556,0.6826334110433366,0.1188447601262727,0.0110016228713707,-0.1443301551421134,2.029100135539355,-2.020624318077775,2022-02-18 15:05:00,28.9,12.6,development,early >72 h,-0.0261115042678177,0.976499646158964,-0.1316404770456009,0.8815235706589591,-0.0406305695881839,0.9634324873706344,0.0403831315349483,0.2538030042070386,0.1980591285236638,0.2569956463776906,0.2021341527405058,0.321936924468243,0.3244598290214679,True,0.2105278845148256,-0.1336121690591006,0.0422403721303938,-0.2366393887826433,0.0019716920134996985,-0.0828709417185777,0.11709157732387722,0.2507382716582034,0.22171883860860694,0.46698725547367526
