date,experiment,camera,well,fly_id_index,fly_id_file,source_file,hour_index,hour_midpoint,hours_to_collapse,hours_to_death,collapse_hour,death_hour,recording_duration_hours,zt_hour,lights_on,traversal_share,grooming_share,proboscis_share,idle_share,excluded_unstereotyped_share,excluded_edge_share,z_traversal_maintenance,z_action_intake,z_participation_quiescence,local_datetime,TEMPERATURE,RELATIVE-HUMIDITY,split,stage,w_traversal_maintenance,ara_traversal_maintenance,w_action_intake,ara_action_intake,w_participation_quiescence,ara_participation_quiescence,d_1,d_2,d_3,d_12,d_13,d_23,d_123,inside_terminal90
20220217,exp1,4,UL,13,13,20220217_cam4_flid13.h5,69,69.5,31.5,59.5,101.0,129.0,101.0,2.2066666666666634,1,0.3420765463643138,0.3394904006529685,0.0055271656197877,0.3129058873629298,0.2450924814370192,0.1284569383308879,0.0053660995503437,3.364921433745451,-1.1157753236083154,2022-02-20 10:05:00,28.7,8.8,development,middle 24–72 h,0.010145663036883818,1.0091310967331955,0.19190199499383145,1.1727117954944484,0.17852829611203633,1.1606754665008328,0.004125964230246786,0.06973946783239376,0.4172179942238841,0.06986141248482428,0.4172383950273875,0.42300643975919144,0.423026561410245,True
20220217,exp1,2,LL,8,8,20220217_cam2_flid8.h5,69,69.5,77.5,85.5,147.0,155.0,147.0,2.0508333333333297,1,0.5110175761822395,0.3120152094980963,0.0026410823047485,0.1743261320149155,0.2015639589169001,0.2313119692321373,0.3488504180696609,4.096868163890428,-0.7307063896546989,2022-02-20 10:05:00,28.7,8.8,development,early >72 h,0.09333925013551819,1.0840053251219663,0.36918308400649397,1.3322647756058446,0.2717938810853045,1.244614492976774,0.07906762286838759,0.24702055684505628,0.5104835791971523,0.2593662362184007,0.5165705891898925,0.5671090196196644,0.5725943844642859,True
20220217,exp1,3,UL,9,9,20220217_cam3_flid9.h5,70,70.5,80.5,80.5,151.0,151.0,151.0,3.2066666666666634,1,0.4400262498133434,0.3188802175433632,0.0072422763460888,0.2338512562972044,0.2582227335378596,0.0346110666488817,0.2277005095429257,3.2215880526232823,-0.7309871007238634,2022-02-20 11:05:00,28.7,8.9,development,early >72 h,0.06399614792212353,1.057596533129911,0.15718594688446696,1.1414673521960204,0.2717258914871687,1.2445533023384519,0.04972452065499293,0.035023419723029275,0.5104155895990165,0.06082078496257915,0.5128319432914455,0.5116157875152086,0.5140264993063839,True
20220217,exp1,4,LL,16,15,20220217_cam4_flid15.h5,70,70.5,69.5,74.5,140.0,145.0,140.00000000000003,3.2066666666666634,1,0.0053275080303244,0.2720184134062097,0.0130197926087962,0.7096342859546696,0.075182850918145,0.0,-2.780845713589545,0.8760472096795885,-2.843054202277297,2022-02-20 11:05:00,28.7,8.9,development,middle 24–72 h,-0.6646885074164071,0.4017803433252336,-0.41091555263090707,0.6301760026321837,-0.23982712242826593,0.7841555898145607,0.6789601346835377,0.5330780797923448,0.0011374243164181397,0.8632259864279928,0.6789610874148556,0.5330792932474202,0.863226735787682,True
20220217,exp1,1,UR,2,2,20220217_cam1_flid2.h5,70,70.5,9.5,32.5,80.0,103.0,80.0,3.0508333333333297,1,0.1633429138254559,0.1681203688425512,0.0125556890087836,0.6559810283232093,0.2316676670668267,0.0441565515094926,-0.0203845545320414,2.106521080035555,-1.9362949863922856,2022-02-20 11:05:00,28.7,8.9,development,late 6–24 h,0.003908728283982633,1.0035178554555844,-0.11288874445714242,0.8984001299885718,-0.02020559172954601,0.9818149674434086,0.010362898983147972,0.2350512716185801,0.21848410638230178,0.235279599550931,0.21872972915680183,0.32091183373503773,0.3210791097323515,True
20220217,exp1,2,UL,5,5,20220217_cam2_flid5.h5,70,70.5,26.5,52.5,97.0,123.0,97.0,3.0508333333333297,1,0.0972143184310242,0.2596742404263883,0.0151428928338445,0.6279685483087429,0.1006013516517718,0.0985560891023075,-0.6947315279221006,1.9192073521096988,-1.8687275736909004,2022-02-20 11:05:00,28.7,8.9,development,middle 24–72 h,-0.1594214170550142,0.8565207246504872,-0.15825704833239845,0.8575686565008414,-0.0038404328837690744,0.9965436104046078,0.1736930443221448,0.2804195754938361,0.23484926522807872,0.3298551378499929,0.2921017819597529,0.365772218324891,0.4049180032354776,True
20220217,exp1,2,LL,8,8,20220217_cam2_flid8.h5,70,70.5,76.5,84.5,147.0,155.0,147.0,3.0508333333333297,1,0.4666600847964282,0.3645094586960218,0.0027753552838705,0.1660551012236793,0.2271019518918678,0.2662537237117069,0.1746885913186146,4.082741806247899,-0.6556029109705617,2022-02-20 11:05:00,28.7,8.9,development,early >72 h,0.051156401248763014,1.0460407611238867,0.36576161088077364,1.3291854497926963,0.2899843120844647,1.2609858808760182,0.03688477398163241,0.24359908371933595,0.5286740101963124,0.2463757296094243,0.5299591452260511,0.582096832705651,0.5832642704620495,True
20220217,exp1,2,LR,7,7,20220217_cam2_flid7.h5,70,70.5,116.5,116.5,187.0,187.0,187.0,3.0508333333333297,1,0.2398384100705152,0.292618442172086,0.0017204999188443,0.4658226478385543,0.1844043172824685,0.0451625094482237,-0.1406454859492043,4.111682237682724,-1.9424705519739904,2022-02-20 11:05:00,28.7,8.9,development,early >72 h,-0.025219059312102252,0.9773028466191079,0.3727711253576617,1.3354940128218955,-0.02170134401110467,0.9804687903900058,0.03949068657923285,0.25060859819622405,0.21698835410074313,0.253700973227096,0.2205526244274792,0.331494517760439,0.333838478357012,True
20220217,exp1,3,LR,11,11,20220217_cam3_flid11.h5,70,70.5,19.5,51.5,90.0,122.0,90.0,3.2066666666666634,1,0.4785313821928066,0.2693788329588925,0.0195761734167223,0.2325136114315785,0.2568610777644391,0.0566559957316259,0.4063034288094641,2.375196345347259,-0.4634978408076154,2022-02-20 11:05:00,28.7,8.9,development,late 6–24 h,0.10725465120437888,1.096529186083941,-0.04781427706278625,0.9569671506434924,0.33651310255613665,1.302861792300523,0.09298302393724828,0.16997680422422395,0.5752028006679845,0.19374714633974624,0.5826698075555382,0.5997919438193324,0.6069565211867224,True
20220217,exp1,2,UR,6,6,20220217_cam2_flid6.h5,70,70.5,92.5,104.5,163.0,175.0,163.0,3.0508333333333297,1,0.1272968965693542,0.2757639279445097,0.0115956848509637,0.5853434906351722,0.1502906718242852,0.0344248810635365,-0.5466047367619299,2.271708582231183,-1.7897103154558716,2022-02-20 11:05:00,28.7,8.9,development,early >72 h,-0.12354438151770819,0.8888100566340627,-0.07287952100624714,0.9344084310943775,0.015297934723838181,1.0137681412514543,0.1378160087848388,0.19504204816768483,0.253987632835686,0.2388192890677557,0.2889688043904705,0.32023603511616355,0.3486321420412976,True
20220217,exp1,4,UR,14,14,20220217_cam4_flid14.h5,70,70.5,4.5,37.5,75.0,108.0,75.0,3.2066666666666634,1,0.3935867535056565,0.344797886444795,0.0110419711031325,0.2505733889464159,0.2278244631185807,0.1978735938819972,0.0935800890775287,2.863628151696349,-0.6787008690620205,2022-02-20 11:05:00,28.7,8.9,development,terminal 0–6 h,0.03151152408312881,1.028360371674816,0.07048630270869202,1.0634376724378227,0.2843898733148405,1.2559508859833564,0.017239896815998204,0.05167622445274567,0.5230795714266883,0.054476106835169624,0.5233635945364887,0.5256259793975355,0.5259086272917043,True
20220217,exp1,1,UL,1,1,20220217_cam1_flid1.h5,70,70.5,46.5,48.5,117.0,119.0,116.99999722111068,3.0508333333333297,1,0.6276798397496743,0.1576907718593096,0.0178317764350848,0.1967976119559311,0.207510782090614,0.3679833044328842,0.9767822534969032,2.343492557596356,-0.422250799572985,2022-02-20 11:05:00,28.7,8.9,development,middle 24–72 h,0.2454274213446609,1.2208846792101948,-0.055493089996608826,0.950056219003052,0.3465033383034527,1.3118530044731074,0.23115579407753029,0.1776556171580465,0.5851930364153005,0.2915381955137611,0.6291930474858831,0.6115655387419778,0.6537930936560734,True
20220217,exp1,3,UR,10,10,20220217_cam3_flid10.h5,70,70.5,31.5,31.5,102.0,102.0,102.0,3.2066666666666634,1,0.4640151042576373,0.3958671224559389,0.0027280817759146,0.1373896915105089,0.2192710417500333,0.1125116713352007,0.1123152338422322,4.128322738001409,-0.4743346403857501,2022-02-20 11:05:00,28.7,8.9,development,middle 24–72 h,0.03604926806080687,1.0324443412547262,0.37680153617407136,1.3391213825566641,0.33388837653236825,1.3004995388791314,0.021777640793676264,0.2546390090126337,0.5725780746442161,0.25556856330439887,0.5729920742923202,0.6266471706424706,0.6270254716618393,True
20220217,exp1,1,LL,4,4,20220217_cam1_flid4.h5,70,70.5,49.5,61.5,120.0,132.0,120.0,3.0508333333333297,1,0.4634677949992689,0.2900323512209387,0.0031528732270799,0.2433469805527124,0.1962479436218932,0.1955976835178516,0.3314502790657476,3.882712761755684,-1.0177855082255525,2022-02-20 11:05:00,28.7,8.9,development,middle 24–72 h,0.08912485110271635,1.0802123659924447,0.31731359495109207,1.285582235455983,0.20226191014125008,1.1820357191271251,0.07485322383558575,0.19515106778965438,0.44095160825309787,0.20901422051626672,0.44725979691849543,0.48220562012531104,0.4879808041296461,True
20220217,exp1,1,LR,3,3,20220217_cam1_flid3.h5,70,70.5,77.5,87.5,148.0,158.0,148.0,3.0508333333333297,1,0.3210945258882647,0.346193469012644,0.005291789573544,0.3274202155255473,0.1910764305722289,0.0590347250011115,-0.0532181337218156,3.382635651155074,-1.180248053547421,2022-02-20 11:05:00,28.7,8.9,development,early >72 h,-0.004043725679154464,0.996360646888761,0.19619246535738238,1.1765732188216442,0.16291268461397007,1.146621416152573,0.018315352946285068,0.0740299381959447,0.40160238272581783,0.07626194268993142,0.40201980792568076,0.40836859032049666,0.40877910625898756,True
20220217,exp1,4,UL,13,13,20220217_cam4_flid13.h5,70,70.5,30.5,58.5,101.0,129.0,101.0,3.2066666666666634,1,0.3130171059521731,0.4211206144178739,0.0033164601152033,0.2625458195147495,0.2474684318171713,0.1157212885154061,-0.2097700556711847,3.83348327270416,-1.0746095971800564,2022-02-20 11:05:00,28.7,8.9,development,middle 24–72 h,-0.04196136922776667,0.96223476769501,0.3053899711801894,1.2748509740621705,0.18849883701431427,1.1696489533128829,0.056232996494897276,0.1832274440187517,0.42718853512616206,0.1916623232052662,0.4308737569613997,0.4648250647123937,0.46821415044792924,True
20220217,exp1,3,LL,12,12,20220217_cam3_flid12.h5,70,70.5,86.5,110.5,157.0,181.0,157.0,3.2066666666666634,1,0.392433602380845,0.276430536141047,0.0062767732335302,0.3248590882445777,0.1942304699657641,0.189495242541461,0.2477740219325806,3.2332899206192764,-1.1312137494404653,2022-02-20 11:05:00,28.7,8.9,development,early >72 h,0.06885805110467116,1.061972245994204,0.16002019672311488,1.1440181770508033,0.17478903363371,1.157310130270339,0.05458642383754056,0.03785766956167719,0.4134787317455578,0.06642951762592256,0.4170663487663403,0.415208218548906,0.4187810196486079,True
20220217,exp1,3,LR,11,11,20220217_cam3_flid11.h5,71,71.5,18.5,50.5,90.0,122.0,90.0,4.206666666666664,1,0.365521568031026,0.190787247390734,0.0141404155814528,0.4295507689967871,0.2268518518518518,0.0422863589880396,0.459733679400089,2.3899493421618847,-1.2662914442449922,2022-02-20 12:05:00,28.4,8.8,development,late 6–24 h,0.12019572002922257,1.1081761480263004,-0.04424102885525737,0.9601830740302684,0.14207255325333665,1.127865297928003,0.10592409276209197,0.16640355601669504,0.38076225136518443,0.1972563227946664,0.3952212108328147,0.4155358414381186,0.4288239136838774,True
20220217,exp1,1,LL,4,4,20220217_cam1_flid4.h5,71,71.5,48.5,60.5,120.0,132.0,120.0,4.05083333333333,1,0.3960162746414236,0.208912695042262,0.0185487074811293,0.376522322835185,0.1572212218220621,0.2342270241429905,0.4522186209218872,2.23815677079407,-1.0245191856817104,2022-02-20 12:05:00,28.4,8.8,development,middle 24–72 h,0.11837553599650535,1.1065379823968549,-0.08100593434337727,0.9270946590909604,0.20063098042557084,1.1805678823830137,0.10410390872937475,0.20316846150481496,0.43932067853741863,0.22828720411570919,0.45148674665300187,0.4840248778118862,0.4950936337235063,True
20220217,exp1,1,UR,2,2,20220217_cam1_flid2.h5,71,71.5,8.5,31.5,80.0,103.0,80.0,4.05083333333333,1,0.07217067013205,0.0939376095622923,0.025486135082269,0.8084055852233887,0.1546729803032324,0.0241818949802143,-0.1863874564133577,0.9574663813414632,-2.316701949895219,2022-02-20 12:05:00,28.4,8.8,development,late 6–24 h,-0.036297988971182714,0.9673318099259356,-0.3911954298073963,0.6479241131733433,-0.11234202458777125,0.8988921778710058,0.05056961623831332,0.513357956968834,0.12634767352407655,0.5158426873279348,0.13609195674777005,0.5286777152369503,0.531090776303498,True
20220217,exp1,2,LR,7,7,20220217_cam2_flid7.h5,71,71.5,115.5,115.5,187.0,187.0,187.0,4.05083333333333,1,0.1419156029686552,0.2244896528271988,0.0118143223241611,0.6217804218799847,0.1565765194966875,0.0507536347872482,-0.3242738930315773,2.216853738653937,-1.864618012848645,2022-02-20 12:05:00,28.4,8.8,development,early >72 h,-0.06969476039867671,0.9372747156411909,-0.08616563324158324,0.9224509300825751,-0.002845077086039729,0.9974394306225642,0.08396638766580732,0.20832816040302093,0.23584462102580805,0.22461294859057315,0.2503458398385155,0.3146796906120791,0.3256895177026096,True
20220217,exp1,3,UR,10,10,20220217_cam3_flid10.h5,71,71.5,30.5,30.5,102.0,102.0,102.0,4.206666666666664,1,0.4080284294599888,0.3048621726331262,0.01497316168278,0.2721362362241048,0.2150332355164288,0.0741518829754123,0.2061042668188845,2.579487430068353,-0.6874314001562339,2022-02-20 12:05:00,28.4,8.8,development,middle 24–72 h,0.05876543198198746,1.0528888887837886,0.0016660259201372078,1.0014994233281236,0.28227529585134875,1.254047766266214,0.04449380471485685,0.12049650124130049,0.5209649939631965,0.1284488437838136,0.5228615721135731,0.5347185537705496,0.5365665200182285,True
20220217,exp1,2,UR,6,6,20220217_cam2_flid6.h5,71,71.5,91.5,103.5,163.0,175.0,163.0,4.05083333333333,1,0.05607610524519,0.2198450340169231,0.0205717037723426,0.7035071569655441,0.0767723756169134,0.0115518429594059,-0.9660442437718636,1.376484876832908,-2.085557536352154,2022-02-20 12:05:00,28.4,8.8,development,early >72 h,-0.22513468790916794,0.7973787808817488,-0.2897070944712206,0.7392636149759014,-0.056357713620234916,0.9492780577417885,0.23940631517629854,0.4118696216326583,0.18233198449161286,0.47639476169467093,0.3009324447694913,0.45042373138243824,0.510095012266119,True
20220217,exp1,3,LL,12,12,20220217_cam3_flid12.h5,71,71.5,85.5,109.5,157.0,181.0,157.0,4.206666666666664,1,0.4000419375131054,0.2157172479671955,0.0110295659467393,0.3732112485729596,0.2731286959228136,0.1305077586590191,0.4367062460854145,2.679730809344493,-1.154731524048878,2022-02-20 12:05:00,28.4,8.8,development,early >72 h,0.11461836270653411,1.1031565264358807,0.02594546418043727,1.0233509177623936,0.16909291324403639,1.1521836219196326,0.1003467354394035,0.09621706298100041,0.4077826113558842,0.13902226628146816,0.41994776512986676,0.4189801681856957,0.43082925695251884,True
20220217,exp1,4,UL,13,13,20220217_cam4_flid13.h5,71,71.5,29.5,57.5,101.0,129.0,101.0,4.206666666666664,1,0.3361071037491526,0.371847461456903,0.0087471538073801,0.2832982809865642,0.2499138544306611,0.1105747854697434,-0.0714554232725706,3.020209606356954,-0.8760197421792546,2022-02-20 12:05:00,28.4,8.8,development,middle 24–72 h,-0.008460886681508704,0.9923852019866422,0.10841109922485465,1.0975699893023692,0.23659827418843152,1.2129384467695883,0.02273251394863931,0.013751427936583044,0.4752879723002793,0.02656819453256313,0.4758312976294604,0.4754868645752542,0.476029962895227,True
20220217,exp1,2,UL,5,5,20220217_cam2_flid5.h5,71,71.5,25.5,51.5,97.0,123.0,97.0,4.05083333333333,1,0.0520248697697865,0.1067903026229357,0.0061471715983562,0.8350376560089213,0.0619331065759637,0.0285225201191587,-0.5085018379998879,2.037220842318168,-2.8127242852712184,2022-02-20 12:05:00,28.4,8.8,development,middle 24–72 h,-0.11431567250259163,0.8971158947476675,-0.12967360202313127,0.8832937581791819,-0.23248106772912644,0.7907670390437862,0.12858729976972222,0.251836129184569,0.006208630382721347,0.28276514924002805,0.12873709936649053,0.2519126496504218,0.2828333019924715,True
20220217,exp1,4,UR,14,14,20220217_cam4_flid14.h5,71,71.5,3.5,36.5,75.0,108.0,75.0,4.206666666666664,1,0.3370017458980083,0.235218497832828,0.0046861292311968,0.4230936270379667,0.213860544217687,0.1462890711840291,0.2542547124275719,3.343748740214926,-1.534916588500941,2022-02-20 12:05:00,28.4,8.8,development,terminal 0–6 h,0.07042770613718768,1.063384935523469,0.18677386474632102,1.168096478271689,0.0770102254245811,1.069309202882123,0.05615607887005708,0.06461133758488333,0.3156999235364289,0.08560449835474668,0.32065549568807816,0.32224380004185466,0.32710024741579585,True
20220217,exp1,1,UL,1,1,20220217_cam1_flid1.h5,71,71.5,45.5,47.5,117.0,119.0,116.99999722111068,4.05083333333333,1,0.5068915813299218,0.1002738108331837,0.0446548999403752,0.3481797078965192,0.2427387621715352,0.2772164421324085,1.1457742120828822,1.3219808570019005,-0.8437731876957543,2022-02-20 12:05:00,28.4,8.8,development,middle 24–72 h,0.28635810279817475,1.2577222925183573,-0.3029082354740569,0.7273825880733489,0.2444085478877331,1.2199676930989598,0.27208647553104415,0.4250707626354946,0.4830982459995809,0.5046941681993428,0.5544501469517139,0.6434819877318965,0.6986416239405566,True
20220217,exp1,1,LR,3,3,20220217_cam1_flid3.h5,71,71.5,76.5,86.5,148.0,158.0,148.0,4.05083333333333,1,0.3904939171815635,0.3068542042445408,0.0037686610123959,0.2988832175614997,0.2100840336134453,0.0658207727535458,0.1704398325198573,3.690294563122392,-1.1775500203356208,2022-02-20 12:05:00,28.4,8.8,development,early >72 h,0.050127331023055964,1.0451145979207503,0.2707089632276766,1.243638066904909,0.1635661614945697,1.1472095453451128,0.03585570375592536,0.14854643606623893,0.4022558596064175,0.1528125490914077,0.4038507249956728,0.4288074395992671,0.43030390626569004,True
20220217,exp1,4,LL,16,15,20220217_cam4_flid15.h5,71,71.5,68.5,73.5,140.0,145.0,140.00000000000003,4.206666666666664,1,0.0261817626429658,0.1290437224274964,0.0032308659308124,0.8415436489987252,0.0525237872926948,0.0013588768840869,-1.1278660644169032,2.359214847451965,-3.14864678491804,2022-02-20 12:05:00,28.4,8.8,development,middle 24–72 h,-0.26432872677628894,0.76210414590134,-0.05168507425914793,0.9534834331667669,-0.31384314519813655,0.7175411693216771,0.27860035404341954,0.1738476014205856,0.07515344708628877,0.3283917565847375,0.2885588291528615,0.18939648657945693,0.33688156138583947,True
20220217,exp1,3,UL,9,9,20220217_cam3_flid9.h5,71,71.5,79.5,79.5,151.0,151.0,151.0,4.206666666666664,1,0.3877149222186256,0.3135741350749252,0.0054570726784592,0.2932538700279898,0.2423608332221777,0.0279167222444533,0.1500716510511561,3.39409234935245,-1.0500722693601132,2022-02-20 12:05:00,28.4,8.8,development,early >72 h,0.045194057543900365,1.0406746517895102,0.19896733386798832,1.1790706004811895,0.1944418981938056,1.174997708374425,0.03092243027676976,0.07680480670655063,0.4331315963056534,0.0827959843679166,0.43423401111901083,0.4398885745862401,0.4409740975904773,True
20220217,exp1,2,LL,8,8,20220217_cam2_flid8.h5,71,71.5,75.5,83.5,147.0,155.0,147.0,4.05083333333333,1,0.3824091143108631,0.3464755672916701,0.0176318513720735,0.2534834670253932,0.1984210350806989,0.2996031746031746,0.0697758556821103,2.471776258477306,-0.5605338000999794,2022-02-20 12:05:00,28.4,8.8,development,early >72 h,0.025746021969859586,1.0231714197728736,-0.024422148276239546,0.9780200665513844,0.3130105171516887,1.2817094654365198,0.011474394702728982,0.14658467543767723,0.5517002152635365,0.14703308745640617,0.5518195259825684,0.5708416545724407,0.5709569653912594,True
20220217,exp1,2,UR,6,6,20220217_cam2_flid6.h5,72,72.5,90.5,102.5,163.0,175.0,163.0,5.05083333333333,1,0.1059192250160267,0.2103685188662751,0.0136794254965064,0.6700328306211916,0.1213429816370992,0.0203748165933039,-0.4852000424768197,1.95123825686688,-1.9902463321717447,2022-02-20 13:05:00,28.5,8.6,development,early >72 h,-0.1086718633069939,0.9021953230237055,-0.150499006054801,0.8645508945506791,-0.03327287236564745,0.9700544148709173,0.1229434905741245,0.27266153321623865,0.20541682574620035,0.29909766560503254,0.23939752332510603,0.34138011657897543,0.36284361076092364,True
20220217,exp1,4,LL,16,15,20220217_cam4_flid15.h5,72,72.5,67.5,72.5,140.0,145.0,140.00000000000003,5.206666666666664,1,0.0254401708034335,0.1873631056439016,0.0048285711792476,0.7823681523734173,0.0426670668267306,0.0019869058734604,-1.41185862676363,2.171774489288198,-2.870206564674036,2022-02-20 13:05:00,28.5,8.6,development,middle 24–72 h,-0.33311311866004256,0.7001981932059617,-0.09708404859928102,0.9126243562606471,-0.2464035578117629,0.7782367979694134,0.34738474592717317,0.2192465757607187,0.0077138596999151154,0.4107861033259125,0.34747038051373047,0.21938223404430574,0.4108585234812066,True
20220217,exp1,1,UL,1,1,20220217_cam1_flid1.h5,72,72.5,44.5,46.5,117.0,119.0,116.99999722111068,5.05083333333333,1,0.6628057926562678,0.1018557755043014,0.0069953117958445,0.2283431200435861,0.2339824818816415,0.3528772620159174,1.3243376276606411,2.9510784096012994,-0.931495081466054,2022-02-20 13:05:00,28.5,8.6,development,middle 24–72 h,0.3296070380932004,1.2966463342838803,0.09166718420912176,1.0825004657882096,0.223161874848055,1.2008456873632496,0.3153354108260698,0.03049534295231593,0.46185157295990276,0.31680654548576737,0.5592345632794727,0.4628572581123858,0.560065409312307,True
20220217,exp1,3,LR,11,11,20220217_cam3_flid11.h5,72,72.5,17.5,49.5,90.0,122.0,90.0,5.206666666666664,1,0.3912761909358948,0.217737231855901,0.0201120644229647,0.3708745127852393,0.271989351296074,0.0371593081677115,0.4144498560147895,2.1840782763735658,-0.979610604649182,2022-02-20 13:05:00,28.5,8.6,development,late 6–24 h,0.10922775584033567,1.098304980256302,-0.09410401100413816,0.9153063900962757,0.21150805907565662,1.190357253168091,0.09495612857320507,0.21626653816557584,0.45019775718750443,0.23619458478918082,0.4601029090652115,0.49944893243131644,0.5083954193935983,True
20220217,exp1,1,LR,3,3,20220217_cam1_flid3.h5,72,72.5,75.5,85.5,148.0,158.0,148.0,5.05083333333333,1,0.3191656784404127,0.3077465855397562,0.0017326284601772,0.3713551075596538,0.2077636610199635,0.040027121959895,0.0257623404617962,4.243164754113801,-1.6471189178832342,2022-02-20 13:05:00,28.5,8.6,development,early >72 h,0.01508573265073498,1.0135771593856615,0.4046168358978395,1.3641551523080555,0.04983427077729346,1.044850843699564,0.0008141053836043764,0.28245430873640176,0.2885239688891412,0.282455481963679,0.2885251174354111,0.40376542341723703,0.40376624414985,True
20220217,exp1,2,UL,5,5,20220217_cam2_flid5.h5,72,72.5,24.5,50.5,97.0,123.0,97.0,5.05083333333333,1,0.0910148908253302,0.1586312949118446,0.0083432465803327,0.7420105676824924,0.0819661197812458,0.056047418967587,-0.3928345384025425,2.177736169831093,-2.346587561993639,2022-02-20 13:05:00,28.5,8.6,development,middle 24–72 h,-0.08630048506988089,0.9223295634371071,-0.09564010032345405,0.9139239097088914,-0.11958046645849114,0.8923775801873579,0.1005721123370115,0.21780262748489174,0.11910923165335664,0.23990150962270118,0.1558902140770274,0.24824381886438884,0.267842758693051,True
20220217,exp1,3,UL,9,9,20220217_cam3_flid9.h5,72,72.5,78.5,78.5,151.0,151.0,151.0,5.206666666666664,1,0.3398953652156415,0.3122126083424628,0.0072812097092732,0.3406108167326223,0.2313258636788048,0.0229258370014672,0.0600708014557703,3.1031883049649407,-1.1357494356047606,2022-02-20 13:05:00,28.5,8.6,development,early >72 h,0.02339541022270182,1.0210558692004317,0.1285089471258401,1.115658052413256,0.17369046819238798,1.1563214213731492,0.009123782955571216,0.006346419964402411,0.4123801663042358,0.011113975966544886,0.41248108438633835,0.4124289982620933,0.4125299043983286,True
20220217,exp1,2,LR,7,7,20220217_cam2_flid7.h5,72,72.5,114.5,114.5,187.0,187.0,187.0,5.05083333333333,1,0.1450108482569537,0.1756999044237168,0.0052148373459094,0.67407440997342,0.1479008269974656,0.0554416210928815,-0.135741022699436,2.7932035229843777,-2.2350900428954037,2022-02-20 13:05:00,28.5,8.6,development,early >72 h,-0.02403117425143767,0.9783719431737061,0.05342911212748974,1.0480862009147407,-0.0925752203198409,0.9166823017121432,0.038302801518568276,0.06873341503394795,0.14611447779200687,0.07868536678696858,0.15105146548313161,0.1614735983455494,0.16595429360769984,True
20220217,exp1,2,LL,8,8,20220217_cam2_flid8.h5,72,72.5,74.5,82.5,147.0,155.0,147.0,5.05083333333333,1,0.3820513579662087,0.3490742933838623,0.007307950418443,0.2615663982314858,0.2136493486283402,0.2231920545996176,0.0638302886250955,3.1934212235512773,-0.840027043626285,2022-02-20 13:05:00,28.5,8.6,development,early >72 h,0.024305976459366465,1.0218753788134298,0.15036380269519037,1.1353274224256713,0.24531588236015067,1.2207842941241356,0.01003434919223586,0.02820127553375268,0.4840055804719985,0.029933260855482514,0.4841095847964053,0.4848264781030084,0.484930306367295,True
20220217,exp1,3,UR,10,10,20220217_cam3_flid10.h5,72,72.5,29.5,29.5,102.0,102.0,102.0,5.206666666666664,1,0.3554504732538696,0.2799484559804869,0.0202494362372865,0.3443516345283569,0.1940303899337512,0.0813797741318749,0.1688422277660746,2.24192013612869,-0.868560369175548,2022-02-20 13:05:00,28.5,8.6,development,middle 24–72 h,0.04974038331375163,1.0447663449823765,-0.08009442879605172,0.9279150140835535,0.23840497092602994,1.214564473833427,0.035468756046621024,0.2022569559574894,0.4770946690378777,0.2053433926102433,0.4784112831861899,0.5181961013530996,0.5194085406624025,True
20220217,exp1,1,UR,2,2,20220217_cam1_flid2.h5,72,72.5,7.5,30.5,80.0,103.0,80.0,5.05083333333333,1,0.0421916468999401,0.0903117450389955,0.0048662181682589,0.8626303898928054,0.1063342003468054,0.0068138366457694,-0.5381262727853006,2.074010028526765,-3.0171693293601405,2022-02-20 13:05:00,28.5,8.6,development,late 6–24 h,-0.12149085594675063,0.8906582296479244,-0.12076308063360634,0.8913132274297543,-0.2819986604262712,0.7462012056163558,0.13576248321388124,0.24292560779504402,0.04330896231442341,0.2782881649854893,0.14250304581008622,0.24675598703849863,0.281638010552097,True
20220217,exp1,1,LL,4,4,20220217_cam1_flid4.h5,72,72.5,47.5,59.5,120.0,132.0,120.0,5.05083333333333,1,0.2179341572115583,0.2670857275654361,0.0189926795533515,0.4959874356696541,0.1324140767418078,0.1262143746387443,-0.1438079231459549,2.075319449409184,-1.3578506250933915,2022-02-20 13:05:00,28.5,8.6,development,middle 24–72 h,-0.0259850171162488,0.9766134845953761,-0.12044593247179243,0.8915986607753869,0.11989647045739804,1.1079068234116582,0.040256644383379406,0.24260845963323013,0.35858616856924586,0.2459257247679033,0.36083879739598607,0.4329467692162401,0.43481433094113875,True
20220217,exp1,3,LL,12,12,20220217_cam3_flid12.h5,72,72.5,84.5,108.5,157.0,181.0,157.0,5.206666666666664,1,0.3732067387848474,0.269735566670544,0.0085252607498739,0.3485324337947346,0.2360249655417722,0.1906123560535325,0.2295890429980231,2.9528412919887845,-1.125344244926704,2022-02-20 13:05:00,28.5,8.6,development,early >72 h,0.06445355999019875,1.058008203991179,0.09209416297217014,1.0828847466749532,0.17621065642306005,1.158589590780754,0.050181932723068146,0.030068364189267546,0.4149003545349078,0.05850070851571769,0.41792407272734927,0.4159884742612596,0.4190043401804248,True
