model,domain,test_role,sample_index,time,flux_left,flux_interface,flux_right,child_1_accumulation,child_1_release,child_1_total,child_1_ara,child_2_accumulation,child_2_release,child_2_total,child_2_ara,internal_handover,parent_accumulation_direct,parent_release_direct,parent_total_direct,parent_ara_direct,parent_ara_frozen,parent_ara_naive,parent_ara_no_internal,abs_error_frozen,abs_error_naive,abs_error_no_internal
Classical string energy,Newton/Hamilton continuum,Operator establishment,3353,24.55810546875,0.11207219425171727,1.2910607560344072,-0.11235567445766259,0.11207219425171727,1.2910607560344072,1.4031329502861245,1.8402543476313293,1.4034164304920698,0.0,1.4034164304920698,0.0,1.2910607560344072,0.22442786870937986,0.0,0.22442786870937986,0.0,0.0,0.9201271738156647,0.9200342348342536,0.0,0.9201271738156647,0.9200342348342536
Classical string energy,Newton/Hamilton continuum,Operator establishment,3379,24.74853515625,-0.01769152821073275,0.6490486523626301,-0.2843610491197698,0.0,0.6667401805733628,0.6667401805733628,2.0,0.9334097014823999,0.0,0.9334097014823999,0.0,0.6490486523626301,0.2843610491197698,0.01769152821073275,0.3020525773305025,0.11714204438901298,0.11714204438901278,1.0,0.8333471608506833,1.942890293094024e-16,0.882857955610987,0.7162051164616703
Classical string energy,Newton/Hamilton continuum,Operator establishment,3404,24.931640625,-0.11066856519594784,0.21075693637239204,0.13600267781492575,0.0,0.3214255015683399,0.3214255015683399,2.0,0.21075693637239204,0.13600267781492575,0.3467596141873178,0.7844205164068373,0.21075693637239204,0.0,0.2466712430108736,0.2466712430108736,2.0,1.9999999999999993,1.3922102582034186,1.369166024795255,6.661338147750939e-16,0.6077897417965814,0.6308339752047449
Classical string energy,Newton/Hamilton continuum,Operator establishment,3430,25.1220703125,-0.1371310754932386,0.0006495901680966983,0.9535778242075106,0.0,0.13778066566133532,0.13778066566133532,2.0,0.0006495901680966983,0.9535778242075106,0.9542274143756073,1.9986385003023168,0.0006495901680966983,0.0,1.0907088997007492,1.0907088997007492,2.0,2.0,1.9993192501511583,1.9988102832204782,0.0,0.0006807498488416996,0.0011897167795218433
Classical string energy,Newton/Hamilton continuum,Operator establishment,3456,25.3125,-0.07563245669083585,-0.014883580492139472,1.7983482618485667,0.014883580492139472,0.07563245669083585,0.09051603718297532,1.6711393703183717,0.0,1.8132318423407061,1.8132318423407061,2.0,0.014883580492139472,0.0,1.8739807185394026,1.8739807185394026,2.0,2.0,1.8355696851591858,1.9843639164069737,0.0,0.16443031484081416,0.015636083593026262
Classical string energy,Newton/Hamilton continuum,Operator establishment,3481,25.49560546875,0.06634919072137374,0.04610673760416227,2.32207245460335,0.06634919072137374,0.04610673760416227,0.11245592832553601,0.8199965673786991,0.04610673760416227,2.32207245460335,2.368179192207512,1.9610614452184394,0.04610673760416227,0.06634919072137374,2.32207245460335,2.3884216453247236,1.944440973518013,1.9444409735180126,1.3905290062985691,1.9093329547786364,4.440892098500626e-16,0.5539119672194439,0.035108018739376634
Classical string energy,Newton/Hamilton continuum,Operator establishment,3507,25.68603515625,0.28077459349267847,0.08672626791673342,2.389738469709055,0.28077459349267847,0.08672626791673342,0.3675008614094119,0.4719785830385665,0.08672626791673342,2.389738469709055,2.4764647376257884,1.9299596181612675,0.08672626791673342,0.28077459349267847,2.389738469709055,2.6705130632017338,1.7897223590765348,1.7897223590765348,1.200969100599917,1.7415574495457438,0.0,0.5887532584766177,0.048164909530791
Classical string energy,Newton/Hamilton continuum,Operator establishment,3532,25.869140625,0.5069894749790371,0.057807851374056085,2.0102629073877667,0.5069894749790371,0.057807851374056085,0.5647973263530932,0.20470299230105232,0.057807851374056085,2.0102629073877667,2.068070758761823,1.9440948999166099,0.057807851374056085,0.5069894749790371,2.0102629073877667,2.517252382366804,1.5971882052586646,1.5971882052586646,1.074398946108831,1.5709642047421895,0.0,0.5227892591498335,0.02622400051647511
Classical string energy,Newton/Hamilton continuum,Operator establishment,3558,26.0595703125,0.6897408980575306,-0.032818653688652416,1.3176465593848141,0.722559551746183,0.0,0.722559551746183,0.0,0.0,1.3504652130734665,1.3504652130734665,2.0,0.032818653688652416,0.6897408980575306,1.3176465593848141,2.007387457442345,1.31279744176907,1.31279744176907,1.0,1.3028934685118971,0.0,0.31279744176907,0.009903973257172849
Classical string energy,Newton/Hamilton continuum,Operator establishment,3584,26.25,0.7385359060888725,-0.138341617705406,0.545599525157395,0.8768775237942785,0.0,0.8768775237942785,0.0,0.0,0.6839411428628009,0.6839411428628009,2.0,0.138341617705406,0.7385359060888725,0.545599525157395,1.2841354312462676,0.8497538684496613,0.8497538684496613,1.0,0.8763877027786298,0.0,0.15024613155033872,0.026633834328968486
Classical string energy,Newton/Hamilton continuum,Operator establishment,3609,26.43310546875,0.6175440497879487,-0.2048158453906657,-0.097456154387937,0.8223598951786144,0.0,0.8223598951786144,0.0,0.097456154387937,0.2048158453906657,0.3022719997786027,1.3551757724214073,0.2048158453906657,0.7150002041758857,0.0,0.7150002041758857,0.0,0.0,0.6775878862107036,0.36423623820211365,0.0,0.6775878862107036,0.36423623820211365
Classical string energy,Newton/Hamilton continuum,Operator establishment,3635,26.62353515625,0.3517050670155693,-0.20159313814998275,-0.5730504774785982,0.5532982051655521,0.0,0.5532982051655521,0.0,0.5730504774785982,0.20159313814998275,0.774643615628581,0.520479699523247,0.20159313814998275,0.9247555444941675,0.0,0.9247555444941675,0.0,0.0,0.2602398497616235,0.3036174250908469,0.0,0.2602398497616235,0.3036174250908469
Classical string energy,Newton/Hamilton continuum,Operator establishment,3660,26.806640625,0.08008221096679484,-0.11414032854552209,-0.8417202184345455,0.19422253951231694,0.0,0.19422253951231694,0.0,0.8417202184345455,0.11414032854552209,0.9558605469800676,0.23882213552203915,0.11414032854552209,0.9218024294013403,0.0,0.9218024294013403,0.0,0.0,0.11941106776101958,0.19849057843922632,0.0,0.11941106776101958,0.19849057843922632
Classical string energy,Newton/Hamilton continuum,Operator establishment,3686,26.9970703125,-0.038957220065470845,0.06068997278141727,-0.9679985151166431,0.0,0.09964719284688811,0.09964719284688811,2.0,1.0286884878980604,0.0,1.0286884878980604,0.0,0.06068997278141727,0.9679985151166431,0.038957220065470845,1.006955735182114,0.07737623155485618,0.07737623155485616,1.0,0.1766268576760759,1.3877787807814457e-17,0.9226237684451438,0.09925062612121971
Classical string energy,Newton/Hamilton continuum,Operator establishment,3712,27.1875,0.1680770419077436,0.2946003738622456,-0.9832805240425164,0.1680770419077436,0.2946003738622456,0.4626774157699892,1.273459061631399,1.277880897904762,0.0,1.277880897904762,0.0,0.2946003738622456,1.15135756595026,0.0,1.15135756595026,0.0,0.0,0.6367295308156995,0.3385125009000945,0.0,0.6367295308156995,0.3385125009000945
Classical string energy,Newton/Hamilton continuum,Operator establishment,3737,27.37060546875,0.7173480768473766,0.5227228099040958,-0.9155163706625178,0.7173480768473766,0.5227228099040958,1.2400708867514725,0.8430531117030517,1.4382391805666135,0.0,1.4382391805666135,0.0,0.5227228099040958,1.6328644475098943,0.0,1.6328644475098943,0.0,0.0,0.4215265558515259,0.39033778521955975,0.0,0.4215265558515259,0.39033778521955975
Classical string energy,Newton/Hamilton continuum,Operator establishment,3763,27.56103515625,1.5329322070588804,0.6789719158398708,-0.7671590098698384,1.5329322070588804,0.6789719158398708,2.2119041228987513,0.6139252681079707,1.4461309257097092,0.0,1.4461309257097092,0.0,0.6789719158398708,2.3000912169287187,0.0,2.3000912169287187,0.0,0.0,0.30696263405398533,0.37122220362440544,0.0,0.30696263405398533,0.37122220362440544
Classical string energy,Newton/Hamilton continuum,Operator establishment,3788,27.744140625,2.3054267664482815,0.6611923678087365,-0.5619862812186793,2.3054267664482815,0.6611923678087365,2.966619134257018,0.44575480564634756,1.2231786490274157,0.0,1.2231786490274157,0.0,0.6611923678087365,2.867413047666961,0.0,2.867413047666961,0.0,0.0,0.22287740282317378,0.3156201812157243,0.0,0.22287740282317378,0.3156201812157243
Classical string energy,Newton/Hamilton continuum,Operator establishment,3814,27.9345703125,2.7948168841309964,0.40450782911214284,-0.3149379717880541,2.7948168841309964,0.40450782911214284,3.199324713243139,0.25287075578026924,0.7194458009001969,0.0,0.7194458009001969,0.0,0.40450782911214284,3.1097548559190504,0.0,3.1097548559190504,0.0,0.0,0.12643537789013462,0.2064462961799999,0.0,0.12643537789013462,0.2064462961799999
Classical string energy,Newton/Hamilton continuum,Operator establishment,3840,28.125,2.7514943801086953,-0.0752643856641918,-0.07796233857619739,2.826758765772887,0.0,2.826758765772887,0.0,0.07796233857619739,0.0752643856641918,0.1532267242403892,0.9823924127766843,0.0752643856641918,2.8294567186848925,0.0,2.8294567186848925,0.0,0.0,0.49119620638834216,0.05051325646814239,0.0,0.49119620638834216,0.05051325646814239
Classical string energy,Newton/Hamilton continuum,Operator establishment,3865,28.30810546875,2.1987882628374398,-0.6211751267284693,0.10678395350878081,2.819963389565909,0.0,2.819963389565909,0.0,0.0,0.7279590802372501,0.7279590802372501,2.0,0.6211751267284693,2.1987882628374398,0.10678395350878081,2.3055722163462207,0.09263119389771948,0.09263119389771948,1.0,0.4103579412645044,0.0,0.9073688061022805,0.31772674736678497
Classical string energy,Newton/Hamilton continuum,Operator establishment,3891,28.49853515625,1.3077719204132654,-1.0538210175770655,0.24576714397319882,2.3615929379903307,0.0,2.3615929379903307,0.0,0.0,1.2995881615502642,1.2995881615502642,2.0,1.0538210175770655,1.3077719204132654,0.24576714397319882,1.5535390643864642,0.31639647770332585,0.31639647770332585,1.0,0.7099283680413059,0.0,0.6836035222966741,0.39353189033798003
Classical string energy,Newton/Hamilton continuum,Operator establishment,3916,28.681640625,0.4860972572728395,-1.1138355421552157,0.34450449409349587,1.5999327994280552,0.0,1.5999327994280552,0.0,0.0,1.4583400362487116,1.4583400362487116,2.0,1.1138355421552157,0.4860972572728395,0.34450449409349587,0.8306017513663353,0.8295299005252226,0.8295299005252227,1.0,0.9537017229046504,1.1102230246251565e-16,0.17047009947477743,0.12417182237942781
Classical string energy,Newton/Hamilton continuum,Operator establishment,3942,28.8720703125,0.015386505523139658,-0.66051545643411,0.4317003596332377,0.6759019619572497,0.0,0.6759019619572497,0.0,0.0,1.0922158160673479,1.0922158160673479,2.0,0.66051545643411,0.015386505523139658,0.4317003596332377,0.44708686515637736,1.9311699505296005,1.9311699505296003,1.0,1.2354559516816908,2.220446049250313e-16,0.9311699505296005,0.6957139988479097
Classical string energy,Newton/Hamilton continuum,Operator establishment,3968,29.0625,0.12118958137098898,0.2793634543043787,0.5005405348723089,0.12118958137098898,0.2793634543043787,0.4005530356753677,1.3948887134676051,0.2793634543043787,0.5005405348723089,0.7799039891766876,1.2835952676705984,0.2793634543043787,0.12118958137098898,0.5005405348723089,0.6217301162432979,1.6101537364692668,1.6101537364692673,1.3392419905691018,1.321359393450908,4.440892098500626e-16,0.2709117459001651,0.2887943430183588
Classical string energy,Newton/Hamilton continuum,Operator establishment,3993,29.24560546875,0.703291670531954,1.409810203860446,0.5158100022846897,0.703291670531954,1.409810203860446,2.1131018743924,1.3343513826240128,1.409810203860446,0.5158100022846897,1.9256202061451357,0.5357338904510982,1.409810203860446,0.703291670531954,0.5158100022846897,1.2191016728166435,0.846213263070912,0.846213263070912,0.9350426365375555,0.9535789627241914,0.0,0.08882937346664344,0.10736569965327936
Classical string energy,Newton/Hamilton continuum,Operator establishment,4019,29.43603515625,1.521713630120034,2.448087834058195,0.4328818710039797,1.521713630120034,2.448087834058195,3.969801464178229,1.2333552980665057,2.448087834058195,0.4328818710039797,2.8809697050621748,0.3005112273435986,2.448087834058195,1.521713630120034,0.4328818710039797,1.9545955011240137,0.442937549743715,0.442937549743715,0.7669332627050521,0.8410643514112907,0.0,0.3239957129613371,0.39812680166757564
Classical string energy,Newton/Hamilton continuum,Operator establishment,4044,29.619140625,2.155279763190535,2.9730761105160433,0.24678705148158675,2.155279763190535,2.9730761105160433,5.128355873706578,1.1594656001777108,2.9730761105160433,0.24678705148158675,3.21986316199763,0.1532903971785422,2.9730761105160433,2.155279763190535,0.24678705148158675,2.402066814672122,0.20547892337896753,0.20547892337896764,0.6563779986781265,0.771389238405631,1.1102230246251565e-16,0.45089907529915896,0.5659103150266634
Classical string energy,Newton/Hamilton continuum,Operator establishment,4070,29.8095703125,2.352892931955557,2.836310756669011,0.00452643803901584,2.352892931955557,2.836310756669011,5.189203688624568,1.093158383004539,2.836310756669011,0.00452643803901584,2.840837194708027,0.003186693026582295,2.836310756669011,2.352892931955557,0.00452643803901584,2.357419369994573,0.0038401636099445985,0.0038401636099447147,0.5481725380155607,0.7075523614343129,1.1622647289044608e-16,0.5443323744056161,0.7037121978243683
Classical string energy,Newton/Hamilton continuum,Operator establishment,4096,30.0,1.9811778516232716,2.079346465723277,-0.14539417185535328,1.9811778516232716,2.079346465723277,4.060524317346548,1.02417633941524,2.22474063757863,0.0,2.22474063757863,0.0,2.079346465723277,2.1265720234786247,0.0,2.1265720234786247,0.0,0.0,0.51208816970762,0.6616575373147591,0.0,0.51208816970762,0.6616575373147591
Lossless transmission line,Maxwell/Poynting analogue,Verification,0,0.0,0.7664628665766731,-0.5429347768832344,0.05553853976934554,1.3093976434599075,0.0,1.3093976434599075,0.0,0.0,0.59847331665258,0.59847331665258,2.0,0.5429347768832344,0.7664628665766731,0.05553853976934554,0.8220014063460186,0.13513003588698674,0.13513003588698674,1.0,0.6273729504403108,0.0,0.8648699641130133,0.4922429145533241
Lossless transmission line,Maxwell/Poynting analogue,Verification,25,0.152587890625,0.6260523051491739,-0.9231503988066627,0.20823801597234615,1.5492027039558365,0.0,1.5492027039558365,0.0,0.0,1.1313884147790088,1.1313884147790088,2.0,0.9231503988066627,0.6260523051491739,0.20823801597234615,0.83429032112152,0.49919796670400274,0.49919796670400257,1.0,0.8441335247823909,1.6653345369377348e-16,0.5008020332959973,0.34493555807838816
Lossless transmission line,Maxwell/Poynting analogue,Verification,51,0.311279296875,0.45368233243346684,-1.0848675870450146,0.43282942476621605,1.5385499194784815,0.0,1.5385499194784815,0.0,0.0,1.5176970118112307,1.5176970118112307,2.0,1.0848675870450146,0.45368233243346684,0.43282942476621605,0.8865117571996829,0.976477573480671,0.976477573480671,1.0,0.9931769558756003,0.0,0.02352242651932901,0.016699382394929296
Lossless transmission line,Maxwell/Poynting analogue,Verification,76,0.4638671875,0.28324001817522465,-0.9910313684597766,0.6990895405128399,1.2742713866350013,0.0,1.2742713866350013,0.0,0.0,1.6901209089726166,1.6901209089726166,2.0,0.9910313684597766,0.28324001817522465,0.6990895405128399,0.9823295586880645,1.4233299493634264,1.4233299493634266,1.0,1.140281542005687,2.220446049250313e-16,0.4233299493634264,0.2830484073577393
Lossless transmission line,Maxwell/Poynting analogue,Verification,102,0.62255859375,0.1059146439129982,-0.6767653636443175,0.9802721402332238,0.7826800075573157,0.0,0.7826800075573157,0.0,0.0,1.6570375038775413,1.6570375038775413,2.0,0.6767653636443175,0.1059146439129982,0.9802721402332238,1.086186784146222,1.8049789493687303,1.8049789493687303,1.0,1.358384727831049,0.0,0.8049789493687303,0.44659422153768125
Lossless transmission line,Maxwell/Poynting analogue,Verification,128,0.78125,-0.07833475262517142,-0.2381696349137159,1.194847344973389,0.2381696349137159,0.07833475262517142,0.3165043875388873,0.4949994736837373,0.0,1.4330169798871049,1.4330169798871049,2.0,0.2381696349137159,0.0,1.2731820975985604,1.2731820975985604,2.0,2.0,1.2474997368418688,1.7277316649591696,0.0,0.7525002631581312,0.27226833504083037
Lossless transmission line,Maxwell/Poynting analogue,Verification,153,0.933837890625,-0.26931784483204463,0.19044579766978634,1.274485374878194,0.0,0.459763642501831,0.459763642501831,2.0,0.19044579766978634,1.274485374878194,1.4649311725479803,1.739993521554271,0.19044579766978634,0.0,1.5438032197102385,1.5438032197102385,2.0,1.9999999999999998,1.8699967607771355,1.8021028620427206,2.220446049250313e-16,0.1300032392228645,0.19789713795727937
Lossless transmission line,Maxwell/Poynting analogue,Verification,179,1.092529296875,-0.4810850375000418,0.5430782523283976,1.1892850790726388,0.0,1.0241632898284394,1.0241632898284394,2.0,0.5430782523283976,1.1892850790726388,1.7323633314010363,1.3730203791727837,0.5430782523283976,0.0,1.6703701165726805,1.6703701165726805,2.0,1.9999999999999998,1.6865101895863919,1.6059691583271036,2.220446049250313e-16,0.3134898104136081,0.39403084167289637
Lossless transmission line,Maxwell/Poynting analogue,Verification,204,1.2451171875,-0.6841866527265199,0.7352134469582488,0.9566441833753744,0.0,1.4194000996847687,1.4194000996847687,2.0,0.7352134469582488,0.9566441833753744,1.6918576303336232,1.1308802421947648,0.7352134469582488,0.0,1.6408308361018942,1.6408308361018942,2.0,2.0000000000000004,1.5654401210973825,1.5273850572617766,4.440892098500626e-16,0.4345598789026175,0.47261494273822335
Lossless transmission line,Maxwell/Poynting analogue,Verification,230,1.40380859375,-0.8713200159540105,0.7708801948725129,0.6179329573050906,0.0,1.6422002108265235,1.6422002108265235,2.0,0.7708801948725129,0.6179329573050906,1.3888131521776035,0.8898719836231338,0.7708801948725129,0.0,1.489252973259101,1.489252973259101,2.0,2.0000000000000004,1.444935991811567,1.49133830666555,4.440892098500626e-16,0.555064008188433,0.5086616933344501
Lossless transmission line,Maxwell/Poynting analogue,Verification,256,1.5625,-1.0074597350599894,0.6706573041400686,0.2736260196600903,0.0,1.6781170392000582,1.6781170392000582,2.0,0.6706573041400686,0.2736260196600903,0.9442833238001589,0.5795422046826244,0.6706573041400686,0.0,1.2810857547200798,1.2810857547200798,2.0,1.9999999999999996,1.2897711023413123,1.4885164648369802,4.440892098500626e-16,0.7102288976586877,0.5114835351630198
Lossless transmission line,Maxwell/Poynting analogue,Verification,281,1.715087890625,-1.0702168122675961,0.49844564677768366,0.02615615696029134,0.0,1.5686624590452798,1.5686624590452798,2.0,0.49844564677768366,0.02615615696029134,0.524601803737975,0.09971813582766734,0.49844564677768366,0.0,1.0963729692278874,1.0963729692278874,2.0,2.0,1.0498590679138338,1.5237623307867127,0.0,0.9501409320861662,0.47623766921328725
Lossless transmission line,Maxwell/Poynting analogue,Verification,307,1.873779296875,-1.0528086877200526,0.29759659686136997,-0.08198737130293438,0.0,1.3504052845814227,1.3504052845814227,2.0,0.37958396816430434,0.0,0.37958396816430434,0.0,0.29759659686136997,0.08198737130293438,1.0528086877200526,1.134796059022987,1.8555028973690264,1.8555028973690264,1.0,1.5611718771525855,0.0,0.8555028973690264,0.29433102021644086
Lossless transmission line,Maxwell/Poynting analogue,Verification,332,2.0263671875,-0.9534246938981616,0.12536784581345883,-0.03110678780015632,0.0,1.0787925397116205,1.0787925397116205,2.0,0.15647463361361516,0.0,0.15647463361361516,0.0,0.12536784581345883,0.03110678780015632,0.9534246938981616,0.984531481698318,1.936808952525323,1.936808952525323,1.0,1.746654591018721,0.0,0.9368089525253229,0.19015436150660192
Lossless transmission line,Maxwell/Poynting analogue,Verification,358,2.18505859375,-0.7663806362592323,-0.007887160859286745,0.14226948864188024,0.007887160859286745,0.7663806362592323,0.774267797118519,1.979626788331791,0.0,0.150156649501167,0.150156649501167,2.0,0.007887160859286745,0.0,0.9086501249011125,0.9086501249011125,2.0,2.0,1.9898133941658955,1.9829360617016838,0.0,0.010186605834104467,0.017063938298316206
Lossless transmission line,Maxwell/Poynting analogue,Verification,384,2.34375,-0.5001519942537846,-0.08875552207415364,0.3596162652893217,0.08875552207415364,0.5001519942537846,0.5889075163279383,1.698575685949543,0.0,0.4483717873634754,0.4483717873634754,2.0,0.08875552207415364,0.0,0.8597682595431064,0.8597682595431064,2.0,2.0000000000000004,1.8492878429747714,1.8288686147341506,4.440892098500626e-16,0.15071215702522855,0.17113138526584937
Lossless transmission line,Maxwell/Poynting analogue,Verification,409,2.496337890625,-0.180434293039859,-0.1236482098284791,0.5275309054199291,0.1236482098284791,0.180434293039859,0.3040825028683381,1.1867456452631449,0.0,0.6511791152484082,0.6511791152484082,2.0,0.1236482098284791,0.0,0.7079651984597881,0.7079651984597881,2.0,2.0,1.5933728226315724,1.7411217880348928,0.0,0.4066271773684276,0.2588782119651072
Lossless transmission line,Maxwell/Poynting analogue,Verification,435,2.655029296875,0.1966290509947544,-0.12795947173196223,0.5940937471725298,0.3245885227267166,0.0,0.3245885227267166,0.0,0.0,0.722053218904492,0.722053218904492,2.0,0.12795947173196223,0.1966290509947544,0.5940937471725298,0.7907227981672842,1.5026599676890666,1.5026599676890666,1.0,1.3797523836172634,0.0,0.5026599676890666,0.12290758407180324
Lossless transmission line,Maxwell/Poynting analogue,Verification,460,2.8076171875,0.567142219445558,-0.11453925885944154,0.5298305710108862,0.6816814783049995,0.0,0.6816814783049995,0.0,0.0,0.6443698298703276,0.6443698298703276,2.0,0.11453925885944154,0.567142219445558,0.5298305710108862,1.0969727904564441,0.9659867147487344,0.9659867147487344,1.0,0.9718625906820956,0.0,0.03401328525126557,0.005875875933361141
Lossless transmission line,Maxwell/Poynting analogue,Verification,486,2.96630859375,0.9088862087433945,-0.09525944746458952,0.3476826393182035,1.004145656207984,0.0,1.004145656207984,0.0,0.0,0.442942086782793,0.442942086782793,2.0,0.09525944746458952,0.9088862087433945,0.3476826393182035,1.256568848061598,0.5533841458103055,0.5533841458103054,1.0,0.6121841456100511,1.1102230246251565e-16,0.4466158541896945,0.058799999799745595
Lossless transmission line,Maxwell/Poynting analogue,Verification,512,3.125,1.1460517957838365,-0.0811809456970975,0.10024712471342356,1.227232741480934,0.0,1.227232741480934,0.0,0.0,0.18142807041052106,0.18142807041052106,2.0,0.0811809456970975,1.1460517957838365,0.10024712471342356,1.24629892049726,0.16087171875817083,0.16087171875817083,1.0,0.2575894337074822,0.0,0.8391282812418291,0.09671771494931139
Lossless transmission line,Maxwell/Poynting analogue,Verification,537,3.277587890625,1.2270727159710655,-0.07791648686061002,-0.13744211154776279,1.3049892028316754,0.0,1.3049892028316754,0.0,0.13744211154776279,0.07791648686061002,0.2153585984083728,0.7235976407392959,0.07791648686061002,1.3645148275188284,0.0,1.3645148275188284,0.0,0.0,0.36179882036964794,0.10249823993833337,0.0,0.36179882036964794,0.10249823993833337
Lossless transmission line,Maxwell/Poynting analogue,Verification,563,3.436279296875,1.1355645017273703,-0.08281220650444522,-0.32797225003490776,1.2183767082318155,0.0,1.2183767082318155,0.0,0.32797225003490776,0.08281220650444522,0.41078445653935297,0.4031905549791018,0.08281220650444522,1.4635367517622782,0.0,1.4635367517622782,0.0,0.0,0.2015952774895509,0.10166238711696396,0.0,0.2015952774895509,0.10166238711696396
Lossless transmission line,Maxwell/Poynting analogue,Verification,588,3.5888671875,0.895827751839296,-0.08395712541988938,-0.4243962659414936,0.9797848772591854,0.0,0.9797848772591854,0.0,0.4243962659414936,0.08395712541988938,0.508353391361383,0.3303100828935167,0.08395712541988938,1.3202240177807896,0.0,1.3202240177807896,0.0,0.0,0.16515504144675835,0.11283511376629476,0.0,0.16515504144675835,0.11283511376629476
Lossless transmission line,Maxwell/Poynting analogue,Verification,614,3.74755859375,0.5498966612672693,-0.06145013108402237,-0.42795953113295326,0.6113467923512917,0.0,0.6113467923512917,0.0,0.42795953113295326,0.06145013108402237,0.4894096622169756,0.2511194029380604,0.06145013108402237,0.9778561924002226,0.0,0.9778561924002226,0.0,0.0,0.1255597014690302,0.11165073042087953,0.0,0.1255597014690302,0.11165073042087953
Lossless transmission line,Maxwell/Poynting analogue,Verification,640,3.90625,0.19871214719544297,0.006430276277974849,-0.3511027723464494,0.19871214719544297,0.006430276277974849,0.20514242347341782,0.06269084832965405,0.3575330486244242,0.0,0.3575330486244242,0.0,0.006430276277974849,0.5498149195418923,0.0,0.5498149195418923,0.0,0.0,0.031345424164827024,0.022856074582389856,0.0,0.031345424164827024,0.022856074582389856
Lossless transmission line,Maxwell/Poynting analogue,Verification,665,4.058837890625,-0.051444386678390165,0.1250091457018196,-0.2335042821008387,0.0,0.17645353238020975,0.17645353238020975,2.0,0.35851342780265827,0.0,0.35851342780265827,0.0,0.1250091457018196,0.2335042821008387,0.051444386678390165,0.28494866877922886,0.36107827349246535,0.36107827349246535,1.0,0.6596801130293823,0.0,0.6389217265075346,0.298601839536917
Lossless transmission line,Maxwell/Poynting analogue,Verification,691,4.217529296875,-0.14916452343767728,0.2946545921367403,-0.10526342236262437,0.0,0.44381911557441756,0.44381911557441756,2.0,0.39991801449936465,0.0,0.39991801449936465,0.0,0.2946545921367403,0.10526342236262437,0.14916452343767728,0.25442794580030165,1.172548266806786,1.1725482668067861,1.0,1.0520317282602154,2.220446049250313e-16,0.17254826680678592,0.12051653854657052
Lossless transmission line,Maxwell/Poynting analogue,Verification,716,4.3701171875,-0.06401985381709603,0.471107784273843,-0.011700774444905148,0.0,0.535127638090939,0.535127638090939,2.0,0.4828085587187481,0.0,0.4828085587187481,0.0,0.471107784273843,0.011700774444905148,0.06401985381709603,0.07572062826200118,1.690948828252738,1.6909488282527372,1.0,1.0513972089175765,8.881784197001252e-16,0.6909488282527381,0.6395516193351616
Lossless transmission line,Maxwell/Poynting analogue,Verification,742,4.52880859375,0.17996862655679846,0.6179553330885847,0.025800297929038655,0.17996862655679846,0.6179553330885847,0.7979239596453832,1.5489078266636311,0.6179553330885847,0.025800297929038655,0.6437556310176235,0.0801555642729045,0.6179553330885847,0.17996862655679846,0.025800297929038655,0.2057689244858371,0.2507696241646485,0.25076962416464893,0.8145316954682679,0.8930633896559081,4.440892098500626e-16,0.5637620713036193,0.6422937654912597
Lossless transmission line,Maxwell/Poynting analogue,Verification,768,4.6875,0.5051003497667611,0.6741697139771684,-0.012947758809945652,0.5051003497667611,0.6741697139771684,1.1792700637439295,1.1433678081114418,0.6871174727871141,0.0,0.6871174727871141,0.0,0.6741697139771684,0.5180481085767068,0.0,0.5180481085767068,0.0,0.0,0.5716839040557209,0.7224327218024743,0.0,0.5716839040557209,0.7224327218024743
Lossless transmission line,Maxwell/Poynting analogue,Verification,793,4.840087890625,0.8020101285926765,0.6108695256092982,-0.11891960665115396,0.8020101285926765,0.6108695256092982,1.4128796542019746,0.8647155811077635,0.7297891322604522,0.0,0.7297891322604522,0.0,0.6108695256092982,0.9209297352438305,0.0,0.9209297352438305,0.0,0.0,0.43235779055388174,0.5701950105110286,0.0,0.43235779055388174,0.5701950105110286
Lossless transmission line,Maxwell/Poynting analogue,Verification,819,4.998779296875,1.0081516495880938,0.426513635107753,-0.2760781010802258,1.0081516495880938,0.426513635107753,1.4346652846958468,0.5945827778193924,0.7025917361879788,0.0,0.7025917361879788,0.0,0.426513635107753,1.2842297506683196,0.0,1.2842297506683196,0.0,0.0,0.2972913889096962,0.39912245550268516,0.0,0.2972913889096962,0.39912245550268516
Lossless transmission line,Maxwell/Poynting analogue,Verification,844,5.1513671875,1.0577416544560223,0.17845456831978643,-0.43062796734366593,1.0577416544560223,0.17845456831978643,1.2361962227758088,0.28871560199250046,0.6090825356634524,0.0,0.6090825356634524,0.0,0.17845456831978643,1.4883696217996882,0.0,1.4883696217996882,0.0,0.0,0.14435780099625023,0.1934174633546679,0.0,0.14435780099625023,0.1934174633546679
Lossless transmission line,Maxwell/Poynting analogue,Verification,870,5.31005859375,0.9467164859930193,-0.07598996628485834,-0.5396280229518222,1.0227064522778777,0.0,1.0227064522778777,0.0,0.5396280229518222,0.07598996628485834,0.6156179892366805,0.24687376786724544,0.07598996628485834,1.4863445089448415,0.0,1.4863445089448415,0.0,0.0,0.12343688393362272,0.0927654673998625,0.0,0.12343688393362272,0.0927654673998625
Lossless transmission line,Maxwell/Poynting analogue,Verification,896,5.46875,0.7029796706414884,-0.24036066579615203,-0.542877060714173,0.9433403364376404,0.0,0.9433403364376404,0.0,0.542877060714173,0.24036066579615203,0.783237726510325,0.6137617166810044,0.24036066579615203,1.2458567313556612,0.0,1.2458567313556612,0.0,0.0,0.3068808583405022,0.27842432491671926,0.0,0.3068808583405022,0.27842432491671926
