model,domain,snr_db,method,replicate,scored_samples,declared_stream,sign_accuracy,correlation,nrmse,integrated_error,declared_child_occupancy,switch_count
Resistive capacitor coupling,Electromagnetic circuit energy,6,fixed_child_no_memory,14,4801,coupling relation,0.6234817813765182,0.1354623266482054,0.9952995566625135,0.48179800397531447,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,fixed_child_no_memory,15,4801,coupling relation,0.6275303643724697,0.10338831945857331,1.0136837271473806,0.4560896391968972,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,0,4801,coupling relation,0.0,-0.7745303978901873,0.2320512911785351,2.6551485160024684,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,1,4801,coupling relation,0.15384615384615385,-0.27592954801463204,0.15483308658700562,1.57997183198801,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,2,4801,coupling relation,1.0,0.8056002030536288,0.13546447970124256,1.3606578476051436,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,3,4801,coupling relation,0.0,-0.8559978915932249,0.27938857942282747,3.3727779926128463,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,4,4801,coupling relation,0.7651821862348178,0.20602113908842493,0.11668752039456497,0.8721257562694716,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,5,4801,coupling relation,0.8461538461538461,0.31518252916265477,0.11237933105000261,0.5035035874000517,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,6,4801,coupling relation,1.0,0.7323870248644611,0.09651062271713898,0.5742131605007184,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,7,4801,coupling relation,0.2591093117408907,-0.06776359225172959,0.14053121340226435,0.9785813271555597,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,8,4801,coupling relation,1.0,0.34359384801940296,0.11873576621315475,0.26010180425769297,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,9,4801,coupling relation,1.0,0.6220512642305182,0.10711059169102281,0.4753921379467576,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,10,4801,coupling relation,0.0,-0.6510333133818725,0.20367177854834978,2.2009947760309942,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,11,4801,coupling relation,1.0,0.6696854536474887,0.10454472791660639,0.4414650541847058,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,12,4801,coupling relation,0.0,-0.695020413374346,0.2197414472197742,2.4367597801084946,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,13,4801,coupling relation,0.1700404858299595,-0.512037887192874,0.17033393194952096,1.6881728109662544,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,14,4801,coupling relation,1.0,0.7409169029655015,0.09897328184630111,0.4756004275297109,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,wrong_fixed_child,15,4801,coupling relation,0.0,-0.8770555972292524,0.29059285337205987,3.5470150252502455,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,0,4801,coupling relation,0.0,-0.8049918008535605,0.20954264322685656,2.0808798055642375,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,1,4801,coupling relation,0.08906882591093117,-0.6365396358482723,0.17126909883392097,1.63273842631101,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,2,4801,coupling relation,1.0,0.8482271168363519,0.12372517613619517,1.7332413162543179,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,3,4801,coupling relation,1.0,0.4662599712189301,0.09588181634631754,0.13434271555575863,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,4,4801,coupling relation,0.032388663967611336,-0.6916011606618295,0.19072422779434461,1.873312827915702,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,5,4801,coupling relation,1.0,0.8812544700521368,0.1323283721752525,1.8477408468376868,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,6,4801,coupling relation,1.0,0.8000085871401974,0.09795778691947843,1.0797183053373745,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,7,4801,coupling relation,1.0,0.6968408473977971,0.09371275087573772,0.7322272550199247,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,8,4801,coupling relation,1.0,0.5062691566109689,0.10861811364986595,0.2121870807327806,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,9,4801,coupling relation,1.0,0.8553784094399035,0.14303494018218194,1.9275076304226668,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,10,4801,coupling relation,0.06072874493927125,-0.6441777413553891,0.1767420579687627,1.7191676040876707,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,11,4801,coupling relation,1.0,0.34997149379606285,0.10056946654681632,0.3423499904492396,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,12,4801,coupling relation,1.0,0.8051784656327874,0.09869830669695963,1.0064404330437609,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,13,4801,coupling relation,0.8704453441295547,0.0492181050095886,0.11752564177100765,0.7415731001408276,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,14,4801,coupling relation,1.0,0.7667691669658767,0.09726107043332535,0.8566058580455108,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,compressed_parent,15,4801,coupling relation,0.6275303643724697,-0.1260220526543014,0.13269329843214694,1.0176660337572339,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,0,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,1,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,2,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,3,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,4,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,5,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,6,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,7,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,8,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,9,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,10,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,11,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,12,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,13,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,14,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,zero_other,15,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,0,4601,coupling relation,0.7125506072874493,0.17490438000211303,0.5246983949658428,0.30146903964891997,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,1,4601,coupling relation,0.6842105263157895,0.15992072723388967,0.5235794167733602,0.26477489692136835,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,2,4601,coupling relation,0.728744939271255,0.17124816676721522,0.5260456945212975,0.04309817234655024,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,3,4601,coupling relation,0.7004048582995951,0.13409587179742807,0.5224770112601494,0.10488495018019925,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,4,4601,coupling relation,0.6923076923076923,0.19517528688681987,0.5232518634642737,0.07872666935833553,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,5,4601,coupling relation,0.6963562753036437,0.15166661712230187,0.5217967834169381,0.07582944141451979,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,6,4601,coupling relation,0.6639676113360324,0.15698139661243307,0.5265986482161289,0.23521152086772695,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,7,4601,coupling relation,0.7165991902834008,0.19660366348639569,0.5225567167520672,0.031904216175738,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,8,4601,coupling relation,0.7408906882591093,0.1799288871248483,0.5260942741569509,0.006799786812432165,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,9,4601,coupling relation,0.7044534412955465,0.18188445854440463,0.5261559719997694,0.2244253485052388,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,10,4601,coupling relation,0.7692307692307693,0.18410750842783147,0.525307905964523,0.1410213478652823,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,11,4601,coupling relation,0.708502024291498,0.14043061085088504,0.5254329698756213,0.24747042598162905,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,12,4601,coupling relation,0.6761133603238867,0.18120627464642802,0.5211900656088876,0.13063553152834487,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,13,4601,coupling relation,0.6761133603238867,0.17235990658579783,0.5214798241076075,0.09561672868664911,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,14,4601,coupling relation,0.6882591093117408,0.19312960911400115,0.5233715616189611,0.09563037405091299,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,6,offline_centered_child,15,4601,coupling relation,0.7489878542510121,0.17915830201955263,0.5217841776768155,0.18823388999761737,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,0,4801,coupling relation,1.0,0.7548871596765799,0.3860155629898763,4.731818156285232,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,1,4801,coupling relation,0.6761133603238867,0.02914502280658488,0.26282666458346227,0.4050807864907888,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,2,4801,coupling relation,0.5344129554655871,-0.07374534214333532,0.3010550310494527,0.9483016100940116,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,3,4801,coupling relation,1.0,0.5922255734450906,0.3474656027062474,2.722862933684885,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,4,4801,coupling relation,1.0,0.7399469578390134,0.4104907520990493,4.54036192720699,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,5,4801,coupling relation,1.0,0.7457597851228255,0.406190611171388,4.915781420388617,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,6,4801,coupling relation,1.0,0.5847363954311998,0.3424889753712647,3.05440406432445,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,7,4801,coupling relation,0.26720647773279355,-0.4683014053666307,0.3689643297120053,2.608327290731068,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,8,4801,coupling relation,0.10931174089068826,-0.23851060998546628,0.29495136178196585,1.7229657937502534,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,9,4801,coupling relation,1.0,0.5382134486574086,0.3317022039042922,2.2718349391651658,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,10,4801,coupling relation,0.8744939271255061,0.534660384390084,0.31390555973203543,2.09350137659407,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,11,4801,coupling relation,1.0,0.5928448276778436,0.3247943988008618,2.5611658953033416,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,12,4801,coupling relation,1.0,0.7223388584513833,0.405331784121546,4.110576324128493,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,13,4801,coupling relation,0.5425101214574899,-0.3148145941696434,0.33669882378338095,1.5826522496360163,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,14,4801,coupling relation,1.0,0.6906619056088648,0.3548287080612839,3.4668314796799082,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_time_lineage,15,4801,coupling relation,1.0,0.7901674463921268,0.4085536130377827,5.454553007456402,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,0,4801,coupling relation,1.0,0.6467098514883647,0.4620990963589939,4.403286662860751,0.1535096854821912,15
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,1,4801,coupling relation,1.0,0.9195909796528947,0.9285091904501721,12.91227094705297,0.0535305144761508,16
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,2,4801,coupling relation,0.12955465587044535,-0.19397085919448745,0.4335085645647347,1.8298806043588913,0.08477400541553842,16
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,3,4801,coupling relation,0.5020242914979757,-0.24035335561226473,0.47072736809683674,1.2511639678954465,0.12393251405957093,14
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,4,4801,coupling relation,1.0,0.6750215795082428,0.4622942138572969,3.7779958418982393,0.28285773797125596,17
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,5,4801,coupling relation,0.8502024291497976,0.6824595627063406,0.4736057275622827,2.8733957444900025,0.1391376796500729,19
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,6,4801,coupling relation,0.7894736842105263,0.17968761426634805,0.42883349381374525,0.8206301696047208,0.34701103936679856,37
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,7,4801,coupling relation,0.8947368421052632,0.7730919160288823,0.5101767690607345,3.5474292241553784,0.1782961882941054,44
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,8,4801,coupling relation,0.291497975708502,-0.30424259361257827,0.3897415878856434,1.5979654126993101,0.12226619454280359,26
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,9,4801,coupling relation,1.0,0.6752523726114553,0.42412578372708987,3.793056815556716,0.11935013538846073,20
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,10,4801,coupling relation,0.728744939271255,0.4092989906834781,0.3941262226461667,2.1444074759668816,0.16933972089148094,21
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,11,4801,coupling relation,0.9473684210526315,0.6094186228942734,0.38984385254863224,2.2691102967756978,0.15746719433451364,33
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,12,4801,coupling relation,1.0,0.6860901843921524,0.46039508558371384,4.543660218185432,0.15871693397208914,32
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,13,4801,coupling relation,0.8582995951417004,0.6103452963496437,0.45401086825816767,2.068545214802297,0.09373047281816288,12
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,14,4801,coupling relation,1.0,0.5746213142463161,0.45068450111146235,2.3621219438673284,0.2593209747969173,27
Resistive capacitor coupling,Electromagnetic circuit energy,0,repeated_parent_reselection,15,4801,coupling relation,0.145748987854251,-0.0752881091395072,0.4762937163537918,2.0728591207955316,0.10872734846906894,42
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,0,4801,coupling relation,0.5789473684210527,0.009534273601276837,2.0257322510710063,0.2678186772971901,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,1,4801,coupling relation,0.6396761133603239,0.03079143239435327,1.9614999306156342,0.38815229479137275,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,2,4801,coupling relation,0.5222672064777328,-0.025010996788462008,2.0472263871319045,0.9151441855054682,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,3,4801,coupling relation,0.4777327935222672,0.024543675128263387,2.106775810077505,0.23750637491432397,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,4,4801,coupling relation,0.5587044534412956,0.13394243275050213,2.072739748466044,1.0101786467052294,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,5,4801,coupling relation,0.5141700404858299,0.029757290540075268,2.067653668518661,0.130952581563754,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,6,4801,coupling relation,0.631578947368421,0.05864031060567676,2.1837940788343526,1.1578630554202054,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,7,4801,coupling relation,0.5303643724696356,0.04172112012223223,2.0182053859583235,0.126535458690454,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,8,4801,coupling relation,0.5141700404858299,0.030743920582926666,1.9785427856961242,0.13414796364779968,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,9,4801,coupling relation,0.6032388663967612,0.08078453064368257,2.143937662099865,0.3979191696940411,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,10,4801,coupling relation,0.5870445344129555,0.05238159038035825,2.1420461301575995,0.9956914387169574,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,11,4801,coupling relation,0.5991902834008097,0.07604514747191997,2.037955726817927,0.16130588455977987,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,12,4801,coupling relation,0.5870445344129555,0.021311786714398668,2.0935302028736436,0.2651725728877548,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,13,4801,coupling relation,0.5870445344129555,0.04630460427439698,2.076202198032049,0.13872472065727984,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,14,4801,coupling relation,0.5384615384615384,-0.0021513581465989217,2.1224384375895435,1.0722374046881211,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,fixed_child_no_memory,15,4801,coupling relation,0.5303643724696356,0.09561184708368714,2.010640993840855,1.5148708981405827,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,0,4801,coupling relation,1.0,0.8162642097094124,0.3480455161813303,3.8287149968332725,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,1,4801,coupling relation,1.0,0.8654382985945236,0.27200603155225406,3.149979611635734,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,2,4801,coupling relation,0.6477732793522267,0.018596085392814387,0.2290755352848596,1.0695114949219753,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,3,4801,coupling relation,0.15384615384615385,-0.3927511691409394,0.23487639080749273,2.1028965083970683,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,4,4801,coupling relation,0.7854251012145749,0.6401705122846146,0.2285952116164137,1.707705622771896,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,5,4801,coupling relation,1.0,0.8656541149317057,0.3685706460757127,4.350448637772645,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,6,4801,coupling relation,0.0,-0.7131590834626569,0.3729996305263667,4.126463005197054,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,7,4801,coupling relation,0.10526315789473684,-0.33385988940574574,0.26909242042432985,2.44215107889361,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,8,4801,coupling relation,0.03643724696356275,-0.33266806211217353,0.2641017969177463,2.011833457873667,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,9,4801,coupling relation,0.08097165991902834,-0.17379247855034388,0.2531158590373071,1.5273866737675865,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,10,4801,coupling relation,0.08906882591093117,-0.14685964824345515,0.23694352528841606,1.5526718230274026,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,11,4801,coupling relation,1.0,0.7648780479867812,0.27370319989321745,2.6652318695794355,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,12,4801,coupling relation,0.22267206477732793,-0.44038851867626067,0.2786092238496386,2.164304038998529,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,13,4801,coupling relation,1.0,0.870795173214423,0.3033662436841735,3.9214086857321115,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,14,4801,coupling relation,1.0,0.6974041654938753,0.2382975013465159,2.0321713078375097,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,wrong_fixed_child,15,4801,coupling relation,1.0,0.7543593306453638,0.2857464678072606,2.878700156467936,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,0,4801,coupling relation,1.0,0.8618101612397427,0.3254803511500647,4.2500589615109625,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,1,4801,coupling relation,1.0,0.9201201806126986,0.36655468825176957,5.077897463138154,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,2,4801,coupling relation,0.291497975708502,-0.1532121649240809,0.238406523569495,1.5219181664312496,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,3,4801,coupling relation,0.4777327935222672,-0.1752408871977136,0.19866771620292245,1.3806724909338068,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,4,4801,coupling relation,1.0,0.7792966143300591,0.1954892067803299,2.0854483044940504,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,5,4801,coupling relation,1.0,0.7815600264402967,0.22075546755373954,2.3474076555074874,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,6,4801,coupling relation,0.42105263157894735,-0.1479424545525236,0.20901288584290081,1.3273604568998025,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,7,4801,coupling relation,0.9959514170040485,0.3937124011157109,0.17580525219194826,0.2090237965063081,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,8,4801,coupling relation,0.048582995951417005,-0.4483398029749534,0.23367784898701716,1.867840887719192,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,9,4801,coupling relation,1.0,0.6537182668211433,0.19931957578989917,1.8439740057082321,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,10,4801,coupling relation,0.8016194331983806,0.24066545985983662,0.18332476236724635,0.04421882505208589,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,11,4801,coupling relation,1.0,0.5902601901264,0.1684652772442479,0.6492808131231566,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,12,4801,coupling relation,1.0,0.7506684679464755,0.20380202102854894,2.222672135922141,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,13,4801,coupling relation,1.0,0.41929964774475426,0.16768560412547334,0.6390430851051964,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,14,4801,coupling relation,1.0,0.6384006673650493,0.20808432569877142,1.5274315090968695,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,compressed_parent,15,4801,coupling relation,1.0,0.6016860173141347,0.159287687102164,1.3345042633332562,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,0,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,1,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,2,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,3,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,4,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,5,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,6,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,7,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,8,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,9,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,10,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,11,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,12,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,13,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,14,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,zero_other,15,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,0,4601,coupling relation,0.6275303643724697,0.0795678916907751,1.0403071955951664,0.26059313489523783,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,1,4601,coupling relation,0.6761133603238867,0.11346398628852547,1.0460336826085206,0.031849007385524285,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,0,offline_centered_child,2,4601,coupling relation,0.6194331983805668,0.07606488605779631,1.0473935500034566,0.10320234656069349,1.0,0
