suite,model,corruption,injection_mode,level,level_value,method,window_fraction,window_samples,replicates,location_accuracy,beats_zero_other_rate,beats_parent_only_rate,beats_wrong_location_rate,empirical_90_interval_coverage,median_sign_accuracy,q05_sign_accuracy,q95_sign_accuracy,median_correlation,q05_correlation,q95_correlation,median_nrmse,q05_nrmse,q95_nrmse,median_integrated_error,q05_integrated_error,q95_integrated_error,median_inactive_rms_fraction,q05_inactive_rms_fraction,q95_inactive_rms_fraction,median_zero_other_nrmse,q05_zero_other_nrmse,q95_zero_other_nrmse,median_parent_only_nrmse,q05_parent_only_nrmse,q95_parent_only_nrmse,median_wrong_location_nrmse,q05_wrong_location_nrmse,q95_wrong_location_nrmse
additive,Damped coupled oscillators,white,q_only,12_dB,12,moving_average_fd,0.04,241,16,0.0,0.0,0.0,1.0,nan,0.6755952380952381,0.6678414786967419,0.6861685463659147,0.496292002561571,0.48493634097388466,0.5040495575497599,0.35062556769836073,0.3476119933707902,0.3556023054962743,0.03831667298222026,0.030501197206819604,0.04589088728467914,0.42226109806769263,0.4211623471786685,0.4241947428357293,0.2565212217760776,0.2565212217760776,0.2565212217760776,0.20618659432233713,0.20454732309248308,0.20808309584248952,0.37095896694638436,0.3685251979127839,0.37477239908562154
additive,Damped coupled oscillators,white,q_only,12_dB,12,raw_fd,,,16,1.0,0.0,0.0,0.0,nan,0.5042270531400965,0.4927536231884058,0.5093599033816425,0.004879950579735251,0.004603219764081429,0.005087694529376539,42.704105391989415,42.16075996068319,42.95777922390152,0.017168207646550394,0.0028373968816503775,0.04511455543449294,34.11803287583733,33.875100632623294,34.31068881027025,0.2562171695731422,0.2562171695731422,0.2562171695731422,18.86435138374992,18.542075722219344,19.05927907971904,14.939140455115385,14.83397549390476,15.062558396217439
additive,Damped coupled oscillators,white,q_only,18_dB,18,causal_local_linear,0.02,121,16,0.0,0.0,0.0,0.0,nan,0.4835629304946775,0.46571696931747025,0.5039135879774578,-0.240332552795803,-0.24925632757068433,-0.2309967574554707,0.5049247480614305,0.4940461979532994,0.5115926917924513,0.04781264900453197,0.043387623247734076,0.05065297066647248,0.7301699099784935,0.7279402042240881,0.7324948248013071,0.2538512999624576,0.2538512999624576,0.2538512999624576,0.1844987789222526,0.18181830339673238,0.1859561144353307,0.5049247480614305,0.4940461979532994,0.5115926917924513
additive,Damped coupled oscillators,white,q_only,18_dB,18,local_poly,0.08,481,16,0.9375,1.0,1.0,1.0,0.1116816431322208,0.917201540436457,0.9043645699614891,0.9261874197689345,0.8415746391848405,0.8259268572545654,0.85352193166385,0.13295128793501126,0.12668570909640348,0.13883903639204515,0.019929213076284112,0.015051628652267633,0.023491574844144453,0.21961579483558746,0.2171319026284547,0.22117683059500548,0.2611937344798234,0.2611937344798234,0.2611937344798234,0.1788043681976326,0.17747856469827966,0.18058408469876897,0.2750156869865925,0.2718255403880044,0.2781494784435574
additive,Damped coupled oscillators,white,q_only,18_dB,18,moving_average_fd,0.04,241,16,0.0,0.0,0.0,1.0,nan,0.6903195488721805,0.6795895989974937,0.6952537593984962,0.559442929900263,0.5507452382830765,0.5678178804789885,0.2953050248152459,0.2910120315723843,0.2999086044596761,0.03893007395282863,0.03529002134751352,0.04140994834392736,0.41739976818386326,0.41594707393336533,0.4188034923950507,0.2565212217760776,0.2565212217760776,0.2565212217760776,0.18901729852212848,0.18776315807574054,0.19019709256906672,0.3382357446737959,0.3355457079517232,0.3400232711924353
additive,Damped coupled oscillators,white,q_only,18_dB,18,raw_fd,,,16,1.0,0.0,0.0,0.0,nan,0.5033212560386473,0.5003019323671497,0.5085295893719807,0.00974593401885612,0.009259136539756234,0.01003470951043608,21.351364230599472,21.126280738162336,21.563295397911162,0.025724106392091668,0.003463392668625379,0.04236800040294461,17.1441612602552,16.993592303003084,17.35443629762006,0.2562171695731422,0.2562171695731422,0.2562171695731422,9.441916829889347,9.266498621420169,9.562820461173391,7.472182471797126,7.414060748595189,7.570769353452182
additive,Damped coupled oscillators,white,q_only,24_dB,24,causal_local_linear,0.02,121,16,0.0,0.0,0.0,0.0,nan,0.48168440826549785,0.47213525360050096,0.49444270507201005,-0.24094427571176055,-0.2464791187668969,-0.2374649420230442,0.5000329669070921,0.4968710737514427,0.5033471226320094,0.045509116544076314,0.04346429790877886,0.04835716333199708,0.7300385286354357,0.7287090555426416,0.7313673089127342,0.2538512999624576,0.2538512999624576,0.2538512999624576,0.18287385610439033,0.18225847614116464,0.18377488083478297,0.5000329669070921,0.4968710737514427,0.5033471226320094
additive,Damped coupled oscillators,white,q_only,24_dB,24,local_poly,0.08,481,16,1.0,1.0,1.0,1.0,0.05038510911424904,0.9192875481386393,0.9103818998716303,0.9256258023106547,0.8431580196633914,0.8392518079903555,0.8485292423385036,0.13161547264460943,0.1283200674937725,0.13409324556562685,0.01957400217876832,0.017861062446773452,0.021511268431522245,0.219525097659162,0.21873207209739437,0.22005306382241335,0.2611937344798234,0.2611937344798234,0.2611937344798234,0.17866559474560323,0.17802077143227807,0.17933381579531277,0.27486474888814916,0.27419821163454705,0.2757312040360288
additive,Damped coupled oscillators,white,q_only,24_dB,24,moving_average_fd,0.04,241,16,0.0,0.0,0.0,1.0,nan,0.6782581453634086,0.6737938596491229,0.6853070175438596,0.5811461798364459,0.5793561300790923,0.5849124285371508,0.27950217755532564,0.2772956483874283,0.2808237441321778,0.03801570705113748,0.03735063382525384,0.03978861320570378,0.41611106654180324,0.41569025832578743,0.4165074420853183,0.2565212217760776,0.2565212217760776,0.2565212217760776,0.1841480115643142,0.1836565303177155,0.18458069954909095,0.329277733737079,0.32858414438613337,0.33010873338746255
additive,Damped coupled oscillators,white,q_only,24_dB,24,raw_fd,,,16,1.0,0.0,0.0,0.0,nan,0.5117753623188406,0.5027173913043479,0.5163043478260869,0.01947853666547735,0.019123172649460122,0.01980056089100163,10.739037420935787,10.620814190081452,10.785449561945757,0.012469216204275038,0.004112049846681558,0.02146930278485689,8.58630391089212,8.50633379631452,8.683736875457734,0.2562171695731422,0.2562171695731422,0.2562171695731422,4.75765588442596,4.691180902455888,4.807809327722023,3.7516041714679433,3.711942568631633,3.7752898519256615
additive,Open two-level probability,ar1,g_only,-6_dB,-6,causal_local_linear,0.02,161,16,0.3125,0.0,0.0,0.0625,nan,0.529262086513995,0.48914334181509755,0.5492790500424087,-0.0494595487308552,-0.13527329251960124,0.056105376873231666,2.915573391449251,2.8749711865660945,2.945982367906106,0.07631053500265825,0.012273062567074344,0.2251570209417326,2.9413883646980405,2.8909968543930864,2.965715560777353,0.33739388861094605,0.33739388861094605,0.33739388861094605,2.0265866114618483,1.9573926543384847,2.122986149716825,2.9148198482296728,2.848784771885601,2.9379421556010343
additive,Open two-level probability,ar1,g_only,-6_dB,-6,local_poly,0.08,641,16,0.5,0.0,0.0,0.25,0.9994519546949214,0.5615637559371575,0.513609791742784,0.5721136280599196,0.09208179322197366,-0.0039470336764742655,0.17717065748273692,2.8733212665829155,2.839102285747338,2.9012002172710414,0.137356003567321,0.024085582617861243,0.4921443028842444,2.882796921328605,2.8365412728559622,2.906964711109468,0.34717704214554485,0.34717704214554485,0.34717704214554485,2.0296249187226296,1.9644000116206015,2.127226468814161,2.8768430757588628,2.837578785168503,2.9133120569346884
additive,Open two-level probability,ar1,g_only,-6_dB,-6,moving_average_fd,0.04,321,16,0.5625,0.0,0.0,0.4375,nan,0.5602651316937031,0.5135618349904064,0.5718646432932147,0.08665596349491676,-0.0044628611718589145,0.17808415639963057,2.8822377881027164,2.8373243031913518,2.893877297686565,0.22920732501069505,0.0066936709836909174,0.43103607867702176,2.887902741019132,2.857575070473945,2.899379789155361,0.3406511245474118,0.3406511245474118,0.3406511245474118,2.0208627241699118,1.9598244759867534,2.1213749428675324,2.8868688559770472,2.841800919205423,2.925891796517661
additive,Open two-level probability,ar1,g_only,-6_dB,-6,raw_fd,,,16,0.6875,0.0,0.0,0.625,nan,0.5537942664418213,0.5106239460370995,0.5665261382799326,0.07784020140909033,-0.005602239066026805,0.19889415918785938,2.8713619513537934,2.8689605545582637,2.8717477664689888,0.004035403805783688,0.0012990114317876986,0.011585544718593476,2.871642709787202,2.870879934312907,2.8717764529593905,0.33413057072797964,0.33413057072797964,0.33413057072797964,2.0242149151117825,1.9569285764209718,2.1151818961627367,2.8837394289470897,2.86564728302282,2.9032941591674253
additive,Open two-level probability,ar1,g_only,0_dB,0,causal_local_linear,0.02,161,16,0.1875,0.0,0.0,0.0,nan,0.5453774385072095,0.5141221374045801,0.5705258693808313,-0.08850645161292135,-0.19119857450410632,-0.005994649745084562,1.524911182996744,1.4937367611520584,1.574833361389802,0.058424410027372226,0.014258248259464442,0.13060974177523396,1.5228150191573882,1.4708311897039255,1.5728268449149874,0.33739388861094605,0.33739388861094605,0.33739388861094605,1.0436046816030684,1.0014922288869994,1.0864861610051628,1.5198944276542279,1.4558521622403378,1.574833361389802
additive,Open two-level probability,ar1,g_only,0_dB,0,local_poly,0.08,641,16,0.9375,0.0,0.0,0.875,1.0,0.5833942272561199,0.5418797953964194,0.6217117281695287,0.16820128604458306,0.06769948580071673,0.26631424116201435,1.4446474468653219,1.4285907689999795,1.4583745208151453,0.07408129931649857,0.04439557693614674,0.20920020514533305,1.4431929239719359,1.4204995256101733,1.4612724478708414,0.34717704214554485,0.34717704214554485,0.34717704214554485,1.0375971909782091,1.0028481041234705,1.0922197295486193,1.4763067784747128,1.444863579708565,1.5113687893041015
additive,Open two-level probability,ar1,g_only,0_dB,0,moving_average_fd,0.04,321,16,0.9375,0.0,0.0,0.9375,nan,0.5818942961800104,0.5528083028083028,0.6135095063666492,0.16461969968639967,0.060928233107322344,0.25240326397795415,1.4425985240451848,1.428234512136335,1.465528530844442,0.06387403309370931,0.0023398059907990525,0.12661818739872643,1.4446641156250855,1.4249104225767948,1.4633495000126464,0.3406511245474118,0.3406511245474118,0.3406511245474118,1.042250654037657,0.9999024934580908,1.0869091062733587,1.4830362774064314,1.4446341458102765,1.5111857617345024
additive,Open two-level probability,ar1,g_only,0_dB,0,raw_fd,,,16,1.0,0.0,0.0,1.0,nan,0.5814502529510961,0.5479763912310286,0.60893760539629,0.17437127832058374,0.06442770497448361,0.25428444710713427,1.4392332323731378,1.4387094222671077,1.4392936919985853,0.0010807922160741663,8.453843307286053e-05,0.0027424001291089543,1.4391668108087232,1.4387860071224203,1.4392935342714912,0.33413057072797964,0.33413057072797964,0.33413057072797964,1.0410815762810373,0.9936113419023527,1.0813155280861897,1.4790438412947875,1.4643561625741026,1.4952597873596027
additive,Open two-level probability,ar1,g_only,6_dB,6,causal_local_linear,0.02,161,16,0.0625,0.0,0.0,0.0,nan,0.5648006785411366,0.5409245122985581,0.5995759117896522,-0.21230529389764483,-0.2930763964409711,-0.0793254812636213,0.888891736143885,0.8471444503907124,0.9314463712420848,0.015186690632068636,0.0007295409368579743,0.04892108048913528,0.8869045693456892,0.845777390564087,0.9370433861031556,0.33739388861094605,0.33739388861094605,0.33739388861094605,0.5377285913841522,0.5184643784910655,0.5667921445084773,0.888891736143885,0.8264979020388097,0.9314463712420848
additive,Open two-level probability,ar1,g_only,6_dB,6,local_poly,0.08,641,16,1.0,0.0,0.0,1.0,1.0,0.6533613445378151,0.6201132626963829,0.6751004749725977,0.29957503728436224,0.1898771451303366,0.4121959913880076,0.7229346142302469,0.7147065221839957,0.7283309002916932,0.03464273372521569,0.007816510787342027,0.07676304258556488,0.7178881866037082,0.7063782490355888,0.7328662819279268,0.34717704214554485,0.34717704214554485,0.34717704214554485,0.5387333887620049,0.5136294017970117,0.5681975312343508,0.7971858873951567,0.7792417720288086,0.8237052007047777
additive,Open two-level probability,ar1,g_only,6_dB,6,moving_average_fd,0.04,321,16,1.0,0.0,0.0,1.0,nan,0.6439037153322869,0.6221001221001221,0.6770451770451771,0.2803081130535021,0.1786034579429861,0.39266264817099034,0.7340702522685323,0.7211510640004476,0.7447523301373232,0.05704375378499414,0.004925267267529867,0.1043742385194176,0.7284809837447777,0.7162858212788992,0.747812843953896,0.3406511245474118,0.3406511245474118,0.3406511245474118,0.5389778151637701,0.5143599569398976,0.5658046928739381,0.8083349167807432,0.7932564706966483,0.8328021777646144
additive,Open two-level probability,ar1,g_only,6_dB,6,raw_fd,,,16,1.0,0.0,0.0,1.0,nan,0.6367622259696459,0.6193929173693086,0.6678330522765599,0.2855937152454793,0.19648168011570338,0.41238409040015644,0.7213157464305197,0.721067507082418,0.7213617865491422,0.0008293424751012712,6.292277851331721e-05,0.0015241653934722995,0.7213155188908786,0.7210935519821484,0.7213587143775864,0.33413057072797964,0.33413057072797964,0.33413057072797964,0.5353625824989546,0.5143692357312226,0.5617464560965876,0.7935033323472976,0.7772237583894817,0.8197612518569051
additive,Open two-level probability,ar1,g_only,12_dB,12,causal_local_linear,0.02,161,16,0.0,0.0,0.0,0.0,nan,0.6146734520780321,0.5855385920271416,0.6316793893129771,-0.2595921365494783,-0.32422601531962797,-0.19011318203651578,0.6205470649630838,0.5882145513412432,0.6448616915213939,0.014487950235286142,0.000825436308685473,0.024495908407117135,0.6282998764708646,0.5931268988867509,0.6683412863971381,0.33739388861094605,0.33739388861094605,0.33739388861094605,0.3081419782234427,0.29596510517587044,0.32295567782684864,0.6205470649630838,0.5882145513412432,0.6448616915213939
additive,Open two-level probability,ar1,g_only,12_dB,12,local_poly,0.08,641,16,1.0,0.0,0.0,1.0,1.0,0.7650712458896602,0.7264797223237122,0.7834307636097917,0.5708172127522984,0.5156186616116971,0.6432226783965757,0.3629311349120441,0.3596401692389582,0.366967752138438,0.020685284554850615,0.003071836944038073,0.07005874313526327,0.3623930511329463,0.35696457134968806,0.3673760105807219,0.34717704214554485,0.34717704214554485,0.34717704214554485,0.3051199410585792,0.2947160545117852,0.3204542858419296,0.4979054751071449,0.47097060743969105,0.519633999306221
additive,Open two-level probability,ar1,g_only,12_dB,12,moving_average_fd,0.04,321,16,1.0,0.0,0.0,1.0,nan,0.7504796790511077,0.7300279085993372,0.7725885225885226,0.5383966282839431,0.47122595541745294,0.6130771751677488,0.37916725906212745,0.36823731635223667,0.3904893685663204,0.0509070421969112,0.026847731685728727,0.08984579698984403,0.3852270779625006,0.37217646011666194,0.39299706097880377,0.3406511245474118,0.3406511245474118,0.3406511245474118,0.30527768456340876,0.29494607776159965,0.3218284119765604,0.5145182446921786,0.4940423696177556,0.5355286384157196
additive,Open two-level probability,ar1,g_only,12_dB,12,raw_fd,,,16,1.0,0.0,0.0,1.0,nan,0.7452782462057335,0.7258010118043845,0.7748735244519394,0.5732259067980658,0.5077174918879755,0.6359229426558345,0.36151590691435853,0.36144341099452776,0.3615379844756075,0.00033805058608715413,6.596819496423584e-05,0.0007330822013855753,0.3615186451308942,0.36145041796260835,0.361538084109888,0.33413057072797964,0.33413057072797964,0.33413057072797964,0.30048553762662883,0.2907585618909988,0.31548897460705416,0.48910049584791626,0.4685597518493282,0.5081787835448984
additive,Open two-level probability,ar1,g_only,18_dB,18,causal_local_linear,0.02,161,16,0.0,0.0,0.0,0.0,nan,0.6211195928753181,0.5948685326547922,0.6562765055131468,-0.3580345197601569,-0.37449600354874885,-0.3065985636708292,0.5419655495887192,0.5175475912951109,0.5515389141890481,0.005423126080987203,0.00018080781713098595,0.012976021590082362,0.5468770216773802,0.5251177202531733,0.5621084454871833,0.33739388861094605,0.33739388861094605,0.33739388861094605,0.21874155222110253,0.20652738916351543,0.22977513997392157,0.5419655495887192,0.5175475912951109,0.5515389141890481
additive,Open two-level probability,ar1,g_only,18_dB,18,local_poly,0.08,641,16,1.0,1.0,1.0,1.0,0.9994519546949214,0.8614358786993058,0.8338052612349287,0.880663134819145,0.8045500105259675,0.7925857987268953,0.8337179556357794,0.18164312280964148,0.17986583754047203,0.18422549208114342,0.007154135619367301,0.0015359526922957426,0.023866737103285983,0.18159903165625485,0.17978011683212544,0.18498574583982574,0.34717704214554485,0.34717704214554485,0.34717704214554485,0.2175001301777616,0.20668024702204618,0.22728705424578363,0.38845059024105055,0.37454038577905513,0.40791163928043445
additive,Open two-level probability,ar1,g_only,18_dB,18,moving_average_fd,0.04,321,16,1.0,1.0,0.375,1.0,nan,0.8413570556427699,0.8096546310832025,0.8536978894121752,0.7352124627073474,0.7087021790655021,0.7632700877892542,0.22097348780246284,0.21128515622142044,0.2298233896671607,0.047724608523751835,0.029884590592118558,0.06192840894586951,0.2168454457322707,0.2061560646756147,0.22743142758481658,0.3406511245474118,0.3406511245474118,0.3406511245474118,0.21780531983151988,0.20832797129644634,0.22841961046856116,0.4108647627031896,0.39539246133367134,0.4265868977077935
additive,Open two-level probability,ar1,g_only,18_dB,18,raw_fd,,,16,1.0,1.0,1.0,1.0,nan,0.8484822934232715,0.828920741989882,0.8701096121416526,0.8010275028732095,0.7906004275370246,0.8305815632131176,0.181193979304598,0.18113882486564184,0.18119788419689803,0.00011357241060371316,3.2666256869395073e-06,0.0003670975989782483,0.1811660793278574,0.1811245944286047,0.18119587119877237,0.33413057072797964,0.33413057072797964,0.33413057072797964,0.21143963869974375,0.20184121340870498,0.22217514535402516,0.37675660896075414,0.3639783476881808,0.39608514946783474
additive,Open two-level probability,ar1,g_only,24_dB,24,causal_local_linear,0.02,161,16,0.0,0.0,0.0,0.0,nan,0.637913486005089,0.6102629346904156,0.6667514843087363,-0.3866496605504893,-0.40223631799906867,-0.35397832742605195,0.5148642331412332,0.505736803349418,0.5232763710606596,0.0031345136461143367,0.0002588057967871847,0.005935263556384414,0.5193002595212379,0.5045388842682323,0.531038319284743,0.33739388861094605,0.33739388861094605,0.33739388861094605,0.18693278143124586,0.1832641492927151,0.19157430917658913,0.5148642331412332,0.505736803349418,0.5232763710606596
additive,Open two-level probability,ar1,g_only,24_dB,24,local_poly,0.08,641,16,1.0,1.0,1.0,1.0,0.9998173182316404,0.9448301059554256,0.9343259042747534,0.9619565217391304,0.9392812334128349,0.9336680023019035,0.9448316288878978,0.09161065517944371,0.08983522755881014,0.09455696653494608,0.004908957001448343,0.0004918926569966693,0.013412139362425392,0.0914132508942316,0.09021054354625391,0.09280024978224176,0.34717704214554485,0.34717704214554485,0.34717704214554485,0.1851534585700878,0.1801693826094334,0.19100136855303693,0.3591471886247741,0.34909696273639196,0.3657667354178568
additive,Open two-level probability,ar1,g_only,24_dB,24,moving_average_fd,0.04,321,16,1.0,1.0,1.0,1.0,nan,0.9186289900575615,0.8976103261817547,0.9299232513518229,0.8392516191641745,0.8186073081480466,0.8604776809547487,0.15358912665068647,0.14761476368533494,0.16515493699175243,0.048336099126477475,0.04505869608179017,0.05562771898050474,0.1502319206275413,0.14607438990337682,0.1580021966264626,0.3406511245474118,0.3406511245474118,0.3406511245474118,0.18629259641726822,0.18107718342630133,0.19186968827512982,0.38173080290299577,0.3739330920112075,0.3864691283439357
additive,Open two-level probability,ar1,g_only,24_dB,24,raw_fd,,,16,1.0,1.0,1.0,1.0,nan,0.9402192242833052,0.929468802698145,0.9545531197301855,0.9373025940036499,0.9339590582044439,0.9435461639319844,0.0908067265393317,0.09077013131974271,0.09081473765962692,9.306099325314589e-05,2.1383138157976675e-05,0.00021704490822603033,0.09080569024436641,0.09078780041589947,0.09081398167628209,0.33413057072797964,0.33413057072797964,0.33413057072797964,0.17872667706710677,0.17360350557760768,0.18386341544397525,0.3461121859737903,0.3368146961939649,0.3524987937455254
additive,Open two-level probability,ar1,q_and_g,-6_dB,-6,causal_local_linear,0.02,161,16,0.0,0.0,0.0,0.0,nan,0.5102629346904156,0.45928753180661575,0.5323155216284987,-0.02262220092982141,-0.06491495570714359,0.03852440656548292,7.475354769212638,6.926594697334698,7.916564150869695,0.188893463282568,0.03271851781338634,0.4506498693244135,8.544809714996298,8.05809554466808,8.785823905538733,0.33739388861094605,0.33739388861094605,0.33739388861094605,5.653845490017754,5.2126227802454626,5.925764415307731,7.475354769212638,6.926594697334698,7.916564150869695
additive,Open two-level probability,ar1,q_and_g,-6_dB,-6,local_poly,0.08,641,16,0.125,0.0,0.0,0.0,1.0,0.5497807818779685,0.5113262696382901,0.5854037267080745,0.06409124056730928,-0.013012263360688912,0.16437974119695248,3.673096267153986,3.4931649415192685,3.9850249988678255,0.19576134901462366,0.035620076874373637,0.5956107637958845,4.002200199747423,3.7536269035968926,4.2487371688112905,0.34717704214554485,0.34717704214554485,0.34717704214554485,2.682630688145383,2.497884560931681,2.9334047712021505,3.673096267153986,3.4931649415192685,3.8903388613871055
additive,Open two-level probability,ar1,q_and_g,-6_dB,-6,moving_average_fd,0.04,321,16,0.0,0.0,0.0,0.0,nan,0.5328798185941044,0.5066718995290423,0.5558171986743415,0.05016020381805604,-0.0098228899982108,0.13270995048104106,4.435740220894165,4.196209480519455,4.658988358667915,0.16826930818408523,0.0387746734903716,0.3760261378710441,4.870537845300946,4.729451768216893,5.069125997872318,0.3406511245474118,0.3406511245474118,0.3406511245474118,3.2929169987902567,3.126249940291207,3.5475991445120947,4.435740220894165,4.196209480519455,4.658988358667915
additive,Open two-level probability,ar1,q_and_g,-6_dB,-6,raw_fd,,,16,0.0,0.0,0.0,0.0,nan,0.49974704890387855,0.49308600337268127,0.50712478920742,0.0010723074393268139,-0.0006437505704435866,0.002910690871401755,204.98129073109033,194.3611655742774,216.21417249266386,0.3741149797299329,0.03718672112374416,0.8781429118609346,239.5140823284466,234.04003519521652,251.8437691660974,0.33413057072797964,0.33413057072797964,0.33413057072797964,157.93021308567103,152.5969762782322,164.70483387915118,204.98129073109033,194.3611655742774,216.21417249266386
additive,Open two-level probability,ar1,q_and_g,0_dB,0,causal_local_linear,0.02,161,16,0.0,0.0,0.0,0.0,nan,0.5094995759117896,0.4585665818490246,0.5586938083121289,-0.05149617650780709,-0.10891990834230719,-0.0023452866904054553,3.7534559265876064,3.3874388447072215,3.888684162804237,0.10415088369114205,0.027514769810256,0.309438614223888,4.182619073147256,3.8647146796551044,4.5017514432952925,0.33739388861094605,0.33739388861094605,0.33739388861094605,2.7391821066095865,2.5295898140295776,3.1433364148998724,3.7534559265876064,3.3874388447072215,3.888684162804237
additive,Open two-level probability,ar1,q_and_g,0_dB,0,local_poly,0.08,641,16,0.3125,0.0,0.0,0.1875,1.0,0.5718852758494702,0.49785348922177564,0.617784070149799,0.13616068838425516,0.0079150266702646,0.24330468488329565,1.9274065764667176,1.7628663658347854,2.064995935302416,0.12696119873479736,0.03605211050472925,0.4531214758203739,2.0108746721015422,1.903273233282946,2.277283867676238,0.34717704214554485,0.34717704214554485,0.34717704214554485,1.3995664784964887,1.2438608300882659,1.5391212907656135,1.9489109711098522,1.7628663658347854,2.0618651007495346
additive,Open two-level probability,ar1,q_and_g,0_dB,0,moving_average_fd,0.04,321,16,0.0,0.0,0.0,0.0,nan,0.554945054945055,0.5277341705913134,0.5918367346938775,0.11583697300496042,-0.006983292595804515,0.1869611591667546,2.231457357551907,2.1511780920600936,2.3429917441138164,0.09559555372419493,0.013450040506422532,0.22341566657003245,2.4600376376031727,2.3609140745685324,2.6112373652800582,0.3406511245474118,0.3406511245474118,0.3406511245474118,1.6528108957994287,1.5946338808693146,1.7639086533449118,2.231457357551907,2.1511780920600936,2.3429917441138164
additive,Open two-level probability,ar1,q_and_g,0_dB,0,raw_fd,,,16,0.0,0.0,0.0,0.0,nan,0.5031197301854975,0.4980185497470489,0.5080944350758854,0.0024388746345128925,-0.0004358102494802494,0.003944525284698051,102.36110972855428,97.40027216189266,108.29677617059617,0.07739117876013712,0.0032601908085150536,0.3212180810080303,118.16958804405223,114.12828299898229,128.15302369663604,0.33413057072797964,0.33413057072797964,0.33413057072797964,78.97446885021185,76.32334198307107,82.43764100315985,102.36110972855428,97.40027216189266,108.29677617059617
additive,Open two-level probability,ar1,q_and_g,6_dB,6,causal_local_linear,0.02,161,16,0.0,0.0,0.0,0.0,nan,0.5347752332485156,0.4938083121289228,0.5614503816793893,-0.08537994906288328,-0.14063477629730833,-0.026337105108483343,1.9041763220186818,1.8258170323722245,1.9981059217518182,0.0816801272922544,0.018247884592928573,0.12758844790027588,2.1582425588441456,2.027419631057008,2.358116319826924,0.33739388861094605,0.33739388861094605,0.33739388861094605,1.4136325988624692,1.3225812525690255,1.5195930331838583,1.9041763220186818,1.8258170323722245,1.9981059217518182
additive,Open two-level probability,ar1,q_and_g,6_dB,6,local_poly,0.08,641,16,0.4375,0.0,0.0,0.3125,1.0,0.6103397880891487,0.5716112531969308,0.6803069053708439,0.24574364163503798,0.15309243148788323,0.31804821985277804,0.930300214304958,0.905211748649851,0.9932144441112736,0.04300386204809334,0.0035959582813034864,0.09370774502784407,1.0192441990813443,0.8760160561074412,1.0987921125851732,0.34717704214554485,0.34717704214554485,0.34717704214554485,0.7241660836459662,0.6683040019711552,0.7926527435059497,0.9549535880943072,0.9089886720764452,1.0415142866722331
additive,Open two-level probability,ar1,q_and_g,6_dB,6,moving_average_fd,0.04,321,16,0.0625,0.0,0.0,0.0625,nan,0.5984650270364555,0.5672422815279958,0.6437728937728937,0.19565483778802834,0.11513004759320823,0.272117854920217,1.133898125660183,1.081433630536541,1.1777147132007548,0.025497521430359493,0.0038110509999169585,0.11029275138524709,1.2448048620077072,1.2008063958741353,1.2888198376179432,0.3406511245474118,0.3406511245474118,0.3406511245474118,0.8597192306331044,0.8381722371724895,0.9061793392229955,1.133898125660183,1.081433630536541,1.199536386592443
additive,Open two-level probability,ar1,q_and_g,6_dB,6,raw_fd,,,16,0.0,0.0,0.0,0.0,nan,0.5021922428330523,0.496247892074199,0.5070826306913997,0.004186540772705306,0.0025665842316442925,0.006119811565930858,51.8583712851659,49.47572137399176,55.26186213804027,0.041051216999164544,0.016639409895776485,0.15617746833887663,60.68042566283086,56.42124933002381,63.41473954415234,0.33413057072797964,0.33413057072797964,0.33413057072797964,39.84261206995689,38.327571480948286,41.30757577850691,51.8583712851659,49.47572137399176,55.26186213804027
additive,Open two-level probability,ar1,q_and_g,12_dB,12,causal_local_linear,0.02,161,16,0.0,0.0,0.0,0.0,nan,0.5549618320610687,0.5195928753180662,0.5983460559796437,-0.13778057036443414,-0.19047069892840943,-0.09850126532607584,1.0402511675737434,1.0036073251034998,1.0966324524167064,0.03212320114065233,0.0004217925873126806,0.08070560943410396,1.1751290338365958,1.0790989521575831,1.2620267482285452,0.33739388861094605,0.33739388861094605,0.33739388861094605,0.7099727490555816,0.6786249411502437,0.774605722994271,1.0402511675737434,1.0036073251034998,1.0966324524167064
additive,Open two-level probability,ar1,q_and_g,12_dB,12,local_poly,0.08,641,16,0.875,0.0,0.0,0.875,1.0,0.7166605772743879,0.674643770551699,0.7532426013883814,0.46271442980649957,0.39564355961421016,0.5580562347495711,0.47417216790680555,0.4257476172259269,0.48515817790656185,0.020735600551995442,0.006081234210217917,0.048473799114140126,0.500257392213387,0.47036802933854316,0.5745465182677916,0.34717704214554485,0.34717704214554485,0.34717704214554485,0.3829475214617485,0.36994524944626545,0.4025672961382076,0.5951233705518124,0.45401473863026587,0.625250844225305
additive,Open two-level probability,ar1,q_and_g,12_dB,12,moving_average_fd,0.04,321,16,0.875,0.0,0.0,0.875,nan,0.6848944706087563,0.6445578231292517,0.7090528519099948,0.3766995961679064,0.3169518483499032,0.44111604298954515,0.5791155709628523,0.5332672839346293,0.5994082059075003,0.047809134767450676,0.015885002027382897,0.0661211837778707,0.6285255112681848,0.603250702430972,0.6596935790993788,0.3406511245474118,0.3406511245474118,0.3406511245474118,0.4496611284740204,0.43319679096228375,0.47108258045836743,0.707107839297891,0.5332672839346293,0.7386391089700152
