model,domain,test_role,time,identity,identity_index,is_native_hidden_location,stored_quantity,net_internal_transfer,estimated_other,native_other_revealed,absolute_recovery_error
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.5999999999999996,capacitor 1,0,False,0.5400076534306193,-0.0002821391139568993,4.092781885969843e-14,0.0,4.092781885969843e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.5999999999999996,coupling relation,1,True,0.0,5.1593468521277715e-08,-5.1593468521277715e-08,-5.1593468521301366e-08,2.3650748074116167e-20
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.5999999999999996,capacitor 2,2,False,0.7017532263411326,0.000282087520488378,2.59746109169956e-14,0.0,2.59746109169956e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.6672,capacitor 1,0,False,0.5399902165283674,-0.0002380636231347355,-5.879655486443203e-14,0.0,5.879655486443203e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.6672,coupling relation,1,True,0.0,3.673400077235057e-08,-3.673400077235057e-08,-3.6734000772347375e-08,3.196225886904899e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.6672,capacitor 2,2,False,0.7017706603037955,0.00023802688913396314,-5.5409317542207126e-14,0.0,5.5409317542207126e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.7343999999999995,capacitor 1,0,False,0.5399755035830324,-0.00020087406806391082,-4.831394615975593e-14,0.0,4.831394615975593e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.7343999999999995,coupling relation,1,True,0.0,2.6154217799666127e-08,-2.6154217799666127e-08,-2.6154217799657998e-08,8.129531060171156e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.7343999999999995,capacitor 2,2,False,0.701785371156173,0.00020084791384611115,2.5303489772227072e-14,0.0,2.5303489772227072e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.8015999999999996,capacitor 1,0,False,0.5399630890348197,-0.0001694945097114361,-7.730361489821647e-16,0.0,7.730361489821647e-16
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.8015999999999996,coupling relation,1,True,0.0,1.8621524863461853e-08,-1.8621524863461853e-08,-1.862152486345903e-08,2.8223402500309304e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.8015999999999996,capacitor 2,2,False,0.7017977842142221,0.00016947588818657264,3.240021640739388e-14,0.0,3.240021640739388e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.8663999999999996,capacitor 1,0,False,0.5399529581012348,-0.0001438873834465609,-5.836748185467089e-14,0.0,5.836748185467089e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.8663999999999996,coupling relation,1,True,0.0,1.3420155555327615e-08,-1.3420155555327615e-08,-1.3420155555339303e-08,1.1688062055374281e-20
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.8663999999999996,capacitor 2,2,False,0.7018079141188397,0.00014387396329100557,2.6893255417742568e-14,0.0,2.6893255417742568e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.9335999999999998,capacitor 1,0,False,0.5399440654662193,-0.00012141040042328301,1.333625592771226e-14,0.0,1.333625592771226e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.9335999999999998,coupling relation,1,True,0.0,9.555008001382501e-09,-9.555008001382501e-09,-9.55500800138426e-09,1.758585982287737e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,3.9335999999999998,capacitor 2,2,False,0.7018168059892286,0.00012140084541528163,-1.6438199000774756e-14,0.0,1.6438199000774756e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.0008,capacitor 1,0,False,0.5399365619655886,-0.00010244473099639177,-5.172186463842099e-16,0.0,5.172186463842099e-16
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.0008,coupling relation,1,True,0.0,6.803064057662382e-09,-6.803064057662382e-09,-6.803064057657162e-09,5.220336845822158e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.0008,capacitor 2,2,False,0.7018243089454526,0.0001024379279323341,3.4213612303511665e-14,0.0,3.4213612303511665e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.068,capacitor 1,0,False,0.5399302305926745,-8.644180616393771e-05,-2.2055626639275183e-14,0.0,2.2055626639275183e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.068,coupling relation,1,True,0.0,4.843709243022637e-09,-4.843709243022637e-09,-4.843709243023083e-09,4.466775307786349e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.068,capacitor 2,2,False,0.7018306399307555,8.643696245469469e-05,-3.2979912203967565e-14,0.0,3.2979912203967565e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.1328,capacitor 1,0,False,0.5399250638282094,-7.33825685671869e-05,-1.160664175447329e-14,0.0,1.160664175447329e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.1328,coupling relation,1,True,0.0,3.4907630810183856e-09,-3.4907630810183856e-09,-3.490763081024408e-09,6.022288449692318e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.1328,capacitor 2,2,False,0.7018358064275733,7.337907780410588e-05,-1.3217996575748403e-14,0.0,1.3217996575748403e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.199999999999999,capacitor 1,0,False,0.5399205285750165,-6.191955658786873e-05,3.1677812499866786e-15,0.0,3.1677812499866786e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.199999999999999,coupling relation,1,True,0.0,2.485386181461254e-09,-2.485386181461254e-09,-2.485386181471988e-09,1.0733909218794364e-20
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.199999999999999,capacitor 2,2,False,0.7018403414818771,6.191707120168727e-05,-6.324869556047219e-14,0.0,6.324869556047219e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.2672,capacitor 1,0,False,0.5399167017675831,-5.22472036364322e-05,-1.810457030603993e-14,0.0,1.810457030603993e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.2672,coupling relation,1,True,0.0,1.7695685234649485e-09,-1.7695685234649485e-09,-1.7695685234620926e-09,2.855841064839328e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.2672,capacitor 2,2,False,0.7018441681477026,5.224543406790874e-05,-3.5629336395288924e-14,0.0,3.5629336395288924e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.3344,capacitor 1,0,False,0.5399134727386039,-4.408577756871436e-05,-1.3823387963809997e-14,0.0,1.3823387963809997e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.3344,coupling relation,1,True,0.0,1.259913965277954e-09,-1.259913965277954e-09,-1.2599139652747501e-09,3.2038773075710144e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.3344,capacitor 2,2,False,0.7018473970758585,4.408451765474908e-05,-3.2711463746060154e-14,0.0,3.2711463746060154e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.3991999999999996,capacitor 1,0,False,0.539910837658357,-3.7425585181103656e-05,4.241472760036294e-14,0.0,4.241472760036294e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.3991999999999996,coupling relation,1,True,0.0,9.079944593784212e-10,-9.079944593784212e-10,-9.079944593778017e-10,6.195582788022177e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.3991999999999996,capacitor 2,2,False,0.7018500320864868,3.742467718664428e-05,-2.5352319527570388e-14,0.0,2.5352319527570388e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.466399999999999,capacitor 1,0,False,0.5399085246474793,-3.157943982556602e-05,-1.6865693141122212e-14,0.0,1.6865693141122212e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.466399999999999,coupling relation,1,True,0.0,6.464823964786454e-10,-6.464823964786454e-10,-6.464823964794579e-10,8.124981566802114e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.466399999999999,capacitor 2,2,False,0.7018523450456313,3.157879334316954e-05,-9.771132199794946e-14,0.0,9.771132199794946e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.5336,capacitor 1,0,False,0.5399065729451956,-2.6646513302035993e-05,-1.5542376955758608e-16,0.0,1.5542376955758608e-16
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.5336,coupling relation,1,True,0.0,4.602885894631234e-10,-4.602885894631234e-10,-4.602885894661616e-10,3.0382343899072706e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.5336,capacitor 2,2,False,0.7018542967110808,2.664605301344653e-05,1.0727130175889471e-15,0.0,1.0727130175889471e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.6008,capacitor 1,0,False,0.5399049261120505,-2.248415030709037e-05,-6.099081065495324e-15,0.0,6.099081065495324e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.6008,coupling relation,1,True,0.0,3.27720579501394e-10,-3.27720579501394e-10,-3.2772057950147306e-10,7.904744728709871e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.6008,capacitor 2,2,False,0.7018559435179992,2.2483822586510868e-05,-2.8120026787778127e-14,0.0,2.8120026787778127e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.6655999999999995,capacitor 1,0,False,0.5399035821961881,-1.9087414016356014e-05,-4.4223983199434547e-14,0.0,4.4223983199434547e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.6655999999999995,coupling relation,1,True,0.0,2.361815795393844e-10,-2.361815795393844e-10,-2.361815795376375e-10,1.7469020561354253e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.6655999999999995,capacitor 2,2,False,0.7018572874157523,1.9087177834776475e-05,1.8145153348608778e-14,0.0,1.8145153348608778e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.732799999999999,capacitor 1,0,False,0.5399024025374276,-1.610583968386595e-05,-2.2019949611536832e-14,0.0,2.2019949611536832e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.732799999999999,coupling relation,1,True,0.0,1.6815877230041748e-10,-1.6815877230041748e-10,-1.6815877230059762e-10,1.8014442777756406e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.732799999999999,capacitor 2,2,False,0.7018584670610559,1.610567152509365e-05,1.6698488837334213e-14,0.0,1.6698488837334213e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.8,capacitor 1,0,False,0.5399014071487127,-1.3590008366428327e-05,-2.6890173911880456e-14,0.0,2.6890173911880456e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.8,coupling relation,1,True,0.0,1.1972725711377344e-10,-1.1972725711377344e-10,-1.1972725711391267e-10,1.3922483685033147e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.8,capacitor 2,2,False,0.7018594624401889,1.3589888639171213e-05,4.0332829036229118e-16,0.0,4.0332829036229118e-16
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.8671999999999995,capacitor 1,0,False,0.5399005672457833,-1.1467167040895158e-05,-2.8401084178138365e-14,0.0,2.8401084178138365e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.8671999999999995,coupling relation,1,True,0.0,8.524453347961644e-11,-8.524453347961644e-11,-8.524453347976498e-11,1.4854354343862417e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.8671999999999995,capacitor 2,2,False,0.7018603023362973,1.1467081796361678e-05,1.6383667019630524e-15,0.0,1.6383667019630524e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.9319999999999995,capacitor 1,0,False,0.5398998818335189,-9.734799642771695e-06,-9.568460254813158e-15,0.0,9.568460254813158e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.9319999999999995,coupling relation,1,True,0.0,6.143400757319161e-11,-6.143400757319161e-11,-6.14340075739179e-11,7.262904272157006e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.9319999999999995,capacitor 2,2,False,0.7018609877438521,9.734738208764122e-06,-3.887889698226711e-14,0.0,3.887889698226711e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.999199999999999,capacitor 1,0,False,0.5398992801938868,-8.214167000676393e-06,7.479129823600127e-15,0.0,7.479129823600127e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.999199999999999,coupling relation,1,True,0.0,4.374035990753532e-11,-4.374035990753532e-11,-4.374035990892538e-11,1.3900640946982919e-21
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,4.999199999999999,capacitor 2,2,False,0.701861589379984,8.214123260316485e-06,-1.6845286423356962e-14,0.0,1.6845286423356962e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.0664,capacitor 1,0,False,0.5398987725338612,-6.931066673686524e-06,4.010426566574202e-15,0.0,4.010426566574202e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.0664,coupling relation,1,True,0.0,3.114267097343779e-11,-3.114267097343779e-11,-3.1142670973985705e-11,5.4791668293688285e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.0664,capacitor 2,2,False,0.7018620970375163,6.93103553101555e-06,7.169056218488861e-14,0.0,7.169056218488861e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.1335999999999995,capacitor 1,0,False,0.5398983441732482,-5.8483944579312995e-06,-3.452557623205132e-14,0.0,3.452557623205132e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.1335999999999995,coupling relation,1,True,0.0,2.217325045818355e-11,-2.217325045818355e-11,-2.217325045843271e-11,2.491590789631895e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.1335999999999995,capacitor 2,2,False,0.7018625253963549,5.848372284680841e-06,3.030012865775072e-14,0.0,3.030012865775072e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.1983999999999995,capacitor 1,0,False,0.5398979946046145,-4.964867589789564e-06,-2.8319785955860897e-14,0.0,2.8319785955860897e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.1983999999999995,coupling relation,1,True,0.0,1.5979812205964923e-11,-1.5979812205964923e-11,-1.5979812206504264e-11,5.393411464301808e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.1983999999999995,capacitor 2,2,False,0.701862874963763,4.964851609977358e-06,1.7836484378233944e-14,0.0,1.7836484378233944e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.265599999999999,capacitor 1,0,False,0.5398976877609579,-4.189327376955594e-06,-1.497907802297787e-14,0.0,1.497907802297787e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.265599999999999,coupling relation,1,True,0.0,1.1377456311131265e-11,-1.1377456311131265e-11,-1.1377456311089192e-11,4.207312014083193e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.265599999999999,capacitor 2,2,False,0.701863181806509,4.189315999499283e-06,1.6504327709999846e-14,0.0,1.6504327709999846e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.3328,capacitor 1,0,False,0.5398974288479985,-3.534931058492002e-06,3.77536213351363e-14,0.0,3.77536213351363e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.3328,coupling relation,1,True,0.0,8.100627864179248e-12,-8.100627864179248e-12,-8.100627864136935e-12,4.2312227036648037e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.3328,capacitor 2,2,False,0.7018634407188206,3.534922957864138e-06,-2.479209617142113e-14,0.0,2.479209617142113e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.3999999999999995,capacitor 1,0,False,0.5398972103786848,-2.9827552104622886e-06,-2.4471084236938907e-14,0.0,2.4471084236938907e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.3999999999999995,coupling relation,1,True,0.0,5.7675608728802316e-12,-5.7675608728802316e-12,-5.7675608728463115e-12,3.392005966964276e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.3999999999999995,capacitor 2,2,False,0.7018636591876729,2.9827494429014157e-06,-1.7364216923327572e-14,0.0,1.7364216923327572e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.464799999999999,capacitor 1,0,False,0.5398970320942426,-2.5321457253183044e-06,4.776850014040447e-14,0.0,4.776850014040447e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.464799999999999,coupling relation,1,True,0.0,4.156564229227744e-12,-4.156564229227744e-12,-4.1565642290750575e-12,1.5268671664349183e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.464799999999999,capacitor 2,2,False,0.7018638374717965,2.532141568754075e-06,-3.141096662829558e-14,0.0,3.141096662829558e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.531999999999999,capacitor 1,0,False,0.5398968756000571,-2.1366106326480908e-06,-4.3544969401663504e-14,0.0,4.3544969401663504e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.531999999999999,coupling relation,1,True,0.0,2.959429514565648e-12,-2.959429514565648e-12,-2.9594295145065978e-12,5.905011364055918e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.531999999999999,capacitor 2,2,False,0.7018639939657451,2.1366076732185762e-06,-5.784871610260852e-14,0.0,5.784871610260852e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.5992,capacitor 1,0,False,0.5398967435511225,-1.802860337531292e-06,7.370962022169858e-15,0.0,7.370962022169858e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.5992,coupling relation,1,True,0.0,2.107082330669394e-12,-2.107082330669394e-12,-2.1070823308595977e-12,1.9020388106674653e-22
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.5992,capacitor 2,2,False,0.7018641260145109,1.8028582304489614e-06,-2.8216095358831578e-14,0.0,2.8216095358831578e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.666399999999999,capacitor 1,0,False,0.5398966321289549,-1.521243699428451e-06,1.285320447283792e-14,0.0,1.285320447283792e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.666399999999999,coupling relation,1,True,0.0,1.5002202077495053e-12,-1.5002202077495053e-12,-1.5002202076606121e-12,8.889323917782388e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.666399999999999,capacitor 2,2,False,0.7018642374365575,1.5212421992082433e-06,-3.918965558292282e-14,0.0,3.918965558292282e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.731199999999999,capacitor 1,0,False,0.5398965412015814,-1.291427143611143e-06,-2.992200086811866e-14,0.0,2.992200086811866e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.731199999999999,coupling relation,1,True,0.0,1.0811782981098498e-12,-1.0811782981098498e-12,-1.0811782980501205e-12,5.97292660819693e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.731199999999999,capacitor 2,2,False,0.7018643283638469,1.291426062432845e-06,-6.832607786169285e-15,0.0,6.832607786169285e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.798399999999999,capacitor 1,0,False,0.5398964613875152,-1.0896991961762821e-06,1.1005738370482724e-15,0.0,1.1005738370482724e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.798399999999999,coupling relation,1,True,0.0,7.69787446439562e-13,-7.69787446439562e-13,-7.697874464363789e-13,3.1831105505519585e-24
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.798399999999999,capacitor 2,2,False,0.7018644081778516,1.0896984263888357e-06,-5.6270513727372466e-14,0.0,5.6270513727372466e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.8656,capacitor 1,0,False,0.5398963940408406,-9.194822633477859e-07,-8.997291962435953e-16,0.0,8.997291962435953e-16
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.8656,coupling relation,1,True,0.0,5.480804737177457e-13,-5.480804737177457e-13,-5.48080473735345e-13,1.759929746886352e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.8656,capacitor 2,2,False,0.7018644755244825,9.194817152673122e-07,-3.31158967791439e-14,0.0,3.31158967791439e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.932799999999999,capacitor 1,0,False,0.5398963372140816,-7.758541466634308e-07,1.2638421904886173e-14,0.0,1.2638421904886173e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.932799999999999,coupling relation,1,True,0.0,3.9022746671287266e-13,-3.9022746671287266e-13,-3.9022746662875317e-13,8.411948211975876e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.932799999999999,capacitor 2,2,False,0.7018645323512102,7.758537564359641e-07,1.907952651003243e-14,0.0,1.907952651003243e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.999999999999999,capacitor 1,0,False,0.5398962892639712,-6.546615271012032e-07,1.6913902550710783e-14,0.0,1.6913902550710783e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.999999999999999,coupling relation,1,True,0.0,2.7783780563398885e-13,-2.7783780563398885e-13,-2.7783780562330663e-13,1.068221164220015e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,5.999999999999999,capacitor 2,2,False,0.7018645803012994,6.546612492633976e-07,2.1917557516015654e-14,0.0,2.1917557516015654e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.064799999999999,capacitor 1,0,False,0.539896250133716,-5.557608604235725e-07,2.5694171860686857e-14,0.0,2.5694171860686857e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.064799999999999,coupling relation,1,True,0.0,2.0023207578870604e-13,-2.0023207578870604e-13,-2.002320758215827e-13,3.2876668060186756e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.064799999999999,capacitor 2,2,False,0.7018646194315389,5.557606601914967e-07,1.0655563303384771e-15,0.0,1.0655563303384771e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.132,capacitor 1,0,False,0.5398962157860289,-4.689480091634811e-07,4.614020534839854e-14,0.0,4.614020534839854e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.132,coupling relation,1,True,0.0,1.4256310770080141e-13,-1.4256310770080141e-13,-1.425631076935381e-13,7.263301100746768e-24
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.132,capacitor 2,2,False,0.701864653779214,4.689478666003734e-07,-2.6935211500718915e-14,0.0,2.6935211500718915e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.199199999999999,capacitor 1,0,False,0.5398961868036363,-3.9569579685459925e-07,5.906337183100391e-15,0.0,5.906337183100391e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.199199999999999,coupling relation,1,True,0.0,1.0150341602855042e-13,-1.0150341602855042e-13,-1.0150341605741012e-13,2.885969997837998e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.199199999999999,capacitor 2,2,False,0.7018646827615982,3.956956953511832e-07,5.3192727186932715e-14,0.0,5.3192727186932715e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.266399999999999,capacitor 1,0,False,0.53989616234845,-3.338859782841925e-07,1.542505151055866e-14,0.0,1.542505151055866e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.266399999999999,coupling relation,1,True,0.0,7.22693528738186e-14,-7.22693528738186e-14,-7.226935287603517e-14,2.2165729259262078e-24
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.266399999999999,capacitor 2,2,False,0.7018647072167775,3.3388590601483965e-07,-8.689696606321764e-15,0.0,8.689696606321764e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.331199999999999,capacitor 1,0,False,0.5398961423915061,-2.8344534514818584e-07,5.2448254206541827e-14,0.0,5.2448254206541827e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.331199999999999,coupling relation,1,True,0.0,5.20830583336133e-14,-5.20830583336133e-14,-5.2083058355638586e-14,2.202528677458377e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.331199999999999,capacitor 2,2,False,0.7018647271737175,2.834452930651275e-07,-3.505966539246467e-14,0.0,3.505966539246467e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.3984,capacitor 1,0,False,0.5398961248737343,-2.391696531181589e-07,2.7655691055268963e-14,0.0,2.7655691055268963e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.3984,coupling relation,1,True,0.0,3.708258335841528e-14,-3.708258335841528e-14,-3.7082583330475675e-14,2.79396041729664e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.3984,capacitor 2,2,False,0.7018647446914872,2.391696160355755e-07,1.7136774389187926e-14,0.0,1.7136774389187926e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.465599999999999,capacitor 1,0,False,0.5398961100923333,-2.018100645331838e-07,1.0525687979810286e-14,0.0,1.0525687979810286e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.465599999999999,coupling relation,1,True,0.0,2.6402404986415723e-14,-2.6402404986415723e-14,-2.6402404990421044e-14,4.005321339402094e-24
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.465599999999999,capacitor 2,2,False,0.7018647594728865,2.018100381307788e-07,-1.8817752512930705e-14,0.0,1.8817752512930705e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.532799999999999,capacitor 1,0,False,0.5398960976198666,-1.7028624513374214e-07,-1.680937418515707e-14,0.0,1.680937418515707e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.532799999999999,coupling relation,1,True,0.0,1.8798231553400266e-14,-1.8798231553400266e-14,-1.8798231536316748e-14,1.7083518120924677e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.532799999999999,capacitor 2,2,False,0.701864771945352,1.702862263355106e-07,3.175266466906675e-14,0.0,3.175266466906675e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.597599999999999,capacitor 1,0,False,0.5398960874415615,-1.4456085823657263e-07,-2.8944025256367e-14,0.0,2.8944025256367e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.597599999999999,coupling relation,1,True,0.0,1.3547504383040485e-14,-1.3547504383040485e-14,-1.3547504375505873e-14,7.53461245415762e-24
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.597599999999999,capacitor 2,2,False,0.7018647821236552,1.4456084468906825e-07,-7.622704131621217e-15,0.0,7.622704131621217e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.6648,capacitor 1,0,False,0.5398960785072673,-1.2197967421512667e-07,-1.2938337557374743e-14,0.0,1.2938337557374743e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.6648,coupling relation,1,True,0.0,9.64567908700731e-15,-9.64567908700731e-15,-9.645679103594112e-15,1.6586802385621404e-23
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.6648,capacitor 2,2,False,0.7018647910579484,1.2197966456944758e-07,-2.3675276057156063e-14,0.0,2.3675276057156063e-14
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.731999999999999,capacitor 1,0,False,0.5398960709685575,-1.0292579230666998e-07,3.2729914505931517e-15,0.0,3.2729914505931517e-15
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.731999999999999,coupling relation,1,True,0.0,6.867620925365446e-15,-6.867620925365446e-15,-6.86762092199121e-15,3.374235770668905e-24
Resistive capacitor coupling,Electromagnetic circuit energy,Verification,6.731999999999999,capacitor 2,2,False,0.701864798596657,1.0292578543904905e-07,-1.1825134750250484e-14,0.0,1.1825134750250484e-14
