source,rank,mapping,is_exact_reflection,exchange_score_mean_negative_rho,pair_rhos
C,1,0.125->1.375 | 0.375->1.625 | 0.625->1.125 | 0.875->1.875,False,0.08345771122418932,-0.114295431 | 0.009269109 | -0.090786664 | -0.138017859
AC,4,0.125->1.375 | 0.375->1.125 | 0.625->1.875 | 0.875->1.625,False,-0.05452487238958002,0.043388274 | -0.054065378 | 0.069557955 | 0.159218639
AC,5,0.125->1.375 | 0.375->1.125 | 0.625->1.625 | 0.875->1.875,False,-0.058157221594640734,0.043388274 | -0.054065378 | 0.151236247 | 0.092069743
AC,6,0.125->1.125 | 0.375->1.625 | 0.625->1.875 | 0.875->1.375,False,-0.060331022547815964,0.087020841 | -0.116798787 | 0.069557955 | 0.201544082
AC,7,0.125->1.875 | 0.375->1.125 | 0.625->1.375 | 0.875->1.625,False,-0.0675531358299847,0.012008801 | -0.054065378 | 0.153050481 | 0.159218639
AC,8,0.125->1.125 | 0.375->1.375 | 0.625->1.875 | 0.875->1.625,False,-0.07471371023591594,0.087020841 | -0.016942593 | 0.069557955 | 0.159218639
AC,9,0.125->1.875 | 0.375->1.375 | 0.625->1.625 | 0.875->1.125,False,-0.07506514322665053,0.012008801 | -0.016942593 | 0.151236247 | 0.153958118
AC,10,0.125->1.875 | 0.375->1.125 | 0.625->1.625 | 0.875->1.375,False,-0.07768093812282412,0.012008801 | -0.054065378 | 0.151236247 | 0.201544082
AC,11,0.125->1.625 | 0.375->1.125 | 0.625->1.375 | 0.875->1.875,False,-0.07821965286276655,0.121823765 | -0.054065378 | 0.153050481 | 0.092069743
AC,12,0.125->1.125 | 0.375->1.375 | 0.625->1.625 | 0.875->1.875,False,-0.07834605944097665,0.087020841 | -0.016942593 | 0.151236247 | 0.092069743
AC,13,0.125->1.625 | 0.375->1.375 | 0.625->1.875 | 0.875->1.125,False,-0.08209931105437165,0.121823765 | -0.016942593 | 0.069557955 | 0.153958118
AC,14,0.125->1.625 | 0.375->1.125 | 0.625->1.875 | 0.875->1.375,False,-0.08471510595054524,0.121823765 | -0.054065378 | 0.069557955 | 0.201544082
AC,15,0.125->1.375 | 0.375->1.625 | 0.625->1.125 | 0.875->1.875,False,-0.08716699423247201,0.043388274 | -0.116798787 | 0.330008747 | 0.092069743
AC,16,0.125->1.375 | 0.375->1.875 | 0.625->1.625 | 0.875->1.125,False,-0.09188395334404076,0.043388274 | 0.018953175 | 0.151236247 | 0.153958118
AC,17,0.125->1.125 | 0.375->1.875 | 0.625->1.375 | 0.875->1.625,False,-0.10456078379371087,0.087020841 | 0.018953175 | 0.153050481 | 0.159218639
AC,18,0.125->1.875 | 0.375->1.625 | 0.625->1.125 | 0.875->1.375,False,-0.10669071076065538,0.012008801 | -0.116798787 | 0.330008747 | 0.201544082
AC,19,0.125->1.625 | 0.375->1.875 | 0.625->1.375 | 0.875->1.125,False,-0.11194638461216656,0.121823765 | 0.018953175 | 0.153050481 | 0.153958118
AC,20,0.125->1.125 | 0.375->1.875 | 0.625->1.625 | 0.875->1.375,False,-0.11468858608655025,0.087020841 | 0.018953175 | 0.151236247 | 0.201544082
AC,21,0.125->1.875 | 0.375->1.375 | 0.625->1.125 | 0.875->1.625,False,-0.12107339844875536,0.012008801 | -0.016942593 | 0.330008747 | 0.159218639
AC,22,0.125->1.625 | 0.375->1.375 | 0.625->1.125 | 0.875->1.875,False,-0.13173991548153718,0.121823765 | -0.016942593 | 0.330008747 | 0.092069743
AC,23,0.125->1.375 | 0.375->1.875 | 0.625->1.125 | 0.875->1.625,False,-0.1378922085661456,0.043388274 | 0.018953175 | 0.330008747 | 0.159218639
AC,24,0.125->1.625 | 0.375->1.875 | 0.625->1.125 | 0.875->1.375,False,-0.1680824421271108,0.121823765 | 0.018953175 | 0.330008747 | 0.201544082
