salt,source,bin_low,bin_high,bin_center,effective_delayed_weight,proportion_of_split_weight,is_binned_mode,is_candidate_band
402,C,0.75,1.0,0.875,0.42792487362585574,0.2777777777777778,True,False
402,C,1.0,1.25,1.125,0.17116994945034225,0.11111111111111109,False,False
402,C,1.25,1.5,1.375,0.08558497472517113,0.055555555555555546,False,True
402,C,1.5,1.75,1.625,0.17116994945034225,0.11111111111111109,False,False
402,C,1.75,2.0,1.875,0.0,0.0,False,False
402,AC,0.0,0.25,0.125,0.08558497472517115,0.11111111111111113,False,False
402,AC,0.25,0.5,0.375,0.08558497472517115,0.11111111111111113,False,False
402,AC,0.5,0.75,0.625,0.1711699494503423,0.22222222222222227,False,False
402,AC,0.75,1.0,0.875,0.08558497472517113,0.11111111111111109,False,False
402,AC,1.0,1.25,1.125,0.2567549241755134,0.33333333333333326,True,False
402,AC,1.25,1.5,1.375,0.08558497472517113,0.11111111111111109,False,True
402,AC,1.5,1.75,1.625,0.0,0.0,False,False
402,AC,1.75,2.0,1.875,0.0,0.0,False,False
403,C,0.0,0.25,0.125,0.41439423187471586,0.07130265749504265,False,False
403,C,0.25,0.5,0.375,0.621591347812074,0.10695398624256401,False,False
403,C,0.5,0.75,0.625,0.93238702171811,0.16043097936384584,False,False
403,C,0.75,1.0,0.875,0.6215913478120745,0.10695398624256408,False,False
403,C,1.0,1.25,1.125,0.6215913478120747,0.10695398624256412,False,False
403,C,1.25,1.5,1.375,0.8287884637494329,0.1426053149900855,False,True
403,C,1.5,1.75,1.625,0.7275541248426878,0.12518644947849453,False,False
403,C,1.75,2.0,1.875,1.0438663098932377,0.17961263994483925,True,False
403,AC,0.0,0.25,0.125,0.3107956739060369,0.09660824887912142,False,False
403,AC,0.25,0.5,0.375,0.5179927898433949,0.16101374813186906,False,False
403,AC,0.5,0.75,0.625,0.4143942318747158,0.1288109985054952,False,False
403,AC,0.75,1.0,0.875,0.3107956739060367,0.09660824887912135,False,False
403,AC,1.0,1.25,1.125,0.2071971159373578,0.06440549925274756,False,False
403,AC,1.25,1.5,1.375,0.5179927898433949,0.16101374813186906,False,True
403,AC,1.5,1.75,1.625,0.31158374692668245,0.09685321481946609,False,False
403,AC,1.75,2.0,1.875,0.6263197859359453,0.19468629340031027,True,False
404,C,0.0,0.25,0.125,0.0,0.0,False,False
404,C,0.25,0.5,0.375,0.22972375276150878,0.07499999999999996,False,False
404,C,0.5,0.75,0.625,0.6125966740306898,0.1999999999999998,False,False
404,C,0.75,1.0,0.875,0.45944750552301783,0.15,False,False
404,C,1.0,1.25,1.125,0.22972375276150903,0.07500000000000004,False,False
404,C,1.25,1.5,1.375,0.5360220897768544,0.17500000000000007,False,True
404,C,1.5,1.75,1.625,0.22972375276150903,0.07500000000000004,False,False
404,C,1.75,2.0,1.875,0.7657458425383634,0.2500000000000001,True,False
404,AC,0.0,0.25,0.125,0.07657458425383626,0.0434782608695652,False,False
404,AC,0.25,0.5,0.375,0.38287292126918127,0.217391304347826,False,False
404,AC,0.5,0.75,0.625,0.07657458425383623,0.04347826086956519,False,False
404,AC,0.75,1.0,0.875,0.15314916850767246,0.08695652173913038,False,False
404,AC,1.0,1.25,1.125,0.15314916850767246,0.08695652173913038,False,False
404,AC,1.25,1.5,1.375,0.2297237527615088,0.13043478260869562,False,True
404,AC,1.5,1.75,1.625,0.30629833701534537,0.173913043478261,False,False
404,AC,1.75,2.0,1.875,0.3828729212691817,0.21739130434782625,True,False
405,C,0.0,0.25,0.125,0.2865655713919284,0.06971664588994016,False,False
405,C,0.25,0.5,0.375,0.5731311427838566,0.13943329177988026,False,False
405,C,0.5,0.75,0.625,0.6686529999144999,0.16267217374319376,False,False
405,C,0.75,1.0,0.875,0.47760928565321437,0.11619440981656701,False,False
405,C,1.0,1.25,1.125,0.47760928565321326,0.11619440981656674,False,False
405,C,1.25,1.5,1.375,0.28656557139192795,0.06971664588994005,False,True
405,C,1.5,1.75,1.625,0.9552185713064265,0.2323888196331335,True,False
405,C,1.75,2.0,1.875,0.3850801340841574,0.09368360343077854,False,False
405,AC,0.0,0.25,0.125,0.2865655713919284,0.10702310570089466,False,False
405,AC,0.25,0.5,0.375,0.19104371426128552,0.07134873713392975,False,False
405,AC,0.5,0.75,0.625,0.2865655713919283,0.10702310570089461,False,False
405,AC,0.75,1.0,0.875,0.47760928565321403,0.17837184283482446,False,False
405,AC,1.0,1.25,1.125,0.19104371426128575,0.07134873713392983,False,False
405,AC,1.25,1.5,1.375,0.19104371426128575,0.07134873713392983,False,True
405,AC,1.5,1.75,1.625,0.7641748570451421,0.285394948535719,True,False
405,AC,1.75,2.0,1.875,0.2895582769535139,0.10814078582587788,False,False
406,C,0.0,0.25,0.125,0.46296636150840237,0.12820512820512808,False,False
406,C,0.25,0.5,0.375,0.555559633810083,0.15384615384615372,False,False
406,C,0.5,0.75,0.625,0.4629663615084023,0.12820512820512805,False,False
406,C,0.75,1.0,0.875,0.7407461784134444,0.20512820512820507,False,False
406,C,1.0,1.25,1.125,0.27777981690504205,0.07692307692307702,False,False
406,C,1.25,1.5,1.375,0.27777981690504205,0.07692307692307702,False,True
406,C,1.5,1.75,1.625,0.09259327230168068,0.02564102564102567,False,False
406,C,1.75,2.0,1.875,0.7407461784134455,0.20512820512820537,True,False
406,AC,0.0,0.25,0.125,0.09259327230168048,0.04761904761904762,False,False
406,AC,0.25,0.5,0.375,0.09259327230168048,0.04761904761904762,False,False
406,AC,0.5,0.75,0.625,0.09259327230168049,0.04761904761904763,False,False
406,AC,0.75,1.0,0.875,0.27777981690504144,0.14285714285714288,False,False
406,AC,1.0,1.25,1.125,0.18518654460336093,0.09523809523809523,False,False
406,AC,1.25,1.5,1.375,0.2777798169050415,0.1428571428571429,False,True
406,AC,1.5,1.75,1.625,0.37037308920672185,0.19047619047619047,False,False
406,AC,1.75,2.0,1.875,0.5555596338100828,0.2857142857142857,True,False
407,C,0.0,0.25,0.125,0.2733830727101736,0.13636363636363638,False,False
407,C,0.25,0.5,0.375,0.18225538180678247,0.09090909090909095,False,False
407,C,0.5,0.75,0.625,0.2733830727101737,0.13636363636363644,False,False
407,C,0.75,1.0,0.875,0.45563845451695595,0.2272727272727273,True,False
407,C,1.0,1.25,1.125,0.27338307271017337,0.13636363636363627,False,False
407,C,1.25,1.5,1.375,0.27338307271017337,0.13636363636363627,False,True
407,C,1.5,1.75,1.625,0.09112769090339112,0.04545454545454542,False,False
407,C,1.75,2.0,1.875,0.18225538180678247,0.09090909090909095,False,False
407,AC,0.0,0.25,0.125,0.0,0.0,False,False
407,AC,0.25,0.5,0.375,0.0,0.0,False,False
407,AC,0.5,0.75,0.625,0.1822553818067824,0.14285714285714288,False,False
407,AC,0.75,1.0,0.875,0.1822553818067824,0.14285714285714288,False,False
407,AC,1.0,1.25,1.125,0.2733830727101737,0.21428571428571436,False,False
407,AC,1.25,1.5,1.375,0.36451076361356494,0.2857142857142858,True,True
407,AC,1.5,1.75,1.625,0.09112769090339112,0.07142857142857137,False,False
407,AC,1.75,2.0,1.875,0.18225538180678225,0.14285714285714274,False,False
408,C,0.0,0.25,0.125,0.5325740976059582,0.09690206316643772,False,False
408,C,0.25,0.5,0.375,0.3550493984039722,0.06460137544429183,False,False
408,C,0.5,0.75,0.625,1.3314352440148953,0.24225515791609428,True,False
408,C,0.75,1.0,0.875,0.6213364472069514,0.1130524070275107,False,False
408,C,1.0,1.25,1.125,0.26628704880297915,0.04845103158321887,False,False
408,C,1.25,1.5,1.375,0.7988611464089375,0.1453530947496566,False,True
408,C,1.5,1.75,1.625,0.7068712518141997,0.1286154978279067,False,False
408,C,1.75,2.0,1.875,0.8835890647677491,0.16076937228488328,False,False
408,AC,0.0,0.25,0.125,0.35504939840397215,0.07558838047318357,False,False
408,AC,0.25,0.5,0.375,0.5325740976059583,0.11338257070977537,False,False
408,AC,0.5,0.75,0.625,0.7100987968079443,0.15117676094636714,False,False
408,AC,0.75,1.0,0.875,0.6213364472069511,0.1322796658280712,False,False
408,AC,1.0,1.25,1.125,0.44381174800496526,0.09448547559147948,False,False
408,AC,1.25,1.5,1.375,0.44381174800496526,0.09448547559147948,False,True
408,AC,1.5,1.75,1.625,0.7952301582909742,0.16930083542982188,True,False
408,AC,1.75,2.0,1.875,0.7952301582909742,0.16930083542982188,False,False
409,C,0.0,0.25,0.125,0.1586440333918535,0.12000000000000002,False,False
409,C,0.25,0.5,0.375,0.31728806678370697,0.24000000000000002,True,False
409,C,0.5,0.75,0.625,0.264406722319756,0.20000000000000015,False,False
409,C,0.75,1.0,0.875,0.10576268892790242,0.08000000000000007,False,False
409,C,1.0,1.25,1.125,0.10576268892790242,0.08000000000000007,False,False
