run,regime,child,parent,sample,time_s,diameter_x,cycle_u,diameter_phi_distance,circular_phi_distance,diameter_phi_proximity,circular_phi_proximity,joint_phi_proximity,parent_retention,current_parent_excursion,next_parent_excursion
run2,development,3,2,510,1.0199999999999996,1.5933351894677628,0.9317460317460329,0.024698799282132144,0.313712042996138,0.9600365032801987,0.17869120875594224,0.5693638560180705,0.9754620880080057,1.1343805621822494,1.1065452317819924
run2,development,3,2,628,1.2560000000000002,1.158684219926366,0.27573529411764897,0.45934976882352885,0.10623071713245613,0.25675646131912355,0.7218843718979541,0.4893204166085388,0.9657893292435925,1.1065452317819924,1.1457418282397467
run2,development,3,2,826,1.652000000000001,1.0957627142014363,0.6263837638376388,0.5222712745484586,0.008349775087743927,0.15494732643286624,0.9781400050218693,0.5665436657273677,0.9037482629601864,1.1457418282397467,1.2677665619925191
run2,development,3,2,1083,2.1660000000000004,1.5384115835675947,0.8634686346863472,0.07962240518230024,0.24543464593645226,0.8711682421490224,0.35744375492157165,0.614305998535297,0.9037482629601864,1.1457418282397467,1.2677665619925191
run2,development,3,2,1350,2.6999999999999993,1.8584445694305258,0.3993288590604043,0.24041058068063093,0.017362847810299176,0.6110075092036404,0.954543474291145,0.7827754917473928,0.990127643294154,1.2677665619925191,1.255250718272785
run2,development,3,2,1525,3.0500000000000007,1.0690515570724077,0.7196969696969715,0.5489824316774872,0.1016629809470766,0.11172776631925885,0.7338428604829205,0.42278531340108966,0.9564901632467236,1.255250718272785,1.2006349644363032
run2,development,3,2,1773,3.5459999999999994,0.5645728666648145,0.0902578796561615,0.18260685541470945,0.2917081315939436,0.7045359013602623,0.23629819669232854,0.47041704902629544,0.9835980403038908,1.2006349644363032,1.220656116867981
run2,development,3,2,1969,3.937999999999999,0.6182157380797922,0.3710601719197708,0.23624972682968715,0.010905839330334288,0.6177399121566882,0.9714481419573394,0.7945940270570138,0.9835980403038908,1.2006349644363032,1.220656116867981
run2,development,3,2,2093,4.186,0.2278328736269841,0.5555555555555567,0.154133137623121,0.06247843319433821,0.750607344533125,0.8364293383333828,0.793518341433254,0.8828051193756155,1.220656116867981,1.0776014689682132
run2,development,3,2,2457,4.913999999999998,1.0657029877035518,0.13411078717200997,0.5523310010463431,0.24785522407809513,0.10630966726676316,0.3511065990743255,0.22870813317054434,0.9148095722709595,1.0776014689682132,1.1779516760992483
run2,development,3,2,2652,5.3039999999999985,1.4558087139685754,0.41836734693877453,0.16222527478131954,0.036401335688669434,0.7375139915695339,0.9047000659311688,0.8211070287503514,0.9148095722709595,1.0776014689682132,1.1779516760992483
run2,development,3,2,2876,5.751999999999999,0.22640005653360654,0.7641509433962259,0.15556595471649856,0.146116954646331,0.7482889977763784,0.6174608464032785,0.6828749220898285,0.9473935296535585,1.1779516760992483,1.1159837961809922
run2,development,3,2,2991,5.981999999999999,1.7916963960699956,0.9449685534591197,0.17366240732010074,0.3269345647092248,0.7190083223879484,0.14407419749409756,0.431541259941023,0.9473935296535585,1.1779516760992483,1.1159837961809922
run2,development,3,2,3164,6.327999999999999,1.106041158579405,0.21630094043887116,0.5119928301704899,0.16566507081123394,0.17157819878789482,0.5662832138675313,0.3689307063277131,0.8779640414250032,1.1159837961809922,0.9797936438598809
run2,development,3,2,3407,6.814,0.5620965504800715,0.5925511270338859,0.18013053922996636,0.025482861716008998,0.7085426651140682,0.933285001896875,0.8209138335054715,0.9549980307729085,0.9797936438598809,1.0259640462995558
run2,development,3,2,3597,7.193899999999999,0.6667043250312665,0.8761009105836708,0.28473831378116143,0.2580669218337759,0.5392837304027482,0.32437202726711234,0.4318278788349303,0.9549980307729085,0.9797936438598809,1.0259640462995558
run2,development,3,2,3719,7.437899999999999,0.30787478928648576,0.06565656565656841,0.07409122196361934,0.3163094455935367,0.8801178845948512,0.1718911204734852,0.5260045025341682,0.47684462254859067,1.0259640462995558,0.4892254384061365
run2,development,3,2,3913,7.825899999999997,1.1512061538380496,0.39225589225589275,0.4668278349118453,0.010289881005787649,0.2446566962181096,0.973060741786656,0.6088587190023829,0.47684462254859067,1.0259640462995558,0.4892254384061365
run2,development,3,2,4096,8.191899999999997,0.0,0.014999999999996128,0.3819660112501051,0.36696601125010897,0.3819660112501053,0.039270509831238254,0.2106182605406718,0.5293999347178979,0.5337997814837845,1.0083110073827855
run2,development,3,2,4342,8.683900000000001,1.0113732940805065,0.3224999999999998,0.6066606946693884,0.05946601125010531,0.018402376386307484,0.8443159613718406,0.43135916887907405,0.5293999347178979,0.5337997814837845,1.0083110073827855
run2,development,3,2,4500,8.999899999999997,0.04738681133368627,0.5563380281690078,0.3345791999164188,0.06169596058088711,0.45863948260648846,0.8384778782306638,0.6485586804185761,0.48813046697118545,1.0083110073827855,0.49218732288594547
run2,development,3,2,4616,9.231899999999996,1.9818838501596245,0.9647887323943607,0.36384986140972964,0.3467547436444658,0.4112785574371187,0.0921842953785319,0.2517314264078253,0.48813046697118545,1.0083110073827855,0.49218732288594547
run2,development,3,2,4775,9.549900000000001,0.6312979494273513,0.19053708439897754,0.2493319381772462,0.19142892685112756,0.5965724495483282,0.4988325630738306,0.5477025063110794,0.9690783816662418,0.49218732288594547,0.47696809433895204
run2,development,3,2,5019,10.0379,0.0011286554193356382,0.509009009009004,0.38083735583076944,0.10902497974089087,0.38379221408017716,0.7145688974155789,0.549180555747878,0.46919710567830913,0.47696809433895204,1.0165623115884497
run2,development,3,2,5201,10.401899999999998,0.9449326147491189,0.12414965986394577,0.5629666034990138,0.2578163513861593,0.08910090100751022,0.32502802921554874,0.20706446511152948,0.9672054888405407,1.0165623115884497,0.9832246475167765
run2,development,3,2,5385,10.7699,1.746691053980761,0.43707482993197466,0.12865706523086606,0.055108818681869565,0.7918284955636464,0.8557232396110103,0.8237758675873283,0.9672054888405407,1.0165623115884497,0.9832246475167765
run2,development,3,2,5512,11.023899999999998,1.3510608308666932,0.6388888888888875,0.26697315788320175,0.020854900138992605,0.5680283564610877,0.9454011626041324,0.75671475953261,0.9407689378297385,0.9832246475167765,1.0451287324440997
run2,development,3,2,5696,11.3919,1.621458201060084,0.9228395061728385,0.0034242123101890787,0.3048055174229436,0.9944595080974182,0.20200879542823524,0.5982341517628267,0.9407689378297385,0.9832246475167765,1.0451287324440997
run2,development,3,2,5935,11.869900000000001,0.7484540223247165,0.30095541401273884,0.3664880110746114,0.08101059723736626,0.40700994161193094,0.7879115029836468,0.5974607222977888,0.9817248972193903,1.0451287324440997,1.0645841165934495
run2,development,3,2,6092,12.183900000000001,0.1761931487685313,0.5535117056856187,0.2057728624815738,0.06452228306427621,0.6670525145424555,0.8310784699059831,0.7490654922242193,0.8641176394243063,1.0645841165934495,0.9199259137993421
run2,development,3,2,6206,12.411900000000003,1.3443598337772715,0.7441471571906373,0.2736741549726234,0.12611316844074238,0.5571859154118894,0.6698314385931958,0.6135086770025426,0.8641176394243063,1.0645841165934495,0.9199259137993421
run2,development,3,2,6431,12.861899999999999,0.7864478620499646,0.10975609756097526,0.40448185079985954,0.27220991368912983,0.34553461757336346,0.2873451938871827,0.3164399057302731,0.91769626082947,0.9199259137993421,1.002429619760962
run2,development,3,2,6621,13.241900000000001,1.3225220408780431,0.39939024390243993,0.29551194787185175,0.017424232652334837,0.5218516242616568,0.9543827666883017,0.7381171954749792,0.91769626082947,0.9199259137993421,1.002429619760962
run2,development,3,2,6844,13.687899999999999,0.5410101675595193,0.7625418060200673,0.15904415630941415,0.14450781727017237,0.7426611493793169,0.6216736227466296,0.6821673860629733,0.9136315636529152,1.002429619760962,0.9158513409542048
run2,development,3,2,6958,13.9159,1.8637096979413832,0.9531772575250859,0.2456757091914883,0.33514326877519096,0.602488352317937,0.12258353124580856,0.36253594178187276,0.9136315636529152,1.002429619760962,0.9158513409542048
run2,development,3,2,7115,14.2299,1.149577936204152,0.21217105263158054,0.46845605254574285,0.16979495861852456,0.2420221847453814,0.5554710272183208,0.3987466059818511,0.8162305051419334,0.9158513409542048,0.7475458026619677
run2,development,3,2,7349,14.697899999999997,0.47948163214842565,0.5916149068322945,0.09751562089832055,0.02641908191760045,0.8422164109524678,0.9308339455881542,0.886525178270311,0.995714567712387,0.7475458026619677,0.7507631472937302
run2,development,3,2,7533,15.0659,0.7797568829972292,0.8773291925465827,0.39779087174712413,0.2592952037966878,0.3563608490987029,0.3211563433404404,0.33875859621957166,0.995714567712387,0.7475458026619677,0.7507631472937302
run2,development,3,2,7692,15.383899999999997,0.49281883851922553,0.13888888888888573,0.11085282726912044,0.24307712236121937,0.8206363577295419,0.36361583177081047,0.5921260947501762,0.3766662039420134,0.7507631472937302,0.282787104750688
run2,development,3,2,7843,15.685899999999997,1.294553737652944,0.4010416666666625,0.323480251096951,0.019075655416557424,0.47659795903578284,0.9500592857617716,0.7133286223987771,0.3766662039420134,0.7507631472937302,0.282787104750688
run2,development,3,2,8024,16.0479,0.0,0.061619718309859906,0.3819660112501051,0.3203462929402452,0.3819660112501053,0.1613225169124075,0.2716442640812564,0.3680000026688447,0.15403873251264244,0.4185835092269241
run2,development,3,2,8257,16.5139,2.0,0.47183098591549566,0.3819660112501051,0.08986497466539056,0.3819660112501053,0.7647304419278593,0.5733482265889823,0.3680000026688447,0.15403873251264244,0.4185835092269241
run2,development,3,2,8416,16.831899999999997,0.1755107260774269,0.052901023890782994,0.2064552851726782,0.3290649873593221,0.6659483314335546,0.1384966785857401,0.40222250500964735,0.8944515247694942,0.8891194152858493,0.795274216704589
run2,development,3,2,8527,17.0539,1.5264350219169405,0.24232081911262782,0.09159896683295443,0.13964519213747728,0.8517897583299054,0.6344041406185749,0.7430969494742401,0.8944515247694942,0.8891194152858493,0.795274216704589
run2,development,3,2,8744,17.487899999999996,0.6787034814952345,0.6024844720496887,0.2967374702451294,0.015549516700206212,0.5198686874077201,0.959290836770226,0.739579762088973,0.9035529481733099,0.795274216704589,0.8801633798134074
run2,development,3,2,8933,17.865899999999996,1.3653761632860533,0.895962732919255,0.25265782546384163,0.2779287441693601,0.5911910508758655,0.272373101314041,0.4317820760949533,0.9035529481733099,0.795274216704589,0.8801633798134074
run2,development,3,2,9152,18.3039,0.6333355173870012,0.26027397260273943,0.2513695061368961,0.12169203864736566,0.5932755953352269,0.6814061066609309,0.6373408509980789,0.904136217157748,0.8801633798134074,0.7957875887052723
run2,development,3,2,9269,18.5379,1.9049282971008603,0.4606164383561655,0.2868943083509654,0.0786504271060604,0.5357952579092452,0.7940905086066378,0.6649428832579415,0.904136217157748,0.8801633798134074,0.7957875887052723
run2,development,3,2,9419,18.837899999999998,1.1170719992414244,0.7123745819397982,0.5009619895084705,0.09434059318990329,0.18942647390352663,0.7530131205100064,0.4712197972067665,0.27414166702253606,0.7957875887052723,0.21815853616350767
run2,development,3,2,9649,19.2979,1.2119869238487189,0.28712871287129005,0.40604706490117604,0.09483729837881505,0.3430020479577628,0.7517127294430469,0.5473573887004048,0.6894282801505122,0.21815853616350767,0.31643398224958297
run2,development,3,2,9832,19.663899999999998,0.36872459355903087,0.7439024390243887,0.013241417691074231,0.12586845027449378,0.9785749361166077,0.6704721190700992,0.8245235275933535,0.3006912842133625,0.31643398224958297,0.09514894049137546
run2,development,3,2,10003,20.005899999999997,0.4258956587506595,0.16438356164381673,0.04392964750055439,0.21758244960628836,0.9289203372303011,0.4303617515752758,0.6796410444027885,0.15642558487724778,0.09514894049137546,0.6082696802191401
run2,development,3,2,10137,20.273899999999998,1.3505908711208892,0.6366559485530487,0.26744311762900574,0.018621959803153842,0.5672679456190326,0.9512470762982089,0.7592575109586208,0.8387582861220781,0.6082696802191401,0.7252025884971212
run2,development,3,2,10318,20.6359,1.7230630484567298,0.9276527331189683,0.10502905970683485,0.30961874436907344,0.8300594115878992,0.1894076036877005,0.5097335076377998,0.8387582861220781,0.6082696802191401,0.7252025884971212
run2,development,3,2,10546,21.091900000000003,0.9227892462924824,0.3009868421052637,0.5408232350423773,0.08097916914484138,0.12492962379576045,0.7879937827980785,0.4564617032969195,0.9099877133450304,0.7252025884971212,0.7969366815199557
run2,development,3,2,10700,21.399900000000002,0.19276362207033268,0.5580985915492995,0.18920238917977242,0.059935397200595375,0.6938641035544428,0.8430870929996159,0.7684755982770294,0.8480635272602173,0.7969366815199557,0.675852933132866
run2,development,3,2,10816,21.6319,1.2939381058551007,0.7623239436619755,0.3240958828947942,0.14428995491208063,0.47560184586231735,0.6222439938049831,0.5489229198336503,0.8480635272602173,0.7969366815199557,0.675852933132866
run2,development,3,2,11028,22.0559,0.7414343587680992,0.12068965517241637,0.35946834751799406,0.26127635607768873,0.4183679958361267,0.3159696193318906,0.36716880758400866,0.9851681165371479,0.675852933132866,0.6860280207894665
run2,development,3,2,11222,22.4439,1.6688523052094564,0.4247648902821304,0.050818316459561474,0.04279887903202528,0.9177742367173813,0.8879510800137626,0.9028626583655719,0.9851681165371479,0.675852933132866,0.6860280207894665
run2,development,3,2,11427,22.853900000000003,0.33896471228331077,0.7688356164383592,0.04300129896679433,0.15080162768846428,0.9304224367113311,0.6051962131527933,0.7678093249320621,0.9719970658480168,0.6860280207894665,0.6668172232968836
run2,development,3,2,11541,23.081899999999997,1.924999485606164,0.9640410958904084,0.30696549685626917,0.3460071071405135,0.5033193927130575,0.094141633157109,0.29873051293508324,0.9719970658480168,0.6860280207894665,0.6668172232968836
run2,development,3,2,11702,23.4039,0.5923504281870691,0.1505376344086038,0.21038441693696397,0.2314283768415013,0.6595908626926632,0.39411264346773045,0.5268517530801968,0.9939438406248511,0.6668172232968836,0.6627788719185035
run2,development,3,2,11924,23.847900000000003,1.4967584989490124,0.38924731182795824,0.12127548980088254,0.007281300577853145,0.8037721354998808,0.9809373076048762,0.8923547215523785,0.9939438406248511,0.6668172232968836,0.6627788719185035
run2,development,3,2,12117,24.2339,0.9520778913011492,0.663043478260871,0.5701118800510441,0.04500948951097605,0.07753960068730759,0.8821636266439827,0.47985161366564516,0.9872019165769321,0.6627788719185035,0.6542965726246437
run2,development,3,2,12266,24.5319,1.8303598648820805,0.9329710144927539,0.21232587613218556,0.314937025742859,0.6564495157270237,0.17548416228939445,0.4159668390082091,0.9872019165769321,0.6627788719185035,0.6542965726246437
run2,development,3,2,12406,24.8119,1.2211163095771371,0.16720779220779391,0.3969176791727578,0.21475821904231118,0.3577737043627517,0.4377556831838344,0.39776469377329304,0.988138853404912,0.6542965726246437,0.6465358650600792
run2,development,3,2,12608,25.215899999999998,1.9991043364041812,0.495129870129869,0.38107034765428627,0.11316385887976388,0.3834152253906261,0.7037331711546815,0.5435741982726539,0.988138853404912,0.6542965726246437,0.6465358650600792
run2,development,3,2,12814,25.627899999999997,0.8391742619532729,0.8306188925081415,0.45720825070316784,0.21258490375824657,0.26022151042539143,0.4434454964657851,0.3518335034455883,0.9864392691246808,0.6465358650600792,0.6377683661927578
run2,development,3,2,12956,25.911900000000003,0.1724759291564802,0.06859205776173383,0.2094900820936249,0.31337395348837127,0.6610379268665092,0.17957633857851518,0.4203071327225122,0.9349106472801345,0.6377683661927578,0.596256436052065
run2,development,3,2,13100,26.1999,1.099233895969442,0.328519855595669,0.5188000927804528,0.05344615565443611,0.16056381651462848,0.8600761479286688,0.5103199822216486,0.9349106472801345,0.6377683661927578,0.596256436052065
run2,development,3,2,13294,26.587899999999998,0.46446085478306315,0.6092715231788084,0.08249484353295805,0.008762465571086508,0.8665205392670694,0.9770595673096447,0.9217900532883571,0.9738788741159914,0.596256436052065,0.5806815466267987
run2,development,3,2,13510,27.0199,1.479990233317192,0.8476821192052988,0.13804375543270297,0.2296481304554039,0.7766405117752087,0.3987733890148827,0.5877069503950456,0.9738788741159914,0.596256436052065,0.5806815466267987
run2,development,3,2,13676,27.3519,0.10604577688661442,0.04861111111111427,0.27592023436349067,0.33335490013899083,0.5535516826160354,0.12726554111979482,0.3404086118679151,0.9518618804499205,0.5806815466267987,0.5527286289147528
run2,development,3,2,13788,27.575899999999997,1.6415419034188743,0.24305555555555713,0.02350791466897939,0.13891045569454796,0.9619633950609591,0.6363277055989369,0.799145550329948,0.9518618804499205,0.5806815466267987,0.5527286289147528
run2,development,3,2,13985,27.969900000000003,0.25558322146197443,0.5746951219512226,0.12638278978813067,0.04333886679867227,0.7955083505297715,0.8865373736871717,0.8410228621084717,0.8971159533795903,0.5527286289147528,0.6161172664832555
run2,development,3,2,14186,28.371899999999997,1.4417924653476502,0.8810975609756078,0.17624152340224475,0.26306357222571286,0.7148352249061081,0.31129062671112084,0.5130629258086145,0.8971159533795903,0.5527286289147528,0.6161172664832555
run2,development,3,2,14384,28.767899999999997,0.607231751692502,0.21428571428571175,0.2252657404423969,0.16768029696439335,0.6355123754632901,0.5610072833035423,0.5982598293834163,0.9001941735893982,0.6161172664832555,0.5546251735360532
run2,development,3,2,14500,28.999899999999997,1.7667178526627638,0.4214285714285708,0.14868386391286892,0.03946256017846572,0.7594244546103142,0.8966856761696886,0.8280550653900014,0.9001941735893982,0.6161172664832555,0.5546251735360532
run2,development,3,2,14661,29.3219,0.7980071057982332,0.6311659192825125,0.4160410945481281,0.01313193053261763,0.32683136830442017,0.9656201595277045,0.6462257639160623,0.910996571775789,0.5546251735360532,0.5052616317118965
run2,development,3,2,14879,29.7579,1.8517825367398835,0.8755605381165914,0.23374854798998856,0.2575265493666965,0.6217869045312626,0.3257867407525108,0.4737868226418867,0.910996571775789,0.5546251735360532,0.5052616317118965
run2,development,3,2,15067,30.133899999999997,0.6809415812931965,0.14694656488549285,0.2989755700430914,0.23501944636461225,0.5162473658644033,0.3847111014002621,0.4504792336323327,0.9946107892697282,0.5052616317118965,0.5025386703046801
run2,development,3,2,15195,30.389899999999997,1.8809579767327094,0.3912213740457986,0.26292398798281447,0.0092553627956935,0.5745800509861374,0.9757691456226631,0.7751745983044003,0.9946107892697282,0.5052616317118965,0.5025386703046801
run2,development,3,2,15355,30.709899999999998,0.9080505269573894,0.6555891238670668,0.5260845157072843,0.0375551351171719,0.1487773726305861,0.9016793798111492,0.5252283762208676,0.9326137382410069,0.5025386703046801,0.5388497399282506
run2,development,3,2,15553,31.1059,1.9314843503875962,0.9546827794561921,0.31345036163770135,0.33664879070629716,0.4928266610842531,0.11864202365936416,0.30573434237180863,0.9326137382410069,0.5025386703046801,0.5388497399282506
run2,development,3,2,15763,31.5259,0.8985596577663877,0.2941176470588225,0.5165936465162826,0.08784836419128261,0.1641339215644061,0.7700099966911429,0.4670719591277745,0.9757304955707788,0.5388497399282506,0.5257721237783772
run2,development,3,2,15898,31.795899999999996,0.009971912074553122,0.5156794425087057,0.371994099175552,0.10235454624118923,0.39810090391955766,0.7320323190374938,0.5650666114785257,0.9140005703381346,0.5257721237783772,0.4805560210013291
run2,development,3,2,16033,32.0659,1.112521934962972,0.7508710801393725,0.5055120537869229,0.13283709138947764,0.1820643152499939,0.6522279797756715,0.4171461475128327,0.9140005703381346,0.5257721237783772,0.4805560210013291
run2,development,3,2,16239,32.4779,0.14328913521696948,0.07797029702970093,0.23867687603313562,0.30399571422040417,0.6138127022497415,0.20412888773668203,0.40897079499321176,0.9901451450379234,0.4805560210013291,0.4758202111132084
run2,development,3,2,16444,32.8879,1.3023200948502542,0.3316831683168324,0.31571389389964066,0.050282842933272676,0.4891641889498034,0.8683578081497196,0.6787609985497616,0.9901451450379234,0.4805560210013291,0.4758202111132084
run2,development,3,2,16607,33.2139,0.05187953044702025,0.5465517241379345,0.33008648080308484,0.07148226461196039,0.4659088548337691,0.8128570016530738,0.6393829282434215,0.9992763927092835,0.4758202111132084,0.47547590413937657
run2,development,3,2,16724,33.4479,1.454492249147345,0.7482758620689651,0.1635417396025498,0.13024187331907022,0.7353839067437897,0.659022348892216,0.6972031278180029,0.9992763927092835,0.4758202111132084,0.47547590413937657
run2,development,3,2,16918,33.8359,0.07692167130104333,0.06685236768802483,0.30504433994906177,0.31511364356208027,0.5064278898866408,0.1750217708356543,0.34072483036114753,0.9180040163200445,0.47547590413937657,0.5179453419445728
run2,development,3,2,17127,34.2539,1.358337340832137,0.3579387186629539,0.2596966479177578,0.024027292587151194,0.5798019969046533,0.9370957313491998,0.7584488641269265,0.9180040163200445,0.47547590413937657,0.5179453419445728
run2,development,3,2,17302,34.6039,0.356921951240052,0.6346863468634716,0.025044060010053104,0.016652358113576682,0.959477859687442,0.9564035604658212,0.9579407100766316,0.9199456139821167,0.5179453419445728,0.4764815456043774
run2,development,3,2,17414,34.8279,1.5137400089347315,0.8413284132841348,0.10429397981516342,0.22329442453423987,0.8312487958370701,0.41540760707101154,0.6233282014540409,0.9199456139821167,0.5179453419445728,0.4764815456043774
run2,development,3,2,17598,35.1959,0.45924411252594094,0.11951219512195266,0.07727810127583584,0.26245381612815244,0.874961405549641,0.3128869888993815,0.5939241972245113,0.9972515591096877,0.4764815456043774,0.4751719642409591
run2,development,3,2,17809,35.6179,1.7450074525703712,0.3768292682926848,0.12697346382047625,0.005136742957420282,0.7945526198691644,0.9865518323460021,0.8905522261075832,0.9972515591096877,0.4764815456043774,0.4751719642409591
run2,development,3,2,17996,35.9919,0.4752996698858909,0.6660231660231695,0.0933336586357858,0.047989177273274564,0.8489829680329184,0.8743627028064231,0.8616728354196708,0.9635173332547158,0.4751719642409591,0.45783642382285406
run2,development,3,2,18105,36.2099,1.7778881460224347,0.8764478764478767,0.15985415727253982,0.2584138876979818,0.7413505402900594,0.32346365884168526,0.5324070995658723,0.9635173332547158,0.4751719642409591,0.45783642382285406
run2,development,3,2,18278,36.5559,0.56127302555145,0.14082687338501643,0.17930701430134488,0.24113913786508867,0.7098751564391605,0.368689541051351,0.5392823487452558,0.9633879823311013,0.45783642382285406,0.4752357640117446
run2,development,3,2,18486,36.9719,1.8366447789981135,0.40956072351421113,0.2186107902482186,0.027594712264106036,0.6462803110709083,0.9277561053827968,0.7870182082268526,0.9633879823311013,0.45783642382285406,0.4752357640117446
run2,development,3,2,18686,37.3719,0.7569839769389572,0.7321428571428541,0.37501796568885215,0.1141088683929592,0.39320818512359546,0.7012591041294443,0.5472336446265198,0.9459423283528012,0.4752357640117446,0.4495456251257921
run2,development,3,2,18805,37.609899999999996,1.9213637543940196,0.9446428571428527,0.3033297656441247,0.3266088683929578,0.509202129388266,0.14492688152009514,0.3270645054541806,0.9459423283528012,0.4752357640117446,0.4495456251257921
run2,development,3,2,18956,37.9119,0.8432637767847605,0.1739130434782652,0.4612977655346554,0.2080529677718399,0.2536045364305478,0.45531025891303656,0.3544573976717922,0.982672559165981,0.4495456251257921,0.44175614990423284
run2,development,3,2,19165,38.3299,1.9948926708802446,0.47681159420289987,0.3768586821303497,0.09484558295279477,0.3902298433576017,0.7516910401467857,0.5709604417521936,0.982672559165981,0.4495456251257921,0.44175614990423284
run2,development,3,2,19368,38.7359,0.9420741270232965,0.7885802469135825,0.5601081157731914,0.17054625816368763,0.09372603130431523,0.5535040994733516,0.3236150653888334,0.9987648069068148,0.44175614990423284,0.44121049575899907
run2,development,3,2,19502,39.003899999999994,1.9977857096585687,0.9953703703703667,0.3797517209086738,0.3773363816204718,0.3855488082835017,0.0121205277257036,0.19883466800460264,0.9987648069068148,0.44175614990423284,0.44121049575899907
run2,development,3,2,19637,39.273900000000005,1.0219348107041775,0.2049689440993845,0.5960991780457174,0.1769970671507206,0.0354912692561542,0.536615662290366,0.2860534657732601,0.9899070043723182,0.44121049575899907,0.43675736015441613
run2,development,3,2,19842,39.6839,0.00656958264808887,0.5216763005780365,0.3753964286020162,0.09635768817185841,0.3925958192666147,0.7477322972887109,0.5701640582776628,0.9829300521497375,0.43675736015441613,0.4443422593491744
run2,development,3,2,20050,40.0999,1.1609313902157332,0.8222543352601193,0.4571025985341617,0.20422034651022436,0.26039245922582854,0.4653441916419516,0.3628683254338901,0.9829300521497375,0.43675736015441613,0.4443422593491744
run2,development,3,2,20199,40.3979,0.050205852900116456,0.04467353951890374,0.3317601583499886,0.33729247173120136,0.4632007876766713,0.11695684485825164,0.29007881626746146,0.9695653682643499,0.4443422593491744,0.4308188663212955
run2,development,3,2,20317,40.633900000000004,1.198200157538839,0.24742268041237736,0.4198338312110559,0.13454333083772774,0.32069459147342516,0.6477609869072068,0.484227789190316,0.9695653682643499,0.4443422593491744,0.4308188663212955
run2,development,3,2,20518,41.035900000000005,0.08726148884627109,0.5721925133689894,0.294704522403834,0.04584147538090555,0.5231580661122918,0.8799854593583477,0.7015717627353197,0.9677049253661993,0.4308188663212955,0.4451965212001632
run2,development,3,2,20727,41.4539,1.358380823405202,0.8516042780748592,0.25965316534469296,0.23357028932496426,0.5798723531857906,0.38850504378509676,0.48418869848544366,0.9677049253661993,0.4308188663212955,0.4451965212001632
run2,development,3,2,20894,41.7879,0.20670508806123386,0.10181818181817448,0.17526092318887124,0.2801478294319306,0.7164218693807218,0.2665634606726974,0.49149266502670963,0.9599574249059292,0.4451965212001632,0.42736970606838653
run2,development,3,2,21000,41.999900000000004,1.3615037320518626,0.29454545454545666,0.2565302566980323,0.08742055670464843,0.5849253255198483,0.7711300112317929,0.6780276683758206,0.9599574249059292,0.4451965212001632,0.42736970606838653
run2,development,3,2,21193,42.3859,0.23118393394170988,0.6017811704834557,0.1507820773083952,0.016252818266439206,0.7560294740207023,0.957449569365487,0.8567395216930946,0.9740637722418566,0.42736970606838653,0.4387492053880351
run2,development,3,2,21405,42.809900000000006,1.574385444529473,0.8715012722646307,0.04364854422042197,0.2534672835147358,0.9293751718919044,0.33641403672231573,0.6328946043071101,0.9740637722418566,0.42736970606838653,0.4387492053880351
run2,development,3,2,21585,43.169900000000005,0.39739293966514067,0.1468401486988853,0.015426928415035568,0.2351258625512198,0.975038705482461,0.38443250020677033,0.6797356028446156,0.956754853848101,0.4387492053880351,0.41977543187699995
run2,development,3,2,21685,43.369899999999994,1.5427623418502319,0.33271375464683217,0.07527164689966304,0.049252256603272926,0.8782079169271646,0.8710559181900001,0.8746319175585824,0.956754853848101,0.4387492053880351,0.41977543187699995
run2,development,3,2,21869,43.7379,0.387244781436611,0.6205128205128219,0.00527877018650591,0.0024788317629269585,0.9914587704194339,0.9935103341922644,0.9924845523058492,0.980045279096032,0.41977543187699995,0.42832248757342084
run2,development,3,2,22080,44.1599,1.7374633797079815,0.8910256410256423,0.11942939095808658,0.2729916522757474,0.8067591861741166,0.2852985756971006,0.5460288809356086,0.980045279096032,0.41977543187699995,0.42832248757342084
run2,development,3,2,22273,44.545899999999996,0.6168526965835825,0.1963636363636354,0.23488668533347745,0.1856023748864697,0.6199453596256321,0.5140866741545224,0.5670160168900773,0.9527956179811958,0.42832248757342084,0.4081037892427606
run2,development,3,2,22373,44.7459,1.7213289679503092,0.3781818181818153,0.1032949792004143,0.0037841930682898095,0.8328652127865163,0.9900928539272256,0.911479033356871,0.9527956179811958,0.42832248757342084,0.4081037892427606
run2,development,3,2,22544,45.0879,0.5627051845059109,0.6364829396325433,0.1807391732558058,0.01844895088264842,0.7075578745735502,0.9517000195324491,0.8296289470529996,0.9933747409158246,0.4081037892427606,0.41082561538308937
run2,development,3,2,22756,45.511900000000004,1.8926596956472865,0.914698162729664,0.27462570689739163,0.2966641739797691,0.555646272055554,0.2233231092765523,0.3894846906660531,0.9933747409158246,0.4081037892427606,0.41082561538308937
run2,development,3,2,23063,46.125899999999994,1.881440311349826,0.4260563380281681,0.263406322599931,0.044090326778063016,0.5737996171816921,0.8845700259199414,0.7291848215508168,0.9671604889319838,0.41082561538308937,0.39733430303969186
run2,development,3,2,23218,46.4359,0.7188200096663264,0.6596045197740139,0.3368539984162213,0.041570531024119006,0.45495878131625067,0.8911669368484745,0.6730628590823626,0.9997085452113258,0.39733430303969186,0.39745014178677485
