run,cycle,start_time_s,stop_time_s,period_s,p_AA,p_AB,p_BB,p_BA,te_AA,te_AB,te_BB,te_BA,inequality,diagonal_share,amplitude,next_retention,mu_AA,mu_AB,mu_BB,mu_BA,rotation_signed,rotation_folded,rotation_coherence,recurrence_residual,stratum,gap_phi,drift_phi,score_phi
run2,110,123.93,125.03200000000001,1.1020000000000039,0.4945553539019964,0.003629764065335753,0.49909255898366606,0.0027223230490018148,0.9891107078039928,0.007259528130671506,0.9981851179673321,0.0054446460980036296,0.47230638584410034,0.9936479128856625,0.23263493476574837,0.9736664415866806,0.25045372050816694,0.0013611615245009076,0.75,0.49909255898366606,0.0,0.0,1.0,0.0,run2|I4|D4|A1,0.13060484972560427,0.38196601125010515,0.5527315638870927
run2,111,125.03200000000001,126.13400000000001,1.1020000000000039,0.4945553539019964,0.003629764065335753,0.49909255898366606,0.0027223230490018148,0.9891107078039928,0.007259528130671506,0.9981851179673321,0.0054446460980036296,0.47230638584410034,0.9936479128856625,0.22650882912211578,0.9729542310345198,0.25045372050816694,0.0013611615245009076,0.75,0.49909255898366606,0.0,0.0,1.0,0.0,run2|I4|D4|A1,0.13060484972560427,0.38196601125010515,0.5527315638870927
run2,112,126.13400000000001,127.23600000000002,1.1020000000000039,0.4945553539019964,0.003629764065335753,0.49909255898366606,0.0027223230490018148,0.9891107078039928,0.007259528130671506,0.9981851179673321,0.0054446460980036296,0.47230638584410034,0.9936479128856625,0.22038272366103762,0.9707769046574688,0.25045372050816694,0.0013611615245009076,0.75,0.49909255898366606,-0.0002268602540835829,0.0002268602540835829,0.9999989841104433,0.00022686025408348576,run2|I4|D4|A1,0.13060484972560427,0.38173915099602157,0.5529584241411762
run2,113,127.23600000000002,128.338,1.1019999999999754,0.49364791288566245,0.003629764065335753,0.49909255898366606,0.003629764065335753,0.9872958257713249,0.007259528130671506,0.9981851179673321,0.007259528130671506,0.4690004100822963,0.9927404718693285,0.2139424583156444,0.9720998546943547,0.25,0.0013611615245009076,0.75,0.49863883847549906,-0.00022665457842263592,0.00022665457842263592,0.9999994984819313,0.00011271026222828273,run2|I4|D4|A1,0.13060484972560416,0.3817393566716825,0.5529582184655154
run2,114,128.338,129.441,1.1030000000000086,0.4932003626473255,0.003626473254759746,0.499546690843155,0.003626473254759746,0.986400725294651,0.007252946509519492,0.99909338168631,0.007252946509519492,0.46902762442683477,0.9927470534904805,0.20797343264159096,0.970543805133521,0.2497733454215775,0.001359927470534905,0.7497733454215775,0.49818676337262013,-0.0004545443316592568,0.0004545443316592568,0.9999979644474778,0.00022850734064391864,run2|I4|D4|A1,0.1303794292011477,0.3815114669184459,0.5532988184809803
run2,115,129.441,130.542,1.100999999999999,0.49318801089918257,0.0027247956403269754,0.49954586739327883,0.004541326067211626,0.9863760217983651,0.005449591280653951,0.9990917347865577,0.009082652134423252,0.4691464802482337,0.9927338782924614,0.2018473266826497,0.9704280155974682,0.2488646684831971,0.0009082652134423251,0.7497729336966394,0.4977293369663942,0.0004543386559981988,0.0004543386559981988,0.9999994901876192,0.00011435734878864623,run2|I4|D4|A1,0.12992241451985986,0.38151167259410695,0.5535271201459631
run2,116,130.542,131.644,1.1020000000000039,0.4927404718693285,0.003629764065335753,0.49909255898366606,0.004537205081669692,0.985480943738657,0.007259528130671506,0.9981851179673321,0.009074410163339383,0.46586103141261415,0.9918330308529946,0.19587830068629764,0.9695268642632595,0.24954627949183303,0.0013611615245009076,0.75,0.49818511796733206,-0.0004543386559983098,0.0004543386559983098,0.9999994901876192,0.00011435734878866011,run2|I4|D4|A1,0.13015112921743716,0.38151167259410684,0.5534127627971746
run2,117,131.644,132.745,1.100999999999999,0.49318801089918257,0.0027247956403269754,0.49954586739327883,0.004541326067211626,0.9863760217983651,0.005449591280653951,0.9990917347865577,0.009082652134423252,0.4691464802482337,0.9927338782924614,0.189909274641602,0.9685690654674127,0.2488646684831971,0.0009082652134423251,0.7497729336966394,0.4977293369663942,0.0004541326067211138,0.0004541326067211138,1.0,0.0,run2|I4|D4|A1,0.12992241451985986,0.38151187864338404,0.5535269140966861
run2,118,132.745,133.846,1.100999999999999,0.49227974568574023,0.0036330608537693005,0.4986376021798365,0.005449591280653951,0.9845594913714805,0.007266121707538601,0.997275204359673,0.010899182561307902,0.46282241228774257,0.9909173478655767,0.18394024866321068,0.9684030750416377,0.24931880108991827,0.001362397820163488,0.7502270663033606,0.4981834695731153,0.0,0.0,1.0,0.0,run2|I4|D4|A1,0.12992241451985997,0.38196601125010515,0.5530727814899649
run2,119,133.846,134.947,1.100999999999999,0.49227974568574023,0.0036330608537693005,0.4986376021798365,0.005449591280653951,0.9845594913714805,0.007266121707538601,0.997275204359673,0.010899182561307902,0.46282241228774257,0.9909173478655767,0.17812830242937672,0.9656084651441184,0.24931880108991827,0.001362397820163488,0.7502270663033606,0.4981834695731153,2.0604927708500753e-07,2.0604927708500753e-07,0.9999974713272827,0.00033977525793246754,run2|I4|D4|A1,0.12992241451985997,0.38196580520082807,0.553072987539242
