run,regime,arm,event_local,left_index,right_index,target_index,pred_index,left_time_s,right_time_s,target_time_s,pred_time_s,duration_s,direction,left_angle_rad,right_angle_rad,target_speed_rad_s,pred_speed_rad_s,flow_fraction,target_phase,pred_phase,error_plain,error_left,error_right,wrong_pred_index,error_wrong,event_id
run2,free,3,79,29758,30133,29944,29945.5,29.7579,30.1329,29.9439,29.9454,0.375,decreasing,0.7113536481200624,-0.27649125426210075,4.550161727572153,4.380257723408189,0.9626597878632722,0.496,0.5,0.004,0.496,0.504,30074.5,0.348,541
run2,free,3,80,30133,30391,30249,30262.0,30.1329,30.390900000000002,30.2489,30.261899999999997,0.25800000000000267,increasing,-0.27649125426210075,-0.02018794085915543,1.6498929915425309,1.4557477493559672,0.8823285854405309,0.4496124031007752,0.5,0.050387596899224806,0.4496124031007752,0.5503875968992248,30421.0,0.6666666666666666,542
run2,free,3,81,30391,30709,30578,30550.0,30.390900000000002,30.7089,30.5779,30.5499,0.31799999999999784,decreasing,-0.02018794085915543,-0.45898886136788875,2.314807020028937,2.08810022857486,0.902062336301692,0.5880503144654088,0.5,0.0880503144654088,0.5880503144654088,0.4119496855345912,30749.0,0.5377358490566038,543
run2,free,3,82,30709,31107,30899,30908.0,30.7089,31.106899999999996,30.898899999999998,30.907899999999998,0.39799999999999613,increasing,-0.45898886136788875,0.7053602266973402,5.084913464318796,4.9761457479363695,0.978609721257666,0.47738693467336685,0.5,0.022613065326633167,0.47738693467336685,0.5226130653266332,31117.5,0.5489949748743719,544
run2,free,3,83,31107,31526,31305,31316.5,31.106899999999996,31.5259,31.304899999999996,31.316399999999998,0.41900000000000404,decreasing,0.7053602266973402,-0.38950785242142105,4.337022518793905,4.221917768017969,0.9734599600815663,0.47255369928400953,0.5,0.027446300715990454,0.47255369928400953,0.5274463007159904,31451.5,0.3496420047732697,545
run2,free,3,84,31526,31796,31665,31661.0,31.5259,31.795899999999996,31.664900000000003,31.660899999999998,0.269999999999996,increasing,-0.38950785242142105,-0.015742952848164737,2.307280298529066,2.197931100787062,0.9526068862063634,0.5148148148148148,0.5,0.014814814814814815,0.5148148148148148,0.48518518518518516,31795.5,0.48333333333333334,546
run2,free,3,85,31796,32065,31940,31930.5,31.795899999999996,32.0649,31.9399,31.9304,0.26900000000000546,decreasing,-0.015742952848164737,-0.3313426627169922,1.9354701827487433,1.809342860081415,0.9348337557501387,0.5353159851301115,0.5,0.03531598513011153,0.5353159851301115,0.4646840148698885,32137.5,0.7342007434944238,547
run2,free,3,86,32065,32479,32276,32272.0,32.0649,32.4789,32.2759,32.2719,0.4140000000000015,increasing,-0.3313426627169922,0.6977367761889179,4.1817187819201385,3.9720342224628498,0.9498568482500857,0.5096618357487923,0.5,0.00966183574879227,0.5096618357487923,0.49033816425120774,32477.0,0.4855072463768116,548
run2,free,3,87,32479,32889,32678,32684.0,32.4789,32.8889,32.6779,32.6839,0.4099999999999966,decreasing,0.6977367761889179,-0.45930408854947613,4.8837622473223465,4.727597115390794,0.9680236006539479,0.4853658536585366,0.5,0.014634146341463415,0.4853658536585366,0.5146341463414634,32847.0,0.4121951219512195,549
run2,free,3,88,32889,33215,33039,33052.0,32.8889,33.2149,33.0389,33.051899999999996,0.3260000000000005,increasing,-0.45930408854947613,0.0038944915637464383,2.357652594987229,2.167966712734386,0.9195446001433173,0.4601226993865031,0.5,0.03987730061349693,0.4601226993865031,0.5398773006134969,33169.0,0.3987730061349693,550
run2,free,3,89,33215,33449,33330,33332.0,33.2149,33.4489,33.3299,33.3319,0.23400000000000176,decreasing,0.0038944915637464383,-0.22596102074488478,1.6646918499655603,1.4192988315643793,0.8525895237570499,0.49145299145299143,0.5,0.008547008547008548,0.49145299145299143,0.5085470085470085,33525.5,0.8354700854700855,551
run2,free,3,90,33449,33836,33633,33642.5,33.4489,33.8359,33.6329,33.642399999999995,0.38700000000000045,increasing,-0.22596102074488478,0.6347211044851315,3.7541738810356358,3.639622202364482,0.9694868478922044,0.4754521963824289,0.5,0.02454780361757106,0.4754521963824289,0.524547803617571,33851.0,0.5633074935400517,552
run2,free,3,91,33836,34253,34054,34044.5,33.8359,34.2529,34.0539,34.044399999999996,0.4169999999999945,decreasing,0.6347211044851315,-0.5427763992006018,4.787717179484283,4.6540425363492925,0.9720796700966807,0.5227817745803357,0.5,0.022781774580335732,0.5227817745803357,0.47721822541966424,34220.0,0.3980815347721823,553
run2,free,3,92,34253,34604,34410,34428.5,34.2529,34.6039,34.4099,34.428399999999996,0.3510000000000062,increasing,-0.5427763992006018,0.05635866697630032,2.8526239890068195,2.720892196876359,0.9538208356102604,0.4472934472934473,0.5,0.05270655270655271,0.4472934472934473,0.5527065527065527,34540.5,0.3717948717948718,554
run2,free,3,93,34604,34828,34724,34716.0,34.6039,34.8279,34.7239,34.7159,0.22399999999999665,decreasing,0.05635866697630032,-0.10820168865918944,1.2549133595160997,1.156910533130627,0.9219047070920793,0.5357142857142857,0.5,0.03571428571428571,0.5357142857142857,0.4642857142857143,34899.5,0.7834821428571429,555
run2,free,3,94,34828,35195,35027,35011.5,34.8279,35.1949,35.0269,35.011399999999995,0.36699999999999733,increasing,-0.10820168865918944,0.5820593548116348,3.1770836331528223,3.0095372641993756,0.9472640986831122,0.5422343324250681,0.5,0.04223433242506812,0.5422343324250681,0.45776566757493187,35222.5,0.5326975476839237,556
run2,free,3,95,35195,35617,35404,35406.0,35.1949,35.6169,35.4039,35.4059,0.42200000000000415,decreasing,0.5820593548116348,-0.5779827309769865,4.674786798169526,4.580190592397613,0.9797645946529682,0.495260663507109,0.5,0.004739336492890996,0.495260663507109,0.504739336492891,35593.5,0.4490521327014218,557
run2,free,3,96,35617,35992,35792,35804.5,35.6169,35.9919,35.7919,35.8044,0.375,increasing,-0.5779827309769865,0.14354703312572115,3.2413197986549314,3.0915503570638916,0.9537936856297887,0.4666666666666667,0.5,0.03333333333333333,0.4666666666666667,0.5333333333333333,35914.0,0.3253333333333333,558
run2,free,3,97,35992,36211,36098,36101.5,35.9919,36.2109,36.0979,36.1014,0.2190000000000012,decreasing,0.14354703312572115,-0.027662761496250354,1.314581630708085,1.2107719158954946,0.9210321273417805,0.4840182648401826,0.5,0.01598173515981735,0.4840182648401826,0.5159817351598174,36274.5,0.8059360730593608,559
run2,free,3,98,36211,36557,36398,36384.0,36.2109,36.5569,36.3979,36.3839,0.34599999999999653,increasing,-0.027662761496250354,0.4948122265625461,2.5044337332206115,2.4037205597280193,0.9597860497737831,0.5404624277456648,0.5,0.04046242774566474,0.5404624277456648,0.4595375722543353,36591.0,0.5578034682080925,560
run2,free,3,99,36557,36971,36775,36764.0,36.5569,36.9709,36.7749,36.7639,0.4140000000000015,decreasing,0.4948122265625461,-0.6072701823155437,4.529348970524309,4.346659175470638,0.9596653302179711,0.5265700483091788,0.5,0.026570048309178744,0.5265700483091788,0.47342995169082125,36964.0,0.45652173913043476,561
run2,free,3,100,36971,37371,37156,37171.0,36.9709,37.3709,37.1559,37.170899999999996,0.3999999999999986,increasing,-0.6072701823155437,0.22330409838890342,3.484835269673097,3.2696000534963527,0.9382366167922379,0.4625,0.5,0.0375,0.4625,0.5375,37290.5,0.33625,562
run2,free,3,101,37371,37610,37476,37490.5,37.3709,37.609899999999996,37.4759,37.490399999999994,0.23899999999999721,decreasing,0.22330409838890342,0.03119341356180394,1.4035258666502497,1.2539107518298036,0.8934005290707412,0.4393305439330544,0.5,0.060669456066945605,0.4393305439330544,0.5606694560669456,37641.5,0.6924686192468619,563
run2,free,3,102,37610,37912,37770,37761.0,37.609899999999996,37.9119,37.7699,37.7609,0.3020000000000067,increasing,0.03119341356180394,0.41002785165389577,2.135450337701715,2.090733383289857,0.9790597076305765,0.5298013245033113,0.5,0.029801324503311258,0.5298013245033113,0.47019867549668876,37970.0,0.6622516556291391,564
run2,free,3,103,37912,38330,38126,38121.0,37.9119,38.3299,38.1259,38.1209,0.41799999999999926,decreasing,0.41002785165389577,-0.608431802380831,4.1836639047925095,4.122224282002618,0.9853143980520255,0.5119617224880383,0.5,0.011961722488038277,0.5119617224880383,0.4880382775119617,38324.0,0.47368421052631576,565
run2,free,3,104,38330,38736,38521,38533.0,38.3299,38.7359,38.5209,38.5329,0.4059999999999988,increasing,-0.608431802380831,0.30167340679891996,3.7509751214344536,3.6731163441682346,0.9792430568730501,0.47044334975369456,0.5,0.029556650246305417,0.47044334975369456,0.5295566502463054,38667.0,0.35960591133004927,566
run2,free,3,105,38736,39004,38865,38870.0,38.7359,39.003899999999994,38.8649,38.8699,0.2679999999999936,decreasing,0.30167340679891996,0.05960981794625386,1.478297077849738,1.3691209770132993,0.926147387779971,0.48134328358208955,0.5,0.018656716417910446,0.48134328358208955,0.5186567164179104,39005.5,0.5242537313432836,567
run2,free,3,106,39004,39275,39151,39139.5,39.003899999999994,39.274899999999995,39.1509,39.1394,0.2710000000000008,increasing,0.05960981794625386,0.3159421693189084,1.624581898062346,1.4842163627909812,0.9135989786425787,0.5424354243542435,0.5,0.042435424354243544,0.5424354243542435,0.4575645756457565,39344.5,0.7140221402214022,568
run2,free,3,107,39275,39685,39488,39480.0,39.274899999999995,39.684900000000006,39.4879,39.479899999999994,0.4100000000000108,decreasing,0.3159421693189084,-0.5924251159905842,3.8115731112613083,3.595747657889742,0.9433762787511778,0.5195121951219512,0.5,0.01951219512195122,0.5195121951219512,0.48048780487804876,39687.0,0.4853658536585366,569
run2,free,3,108,39685,40099,39882,39892.0,39.684900000000006,40.09889999999999,39.881899999999995,39.8919,0.41399999999998727,increasing,-0.5924251159905842,0.3713110521790779,3.9052092105928597,3.7244228579327556,0.9537063591446722,0.4758454106280193,0.5,0.024154589371980676,0.4758454106280193,0.5241545893719807,40041.0,0.38405797101449274,570
run2,free,3,109,40099,40397,40254,40248.0,40.09889999999999,40.396899999999995,40.253899999999994,40.247899999999994,0.2980000000000018,decreasing,0.3713110521790779,0.04953932882053014,1.7521514943924876,1.7278050750870042,0.9861048434548036,0.5201342281879194,0.5,0.020134228187919462,0.5201342281879194,0.4798657718120805,40367.0,0.37919463087248323,571
run2,free,3,110,40397,40635,40515,40516.0,40.396899999999995,40.634899999999995,40.514900000000004,40.515899999999995,0.23799999999999955,increasing,0.04953932882053014,0.22585971289049667,1.2531726945239594,1.237390545062634,0.987406245340096,0.4957983193277311,0.5,0.004201680672268907,0.4957983193277311,0.5042016806722689,40716.0,0.8445378151260504,572
run2,free,3,111,40635,41035,40846,40835.0,40.634899999999995,41.0349,40.84589999999999,40.8349,0.4000000000000057,decreasing,0.22585971289049667,-0.5625556785093124,3.292438769770813,3.182747689587717,0.9666839422527115,0.5275,0.5,0.0275,0.5275,0.4725,41044.5,0.49625,573
run2,free,3,112,41035,41454,41240,41244.5,41.0349,41.4539,41.2399,41.2444,0.41899999999999693,increasing,-0.5625556785093124,0.4268686823189216,4.023970779854051,3.834445112666206,0.952900834137091,0.4892601431980907,0.5,0.010739856801909307,0.4892601431980907,0.5107398568019093,41411.5,0.40930787589498807,574
run2,free,3,113,41454,41788,41623,41621.0,41.4539,41.7879,41.622899999999994,41.6209,0.3340000000000032,decreasing,0.4268686823189216,0.015514720073992905,2.0255816775586446,2.0006038690442325,0.9876688218544133,0.5059880239520959,0.5,0.005988023952095809,0.5059880239520959,0.4940119760479042,41726.5,0.30988023952095806,575
run2,free,3,114,41788,41999,41888,41893.5,41.7879,41.9989,41.887899999999995,41.8934,0.21099999999999852,increasing,0.015514720073992905,0.13984177254018793,0.9828221571310531,0.8601568077045404,0.8751906959601073,0.47393364928909953,0.5,0.026066350710900472,0.47393364928909953,0.5260663507109005,42087.0,0.943127962085308,576
run2,free,3,115,41999,42386,42198,42192.5,41.9989,42.3859,42.1979,42.1924,0.38700000000000045,decreasing,0.13984177254018793,-0.5213306085420979,2.846268186954033,2.7326323570584226,0.9600755015228487,0.5142118863049095,0.5,0.014211886304909561,0.5142118863049095,0.48578811369509045,42404.0,0.5322997416020672,577
run2,free,3,116,42386,42809,42598,42597.5,42.3859,42.8089,42.5979,42.5974,0.4230000000000018,increasing,-0.5213306085420979,0.46839128977177724,3.976011680801401,3.926292644462177,0.9874952489251232,0.5011820330969267,0.5,0.001182033096926714,0.5011820330969267,0.4988179669030733,42777.5,0.4243498817966903,578
run2,free,3,117,42809,43169,42984,42989.0,42.8089,43.1689,42.9839,42.988899999999994,0.35999999999999943,decreasing,0.46839128977177724,-0.0379082746459285,2.3261566731286636,2.177806815881401,0.9362253372866183,0.4861111111111111,0.5,0.013888888888888888,0.4861111111111111,0.5138888888888888,43089.0,0.2916666666666667,579
run2,free,3,118,43169,43369,43270,43269.0,43.1689,43.368900000000004,43.2699,43.268899999999995,0.20000000000000284,increasing,-0.0379082746459285,0.06234472775108468,0.8710459221799554,0.7413656088866061,0.8511211521789803,0.505,0.5,0.005,0.505,0.495,43453.5,0.9175,580
run2,free,3,119,43369,43738,43564,43553.5,43.368900000000004,43.7379,43.5639,43.5534,0.3689999999999998,decreasing,0.06234472775108468,-0.46806128974556893,2.398328817584132,2.233735283418423,0.931371573005779,0.5284552845528455,0.5,0.028455284552845527,0.5284552845528455,0.4715447154471545,43765.0,0.5447154471544715,581
run2,free,3,120,43738,44161,43956,43949.5,43.7379,44.160900000000005,43.95589999999999,43.949400000000004,0.4230000000000018,increasing,-0.46806128974556893,0.4965771698284662,3.869078255128963,3.7083745562838515,0.9584646036476316,0.5153664302600472,0.5,0.015366430260047281,0.5153664302600472,0.4846335697399527,44142.0,0.4397163120567376,582
run2,free,3,121,44161,44546,44351,44353.5,44.160900000000005,44.545899999999996,44.3509,44.3534,0.3849999999999909,decreasing,0.4965771698284662,-0.0995583101401305,2.5278583265892003,2.496567512802828,0.9876216109671808,0.4935064935064935,0.5,0.006493506493506494,0.4935064935064935,0.5064935064935064,44453.5,0.2662337662337662,583
run2,free,3,122,44546,44746,44640,44646.0,44.545899999999996,44.7459,44.639900000000004,44.645900000000005,0.20000000000000284,increasing,-0.0995583101401305,-0.0030110554943565404,0.8256869367104422,0.7531571240126809,0.9121582170274826,0.47,0.5,0.03,0.47,0.53,44817.0,0.885,584
run2,free,3,123,44746,45088,44927,44917.0,44.7459,45.0879,44.926899999999996,44.916900000000005,0.34199999999999875,decreasing,-0.0030110554943565404,-0.407496700348712,1.9621117568947168,1.8357749658556872,0.9356118271066409,0.5292397660818714,0.5,0.029239766081871343,0.5292397660818714,0.47076023391812866,45128.5,0.5891812865497076,585
run2,free,3,124,45088,45511,45309,45299.5,45.0879,45.5109,45.3089,45.2994,0.4230000000000018,increasing,-0.407496700348712,0.5110639308072904,3.672547057097942,3.489022036864374,0.9500278642096992,0.5224586288416075,0.5,0.022458628841607566,0.5224586288416075,0.47754137115839246,45763.5,1.074468085106383,586
run2,free,3,125,46126,46439,46303,46282.5,46.125899999999994,46.4389,46.3029,46.2824,0.3130000000000024,decreasing,-0.04960595394183409,-0.34073536390534276,1.5748029722832655,1.4831059519705265,0.941772385544974,0.5654952076677316,0.5,0.06549520766773163,0.5654952076677316,0.43450479233226835,46492.5,0.6054313099041534,587
run2,free,3,126,46439,46859,46647,46649.0,46.4389,46.8589,46.646899999999995,46.648900000000005,0.4200000000000017,increasing,-0.34073536390534276,0.513420088663247,3.412819470046716,3.279208727671263,0.9608503339985855,0.49523809523809526,0.5,0.004761904761904762,0.49523809523809526,0.5047619047619047,47113.0,1.1095238095238096,588
run2,free,3,127,47518,47787,47663,47652.5,47.517900000000004,47.786899999999996,47.6629,47.6524,0.26899999999999125,decreasing,-0.07477293747490554,-0.2706392511647615,1.2534268190279918,1.1461739973435103,0.914432322608468,0.5390334572490706,0.5,0.03903345724907063,0.5390334572490706,0.46096654275092935,47863.0,0.7434944237918215,589
run2,free,3,128,47787,48208,48022,47997.5,47.786899999999996,48.2079,48.021899999999995,47.9974,0.4210000000000065,increasing,-0.2706392511647615,0.5030556907602031,3.0858104145025047,2.958517333075931,0.958748897589972,0.5581947743467933,0.5,0.05819477434679335,0.5581947743467933,0.4418052256532066,48206.5,0.43824228028503565,590
run2,free,3,129,48208,48626,48401,48417.0,48.2079,48.625899999999994,48.4009,48.416900000000005,0.41799999999999216,decreasing,0.5030556907602031,-0.2754398036286476,3.113763283038111,3.062044100094579,0.9833901365510774,0.46172248803827753,0.5,0.03827751196172249,0.46172248803827753,0.5382775119617225,48557.0,0.37320574162679426,591
run2,free,3,130,48626,48906,48758,48766.0,48.625899999999994,48.905899999999995,48.7579,48.765899999999995,0.28000000000000114,increasing,-0.2754398036286476,-0.07695602443350413,1.1715506071082826,1.0716844031031019,0.914757242752254,0.4714285714285714,0.5,0.02857142857142857,0.4714285714285714,0.5285714285714286,49302.0,1.9428571428571428,592
run2,free,3,131,49554,49978,49764,49766.0,49.553900000000006,49.9779,49.7639,49.765899999999995,0.4239999999999924,decreasing,0.4811420585470678,-0.3197351966137383,3.168629568635313,3.136421462281547,0.9898353197632889,0.49528301886792453,0.5,0.0047169811320754715,0.49528301886792453,0.5047169811320755,49922.0,0.37264150943396224,593
run2,free,3,132,49978,50290,50120,50134.0,49.9779,50.289899999999996,50.119899999999994,50.133900000000004,0.3119999999999976,increasing,-0.3197351966137383,-0.05804624199727426,1.3845775543203258,1.3136694055420652,0.9487871599846434,0.4551282051282051,0.5,0.04487179487179487,0.4551282051282051,0.5448717948717948,50650.5,1.7003205128205128,594
run2,free,3,133,50895,51323,51111,51109.0,50.8949,51.3229,51.110899999999994,51.1089,0.42799999999999727,decreasing,0.4534533600239512,-0.3535813005420767,3.160598539697835,3.1352118379556884,0.9919677550238399,0.5046728971962616,0.5,0.004672897196261682,0.5046728971962616,0.4953271028037383,51566.0,1.0630841121495327,595
run2,free,3,134,51323,52237,52057,51780.0,51.3229,52.2369,52.056900000000006,51.779900000000005,0.9140000000000015,increasing,-0.3535813005420767,0.4175948096075204,2.078567395872218,0.3712259199341368,0.17859700901272013,0.8030634573304157,0.5,0.30306345733041573,0.8030634573304157,0.19693654266958424,51996.0,0.06673960612691467,596
run2,free,3,135,52237,52669,52463,52453.0,52.2369,52.6689,52.4629,52.45289999999999,0.43200000000000216,decreasing,0.4175948096075204,-0.3786582255388864,3.1003029799821937,3.0378114128729985,0.9798433999797161,0.5231481481481481,0.5,0.023148148148148147,0.5231481481481481,0.47685185185185186,52909.0,1.0324074074074074,597
run2,free,3,136,52669,53581,52833,53125.0,52.6689,53.58089999999999,52.8329,53.124900000000004,0.9119999999999919,increasing,-0.3786582255388864,0.37700024392512743,1.770873210806663,0.3370676866416933,0.19033981912694542,0.17982456140350878,0.5,0.3201754385964912,0.17982456140350878,0.8201754385964912,53341.0,0.5570175438596491,598
run2,free,3,137,53581,54013,53800,53797.0,53.58089999999999,54.012899999999995,53.7999,53.7969,0.43200000000000216,decreasing,0.37700024392512743,-0.39476352552922656,2.990992423668583,2.955262809426402,0.9880542612012514,0.5069444444444444,0.5,0.006944444444444444,0.5069444444444444,0.4930555555555556,54251.0,1.0439814814814814,599
run2,free,3,138,54013,54921,54185,54467.0,54.012899999999995,54.920899999999996,54.184900000000006,54.4669,0.9080000000000013,increasing,-0.39476352552922656,0.33189431331230645,1.9571710717891053,0.252025040760375,0.12877006225622975,0.1894273127753304,0.5,0.31057268722466963,0.1894273127753304,0.8105726872246696,54685.5,0.5512114537444934,600
run2,free,3,139,54921,55358,55143,55139.5,54.920899999999996,55.357899999999994,55.142900000000004,55.1394,0.4369999999999976,decreasing,0.33189431331230645,-0.40337524506328526,2.8396521343691132,2.7396892955389394,0.9647975054337482,0.5080091533180778,0.5,0.008009153318077803,0.5080091533180778,0.4919908466819222,55592.0,1.0274599542334095,601
run2,free,3,140,55358,56263,55536,55810.5,55.357899999999994,56.262899999999995,55.535900000000005,55.8104,0.9050000000000011,increasing,-0.40337524506328526,0.2834466359535974,2.0830504123223306,0.22749003224871112,0.10921004643142039,0.19668508287292819,0.5,0.3033149171270718,0.19668508287292819,0.8033149171270718,56028.5,0.5441988950276243,602
run2,free,3,141,56263,56699,56485,56481.0,56.262899999999995,56.6989,56.4849,56.4809,0.43600000000000705,decreasing,0.2834466359535974,-0.40360459749500555,2.6490655954422113,2.499964419532266,0.9437155591139466,0.5091743119266054,0.5,0.009174311926605505,0.5091743119266054,0.4908256880733945,56933.0,1.0275229357798166,603
run2,free,3,142,56699,57603,56902,57151.0,56.6989,57.6029,56.901900000000005,57.1509,0.9039999999999964,increasing,-0.40360459749500555,0.23289492381289767,2.219329496900615,0.1839617075254062,0.08289066935861317,0.2245575221238938,0.5,0.2754424778761062,0.2245575221238938,0.7754424778761062,57369.5,0.5171460176991151,604
run2,free,3,143,57603,58040,57834,57821.5,57.6029,58.039899999999996,57.83389999999999,57.821400000000004,0.4369999999999976,decreasing,0.23289492381289767,-0.3979468054779187,2.4204407181734284,2.3383588891318827,0.9660880646961317,0.528604118993135,0.5,0.028604118993135013,0.528604118993135,0.47139588100686497,58039.5,0.4702517162471396,605
run2,free,3,144,58040,58476,58238,58258.0,58.039899999999996,58.4759,58.2379,58.2579,0.43600000000000705,increasing,-0.3979468054779187,0.2057878056955622,2.321830824905629,2.181981863901843,0.9397678075837114,0.4541284403669725,0.5,0.045871559633027525,0.4541284403669725,0.5458715596330275,58380.5,0.3268348623853211,606
run2,free,3,145,58476,58721,58585,58598.5,58.4759,58.72089999999999,58.5849,58.5984,0.24499999999999034,decreasing,0.2057878056955622,0.10892263710030825,0.6516274713947171,0.5955369634309586,0.9139224320243825,0.4448979591836735,0.5,0.05510204081632653,0.4448979591836735,0.5551020408163265,59146.5,2.2918367346938777,607
run2,free,3,146,59379,59817,59586,59598.0,59.378899999999994,59.8169,59.5859,59.5979,0.4380000000000024,increasing,-0.3846391834423195,0.23840635245746666,2.3867593678594963,2.333818181244858,0.9778188001155236,0.4726027397260274,0.5,0.0273972602739726,0.4726027397260274,0.5273972602739726,nan,nan,608
run3,free,1,0,558,827,672,692.5,0.5579999999999998,0.8269999999999982,0.6720000000000006,0.692499999999999,0.26899999999999835,decreasing,0.46839474414036,-0.02200786512106845,3.0061169816181996,2.842223482681577,0.9454799996344792,0.42379182156133827,0.5,0.0762081784386617,0.42379182156133827,0.5762081784386617,1224.5,2.053903345724907,609
run3,free,1,1,1527,1891,1677,1709.0,1.527000000000001,1.8909999999999982,1.6769999999999996,1.7089999999999996,0.3639999999999972,increasing,-0.35894367698477936,0.3590673215353952,3.786876390537359,3.462954865068114,0.9144620811287478,0.41208791208791207,0.5,0.08791208791208792,0.41208791208791207,0.5879120879120879,1950.0,0.75,610
run3,free,1,2,1891,2373,2227,2132.0,1.8909999999999982,2.373000000000001,2.2270000000000003,2.131999999999998,0.48200000000000287,decreasing,0.3590673215353952,-0.2648529767995793,3.116659378561302,1.5987206474367925,0.5129596960238839,0.6970954356846473,0.5,0.1970954356846473,0.6970954356846473,0.3029045643153527,2227.5,0.001037344398340249,611
run3,free,1,3,2373,2564,2453,2468.5,2.373000000000001,2.564,2.4529999999999994,2.4685000000000006,0.19099999999999895,increasing,-0.2648529767995793,-0.07965609329300705,1.591163215959174,1.5255848853118947,0.9587859183837733,0.418848167539267,0.5,0.08115183246073299,0.418848167539267,0.581151832460733,3123.0,3.507853403141361,612
run3,free,1,4,3335,3873,3464,3604.0,3.335000000000001,3.873000000000001,3.4639999999999986,3.603999999999999,0.5380000000000003,decreasing,0.5043659801600953,-0.36129987122937735,3.141592653589793,0.8880576248275082,0.2826775214834916,0.23977695167286245,0.5,0.26022304832713755,0.23977695167286245,0.7602230483271375,3734.0,0.5018587360594795,613
run3,free,1,5,3873,4133,3986,4003.0,3.873000000000001,4.132999999999999,3.9860000000000007,4.003,0.259999999999998,increasing,-0.36129987122937735,0.008622660309153929,2.307732115761356,2.234206798968656,0.9681395789872937,0.4346153846153846,0.5,0.06538461538461539,0.4346153846153846,0.5653846153846154,4504.5,1.9942307692307693,614
run3,free,1,6,4800,5136,4984,4968.0,4.800000000000001,5.135999999999999,4.983999999999998,4.968,0.3359999999999985,decreasing,0.3182266163005707,-0.3847047367088212,3.6620989900409455,3.6182347822364016,0.9880221130221132,0.5476190476190477,0.5,0.047619047619047616,0.5476190476190477,0.4523809523809524,5434.0,1.3392857142857142,615
run3,free,1,7,5828,6068,5958,5948.0,5.827999999999999,6.067999999999998,5.957999999999998,5.948,0.23999999999999844,increasing,0.04239478440831057,0.31524210266412567,1.8390528334314273,1.7874332348599187,0.9719314216355637,0.5416666666666666,0.5,0.041666666666666664,0.5416666666666666,0.4583333333333333,6213.0,1.0625,616
run3,free,1,8,6068,6598,6467,6333.0,6.067999999999998,6.597999999999999,6.466999999999999,6.332999999999998,0.5300000000000011,decreasing,0.31524210266412567,-0.45303437682406056,2.337030837326269,1.0590590121324817,0.4531643293779217,0.7528301886792453,0.5,0.2528301886792453,0.7528301886792453,0.24716981132075472,6611.5,0.27264150943396226,617
run3,free,1,9,6598,7155,6732,6876.5,6.597999999999999,7.155000000000001,6.731999999999999,6.8765,0.5570000000000022,increasing,-0.45303437682406056,0.21958060714680094,2.8401572929030197,0.8418697028334785,0.29641657697520524,0.24057450628366248,0.5,0.2594254937163375,0.24057450628366248,0.7594254937163375,6990.0,0.4631956912028725,618
run3,free,1,10,7155,7382,7260,7268.5,7.155000000000001,7.381999999999998,7.259999999999998,7.2684999999999995,0.22699999999999676,decreasing,0.21958060714680094,0.09941469059095986,0.833579031413127,0.8283626710090517,0.9937422125467429,0.46255506607929514,0.5,0.037444933920704845,0.46255506607929514,0.5374449339207048,7776.5,2.2753303964757707,619
run3,free,1,11,7929,8398,8234,8163.5,7.929000000000002,8.397999999999996,8.234000000000002,8.163499999999999,0.4689999999999941,increasing,-0.34260739603644197,0.3124146694884935,2.7726459051451458,2.068342316797023,0.7459814154266291,0.650319829424307,0.5,0.15031982942430705,0.650319829424307,0.34968017057569295,8631.5,0.847547974413646,620
run3,free,1,12,8398,9334,9209,8866.0,8.397999999999996,9.333999999999996,9.208999999999996,8.866,0.9359999999999999,decreasing,0.3124146694884935,-0.3727666848575186,1.872670871238551,1.002635953273338,0.5354042553191488,0.8664529914529915,0.5,0.36645299145299143,0.8664529914529915,0.13354700854700854,9119.5,0.09561965811965811,621
run3,free,1,13,9334,9841,9477,9587.5,9.333999999999996,9.841000000000001,9.476999999999997,9.587499999999999,0.507000000000005,increasing,-0.3727666848575186,0.34477307420845626,2.3204594151982914,1.6444704385571935,0.7086831287745956,0.28205128205128205,0.5,0.21794871794871795,0.28205128205128205,0.717948717948718,10037.5,1.1055226824457594,622
run3,free,1,14,9841,10741,9997,10291.0,9.841000000000001,10.741,9.997,10.290999999999997,0.8999999999999986,decreasing,0.34477307420845626,-0.23610740526922314,1.9424521765806635,0.2349943640109653,0.12097819799333771,0.17333333333333334,0.5,0.32666666666666666,0.17333333333333334,0.8266666666666667,10493.0,0.5511111111111111,623
run3,free,1,15,10741,11145,10956,10943.0,10.741,11.144999999999996,10.956000000000003,10.942999999999998,0.40399999999999636,increasing,-0.23610740526922314,0.3609522763591091,2.6491955140458114,2.5762021541573854,0.9724469713535971,0.5321782178217822,0.5,0.03217821782178218,0.5321782178217822,0.46782178217821785,11390.5,1.0754950495049505,624
run3,free,1,16,11829,12040,11942,11934.5,11.829,12.04,11.942,11.9345,0.21099999999999852,decreasing,-0.09850564900196268,-0.21144590253326,0.8432447534866313,0.8286211548156586,0.9826579428920164,0.5355450236966824,0.5,0.035545023696682464,0.5355450236966824,0.46445497630331756,12193.5,1.1919431279620853,625
run3,free,1,17,12040,12558,12422,12299.0,12.04,12.558,12.421999999999997,12.299,0.5180000000000007,increasing,-0.21144590253326,0.3783881156228759,1.7208548715982654,1.3010461017075343,0.756046383213694,0.7374517374517374,0.5,0.23745173745173745,0.7374517374517374,0.2625482625482625,12555.5,0.2577220077220077,626
