date,MJD,pole_x,pole_y,pole_x_rate,pole_y_rate,ut1_utc,lod,sigma_x_pole,sigma_y_pole,sigma_UT1-UTC,sigma_LOD
2006-08-06,53953.0,0.108528,0.266511,-0.00015,-0.001491,0.1807522,-0.0001999,6.8e-05,5.6e-05,1.86e-05,3.94e-05
2006-08-07,53954.0,0.108366,0.265233,2.1e-05,-0.001289,0.1809346,-0.000144,6.8e-05,5.6e-05,1.6e-05,3.9e-05
2006-08-08,53955.0,0.10844,0.264191,0.000191,-0.000922,0.1809958,4.34e-05,6.8e-05,5.6e-05,1.21e-05,3.89e-05
2006-08-09,53956.0,0.10839,0.263499,-0.00021,-0.0007,0.1808123,0.0003379,6.8e-05,5.6e-05,1.08e-05,3.94e-05
2006-08-10,53957.0,0.107805,0.26277,-0.00063,-0.000951,0.1803083,0.0006715,6.8e-05,5.6e-05,1.04e-05,4.02e-05
2006-08-11,53958.0,0.106946,0.261799,-0.000762,-0.001119,0.1794878,0.0009539,6.7e-05,5.6e-05,1.08e-05,4.12e-05
2006-08-12,53959.0,0.106035,0.260851,-0.000749,-0.000994,0.1784463,0.0011014,6.7e-05,5.5e-05,1.35e-05,4.12e-05
2006-08-13,53960.0,0.105172,0.260053,-0.000619,-0.000871,0.1773433,0.0010725,6.7e-05,5.6e-05,1.83e-05,4.06e-05
2006-08-14,53961.0,0.104413,0.259437,-0.000798,-0.000733,0.176355,0.0008786,6.8e-05,5.6e-05,2.07e-05,3.98e-05
2006-08-15,53962.0,0.103445,0.258979,-0.001103,-0.000559,0.1756202,0.000581,6.8e-05,5.6e-05,1.89e-05,3.89e-05
2006-08-16,53963.0,0.102119,0.258643,-0.001356,-0.000505,0.1751993,0.0002716,6.7e-05,5.6e-05,1.43e-05,3.84e-05
2006-08-17,53964.0,0.100689,0.258094,-0.001218,-0.000698,0.1750529,3.4e-05,6.7e-05,5.5e-05,1.15e-05,3.83e-05
2006-08-18,53965.0,0.09942,0.257359,-0.001153,-0.000806,0.1750974,-0.0001174,6.7e-05,5.5e-05,1.17e-05,3.83e-05
2006-08-19,53966.0,0.098113,0.256575,-0.00141,-0.000814,0.1752629,-0.0001868,6.7e-05,5.6e-05,1.39e-05,3.85e-05
2006-08-20,53967.0,0.096588,0.255896,-0.001649,-0.000651,0.1754347,-0.0001288,6.8e-05,5.6e-05,1.66e-05,3.9e-05
2006-08-21,53968.0,0.095123,0.255507,-0.001402,-0.000303,0.1754798,4.16e-05,6.8e-05,5.6e-05,1.43e-05,3.95e-05
2006-08-22,53969.0,0.093999,0.25526,-0.00095,-0.00026,0.175335,0.0002403,6.7e-05,5.6e-05,1.06e-05,3.94e-05
2006-08-23,53970.0,0.092903,0.254937,-0.001222,-0.000486,0.1750065,0.0004176,6.8e-05,5.6e-05,9.3e-06,3.95e-05
2006-08-24,53971.0,0.091602,0.254437,-0.001316,-0.000576,0.1745101,0.0005724,6.8e-05,5.6e-05,8.9e-06,4.01e-05
2006-08-25,53972.0,0.09054,0.254067,-0.000884,-0.000331,0.1738762,0.0006823,6.8e-05,5.6e-05,9.4e-06,4.04e-05
2006-08-26,53973.0,0.089667,0.254039,-0.000883,-3e-06,0.1731706,0.0007237,6.7e-05,5.5e-05,1.13e-05,4.05e-05
2006-08-27,53974.0,0.088515,0.254177,-0.001306,3.7e-05,0.1724488,0.0007175,6.6e-05,5.4e-05,1.44e-05,3.99e-05
2006-08-28,53975.0,0.087122,0.254229,-0.001359,-0.000122,0.1717473,0.0006732,6.6e-05,5.4e-05,1.32e-05,3.93e-05
2006-08-29,53976.0,0.085815,0.254152,-0.001171,-9.4e-05,0.1711178,0.0005721,6.7e-05,5.4e-05,1e-05,3.93e-05
2006-08-30,53977.0,0.084568,0.254145,-0.001174,-6.9e-05,0.1706196,0.0004133,6.7e-05,5.4e-05,8.6e-06,3.92e-05
2006-08-31,53978.0,0.083423,0.254139,-0.000916,-7.3e-05,0.170304,0.0002196,6.8e-05,5.5e-05,8e-06,3.9e-05
2006-09-01,53979.0,0.082451,0.25419,-0.000902,3.3e-05,0.1701769,5.19e-05,6.8e-05,5.5e-05,8.1e-06,3.89e-05
2006-09-02,53980.0,0.081242,0.2543,-0.001311,2e-06,0.170171,-2.05e-05,6.8e-05,5.5e-05,8.3e-06,3.91e-05
2006-09-03,53981.0,0.079743,0.254373,-0.00152,1.3e-05,0.1701726,3.61e-05,6.9e-05,5.5e-05,8.3e-06,3.92e-05
2006-09-04,53982.0,0.078292,0.254418,-0.001308,2.1e-05,0.1700499,0.0002281,6.9e-05,5.5e-05,8.1e-06,3.95e-05
2006-09-05,53983.0,0.077288,0.254425,-0.000676,1.5e-05,0.1696745,0.0005372,6.9e-05,5.5e-05,8e-06,3.98e-05
2006-09-06,53984.0,0.076769,0.254516,-0.000367,0.000159,0.1689534,0.0009098,6.9e-05,5.5e-05,8.1e-06,4.08e-05
2006-09-07,53985.0,0.07613,0.254831,-0.000783,0.000254,0.1678631,0.0012628,6.8e-05,5.5e-05,8.6e-06,4.31e-05
2006-09-08,53986.0,0.075067,0.255086,-0.001171,2.9e-05,0.1664663,0.0015064,6.8e-05,5.4e-05,9.7e-06,4.59e-05
2006-09-09,53987.0,0.073826,0.254926,-0.001207,-0.000217,0.1649115,0.0015678,6.8e-05,5.4e-05,1.21e-05,4.61e-05
2006-09-10,53988.0,0.072426,0.254582,-0.001458,-0.000297,0.1633983,0.0014317,6.8e-05,5.4e-05,1.52e-05,4.58e-05
2006-09-11,53989.0,0.070787,0.2542,-0.001701,-0.000278,0.162094,0.0011645,6.9e-05,5.4e-05,1.45e-05,4.55e-05
2006-09-12,53990.0,0.069077,0.253857,-0.001746,-0.000285,0.1610809,0.0008644,6.8e-05,5.4e-05,1.25e-05,4.34e-05
2006-09-13,53991.0,0.067375,0.253367,-0.001575,-0.000602,0.1603455,0.0006101,6.8e-05,5.4e-05,1.39e-05,4.12e-05
2006-09-14,53992.0,0.065883,0.252677,-0.001247,-0.000616,0.1598328,0.0004228,6.8e-05,5.4e-05,1.85e-05,4.01e-05
2006-09-15,53993.0,0.064631,0.252226,-0.001143,-0.00019,0.1594744,0.0003104,6.9e-05,5.5e-05,2.79e-05,3.94e-05
2006-09-16,53994.0,0.063343,0.252157,-0.001319,0.000101,0.159186,0.0002911,6.9e-05,5.5e-05,3.14e-05,3.86e-05
2006-09-17,53995.0,0.06185,0.252216,-0.001532,8.2e-05,0.1588613,0.0003824,6.9e-05,5.5e-05,2.36e-05,3.76e-05
2006-09-18,53996.0,0.060244,0.252314,-0.001562,0.000168,0.1583893,0.0005622,6.9e-05,5.5e-05,1.57e-05,3.67e-05
2006-09-19,53997.0,0.058499,0.252694,-0.001861,0.000372,0.1577276,0.0007541,7e-05,5.6e-05,1.06e-05,3.64e-05
2006-09-20,53998.0,0.056442,0.25304,-0.002153,0.000149,0.1568905,0.0009222,7e-05,5.6e-05,8.7e-06,3.66e-05
2006-09-21,53999.0,0.054201,0.253178,-0.002261,9.8e-05,0.1558923,0.001068,6.9e-05,5.5e-05,8.1e-06,3.74e-05
2006-09-22,54000.0,0.051713,0.253267,-0.002463,0.0,0.1547708,0.0011624,6.8e-05,5.5e-05,8e-06,3.86e-05
2006-09-23,54001.0,0.049253,0.253112,-0.0022,-0.000227,0.1535916,0.0011839,6.8e-05,5.5e-05,8e-06,3.98e-05
2006-09-24,54002.0,0.047148,0.252917,-0.001959,-0.000193,0.1524278,0.0011335,6.8e-05,5.5e-05,8.1e-06,4.01e-05
2006-09-25,54003.0,0.045106,0.252703,-0.001948,-0.000377,0.1513449,0.0010255,6.8e-05,5.5e-05,8.2e-06,4.02e-05
2006-09-26,54004.0,0.043273,0.252349,-0.001689,-0.00044,0.1503887,0.000886,6.8e-05,5.5e-05,8.7e-06,4.04e-05
2006-09-27,54005.0,0.041664,0.252135,-0.001588,-0.000169,0.1495729,0.0007522,6.8e-05,5.5e-05,1.1e-05,4e-05
2006-09-28,54006.0,0.039797,0.252201,-0.001996,4.9e-05,0.1488697,0.0006605,6.9e-05,5.6e-05,1.63e-05,3.99e-05
2006-09-29,54007.0,0.037483,0.252293,-0.002347,-9.8e-05,0.1482296,0.0006278,6.9e-05,5.6e-05,2.22e-05,3.96e-05
2006-09-30,54008.0,0.035029,0.252384,-0.002453,7.6e-05,0.1475857,0.000667,6.9e-05,5.6e-05,2.26e-05,3.95e-05
2006-10-01,54009.0,0.032609,0.252632,-0.002326,0.00025,0.1468667,0.0007823,6.9e-05,5.6e-05,1.97e-05,3.97e-05
2006-10-02,54010.0,0.030335,0.252846,-0.002084,5.7e-05,0.1459929,0.0009844,6.8e-05,5.6e-05,1.46e-05,3.98e-05
2006-10-03,54011.0,0.028387,0.253064,-0.001809,0.000174,0.144871,0.0012781,6.8e-05,5.6e-05,1.05e-05,4.03e-05
2006-10-04,54012.0,0.026987,0.25344,-0.001115,0.000356,0.1434217,0.0016381,6.9e-05,5.7e-05,9e-06,4.08e-05
2006-10-05,54013.0,0.026067,0.253905,-0.000826,0.000272,0.1415941,0.0020048,6.9e-05,5.7e-05,8.6e-06,4.07e-05
2006-10-06,54014.0,0.025198,0.254268,-0.000846,0.000239,0.139447,0.0022427,6.8e-05,5.6e-05,9.2e-06,4.07e-05
2006-10-07,54015.0,0.024322,0.254669,-0.000737,0.000326,0.137185,0.0022425,6.8e-05,5.6e-05,1.13e-05,4.07e-05
2006-10-08,54016.0,0.023508,0.255277,-0.001016,0.000726,0.1350341,0.002037,6.7e-05,5.5e-05,1.43e-05,4.06e-05
2006-10-09,54017.0,0.022256,0.256198,-0.001628,0.001081,0.1331499,0.0017211,6.7e-05,5.5e-05,1.33e-05,4.02e-05
2006-10-10,54018.0,0.020384,0.257224,-0.002133,0.000861,0.1315959,0.0013916,6.7e-05,5.5e-05,1.04e-05,3.95e-05
2006-10-11,54019.0,0.018211,0.257916,-0.002389,0.00043,0.1303424,0.0011265,6.7e-05,5.6e-05,9.3e-06,3.92e-05
2006-10-12,54020.0,0.015682,0.258215,-0.002707,-1.4e-05,0.129309,0.0009545,6.7e-05,5.6e-05,8.9e-06,3.91e-05
2006-10-13,54021.0,0.013122,0.258027,-0.002302,-0.000426,0.1284026,0.0008735,6.7e-05,5.6e-05,8.7e-06,3.97e-05
2006-10-14,54022.0,0.011228,0.25773,-0.001514,-0.000136,0.1275388,0.0008715,6.8e-05,5.6e-05,8.6e-06,4.04e-05
2006-10-15,54023.0,0.009808,0.257965,-0.001282,0.000565,0.1266399,0.0009411,6.8e-05,5.6e-05,8.3e-06,4.06e-05
2006-10-16,54024.0,0.008448,0.258819,-0.001253,0.000933,0.1256401,0.0010672,6.7e-05,5.5e-05,7.9e-06,4.07e-05
2006-10-17,54025.0,0.007214,0.259812,-0.001128,0.000859,0.1244956,0.0012224,6.6e-05,5.4e-05,7.8e-06,4e-05
2006-10-18,54026.0,0.006178,0.260641,-0.000897,0.000762,0.1231957,0.0013666,6.6e-05,5.4e-05,8.1e-06,3.93e-05
2006-10-19,54027.0,0.005209,0.261519,-0.001023,0.000845,0.1217789,0.0014552,6.6e-05,5.5e-05,8.9e-06,3.98e-05
2006-10-20,54028.0,0.004216,0.262314,-0.000942,0.00073,0.1203092,0.0014769,6.5e-05,5.5e-05,1.01e-05,4.08e-05
2006-10-21,54029.0,0.003479,0.263118,-0.000535,0.000814,0.1188461,0.0014493,6.5e-05,5.5e-05,1.27e-05,4.14e-05
2006-10-22,54030.0,0.002943,0.264074,-0.000545,0.000916,0.1174199,0.0013986,6.5e-05,5.5e-05,1.65e-05,4.18e-05
2006-10-23,54031.0,0.002187,0.265092,-0.000942,0.001002,0.1160542,0.0013166,6.6e-05,5.5e-05,1.47e-05,4.11e-05
2006-10-24,54032.0,0.000988,0.266283,-0.001448,0.001141,0.1147989,0.0011778,6.6e-05,5.5e-05,1.1e-05,4.03e-05
2006-10-25,54033.0,-0.000576,0.267328,-0.001567,0.000887,0.1137125,0.0009948,6.6e-05,5.5e-05,9.8e-06,3.98e-05
2006-10-26,54034.0,-0.001879,0.267997,-0.000814,0.000582,0.1128073,0.0008271,6.7e-05,5.5e-05,9.6e-06,3.9e-05
2006-10-27,54035.0,-0.00251,0.268589,-0.000363,0.000509,0.1120371,0.0007311,6.7e-05,5.5e-05,9.5e-06,3.85e-05
2006-10-28,54036.0,-0.002931,0.26908,-0.000264,0.000514,0.1113101,0.0007421,6.7e-05,5.5e-05,9.3e-06,3.83e-05
2006-10-29,54037.0,-0.00318,0.269703,-2.9e-05,0.000805,0.1105137,0.0008703,6.7e-05,5.5e-05,8.7e-06,3.83e-05
2006-10-30,54038.0,-0.003364,0.27069,-0.000221,0.001094,0.1095341,0.0011046,6.7e-05,5.5e-05,8e-06,3.89e-05
2006-10-31,54039.0,-0.003833,0.271754,-0.000332,0.0011,0.1082822,0.0014065,6.7e-05,5.5e-05,7.7e-06,3.92e-05
2006-11-01,54040.0,-0.004169,0.272881,-7.5e-05,0.001239,0.1067212,0.0017109,6.7e-05,5.4e-05,8.2e-06,3.96e-05
2006-11-02,54041.0,-0.004328,0.274157,-3.4e-05,0.001271,0.1048861,0.0019387,6.6e-05,5.4e-05,9.3e-06,4.02e-05
2006-11-03,54042.0,-0.004632,0.275306,-0.000327,0.000995,0.1028937,0.002014,6.7e-05,5.4e-05,1.06e-05,4.02e-05
2006-11-04,54043.0,-0.005131,0.276105,-0.000459,0.000791,0.1009198,0.0018984,6.7e-05,5.5e-05,1.29e-05,4.02e-05
2006-11-05,54044.0,-0.005791,0.276877,-0.000629,0.000876,0.0991528,0.0016135,6.7e-05,5.5e-05,1.54e-05,4e-05
2006-11-06,54045.0,-0.006511,0.277836,-0.000611,0.001206,0.0977213,0.0012504,6.8e-05,5.5e-05,1.36e-05,3.95e-05
2006-11-07,54046.0,-0.007388,0.279361,-0.000983,0.001775,0.0966414,0.0009264,6.8e-05,5.5e-05,1.08e-05,3.9e-05
2006-11-08,54047.0,-0.008861,0.281127,-0.001617,0.001604,0.0958286,0.0007277,6.7e-05,5.5e-05,1.01e-05,3.85e-05
2006-11-09,54048.0,-0.010648,0.28236,-0.001665,0.001089,0.0951318,0.0006668,6.7e-05,5.5e-05,9.6e-06,3.78e-05
2006-11-10,54049.0,-0.012382,0.283263,-0.001579,0.000889,0.0944713,0.0006839,6.7e-05,5.4e-05,1e-05,3.75e-05
2006-11-11,54050.0,-0.013878,0.283996,-0.001112,0.000722,0.0937323,0.0008117,6.7e-05,5.4e-05,1.16e-05,3.77e-05
2006-11-12,54051.0,-0.01484,0.284806,-0.000782,0.000968,0.0928251,0.0009964,6.7e-05,5.4e-05,1.4e-05,3.82e-05
2006-11-13,54052.0,-0.015761,0.285809,-0.000986,0.001094,0.0917426,0.0011519,6.7e-05,5.5e-05,1.26e-05,3.83e-05
2006-11-14,54053.0,-0.016828,0.286771,-0.00101,0.000998,0.0905456,0.0012273,6.6e-05,5.4e-05,9.7e-06,3.84e-05
2006-11-15,54054.0,-0.017775,0.287536,-0.000734,0.000869,0.0893198,0.0012346,6.6e-05,5.4e-05,8.6e-06,3.85e-05
2006-11-16,54055.0,-0.018613,0.288338,-0.000876,0.001039,0.0880859,0.0012379,6.6e-05,5.4e-05,8.4e-06,3.83e-05
2006-11-17,54056.0,-0.019761,0.289406,-0.001363,0.001189,0.086846,0.0012198,6.6e-05,5.5e-05,8.9e-06,3.84e-05
2006-11-18,54057.0,-0.021254,0.290376,-0.001473,0.000912,0.0856691,0.0011309,6.6e-05,5.5e-05,1.08e-05,3.87e-05
2006-11-19,54058.0,-0.022711,0.291047,-0.001368,0.000643,0.084596,0.0010204,6.6e-05,5.4e-05,1.35e-05,3.86e-05
2006-11-20,54059.0,-0.024219,0.291589,-0.001455,0.000627,0.0836235,0.0009128,6.6e-05,5.4e-05,1.23e-05,3.88e-05
2006-11-21,54060.0,-0.025712,0.29225,-0.001274,0.000803,0.082772,0.0007797,6.6e-05,5.4e-05,9.7e-06,3.95e-05
2006-11-22,54061.0,-0.026879,0.293202,-0.001004,0.001275,0.0820661,0.0006379,6.6e-05,5.5e-05,9.1e-06,4e-05
2006-11-23,54062.0,-0.028131,0.294595,-0.001259,0.001529,0.0814819,0.0005461,6.7e-05,5.5e-05,1.02e-05,4e-05
2006-11-24,54063.0,-0.029663,0.296099,-0.001468,0.001495,0.080944,0.0005532,6.7e-05,5.6e-05,1.33e-05,3.97e-05
2006-11-25,54064.0,-0.031254,0.297612,-0.001582,0.00154,0.0803347,0.0006881,6.7e-05,5.6e-05,1.66e-05,3.99e-05
2006-11-26,54065.0,-0.032917,0.299136,-0.001666,0.001468,0.0795285,0.0009416,6.7e-05,5.6e-05,1.68e-05,3.96e-05
2006-11-27,54066.0,-0.03452,0.300472,-0.001457,0.001132,0.0784246,0.0012602,6.7e-05,5.7e-05,1.39e-05,3.91e-05
2006-11-28,54067.0,-0.035819,0.301445,-0.00111,0.000648,0.0770158,0.0015415,6.7e-05,5.7e-05,1.12e-05,3.87e-05
2006-11-29,54068.0,-0.036717,0.302177,-0.000745,0.000718,0.0753784,0.0017249,6.7e-05,5.6e-05,1.04e-05,3.89e-05
2006-11-30,54069.0,-0.037491,0.303167,-0.000729,0.000916,0.0736071,0.0018058,6.7e-05,5.6e-05,1.03e-05,3.95e-05
2006-12-01,54070.0,-0.038222,0.30417,-0.000541,0.000792,0.0718065,0.0017539,6.8e-05,5.6e-05,1.05e-05,4e-05
2006-12-02,54071.0,-0.038594,0.305223,-2.3e-05,0.001096,0.070157,0.001531,6.9e-05,5.7e-05,1.18e-05,4.02e-05
2006-12-03,54072.0,-0.038691,0.306788,0.0,0.001565,0.0687731,0.0012461,7e-05,5.8e-05,1.38e-05,4.03e-05
2006-12-04,54073.0,-0.038726,0.308647,-1.9e-05,0.001662,0.0676492,0.0010011,7e-05,5.8e-05,1.23e-05,4.03e-05
2006-12-05,54074.0,-0.038853,0.310455,-0.000134,0.001664,0.0667441,0.0008137,7e-05,5.8e-05,9.7e-06,3.94e-05
2006-12-06,54075.0,-0.039354,0.312297,-0.000611,0.001735,0.0659923,0.0007058,7e-05,5.8e-05,9e-06,3.89e-05
2006-12-07,54076.0,-0.040311,0.314279,-0.001037,0.001873,0.065301,0.0007188,6.9e-05,5.7e-05,9.9e-06,3.86e-05
2006-12-08,54077.0,-0.041532,0.316192,-0.001064,0.00157,0.0645045,0.0008632,6.8e-05,5.6e-05,1.29e-05,3.86e-05
2006-12-09,54078.0,-0.042582,0.317707,-0.000819,0.001115,0.0635717,0.0010118,6.8e-05,5.6e-05,1.65e-05,3.89e-05
2006-12-10,54079.0,-0.043417,0.318845,-0.000796,0.000889,0.0624807,0.0011883,6.8e-05,5.6e-05,1.58e-05,3.92e-05
2006-12-11,54080.0,-0.04423,0.319755,-0.00054,0.000741,0.0611844,0.0013768,6.9e-05,5.7e-05,1.21e-05,3.93e-05
2006-12-12,54081.0,-0.044915,0.320784,-0.000459,0.001116,0.0597543,0.0014599,6.8e-05,5.7e-05,9.5e-06,3.9e-05
2006-12-13,54082.0,-0.045658,0.322251,-0.000847,0.001479,0.0583051,0.0014326,6.8e-05,5.6e-05,8.7e-06,3.9e-05
2006-12-14,54083.0,-0.046697,0.323802,-0.00122,0.001366,0.0569173,0.0013417,6.7e-05,5.6e-05,8.7e-06,3.94e-05
2006-12-15,54084.0,-0.047944,0.325194,-0.001246,0.001148,0.0556371,0.0012203,6.8e-05,5.6e-05,9.1e-06,3.99e-05
2006-12-16,54085.0,-0.048963,0.32656,-0.000789,0.001227,0.0544809,0.0010895,6.8e-05,5.6e-05,9.5e-06,4e-05
2006-12-17,54086.0,-0.049637,0.327991,-0.000576,0.001332,0.0534582,0.00095,6.8e-05,5.7e-05,1.03e-05,4.03e-05
2006-12-18,54087.0,-0.050167,0.32952,-0.000425,0.001292,0.0525803,0.0008011,6.8e-05,5.7e-05,1.11e-05,4.17e-05
2006-12-19,54088.0,-0.050581,0.330988,-0.000334,0.001156,0.0518518,0.0006554,6.8e-05,5.6e-05,1.05e-05,4.12e-05
2006-12-20,54089.0,-0.051175,0.33222,-0.000716,0.00092,0.0512581,0.0005424,6.8e-05,5.6e-05,9.7e-06,4.02e-05
2006-12-21,54090.0,-0.051995,0.33309,-0.000774,0.000688,0.0507418,0.0005118,6.8e-05,5.6e-05,9.1e-06,3.97e-05
2006-12-22,54091.0,-0.052617,0.333585,-0.000188,0.000396,0.0501958,0.0006037,6.7e-05,5.6e-05,8.7e-06,4.01e-05
2006-12-23,54092.0,-0.052624,0.334189,0.000336,0.000794,0.049494,0.000814,6.7e-05,5.6e-05,8.6e-06,4.11e-05
2006-12-24,54093.0,-0.052087,0.335273,0.000835,0.001435,0.0485441,0.0010892,6.8e-05,5.7e-05,8.7e-06,4.13e-05
2006-12-25,54094.0,-0.051354,0.336875,0.000796,0.001717,0.0473166,0.0013598,6.9e-05,5.7e-05,9.6e-06,4.15e-05
2006-12-26,54095.0,-0.050774,0.338656,0.000456,0.001839,0.0458481,0.0015632,6.9e-05,5.8e-05,1.09e-05,4.19e-05
2006-12-27,54096.0,-0.050456,0.340416,0.000325,0.001866,0.0442292,0.0016558,6.9e-05,5.7e-05,1.16e-05,4.24e-05
2006-12-28,54097.0,-0.050262,0.342154,0.000502,0.001868,0.04258,0.0016241,6.8e-05,5.6e-05,1.18e-05,4.23e-05
2006-12-29,54098.0,-0.049894,0.343858,0.000705,0.001727,0.0410181,0.0014847,6.9e-05,5.6e-05,1.03e-05,4.25e-05
2006-12-30,54099.0,-0.049552,0.345419,0.000353,0.001233,0.0396327,0.0012712,7e-05,5.7e-05,9.5e-06,4.55e-05
2006-12-31,54100.0,-0.049448,0.346466,0.000128,0.000837,0.0384847,0.0010155,7.1e-05,5.8e-05,9.1e-06,5.03e-05
2007-01-01,54101.0,-0.049506,0.347383,-5.4e-05,0.00107,0.0376053,0.0007636,7.2e-05,5.8e-05,1.01e-05,6.73e-05
2007-01-02,54102.0,-0.050005,0.34861,-0.000656,0.001433,0.0369389,0.0005815,7.3e-05,5.8e-05,1.03e-05,6.73e-05
2007-01-03,54103.0,-0.051228,0.349966,-0.001339,0.00144,0.0364032,0.0005057,7.2e-05,5.7e-05,1.05e-05,6.83e-05
2007-01-04,54104.0,-0.052949,0.351304,-0.00148,0.001298,0.0358847,0.0005489,7.1e-05,5.6e-05,1.1e-05,6.56e-05
2007-01-05,54105.0,-0.054565,0.352708,-0.001361,0.00154,0.0352722,0.0006903,7e-05,5.6e-05,1.24e-05,6.06e-05
2007-01-06,54106.0,-0.055922,0.354188,-0.000978,0.001545,0.0344886,0.0008832,7e-05,5.5e-05,1.74e-05,5.77e-05
2007-01-07,54107.0,-0.056753,0.355587,-0.000409,0.001572,0.0335077,0.0010761,6.9e-05,5.5e-05,2.71e-05,5.67e-05
2007-01-08,54108.0,-0.05723,0.357154,-0.000158,0.001815,0.0323494,0.001234,6.8e-05,5.5e-05,2.68e-05,5.44e-05
2007-01-09,54109.0,-0.057616,0.359072,-0.000302,0.002152,0.0310617,0.0013285,6.8e-05,5.5e-05,1.6e-05,5.25e-05
2007-01-10,54110.0,-0.058182,0.36123,-0.00073,0.002212,0.0297145,0.0013517,6.8e-05,5.5e-05,1.09e-05,5.17e-05
2007-01-11,54111.0,-0.05898,0.363117,-0.00056,0.001845,0.028375,0.001319,6.7e-05,5.5e-05,1.01e-05,5.13e-05
2007-01-12,54112.0,-0.059165,0.364713,0.000296,0.001793,0.0270895,0.0012489,6.7e-05,5.4e-05,1.13e-05,5.1e-05
2007-01-13,54113.0,-0.058721,0.366461,0.000459,0.00185,0.0258901,0.0011477,6.8e-05,5.5e-05,1.6e-05,5.14e-05
2007-01-14,54114.0,-0.058394,0.368161,0.000344,0.00159,0.0248047,0.0010199,6.8e-05,5.5e-05,2.47e-05,5.17e-05
2007-01-15,54115.0,-0.058012,0.369749,0.000642,0.001561,0.023851,0.0008892,6.8e-05,5.6e-05,2.16e-05,5.17e-05
2007-01-16,54116.0,-0.057409,0.371456,0.000608,0.001791,0.0230137,0.0007949,6.8e-05,5.6e-05,1.49e-05,5.26e-05
2007-01-17,54117.0,-0.056962,0.373248,0.00043,0.00175,0.0222355,0.0007776,7e-05,5.8e-05,1.36e-05,5.44e-05
2007-01-18,54118.0,-0.056502,0.375023,0.000676,0.001958,0.0214222,0.0008687,7e-05,5.8e-05,1.51e-05,5.65e-05
2007-01-19,54119.0,-0.055948,0.377265,0.000607,0.002512,0.020459,0.0010747,6.9e-05,5.6e-05,1.79e-05,5.61e-05
2007-01-20,54120.0,-0.0557,0.379763,0.000153,0.002327,0.0192418,0.0013703,6.8e-05,5.5e-05,2.57e-05,5.43e-05
2007-01-21,54121.0,-0.055607,0.381714,0.000228,0.001819,0.017709,0.001691,6.7e-05,5.5e-05,3.83e-05,5.28e-05
2007-01-22,54122.0,-0.055345,0.383405,0.000388,0.001843,0.0158741,0.001965,6.8e-05,5.5e-05,2.84e-05,5.18e-05
2007-01-23,54123.0,-0.055066,0.385147,0.000364,0.001944,0.0138166,0.0021338,6.8e-05,5.5e-05,1.66e-05,5.14e-05
2007-01-24,54124.0,-0.05483,0.387019,0.000293,0.001982,0.0116681,0.0021319,6.8e-05,5.4e-05,1.2e-05,5.1e-05
2007-01-25,54125.0,-0.054662,0.388923,0.000117,0.001799,0.0096092,0.0019525,6.7e-05,5.4e-05,1.01e-05,5.09e-05
2007-01-26,54126.0,-0.054341,0.390608,0.000407,0.001659,0.0077851,0.0016941,6.8e-05,5.5e-05,1.09e-05,5.06e-05
2007-01-27,54127.0,-0.053748,0.392255,0.000626,0.001626,0.006227,0.0014305,7e-05,5.6e-05,1.54e-05,4.98e-05
2007-01-28,54128.0,-0.05294,0.393935,0.000914,0.001809,0.0049186,0.0011914,7.1e-05,5.6e-05,2.4e-05,4.9e-05
2007-01-29,54129.0,-0.051907,0.395801,0.001167,0.002003,0.0038174,0.0010241,7e-05,5.6e-05,2.17e-05,4.83e-05
2007-01-30,54130.0,-0.050919,0.397795,0.000827,0.001909,0.0028296,0.0009745,6.9e-05,5.6e-05,1.48e-05,4.78e-05
2007-01-31,54131.0,-0.050269,0.399603,0.000593,0.00167,0.0018331,0.0010356,6.9e-05,5.6e-05,1.25e-05,4.78e-05
2007-02-01,54132.0,-0.049843,0.401104,0.000508,0.001283,0.000734,0.0011721,7e-05,5.6e-05,1.19e-05,4.78e-05
2007-02-02,54133.0,-0.049185,0.402205,0.001025,0.000999,-0.0005216,0.0013391,6.9e-05,5.6e-05,1.24e-05,4.86e-05
2007-02-03,54134.0,-0.047724,0.403102,0.001906,0.001083,-0.0019446,0.0015027,6.8e-05,5.5e-05,1.67e-05,5.01e-05
2007-02-04,54135.0,-0.045681,0.404309,0.002169,0.001466,-0.0035179,0.00164,6.8e-05,5.5e-05,2.44e-05,5.06e-05
2007-02-05,54136.0,-0.043527,0.405889,0.002295,0.001829,-0.005202,0.0017147,6.8e-05,5.5e-05,2.42e-05,5.09e-05
2007-02-06,54137.0,-0.04131,0.407874,0.002164,0.002333,-0.0069225,0.0017071,6.8e-05,5.5e-05,2.1e-05,5.16e-05
2007-02-07,54138.0,-0.039592,0.410241,0.001424,0.002579,-0.0086034,0.0016583,6.7e-05,5.5e-05,2.52e-05,5.25e-05
2007-02-08,54139.0,-0.038582,0.412683,0.000837,0.002426,-0.0102101,0.0015355,6.8e-05,5.6e-05,3.75e-05,5.34e-05
2007-02-09,54140.0,-0.037779,0.414963,0.000789,0.002105,-0.011663,0.0013645,6.8e-05,5.6e-05,3.82e-05,5.39e-05
2007-02-10,54141.0,-0.036915,0.416863,0.00086,0.001753,-0.0129386,0.0011935,6.7e-05,5.5e-05,3.3e-05,5.44e-05
