origin,target,origin_year,horizon,split,truth,current,climatology,persistence,base_levels,base_raw_movement,base_diara,base_radius,base_turn,base_quadrant,base_broken_diara
202502,202508,2025.0833333333333,6,holdout,-0.11,-0.39,0.02405769230769231,-0.39,-0.7024966776875469,-0.6936321661633329,-0.678462192770889,-0.679656610376377,-0.705237623344626,-0.8292621299573515,-0.9142134077381406
202503,202509,2025.1666666666667,6,holdout,-0.3,0.05,0.02410748560460653,0.05,-0.46968222204218096,-0.4475251368890667,-0.4962888852297359,-0.5052876626829171,-0.5001379238422032,-0.47391616787957225,-0.7408350903815889
202504,202510,2025.25,6,holdout,-0.5,-0.08,0.023908045977011502,-0.08,-0.5400682805861524,-0.5257155277152874,-0.8472923386791386,-0.7598366085874003,-0.5862303772175607,-0.5953960028715471,-0.6816207818368768
202505,202511,2025.3333333333333,6,holdout,-0.68,-0.08,0.0237093690248566,-0.08,-0.808704428276796,-0.8309476313077192,-0.9500544843274423,-0.9856882275708341,-0.7827885946123206,-0.741067815613673,-0.9294970597490367
202506,202512,2025.4166666666667,6,holdout,-0.49,0.01,0.023683206106870237,0.01,-0.8074664042996534,-0.814535630649957,-0.840941711142791,-0.8563627095852808,-0.8517922194028659,-0.6633703712694969,-0.8842382531012669
200801,200810,2008.0,9,evaluation,-0.3,-1.79,0.03195512820512822,-1.79,0.4085712385831468,0.4215199056664338,0.5027931271820347,0.4931146551546297,0.41088770712949074,0.579807869141441,0.3026454750551887
200802,200811,2008.0833333333333,9,evaluation,-0.37,-1.7,0.026421725239616622,-1.7,0.3818437715123339,0.3717606666941342,0.42942550155161857,0.42835154460194513,0.3796479859973159,0.3717299598602174,0.22976795354107163
200803,200812,2008.1666666666667,9,evaluation,-0.9,-1.17,0.022611464968152882,-1.17,0.5455963620297989,0.5500958054157936,0.5365438043991854,0.5536896229244292,0.5406913597757075,0.5654206276562713,0.3667250073570025
200804,200901,2008.25,9,evaluation,-1.0,-0.89,0.01971428571428573,-0.89,0.4504025867606958,0.4375342353355776,0.47971020417588406,0.46990675713399516,0.4562490274116631,0.4511574606192506,0.24980522338365044
200805,200902,2008.3333333333333,9,evaluation,-0.71,-0.64,0.017626582278481025,-0.64,0.6177597029243621,0.6223735078054575,0.6390638538893388,0.6353467363429476,0.6172326577774851,0.598883619120711,0.4565570769650369
200806,200903,2008.4166666666667,9,evaluation,-0.72,-0.44,0.016182965299684555,-0.44,0.5198920282620247,0.5008664009983199,0.5136749232074255,0.5075600847121376,0.5221582457337646,0.3490938729157781,0.4027962031988207
200807,200904,2008.5,9,evaluation,-0.25,-0.04,0.016006289308176113,-0.04,0.34802805181687657,0.33189505748196774,0.2516911459992443,0.272840781395351,0.34051259427420233,0.19607185723203835,0.18413360810406132
200808,200905,2008.5833333333333,9,evaluation,0.17,-0.04,0.01583072100313481,-0.04,0.107052415569343,0.09919580917726978,-0.09122232335871447,-0.0953393787493535,0.11595750125714832,0.030030147966288855,-0.07924279659458419
200809,200906,2008.6666666666667,9,evaluation,0.49,-0.28,0.01490625000000001,-0.28,-0.03246265189989367,-0.04032890699021027,-0.1500957250776438,-0.23299205420912802,0.0013963044451620922,-0.048999127588248106,-0.04548140786849549
200810,200907,2008.75,9,evaluation,0.69,-0.3,0.01392523364485982,-0.3,-0.05198102820895246,-0.05889963148235693,-0.25443245129617637,-0.20775463433692143,-0.08376908913928177,-0.0024425153148542253,-0.04000925877509775
200811,200908,2008.8333333333333,9,evaluation,0.62,-0.37,0.012732919254658389,-0.37,-0.1178658563047445,-0.13559827468342234,-0.10919694018120531,-0.14726203271480962,-0.09261908991826072,-0.19879842541499473,0.04636930506856479
200812,200909,2008.9166666666667,9,evaluation,0.68,-0.9,0.009907120743034065,-0.9,-0.07152800860176287,-0.06873480705417613,0.1501147909694578,0.15456258248643728,-0.0682046497924017,0.0948610222105738,0.22326883814381865
200901,200910,2009.0,9,evaluation,0.96,-1.0,0.006790123456790132,-1.0,0.10963173059743964,0.12426679098726014,0.2660180463944592,0.27566005349199374,0.11686842897547739,0.35209091504010087,0.3882370990144823
200902,200911,2009.0833333333333,9,evaluation,1.49,-0.71,0.004584615384615391,-0.71,-0.013220825797641882,-0.035290203087542396,0.05430960909015535,0.039204607967469204,0.004631823000219395,-0.026914395191436142,0.2401538826897839
200903,200912,2009.1666666666667,9,evaluation,1.81,-0.72,0.0023619631901840585,-0.72,-0.06341104169742173,-0.06885184171578296,0.002657327376232631,-0.02778420528405729,-0.05296703905532208,0.13277688365534374,0.2009634485756868
200904,201001,2009.25,9,evaluation,1.43,-0.25,0.001590214067278297,-0.25,0.03690765618747928,0.038419007501924674,-0.21467769431432313,-0.14368112542073755,0.00015030806866530785,-0.13189849175753282,0.20983450642494855
200905,201002,2009.3333333333333,9,evaluation,1.18,0.17,0.0021036585365853807,0.17,0.35731893442767565,0.37365809077938217,0.25482987465627016,0.3250433027493213,0.3111870317044702,0.371470856252855,0.5110606215202972
200906,201003,2009.4166666666667,9,evaluation,1.07,0.49,0.003586626139817639,0.49,0.48709374109904746,0.49315440132664856,0.5398618076974537,0.5747590905197943,0.45306898931171463,0.566435791059552,0.5825659390290288
200907,201004,2009.5,9,evaluation,0.56,0.69,0.00566666666666668,0.69,0.19872706618537989,0.19292944161133913,0.1754686140630328,0.24438433038882681,0.12979736246769275,0.26151862256499353,0.33572180620289777
200908,201005,2009.5833333333333,9,evaluation,-0.15,0.62,0.007522658610271909,0.62,0.05456548023701279,0.05809207323592792,0.023469294063053953,0.0632988622510021,0.002041798050121576,-0.062121367349765026,0.23739470819226496
200909,201006,2009.6666666666667,9,evaluation,-0.62,0.68,0.009548192771084343,0.68,0.08437733282752871,0.08583795382932943,0.029516192794461767,0.06104598531976076,0.03552543080375242,0.12583789845267507,0.40553267458810077
200910,201007,2009.75,9,evaluation,-0.89,0.96,0.01240240240240241,0.96,0.16430566911427713,0.1712985956205323,0.1594995543810121,0.1852586511404654,0.127325569503158,0.1830985575914545,0.4659056559067323
200911,201008,2009.8333333333333,9,evaluation,-1.33,1.49,0.016826347305389237,1.49,0.03972587188451743,0.041620779106634635,0.07382288834391142,0.09605542969096065,0.014374150654900799,0.05293295762095046,0.20295855473981297
200912,201009,2009.9166666666667,9,evaluation,-1.56,1.81,0.02217910447761195,1.81,-0.33326152789451857,-0.3338072002983063,-0.29887055371299526,-0.2803410753378591,-0.35966062017593153,-0.32028217656890523,-0.3174936855644728
201001,201010,2010.0,9,evaluation,-1.65,1.43,0.02636904761904763,1.43,-0.5253000690545253,-0.5254290650036355,-0.5556920120302543,-0.5743299555371543,-0.5136949895388975,-0.5999423386041639,-0.690759479995104
201002,201011,2010.0833333333333,9,evaluation,-1.57,1.18,0.02979228486646885,1.18,-0.3079537596720859,-0.29292831003224756,-0.34841685553053786,-0.3938614897915097,-0.2709811866384392,-0.34777254298749244,-0.4910414413959063
201003,201012,2010.1666666666667,9,evaluation,-1.63,1.07,0.03286982248520711,1.07,-0.10208543434209869,-0.10101906324953966,-0.1797023068229917,-0.19208878839823107,-0.09174383505197381,-0.2895616027412564,-0.2791921712330423
201004,201101,2010.25,9,evaluation,-1.7,0.56,0.03442477876106195,0.56,-0.09772963721512479,-0.0929321887462721,-0.2551413455860049,-0.22401022937279005,-0.10287663157561713,-0.2637411298318436,-0.317692227808582
201005,201102,2010.3333333333333,9,evaluation,-1.26,-0.15,0.033882352941176475,-0.15,-0.1296096791590206,-0.12650385456559532,-0.23275629698738365,-0.18980416731044047,-0.1283977619179682,-0.13417057210969716,-0.4353018078403505
201006,201103,2010.4166666666667,9,evaluation,-0.98,-0.62,0.03196480938416423,-0.62,-0.12710689250999585,-0.12677440671764334,-0.08256310792888635,-0.06293933386394279,-0.1470256898178448,-0.1815557464828917,-0.5109102608221601
201007,201104,2010.5,9,evaluation,-0.74,-0.89,0.029269005847953222,-0.89,0.014232624905841585,0.02071480811134284,9.774664092467023e-05,0.07339286538268547,-0.09593772383764754,0.1339544019982773,-0.319920111462869
201008,201105,2010.5833333333333,9,evaluation,-0.53,-1.33,0.025306122448979597,-1.33,0.04475240987521618,0.04613704309084442,0.08510159330094016,0.15030871539395615,-0.052810632473689646,0.11558696111211689,-0.20231036901942898
201009,201106,2010.6666666666667,9,evaluation,-0.25,-1.56,0.020697674418604654,-1.56,-0.02621637903918785,-0.037899608456872264,0.06003044780214868,0.07315268715543112,-0.05953341331895934,0.05274035593972237,-0.09374060921461723
201010,201107,2010.75,9,evaluation,-0.23,-1.65,0.01585507246376812,-1.65,-0.10344170206966737,-0.11263234680674429,-0.06358533236026583,-0.060169573488701875,-0.12064247755771378,-0.03185134537092689,-0.06464753667025662
201011,201108,2010.8333333333333,9,evaluation,-0.66,-1.57,0.011271676300578036,-1.57,0.07905542321927031,0.06625733535749273,0.10696928091727911,0.10411786079349744,0.0746694013731363,0.017140215982076844,0.1789464364689495
201012,201109,2010.9166666666667,9,evaluation,-0.76,-1.63,0.006541786743515849,-1.63,0.014857457542444977,0.0069468643626148605,0.02522914271964083,0.021177572450866274,0.01837430202972691,0.12660745127442777,0.11824402936713047
201101,201110,2011.0,9,evaluation,-0.93,-1.7,0.0016379310344827593,-1.7,0.3630020018413466,0.3710826593621452,0.35988228562913466,0.37467929424656377,0.3540989488625063,0.46903713679718334,0.37677229068533785
201102,201111,2011.0833333333333,9,evaluation,-1.09,-1.26,-0.0019770773638968417,-1.26,0.6817047985728796,0.6835192722602651,0.5918071511748026,0.6499224361515556,0.6451861596131291,0.5023313499229323,0.5754992032064978
201103,201112,2011.1666666666667,9,evaluation,-1.05,-0.98,-0.004771428571428577,-0.98,0.7356417019623902,0.7299533358733558,0.6930245074306312,0.7503123248234068,0.6873319968177755,0.7213499640510206,0.5689746239021176
201104,201201,2011.25,9,evaluation,-0.93,-0.74,-0.0068660968660968665,-0.74,0.5902008892689907,0.5920512849486746,0.5759958890652526,0.6214624940385819,0.5457092897368102,0.4182601541671137,0.2993317012261011
201105,201202,2011.3333333333333,9,evaluation,-0.61,-0.53,-0.00835227272727273,-0.53,0.5932050704965635,0.5917273655964514,0.5864814946511139,0.6225354779722803,0.5570771853312253,0.43973011879233764,0.20761707885051656
201106,201203,2011.4166666666667,9,evaluation,-0.48,-0.25,-0.009036827195467426,-0.25,0.4012164273398351,0.3921429112540759,0.375803835635494,0.39584231195567515,0.38506935008975557,0.27104580317042454,-0.006817087843624317
201107,201204,2011.5,9,evaluation,-0.29,-0.23,-0.009661016949152548,-0.23,0.24425672682623584,0.23594063777287233,0.16333629571655592,0.1513843036032797,0.25649700378210105,0.2621913854341371,-0.10987101199809045
201108,201205,2011.5833333333333,9,evaluation,-0.18,-0.66,-0.011492957746478879,-0.66,0.11458484218575268,0.10462397087671409,0.17474539312333887,0.061492524805937226,0.1980534218175065,0.2621621922126926,0.15405094060312496
201109,201206,2011.6666666666667,9,evaluation,0.14,-0.76,-0.013595505617977538,-0.76,-0.10303028447530241,-0.1189293289672427,-0.03610544245223821,-0.13108690711903073,-0.021481737389992234,-0.008265033870349076,-0.010884675698826576
201110,201207,2011.75,9,evaluation,0.44,-0.93,-0.016162464985994406,-0.93,-0.0770438644615659,-0.07479932472446234,0.06758100661051955,-0.02272594569032798,0.006409654544206937,0.26536679445433975,0.14419010593006373
201111,201208,2011.8333333333333,9,evaluation,0.66,-1.09,-0.019162011173184366,-1.09,0.01405257511196616,0.016360036710911397,0.17547090419302247,0.10789730532751152,0.09168411044609591,0.26429234428599346,0.2679132838396696
201112,201209,2011.9166666666667,9,evaluation,0.44,-1.05,-0.02203342618384402,-1.05,-0.0071740161914487545,-0.022803061306925953,0.11463890019477754,0.05006225611470248,0.04998211023244023,0.3325944189310052,0.17231966974423563
201201,201210,2012.0,9,evaluation,0.23,-0.93,-0.024555555555555556,-0.93,0.0173389760449716,0.022218478337408223,0.05532978669990972,0.013254494039385372,0.046471257946224295,-0.038583565105449635,0.25726571197377196
201202,201211,2012.0833333333333,9,evaluation,0.33,-0.61,-0.026177285318559555,-0.61,0.24686680036484665,0.24710949693515433,0.09065943017046571,0.1416896345205758,0.20947551293869154,-0.018473689862377456,0.5792683295691581
201203,201212,2012.1666666666667,9,evaluation,-0.13,-0.48,-0.027430939226519336,-0.48,0.3571545528665485,0.3427903334245179,0.2266033100319753,0.27252115196543386,0.3247677395246255,0.06244960257220038,0.6498551489141283
201204,201301,2012.25,9,evaluation,-0.42,-0.29,-0.02815426997245179,-0.29,0.41782039291331313,0.4180783275912325,0.3028624492298692,0.3857842793353546,0.3492323282606478,0.2856371619742646,0.6548655307586532
201205,201302,2012.3333333333333,9,evaluation,-0.4,-0.18,-0.028571428571428567,-0.18,0.37894198035014226,0.37865106077633526,0.34274164024683457,0.39154048972517447,0.3355585378670387,0.27890471630122293,0.4954004093909289
201206,201303,2012.4166666666667,9,evaluation,-0.14,0.14,-0.028109589041095884,0.14,0.273084171778025,0.28415566478210746,0.28806882235855924,0.3526211540502407,0.21470384769304568,0.3655521243833821,0.32326670508542366
201207,201304,2012.5,9,evaluation,-0.08,0.44,-0.026830601092896166,0.44,0.13390554656558012,0.1347774097171995,0.11840212699740713,0.21657459863982437,0.04582236779493341,0.18861142596509048,0.2803666169409209
201208,201305,2012.5833333333333,9,evaluation,-0.28,0.66,-0.024959128065395086,0.66,0.10139985686540127,0.10633566889315131,0.04944609193305349,0.15688370890499134,0.0025179362988005626,0.07456435300304669,0.308349079574961
201209,201306,2012.6666666666667,9,evaluation,-0.33,0.44,-0.02369565217391305,0.44,-0.18664130606965607,-0.19610328478230205,-0.4465690620358802,-0.32318751292250447,-0.29705448893879355,-0.6089374561821173,0.13094436861161626
201210,201307,2012.75,9,evaluation,-0.28,0.23,-0.02300813008130082,0.23,-0.23798824611018374,-0.23117114574242845,-0.515075513151859,-0.4902488086585759,-0.2676306367480979,-0.49477980070162647,0.16328555438010595
201211,201308,2012.8333333333333,9,evaluation,-0.29,0.33,-0.022054054054054063,0.33,-0.0407417417462575,-0.04053158681632735,-0.29526471405960447,-0.2431369291331493,-0.07812666234839274,-0.24875675908279868,0.0274901878695818
201212,201309,2012.9166666666667,9,evaluation,-0.09,-0.13,-0.022345013477088956,-0.13,-0.17982600034749094,-0.1726983702453273,-0.15881565294168606,-0.6190312069592835,0.1992541478238293,-0.15446688547412366,0.29629230291643266
201301,201310,2013.0,9,evaluation,-0.24,-0.42,-0.023413978494623667,-0.42,-0.3130618565376481,-0.3043567123838096,-0.08811201071416931,-0.38397913177465703,-0.049873565420165425,-0.27238544351041055,0.5533200276289354
201302,201311,2013.0833333333333,9,evaluation,-0.02,-0.4,-0.024423592493297595,-0.4,-0.3330634974438124,-0.34224501238968164,-0.14376675233667724,-0.34660452956440413,-0.08563418048833332,-0.03811467372525912,-0.7061812515058346
201303,201312,2013.1666666666667,9,evaluation,-0.09,-0.14,-0.024732620320855624,-0.14,-0.2960516833509332,-0.3037407794461689,-0.3270910550676196,-0.49742541509460264,-0.09451502288930419,-0.31997016241976556,-0.503187597612548
201304,201401,2013.25,9,evaluation,-0.42,-0.08,-0.024880000000000006,-0.08,-0.2859963551750048,-0.2848446531745837,-0.33332197334314584,-0.366274592214997,-0.28303629398812746,-0.48446345569222315,0.12040489000855917
201305,201402,2013.3333333333333,9,evaluation,-0.45,-0.28,-0.025558510638297872,-0.28,-0.08160602759543413,-0.07524539679781037,0.11876504608622024,0.0019799927009098647,0.008808324141578311,0.026849882268226814,0.025470282820613456
201306,201403,2013.4166666666667,9,evaluation,-0.07,-0.33,-0.026366047745358084,-0.33,0.005698777146403801,0.008858204914949555,0.16395096851772092,0.1466879182811554,0.04145927190075145,0.06773632156511827,0.0022173195039508
201307,201404,2013.5,9,evaluation,0.28,-0.28,-0.027037037037037033,-0.28,0.04266486181075518,0.04160845522827588,0.28665441547478177,0.21527814028916387,0.10701632936224234,-0.05858327343787723,0.015335101912931567
201308,201405,2013.5833333333333,9,evaluation,0.45,-0.29,-0.02773087071240105,-0.29,0.09086597246365158,0.09812794029110866,0.3836502507721367,0.2982364240148248,0.1455072769676396,0.11115646235183896,0.03275642412946994
201309,201406,2013.6666666666667,9,evaluation,0.48,-0.09,-0.027894736842105257,-0.09,0.3062681103381427,0.3175558283333174,0.2984232673391957,0.3936630011429783,0.2194766586442652,0.2570495347372605,0.27319361423013966
201310,201407,2013.75,9,evaluation,0.13,-0.24,-0.028451443569553796,-0.24,0.3903143654658555,0.38906098154732943,0.3469404719485545,0.3703223827654301,0.3673506966317148,0.4017973358213079,0.2738138352450653
201311,201408,2013.8333333333333,9,evaluation,0.14,-0.02,-0.028429319371727737,-0.02,0.3978789310555283,0.3926054613693874,0.31500785351131017,0.37959008531907357,0.34714251063628343,0.3479478795272603,0.36027191860757085
201312,201409,2013.9166666666667,9,evaluation,0.37,-0.09,-0.02859007832898171,-0.09,0.1846671453005042,0.18387982427602675,0.14414152970319064,0.16177747247823188,0.1672540518762448,0.3647570709966487,-0.36924969083947706
201401,201410,2014.0,9,evaluation,0.48,-0.42,-0.029609374999999976,-0.42,-0.011616325085459126,-0.017189131415188463,0.08202522357915279,-0.08458893461625137,0.11324300890528059,0.12277622412851359,-0.4577304347315831
201402,201411,2014.0833333333333,9,evaluation,0.89,-0.45,-0.030701298701298684,-0.45,0.16462480597444154,0.1651608975953714,0.2940207453938002,0.17588967408936745,0.25544375576549194,0.4342956208346035,0.10959829981893258
201403,201412,2014.1666666666667,9,evaluation,0.77,-0.07,-0.03080310880829012,-0.07,0.3363865097359378,0.3466438606391204,0.488392993618918,0.4467479926793271,0.38904569523080484,0.5752647347008185,0.36682765925162714
201404,201501,2014.25,9,evaluation,0.59,0.28,-0.02999999999999996,0.28,0.2221327382985448,0.21386254401684768,0.36047054858216127,0.34023440585583503,0.245816450032877,0.2085265936222261,0.291949397930436
201405,201502,2014.3333333333333,9,evaluation,0.57,0.45,-0.028762886597938117,0.45,0.23728927545204676,0.24262331210827448,0.3251926051505134,0.337673706108115,0.2019456714696738,0.2915590979129281,0.6986046236329986
201406,201503,2014.4166666666667,9,evaluation,0.48,0.48,-0.027455012853470417,0.48,0.3572181105698346,0.35794377079449935,0.28507288415175414,0.35544896137502663,0.2851730050354216,0.18109372596924428,0.45796041252638825
201407,201504,2014.5,9,evaluation,0.9,0.13,-0.027051282051282027,0.13,0.48737646016999414,0.49333633599391635,0.3401513022422461,0.3034765072663741,0.5043871374767579,0.411621871247909,0.453835949353071
201408,201505,2014.5833333333333,9,evaluation,1.04,0.14,-0.026624040920716085,0.14,0.7809458287211467,0.7897281395463416,0.791893510915615,0.7493110145317337,0.8080533109667309,0.9715654855041624,0.6097592226441944
201409,201506,2014.6666666666667,9,evaluation,1.28,0.37,-0.025612244897959165,0.37,0.5681763798159016,0.5549915516595773,0.5075084676751317,0.5655510179750273,0.551453089536884,0.7031320765880307,0.5149192297703129
201410,201507,2014.75,9,evaluation,1.56,0.48,-0.024325699745547043,0.48,0.3416041655426221,0.3432519928593515,0.3077594987445675,0.32005792160516117,0.3537688659489307,0.34148072670860646,0.33308469585718076
201411,201508,2014.8333333333333,9,evaluation,1.87,0.89,-0.022005076142131947,0.89,0.36135242499770526,0.36494589698971963,0.47971666796537255,0.4880255580715453,0.33733438457084186,0.3150066462373357,0.4489671538589474
201412,201509,2014.9166666666667,9,evaluation,2.01,0.77,-0.01999999999999998,0.77,0.15229148741135548,0.14229864220718438,0.06534648651637602,0.13181805086356832,0.08580673479690071,0.053781680761528186,0.1634758674136171
201501,201510,2015.0,9,evaluation,2.21,0.59,-0.01845959595959593,0.59,-0.24369106885568667,-0.25530831374862417,-0.4124619748386749,-0.3722963140558718,-0.28436438786840124,-0.48334571314540936,-0.3067746880990313
201502,201511,2015.0833333333333,9,evaluation,2.57,0.57,-0.01697732997481107,0.57,-0.08078727456079293,-0.07735282564001245,-0.0900883237074884,-0.17382005734841896,-0.028778514735147788,-0.04794574957772979,-0.24789439883751319
201503,201512,2015.1666666666667,9,evaluation,2.56,0.48,-0.01572864321608038,0.48,0.37540168367043814,0.3798960813366623,0.3560954247558912,0.27469346528864813,0.4422649548340275,0.7056123117474785,0.17884200153573335
201504,201601,2015.25,9,evaluation,2.56,0.9,-0.01343358395989973,0.9,0.6214459981706522,0.6295679108071682,0.7484382434430248,0.6988962253960079,0.673346081360013,0.9668674853741945,0.6196678303369141
201505,201602,2015.3333333333333,9,evaluation,2.11,1.04,-0.0108,1.04,0.5660676980082354,0.5844640962304678,0.8316187294955191,0.727974994499476,0.662993594237796,0.8425107287986531,0.6207111731396728
201506,201603,2015.4166666666667,9,evaluation,1.6,1.28,-0.007581047381546133,1.28,0.1812031298883061,0.18632581078414603,0.3941512734501302,0.33009111094385385,0.23295530291455466,0.2440985526407567,0.2917809984754323
201507,201604,2015.5,9,evaluation,1.05,1.56,-0.003681592039801005,1.56,0.046773793519004875,0.05314173140126416,0.2142434061785373,0.19964978908975134,0.047652836905943886,0.05035829144077664,0.10351952877910238
201508,201605,2015.5833333333333,9,evaluation,0.45,1.87,0.0009677419354838724,1.87,0.2041764363736836,0.2105182036655315,0.27921170679982327,0.2688922162381891,0.20837883499617393,0.16974880634708883,0.07961519680699986
201509,201606,2015.6666666666667,9,evaluation,0.06,2.01,0.005940594059405937,2.01,0.09344603534126619,0.0991854913256966,0.08648127306580876,0.1127123655076158,0.06935309983154048,-0.00047893196755622626,0.008943698278818694
201510,201607,2015.75,9,evaluation,-0.25,2.21,0.011382716049382714,2.21,-0.10936382517754639,-0.10757399229221404,-0.14322302049593524,-0.1334723434855832,-0.12060239482054208,-0.22027275479388084,-0.1657660778392346
201511,201608,2015.8333333333333,9,evaluation,-0.48,2.57,0.01768472906403941,2.57,-0.37106805800749304,-0.3805615686381184,-0.3939661428773584,-0.3907582470518489,-0.37517977453080115,-0.45312188759123684,-0.42087312932220067
201512,201609,2015.9166666666667,9,evaluation,-0.46,2.56,0.023931203931203935,2.56,-0.6818195822558623,-0.6831760584841596,-0.701377093123664,-0.6829303901026429,-0.6959189302446676,-0.7082787088251811,-0.7397747536051442
201601,201610,2016.0,9,evaluation,-0.75,2.56,0.030147058823529412,2.56,-1.1989075936668625,-1.2073350744999742,-1.1575534644207315,-1.1810053168950045,-1.1820630944655424,-1.174134639341852,-1.2375600139580645
201602,201611,2016.0833333333333,9,evaluation,-0.63,2.11,0.03523227383863082,2.11,-1.2844798196459948,-1.2917201681546222,-1.2701805736764165,-1.271433363010079,-1.2880289750487344,-1.3649900506254757,-1.3392012726084137
201603,201612,2016.1666666666667,9,evaluation,-0.51,1.6,0.039048780487804885,1.6,-1.0245762509001295,-1.027414796062599,-1.018924006706629,-0.9918789676663727,-1.0477728483939106,-1.1990020344138763,-1.056179510314365
201604,201701,2016.25,9,evaluation,-0.34,1.05,0.04150851581508516,1.05,-0.9899388479951103,-0.990347672221014,-0.9455777237181615,-0.9329593373272116,-1.0023889609969465,-1.0221582349193588,-1.0395586517494342
201605,201702,2016.3333333333333,9,evaluation,-0.01,0.45,0.0425,0.45,-0.8631008118059289,-0.8515666447933906,-0.897292522697727,-0.8725090035105849,-0.8931501153163719,-1.0650314044046845,-0.9636834691623062
201606,201703,2016.4166666666667,9,evaluation,-0.09,0.06,0.042542372881355935,0.06,-0.7488978873665986,-0.7370221195753687,-0.8559357335822232,-0.8164391027687803,-0.7942817078033456,-0.9818040680317849,-0.8713340115638343
201607,201704,2016.5,9,evaluation,0.22,-0.25,0.04183574879227053,-0.25,-0.749151093106244,-0.7430566691484259,-0.9138781549733159,-0.880156222460273,-0.7836392093274194,-0.9610626264067823,-0.9225597198484528
201608,201705,2016.5833333333333,9,evaluation,0.3,-0.48,0.040578313253012054,-0.48,-0.7010861515920629,-0.6950013681630572,-0.9176474108562012,-0.8773019510654912,-0.7304550455908996,-0.9273845743367343,-0.876008381488465
201609,201706,2016.6666666666667,9,evaluation,0.22,-0.46,0.03937500000000001,-0.46,-0.6320017163651478,-0.62562076534387,-0.8262767961297799,-0.8146735291857258,-0.6333844283953585,-0.8246019858617024,-0.7761942483718075
201610,201707,2016.75,9,evaluation,0.22,-0.75,0.03748201438848921,-0.75,-0.6858534873245503,-0.6922041393262057,-0.813982966072048,-0.7904993983072457,-0.691877117909371,-0.7128036959506359,-0.7694088863706846
201611,201708,2016.8333333333333,9,evaluation,-0.18,-0.63,0.03588516746411483,-0.63,-0.583312038186398,-0.5734339028445853,-0.719198396033903,-0.7211997075979191,-0.5692515658453622,-0.7332532829040959,-0.7253873549727535
201612,201709,2016.9166666666667,9,evaluation,-0.56,-0.51,0.03458233890214798,-0.51,-0.8470870520126337,-0.8505728862777111,-1.0279686144270812,-1.0199627361921222,-0.8472047355964462,-0.9863987423896876,-1.1285183290684477
201701,201710,2017.0,9,holdout,-0.52,-0.34,0.033690476190476194,-0.34,-0.9906857607218162,-0.9910209772635141,-1.1576278985101396,-1.1645617527437173,-0.9841805165223978,-1.1007646978323138,-1.3439154458152587
201702,201711,2017.0833333333333,9,holdout,-0.84,-0.01,0.033586698337292165,-0.01,-0.9532571679876491,-0.9635874476705915,-0.9523412654409456,-1.1034847279884883,-0.8386696581677382,-0.829583444218223,-1.2719442464107815
201703,201712,2017.1666666666667,9,holdout,-0.85,-0.09,0.033293838862559245,-0.09,-1.0106184568977563,-1.0031571272637287,-1.1247617583423568,-1.1421645984443642,-0.9801029739297087,-0.9595760919967143,-1.2018425928039194
201704,201801,2017.25,9,holdout,-0.86,0.22,0.03373522458628842,0.22,-1.0976029214263892,-1.1012019024278552,-0.8237576154214445,-1.1291515946281732,-0.8199876393949433,-0.8137111389672556,-1.176689847107787
201705,201802,2017.3333333333333,9,holdout,-0.73,0.3,0.03436320754716981,0.3,-0.8109213095122145,-0.8059772767205184,-0.47280319052064745,-0.7805174622331094,-0.5381958820835195,-0.522566441368988,-0.8597599279694673
201706,201803,2017.4166666666667,9,holdout,-0.73,0.22,0.034800000000000005,0.22,-0.9556141227222387,-0.9711189924752751,-0.9227147327005693,-0.9426602077932649,-0.8878418057104285,-0.9341317654632268,-0.9598275829539251
201707,201804,2017.5,9,holdout,-0.36,0.22,0.035234741784037564,0.22,-0.6570832984011162,-0.6494783320813982,-0.4570899281703477,-0.6227838713952857,-0.4462555680217991,-0.44921802336478295,-0.6895607059021747
201708,201805,2017.5833333333333,9,holdout,-0.12,-0.18,0.03473067915690867,-0.18,-0.47170347669818,-0.47869880241797125,-0.5501417392818259,-0.34702510361785033,-0.6179769599231422,-0.5108390071106376,-0.42582602972026673
201709,201806,2017.6666666666667,9,holdout,0.12,-0.56,0.03334112149532711,-0.56,-0.5726563555021469,-0.5836992823038625,-0.5498665662423973,-0.37073056146741634,-0.747836537556167,-0.6121590735142014,-0.4131242155675955
201710,201807,2017.75,9,holdout,0.27,-0.52,0.032051282051282055,-0.52,-0.2767672631918277,-0.2609239670701141,-0.26930714863037963,-0.1632962582643455,-0.4232809343540371,-0.39426379531539457,-0.16719503312737405
201711,201808,2017.8333333333333,9,holdout,0.05,-0.84,0.030023255813953494,-0.84,-0.36139978598985417,-0.3648855272115611,-0.40257867505400113,-0.25070633228682015,-0.5572967710582228,-0.3961209874855535,-0.20956079333526353
201712,201809,2017.9166666666667,9,holdout,0.3,-0.85,0.02798143851508121,-0.85,-0.24643767364518082,-0.24646799221567517,-0.20903330672562287,-0.19032069667497076,-0.2813880704410273,-0.37762083107538,-0.08901178450741909
201801,201810,2018.0,9,holdout,0.84,-0.86,0.025925925925925932,-0.86,-0.09322352058405235,-0.08386311555841283,-0.1980337332879502,-0.14191298016218945,-0.14323357252965066,-0.24428306369009686,0.0003736816827793303
201802,201811,2018.0833333333333,9,holdout,1.0,-0.73,0.024180138568129336,-0.73,0.11934583008752074,0.13805730108870887,-0.001136407854028517,0.09984891522578156,0.030532653390851424,0.03737685395460749,0.1474418767201828
