window_ns,time_ns,axis,n,median,q25,q75
128,-224,x_history,273,0.15769246256082656,0.11565613582023558,0.22270586017060054
128,-216,x_history,274,0.15915657662030702,0.10870219827857361,0.23589776119697192
128,-208,x_history,275,0.1683724603431226,0.11454420990944852,0.23628893402345386
128,-200,x_history,277,0.16470756814471427,0.11115574218996929,0.24671793746318738
128,-192,x_history,278,0.16354595514546177,0.1091582823725356,0.2300910924460623
128,-184,x_history,279,0.16746320222029115,0.11643379918192885,0.24961111798740898
128,-176,x_history,281,0.16837246034312262,0.10756618520817803,0.23824264687639132
128,-168,x_history,281,0.16500196443436882,0.1136378068592089,0.24190698116766668
128,-160,x_history,282,0.16193593661165842,0.12222168343588398,0.23424522157237607
128,-152,x_history,282,0.15250301169867236,0.09804452108624709,0.22242455017150725
128,-144,x_history,282,0.15827597228177445,0.10452520241896267,0.2196251993623742
128,-136,x_history,284,0.1512436764656717,0.0,0.21522407540972072
128,-128,x_history,284,0.16061377438519148,0.0950516436800996,0.22970705816938983
128,-120,x_history,284,0.15963337112690443,0.0,0.21962519936237423
128,-112,x_history,284,0.15355306597316132,0.10723831073008586,0.20817994841901474
128,-104,x_history,284,0.15287985833975765,0.0913817976748797,0.2229806534161336
128,-96,x_history,284,0.15119235525128055,0.10179809632035955,0.22099447513812154
128,-88,x_history,284,0.1550954060121214,0.0999219804076858,0.21866326160578883
128,-80,x_history,284,0.16076816719836068,0.09937209229037605,0.2152240754097207
128,-72,x_history,284,0.15915657662030702,0.1187234002496369,0.230173740960124
128,-64,x_history,284,0.15739536794324188,0.10460591491463396,0.21968272951451664
128,-56,x_history,284,0.1647917730071592,0.11145786722975742,0.23402059094155864
128,-48,x_history,284,0.16193593661165842,0.11522638436840495,0.22099447513812154
128,-40,x_history,284,0.16061377438519148,0.10844022890598032,0.23488446047244685
128,-32,x_history,284,0.1597267770977498,0.10595001929791398,0.2380902734168491
128,-24,x_history,284,0.16485476628954154,0.11675032406742923,0.22364112249639176
128,-16,x_history,284,0.16090953945208103,0.11522638436840495,0.22099447513812154
128,-8,x_history,284,0.1656537346307953,0.10860677062404385,0.21996751830631103
128,0,x_history,284,0.5083527632844222,0.3618755520927231,0.6888771762870766
128,8,x_history,284,1.3209830756364505,1.1282261778764355,1.515226225689716
128,16,x_history,284,1.373681441535201,1.2232495976099758,1.507870682067594
128,24,x_history,284,0.9084794496794105,0.8426504284122357,0.9679617021233691
128,32,x_history,284,0.8450021652554731,0.7941856444446524,0.8958430194442495
128,40,x_history,284,0.39568398821756995,0.363607552257605,0.4289692873441809
128,48,x_history,284,0.23058992243435503,0.20895477959111936,0.2514089357305277
128,56,x_history,284,0.11274404589209432,0.09840222591752029,0.12720148096460468
128,64,x_history,284,0.06728679631992937,0.0538703713035648,0.08268956254403428
128,72,x_history,284,0.044910028347678044,0.034354560237517776,0.05924134012483129
128,80,x_history,284,0.0349517307577868,0.024802125521436343,0.04721500168572041
128,88,x_history,284,0.03163336770542338,0.02193909675615457,0.04032108146305859
128,96,x_history,284,0.02882168296881752,0.01933112050004882,0.03867643458205355
128,104,x_history,284,0.08941393028205956,0.0724202390319902,0.11276949275084407
128,112,x_history,284,0.6741551187061501,0.5899779727605905,0.7358729537564426
128,120,x_history,284,0.853695995229201,0.8097052718119677,0.8876561068803074
128,128,x_history,284,1.2929898726200943,1.1569668167085836,1.4249906599001256
128,136,x_history,284,1.5733460882531967,1.3972341093323117,1.7087686807873301
128,144,x_history,284,1.2923659203077547,1.106691505620066,1.4865531619357375
128,152,x_history,284,0.9970019877943677,0.7890816370523689,1.2294580035334521
128,160,x_history,284,0.6502856108092321,0.45493098325321035,0.8550326846570879
128,168,x_history,284,0.43027973932892305,0.27722373173266024,0.5887521928280531
128,176,x_history,284,0.2988549556818093,0.18499650130359885,0.41615626713249254
128,184,x_history,284,0.23485853529624584,0.15739536794324188,0.33048613602531596
128,192,x_history,284,0.20246138122432994,0.13724161564620957,0.2997275551610712
128,200,x_history,284,0.1945904624701052,0.13232330861669367,0.3078137264800631
128,208,x_history,284,0.18552591178503766,0.12940464780243255,0.2557487301282719
128,216,x_history,284,0.17710649399137068,0.12544751655464387,0.26977903676710524
128,224,x_history,284,0.15915657662030702,0.10731097658388795,0.22756965993422273
128,232,x_history,284,0.15939497387360574,0.11485047510725328,0.2199675183063111
128,240,x_history,284,0.15739536794324188,0.11466792652617647,0.2198216404574887
128,248,x_history,284,0.16283952164162613,0.11582990097114956,0.22777932297152972
128,256,x_history,284,0.15739536794324188,0.11845387309735735,0.22228993468065286
128,264,x_history,284,0.16854247258162153,0.12364223938221633,0.23628893402345386
128,272,x_history,284,0.155192086151662,0.10561821883133138,0.2300910924460623
128,280,x_history,284,0.1604593815720223,0.11461380333031937,0.21627573044827667
128,288,x_history,284,0.16765551270890766,0.11003701494169693,0.23695914070123164
128,296,x_history,284,0.15739536794324188,0.10718131395227802,0.22270586017060054
128,304,x_history,284,0.17192653725272367,0.12231994642909247,0.23628893402345386
128,312,x_history,284,0.16500196443436882,0.11089120096690677,0.2152240754097207
128,320,x_history,284,0.17456109763828892,0.11959625636141286,0.2485593106664866
128,328,x_history,284,0.15739536794324188,0.11675032406742925,0.21522407540972074
128,336,x_history,284,0.15915657662030702,0.1218727784760716,0.23319071722763546
128,344,x_history,284,0.1593949738736057,0.10339229208892615,0.2300910924460623
128,352,x_history,284,0.1683724603431226,0.11565613582023558,0.23628893402345386
128,360,x_history,284,0.15460312024765024,0.0968162045865889,0.21556379140030227
128,368,x_history,284,0.1683724603431226,0.12179908123116523,0.23313304942556912
128,376,x_history,284,0.15302068935398955,0.11054612830123639,0.20246138122432994
128,384,x_history,284,0.16400920508425557,0.11655903844035925,0.21853079815681573
128,392,x_history,284,0.1558646700758139,0.11744591199168969,0.21530900440736608
128,400,x_history,284,0.15558769177659254,0.10801874979198522,0.21530900440736608
128,408,x_history,284,0.1512436764656717,0.11199745162121565,0.21522407540972072
128,416,x_history,284,0.16061377438519148,0.11486483015710389,0.2197274554839762
128,424,x_history,284,0.14583226817412612,0.0,0.20246138122432994
128,432,x_history,284,0.1604593815720223,0.11293452449741162,0.22675075294124616
128,440,x_history,284,0.15199878035736983,0.08995779270791943,0.2093188874281007
128,448,x_history,284,0.16217433279765042,0.12231994642909247,0.21853079815681573
128,456,x_history,284,0.15739536794324188,0.11220308576405406,0.21880439845820535
128,464,x_history,284,0.15739536794324188,0.10966768576365352,0.2125150651898024
128,472,x_history,284,0.16500196443436882,0.10525847876967376,0.22867057740216293
128,480,x_history,284,0.1572614176328615,0.09812262926428897,0.2070306017431209
128,488,x_history,284,0.16135205190500956,0.09861370392683592,0.22270586017060054
128,496,x_history,284,0.15851436953507314,0.10375216429196646,0.21211537259886187
128,504,x_history,284,0.1683724603431226,0.10735969717684833,0.2234387217378606
128,512,x_history,284,0.1569446723333893,0.10863290723366673,0.223885505168619
128,520,x_history,284,0.15739536794324188,0.11778190302611517,0.22773169815342376
128,528,x_history,284,0.15739536794324188,0.10963470443212951,0.22099447513812154
128,536,x_history,284,0.16500196443436882,0.11397251350523833,0.22774293865074458
128,544,x_history,284,0.15739536794324188,0.10020538602382764,0.23146307978658995
128,552,x_history,284,0.16173791365308232,0.11835227583656403,0.23824264687639132
128,560,x_history,284,0.15939497387360574,0.10645414623509518,0.21962519936237423
128,568,x_history,284,0.1679744618545749,0.11258233302287404,0.23714016678174307
128,576,x_history,284,0.1618862131578911,0.11119061585425809,0.2339472424596918
128,584,x_history,284,0.15739536794324188,0.10510201796795232,0.22359418346214435
128,592,x_history,284,0.15851436953507314,0.11248051998777775,0.21522407540972072
128,600,x_history,284,0.15739536794324188,0.11370151220765091,0.21962519936237426
128,608,x_history,284,0.16061377438519148,0.10940245697875109,0.2307566955313414
128,616,x_history,284,0.1550954060121214,0.09664813101892519,0.22113365968149795
128,624,x_history,284,0.16837246034312262,0.1134376437485672,0.2316405528404102
128,632,x_history,284,0.16061377438519148,0.1000474721513896,0.21880439845820537
128,640,x_history,284,0.15329040661251425,0.11087408660458613,0.22980083784281066
128,648,x_history,284,0.16218807153314105,0.10419340195238005,0.22980083784281063
128,656,x_history,284,0.15347459484972137,0.09693721767378989,0.22099447513812154
128,664,x_history,284,0.16374678969721285,0.11230289072650453,0.2300910924460623
128,672,x_history,284,0.151616834696299,0.09728374257367398,0.22272571803230198
128,680,x_history,284,0.15836677608473246,0.11511974197815586,0.22619829230160976
128,688,x_history,284,0.15739536794324188,0.08735059678054598,0.2251656982854767
128,696,x_history,284,0.15739536794324188,0.10830503275557456,0.20334282570572432
128,704,x_history,284,0.1451864115764303,0.0,0.2165791433908203
128,712,x_history,284,0.16485476628954154,0.11642127832851551,0.2300910924460623
128,720,x_history,284,0.15739536794324188,0.11642127832851551,0.22099447513812154
128,728,x_history,284,0.17192653725272367,0.11971134542343707,0.23009109244606224
128,736,x_history,284,0.1604593815720223,0.11574664557733619,0.22394438526177216
128,744,x_history,284,0.1683724603431226,0.11757241991834949,0.2354658588238344
128,752,x_history,284,0.15769246256082656,0.0,0.21962519936237423
128,760,x_history,284,0.16379901365704594,0.09814548048083711,0.23390377651494987
128,768,x_history,284,0.16847637988147365,0.11714494445164847,0.2300910924460623
256,-1024,x_radial,188,1.01833535998379,0.9568507950285358,1.0590326693000638
256,-1016,x_radial,188,1.01833535998379,0.9639518230201778,1.0579038622532737
256,-1008,x_radial,189,1.0124923949450197,0.962962962962963,1.0667388041783534
256,-1000,x_radial,190,1.0064990859987828,0.9625908932198735,1.052367625105384
256,-992,x_radial,190,1.0088279872145791,0.9621318078050023,1.0640234276744955
256,-984,x_radial,191,1.0120091943601475,0.9567512129982061,1.0603003865527796
256,-976,x_radial,191,1.0044283012457371,0.9575768930430699,1.0599989676444803
256,-968,x_radial,191,1.0,0.9564255774155355,1.0578391266854623
256,-960,x_radial,193,1.0040402094013157,0.9561908572190668,1.058344813069547
256,-952,x_radial,193,1.0,0.9485401132371216,1.0548555915073345
256,-944,x_radial,193,1.0,0.9554589587766735,1.054841809190213
256,-936,x_radial,193,1.0,0.9497687357406348,1.0475020613277695
256,-928,x_radial,195,1.0,0.9462013288165301,1.0493628009594278
256,-920,x_radial,196,1.0,0.9468806833004261,1.0505197000901159
256,-912,x_radial,196,0.9986952990544669,0.9442906753321025,1.058017515393463
256,-904,x_radial,197,1.0000000000000002,0.9469987990390388,1.0537605548064892
256,-896,x_radial,197,1.0032357461050443,0.9527180374295049,1.064789352204322
256,-888,x_radial,198,1.0040402094013157,0.951176068015779,1.0565945802790822
256,-880,x_radial,198,1.0068702201763022,0.9439574726924949,1.0595464892691302
256,-872,x_radial,198,1.0069998274420526,0.9468393119456873,1.0582609388241315
256,-864,x_radial,198,1.0041553214822292,0.9487262092099321,1.0564128359313747
256,-856,x_radial,198,1.0,0.950523253714921,1.0528961513026287
256,-848,x_radial,199,1.0,0.9506514748735077,1.0538914152165466
256,-840,x_radial,199,1.0,0.9483603687746678,1.0513098777747985
256,-832,x_radial,199,1.0,0.9467964607313497,1.0484406997020983
256,-824,x_radial,199,1.0,0.9455011769026302,1.0543628705770827
256,-816,x_radial,199,0.9867885391802107,0.9381430098485611,1.0581583575759985
256,-808,x_radial,201,0.9896267590996176,0.948917964324817,1.0613731616177924
256,-800,x_radial,202,0.9928360325669134,0.9454122013229567,1.062069534832335
256,-792,x_radial,203,1.0,0.9393820434215132,1.0604476949483015
256,-784,x_radial,204,0.9999999999999998,0.937835279475779,1.0578708638210728
256,-776,x_radial,204,1.0012368829950011,0.9441079792914913,1.0625981024272773
256,-768,x_radial,205,1.0,0.9482609627911274,1.0562206722519665
256,-760,x_radial,205,1.0,0.9530107300538541,1.0565805936385808
256,-752,x_radial,205,1.0,0.9570210826330211,1.0565805936385808
256,-744,x_radial,205,1.0027873063802508,0.9581637755183393,1.0559975360639722
256,-736,x_radial,206,1.0000000000000002,0.9508231358092137,1.0528591762015043
256,-728,x_radial,207,1.0,0.948409505847222,1.0563803981367337
256,-720,x_radial,208,1.0076659637865775,0.9487500931033951,1.0562686324393902
256,-712,x_radial,210,1.0128822321066973,0.9482714461862201,1.060401407178571
256,-704,x_radial,210,1.010045539181196,0.9485444489050503,1.0637029297233136
256,-696,x_radial,211,1.017511328495208,0.9483411777372875,1.0667388041783534
256,-688,x_radial,211,1.0185256572113044,0.952479511455393,1.0666947530862807
256,-680,x_radial,211,1.0216161639425125,0.9454408530306497,1.072531661746538
256,-672,x_radial,212,1.0157830676000623,0.9451987817983822,1.067316003982153
256,-664,x_radial,212,1.011029924073146,0.9506826805066104,1.0663871623136671
256,-656,x_radial,212,1.0,0.9547911910259747,1.0634351830527515
256,-648,x_radial,212,1.0,0.946360334669964,1.0536271668753896
256,-640,x_radial,214,0.9978406204460772,0.9433384637719284,1.0565494999838676
256,-632,x_radial,214,1.0,0.9435816876921481,1.0515534372471245
256,-624,x_radial,215,0.9999999999999999,0.9397214970765893,1.0518339704125672
256,-616,x_radial,215,1.0,0.9437680036961908,1.0501203239503822
256,-608,x_radial,216,1.0,0.9417838992414649,1.0541259604016262
256,-600,x_radial,216,0.9945031071203814,0.9406285195619677,1.0474606374536917
256,-592,x_radial,218,1.0,0.9418631965945637,1.059066739790746
256,-584,x_radial,218,1.0,0.9456096337063249,1.0559745294239535
256,-576,x_radial,218,1.0063549349240972,0.9395042855310998,1.0566925232343074
256,-568,x_radial,219,1.0,0.9458972920605504,1.0562563941778964
256,-560,x_radial,219,1.0062616004669476,0.9424123776120015,1.0609861376064935
256,-552,x_radial,219,1.00392139888,0.9483191620402511,1.0591276722710474
256,-544,x_radial,220,1.0002040635274139,0.9518120545811419,1.0638258924069848
256,-536,x_radial,220,1.0,0.9536454970020116,1.0569883335343002
256,-528,x_radial,221,1.0,0.9482609627911274,1.0618315733861035
256,-520,x_radial,222,1.0,0.9505988088610992,1.0690462321237557
256,-512,x_radial,223,0.9947576501790716,0.9497793592847852,1.0641996846329027
256,-504,x_radial,225,0.9980477802522443,0.9492384394305141,1.0585946511374165
256,-496,x_radial,225,1.0,0.9522583390955434,1.0556959235084307
256,-488,x_radial,225,1.0,0.9497687357406348,1.0541868676559998
256,-480,x_radial,228,1.0066672189311254,0.9469358146375544,1.0527723651982028
256,-472,x_radial,228,1.0063840328357365,0.9488242172339327,1.0548005418820179
256,-464,x_radial,228,1.0030906789553335,0.9445072729260428,1.0548005418820179
256,-456,x_radial,230,1.0000000000000002,0.9416065226508163,1.0535927486964538
256,-448,x_radial,232,1.0,0.9444388868380814,1.0575138506511308
256,-440,x_radial,234,0.9985900828533778,0.9378764363194051,1.0594975285713681
256,-432,x_radial,234,0.9934132922391936,0.9395358039899109,1.0637683287846178
256,-424,x_radial,234,0.9934132922391936,0.9397179905947075,1.0618622300748028
256,-416,x_radial,235,1.0,0.9386254803441931,1.0557995783563348
256,-408,x_radial,237,1.0,0.9363184229964476,1.0542381282072686
256,-400,x_radial,238,1.0,0.94329088530126,1.050827684741881
256,-392,x_radial,238,1.0,0.9457064458973137,1.0461203810370232
256,-384,x_radial,238,1.0,0.9423056069394778,1.0467969137420599
256,-376,x_radial,238,1.0,0.9424331919445156,1.053032151230941
256,-368,x_radial,240,0.9985063649146254,0.9468826041787661,1.0606334522946992
256,-360,x_radial,240,0.997538756527112,0.940100761279465,1.0561078752278508
256,-352,x_radial,241,0.9999999999999999,0.948324520565288,1.057954280558326
256,-344,x_radial,241,0.9955313504978786,0.9532293381427016,1.0579542805583262
256,-336,x_radial,242,1.0,0.9457236485853511,1.0573447697719522
256,-328,x_radial,242,1.0,0.9410192563930748,1.0560993100968978
256,-320,x_radial,244,1.0,0.9453321736897726,1.0540428918147693
256,-312,x_radial,244,0.9970599421569568,0.9454758617291412,1.0533708818099774
256,-304,x_radial,244,0.9943960535426741,0.9469188329285974,1.0473490472293523
256,-296,x_radial,245,0.9942045660708284,0.9469155901102959,1.0419662457929024
256,-288,x_radial,246,0.9916630660442756,0.9429222711784805,1.0451476109119877
256,-280,x_radial,247,0.9931118517889853,0.9431465169767151,1.0521493952887737
256,-272,x_radial,247,0.9947118057824592,0.9448977319225735,1.0517445299029808
256,-264,x_radial,248,0.9999999999999999,0.9472882640708812,1.0414147067819468
256,-256,x_radial,249,1.0,0.9463899129861536,1.052240018379546
256,-248,x_radial,249,1.0,0.9505604117885647,1.044850960151138
256,-240,x_radial,249,1.0,0.9440863110422573,1.0447972075323024
256,-232,x_radial,250,0.9990673319125745,0.9498155335608092,1.0459069854781424
256,-224,x_radial,250,1.0,0.9494481795617558,1.0484625974185762
256,-216,x_radial,250,1.0022146805877266,0.9504636170962041,1.0533991698328367
256,-208,x_radial,250,1.005099855737719,0.9535261673911091,1.0541643919638664
256,-200,x_radial,251,1.0044293611754527,0.9543564329061642,1.0563301232227507
256,-192,x_radial,252,1.0,0.9538335314062949,1.062939882872771
256,-184,x_radial,252,1.0,0.9510918385353997,1.059186092403999
256,-176,x_radial,252,1.0,0.9523461463691834,1.0632673166985485
256,-168,x_radial,252,1.0,0.940409242027337,1.0551401286663267
256,-160,x_radial,253,1.0,0.9407165391369724,1.054841809190213
256,-152,x_radial,255,1.0031511532314359,0.9339517115636453,1.056684492524938
256,-144,x_radial,256,1.0054828127345568,0.9413732858673206,1.0624238596753521
256,-136,x_radial,257,1.0102415133937144,0.9439771532490105,1.066005067799847
256,-128,x_radial,257,1.0101158213179129,0.9442504718537023,1.066005067799847
256,-120,x_radial,258,1.0074210822921017,0.9541714677798087,1.0581484392020688
256,-112,x_radial,259,1.0073065476884053,0.9517271694606444,1.0627905654502385
256,-104,x_radial,259,1.0087440138030443,0.9511095764937685,1.0640282724526933
256,-96,x_radial,261,1.0057954339291717,0.9482981341832846,1.0625
256,-88,x_radial,263,1.0056596355563532,0.9556281618080642,1.0674491846423284
256,-80,x_radial,264,1.0,0.9451994581179822,1.060623609680232
256,-72,x_radial,264,1.0,0.9444768180432958,1.062314385558763
256,-64,x_radial,264,1.004105717876477,0.9461519346551184,1.0569040396315907
256,-56,x_radial,265,1.0094333030737328,0.9420838015469329,1.0628888651747235
256,-48,x_radial,265,1.0059379711885523,0.9437393638588267,1.0707783470491086
256,-40,x_radial,265,1.0130459962154743,0.945841079309751,1.0668987672290489
256,-32,x_radial,266,1.0077649264367388,0.9418082762126797,1.0636815770035524
256,-24,x_radial,266,1.0104565258422809,0.9416575735661921,1.0679374522132463
256,-16,x_radial,267,1.0114797486108291,0.9419097982698008,1.0712459357953457
256,-8,x_radial,268,1.0050399049182168,0.9411760663169253,1.0744831184380939
256,0,x_radial,273,1.200678995463049,1.0908232764835386,1.2973794081605818
256,8,x_radial,273,1.7105051858068303,1.587118044887131,1.7848675850799256
256,16,x_radial,273,1.7991215296990297,1.7115095299216565,1.849808894382376
256,24,x_radial,273,1.813897238214153,1.7342722472471386,1.8618196468122497
256,32,x_radial,273,1.816182054854758,1.7414271679520166,1.8661688915471122
256,40,x_radial,274,1.815852316322391,1.7455314011837384,1.8673377518366625
256,48,x_radial,275,1.814601399387472,1.745017235645606,1.86597790553065
256,56,x_radial,277,1.8147408510793213,1.7459705438314759,1.8645845199246256
256,64,x_radial,278,1.816356662777614,1.7469758041963195,1.8659347020059394
256,72,x_radial,279,1.8143437449621456,1.744806478349133,1.8653251365996888
256,80,x_radial,281,1.8145063546155131,1.7420805159928512,1.8674716888098042
256,88,x_radial,281,1.8121653080053097,1.7414992588690292,1.8663248400284502
256,96,x_radial,282,1.8103872463916169,1.7417961578884573,1.8629395926473369
256,104,x_radial,282,1.809893057550203,1.7410912566865582,1.864971565499494
256,112,x_radial,282,1.8080166912855673,1.7411445061217152,1.8665746216119383
256,120,x_radial,284,1.8077712122941156,1.7395054871793592,1.867401141847038
256,128,x_radial,284,1.8073765878720716,1.7396622484946658,1.8661084273118653
256,136,x_radial,284,1.8095164843532106,1.7396622484946658,1.8652473518424144
256,144,x_radial,284,1.8115616955470935,1.741008964790237,1.8652129731474463
256,152,x_radial,284,1.8082012015286009,1.7435486219847847,1.8640813365144218
256,160,x_radial,284,1.806906824436464,1.74339325832553,1.8660861254750405
256,168,x_radial,284,1.8066264595258708,1.741077176708792,1.8645770573653655
256,176,x_radial,284,1.809417811789241,1.7415678794730172,1.8632854766191909
256,184,x_radial,284,1.812745531759305,1.738501102312695,1.8636352362272515
256,192,x_radial,284,1.810912866380134,1.7428791340706453,1.8628504005654367
256,200,x_radial,284,1.811531073065401,1.7434479717783975,1.8611985821745471
256,208,x_radial,284,1.8102718214731608,1.738995971592844,1.8628213278088814
256,216,x_radial,284,1.8101613071791514,1.7381484044709317,1.8653216131498263
256,224,x_radial,284,1.8103954332891519,1.7355303669887385,1.8653735886035523
256,232,x_radial,284,1.8102369997165342,1.7363139182626295,1.8654059046081797
256,240,x_radial,284,1.8103083570957212,1.7391825391204825,1.8646820531557495
256,248,x_radial,284,1.8085566500825103,1.7410408652865117,1.8624651305718698
256,256,x_radial,284,1.7320971466584894,1.6890961053350226,1.7685999292881849
256,264,x_radial,284,1.1481624950172782,1.1147519688846175,1.2004088424123218
256,272,x_radial,284,0.6875833344491702,0.6617611691306423,0.7237607737051494
256,280,x_radial,284,0.46408921251414953,0.44075474995221164,0.4990535381143085
256,288,x_radial,284,0.30754144988091814,0.2780858562318411,0.3526399682546393
256,296,x_radial,284,0.2425762630334638,0.20549383406052968,0.3006423650856358
256,304,x_radial,284,0.2142379462991184,0.16911543820787325,0.2727718554548967
256,312,x_radial,284,0.2037483952702537,0.1578942632535382,0.26191205154517805
256,320,x_radial,284,0.20195468750136158,0.1489483580215633,0.25729260047280295
256,328,x_radial,284,0.20040711180921011,0.14666836351040896,0.25309847984514927
256,336,x_radial,284,0.19763984150508696,0.14510972474407557,0.25207076301755865
256,344,x_radial,284,0.19804668694462368,0.1405360116801458,0.2579052780441314
256,352,x_radial,284,0.1947098791805963,0.1391325553246671,0.25396246158668606
256,360,x_radial,284,0.19151269963100442,0.13666409973178512,0.2542375148709449
256,368,x_radial,284,0.19263178899463135,0.1382070377182885,0.25683666921409376
256,376,x_radial,284,0.1902563658561901,0.13801233304973715,0.25666648449316865
256,384,x_radial,284,0.19233040047604344,0.13602845531277194,0.2587767718634822
256,392,x_radial,284,0.18984302257805943,0.1373021217658368,0.2564212358365925
256,400,x_radial,284,0.18939375962392824,0.13642619101002487,0.25559441419126216
256,408,x_radial,284,0.19238355860396308,0.13629255923606837,0.25292782791577595
256,416,x_radial,284,0.19322190609055817,0.13646263785684723,0.25365178389901544
256,424,x_radial,284,0.19196385082615364,0.13651586932285087,0.2551384068656432
256,432,x_radial,284,0.19135815156837807,0.13788364093550298,0.2562316766735674
256,440,x_radial,284,0.19135815156837804,0.13807503083610695,0.2511349991713438
256,448,x_radial,284,0.19023453176874827,0.13830706746094126,0.2553600543529161
256,456,x_radial,284,0.18904132993476502,0.13843388992101655,0.2540417802780958
256,464,x_radial,284,0.18745043758152374,0.13905672363041527,0.25532285379255765
256,472,x_radial,284,0.18791722175713693,0.1381156283610238,0.25283416601753145
256,480,x_radial,284,0.18990801823516856,0.13936471765621228,0.2540293534335729
256,488,x_radial,284,0.19072442235669207,0.13881978188626704,0.25398140632538235
256,496,x_radial,284,0.19158272977229876,0.13881749044223304,0.2540573545379358
256,504,x_radial,284,0.19100407923347132,0.13686906786281602,0.24982355972511883
256,512,x_radial,284,0.1934159281161718,0.14187375614512793,0.24961513527209023
256,520,x_radial,284,0.229459995910973,0.16812748225213048,0.2909352987858643
256,528,x_radial,284,0.3711810222385225,0.27286896231465957,0.45488809084421
256,536,x_radial,284,0.5368487540083949,0.41810759290081967,0.626240193942023
256,544,x_radial,284,0.7260610814085995,0.6037797088137218,0.8346347954112925
256,552,x_radial,284,0.8506388906822905,0.7509207215009941,0.9292945394609144
256,560,x_radial,284,0.9184622058562166,0.8380799271893373,0.9936118379844077
256,568,x_radial,284,0.9504925400283842,0.874955311535657,1.0207098608313965
256,576,x_radial,284,0.9678057511943721,0.8986349740596574,1.028427460518015
256,584,x_radial,284,0.9665746474782113,0.9076737081975451,1.0325268257367084
256,592,x_radial,284,0.9709179882515102,0.9188283279983955,1.0367095812850957
256,600,x_radial,284,0.9786357803436703,0.924871462003603,1.038591435366041
256,608,x_radial,284,0.9924585734087179,0.9338288345057209,1.0436829213804169
256,616,x_radial,284,0.9935293218090684,0.9393665477053008,1.0482970853467033
256,624,x_radial,284,0.9928011656091708,0.9400520319011869,1.0540944787619688
256,632,x_radial,284,0.9999999999999999,0.9383014851930809,1.0507951480605875
256,640,x_radial,284,1.0000000000000002,0.9420998425861041,1.0492596783519252
256,648,x_radial,284,1.0,0.9412390765474833,1.051691368878252
256,656,x_radial,284,0.996677779884697,0.9411657553174209,1.0501234077420365
256,664,x_radial,284,0.9945721402653988,0.9449883448195342,1.0551887876723693
256,672,x_radial,284,1.0,0.9449834866647947,1.0592457581695913
256,680,x_radial,284,1.0,0.9472053364774148,1.0569378673927354
256,688,x_radial,284,1.0,0.9463728127246422,1.0534544106864876
256,696,x_radial,284,1.0055349080444973,0.9471121699962372,1.0561430807091379
256,704,x_radial,284,1.0,0.9506055167201425,1.052921870487346
256,712,x_radial,284,1.0,0.9490806219559313,1.0476705307344982
256,720,x_radial,284,1.0,0.9513352141929632,1.0524707575672732
256,728,x_radial,284,1.0,0.9535784051221843,1.0565609877908335
256,736,x_radial,284,1.0,0.9476251989977313,1.049274362158389
256,744,x_radial,284,1.0000000000000002,0.9465531547167119,1.0491581932432417
256,752,x_radial,284,1.0,0.9516867298495633,1.0461871322654543
256,760,x_radial,284,1.0035678119710298,0.9539944029765904,1.0482479031315295
256,768,x_radial,284,1.003903313446216,0.9545219722146213,1.0492667396607738
256,-1024,x_history,188,0.06971407324543871,0.051927588602057526,0.09133975786594363
256,-1016,x_history,188,0.06994669139936252,0.054092312558284276,0.0932129498483878
256,-1008,x_history,189,0.07017040040328554,0.05569958188530043,0.1003268132111758
256,-1000,x_history,190,0.06837707851049207,0.05020463575147685,0.09451995594456943
256,-992,x_history,190,0.07538237483045787,0.056716229815734626,0.10984057266750123
256,-984,x_history,191,0.07035266906254373,0.0,0.08918727280112052
256,-976,x_history,191,0.07389524833432284,0.05412685357979094,0.10290057271398624
256,-968,x_history,191,0.07051264118271372,0.04452312739372839,0.09318648887303457
256,-960,x_history,193,0.07140965468144447,0.0518886853800584,0.09334626077001984
256,-952,x_history,193,0.06851160277476083,0.0,0.09102842095680727
256,-944,x_history,193,0.07293498292266738,0.054999890895502,0.09939830324614242
256,-936,x_history,193,0.07005830306242786,0.05042321263936876,0.09121775911595036
256,-928,x_history,195,0.07203760460823505,0.055252532738359846,0.10018155560806112
256,-920,x_history,196,0.06894815735772045,0.05164626860332971,0.0949816345475746
256,-912,x_history,196,0.07669400361736753,0.0540832349261831,0.10804828551843496
256,-904,x_history,197,0.07533623160800253,0.05760004686483341,0.10208402221619979
256,-896,x_history,197,0.07452718707732181,0.0494677298194296,0.09912035166752103
256,-888,x_history,198,0.07140965468144446,0.054879052264897185,0.10098831458183431
256,-880,x_history,198,0.07171651764004011,0.011948969831002567,0.0943891599897002
256,-872,x_history,198,0.07364472322552326,0.052101470436154124,0.10047060172247771
256,-864,x_history,198,0.06994669139936252,0.0,0.09968646201397711
256,-856,x_history,198,0.07670521072855419,0.05586264484065548,0.10582178757870145
256,-848,x_history,199,0.07559595687352269,0.053235946689440566,0.09662281952958073
256,-840,x_history,199,0.07095831316530758,0.054815494546560345,0.09721673275310819
256,-832,x_history,199,0.07173613977832614,0.0,0.09821954701374738
256,-824,x_history,199,0.07140965468144447,0.052055686867360514,0.09945750531383375
256,-816,x_history,199,0.07112105462638638,0.05131112679770536,0.09501131378013095
256,-808,x_history,201,0.07421289358870108,0.055365985321621465,0.10366647222820556
