draw,scenario,known_directness_D,known_turn_consistency_G,known_historical_circularity_C,known_signed_net_turn_deg,known_absolute_turn_deg,known_path_length_arcsec2,known_endpoint_displacement_arcsec2,outcome_directness_D,outcome_turn_consistency_G,outcome_historical_circularity_C,outcome_signed_net_turn_deg,outcome_absolute_turn_deg,outcome_path_length_arcsec2,outcome_endpoint_displacement_arcsec2
156,selected_AC_-5.3d,0.4435955560893718,0.03439723991497661,0.019138777146953025,-11.592585490568993,337.0208051350528,2.104322243406843,0.9334679957552928,0.577262850799507,0.037236573510659524,0.0157412829318908,-10.955546602761729,294.2146811554919,1.6636526211898497,0.960364854848125
156,alternate_AC_+7.9d,0.4435955560893718,0.03439723991497661,0.019138777146953025,-11.592585490568993,337.0208051350528,2.104322243406843,0.9334679957552928,0.6766421876080523,0.18058071769308834,0.058392185833404935,-39.81975568024597,220.50945521172915,1.4193097510562263,0.960364854848125
157,selected_AC_-5.3d,0.45420865540512045,0.03397810737053199,0.01854495690855184,-11.455340852631187,337.13887379630796,2.058805388497041,0.9351272272500577,0.749168013710552,0.08947099547238722,0.0224421875096331,-20.161777885991633,225.34428928103313,1.7442239079752322,1.3067167606042613
157,alternate_AC_+7.9d,0.45420865540512045,0.03397810737053199,0.01854495690855184,-11.455340852631187,337.13887379630796,2.058805388497041,0.9351272272500577,0.7671092937159428,0.3083047606046436,0.07180131344795262,-53.975240789263914,175.07105853120243,1.7034297085287728,1.3067167606042613
158,selected_AC_-5.3d,0.4457807455021484,0.03454798793410137,0.01914716011723843,-11.645450649813439,337.0804306180313,2.0998352581732087,0.9360661268201492,0.5981210485858249,0.049645733902044666,0.01995157548274087,-14.971015437725088,301.5569367403088,1.95202744923427,1.1675487048043147
158,alternate_AC_+7.9d,0.4457807455021484,0.03454798793410137,0.01914716011723843,-11.645450649813439,337.0804306180313,2.0998352581732087,0.9360661268201492,0.7129614132865234,0.17655166653548787,0.05067714084425544,-40.167163147781594,227.50939674482072,1.6376043402156784,1.1675487048043147
159,selected_AC_-5.3d,0.4549615402160293,0.03405460519422296,0.01856106956361049,-11.491213212832044,337.4349268562778,2.0645390564866184,0.9392858689752999,0.7613461990028709,0.07056697712427921,0.01684107731558669,-15.923606118512746,225.6523768967579,1.8288143226439533,1.392360833226984
159,alternate_AC_+7.9d,0.4549615402160293,0.03405460519422296,0.01856106956361049,-11.491213212832044,337.4349268562778,2.0645390564866184,0.9392858689752999,0.7969284401973332,0.26348460865773426,0.053506230464121333,-44.01250293851747,167.0401286918796,1.7471591713833319,1.392360833226984
160,selected_AC_-5.3d,0.4378105039060202,0.032531847023383645,0.018289062685082486,-10.986866569824185,337.7264918873776,2.088578971162591,0.9144018118122111,0.6225035439228609,0.03740252146327035,0.014119319300733688,-10.677747286410852,285.482017486348,1.781175527662572,1.1087880783186228
160,alternate_AC_+7.9d,0.4378105039060202,0.032531847023383645,0.018289062685082486,-10.986866569824185,337.7264918873776,2.088578971162591,0.9144018118122111,0.7255651807756327,0.1687726359300824,0.046317087831492125,-34.86310345706702,206.5684597798768,1.5281715656935508,1.1087880783186228
161,selected_AC_-5.3d,0.4534320110970676,0.03457825244265936,0.018899365897362238,-11.659404154933569,337.1889361461571,2.0749999291973995,0.9408713909222497,0.684294634840789,0.04404354037122869,0.013904781995803205,-10.95384654817249,248.7049509609372,1.5708582424963073,1.0749298674356542
161,alternate_AC_+7.9d,0.4534320110970676,0.03457825244265936,0.018899365897362238,-11.659404154933569,337.1889361461571,2.0749999291973995,0.9408713909222497,0.7319905549678661,0.2212202506158855,0.059289116597433036,-40.935601549395514,185.04454920121128,1.4685023736171607,1.0749298674356542
162,selected_AC_-5.3d,0.45558181763743105,0.03460389896669669,0.018838991778106988,-11.68139824335189,337.5746257551567,2.090145642356622,0.9522323508717857,0.6561196817695554,0.08689845257379553,0.029882667524810006,-24.848591579712533,285.94975910083923,1.9215737326903861,1.2607823459895529
162,alternate_AC_+7.9d,0.45558181763743105,0.03460389896669669,0.018838991778106988,-11.68139824335189,337.5746257551567,2.090145642356622,0.9522323508717857,0.7248041435205846,0.2804603972790782,0.07718153923777302,-60.45345092446807,215.55075693739587,1.739480047486437,1.2607823459895529
163,selected_AC_-5.3d,0.4467663878408417,0.033502055319039006,0.01853446307890789,-11.306416109958096,337.4842528999327,2.1019536351367814,0.9390822329789864,0.5779398034776081,0.05970567452231927,0.025199388722392038,-17.495382133695955,293.02712470245694,1.6066038651296841,0.9285203220794153
163,alternate_AC_+7.9d,0.4467663878408417,0.033502055319039006,0.01853446307890789,-11.306416109958096,337.4842528999327,2.1019536351367814,0.9390822329789864,0.6524134891164453,0.23855752729357652,0.08291937855698264,-53.71080253682469,225.1482195769344,1.4232083449667752,0.9285203220794153
164,selected_AC_-5.3d,0.4470504874542727,0.034870063379638216,0.01928138454820957,-11.748566247067101,336.92414376073316,2.082728387382021,0.9310847408139838,0.6023215527818009,0.06179557541951319,0.02457476847778712,-18.3979086302822,297.7221023573913,1.862431446330953,1.1217826007037148
164,alternate_AC_+7.9d,0.4470504874542727,0.034870063379638216,0.01928138454820957,-11.748566247067101,336.92414376073316,2.082728387382021,0.9310847408139838,0.7006123797229525,0.21562949598775946,0.06455680166531445,-48.64187178297735,225.5807887513616,1.6011458449354095,1.1217826007037148
165,selected_AC_-5.3d,0.44292662285010687,0.033468083766884725,0.01864417845075399,-11.29222721084178,337.4028608717351,2.0997047561998707,0.9300151366459157,0.7156045838464579,0.10586435529316177,0.03010733737942518,-26.518331320325654,250.49348524241745,1.855190803063612,1.327583042582112
165,alternate_AC_+7.9d,0.44292662285010687,0.033468083766884725,0.01864417845075399,-11.29222721084178,337.4028608717351,2.0997047561998707,0.9300151366459157,0.7407118509798484,0.3373034135202527,0.08745877774984512,-66.14647797571259,196.10379060614207,1.7923070095691367,1.327583042582112
166,selected_AC_-5.3d,0.4474019794735415,0.034042900503223936,0.018812039431060724,-11.48008577097539,337.2240790671817,2.0840793049794306,0.9324212064276398,0.627013147784746,0.0369262794211137,0.013773016725302109,-10.672513297282514,289.02216699308696,1.8586108241797503,1.1653734233757465
166,alternate_AC_+7.9d,0.4474019794735415,0.034042900503223936,0.018812039431060724,-11.48008577097539,337.2240790671817,2.0840793049794306,0.9324212064276398,0.737445025742383,0.15940354134127746,0.041852192693432086,-33.12666711506848,207.81638121919406,1.5802851503440132,1.1653734233757465
167,selected_AC_-5.3d,0.4439172122017088,0.03329297443289531,0.01851365003674166,-11.241672660118205,337.6590061899308,2.1006991570486413,0.9325365134715126,0.7106005849109418,0.09652797213284517,0.0279351386749783,-25.041886890095068,259.42621953801694,1.934064650477016,1.3743474718845439
167,alternate_AC_+7.9d,0.4439172122017088,0.03329297443289531,0.01851365003674166,-11.241672660118205,337.6590061899308,2.1006991570486413,0.9325365134715126,0.7539244340904937,0.31140035673747535,0.07662801900859639,-61.24142267935527,196.6645874172346,1.8229246987365588,1.3743474718845439
168,selected_AC_-5.3d,0.44479551620295155,0.035074859566758,0.019473719300015842,-11.810527270734514,336.72343714607126,2.1104096719336694,0.9387007594274381,0.6222559789331712,0.04939446334703904,0.01865846320314862,-14.516403136063227,293.88725278930303,1.9683486811201039,1.2248167354522066
168,alternate_AC_+7.9d,0.44479551620295155,0.035074859566758,0.019473719300015842,-11.810527270734514,336.72343714607126,2.1104096719336694,0.9387007594274381,0.732660392088088,0.17784765296782126,0.04754572181247113,-38.6398151105476,217.26356499930233,1.671738705516029,1.2248167354522066
169,selected_AC_-5.3d,0.45058035488348014,0.03308693408160706,0.018178611581110237,-11.172613666221674,337.6744922531973,2.071192775263123,0.933238775710158,0.511825336262739,0.08954932876792707,0.04371571345918023,-29.19648482691743,326.0380086441745,1.8245344012386941,0.9338429334369297
169,alternate_AC_+7.9d,0.45058035488348014,0.03308693408160706,0.018178611581110237,-11.172613666221674,337.6744922531973,2.071192775263123,0.933238775710158,0.5909264269968252,0.26519689325382567,0.10848504067268401,-72.77264756351903,274.409879658231,1.5803032167352145,0.9338429334369297
170,selected_AC_-5.3d,0.45035283700824935,0.034902970372244276,0.019184318645089193,-11.764506908721328,337.06320073195724,2.095786824961989,0.943843542386143,0.6249551119074174,0.0672636439493454,0.02522688581768157,-19.675247292923622,292.50938750420016,1.8889568387605342,1.180513232555871
170,alternate_AC_+7.9d,0.45035283700824935,0.034902970372244276,0.019184318645089193,-11.764506908721328,337.06320073195724,2.095786824961989,0.943843542386143,0.7154184107465876,0.2315381621370009,0.06589149815376198,-50.93894215391694,220.0023602319881,1.6501018352657786,1.180513232555871
171,selected_AC_-5.3d,0.44519836831992043,0.03294005483815938,0.01827519617184212,-11.125198031533815,337.74072587899394,2.0894811502520434,0.9302335987274403,0.6782639924001612,0.09942447382023664,0.03198843326463763,-25.55257336584105,257.0048639336136,1.6687815002807376,1.1318744028239438
171,alternate_AC_+7.9d,0.44519836831992043,0.03294005483815938,0.01827519617184212,-11.125198031533815,337.74072587899394,2.0894811502520434,0.9302335987274403,0.6996357891337105,0.3286159941317758,0.09870448375543206,-66.51507693794754,202.40973697486814,1.6178051786422067,1.1318744028239438
172,selected_AC_-5.3d,0.45104187397206547,0.03527396624860977,0.01936393040940943,-11.887392276515508,337.00186116677526,2.084118857971467,0.9400248752799714,0.6612482460690763,0.0875992746400813,0.029674407927404226,-24.267585170991666,277.02952188473904,1.836661107431988,1.2144889359126894
172,alternate_AC_+7.9d,0.45104187397206547,0.03527396624860977,0.01936393040940943,-11.887392276515508,337.00186116677526,2.084118857971467,0.9400248752799714,0.7178902204166198,0.2916824587246839,0.08228647413915897,-61.54110084508457,210.98663633788343,1.691747430697515,1.2144889359126894
173,selected_AC_-5.3d,0.45027020706225274,0.03387376766828761,0.018621419286309105,-11.427462501589163,337.3543390122344,2.0796369542807858,0.9363985620183221,0.7033090211663713,0.06789190865141778,0.02014291683267245,-17.83501800427803,262.69725448211545,1.9074742176265227,1.3415438248989995
173,alternate_AC_+7.9d,0.45027020706225274,0.03387376766828761,0.018621419286309105,-11.427462501589163,337.3543390122344,2.0796369542807858,0.9363985620183221,0.7733526576543923,0.24024984979621622,0.05445198995524384,-45.07306432851837,187.60912594430368,1.7347115984161123,1.3415438248989995
174,selected_AC_-5.3d,0.44402463290696037,0.03466702293455668,0.019274010802062976,-11.675984114708164,336.8037727597701,2.1120832720413567,0.9378169995370951,0.6719165824820219,0.06705765891962033,0.022000505909103966,-18.04313924706538,269.06903011172903,1.8307784150954678,1.2301303759527993
174,alternate_AC_+7.9d,0.44402463290696037,0.03466702293455668,0.019274010802062976,-11.675984114708164,336.8037727597701,2.1120832720413567,0.9378169995370951,0.7436479378085662,0.24152279119221984,0.06191486558835662,-47.70006646972561,197.4971646951643,1.6541838058178895,1.2301303759527993
175,selected_AC_-5.3d,0.45841916432071655,0.03485115068985411,0.018874715314995825,-11.747261036801477,337.0695315440861,2.0881550965087476,0.9572503143135853,0.6829988051217717,0.040941831898165894,0.01297860963222215,-10.796656469056854,263.70721505357267,1.7524019409539668,1.1968884317646329
175,alternate_AC_+7.9d,0.45841916432071655,0.03485115068985411,0.018874715314995825,-11.747261036801477,337.0695315440861,2.0881550965087476,0.9572503143135853,0.7627339027634671,0.1884878843528992,0.044721784696783354,-34.93147462383508,185.32477428859096,1.569208379787731,1.1968884317646329
176,selected_AC_-5.3d,0.4462452452682139,0.034598045197949595,0.019158832032789827,-11.661850249733641,337.0667383955197,2.098564592880083,0.9364744714609621,0.6910523101685454,0.0627405892722849,0.019383560114336562,-16.31525333743969,260.0430363609416,1.8042506248869072,1.2468315624511388
176,alternate_AC_+7.9d,0.4462452452682139,0.034598045197949595,0.019158832032789827,-11.661850249733641,337.0667383955197,2.098564592880083,0.9364744714609621,0.7581158367675249,0.23452656337029995,0.05672826153661305,-44.077157128037385,187.94100120097204,1.644645187425992,1.2468315624511388
177,selected_AC_-5.3d,0.4449243070059663,0.03425400777773486,0.019013567105049197,-11.5479454195983,337.12684058840193,2.107577781988538,0.9377125841124218,0.5858142538855876,0.0548577438958663,0.022721295585662736,-16.559628236415687,301.86491569631437,1.866855083898443,1.0936303180864824
177,alternate_AC_+7.9d,0.4449243070059663,0.03425400777773486,0.019013567105049197,-11.5479454195983,337.12684058840193,2.107577781988538,0.9377125841124218,0.6929006750318587,0.19592474262433843,0.06016835620449115,-45.08636210688268,230.12081834569628,1.5783363438579399,1.0936303180864824
178,selected_AC_-5.3d,0.4428497461561657,0.033659354767882656,0.018753318053145496,-11.35491786518602,337.348055050085,2.086051563816706,0.9238074055049007,0.5578478555679045,0.055352031138149536,0.02447401926640494,-17.443978350670314,315.14612909385426,2.020181595950145,1.1269539711585352
178,alternate_AC_+7.9d,0.4428497461561657,0.033659354767882656,0.018753318053145496,-11.35491786518602,337.348055050085,2.086051563816706,0.9238074055049007,0.6760038081282488,0.18047704918591434,0.058473876656486984,-45.56235304071033,252.45510853723738,1.6670822820937925,1.1269539711585352
179,selected_AC_-5.3d,0.4419373397780398,0.03376551083143381,0.018843270798343366,-11.396812306765307,337.5282063304521,2.0914967875528294,0.9243105264454134,0.6488429282687836,0.06043987219855772,0.02122388853705448,-16.745208090990896,277.05565021678666,1.7883990363165032,1.1603900676366707
179,alternate_AC_+7.9d,0.4419373397780398,0.03376551083143381,0.018843270798343366,-11.396812306765307,337.5282063304521,2.0914967875528294,0.9243105264454134,0.7285388039439389,0.22800025585175782,0.061893222154606124,-46.4621322973114,203.78105333145044,1.592763571898859,1.1603900676366707
180,selected_AC_-5.3d,0.45681214020414146,0.03398318429802346,0.01845925314789159,-11.470270683081594,337.5278367821679,2.0722428957898384,0.9466257122485838,0.5556871110619148,0.0463756120437342,0.0206052821634234,-14.36070475730262,309.6607057985533,1.7653638036804238,0.9809899120404479
180,alternate_AC_+7.9d,0.45681214020414146,0.03398318429802346,0.01845925314789159,-11.470270683081594,337.5278367821679,2.0722428957898384,0.9466257122485838,0.6664420517064189,0.18691381312417862,0.062346588013430855,-44.52080791918211,238.18896621409212,1.4719808114278383,0.9809899120404479
181,selected_AC_-5.3d,0.4530539034448354,0.03440166450078254,0.018815856113703382,-11.605285307939775,337.34662192510444,2.083654649722582,0.944007872487797,0.5310504871156705,0.045350152459060517,0.021266931904906507,-14.282132846625906,314.93020579189863,1.770225737281871,0.9400792400882345
181,alternate_AC_+7.9d,0.4530539034448354,0.03440166450078254,0.018815856113703382,-11.605285307939775,337.34662192510444,2.083654649722582,0.944007872487797,0.6463871421376158,0.17799076162018057,0.06293982188961442,-43.91665697069884,246.73559779700145,1.4543594369457487,0.9400792400882345
182,selected_AC_-5.3d,0.4458104268096993,0.033470841839430436,0.018549191553314012,-11.292670081605534,337.3882896576019,2.0754021191453615,0.925235904537948,0.650408677950198,0.08244210582265926,0.028821044767113134,-23.4783107954181,284.785432894232,1.9030165635969745,1.237738487246437
182,alternate_AC_+7.9d,0.4458104268096993,0.033470841839430436,0.018549191553314012,-11.292670081605534,337.3882896576019,2.0754021191453615,0.925235904537948,0.7209252490390482,0.27274760681769605,0.07611697044784413,-58.95221453129303,216.14200476082112,1.7168749310643108,1.237738487246437
183,selected_AC_-5.3d,0.4488465002685587,0.035035038228186634,0.0193096839326899,-11.807539342686262,337.0208779503137,2.0899913578105656,0.9380853065448054,0.5557305635243623,0.0517747800573583,0.023001952359732653,-14.995025772725537,289.62026987103394,1.4353751223687121,0.797681825622815
183,alternate_AC_+7.9d,0.4488465002685587,0.035035038228186634,0.0193096839326899,-11.807539342686262,337.0208779503137,2.0899913578105656,0.9380853065448054,0.6100355350904297,0.23973282075301242,0.09348728116621041,-54.104440446643885,225.6864132190962,1.3075989507800871,0.797681825622815
184,selected_AC_-5.3d,0.4503874311912372,0.03367142234376288,0.018506236929800288,-11.36390494257076,337.494057321156,2.0859702569454495,0.939494785566986,0.6964636006403618,0.08660515754259934,0.026287817686454815,-22.0337255397114,254.41585888084614,1.737803733775273,1.2103170456313914
184,alternate_AC_+7.9d,0.4503874311912372,0.03367142234376288,0.018506236929800288,-11.36390494257076,337.494057321156,2.0859702569454495,0.939494785566986,0.7319398387302557,0.3028034937529508,0.081169553368458,-59.017959681820585,194.9051477258441,1.6535744901261396,1.2103170456313914
185,selected_AC_-5.3d,0.44494266915824454,0.03480822208106195,0.0193205588396613,-11.731310726871547,337.02700182593304,2.0976036572739165,0.933313370103552,0.6257457463053766,0.04488665791337081,0.016799022658214455,-12.703232791992573,283.00687515005524,1.7501975421716929,1.095178667208062
185,alternate_AC_+7.9d,0.44494266915824454,0.03480822208106195,0.0193205588396613,-11.731310726871547,337.02700182593304,2.0976036572739165,0.933313370103552,0.7190894936516228,0.19227127261859372,0.05401102054753604,-39.784340503161175,206.9177571944453,1.5230074655195045,1.095178667208062
186,selected_AC_-5.3d,0.4447345352604996,0.03407171414778661,0.01891884619074214,-11.489253903115088,337.20798000594465,2.0939015150487768,0.9312303171764738,0.6916283613483141,0.09654279328351441,0.029771059364848317,-24.49478272192302,253.71943247995637,1.726477034468143,1.1940804822546984
186,alternate_AC_+7.9d,0.4447345352604996,0.03407171414778661,0.01891884619074214,-11.489253903115088,337.20798000594465,2.0939015150487768,0.9312303171764738,0.7178446693732546,0.32260784155226496,0.09102552219596,-64.17041249036812,198.91150872714306,1.6634246003348359,1.1940804822546984
187,selected_AC_-5.3d,0.4407658032635843,0.03321064616656006,0.01857252903205354,-11.210856070015907,337.56814046286655,2.0823203223672486,0.9178155895402861,0.6060106141553865,0.043822220115134064,0.017265489589509138,-12.42778424800994,283.59549596890434,1.6280366688734222,0.9866075015714723
187,alternate_AC_+7.9d,0.4407658032635843,0.03321064616656006,0.01857252903205354,-11.210856070015907,337.56814046286655,2.0823203223672486,0.9178155895402861,0.6903083673745853,0.2014379208329562,0.06238363857542723,-42.34546408667667,210.2159509568804,1.429227209462615,0.9866075015714723
188,selected_AC_-5.3d,0.44467160755476054,0.03472720681406204,0.019285003934166437,-11.709556576282525,337.18682412260665,2.0974714444990608,0.932685999025603,0.6545343338702234,0.08023794925012603,0.027719456586581998,-20.854106296394594,259.90328131874384,1.5774629821531736,1.0325036822285636
188,alternate_AC_+7.9d,0.44467160755476054,0.03472720681406204,0.019285003934166437,-11.709556576282525,337.18682412260665,2.0974714444990608,0.932685999025603,0.6869897537822152,0.2916005528117988,0.09127396083286332,-58.89101390247536,201.95782667285977,1.5029389835061222,1.0325036822285636
189,selected_AC_-5.3d,0.44581264910684176,0.03370897299408638,0.018681086444921745,-11.373379428320497,337.39916758412505,2.0806421057630513,0.9275765690134635,0.5973800339856603,0.029119256684100904,0.01172399413651554,-8.546259992983897,293.49169471245983,1.7485268586015816,1.0445350342162527
189,alternate_AC_+7.9d,0.44581264910684176,0.03370897299408638,0.018681086444921745,-11.373379428320497,337.39916758412505,2.0806421057630513,0.9275765690134635,0.7091021437405615,0.15155580264888185,0.04408725809423827,-32.42286148062897,213.9334879558845,1.4730388893005741,1.0445350342162527
190,selected_AC_-5.3d,0.45265026275986414,0.03511785019377656,0.019221746076002057,-11.8345074912048,336.99407639998594,2.0925296374693003,0.9471840902332821,0.7199083867335591,0.051093911368984585,0.01431097606343144,-12.922995069340896,252.9263218079936,1.8907052565464408,1.3611345710290081
190,alternate_AC_+7.9d,0.45265026275986414,0.03511785019377656,0.019221746076002057,-11.8345074912048,336.99407639998594,2.0925296374693003,0.9471840902332821,0.7928388069993073,0.20205332063612033,0.041857606952730164,-35.571832560154945,176.05170975742874,1.7167860087229527,1.3611345710290081
191,selected_AC_-5.3d,0.4438400816904771,0.03366163365229075,0.018721251422223112,-11.362572245830616,337.5526085038171,2.0943261565555122,0.9295458924121015,0.5797654404440303,0.038798618434350875,0.016304520329139566,-11.605032337137871,299.1094220732149,1.7594545854159285,1.0200709626549345
191,alternate_AC_+7.9d,0.4438400816904771,0.03366163365229075,0.018721251422223112,-11.362572245830616,337.5526085038171,2.0943261565555122,0.9295458924121015,0.6905368085976323,0.16978241048570247,0.0525414065928923,-37.90030071200438,223.2286642861393,1.477214465549682,1.0200709626549345
192,selected_AC_-5.3d,0.44828660846584717,0.0351589336079604,0.019397654503571938,-11.84413068278374,336.87400234750265,2.099465561110331,0.9411622959809971,0.5758006979581051,0.06289993867358597,0.026682110083813163,-18.95085817037557,301.2857972520368,1.7637466811107945,1.0155665700048868
192,alternate_AC_+7.9d,0.44828660846584717,0.0351589336079604,0.019397654503571938,-11.84413068278374,336.87400234750265,2.099465561110331,0.9411622959809971,0.6687800613802874,0.22475606335481513,0.07444368950879009,-52.19916818652003,232.24809781489586,1.518535956213872,1.0155665700048868
193,selected_AC_-5.3d,0.4446738684752661,0.033688090964375805,0.01870787723370016,-11.369799963184244,337.50205599977403,2.078212426396396,0.9241267591590546,0.5956170816351608,0.052554420838427804,0.021252110071617356,-15.748742050233528,299.66540966460514,1.8629576505944243,1.1096093990569467
193,alternate_AC_+7.9d,0.4446738684752661,0.033688090964375805,0.01870787723370016,-11.369799963184244,337.50205599977403,2.078212426396396,0.9241267591590546,0.7011476198406452,0.19649892815253042,0.058724172377145764,-44.603392618016244,226.99051357365818,1.5825617425744603,1.1096093990569467
194,selected_AC_-5.3d,0.4446909407465314,0.03317157975518682,0.0184204787478042,-11.200398368361245,337.65043603658677,2.0980998946608684,0.9330060159369401,0.6346014828896723,0.04036841585627194,0.014750559291974805,-11.665536908867795,288.97683155073196,1.915717732635326,1.2157173139284188
194,alternate_AC_+7.9d,0.4446909407465314,0.03317157975518682,0.0184204787478042,-11.200398368361245,337.65043603658677,2.0980998946608684,0.9330060159369401,0.746042353224023,0.16088720816730226,0.040858536782524824,-33.33294481224298,207.18206992305412,1.6295553579159343,1.2157173139284188
195,selected_AC_-5.3d,0.4508161996413293,0.03489335159751569,0.01916286343757496,-11.764132544238715,337.1453874633324,2.090739548046472,0.9425392574901409,0.7184724853018492,0.0679240788080325,0.019122497094986726,-17.680624195238494,260.29980097643426,2.000259498359239,1.4371314130347925
195,alternate_AC_+7.9d,0.4508161996413293,0.03489335159751569,0.01916286343757496,-11.764132544238715,337.1453874633324,2.090739548046472,0.9425392574901409,0.7909024802020976,0.23339446809154377,0.048802204412492466,-42.772104028770656,183.26100176459303,1.8170778939365133,1.4371314130347925
196,selected_AC_-5.3d,0.45585807676573054,0.035363348647891375,0.019242680545267614,-11.909534549156364,336.77621052627603,2.0910924237327095,0.9532413706221831,0.6397708874800623,0.04652477085258128,0.016759576914418824,-12.786420228943639,274.8303751878495,1.6600755739376405,1.062068023222058
196,alternate_AC_+7.9d,0.45585807676573054,0.035363348647891375,0.019242680545267614,-11.909534549156364,336.77621052627603,2.0910924237327095,0.9532413706221831,0.7171319126170794,0.2098988355835959,0.059373682165433886,-42.17241326000462,200.91780472602343,1.4809939490019057,1.062068023222058
197,selected_AC_-5.3d,0.4505249226727149,0.033654799789510345,0.0184924737167755,-11.361268260937038,337.58240524366937,2.0804569038243677,0.9372976857193891,0.6156296624569559,0.04694980739762241,0.018046113317005032,-14.086639220619462,300.03614501159433,1.9975570522275847,1.22975537380138
197,alternate_AC_+7.9d,0.4505249226727149,0.033654799789510345,0.0184924737167755,-11.361268260937038,337.58240524366937,2.0804569038243677,0.9372976857193891,0.7328577086441856,0.1687959600948962,0.04509253955135517,-37.53499533851762,222.36903843797944,1.6780274796815247,1.22975537380138
198,selected_AC_-5.3d,0.4484379484113227,0.03407875679711305,0.018796549014607256,-11.499529388220328,337.43981497571826,2.096795053377059,0.9402824719754181,0.6056740578338539,0.08712921420671312,0.03435730948225811,-25.454279547867305,292.1440274610684,1.7318900397763843,1.0489608681133973
198,alternate_AC_+7.9d,0.4484379484113227,0.03407875679711305,0.018796549014607256,-11.499529388220328,337.43981497571826,2.096795053377059,0.9402824719754181,0.6660837519374208,0.2873730834883697,0.09595854183261075,-65.394127011016,227.5582884005995,1.5748182793264536,1.0489608681133973
199,selected_AC_-5.3d,0.45189887188839784,0.03507338238500437,0.01922376045191049,-11.828018418122005,337.23632036068113,2.094541719260998,0.9465210400572303,0.5234853317016077,0.055078158015821006,0.026245550197395384,-17.40438879747117,315.99438732994344,1.7493142728305044,0.9157403623630334
199,alternate_AC_+7.9d,0.45189887188839784,0.03507338238500437,0.01922376045191049,-11.828018418122005,337.23632036068113,2.094541719260998,0.9465210400572303,0.6297251034923043,0.20062846124860934,0.07428768272532707,-50.38201588922137,251.1209804215682,1.4541906576132302,0.9157403623630334
200,selected_AC_-5.3d,0.44643079233850635,0.03367989257489805,0.018644151446810534,-11.364677377062316,337.43211477855243,2.073159315538453,0.9255221558797871,0.6835982719967648,0.04172262608792346,0.013201110991051843,-11.42061044257553,273.72702807604924,1.9687397796171635,1.3458271113575846
200,alternate_AC_+7.9d,0.44643079233850635,0.03367989257489805,0.018644151446810534,-11.364677377062316,337.43211477855243,2.073159315538453,0.9255221558797871,0.7828616241749684,0.16598812919887235,0.036042392780478646,-31.443625388526662,189.43297656456915,1.7191123818029868,1.3458271113575846
201,selected_AC_-5.3d,0.44734591229974324,0.03348771654420645,0.018507123435903213,-11.304953551434394,337.5850824737768,2.0858432199604344,0.9330934381474345,0.6957191970463048,0.08046864509007727,0.024485063940604634,-20.50610705919508,254.8335073399133,1.744754660884489,1.2138593117133545
201,alternate_AC_+7.9d,0.44734591229974324,0.03348771654420645,0.018507123435903213,-11.304953551434394,337.5850824737768,2.0858432199604344,0.9330934381474345,0.7384837976739714,0.28653888190431276,0.07493456021436226,-55.14070508659226,192.43707771919776,1.6437182718655305,1.2138593117133545
202,selected_AC_-5.3d,0.4560240008487384,0.035402870344831465,0.019258311768652267,-11.922171802535628,336.75720884807214,2.080839987981758,0.9489129764454819,0.6857293918957268,0.06425789807906565,0.02019436870481037,-16.40375432474329,255.2799704801955,1.6676181013166178,1.1435347465301509
202,alternate_AC_+7.9d,0.4560240008487384,0.035402870344831465,0.019258311768652267,-11.922171802535628,336.75720884807214,2.080839987981758,0.9489129764454819,0.7369575386493938,0.25180939800449953,0.06623656384231798,-47.488048624990675,188.587276731197,1.5516969249352985,1.1435347465301509
203,selected_AC_-5.3d,0.44700778043255135,0.03383467359747537,0.018710311251008055,-11.41755076661264,337.451186981883,2.09392226168859,0.9359995425957246,0.6032292937475159,0.053385182845731974,0.021181676701119076,-15.996978444405427,299.6520306136659,1.91261585104083,1.153745909033664
203,alternate_AC_+7.9d,0.44700778043255135,0.03383467359747537,0.018710311251008055,-11.41755076661264,337.451186981883,2.09392226168859,0.9359995425957246,0.7120555140836126,0.1910639933105823,0.055015823330947705,-43.03689356064913,225.24858198002232,1.6203033137359937,1.153745909033664
204,selected_AC_-5.3d,0.44894441770859084,0.03348506400665058,0.01845213144424994,-11.298505499972842,337.41925945635967,2.0912895387292005,0.9388727642248484,0.6981661520877604,0.05508212246072409,0.01662564897349355,-14.034372623599019,254.78997534283698,1.7580643302398697,1.2274210085663155
204,alternate_AC_+7.9d,0.44894441770859084,0.03348506400665058,0.01845213144424994,-11.298505499972842,337.41925945635967,2.0912895387292005,0.9388727642248484,0.7610637990858732,0.22689178914117175,0.05421266211600071,-41.845058582802984,184.42738162184907,1.6127701909361503,1.2274210085663155
205,selected_AC_-5.3d,0.44598947060738015,0.033564990951653016,0.018595358406183784,-11.329910167806354,337.55141433304556,2.0659533245950357,0.9213934295356969,0.6512950756029942,0.07140019516000541,0.02489759965520115,-19.833567352788265,277.78029609501647,1.7856037431737675,1.1629549249073483
205,alternate_AC_+7.9d,0.44598947060738015,0.033564990951653016,0.018595358406183784,-11.329910167806354,337.55141433304556,2.0659533245950357,0.9213934295356969,0.7217351606897899,0.25479219970485917,0.07089971050836759,-52.63991449143264,206.59939571308917,1.6113319514541424,1.1629549249073483
