draw,scenario,holdout_pair,calibration_pair_1,calibration_pair_2,known_turn_deg,outcome_turn_deg,distortion_delta_deg,residual_magnitude_arcsec2,orientation_sign_from_te_ara,target_direction_x,target_direction_y,straight_direction_x,straight_direction_y,distorted_direction_x,distorted_direction_y,opposite_direction_x,opposite_direction_y,baseline_landing_error_arcsec2,distorted_landing_error_arcsec2,opposite_landing_error_arcsec2,distorted_to_straight_error_ratio,straight_angular_error_deg,distorted_angular_error_deg,opposite_angular_error_deg,distorted_improves,distorted_beats_opposite
99,selected_AC_-5.3d,AB,AC,AD,-45.877021128643975,-36.48610700652695,9.390914122117023,0.2930637728403278,1.0,0.0,-1.0,0.19764093576665942,-0.9802744822289721,0.3549430696467702,-0.9348879169770717,0.03504125368647443,-0.999385866690179,0.05820916105551007,0.10575670925642855,0.010270899056795273,1.8168396063220298,11.399041169935936,20.789955292052955,2.008127047818793,False,False
99,selected_AC_-5.3d,AD,AC,AB,-174.3918247397186,-146.67137388943362,27.720450850284994,0.496093816122966,1.0,0.0,-1.0,-0.25612494276845676,-0.9666436849697281,0.2229132040644056,-0.9748382960541409,-0.6763709670216916,-0.7365611413658351,0.12813502110932193,0.11128812756379435,0.36009635837716375,0.8685223337095782,14.840253514892794,12.88019733539217,42.56070436517781,True,True
99,alternate_AC_+7.9d,AC,AB,AD,13.127958579289302,13.18110429175158,0.05314571246227866,0.3429555385058956,-1.0,0.0,1.0,-0.1506339234039657,0.9885896120837646,-0.1515508422300363,0.9884494636648687,-0.14971687497522207,0.9887289099382367,0.051808739166428204,0.05212593930109019,0.05149152788794266,1.0061225217939203,8.663665123779687,8.71681083624196,8.610519411317396,False,False
99,alternate_AC_+7.9d,AB,AC,AD,-45.877021128643975,-57.60086990874244,-11.723848780098466,0.2930637728403278,1.0,0.0,-1.0,0.19764093576665942,-0.9802744822289721,-0.0056689318688869506,-0.9999839314766343,0.3927045585659619,-0.9196646832848987,0.05820916105551007,0.0016613652354057105,0.117470925196265,0.028541301837718993,11.399041169935936,0.3248076101615271,23.12288995003441,True,True
99,alternate_AC_+7.9d,AD,AC,AB,-174.3918247397186,-117.11706820120597,57.27475653851264,0.496093816122966,1.0,0.0,-1.0,-0.25612494276845676,-0.9666436849697281,0.6747469567230848,-0.7380491476811931,-0.9516748909288766,-0.30710731345168407,0.12813502110932193,0.35907793527667514,0.5839985920219,2.802340313896838,14.840253514892794,42.434503023619826,72.11501005340546,False,True
100,selected_AC_-5.3d,AC,AB,AD,12.9866786767372,14.469132877148109,1.482454200410907,0.13815577022531111,-1.0,0.0,1.0,-0.1515401250441728,0.9884511067835356,-0.17706144441610983,0.9841997992792322,-0.12591736299134143,0.9920407338901498,0.02099685306809813,0.02455926290979236,0.01743092919639569,1.1696639887006128,8.71618961175807,10.198643812169033,7.233735411347124,False,False
100,selected_AC_-5.3d,AB,AC,AD,-46.01632074190295,-43.83808769074738,2.1782330511555728,0.17149479253781477,1.0,0.0,-1.0,0.20522369793442183,-0.9787150932759345,0.24227458986645883,-0.9702077216271984,0.16787622821377235,-0.9858080807138464,0.035383583202754115,0.04186178989523527,0.028892591762496787,1.1830850950103018,11.842594423018618,14.020827474174187,9.664361371862999,False,False
100,selected_AC_-5.3d,AD,AC,AB,-174.43310613048686,-152.50154093579152,21.931565194695356,0.24935880698315782,1.0,0.0,-1.0,-0.2545109399610342,-0.9670698948060326,0.12510738564639687,-0.9921432064257276,-0.5972916717606862,-0.8020241011623808,0.06399355961938819,0.03125808592848809,0.1569082833311464,0.4884567464976241,14.744607987571777,7.1869572071235215,36.67617318226713,True,True
100,alternate_AC_+7.9d,AC,AB,AD,12.9866786767372,14.469132877148109,1.482454200410907,0.47082393746625983,-1.0,0.0,1.0,-0.1515401250441728,0.9884511067835356,-0.17706144441610983,0.9841997992792322,-0.12591736299134143,0.9920407338901498,0.07155561450528064,0.08369602547616985,0.05940322799806615,1.1696639887006108,8.716189611758113,10.198643812169033,7.233735411347175,False,False
100,alternate_AC_+7.9d,AB,AC,AD,-46.01632074190295,-73.48746807084709,-27.47114732894413,0.17149479253781477,1.0,0.0,-1.0,0.20522369793442183,-0.9787150932759345,-0.2693997717741501,-0.96302843310467,0.6335664513291438,-0.7736882781522515,0.035383583202754115,0.04663369880897762,0.11537705766932058,1.3179473243780422,11.842594423018618,15.6285529059255,39.31374175196275,False,True
100,alternate_AC_+7.9d,AD,AC,AB,-174.43310613048686,-132.12090101921677,42.31220511127008,0.24935880698315782,1.0,0.0,-1.0,-0.2545109399610342,-0.9670698948060326,0.46279478025215376,-0.8864654484926983,-0.8392102063531135,-0.5438071621013875,0.06399355961938819,0.11882388114933883,0.2381847438083998,1.8568099955067767,14.744607987571777,27.567597123698288,57.056813098841864,False,True
101,selected_AC_-5.3d,AC,AB,AD,14.897583878971368,13.462396816016195,-1.4351870629551724,0.0195313579207278,-1.0,0.0,1.0,-0.15201464269650594,0.9883782415684057,-0.1272119148795099,0.9918755611026459,-0.1767219955308128,0.9842608070504523,0.002977716576343982,0.0024896834074077646,0.003465282667242175,0.836104895672972,8.743696142135795,7.308509079180593,10.17888320509091,True,True
101,selected_AC_-5.3d,AB,AC,AD,-46.22372462230078,-36.53668140294304,9.687043219357736,0.3085131440983895,1.0,0.0,-1.0,0.2090813137549681,-0.9778982586335332,0.3706476251986988,-0.9287735665567602,0.041552649646017514,-0.9991363156783939,0.06486372949018446,0.11644189608939447,0.012822307493363709,1.7951773202775074,12.068520325958499,21.75556354531621,2.3814771066005544,False,False
101,selected_AC_-5.3d,AD,AC,AB,-174.4559710564441,-144.0044332601299,30.451537796314188,0.5437954983379141,1.0,0.0,-1.0,-0.2536642831403068,-0.967292319549222,0.27155947397166347,-0.9624216602385014,-0.7089061946051828,-0.7053027770045985,0.1390834576973879,0.1490800055606493,0.4174828385038978,1.0718744560191442,14.694452066342702,15.757085729971518,45.14598986265686,False,True
101,alternate_AC_+7.9d,AC,AB,AD,14.897583878971368,13.462396816016195,-1.4351870629551724,0.3521995251616765,-1.0,0.0,1.0,-0.15201464269650594,0.9883782415684057,-0.1272119148795099,0.9918755611026459,-0.1767219955308128,0.9842608070504523,0.0536957219518982,0.04489525600067689,0.06248776531090274,0.8361048956729745,8.743696142135795,7.308509079180593,10.178883205090946,True,True
101,alternate_AC_+7.9d,AB,AC,AD,-46.22372462230078,-58.67384373377283,-12.45011911147205,0.3085131440983895,1.0,0.0,-1.0,0.2090813137549681,-0.9778982586335332,-0.006660105990773629,-0.9999778212481474,0.4149892489016336,-0.9098263149063441,0.06486372949018446,0.002054741632174872,0.13101727990679382,0.03167782130822137,12.068520325958499,0.3815987855120237,24.518639437430544,True,True
101,alternate_AC_+7.9d,AD,AC,AB,-174.4559710564441,-115.69809211558565,58.75787894085845,0.5437954983379141,1.0,0.0,-1.0,-0.2536642831403068,-0.967292319549222,0.6954542594221058,-0.7185703675017848,-0.9585831077165845,-0.28481296599771355,0.1390834576973879,0.40797684742202034,0.6503698831536742,2.9333240212483047,14.694452066342702,44.06342687451577,73.45233100720111,False,True
102,selected_AC_-5.3d,AC,AB,AD,17.359872519947853,21.950170556972463,4.590298037024611,0.1082992178251157,-1.0,0.0,1.0,-0.1492314892845744,0.9888022869137733,-0.2278868038786991,0.9736876319528514,-0.06961883807595762,0.9975736651420553,0.01620708782850985,0.024843929345553746,0.007544243313422946,1.5329052084144845,8.582392875568251,13.172690912592865,3.992094838543635,False,False
102,selected_AC_-5.3d,AB,AC,AD,-45.597234147589404,-46.84175765926966,-1.2445235116802602,0.148491520312443,1.0,0.0,-1.0,0.1853166868664301,-0.982678851695125,0.16392985079539932,-0.9864719985981346,0.2066160933561331,-0.9784220919246712,0.02763789685224654,0.024424938078085115,0.030847595745921722,0.8837480727517709,10.679596486776449,9.435072975096126,11.924119998456638,True,True
102,selected_AC_-5.3d,AD,AC,AB,-174.387458202574,-158.13128789376142,16.2561703088126,0.001657259822280266,-1.0,0.0,1.0,0.25861530888847856,0.9659803942153883,-0.022133417597189065,0.999755025906581,0.5186850070450937,0.8549654165325233,0.00043228507148950087,3.668307038282934e-05,0.0008925681498152459,0.08485851768239996,14.98791532939701,1.2682549794154345,31.244085638209622,True,True
102,alternate_AC_+7.9d,AC,AB,AD,17.359872519947853,21.950170556972463,4.590298037024611,0.4409673850660644,-1.0,0.0,1.0,-0.1492314892845744,0.9888022869137733,-0.2278868038786991,0.9736876319528514,-0.06961883807595762,0.9975736651420553,0.0659912165830677,0.10115827960979269,0.030718275838283588,1.5329052084144832,8.582392875568294,13.172690912592891,3.9920948385435433,False,False
102,alternate_AC_+7.9d,AB,AC,AD,-45.597234147589404,-72.00527389734845,-26.408039749759038,0.148491520312443,1.0,0.0,-1.0,0.1853166868664301,-0.982678851695125,-0.2710783203180417,-0.9625572940108809,0.6030358643583118,-0.7977140755293364,0.02763789685224654,0.0406350001258471,0.09444946100414639,1.470263831690366,10.679596486776449,15.728443262982598,37.08763623653546,False,True
102,alternate_AC_+7.9d,AD,AC,AB,-174.387458202574,-137.76981979482946,36.61763840774455,0.001657259822280266,-1.0,0.0,1.0,0.25861530888847856,0.9659803942153883,-0.36860683916751835,0.9295853904397011,0.7837536621189167,0.6210718131707371,0.00043228507148950087,0.0006219235284996266,0.0014427266541713918,1.4386884246469556,14.98791532939701,21.62972307834754,51.60555373714158,False,True
103,selected_AC_-5.3d,AC,AB,AD,13.552715381362386,13.161214164627905,-0.3915012167344822,0.16875384863941978,-1.0,0.0,1.0,-0.1511687074135606,0.9885079776607336,-0.14441077053956305,0.9895178266975133,-0.15791958629530597,0.9874519756749285,0.025583909776856834,0.024433987754761816,0.02673353317305401,0.9550529206784791,8.694660929057598,8.303159712323117,9.086162145792075,True,True
103,selected_AC_-5.3d,AB,AC,AD,-46.62567111236883,-44.28531837652971,2.3403527358391174,0.20761984453066307,1.0,0.0,-1.0,0.20215061885431404,-0.9793544441604469,0.24197443316223374,-0.9702826256796603,0.16198956999541983,-0.9867924701844349,0.04218879772586837,0.05061614629315545,0.03374385212613783,1.1997532288558153,11.662749618257665,14.00310235409682,9.322396882418602,False,False
103,selected_AC_-5.3d,AD,AC,AB,-174.39453094211623,-145.15497853755417,29.239552404562076,0.3833338373318035,1.0,0.0,-1.0,-0.2551729162628823,-0.9668954353009926,0.24963172953977095,-0.9683408488786285,-0.6949518938361418,-0.7190562323306571,0.09863614611129314,0.09645878504500836,0.28734381641759527,0.9779253229964194,14.783831489836132,14.455720914725925,44.02338389439821,True,True
103,alternate_AC_+7.9d,AC,AB,AD,13.552715381362386,13.161214164627905,-0.3915012167344822,0.5014220158803685,-1.0,0.0,1.0,-0.1511687074135606,0.9885079776607336,-0.14441077053956305,0.9895178266975133,-0.15791958629530597,0.9874519756749285,0.07601803287949671,0.07260124432579595,0.07943393411951014,0.9550529206784787,8.694660929057598,8.30315971232316,9.086162145792075,True,True
103,alternate_AC_+7.9d,AB,AC,AD,-46.62567111236883,-76.51858055356007,-29.89290944119124,0.20761984453066307,1.0,0.0,-1.0,0.20215061885431404,-0.9793544441604469,-0.3128349293072107,-0.9498075105016556,0.6633472963857462,-0.7483116759597709,0.04218879772586837,0.06578141750421983,0.14730428952713578,1.5592152668499835,11.662749618257665,18.230159822933523,41.55565905944895,False,True
103,alternate_AC_+7.9d,AD,AC,AB,-174.39453094211623,-128.32994753641594,46.064583405700304,0.3833338373318035,1.0,0.0,-1.0,-0.2551729162628823,-0.9668954353009926,0.5192320335824128,-0.8546333104331192,-0.8733340066642841,-0.48712186648076905,0.09863614611129314,0.20669244596108782,0.3882390773050196,2.0955040734040096,14.783831489836132,31.280751915864172,60.848414895536436,False,True
104,selected_AC_-5.3d,AC,AB,AD,17.928083506904976,13.724088997676798,-4.2039945092281785,0.13325561045062884,-1.0,0.0,1.0,-0.1454482836615742,0.989365855879362,-0.07252877385031803,0.9973663203476291,-0.21758509810113424,0.9760413541875774,0.019433533436639446,0.00967123586664145,0.029169677972238267,0.4976570986523516,8.363239158282715,4.159244649054486,12.567233667510914,True,True
104,selected_AC_-5.3d,AB,AC,AD,-45.51722489151268,-42.73960360533907,2.7776212861736136,0.09396744799133058,1.0,0.0,-1.0,0.1480403776645601,-0.9889813176096576,0.1957921397442246,-0.9806454191064057,0.0999407624469067,-0.99499338892353,0.013949455716322784,0.018487760900302103,0.009402955006846916,1.3253392301657245,8.513380613206666,11.29100189938027,5.735759327033054,False,False
104,selected_AC_-5.3d,AD,AC,AB,-174.25019004836201,-162.65314184834807,11.59704820001396,0.3569122819867434,1.0,0.0,-1.0,-0.2652882240046937,-0.9641691543523032,-0.06604805527733607,-0.9978164432369723,-0.45369699690195986,-0.8911560104729941,0.09554435214169577,0.023586241120109423,0.16652472181427846,0.2468616992151474,15.384079813408215,3.7870316133942827,26.981128013422158,True,True
104,alternate_AC_+7.9d,AC,AB,AD,17.928083506904976,13.724088997676798,-4.2039945092281785,0.46592377769157756,-1.0,0.0,1.0,-0.1454482836615742,0.989365855879362,-0.07252877385031803,0.9973663203476291,-0.21758509810113424,0.9760413541875774,0.06794869861070015,0.03381515220780414,0.10199080180498257,0.49765709865235214,8.363239158282715,4.159244649054574,12.567233667510914,True,True
104,alternate_AC_+7.9d,AB,AC,AD,-45.51722489151268,-73.58245353002316,-28.065228638510472,0.09396744799133058,1.0,0.0,-1.0,0.1480403776645601,-0.9889813176096576,-0.3346597364057226,-0.9423390370927293,0.5959251103581364,-0.8030400132276366,0.013949455716322784,0.03191048282546671,0.05897683105262492,2.2875790621799714,8.513380613206666,19.5518480253038,36.57860925171712,False,True
104,alternate_AC_+7.9d,AD,AC,AB,-174.25019004836201,-145.73572527137765,28.514464776984397,0.3569122819867434,1.0,0.0,-1.0,-0.2652882240046937,-0.9641691543523032,0.22716779219473043,-0.9738556331353081,-0.6933835248364177,-0.7205687250258819,0.09554435214169577,0.08161416757786989,0.2668173073421611,0.8542019046487761,15.384079813408215,13.130384963576173,43.89854459039262,True,True
105,selected_AC_-5.3d,AC,AB,AD,14.090835418334287,15.399530523407245,1.3086951050729587,0.060569029207047986,-1.0,0.0,1.0,-0.1480764300268133,0.9889759202682916,-0.17062507793073856,0.9853360253137655,-0.12545053207715895,0.9920998760213398,0.008993666590377054,0.010372691508717145,0.007613468656503865,1.153332893151232,8.515469281413223,9.824164386486162,7.206774176340274,False,False
105,selected_AC_-5.3d,AB,AC,AD,-44.25749951720463,-37.82736567241593,6.430133844788699,0.4160794457457689,1.0,0.0,-1.0,0.17459114735250392,-0.9846410164451491,0.28376431890173537,-0.9588940563577576,0.06322132457497594,-0.9979995311216262,0.07292433841070563,0.11930085916229584,0.026318259196055183,1.635953945723859,10.054866295484683,16.485000140273392,3.624732450695916,False,False
105,selected_AC_-5.3d,AD,AC,AB,-174.40374393587845,-121.17311419605338,53.23062973982508,0.5311771339234141,1.0,0.0,-1.0,-0.2606596034871717,-0.9654307697136604,0.617330102376342,-0.7867042294916277,-0.9293894077256064,-0.3691007027999905,0.13966874280658348,0.3469329037041087,0.5966702589007985,2.483969546318244,15.109204271941884,38.12142546788318,68.339834011767,False,True
105,alternate_AC_+7.9d,AC,AB,AD,14.090835418334287,15.399530523407245,1.3086951050729587,0.39323719644799676,-1.0,0.0,1.0,-0.1480764300268133,0.9889759202682916,-0.17062507793073856,0.9853360253137655,-0.12545053207715895,0.9920998760213398,0.05839030742424949,0.06734346219359981,0.04942953699148767,1.1533328931512368,8.515469281413223,9.824164386486162,7.206774176340325,False,False
105,alternate_AC_+7.9d,AB,AC,AD,-44.25749951720463,-63.326684082076795,-19.06918456487216,0.4160794457457689,1.0,0.0,-1.0,0.17459114735250392,-0.9846410164451491,-0.15668128440164908,-0.987649216634251,0.4867021180492128,-0.8735679986620448,0.07292433841070563,0.0653940917331697,0.20922798203275475,0.8967389099215956,10.054866295484683,9.01431826938744,29.124050860356856,True,True
105,alternate_AC_+7.9d,AD,AC,AB,-174.40374393587845,-104.26152645766724,70.14221747821121,0.5311771339234141,1.0,0.0,-1.0,-0.2606596034871717,-0.9654307697136604,0.8194823968110042,-0.5731043546483416,-0.9965675570121336,-0.08278347848978096,0.13966874280658348,0.49081206678614286,0.719432915165246,3.5141153054254297,15.109204271941884,55.0330132062693,85.25142175015311,False,True
106,selected_AC_-5.3d,AC,AB,AD,14.589467220179511,14.952067624620557,0.36260040444104513,0.05132231781346053,-1.0,0.0,1.0,-0.14916409550968202,0.9888124557320153,-0.15541883643602067,0.9878486651713783,-0.1429033804604385,0.9897366436850661,0.007676948778197212,0.008000797038684818,0.00735302365076962,1.042184501921824,8.578487788513527,8.94108819295471,8.215887384072454,False,False
106,selected_AC_-5.3d,AB,AC,AD,-46.17776336998462,-38.34050322580206,7.83726014418256,0.3257388804831793,1.0,0.0,-1.0,0.1847055723780397,-0.9827939008421352,0.31699392479437694,-0.9484275679478412,0.04896668842960325,-0.9988004122066821,0.06042627293125086,0.10461486608003519,0.01595513988549281,1.7312811299657564,10.64396711484992,18.48122725903251,2.8067069706673977,False,False
106,selected_AC_-5.3d,AD,AC,AB,-174.39771554237856,-138.14304588631327,36.254669656065275,0.45564655368093,1.0,0.0,-1.0,-0.2587347550838936,-0.9659484077898144,0.36259532184691085,-0.9319466897707911,-0.77988087678731,-0.6259279655211585,0.11890819852168931,0.16810000063193342,0.3941129527792447,1.4136956300895547,14.995000231139118,21.25966942492617,51.24966988720439,False,True
106,alternate_AC_+7.9d,AC,AB,AD,14.589467220179511,14.952067624620557,0.36260040444104513,0.3839904850544093,-1.0,0.0,1.0,-0.14916409550968202,0.9888124557320153,-0.15541883643602067,0.9878486651713783,-0.1429033804604385,0.9897366436850661,0.057438467525811006,0.05986148066954003,0.055014879268274884,1.042184501921821,8.57848778851357,8.94108819295471,8.215887384072499,False,False
106,alternate_AC_+7.9d,AB,AC,AD,-46.17776336998462,-62.20951860347656,-16.031755233491943,0.3257388804831793,1.0,0.0,-1.0,0.1847055723780397,-0.9827939008421352,-0.09389611955693888,-0.9955820000040927,0.44894041453893274,-0.8935616957958814,0.06042627293125086,0.03061945475123673,0.15029120640688345,0.506724199026367,10.64396711484992,5.387788118641931,26.6757223483419,True,True
106,alternate_AC_+7.9d,AD,AC,AB,-174.39771554237856,-113.1906638776268,61.207051664751745,0.45564655368093,1.0,0.0,-1.0,-0.2587347550838936,-0.9659484077898144,0.7219057955858356,-0.6919913455380651,-0.9711428217279771,-0.23849867883538162,0.11890819852168931,0.35762226330309893,0.5623133809444684,3.007549250171066,14.995000231139118,46.21205143361263,76.20205189589086,False,True
107,selected_AC_-5.3d,AC,AB,AD,10.932514807532504,9.509735688804216,-1.422779118728287,0.18808646597161682,-1.0,0.0,1.0,-0.15076556658920542,0.9885695443068413,-0.12617327096116548,0.9920082185622053,-0.17526489934195366,0.9845213126482609,0.028438344866369536,0.023779041416093317,0.03309326433783372,0.836161229770225,8.671294857461339,7.248515738733038,10.094073976189568,True,True
107,selected_AC_-5.3d,AB,AC,AD,-49.09374849231443,-46.5436603547076,2.55008813760683,0.0892387188384901,1.0,0.0,-1.0,0.1987604849618941,-0.9800480955635356,0.24216868050280296,-0.9702341625522839,0.1549586274412781,-0.9879209602906072,0.017826270918209097,0.021773456466672485,0.013870257666905122,1.2214251969227863,11.464484926587987,14.014573064194819,8.914396788981149,False,False
107,selected_AC_-5.3d,AD,AC,AB,-174.3969403320808,-159.64653037627474,14.750409955806056,0.32514369224490425,1.0,0.0,-1.0,-0.2558907128840433,-0.966705716885804,-0.0013257607674797,-0.9999991211788075,-0.49358945630980405,-0.8696950319622345,0.08390255092741138,0.00043106284567856826,0.16598575491982706,0.005137660785206686,14.82637047467854,0.07596051887369784,29.57678043048461,True,True
107,alternate_AC_+7.9d,AC,AB,AD,10.932514807532504,9.509735688804216,-1.422779118728287,0.5207546332125655,-1.0,0.0,1.0,-0.15076556658920542,0.9885695443068413,-0.12617327096116548,0.9920082185622053,-0.17526489934195366,0.9845213126482609,0.07873719022555045,0.06583698580764841,0.09162525672982592,0.836161229770225,8.67129485746138,7.248515738732936,10.094073976189605,True,True
107,alternate_AC_+7.9d,AB,AC,AD,-49.09374849231443,-79.5109010921201,-30.417152599805657,0.0892387188384901,1.0,0.0,-1.0,0.1987604849618941,-0.9800480955635356,-0.32478694588323853,-0.945787206396787,0.6675939800284648,-0.7445255387357469,0.017826270918209097,0.029384561763953113,0.06378845311153786,1.6483852342857364,11.464484926587987,18.952667673217622,41.88163752639367,False,True
107,alternate_AC_+7.9d,AD,AC,AB,-174.3969403320808,-142.6295899708,31.767350361280805,0.32514369224490425,1.0,0.0,-1.0,-0.2558907128840433,-0.966705716885804,0.2913864647416745,-0.95660541926405,-0.7264993672537804,-0.6871671335125514,0.08390255092741138,0.09578733254760104,0.2571855227609196,1.141649824574128,14.82637047467854,16.940979886602232,46.59372083595937,False,True
108,selected_AC_-5.3d,AC,AB,AD,14.216929546539815,16.249593930067228,2.0326643835274125,0.15805617510039638,-1.0,0.0,1.0,-0.1486977610504481,0.9888826906456518,-0.18367911790049263,0.9829862570999134,-0.11352927353192721,0.9935346516610847,0.023568194366579587,0.029155896420489325,0.017973076802711874,1.2370865568655216,8.551467450308923,10.584131833836302,6.518803066781521,False,False
108,selected_AC_-5.3d,AB,AC,AD,-44.34248247062656,-44.812020543736736,-0.46953807311017787,0.194738777958654,1.0,0.0,-1.0,0.18042768789557592,-0.9835882519838557,0.1723612282832009,-0.9850338100718709,0.18848203045194453,-0.9820766386574483,0.03528132268431143,0.033691710813715144,0.0368703422018682,0.9549446633614125,10.3946723996211,9.925134326510944,10.864210472731294,True,True
108,selected_AC_-5.3d,AD,AC,AB,-174.32554077033762,-147.02022496309385,27.305315807243765,0.22273063943375748,1.0,0.0,-1.0,-0.25956069627377115,-0.9657267962264873,0.21237072011599364,-0.977189171674254,-0.6736488433486143,-0.7390515786161844,0.05831393027808414,0.047573542274428234,0.16090602220210254,0.8158177994102308,15.043997020375402,12.261318786868387,42.34931282761918,True,True
108,alternate_AC_+7.9d,AC,AB,AD,14.216929546539815,16.249593930067228,2.0326643835274125,0.4907243423413451,-1.0,0.0,1.0,-0.1486977610504481,0.9888826906456518,-0.18367911790049263,0.9829862570999134,-0.11352927353192721,0.9935346516610847,0.07317326686772249,0.09052166476399261,0.05580184569352615,1.2370865568655194,8.551467450308923,10.584131833836336,6.518803066781521,False,False
108,alternate_AC_+7.9d,AB,AC,AD,-44.34248247062656,-77.35242940171376,-33.00994693108721,0.194738777958654,1.0,0.0,-1.0,0.18042768789557592,-0.9835882519838557,-0.3845414284119012,-0.9231077346848172,0.6871460868596072,-0.7265192738761507,0.03528132268431143,0.07636753385104461,0.1440226509051133,2.164531486938924,10.3946723996211,22.615274531466063,43.40461933070833,False,True
108,alternate_AC_+7.9d,AD,AC,AB,-174.32554077033762,-130.099090216835,44.2264505535026,0.22273063943375748,1.0,0.0,-1.0,-0.25956069627377115,-0.9657267962264873,0.48759230944984666,-0.8730714402414989,-0.8595888257622188,-0.5109863507225315,0.05831393027808414,0.11222113008532417,0.22027005099319852,1.9244309129940385,15.043997020375402,29.182453533127166,59.270447573878016,False,True
109,selected_AC_-5.3d,AC,AB,AD,15.391037526213129,17.90951322635659,2.5184757001434623,0.13901931657267508,-1.0,0.0,1.0,-0.14884071429148862,0.9888611842767414,-0.19214903291151053,0.9813657570708136,-0.10524486638659354,0.9944463374658625,0.020749596539016365,0.02683774508436089,0.014651425807894875,1.29341045421759,8.559750239065272,11.078225939208759,6.041274538921808,False,False
109,selected_AC_-5.3d,AB,AC,AD,-47.516628179304384,-48.88778954531009,-1.3711613660057094,0.06101965291829009,1.0,0.0,-1.0,0.18174827643253513,-0.9833450889762977,0.1581657738253989,-0.9874125723274,0.20522669564572957,-0.9787144646904608,0.011136683806215453,0.009681735748651337,0.012590037370887939,0.8693553590206,10.47160854859618,9.100447182590448,11.842769914601885,True,True
109,selected_AC_-5.3d,AD,AC,AB,-174.4164390458819,-165.9400468586135,8.476392187268402,0.0009987974770853114,1.0,0.0,-1.0,-0.2593076131300427,-0.9657947824319616,-0.11411513694971126,-0.9934675311850651,-0.3988350902320446,-0.9170226664590122,0.0002612393611805893,0.00011416450739532384,0.00040688546113456766,0.4370111260393272,15.028982333427297,6.5525901461588925,23.505374520695693,True,True
109,alternate_AC_+7.9d,AC,AB,AD,15.391037526213129,17.90951322635659,2.5184757001434623,0.4716874838136238,-1.0,0.0,1.0,-0.14884071429148862,0.9888611842767414,-0.19214903291151053,0.9813657570708136,-0.10524486638659354,0.9944463374658625,0.07040262621719909,0.09105949275369864,0.0497117547689505,1.2934104542175893,8.559750239065272,11.078225939208759,6.041274538921808,False,False
109,alternate_AC_+7.9d,AB,AC,AD,-47.516628179304384,-76.25614663691378,-28.739518457609407,0.06101965291829009,1.0,0.0,-1.0,0.18174827643253513,-0.9833450889762977,-0.3134606546669706,-0.9496011889081407,0.63217978720802,-0.7748217321717444,0.011136683806215453,0.019372910702942576,0.040949440083917106,1.739558295812478,10.47160854859618,18.26790990901321,39.211127006205594,False,True
109,alternate_AC_+7.9d,AD,AC,AB,-174.4164390458819,-150.262462458462,24.153976587419898,0.0009987974770853114,1.0,0.0,-1.0,-0.2593076131300427,-0.9657947824319616,0.15858879371787707,-0.9873447191873305,-0.631798788445833,-0.7751324344383851,0.0002612393611805893,0.0001589016210278827,0.0006698165031308294,0.6082606400114313,15.028982333427297,9.1249942539926,39.182958920847184,True,True
110,selected_AC_-5.3d,AC,AB,AD,13.855094907950551,17.0043610476483,3.149266139697749,0.16210893712212737,-1.0,0.0,1.0,-0.1496786467998341,0.98873469782959,-0.20377110695654785,0.9790185575205933,-0.09513409761331745,0.9954644662022346,0.024332872405812934,0.03320776350801635,0.015439604096273611,1.364728460914597,8.608304136053352,11.757570275751068,5.459037996355553,False,False
110,selected_AC_-5.3d,AB,AC,AD,-45.4970993199741,-45.03811359437613,0.45898572559797063,0.2605622169883042,1.0,0.0,-1.0,0.18932677154413843,-0.9819141375785735,0.197186542287984,-0.9803659865277401,0.18145485117734006,-0.9833992764814348,0.049555977834045924,0.05163343057127779,0.04747773005756039,1.0419213347820293,10.91349797139465,11.372483696992678,10.45451224579673,False,False
110,selected_AC_-5.3d,AD,AC,AB,-174.3684667952415,-136.88359171158996,37.48487508365151,0.24874010972882055,1.0,0.0,-1.0,-0.2578222542934649,-0.966192364485994,0.3833927035170075,-0.9235854237101839,-0.792563846930433,-0.6097889376979817,0.0646797329577312,0.09724088977527835,0.21974075281801073,1.5034213242473675,14.940881565504569,22.54399351814695,52.42575664915608,False,True
110,alternate_AC_+7.9d,AC,AB,AD,13.855094907950551,17.0043610476483,3.149266139697749,0.4947771043630761,-1.0,0.0,1.0,-0.1496786467998341,0.98873469782959,-0.20377110695654785,0.9790185575205933,-0.09513409761331745,0.9954644662022346,0.07426702292615905,0.10135431989472617,0.04712363638231413,1.3647284609145973,8.60830413605331,11.757570275751068,5.459037996355553,False,False
110,alternate_AC_+7.9d,AB,AC,AD,-45.4970993199741,-77.06364584349454,-31.566546523520437,0.2605622169883042,1.0,0.0,-1.0,0.18932677154413843,-0.9819141375785735,-0.3527081686937422,-0.9357333742774738,0.6753333808608001,-0.737512592906129,0.049555977834045924,0.09341555269765923,0.18879073402040525,1.8850511437891742,10.91349797139465,20.653048552125714,42.48004449491514,False,True
110,alternate_AC_+7.9d,AD,AC,AB,-174.3684667952415,-122.8948151386231,51.47365165661838,0.24874010972882055,1.0,0.0,-1.0,-0.2578222542934649,-0.966192364485994,0.5952824521412456,-0.8035165226507204,-0.9164642496457265,-0.4001165819124415,0.0646797329577312,0.1559279026113678,0.27245466484672737,2.4107691154703454,14.940881565504569,36.53277009111381,66.41453322212294,False,True
