event,detector,time_s,c1,c2,z_native
GW170608,L1,-0.139892578125,0.18594987611863767,0.30091508430176545,1.233707868802161
GW170608,L1,-0.135986328125,1.8768832276657,0.2907585403262469,0.776875443508699
GW170608,L1,-0.132080078125,0.19860807134005007,0.24889044066859806,0.22875058389858666
GW170608,L1,-0.128173828125,0.28032831706890565,0.19629170775466437,-0.2809340373000019
GW170608,L1,-0.124267578125,0.17270054359883932,0.1681363532178611,-0.649948505610449
GW170608,L1,-0.120361328125,0.15832461877930762,0.17876840423763193,-0.8543894330502614
GW170608,L1,-0.116455078125,1.7374959168343094,0.1999321881200744,-0.9233669694773234
GW170608,L1,-0.112548828125,0.16817524487856464,0.24163877969740838,-0.8782530720117615
GW170608,L1,-0.108642578125,0.17957098950157593,0.407732116958069,-0.7207456837119479
GW170608,L1,-0.104736328125,0.451152842101028,0.6767104389192716,-0.45519940705794265
GW170608,L1,-0.100830078125,0.16022651350325956,0.78669055265429,-0.09766711502862817
GW170608,L1,-0.096923828125,0.18984756391312121,0.7614720425884741,0.29850771449688246
GW170608,L1,-0.093017578125,0.22826294462894728,0.7781884950723571,0.6591190985826098
GW170608,L1,-0.089111328125,0.2007513407760503,0.8190180595713833,0.9228587541217868
GW170608,L1,-0.085205078125,0.6542043724457839,0.7973508439947253,1.0724877766425642
GW170608,L1,-0.081298828125,0.2679635607892203,0.6996618722223213,1.1402677537888155
GW170608,L1,-0.077392578125,0.28599143120845855,0.47466439442628233,1.18190872223155
GW170608,L1,-0.073486328125,0.7043441315961222,0.22484992985328145,1.2650106202828733
GW170608,L1,-0.069580078125,0.4437000345455966,0.0985861642931815,1.4659430637470896
GW170608,L1,-0.065673828125,0.9083997595241171,0.09326214535371602,1.8270126402349958
GW170608,L1,-0.061767578125,0.5101490723490764,0.18150526005618697,2.3237009739769556
GW170608,L1,-0.057861328125,0.5033014632961584,0.3818184398107439,2.86599616511078
GW170608,L1,-0.053955078125,1.029659778741597,0.5911140948198044,3.3415902012005607
GW170608,L1,-0.050048828125,0.5176974878266604,0.7649604312812982,3.661006990349294
GW170608,L1,-0.046142578125,0.47343108247233956,0.8549069720998381,3.773409892350285
GW170608,L1,-0.042236328125,0.4665953637708025,0.8792273512914734,3.6631985088529184
GW170608,L1,-0.038330078125,0.950745736018471,0.8391942391556731,3.348161083840114
GW170608,L1,-0.034423828125,0.8705695121343897,0.7064363153114201,2.8749557691184395
GW170608,L1,-0.030517578125,0.46336807674599545,0.47530004725104175,2.3175922258831223
GW170608,L1,-0.026611328125,0.8047402445379072,0.35719023196907534,1.7743742516985765
GW170608,L1,-0.022705078125,1.7841949006821824,0.41042637963706613,1.3364826703162762
GW170608,L1,-0.018798828125,0.25559924024222075,0.466409033839473,1.0435391865929278
GW170608,L1,-0.014892578125,0.3113896064473602,0.3959587497811902,0.8918048645514957
GW170608,L1,-0.010986328125,0.841734882519294,0.34098798299829974,0.8660115350824981
GW170608,L1,-0.007080078125,1.878781618400954,0.33491550724644137,0.953153808610455
GW170608,L1,-0.003173828125,0.3524339667008705,0.3850876441060437,1.1253907419880038
GW170608,L1,0.000732421875,1.8810096574409658,0.42087375692149953,1.3231333555984968
GW170608,L1,0.004638671875,1.5770023837715812,0.3344693616868678,1.4781267104541642
GW170608,L1,0.008544921875,0.26528281957166083,0.23558394107173894,1.5385032983584064
GW170608,L1,0.012451171875,0.27529931594742457,0.1927431421761859,1.4716903527725178
GW170608,L1,0.016357421875,0.24773731985817513,0.17744997124589074,1.263717340474742
GW170608,L1,0.020263671875,0.22288074907739477,0.14614959218364607,0.9143633360906966
GW170608,L1,0.024169921875,1.7359939153796602,0.12902939216259157,0.43943353855523853
GW170608,L1,0.028076171875,0.1690712446547176,0.12817391620423962,-0.12266470732829983
GW170608,L1,0.031982421875,0.12993372290390728,0.1255996130077363,-0.6847476057225773
GW170608,L1,0.035888671875,0.15132618700607559,0.11292296771798323,-1.0964924455701681
GW170608,L1,0.039794921875,1.5507583611127451,0.10962440255067477,-1.2058879567289085
GW170608,L1,0.043701171875,0.1653440335418273,0.11480029690244141,-0.9976879356087057
GW170608,L1,0.047607421875,1.7528140987233756,0.11395244191514821,-0.5965213221641752
GW170608,L1,0.051513671875,0.17178609821642526,0.12025865785759692,-0.14515433065493813
GW170608,L1,0.055419921875,0.17541322951202512,0.1485412686468264,0.2580615074339765
GW170608,L1,0.059326171875,0.16520184354511286,0.19125331628614728,0.5681655168219383
GW170608,L1,0.063232421875,0.1697746443478286,0.20656694355229224,0.7834370160865256
GW170608,L1,0.067138671875,0.20565460636998567,0.19053142469736184,0.9321399290422547
GW170608,L1,0.071044921875,0.2789860617954891,0.17103131851094275,1.0725421925453127
GW170608,L1,0.074951171875,0.3081974019384999,0.14486941984479107,1.272360890605797
GW170608,L1,0.078857421875,1.7695112623361904,0.1287199880874236,1.556834336142647
GW170608,L1,0.082763671875,0.3910222024010387,0.1396809337301077,1.8905014959048796
GW170608,L1,0.086669921875,0.41824934969578864,0.17059214799617858,2.2102871401360447
GW170608,L1,0.090576171875,0.39476760332801386,0.21600915903182208,2.455875397189554
GW170608,L1,0.094482421875,1.546410895177072,0.24355918230970267,2.5916272868444366
GW170608,L1,0.098388671875,0.43641001945027685,0.2606145959706403,2.6112850884433763
GW170608,L1,0.102294921875,0.48353466594284716,0.2961733957079553,2.5309172729329643
GW170608,L1,0.106201171875,0.46743524464866393,0.3811877201979082,2.3836356452115424
GW170608,L1,0.110107421875,0.4307688729846929,0.46521163970198404,2.1988325599581904
GW170608,L1,0.114013671875,0.3577841613234565,0.4896772707179079,1.9883667604119977
GW170608,L1,0.117919921875,1.0680779712067823,0.42363626594834264,1.7518116038771496
GW170608,L1,0.121826171875,0.6359132042767714,0.32277623414241147,1.49901323116413
GW170608,L1,0.125732421875,0.33510053226640585,0.2836666668745001,1.2800758482586685
GW170608,L1,0.129638671875,0.30450688919725016,0.26634182122734107,1.1830680023318638
GW170608,L1,0.133544921875,0.3660716352994251,0.2477463636408946,1.25927208429176
GW170608,L1,0.137451171875,0.33892813315919923,0.2422526254830337,1.4539653391542784
GW170608,L1,0.141357421875,0.302542048580925,0.1992870053706686,1.6642757809838729
GW170608,L1,0.145263671875,0.3603701671310606,0.1431603110700445,1.8162232140918853
GW170608,L1,0.149169921875,1.749831961649165,0.13213043480479064,1.8752101773751262
GW170608,L1,0.153076171875,0.38370709150999904,0.15705232197215774,1.848524548325744
GW170608,L1,0.156982421875,0.3914465075667186,0.18792032461544173,1.7915012766497223
GW170608,L1,0.160888671875,0.3622274594929049,0.1836159352550696,1.7798866228262025
GW170608,L1,0.164794921875,0.45400494890036786,0.16665329461935935,1.8465822165604213
GW170608,L1,0.168701171875,0.40976868749410184,0.15787835066242353,1.952224378935145
GW170608,L1,0.172607421875,1.5611139425216332,0.12359298174852491,2.0219592038110497
GW170608,L1,0.176513671875,0.36371430743661026,0.10331421041956994,1.9953685768687743
GW170608,L1,0.180419921875,0.3448955953461308,0.1108603905004058,1.8583423314962995
GW170608,L1,0.184326171875,0.4063004575718957,0.13124947826750538,1.645712625570104
GW170608,L1,0.188232421875,0.2940279124559596,0.14507408378487627,1.4235254218651874
GW170608,L1,0.192138671875,0.34314567287679776,0.17662672323413184,1.2541243640710835
GW170608,L1,0.196044921875,1.7430087356309685,0.23210562126888726,1.1825858983251825
GW170608,L1,0.199951171875,0.272213739117832,0.24771984106138656,1.2276749670033746
GW170608,L1,0.203857421875,0.3539507576019563,0.23868164508448791,1.3707379910033615
GW170608,L1,0.207763671875,0.4047852415532509,0.3114246025733076,1.5682674858216459
GW170608,L1,0.211669921875,0.4081050759612747,0.5033487207367062,1.7712398621898104
GW170608,L1,0.215576171875,0.6386806670081372,0.7223217288732422,1.9390639693672918
GW170608,L1,0.219482421875,0.3341919429382044,0.7990031371735947,2.0256487435318284
GW170608,L1,0.223388671875,0.29537566218671957,0.7584859975849839,1.9789468506649328
GW170608,L1,0.227294921875,0.2784803949271799,0.6695066008953858,1.770453908177989
GW170608,L1,0.231201171875,0.23504217266676558,0.5192795408092239,1.4195459927858116
GW170608,L1,0.235107421875,0.24562679538565008,0.27294289270535294,1.0244692759921232
GW170608,L1,0.239013671875,0.3758910615049471,0.11057360079332205,0.7749032458329473
GW170608,L1,0.242919921875,,,
GW170608,L1,0.246826171875,,,
GW170809,H1,-1.4984862804412842,0.23445036803094177,0.15077039906296194,-0.4530919396734186
GW170809,H1,-1.4945800304412842,0.16158890317710256,0.11642530080057056,-0.18824425336615144
GW170809,H1,-1.4906737804412842,1.094142158127791,0.11201734650159141,0.046936087278740185
GW170809,H1,-1.4867675304412842,0.2014818130052758,0.14049162993043365,0.21187985748388596
GW170809,H1,-1.4828612804412842,0.6942798569106418,0.20119330465643934,0.3062257280119289
GW170809,H1,-1.4789550304412842,0.3233093362307109,0.2541700835220508,0.3472611047352396
GW170809,H1,-1.4750487804412842,0.18696604477241022,0.2562853988776311,0.34870355126784275
GW170809,H1,-1.4711425304412842,0.19776891672517793,0.2405142759516743,0.3106881969814436
GW170809,H1,-1.4672362804412842,0.19085298833762743,0.24567438051006207,0.21996937266443725
GW170809,H1,-1.4633300304412842,0.3045451092780566,0.2798558163464189,0.061030706860866674
GW170809,H1,-1.4594237804412842,0.15759887346476142,0.33853964429681005,-0.17026253413287395
GW170809,H1,-1.4555175304412842,0.14916843412530456,0.39685355152381074,-0.45778059363899
GW170809,H1,-1.4516112804412842,0.143384375887977,0.45765932541026,-0.7652743796596383
GW170809,H1,-1.4477050304412842,0.20947786912534816,0.502291152598037,-1.051889714411373
GW170809,H1,-1.4437987804412842,0.10643994063978308,0.47858200437422865,-1.286425787324139
GW170809,H1,-1.4398925304412842,0.1000199239544752,0.37523964534082166,-1.4532564353269801
GW170809,H1,-1.4359862804412842,0.09966015171195743,0.278507586274249,-1.545327793309944
GW170809,H1,-1.4320800304412842,0.9214671303396957,0.22852010544062726,-1.5507314437701625
GW170809,H1,-1.4281737804412842,0.09299134786872602,0.1860205974285475,-1.4748390296131448
GW170809,H1,-1.4242675304412842,0.10933673998410734,0.14922262725730231,-1.349541690144952
GW170809,H1,-1.4203612804412842,0.11880192309570793,0.14534788440119462,-1.2171740710216226
GW170809,H1,-1.4164550304412842,1.3619196228732846,0.16676183679693052,-1.1247364810513776
GW170809,H1,-1.4125487804412842,0.09537255208337575,0.19432842523104873,-1.1097624174354905
GW170809,H1,-1.4086425304412842,1.350494943395817,0.20983325053365937,-1.1852162845246463
GW170809,H1,-1.4047362804412842,0.08346472495593053,0.18223773124967574,-1.3252012742129746
GW170809,H1,-1.4008300304412842,0.11062493471247319,0.13788241463858206,-1.4578026879990424
GW170809,H1,-1.3969237804412842,1.2032522146119562,0.11798679165733732,-1.487616057632136
GW170809,H1,-1.3930175304412842,0.12019729894580498,0.10167978954118997,-1.342198443847379
GW170809,H1,-1.3891112804412842,0.15612894446774497,0.0819424557614981,-1.0287803806627833
GW170809,H1,-1.3852050304412842,0.1569064967374123,0.078949752612709,-0.6340175945990455
GW170809,H1,-1.3812987804412842,1.1736057298683613,0.07819647388568374,-0.2601262792757725
GW170809,H1,-1.3773925304412842,1.139304560057879,0.07528219024733324,0.02027566245065333
GW170809,H1,-1.3734862804412842,0.8981124367861225,0.07957519879911824,0.1748497580645042
GW170809,H1,-1.3695800304412842,0.17898028017291961,0.09911639360939697,0.20557649895088606
GW170809,H1,-1.3656737804412842,0.16255959563868463,0.13448219332246814,0.14193674252839336
GW170809,H1,-1.3617675304412842,0.1639578827547788,0.16504453848452777,0.032132380391459076
GW170809,H1,-1.3578612804412842,0.25023895586795264,0.18702446837830577,-0.0744111203250072
GW170809,H1,-1.3539550304412842,0.17764099589327728,0.22080428892928672,-0.15188948208549632
GW170809,H1,-1.3500487804412842,0.1600416859924827,0.2470829324010704,-0.20842558700246014
GW170809,H1,-1.3461425304412842,0.16176536539249897,0.24849579303917207,-0.2722251385981205
GW170809,H1,-1.3422362804412842,0.15400905344096447,0.24327792905588252,-0.36595445434793955
GW170809,H1,-1.3383300304412842,0.20140602310053252,0.22593255159812306,-0.48379363091548416
GW170809,H1,-1.3344237804412842,0.15611633717146986,0.1859028777962702,-0.5873480555150277
GW170809,H1,-1.3305175304412842,0.1698809417973116,0.1646328703797985,-0.6265013676691217
GW170809,H1,-1.3266112804412842,1.2998408522562748,0.19318064441683216,-0.5811811162539876
GW170809,H1,-1.3227050304412842,0.39271244769064556,0.25563155561068296,-0.4820065263252542
GW170809,H1,-1.3187987804412842,0.14856160778276006,0.31281854324429603,-0.3850562204191163
GW170809,H1,-1.3148925304412842,0.14618826602011814,0.33090382401501467,-0.3374554765436929
GW170809,H1,-1.3109862804412842,0.14512596592742186,0.3318156777169242,-0.3588482287537719
GW170809,H1,-1.3070800304412842,0.15350569209678663,0.3324169079651813,-0.44211769049176475
GW170809,H1,-1.3031737804412842,0.39976020792973266,0.34817855228198225,-0.5646347385445015
GW170809,H1,-1.2992675304412842,0.15474294835466595,0.3832079176517961,-0.6911994300772337
GW170809,H1,-1.2953612804412842,1.1564891310709948,0.47351581700383094,-0.773249141361229
GW170809,H1,-1.2914550304412842,0.1538670134318259,0.6220587734043223,-0.7612295652849773
GW170809,H1,-1.2875487804412842,0.15492298115325395,0.806801934973887,-0.6403437433101401
GW170809,H1,-1.2836425304412842,0.2500288484385798,0.9353958890801316,-0.44639684124187934
GW170809,H1,-1.2797362804412842,0.11280285652767577,0.896957345741016,-0.2384250722965699
GW170809,H1,-1.2758300304412842,0.2661685038723604,0.7427950987364144,-0.07184358612316515
GW170809,H1,-1.2719237804412842,0.16826702741713723,0.6272387437347774,0.023211768644910567
GW170809,H1,-1.2680175304412842,0.18102018210794174,0.5972368734223212,0.051552179392208464
GW170809,H1,-1.2641112804412842,0.1854152507928232,0.6281101310742561,0.04399363728965531
GW170809,H1,-1.2602050304412842,0.16761998685276877,0.6061145066286965,0.03728429077110916
GW170809,H1,-1.2562987804412842,0.15868842304160827,0.3996024533846128,0.050377970656851755
GW170809,H1,-1.2523925304412842,0.1963070763424086,0.22671894350617083,0.07030979224736354
GW170809,H1,-1.2484862804412842,0.9009002822597981,0.16221846552508834,0.07245011786787806
GW170809,H1,-1.2445800304412842,0.1901303799171173,0.16712041251705056,0.04363989707098646
GW170809,H1,-1.2406737804412842,0.18006812236549313,0.2210083103096289,0.007466455103988214
GW170809,H1,-1.2367675304412842,0.28097559163738395,0.3059602560224053,0.014053450015522894
GW170809,H1,-1.2328612804412842,0.20409830402841153,0.3653208944889431,0.09764546626980888
GW170809,H1,-1.2289550304412842,0.23102348416541363,0.3728156881535531,0.24316677204570447
GW170809,H1,-1.2250487804412842,1.0273399403172996,0.35999641426518797,0.40012155419520146
GW170809,H1,-1.2211425304412842,0.19587555934460252,0.3323925023775915,0.5181179052370113
GW170809,H1,-1.2172362804412842,0.16289094419305056,0.29283470433034237,0.5701097469379429
GW170809,H1,-1.2133300304412842,0.1911285558391229,0.26869260950213486,0.5573223382725878
GW170809,H1,-1.2094237804412842,0.1990349717882799,0.27681641078472624,0.5089534452030757
GW170809,H1,-1.2055175304412842,0.19543600748370765,0.2810559270352692,0.4627685469562057
GW170809,H1,-1.2016112804412842,0.2643671000167208,0.23054255020451703,0.4361920796596713
GW170809,H1,-1.1977050304412842,0.21569978039811594,0.16384424295849004,0.4154949980153615
GW170809,H1,-1.1937987804412842,0.2325142921312752,0.11742195947410827,0.36772829709114635
GW170809,H1,-1.1898925304412842,0.2340539980742273,0.09865360402660245,0.26867892415377836
GW170809,H1,-1.1859862804412842,0.21623996294465433,0.09262632346738509,0.1244724634773685
GW170809,H1,-1.1820800304412842,1.5391646554942655,0.09196072781750816,-0.014887784916028858
GW170809,H1,-1.1781737804412842,0.5053220412338097,0.09515295827522395,-0.06839800836103209
GW170809,H1,-1.1742675304412842,0.22770801907179777,0.0878731709661153,0.020006134970059722
GW170809,H1,-1.1703612804412842,0.24096717944716117,0.08733381720189363,0.22484738770024623
GW170809,H1,-1.1664550304412842,1.3133770733864902,0.10803621234586111,0.4544062493567251
GW170809,H1,-1.1625487804412842,0.41029696005163147,0.15103367090915573,0.6124226352451395
GW170809,H1,-1.1586425304412842,0.20732196924491672,0.2146541627480743,0.6361971602195554
GW170809,H1,-1.1547362804412842,0.3457346871430346,0.2697380555548737,0.5011753469431478
GW170809,H1,-1.1508300304412842,0.15927650620162767,0.27972018953089917,0.21808732938601263
GW170809,H1,-1.1469237804412842,0.28045704769221125,0.23701892611751527,-0.16767555876397686
GW170809,H1,-1.1430175304412842,0.160994882707121,0.17376609279533747,-0.5753505343877378
GW170809,H1,-1.1391112804412842,0.16016877462661477,0.13216379393454666,-0.901960125517408
GW170809,H1,-1.1352050304412842,0.2315103121986222,0.11396431212438835,-1.0602149688936537
GW170809,H1,-1.1312987804412842,0.15533563524234142,0.11334552932709265,-1.0274604058242427
GW170809,H1,-1.1273925304412842,0.2434918628183824,0.1536750077032336,-0.85477191052085
GW170809,H1,-1.1234862804412842,0.12990293528595023,0.1934519860839483,-0.6226679050349219
GW170809,H1,-1.1195800304412842,0.14233740705503625,0.2038815875108622,-0.3997262024801669
GW170809,H1,-1.1156737804412842,0.15243557705402827,0.22239417899087685,-0.219740106918307
GW170809,H1,-1.1117675304412842,0.1524552001236364,0.2596752388705777,-0.08540145770607362
GW170809,H1,-1.1078612804412842,0.17445967216075794,0.3053800680255683,0.018356298492266596
GW170809,H1,-1.1039550304412842,0.17239543157456014,0.31846808077345357,0.10794531672079169
GW170809,H1,-1.1000487804412842,1.200721671049096,0.2561553654319249,0.18587541205812333
GW170809,H1,-1.0961425304412842,0.21869596996409077,0.19541189286072586,0.23525817378052458
GW170809,H1,-1.0922362804412842,0.4640952611504273,0.1786401674491021,0.2304336880481471
GW170809,H1,-1.0883300304412842,0.4322870636070613,0.2071650072917633,0.15564330052464115
GW170809,H1,-1.0844237804412842,0.1898146394934283,0.26434227002250255,0.022050378253533082
GW170809,H1,-1.0805175304412842,0.18015059444639714,0.29302577865359003,-0.11987374814227511
GW170809,H1,-1.0766112804412842,1.2255195778499932,0.3099474428007241,-0.18668448294029036
GW170809,H1,-1.0727050304412842,0.2259288313589702,0.4012794923374019,-0.11438972926958443
GW170809,H1,-1.0687987804412842,0.2868436915361352,0.4996471039119488,0.07592990481336183
GW170809,H1,-1.0648925304412842,0.21809131611481586,0.5328264398580217,0.2963476521983276
GW170809,H1,-1.0609862804412842,0.21692052147749222,0.5345297442429685,0.46035530733765356
GW170809,H1,-1.0570800304412842,0.2097349009475077,0.5242543001560633,0.5266702064782827
GW170809,H1,-1.0531737804412842,0.29105202211859127,0.5074109976835236,0.4986326261880595
GW170809,H1,-1.0492675304412842,0.18097486732660137,0.47095679174211,0.399742903282292
GW170809,H1,-1.0453612804412842,0.1754927627373927,0.43607100570006213,0.2592521864498942
GW170809,H1,-1.0414550304412842,0.14245889227058414,0.4053529897585758,0.10366390293050783
GW170809,H1,-1.0375487804412842,0.12936372428893467,0.3525474600644959,-0.047292838363890505
GW170809,H1,-1.0336425304412842,0.14151132230758648,0.27235703609535855,-0.17941150751025198
GW170809,H1,-1.0297362804412842,0.15738159606595065,0.1781030433567761,-0.2832502211353537
GW170809,H1,-1.0258300304412842,0.17762938267674214,0.10668636188163032,-0.3590185032140477
GW170809,H1,-1.0219237804412842,0.2590272412388973,0.08147137756444811,-0.41931139798346106
GW170809,H1,-1.0180175304412842,0.9544532888577555,0.09215859876578537,-0.477783022933035
GW170809,H1,-1.0141112804412842,0.2841900648670566,0.13453175536437048,-0.5440413365466327
GW170809,H1,-1.0102050304412842,0.12478888679576987,0.19261331636210757,-0.620686593566813
GW170809,H1,-1.0062987804412842,0.13006819692496713,0.24623625172130034,-0.7018931031364327
GW170809,H1,-1.0023925304412842,0.14480772132854042,0.31773717288294684,-0.7750343516568414
GW170809,H1,-0.9984862804412842,0.13684509483209717,0.41104641639142503,-0.8144906926721329
GW170809,H1,-0.9945800304412842,0.1295745517397834,0.4406531758637031,-0.8014482227520766
GW170809,H1,-0.9906737804412842,0.11993746553250423,0.38140662029995204,-0.7385555537740505
GW170809,H1,-0.9867675304412842,0.14787221989983462,0.2971389250526066,-0.633205699695198
GW170809,H1,-0.9828612804412842,0.18063538641919086,0.2702545012019047,-0.479560908941918
GW170809,H1,-0.9789550304412842,0.1813318966157134,0.28116112836395885,-0.274125560492125
GW170809,H1,-0.9750487804412842,0.18374771261620412,0.25485649362327656,-0.03716148950448593
GW170809,H1,-0.9711425304412842,0.19466500445248755,0.1898595361897741,0.18715498442441691
GW170809,H1,-0.9672362804412842,0.2027650954480442,0.1313743572225821,0.34660625662753786
GW170809,H1,-0.9633300304412842,0.3897514615487193,0.09622068535748549,0.3987629191241663
GW170809,H1,-0.9594237804412842,0.18911553429854058,0.07846879279083555,0.3237713915531459
GW170809,H1,-0.9555175304412842,0.19961909714559745,0.0793044894520091,0.13237952239768697
GW170809,H1,-0.9516112804412842,0.18610221112810138,0.10345936924944855,-0.1318758411381084
GW170809,H1,-0.9477050304412842,0.14875650722181788,0.1284039227089641,-0.3963429127630432
GW170809,H1,-0.9437987804412842,1.0012784470402931,0.12037366720479137,-0.5892719330601519
GW170809,H1,-0.9398925304412842,0.18381711392083813,0.12291060187322565,-0.6831789784006417
GW170809,H1,-0.9359862804412842,0.16323310474393435,0.15126901337245324,-0.7169299246879013
GW170809,H1,-0.9320800304412842,0.1422836820444519,0.1950669262139584,-0.7578988752334082
GW170809,H1,-0.9281737804412842,0.11843436127817261,0.23175414158702337,-0.8520400784065382
GW170809,H1,-0.9242675304412842,0.36436551087407215,0.26144099641220087,-1.003637509919193
GW170809,H1,-0.9203612804412842,0.10948213532139371,0.28035242521199105,-1.1845603935229094
GW170809,H1,-0.9164550304412842,0.6685405090789359,0.26619382932546576,-1.3452038102586112
GW170809,H1,-0.9125487804412842,0.11799409465149929,0.2427646500913595,-1.4368814502759912
GW170809,H1,-0.9086425304412842,0.10085847635094827,0.20230597103397013,-1.4546532146684834
GW170809,H1,-0.9047362804412842,1.2004284579274134,0.15183316472912267,-1.4401725057215005
GW170809,H1,-0.9008300304412842,0.11388740748416058,0.12676707824178898,-1.4338397802560106
GW170809,H1,-0.8969237804412842,0.3004613421207218,0.14160804767461593,-1.4249717927976886
GW170809,H1,-0.8930175304412842,0.1255212079324522,0.1972933681799429,-1.361052456409575
GW170809,H1,-0.8891112804412842,0.12679723974269527,0.26850300460822446,-1.1888363886902662
GW170809,H1,-0.8852050304412842,0.13804399356810038,0.2901653021443039,-0.8998218264242067
GW170809,H1,-0.8812987804412842,0.1541676257007816,0.24898308326943344,-0.546241241078173
GW170809,H1,-0.8773925304412842,1.5164583090710548,0.1873854222364936,-0.20751211550115745
GW170809,H1,-0.8734862804412842,0.18511578114187247,0.15194467717929658,0.053685606695616256
GW170809,H1,-0.8695800304412842,0.18679458922146733,0.14337742090364036,0.20369993954510426
GW170809,H1,-0.8656737804412842,0.1807056490110748,0.15001018020672421,0.23093240164109202
GW170809,H1,-0.8617675304412842,0.23865310362336659,0.16218077632956474,0.14282824051054444
GW170809,H1,-0.8578612804412842,0.6668568536235847,0.17290720317106806,-0.03580646246648537
GW170809,H1,-0.8539550304412842,0.1669873746459993,0.16232803339960916,-0.26457087193873724
GW170809,H1,-0.8500487804412842,0.17954049713995132,0.1187381456888746,-0.4814014706966099
GW170809,H1,-0.8461425304412842,0.20371983550117623,0.08980870315211721,-0.6123516491964189
GW170809,H1,-0.8422362804412842,0.8257172575387256,0.09530991363042277,-0.6058913277446263
GW170809,H1,-0.8383300304412842,0.18552494279723725,0.1207859828195061,-0.475366150012999
GW170809,H1,-0.8344237804412842,1.0528823388077457,0.14331422113525052,-0.2996680900826961
GW170809,H1,-0.8305175304412842,0.1654453270682386,0.15951166406782888,-0.16783877069576358
GW170809,H1,-0.8266112804412842,0.24399655042116575,0.17452569233244855,-0.1377147016112419
GW170809,H1,-0.8227050304412842,1.246848133954449,0.20258776984174004,-0.233745876186099
GW170809,H1,-0.8187987804412842,0.13772195355707248,0.2493239248840807,-0.45054349360826257
GW170809,H1,-0.8148925304412842,0.12149502935238149,0.26546761793509843,-0.7467605802931452
GW170809,H1,-0.8109862804412842,1.0995100760549066,0.21851016525662056,-1.0486123483169754
GW170809,H1,-0.8070800304412842,0.18247383637874037,0.13998668603723208,-1.2728117024844194
GW170809,H1,-0.8031737804412842,0.46761156598036674,0.10420381418822047,-1.3680591994795794
GW170809,H1,-0.7992675304412842,0.14328504223403224,0.12290391747919245,-1.3480709981175127
GW170809,H1,-0.7953612804412842,0.6166159432545665,0.19112029570930072,-1.2655954934571876
GW170809,H1,-0.7914550304412842,0.15099616312798644,0.28625167884227287,-1.1707107704561075
GW170809,H1,-0.7875487804412842,0.08586935284385303,0.3451320943839513,-1.097728330052871
GW170809,H1,-0.7836425304412842,0.08735084845946238,0.30125777821614297,-1.0764991357049987
GW170809,H1,-0.7797362804412842,0.14553233107479435,0.21939780033839545,-1.1246404708423199
GW170809,H1,-0.7758300304412842,0.10455889635197664,0.15830229673727259,-1.230814421581329
GW170809,H1,-0.7719237804412842,0.11118769257333234,0.12236869742109806,-1.3463432549113559
GW170809,H1,-0.7680175304412842,0.1704956403002408,0.11624927116403887,-1.3840948068030288
GW170809,H1,-0.7641112804412842,0.13739618867920222,0.12785975781225822,-1.2528066578383845
GW170809,H1,-0.7602050304412842,1.209674607158516,0.14542510853293936,-0.946241441705703
GW170809,H1,-0.7562987804412842,0.16232791400640445,0.17444235430267307,-0.5577299177989087
GW170809,H1,-0.7523925304412842,0.8686190249725922,0.17745537555332097,-0.20480053832841816
GW170809,H1,-0.7484862804412842,1.3196879674980184,0.15435746493272448,0.034625557231440694
GW170809,H1,-0.7445800304412842,0.2857209880848124,0.13080868546622512,0.1290995977537373
GW170809,H1,-0.7406737804412842,0.15781582967747249,0.1302730998314988,0.07626005769539752
GW170809,H1,-0.7367675304412842,0.161494733384601,0.17224447640287158,-0.09905266658128857
GW170809,H1,-0.7328612804412842,0.14919203973070322,0.2828141949272111,-0.34014785941426134
GW170809,H1,-0.7289550304412842,0.10897690433741958,0.38014072826367623,-0.5649604403249825
GW170809,H1,-0.7250487804412842,0.14745605118677954,0.3556867847789932,-0.6959610222788508
GW170809,H1,-0.7211425304412842,0.1690415646173316,0.31980478852757843,-0.702563327421678
GW170809,H1,-0.7172362804412842,0.26035520241925986,0.32240138819906433,-0.6167882968762662
GW170809,H1,-0.7133300304412842,0.1287568174743007,0.30587488713964495,-0.5025230667524269
GW170809,H1,-0.7094237804412842,0.13191033625872514,0.2649427076474427,-0.41462204536933794
GW170809,H1,-0.7055175304412842,1.2360402109704762,0.2395021455287013,-0.3729596267010939
GW170809,H1,-0.7016112804412842,0.1420861708488582,0.23542901025868918,-0.3705236585824387
GW170809,H1,-0.6977050304412842,0.16031818385936716,0.24781782041740635,-0.38713553326470423
GW170809,H1,-0.6937987804412842,0.15726397299853725,0.28115614041790415,-0.40112805544089497
GW170809,H1,-0.6898925304412842,0.1522656389713274,0.31476136740422506,-0.40391547220853413
GW170809,H1,-0.6859862804412842,0.14888215151592812,0.3001261784200748,-0.40092717047516324
GW170809,H1,-0.6820800304412842,0.16213728930848462,0.25129481446607826,-0.4026173771935985
GW170809,H1,-0.6781737804412842,1.4574908910531303,0.2242925560104499,-0.40584473702406304
GW170809,H1,-0.6742675304412842,0.1774951580405215,0.22092859900824718,-0.38600286757483887
GW170809,H1,-0.6703612804412842,0.1576190791721976,0.20678119939179146,-0.31486706132957454
GW170809,H1,-0.6664550304412842,0.18338691927478262,0.17765533211923218,-0.19159300145546035
GW170809,H1,-0.6625487804412842,0.18562744067769585,0.16324036341824438,-0.04928453940714034
