event,time_s,c1,c2,z_native,agreement
GW170608,-0.436767578125,1.065107292065549,0.13454793883693145,-0.23159371775255383,0.40688660947741695
GW170608,-0.432861328125,0.21522285895982415,0.12225461036326304,-0.014947214742857678,0.9824058985316293
GW170608,-0.428955078125,1.1685135345932736,0.14315701490416266,0.18409153695058544,0.692085490026156
GW170608,-0.425048828125,1.327060983485823,0.19181420885671796,0.3664488787742144,0.619815049232437
GW170608,-0.421142578125,0.2330334390127261,0.269755852452903,0.5395539008122374,0.9646113044644825
GW170608,-0.417236328125,0.24167859568418057,0.3571400462594796,0.6921494795554244,0.9040483094402756
GW170608,-0.413330078125,0.2518530187377,0.40461786090013785,0.7932137547617125,0.8846737946757909
GW170608,-0.409423828125,1.0330517824157144,0.42711817292774495,0.8084233199105608,0.43405577573630993
GW170608,-0.405517578125,0.22061521040754983,0.4491830244511818,0.7160760088971142,0.9348789444194708
GW170608,-0.401611328125,0.25994049710004463,0.4516678312857842,0.527420110058542,0.943903006782205
GW170608,-0.397705078125,0.2574690452192169,0.4160988407819757,0.30906378815793434,0.8792196455047183
GW170608,-0.393798828125,0.36312113343919006,0.3981581601399073,0.17952964744495536,0.8001620108843517
GW170608,-0.389892578125,1.0024150382454364,0.41876018845515406,0.23361931752314635,0.37422557513047916
GW170608,-0.385986328125,0.47095769847171454,0.4212391027401772,0.45897151505985906,0.7692705901675846
GW170608,-0.382080078125,0.2958372643717291,0.3900064764325952,0.769671344044618,0.7801370002414787
GW170608,-0.378173828125,1.085515085814414,0.3401931432524457,1.0799152352115224,0.46174147321574244
GW170608,-0.374267578125,0.4797662793263313,0.27734251093507184,1.324576161334793,0.8123828628046291
GW170608,-0.370361328125,0.7052809625077476,0.22601710441459089,1.4585584144934671,0.9494677063792452
GW170608,-0.366455078125,1.0836614519872314,0.21625430616243335,1.4644548735423786,0.4349128884517255
GW170608,-0.362548828125,1.0922107649626924,0.20522860125826362,1.3467977710206713,0.4008323005087564
GW170608,-0.358642578125,1.0293465240500435,0.16653171098727476,1.1318097519198238,0.492406371428762
GW170608,-0.354736328125,0.9572502758698265,0.15649236330673444,0.8869299584122718,0.612302244460277
GW170608,-0.350830078125,0.2988318175657743,0.2058334803718511,0.7241122908708539,0.9310481467949268
GW170608,-0.346923828125,0.9173648547084461,0.25466456616923183,0.7204493667393315,0.4992271519491257
GW170608,-0.343017578125,0.29795881396141133,0.2944540343967414,0.8240725625840587,0.9529689259250138
GW170608,-0.339111328125,0.24941578615425158,0.35897365702523854,0.9010961812749053,0.9911508398156771
GW170608,-0.335205078125,0.29745706233475666,0.4237209205280351,0.8603124847901777,0.93673054440395
GW170608,-0.331298828125,1.0318703807531495,0.4949510073846104,0.6903990971420197,0.4223457035738223
GW170608,-0.327392578125,0.20645516275065035,0.585737434239614,0.43510943906775007,0.8659775741049074
GW170608,-0.323486328125,0.17080526888119216,0.6273276410070499,0.16137592296323472,0.7492239920989292
GW170608,-0.319580078125,0.7863887830771907,0.6114540228322843,-0.06021304544122352,0.697726607133605
GW170608,-0.315673828125,0.18912895234940244,0.5358980731812247,-0.17797715799423208,0.7468527867894956
GW170608,-0.311767578125,0.1810663641579372,0.4257199858978507,-0.1933228857711018,0.8304031767351696
GW170608,-0.307861328125,0.19930822148357732,0.33946629941079254,-0.14578509643346216,0.9119410519996244
GW170608,-0.303955078125,1.0533169686427897,0.2889801005195102,-0.07369473485328493,0.4656198564841624
GW170608,-0.300048828125,0.6854765106742118,0.2558387690328052,0.0008171678343281696,0.8870828927518664
GW170608,-0.296142578125,0.9551841681529176,0.23160171018118006,0.07332152067597858,0.43261960264543087
GW170608,-0.292236328125,0.9431997310332128,0.20993537594765982,0.1344995506552752,0.4654566798994476
GW170608,-0.288330078125,0.2196816925355769,0.20273509693592962,0.15954641747481943,0.964493059157238
GW170608,-0.284423828125,0.17810416832006398,0.2030338774435548,0.11973847700856767,0.9550066090624051
GW170608,-0.280517578125,0.9090101827445156,0.2182780548082687,-0.0011619401956311087,0.4422253268678482
GW170608,-0.276611328125,0.6866984855240517,0.2509992034039707,-0.17854113046127332,0.609458484802415
GW170608,-0.272705078125,0.1650791699110672,0.2631503286215826,-0.33285018886831963,0.9087770663183684
GW170608,-0.268798828125,0.24267153842099815,0.22351738559490733,-0.3680526247909161,0.9050177612951336
GW170608,-0.264892578125,0.20321658383565236,0.1740554832856499,-0.25020321615858676,0.946714718498196
GW170608,-0.260986328125,1.8092856979689196,0.17745284768496866,-0.04133213907838035,0.9429256332005004
GW170608,-0.257080078125,0.41158835372463104,0.24197109142281711,0.15408596886702358,0.8515416601761607
GW170608,-0.253173828125,0.189777358111059,0.34739551094975707,0.2583323436530379,0.8571418698841393
GW170608,-0.249267578125,0.37267804906742463,0.46374914091995234,0.24719052722176343,0.7859986539855619
GW170608,-0.245361328125,0.17377614587042955,0.5331491073795676,0.14717561837687362,0.7810122816883065
GW170608,-0.241455078125,0.5597420478991354,0.4497461423091231,0.012812391499473108,0.8077107394870817
GW170608,-0.237548828125,0.21516897046390127,0.27285927300715584,-0.10185720803009314,0.9230851879535429
GW170608,-0.233642578125,0.24421088213232733,0.17108870083381014,-0.14395915480779037,0.9682758020485988
GW170608,-0.229736328125,0.4073895351184847,0.17382940960307056,-0.05899353175454497,0.9356214719034747
