event,role,time_s,M_rem,C_acc,TE_ARA_sum,TE_ARA_residual,C_amount,C_density,local_period_ARA,frequency_hz
GW150914,development_seen,-0.13364267349243164,0.4003540494679571,0.9161581645106176,1.3165122139785748,0.6834877860214252,1.1703685623627045,0.6619477666585306,0.7459116426653649,262.02476942068006
GW150914,development_seen,-0.12973642349243164,0.382406660678139,1.0660239199414208,1.4484305806195596,0.5515694193804404,1.2201610934830365,0.9118867463998048,0.8869904808396387,256.9866121909023
GW150914,development_seen,-0.12583017349243164,0.3648043605102362,1.2456675616304613,1.6104719221406976,0.38952807785930244,1.2662924090798144,1.2250427141811082,0.9633878447644619,254.09163046887042
GW150914,development_seen,-0.12192392349243164,0.3474003521397829,1.4384915792042958,1.7858919313440786,0.21410806865592136,1.3556260678545278,1.5213570905540639,0.9907249206736637,252.6412418869259
GW150914,development_seen,-0.11801767349243164,0.33009568814747375,1.6141078838174274,1.9442035719649011,0.05579642803509888,1.518916280205028,1.7092994874298268,1.0107395655357578,251.97923239896784
GW150914,development_seen,-0.11411142349243164,0.3128363685006217,1.6973395167195509,2.0101758852201725,0.010175885220172542,1.7522577495728582,1.6424212838662435,1.0317305345374663,251.1280845373347
GW150914,development_seen,-0.11020517349243164,0.2956353482337257,1.6659751037344397,1.9616104519681654,0.038389548031834586,1.8969978032706858,1.4349524041981938,1.0781059311691483,249.4768408854551
GW150914,development_seen,-0.10629892349243164,0.27854742991468195,1.6228948010739566,1.9014422309886385,0.09855776901136148,1.9511837930192824,1.2946058091286305,1.1359531364412985,249.4768408854551
GW150914,development_seen,-0.10239267349243164,0.2614595115956382,1.5556504759580179,1.817109987553656,0.18289001244634395,1.9060288015621185,1.2052721503539174,1.1713448865023186,249.4768408854551
GW150914,development_seen,-0.09848642349243164,0.24437159327659444,1.3883329265316084,1.6327045198082029,0.36729548019179714,1.764217720283134,1.012448132780083,1.1715889675372224,249.4768408854551
GW150914,development_seen,-0.09458017349243164,0.22728367495755067,1.1379057847205272,1.3651894596780778,0.6348105403219222,1.5572370026848914,0.718574566756163,1.0964120087869174,248.47097572468215
GW150914,development_seen,-0.09067392349243164,0.2102646533811715,0.9895045154991458,1.1997691688803171,0.8002308311196829,1.4015133024164024,0.5774957285818891,0.9711984378813766,247.16423927950316
GW150914,development_seen,-0.08676767349243164,0.19333513672861807,1.0649255552843544,1.2582606920129724,0.7417393079870276,1.3568464730290457,0.7730046375396632,0.9040761532828899,245.19161224879286
GW150914,development_seen,-0.08286142349243164,0.17654073518115848,1.2290700512570174,1.405610786438176,0.5943892135618241,1.3851598730778618,1.0729802294361728,0.9814498413473273,245.18041753481322
GW150914,development_seen,-0.07895517349243164,0.15974710041572723,1.417500610202587,1.5772477106183143,0.42275228938168574,1.4356846473029046,1.3993165731022699,1.1613375640712715,242.8755685147704
GW150914,development_seen,-0.07504892349243164,0.14311133630334913,1.5861606053209667,1.7292719416243159,0.27072805837568414,1.4703441542592142,1.7019770563827192,1.4552111300951918,229.58034425247544
GW150914,development_seen,-0.07114267349243164,0.1273862286888693,1.6869660727361484,1.8143523014250178,0.1856476985749822,1.5150109836465706,1.8589211618257262,1.7390773736880645,215.1651193234805
GW150914,development_seen,-0.06723642349243164,0.11264849202739267,1.7401757383451306,1.8528242303725233,0.1471757696274767,1.598974859653405,1.8813766170368562,1.879179887722724,202.1316324813792
GW150914,development_seen,-0.06333017349243164,0.09880348415701222,1.7889919453258483,1.8877954294828605,0.1122045705171395,1.738833292653161,1.8391505979985356,1.9316573102269954,192.1168028996782
GW150914,development_seen,-0.05942392349243164,0.08564444212323549,1.8489138393946791,1.9345582815179145,0.06544171848208546,1.8755186721991701,1.822309006590188,1.9423968757627532,185.87932029982431
GW150914,development_seen,-0.05551767349243164,0.07291263651270537,1.9043202343177936,1.977232870830499,0.022767129169501077,1.9524041981938005,1.8562362704417867,1.952160117158897,182.95371327671944
GW150914,development_seen,-0.05161142349243164,0.06038122037987986,1.9329997559189651,1.993380976298845,0.006619023701154969,1.9843788137661704,1.8816206980717598,1.9585062240663902,181.73519737534951
GW150914,development_seen,-0.04770517349243164,0.04793326650398837,1.9308030266048328,1.9787362931088213,0.021263706891178735,1.997071027581157,1.8645350256285087,1.963876006834269,180.4664419866051
GW150914,development_seen,-0.04379892349243164,0.035572216039142006,1.9120087869172566,1.9475810029563987,0.05241899704360131,1.998291432755675,1.8257261410788383,1.9682694654625337,177.90130427175578
GW150914,development_seen,-0.03989267349243164,0.02338686470369326,1.9115206248474494,1.9349074895511427,0.06509251044885733,1.9985355137905785,1.8245057359043204,1.9719306809860875,173.54664471840817
GW150914,development_seen,-0.03598642349243164,0.011499785811052198,1.9482548206004393,1.9597546064114915,0.04024539358850854,1.9985355137905785,1.8979741274103001,1.9726629240907982,167.89231908976194
GW150914,development_seen,-0.03208017349243164,0.0,1.9826702465218453,1.9826702465218453,0.017329753478154686,1.9990236758603857,1.966316817183305,1.9685135464974373,161.85152438803425
GW170104,development_seen,-0.49770498275756836,2.0,1.0169636319257993,3.0169636319257993,1.0169636319257993,0.919453258481816,1.1144740053697828,0.8159628996826946,196.40416519863396
GW170104,development_seen,-0.49379873275756836,1.9840220836494384,0.9476446180131803,2.9316667016626186,0.9316667016626186,0.8965096412008787,0.9987795948254821,0.9101781791554797,194.500651416739
GW170104,development_seen,-0.48989248275756836,1.968199022385318,0.788503783256041,2.756702805641359,0.7567028056413592,0.8245057359043202,0.7525018306077618,0.9868196241152063,194.500651416739
GW170104,development_seen,-0.48598623275756836,1.9523759611211977,0.6427874054185989,2.5951633665397966,0.5951633665397966,0.6909934098120576,0.5945814010251403,1.0292897241884305,194.500651416739
GW170104,development_seen,-0.48207998275756836,1.9365528998570773,0.545643153526971,2.4821960533840484,0.48219605338404836,0.507688552599463,0.5835977544544789,1.02245545521113,194.500651416739
GW170104,development_seen,-0.47817373275756836,1.920729838592957,0.5665120820112277,2.487241920604185,0.4872419206041849,0.3739321454722968,0.7590920185501586,0.9851110568708812,194.500651416739
GW170104,development_seen,-0.47426748275756836,1.9049067773288366,0.46375396631681726,2.3686607436456537,0.3686607436456537,0.3287771540151331,0.5987307786185014,0.9262875274591164,202.20629064697658
GW170104,development_seen,-0.47036123275756836,1.8884568451481865,0.29399560654137175,2.1824524516895583,0.18245245168955826,0.35904320234317794,0.22894801073956556,0.832316329021235,212.2535837874247
GW170104,development_seen,-0.46645498275756836,1.871189543289122,0.3241396143519648,2.195329157641087,0.19532915764108694,0.4718086404686356,0.1764705882352941,0.707346839150598,221.46505174000708
GW170104,development_seen,-0.46254873275756836,1.8531728679925672,0.4249450817671466,2.278117949759714,0.27811794975971393,0.6377837442030754,0.21210641933121793,0.6265560165975104,227.651714555821
GW170104,development_seen,-0.45864248275756836,1.8346528938944815,0.5205028069319014,2.355155700826383,0.35515570082638304,0.773736880644374,0.26726873321942884,0.6177690993409811,227.651714555821
GW170104,development_seen,-0.45473623275756836,1.8161329197963956,0.625579692457896,2.4417126122542916,0.4417126122542916,0.8657554308030266,0.3854039541127654,0.661703685623627,227.651714555821
GW170104,development_seen,-0.45082998275756836,1.7976129456983099,0.751159384915792,2.548772330614102,0.5487723306141019,0.925311203319502,0.577007566512082,0.7134488650231877,227.651714555821
GW170104,development_seen,-0.44692373275756836,1.7790929716002242,0.8587991213082744,2.6378920929084986,0.6378920929084986,0.9670490602880156,0.7505491823285331,0.7237002684891384,227.651714555821
GW170104,development_seen,-0.44301748275756836,1.7605729975021382,0.9515499145716377,2.712122912073776,0.712122912073776,1.0244081034903587,0.8786917256529168,0.672443251159385,224.61388173215477
GW170104,development_seen,-0.43911123275756836,1.7423001578713613,1.044422748352453,2.7867229062238144,0.7867229062238144,1.1061752501830608,0.9826702465218453,0.5853063216988039,221.96007911323784
GW170104,development_seen,-0.43520498275756836,1.724243210995267,1.1097144251891629,2.83395763618443,0.8339576361844299,1.1723212106419332,1.0471076397363925,0.49743714913351234,219.58069565097563
GW170104,development_seen,-0.43129873275756836,1.7063798322641635,1.226385159873078,2.9327649921372414,0.9327649921372414,1.1906272882597022,1.2621430314864535,0.46887966804979253,216.3330797685215
GW170104,development_seen,-0.42739248275756836,1.6887806543195154,1.313522089333659,3.0023027436531744,1.0023027436531744,1.1603612399316574,1.4666829387356604,0.5298999267756895,211.4846732804688
GW170104,development_seen,-0.42348623275756836,1.6715759050430234,1.3208445203807666,2.99242042542379,0.99242042542379,1.1020258725896999,1.5396631681718331,0.6538930925067122,205.56430222445547
GW170104,development_seen,-0.41957998275756836,1.6548527911402091,1.2849646082499389,2.939817399390148,0.9398173993901482,1.0522333414693679,1.51769587503051,0.7900903099829144,200.23463079803918
GW170104,development_seen,-0.41567373275756836,1.6385632578803568,1.228093727117403,2.8666569849977597,0.8666569849977597,1.027825237979009,1.428362216255797,0.8974859653404931,197.01802930245975
GW170104,development_seen,-0.41176748275756836,1.6225354023175,1.1614596045887233,2.783995006906223,0.7839950069062231,1.0168415914083475,1.3060776177690994,0.9580180619965829,195.7620481268744
GW170104,development_seen,-0.40786123275756836,1.6066097236211117,1.082865511349768,2.68947523497088,0.6894752349708799,1.017085672443251,1.148645350256285,0.9870637051501099,195.7620481268744
GW170104,development_seen,-0.40395498275756836,1.5906840449247235,1.0312423724676592,2.6219264173923826,0.6219264173923826,1.023675860385648,1.0388088845496704,1.0063461069074933,195.7620481268744
GW170104,development_seen,-0.40004873275756836,1.574758366228335,0.9923114474005369,2.567069813628872,0.5670698136288719,1.0222113741762264,0.9624115206248474,1.0151330241640224,195.7620481268744
GW170104,development_seen,-0.39614248275756836,1.558832687531947,0.8725896997803271,2.4314223873122742,0.4314223873122742,0.9428850378325604,0.8022943617280938,1.0026848913839395,195.7620481268744
GW170104,development_seen,-0.39223623275756836,1.5429070088355588,0.5928728337808151,2.135779842616374,0.13577984261637388,0.6702465218452526,0.5154991457163778,0.9536246033683182,196.06999284099794
GW170104,development_seen,-0.38832998275756836,1.5269562781506962,0.31803758847937513,1.8449938666300714,0.15500613336992863,0.3309738833292653,0.305101293629485,0.8174273858921162,201.52579971258132
GW170104,development_seen,-0.38442373275756836,1.5105617054234266,0.22882597022211373,1.7393876756455404,0.2606123243544596,0.17744691237490845,0.280205028069319,0.6280205028069319,203.44897292927743
GW170104,development_seen,-0.38051748275756836,1.4940106782709013,0.21466927019770565,1.7086799484686068,0.2913200515313932,0.1701244813278008,0.25921405906761047,0.4871857456675616,203.44897292927743
GW170104,development_seen,-0.37661123275756836,1.4774596511183762,0.29960947034415425,1.7770691214625305,0.2229308785374695,0.22870392970466194,0.3705150109836466,0.4737612887478643,203.44897292927743
GW170104,development_seen,-0.37270498275756836,1.4609086239658509,0.48852819135953135,1.9494368153253823,0.050563184674617734,0.2960702953380522,0.6809860873810105,0.5997071027581157,203.44897292927743
GW170104,development_seen,-0.36879873275756836,1.4443575968133255,0.5679765682206492,2.012334165033975,0.012334165033974998,0.37539663168171833,0.7605565047595801,0.806199658286551,203.44897292927743
