event,role,time_s,M_rem,C_acc,TE_ARA_sum,TE_ARA_residual,C_amount,C_density,local_period_ARA,frequency_hz
GW151226,untouched_confirmation,-0.20864248275756836,0.7645888031671799,1.446180131803759,2.2107689349709387,0.21076893497093874,1.2804491091042227,1.6119111545032951,1.1791554796192336,225.86750609710163
GW151226,untouched_confirmation,-0.20473623275756836,0.7492120129359368,1.5034171344886502,2.252629147424587,0.252629147424587,1.1979497193068098,1.8088845496704906,1.113741762265072,230.876185441649
GW151226,untouched_confirmation,-0.20082998275756836,0.733494237793019,1.4837686111789115,2.2172628489719304,0.21726284897193038,1.122040517451794,1.845496704906029,1.0571149621674396,235.27469916084044
GW151226,untouched_confirmation,-0.19692373275756836,0.7174770170859387,1.4085916524286062,2.1260686695145448,0.12606866951454476,1.0600439345862827,1.75713937027093,0.9941420551623139,239.27569826870155
GW151226,untouched_confirmation,-0.19301748275756836,0.7011874131349821,1.2886258237734927,1.989813236908475,0.010186763091525108,1.008298755186722,1.5689528923602636,0.9033439101781792,244.13585972692314
GW151226,untouched_confirmation,-0.18911123275756836,0.6845669351927888,1.1787893580668782,1.863356293259667,0.136643706740333,0.9760800585794484,1.381498657554308,0.7839882841103246,251.2612979044129
GW151226,untouched_confirmation,-0.18520498275756836,0.6674613659240287,1.1311935562606785,1.7986549221847072,0.20134507781529276,0.9650964120087869,1.2972907005125702,0.6512082011227727,260.65791691194397
GW151226,untouched_confirmation,-0.18129873275756836,0.6497160860485575,1.0896997803270687,1.739415866375626,0.26058413362437394,0.9729070051257018,1.2064925555284354,0.525506468147425,270.69710127084835
GW151226,untouched_confirmation,-0.17739248275756836,0.6312873504841865,1.0059799853551379,1.6372673358393244,0.3627326641606756,0.9885281913595314,1.0234317793507444,0.41322919209177444,279.3804496538754
GW151226,untouched_confirmation,-0.17348623275756836,0.6122674629258975,0.9328777154015133,1.5451451783274108,0.45485482167258917,0.9770563827190628,0.8886990480839638,0.33219428850378324,279.3804496538754
