Name,Time_s,D_px,D_mm,D_smooth_mm,u_breakup,r_observed_mm_s,r_mechanical_mm_s,r_unresolved_mm_s,x_rate_ara,Bo_local,G_height_proxy,fluid,D0_mm,coverage
241112l,1.185,14.0,0.170731707317073,0.1740775731587149,0.5125432525951558,0.19948988226707784,0.13028229709765235,0.06920758516942549,0.6938455663307285,0.002459788886406858,0.36024087843228864,S3,2.0,0.9031141868512111
241112l,1.186,14.0,0.170731707317073,0.17386036942274027,0.5129757785467128,0.19941314719109096,0.13010005948369524,0.06931308770739572,0.6951706914386673,0.00245365435675424,0.3600792919503717,S3,2.0,0.9031141868512111
241112l,1.187,14.0,0.170731707317073,0.1736433841747849,0.5134083044982699,0.1993150968162188,0.1299182221261197,0.06939687469009911,0.6963534202739037,0.0024475336454336887,0.3599174389881276,S3,2.0,0.9031141868512111
241112l,1.188,14.0,0.170731707317073,0.17342667070460951,0.513840830449827,0.1991957311424614,0.12973678382710907,0.06945894731535232,0.6973939342673611,0.002441428229737102,0.3597554311749772,S3,2.0,0.9031141868512111
241112l,1.189,14.0,0.170731707317073,0.17321028230197488,0.5142733564013842,0.19905505016981875,0.12955574339338352,0.06949930677643523,0.6982923238284451,0.0024353395794886163,0.35959338049331785,S3,2.0,0.9031141868512111
241112l,1.19,14.0,0.170731707317073,0.17299427225664182,0.5147058823529412,0.1988930538982908,0.12937509963617952,0.06951795426211127,0.6990485881690077,0.002429269157070429,0.35943139927852386,S3,2.0,0.9031141868512111
241112l,1.191,14.0,0.170731707317073,0.17277869385837108,0.5151384083044983,0.19870974232787766,0.12919485137122874,0.06951489095664892,0.6996626349798899,0.00242321841745322,0.3592696002189461,S3,2.0,0.9031141868512111
241112l,1.192,14.0,0.170731707317073,0.1725636003969235,0.5155709342560554,0.1985051154585792,0.12901499741873784,0.06949011803984137,0.7001342799585578,0.0024171888082312,0.35910809635591273,S3,2.0,0.9031141868512111
241112l,1.193,14.0,0.170731707317073,0.1723490451620598,0.5160034602076126,0.19827917329039554,0.12883553660336788,0.06944363668702766,0.7004632461859417,0.0024111817696617463,0.3589470010837279,S3,2.0,0.9031141868512111
241112l,1.194,14.0,0.170731707317073,0.1721350814435408,0.5164359861591695,0.1980319158233266,0.1286564677542141,0.0693754480691125,0.7006491633500687,0.002405198734709674,0.3587864281496733,S3,2.0,0.9031141868512111
241112l,1.195,14.0,0.170731707317073,0.17192176253112726,0.5168685121107267,0.1977633430573724,0.12847778970478535,0.06928555335258704,0.7006915668136422,0.002399241129096095,0.3586264916540068,S3,2.0,0.9031141868512111
241112l,1.196,14.0,0.170731707317073,0.17170914171458,0.5173010380622838,0.19747345499253297,0.1282995012929844,0.06917395369954857,0.7005898965221855,0.002393310371351906,0.3584673060499633,S3,2.0,0.9031141868512111
241112l,1.197,14.0,0.170731707317073,0.17149727228365974,0.5177335640138409,0.19716225162880827,0.1281216013610876,0.06904065026772066,0.7003434957488872,0.002387407872875872,0.35830898614375434,S3,2.0,0.9031141868512111
241112l,1.198,14.0,0.170731707317073,0.17128620752812732,0.5181660899653979,0.19682973296619835,0.1279440887557252,0.06888564421047316,0.699951609671725,0.0023815350379973316,0.3581516470945684,S3,2.0,0.9031141868512111
241112l,1.199,14.0,0.170731707317073,0.1710760007377435,0.5185986159169551,0.19647589900470316,0.12776696232786128,0.06870893667684189,0.699413383777897,0.002375693264043503,0.35799540441457073,S3,2.0,0.9031141868512111
241112l,1.2,14.0,0.170731707317073,0.1708667052022691,0.5190311418685122,0.1961007497443227,0.1275902209327743,0.0685105288115484,0.6987278620900004,0.0023698839414114064,0.357840373968903,S3,2.0,0.9031141868512111
241112l,1.201,14.0,0.170731707317073,0.1706583742114648,0.5194636678200693,0.19570428518505698,0.12741386343003747,0.06829042175501951,0.6978939852077785,0.002364108453644395,0.35768667197568405,S3,2.0,0.9031141868512111
241112l,1.202,14.0,0.170731707317073,0.1704510610550915,0.5198961937716263,0.19528650532690608,0.12723788868349906,0.06804861664340703,0.6969105881586121,0.0023583681775133014,0.35753441500600924,S3,2.0,0.9031141868512111
241112l,1.203,14.0,0.170731707317073,0.17024481902290992,0.5203287197231835,0.19484741016986987,0.12706229556126325,0.06778511460860662,0.6957763980492314,0.002352664483102177,0.35738371998395085,S3,2.0,0.9031141868512111
241112l,1.204,14.0,0.170731707317073,0.17003970140468086,0.5207612456747405,0.19438699971394843,0.12688708293567072,0.06749991677827771,0.6944900315104168,0.0023469987338986687,0.3572347041865578,S3,2.0,0.9031141868512111
241112l,1.205,14.0,0.170731707317073,0.1698357614901651,0.5211937716262977,0.19390527395914173,0.12671224968327954,0.06719302427586218,0.6930499919256513,0.0023413722868889796,0.3570874852438558,S3,2.0,0.9031141868512111
241112l,1.206,14.0,0.170731707317073,0.16963305256912342,0.5216262975778547,0.19340223290544975,0.12653779468484605,0.0668644382206037,0.6914546664338908,0.002335786492657457,0.35694218113884724,S3,2.0,0.9031141868512111
241112l,1.207,14.0,0.170731707317073,0.1694316279313166,0.5220588235294118,0.19287787655287256,0.12636371682530578,0.06651415972756677,0.6897023226957147,0.0023302426954907862,0.3567989102075117,S3,2.0,0.9031141868512111
241112l,1.208,14.0,0.170731707317073,0.16923154086650544,0.5224913494809689,0.1923322049014101,0.1261900149937549,0.06614218990765519,0.6877911054111798,0.0023247422334867897,0.3566577911388048,S3,2.0,0.9031141868512111
241112l,1.209,14.0,0.170731707317073,0.1690328446644507,0.522923875432526,0.19176521795106236,0.12601668808343094,0.06574852986763141,0.6857190325767016,0.0023192864386678445,0.35651894297465964,S3,2.0,0.9031141868512111
241112l,1.21,14.0,0.170731707317073,0.16883559261491318,0.523356401384083,0.1911769157018294,0.12584373499169474,0.06533318071013466,0.6834839914671714,0.0023138766370989047,0.35638248510998577,S3,2.0,0.9031141868512111
241112l,1.211,14.0,0.170731707317073,0.16863983800765367,0.5237889273356402,0.19056729815371118,0.12567115462001116,0.06489614353370002,0.6810837343283833,0.002308514149010133,0.3562485372926693,S3,2.0,0.9031141868512111
241112l,1.212,14.0,0.170731707317073,0.16844563413243294,0.5242214532871973,0.18993636530670768,0.12549894587393132,0.06443741943277637,0.6785158737635455,0.0023032002889241503,0.35611721962357334,S3,2.0,0.9031141868512111
241112l,1.213,14.0,0.170731707317073,0.16825303427901173,0.5246539792387543,0.18928411716081897,0.12532710766307364,0.06395700949774533,0.6757778777963327,0.002297936365787884,0.3559886525565379,S3,2.0,0.9031141868512111
241112l,1.214,14.0,0.170731707317073,0.1680620917371509,0.5250865051903114,0.188610553716045,0.12515563890110587,0.06345491481493912,0.6728670645914238,0.0022927236831090415,0.3558629568983794,S3,2.0,0.9031141868512111
241112l,1.215,14.0,0.170731707317073,0.16787285979661118,0.5255190311418686,0.18791567497238573,0.12498453850572683,0.0629311364666589,0.669780596811912,0.002287563539097176,0.3557402538088913,S3,2.0,0.9031141868512111
241112l,1.216,14.0,0.170731707317073,0.16768539174715338,0.5259515570934257,0.18719948092984126,0.12481380539864824,0.06238567553119302,0.666515475591238,0.0022824572268093806,0.35562066480084376,S3,2.0,0.9031141868512111
241112l,1.217,14.0,0.170731707317073,0.16749974087853828,0.5263840830449827,0.18646197158841152,0.12464343850557681,0.061818533082834706,0.6630685340954175,0.0022774060343005785,0.35550431173998365,S3,2.0,0.9031141868512111
241112l,1.218,14.0,0.170731707317073,0.16731596048052666,0.5268166089965398,0.1857031469480965,0.12447343675619635,0.061229710191900155,0.6594364306493274,0.002272411244778431,0.35539131684503467,S3,2.0,0.9031141868512111
241112l,1.219,14.0,0.170731707317073,0.16713410384287927,0.527249134948097,0.18492300700889633,0.12430379908414985,0.06061920792474648,0.655615641398587,0.0022674741367628547,0.35528180268769716,S3,2.0,0.9031141868512111
241112l,1.22,14.0,0.170731707317073,0.16695422425535697,0.527681660899654,0.18412155177081083,0.12413452442702193,0.0599870273437889,0.6516024524761665,0.0022625959842501498,0.35517589219264845,S3,2.0,0.9031141868512111
241112l,1.221,14.0,0.170731707317073,0.16677637500772044,0.5281141868512111,0.18329878123384005,0.12396561172632098,0.059333169507519073,0.6473929516402608,0.0022577780568817326,0.3550737086375424,S3,2.0,0.9031141868512111
241112l,1.222,14.0,0.170731707317073,0.16660060938973056,0.5285467128027682,0.182454695397984,0.12379705992746207,0.05865763547052194,0.6429830193470599,0.0022530216201174886,0.35497537565300974,S3,2.0,0.9031141868512111
241112l,1.223,14.0,0.170731707317073,0.16642698069114806,0.5289792387543253,0.1815892942632428,0.12362886797974879,0.057960426283494015,0.6383683192189853,0.002248327935413727,0.35488101722265797,S3,2.0,0.9031141868512111
241112l,1.224,14.0,0.170731707317073,0.16625554220173372,0.5294117647058824,0.18070257782961627,0.12346103483635675,0.05724154299325952,0.6335442878654708,0.0022436982604057466,0.3547907576830711,S3,2.0,0.9031141868512111
241112l,1.225,14.0,0.170731707317073,0.16608634721124835,0.5298442906574395,0.17979454609710457,0.1232935594543156,0.05650098664278898,0.6285061240097191,0.0022391338490950225,0.3547047217238107,S3,2.0,0.9031141868512111
241112l,1.226,14.0,0.170731707317073,0.1659194490094527,0.5302768166089966,0.1788651990657075,0.12312644079449228,0.055738758271215216,0.6232487768706663,0.0022346359520409847,0.35462303438741405,S3,2.0,0.9031141868512111
241112l,1.227,14.0,0.170731707317073,0.1657549008861076,0.5307093425605537,0.17791453673542526,0.12295967782157388,0.05495485891385138,0.6177669337449827,0.002230205816557423,0.3545458210693959,S3,2.0,0.9031141868512111
241112l,1.228,14.0,0.170731707317073,0.16559275613097377,0.5311418685121108,0.17694255910625775,0.12279326950405053,0.05414928960220722,0.6120550067289287,0.002225844686913497,0.35447320751824746,S3,2.0,0.9031141868512111
241112l,1.229,13.0,0.158536585365854,0.16543306803381205,0.5315743944636679,0.17594926617820497,0.12262721481419862,0.05332205136400635,0.6061071185145006,0.0022215538045393516,0.35440531983543694,S3,2.0,0.9031141868512111
241112l,1.23,13.0,0.158536585365854,0.1652758898843832,0.5320069204152249,0.17493465795126698,0.12246151272806392,0.05247314522320305,0.5999170871883025,0.00221733440823635,0.354342284475409,S3,2.0,0.9031141868512111
241112l,1.231,13.0,0.158536585365854,0.1650641185066228,0.5324394463667821,0.17459361316910296,0.12229616222544493,0.052297450943658036,0.5990763349745818,0.0022116558167684817,0.35416159332535785,S3,2.0,0.9031141868512111
241112l,1.232,13.0,0.158536585365854,0.16491037754676444,0.5328719723183392,0.1735406374041715,0.12213116228987608,0.051409475114295416,0.5924776569140302,0.002207537856515367,0.354104806983843,S3,2.0,0.9031141868512111
241112l,1.233,13.0,0.158536585365854,0.16475929574596912,0.5333044982698962,0.17246634634035476,0.12196651190861149,0.05049983443174327,0.5856195774227636,0.0022034948602664404,0.35405322577213477,S3,2.0,0.9031141868512111
241112l,1.234,13.0,0.158536585365854,0.16460919447677225,0.5337370242214533,0.17275623440519416,0.12180221007260818,0.05095402433258599,0.5898950565578429,0.002199481773020624,0.35400325289801415,S3,2.0,0.9031141868512111
241112l,1.235,13.0,0.158536585365854,0.16440297056310932,0.5341695501730105,0.17233419148726617,0.12163825577650973,0.05069593571075644,0.5883444866424243,0.002193974163163115,0.3538319944150689,S3,2.0,0.9031141868512111
241112l,1.236,13.0,0.158536585365854,0.164253247651214,0.5346020761245676,0.17258571201411219,0.12147464801863038,0.051111063995481806,0.5922977446858695,0.002189979848206643,0.3537817493121869,S3,2.0,0.9031141868512111
241112l,1.237,13.0,0.158536585365854,0.16404749801642202,0.5350346020761246,0.17212530155819075,0.12131138580093823,0.050813915757252526,0.5904293592778255,0.0021844967865421493,0.35361024074541186,S3,2.0,0.9031141868512111
241112l,1.238,13.0,0.158536585365854,0.16384292075636728,0.5354671280276817,0.17164783886316115,0.12114846812903964,0.050499370734121515,0.5884067177144009,0.0021790517816771483,0.35344057980104154,S3,2.0,0.9031141868512111
241112l,1.239,14.0,0.170731707317073,0.1636949830514582,0.5358996539792389,0.17184393961290545,0.12098589401216274,0.05085804560074271,0.5919096793905588,0.0021751185219072108,0.3533925174912079,S3,2.0,0.9031141868512111
241112l,1.24,13.0,0.158536585365854,0.16354658172563027,0.5363321799307958,0.17201872506376453,0.12082366246314193,0.05119506260062261,0.5952266252600749,0.0021711765054809257,0.3533429635773551,S3,2.0,0.9031141868512111
241112l,1.241,13.0,0.158536585365854,0.16339777006864428,0.536764705882353,0.17217219521573832,0.1206617724984016,0.05151042271733672,0.5983593652017063,0.0021672271795253185,0.3532920309772693,S3,2.0,0.9031141868512111
241112l,1.242,13.0,0.158536585365854,0.16324860137026106,0.5371972318339101,0.1723043500688269,0.12050022313794057,0.051804126930886346,0.6013095654310899,0.0021632719861072705,0.35323983296171296,S3,2.0,0.9031141868512111
241112l,1.243,13.0,0.158536585365854,0.16309912892024142,0.5376297577854672,0.17241518962303018,0.12033901340531625,0.05207617621771393,0.6040787512002123,0.0021593123622003197,0.3531864831544258,S3,2.0,0.9031141868512111
241112l,1.244,13.0,0.158536585365854,0.16294940600834606,0.5380622837370242,0.17250471387834826,0.12017814232762915,0.05232657155071911,0.6066683092222076,0.0021553497396560777,0.3531320955321238,S3,2.0,0.9031141868512111
241112l,1.245,13.0,0.158536585365854,0.1627994859243358,0.5384948096885814,0.17257292283478104,0.12001760893550721,0.05255531389927383,0.6090794898292309,0.0021513855451802586,0.3530767844245001,S3,2.0,0.9031141868512111
241112l,1.246,13.0,0.158536585365854,0.16264942195797147,0.5389273356401384,0.1726198164923286,0.11985741226309037,0.05276240422923824,0.6113134088702157,0.0021474212003133168,0.35302066451422454,S3,2.0,0.9031141868512111
241112l,1.247,13.0,0.158536585365854,0.16249926739901377,0.5393598615916956,0.17264539485099087,0.11969755134801519,0.05294784350297568,0.6133710493543674,0.002143458121415686,0.35296385083694326,S3,2.0,0.9031141868512111
241112l,1.248,13.0,0.158536585365854,0.16234907553722353,0.5397923875432526,0.17264965791076795,0.11953802523139954,0.0531116326793684,0.6152532628453693,0.002139497719657648,0.35290645878127996,S3,2.0,0.9031141868512111
241112l,1.249,13.0,0.158536585365854,0.1621988996623615,0.5402249134948097,0.17263260567165978,0.11937883295782728,0.0532537727138325,0.6169607706103796,0.0021355414010137902,0.35284860408883445,S3,2.0,0.9031141868512111
241112l,1.25,13.0,0.158536585365854,0.16204879306418854,0.5406574394463668,0.17259423813366626,0.11921997357533336,0.0533742645583329,0.6184941645270567,0.002131590566262092,0.3527904028541835,S3,2.0,0.9031141868512111
241112l,1.251,13.0,0.158536585365854,0.16189880903246537,0.5410899653979239,0.17253455529678757,0.11906144613538838,0.05347310916139919,0.6198539077510209,0.0021276466109876047,0.35273197152488084,S3,2.0,0.9031141868512111
241112l,1.252,13.0,0.158536585365854,0.16174900085695276,0.541522491349481,0.17245355716102362,0.11890324969288374,0.05355030746813988,0.6210403351452913,0.002123710925590757,0.35267342690145675,S3,2.0,0.9031141868512111
241112l,1.253,13.0,0.158536585365854,0.16159942182741152,0.541955017301038,0.1723512437263744,0.118745383306117,0.05360586042025739,0.6220536534724669,0.00211978489530026,0.35261488613741826,S3,2.0,0.9031141868512111
241112l,1.254,13.0,0.158536585365854,0.16145012523360242,0.5423875432525952,0.1722276149928399,0.11858784603677647,0.05363976895606343,0.622893941349573,0.0021158699001906276,0.35255646673924934,S3,2.0,0.9031141868512111
241112l,1.255,13.0,0.158536585365854,0.1613011643652863,0.5428200692041523,0.1720826709604202,0.11843063694992707,0.053652034010493135,0.6235611489646549,0.0021119673152043086,0.35249828656641063,S3,2.0,0.9031141868512111
241112l,1.256,13.0,0.158536585365854,0.16115259251222383,0.5432525951557093,0.17191641162911525,0.11827375511399502,0.053642656515120235,0.6240550975534145,0.0021080785101784166,0.3524404638313392,S3,2.0,0.9031141868512111
241112l,1.257,13.0,0.158536585365854,0.16100446296417592,0.5436851211072664,0.171728836998925,0.11811719960075374,0.05361163739817125,0.6243754786332927,0.0021042048498760963,0.3523831170994497,S3,2.0,0.9031141868512111
241112l,1.258,13.0,0.158536585365854,0.16085682901090326,0.5441176470588236,0.17151994706984952,0.11796096948530892,0.053558977584540604,0.6245218529915862,0.0021003476940224686,0.35232636528913275,S3,2.0,0.9031141868512111
241112l,1.259,13.0,0.158536585365854,0.16070974394216664,0.5445501730103807,0.1712897418418888,0.11780506384608438,0.05348467799580442,0.6244936494232578,0.0020965083973452075,0.3522703276717559,S3,2.0,0.9031141868512111
241112l,1.26,13.0,0.158536585365854,0.1605632610477269,0.5449826989619377,0.17103822131504284,0.11764948176480733,0.053388739550235514,0.6242901632132439,0.002092688309619725,0.352215123871664,S3,2.0,0.9031141868512111
241112l,1.261,13.0,0.158536585365854,0.16041743361734476,0.5454152249134948,0.17076538548931158,0.1174942223264943,0.053271163162817284,0.6239105543570667,0.002088888775718956,0.35216087386617795,S3,2.0,0.9031141868512111
241112l,1.262,13.0,0.158536585365854,0.16027231494078104,0.545847750865052,0.17047123436469513,0.11733928461943684,0.0531319497452583,0.6233538455126246,0.0020851111356677615,0.3521076979855959,S3,2.0,0.9031141868512111
241112l,1.263,13.0,0.158536585365854,0.16012795830779653,0.546280276816609,0.17015576794119336,0.1171846677351872,0.052971100206006164,0.6226189196749795,0.0020813567247019438,0.3520557169131924,S3,2.0,0.9031141868512111
241112l,1.264,13.0,0.158536585365854,0.15998441700815197,0.5467128027681661,0.16981898621880642,0.11703037076854442,0.052788615450262005,0.6217045175649033,0.0020776268733318647,0.3520050516852192,S3,2.0,0.9031141868512111
241112l,1.265,13.0,0.158536585365854,0.1598417443316082,0.5471453287197232,0.16946088919753416,0.11687639281754021,0.05258449637999395,0.6206092347207997,0.00207392290741068,0.35195582369090433,S3,2.0,0.9031141868512111
241112l,1.266,13.0,0.158536585365854,0.15969999356792597,0.5475778546712803,0.16908147687737668,0.11672273298342489,0.05235874389395179,0.6193315182824436,0.002070246148207182,0.351908154672453,S3,2.0,0.9031141868512111
241112l,1.267,13.0,0.158536585365854,0.15955921800686604,0.5480103806228374,0.16868074925833393,0.1165693903706537,0.05211135888768023,0.6178696634536747,0.0020665979124832516,0.35186216672504683,S3,2.0,0.9031141868512111
241112l,1.268,13.0,0.158536585365854,0.15941947093818923,0.5484429065743945,0.1682587063404059,0.11641636408687271,0.051842342253533194,0.6162218096298735,0.002062979512575925,0.3518179822968445,S3,2.0,0.9031141868512111
241112l,1.269,13.0,0.158536585365854,0.1592808056516563,0.5488754325259515,0.16781534812359267,0.11626365324290544,0.05155169488068723,0.6143859361745676,0.0020593922564840638,0.3517757241889814,S3,2.0,0.9031141868512111
241112l,1.27,13.0,0.158536585365854,0.15914327543702805,0.5493079584775087,0.16735067460789416,0.1161112569527387,0.05123941765515545,0.6123598578280057,0.0020558374479596395,0.3517355155555695,S3,2.0,0.9031141868512111
241112l,1.271,13.0,0.158536585365854,0.15900693358406526,0.5497404844290658,0.16686468579331043,0.11595917433350945,0.050905511459800976,0.6101412197288513,0.0020523163866036313,0.35169747990369765,S3,2.0,0.9031141868512111
241112l,1.272,13.0,0.158536585365854,0.15887183338252872,0.5501730103806229,0.1663573816798414,0.11580740450549085,0.05054997717435056,0.6077274920283988,0.002048830367966527,0.3516617410934316,S3,2.0,0.9031141868512111
241112l,1.273,13.0,0.158536585365854,0.1587380281221792,0.5506055363321799,0.16582876226748716,0.11565594659207915,0.05017281567540802,0.6051159640747682,0.0020453806836534375,0.3516284233378135,S3,2.0,0.9031141868512111
241112l,1.274,13.0,0.158536585365854,0.15860557109277748,0.5510380622837371,0.16527882755624762,0.11550479971977994,0.049774027836467685,0.6023037381424866,0.0020419686214338275,0.3515976512028629,S3,2.0,0.9031141868512111
241112l,1.275,13.0,0.158536585365854,0.15847451558408435,0.5514705882352942,0.16470757754612286,0.11535396301819505,0.04935361452792782,0.5992877226806081,0.0020385954653558435,0.35156954960757525,S3,2.0,0.9031141868512111
241112l,1.276,13.0,0.158536585365854,0.15834491488586058,0.5519031141868512,0.16411501223711286,0.11520343562000916,0.0489115766171037,0.5960646250501009,0.0020352624958652663,0.35154424382392346,S3,2.0,0.9031141868512111
241112l,1.277,13.0,0.158536585365854,0.158216822287867,0.5523356401384083,0.1635011316292176,0.11505321666097666,0.04844791496824093,0.5926309437185975,0.0020319709899290638,0.3515218594768569,S3,2.0,0.9031141868512111
241112l,1.278,13.0,0.158536585365854,0.15803313461403912,0.5527681660899655,0.16356081446609624,0.11490330527990839,0.04865750918618786,0.5949775848820299,0.0020272555449974876,0.35137543920616615,S3,2.0,0.9031141868512111
241112l,1.279,13.0,0.158536585365854,0.15784931904478533,0.5532006920415224,0.1636034450638667,0.11475370061865867,0.04884974444520804,0.5971725647481118,0.002022542300335711,0.35122812600890924,S3,2.0,0.9031141868512111
241112l,1.28,13.0,0.158536585365854,0.15772257467773954,0.5536332179930796,0.16293414467886985,0.1146044018221123,0.04832974285675755,0.5932426619602859,0.0020192956226891263,0.35120728681222924,S3,2.0,0.9031141868512111
241112l,1.281,13.0,0.158536585365854,0.15754037378823751,0.5540657439446367,0.16293840773864685,0.11445540803817165,0.04848299970047519,0.595108303479213,0.002014632942657235,0.35106244872406694,S3,2.0,0.9031141868512111
241112l,1.282,13.0,0.158536585365854,0.15741534002251284,0.5544982698961938,0.16223073981565644,0.11430671841774348,0.047924021397912964,0.5908130783644241,0.002011436337536182,0.351044492906225,S3,2.0,0.9031141868512111
241112l,1.283,13.0,0.158536585365854,0.15723494565590135,0.5549307958477508,0.16219663533744005,0.11415833211472665,0.04803830322271341,0.5923464826847079,0.0020068288593307008,0.35090257426676597,S3,2.0,0.9031141868512111
241112l,1.284,13.0,0.158536585365854,0.1571118143346366,0.555363321799308,0.16145059987645616,0.11401024828599872,0.04744035159045744,0.5876763744050421,0.002003686978445369,0.3508879474380873,S3,2.0,0.9031141868512111
241112l,1.285,13.0,0.158536585365854,0.15699057479987966,0.5557958477508651,0.1606832491165871,0.11386246609140399,0.04682078302518311,0.5827711759949702,0.002000595774287483,0.3508771409968351,S3,2.0,0.9031141868512111
241112l,1.286,13.0,0.158536585365854,0.1568712803413913,0.5562283737024222,0.15989458305783277,0.11371498469374018,0.04617959836409259,0.5776255515471684,0.001997556492304787,0.35087028353296373,S3,2.0,0.9031141868512111
241112l,1.287,13.0,0.158536585365854,0.1566968277831071,0.5566608996539792,0.15977948044385237,0.11356780325874637,0.046211677185106007,0.5784432025530977,0.0019931160992332536,0.3507395688265626,S3,2.0,0.9031141868512111
241112l,1.288,13.0,0.158536585365854,0.15652268430543542,0.5570934256055364,0.15964732559076378,0.11342092095509027,0.04622640463567351,0.579106533286617,0.001988688500955471,0.3506089686941351,S3,2.0,0.9031141868512111
241112l,1.289,13.0,0.158536585365854,0.15634889254018491,0.5575259515570934,0.159498118498567,0.11327433695435585,0.04622378154421114,0.5796153832952762,0.001984274753365096,0.35047858023647455,S3,2.0,0.9031141868512111
241112l,1.29,13.0,0.158536585365854,0.15617549511916423,0.5579584775086506,0.159331859167262,0.1131280504310309,0.0462038087362311,0.5799694923251686,0.001979875907600133,0.3503485008367559,S3,2.0,0.9031141868512111
241112l,1.291,13.0,0.158536585365854,0.1560025346741819,0.5583910034602076,0.15914854759684877,0.11298206056249478,0.046166487034353984,0.5801684995743952,0.001975493010068743,0.35021882816053473,S3,2.0,0.9031141868512111
241112l,1.292,13.0,0.158536585365854,0.15583005383704668,0.5588235294117647,0.1589481837873274,0.1128363665290062,0.0461118172583212,0.580211942780281,0.001971127102478024,0.35008966015574927,S3,2.0,0.9031141868512111
241112l,1.293,13.0,0.158536585365854,0.15565809523956708,0.5592560553633218,0.15873076773869782,0.11269096751369095,0.046039800225006866,0.5800992571370595,0.0019667792218657177,0.34996109505271794,S3,2.0,0.9031141868512111
241112l,1.294,13.0,0.158536585365854,0.15548670151355182,0.559688581314879,0.15849629945096003,0.11254586270252978,0.045950436748430246,0.5798297740402155,0.0019624504006348882,0.34983323136414146,S3,2.0,0.9031141868512111
241112l,1.295,13.0,0.158536585365854,0.1553713398394092,0.560121107266436,0.1589353946079962,0.1124010512843464,0.04653434332364979,0.5855755848270767,0.001959539443272595,0.34983096067572605,S3,2.0,0.9031141868512111
241112l,1.296,13.0,0.158536585365854,0.15519948249247512,0.5605536332179931,0.15866255878226493,0.11225653245079532,0.046406026331469605,0.5849650565027545,0.0019552069196131935,0.3497010098601478,S3,2.0,0.9031141868512111
241112l,1.297,13.0,0.158536585365854,0.15508375311898315,0.5609861591695502,0.1590632864013077,0.1121123053963502,0.04695098100495751,0.5903434044044938,0.0019522920837679275,0.3496970523724973,S3,2.0,0.9031141868512111
241112l,1.298,13.0,0.158536585365854,0.15496704854286883,0.5614186851211074,0.1594426987214652,0.11196836931829152,0.04747432940317367,0.5955033348514488,0.0019493548877406684,0.34969051101395643,S3,2.0,0.9031141868512111
241112l,1.299,13.0,0.158536585365854,0.15484942205389296,0.5618512110726643,0.15980079574273745,0.11182472341669521,0.04797607232604224,0.6004484784078133,0.0019463967266242926,0.34968150127904124,S3,2.0,0.9031141868512111
241112l,1.3,13.0,0.158536585365854,0.15478808340764152,0.5622837370242215,0.15944269872146524,0.11168136689442042,0.047761331827044826,0.5991034046717986,0.001944855026402727,0.3497993045915505,S3,2.0,0.9031141868512111
241112l,1.301,13.0,0.158536585365854,0.15467051553740255,0.5627162629757786,0.15975390208518994,0.11153829895709828,0.04821560312809166,0.603623479599019,0.0019419017547696099,0.349789741507005,S3,2.0,0.9031141868512111
241112l,1.302,13.0,0.158536585365854,0.15455219628153646,0.5631487889273357,0.1600437901500293,0.11139551881311983,0.04864827133690948,0.607937006381882,0.0019389318740827928,0.34977808853943587,S3,2.0,0.9031141868512111
241112l,1.303,13.0,0.158536585365854,0.15443317892980418,0.5635813148788927,0.16031236291598353,0.1112530256736247,0.04905933724235882,0.6120468359395318,0.0019359467637032927,0.34976446264821304,S3,2.0,0.9031141868512111
241112l,1.304,13.0,0.158536585365854,0.15431351677196642,0.5640138408304499,0.16055962038305246,0.11111081875248933,0.04944880163056313,0.6159556370722784,0.0019329477991233514,0.3497489811456833,S3,2.0,0.9031141868512111
241112l,1.305,13.0,0.158536585365854,0.15419326309778394,0.5644463667820069,0.16078556255123613,0.11096889726631572,0.04981666528492042,0.6196659015208007,0.0019299363519083522,0.3497317616971698,S3,2.0,0.9031141868512111
241112l,1.306,13.0,0.158536585365854,0.1541296276628428,0.5648788927335641,0.16029531067687536,0.11082726043441982,0.04946805024245554,0.6172114459689174,0.0019283437142740085,0.34984265578041557,S3,2.0,0.9031141868512111
241112l,1.307,13.0,0.158536585365854,0.1540100934004309,0.5653114186851211,0.16047435918751146,0.11068590747882026,0.0497884517086912,0.6205159747734437,0.001925353844455657,0.34982636766898434,S3,2.0,0.9031141868512111
241112l,1.308,13.0,0.158536585365854,0.15389013814890884,0.5657439446366782,0.16063209239926232,0.11054483762422698,0.05008725477503534,0.6236269979045029,0.0019223557765231283,0.34980872672323454,S3,2.0,0.9031141868512111
241112l,1.309,13.0,0.158536585365854,0.15376981519803737,0.5661764705882353,0.16076851031212797,0.11040405009803007,0.05036446021409789,0.626546331944192,0.0019193508653944091,0.34978985207334284,S3,2.0,0.9031141868512111
241112l,1.31,13.0,0.158536585365854,0.15364917783757728,0.5666089965397925,0.16088361292610834,0.11026354413028831,0.050620068795820025,0.629275634418642,0.001916340461896318,0.3497698632024631,S3,2.0,0.9031141868512111
241112l,1.311,13.0,0.158536585365854,0.15352827935728933,0.5670415224913495,0.1609774002412034,0.1101233189537184,0.05085408128748502,0.6318164066668598,0.0019133259127349952,0.34974887994672593,S3,2.0,0.9031141868512111
241112l,1.312,13.0,0.158536585365854,0.15340717304693438,0.5674740484429066,0.1610498722574133,0.10998337380368338,0.05106649845372992,0.6341699963860639,0.0019103085604710091,0.34972702249523874,S3,2.0,0.9031141868512111
