event,role,time_s,T_frequency,T_chirp,S_amount,S_agreement,T_A,S_B,frequency_hz
GW150914,development_only,-0.8172364234924316,1.0292897241884305,1.6724432511593847,1.4847449353185258,1.5721259458140102,1.3508664876739076,1.528435440566268,253.66678740490966
GW150914,development_only,-0.8133301734924316,0.8794239687576275,1.6724432511593847,1.6529167683670978,1.5550402733707591,1.2759336099585061,1.6039785208689286,247.22282604756157
GW150914,development_only,-0.8094239234924316,0.8257261410788382,1.6724432511593847,1.7898462289480106,1.6951427874054186,1.2490846961191115,1.7424945081767147,243.3229808526018
GW150914,development_only,-0.8055176734924316,0.8325604100561386,1.6724432511593847,1.8733219428850378,1.859653404930437,1.2525018306077618,1.8664876739077374,241.35974388898484
GW150914,development_only,-0.8016114234924316,0.869660727361484,1.6724432511593847,1.9026116670734683,1.9358066878203564,1.2710519892604344,1.9192091774469122,241.23685257604626
GW150914,development_only,-0.7977051734924316,0.920673663656334,1.6062972907005126,1.9026116670734683,1.929460580912863,1.2634854771784232,1.9160361239931656,242.9508534059829
GW150914,development_only,-0.7937989234924316,0.956797656822065,1.4539907249206736,1.8740541859897486,1.8191359531364413,1.2053941908713692,1.846595069563095,246.29013324748527
GW150914,development_only,-0.7898926734924316,0.9902367586038564,1.5828655113497683,1.8005857944837687,1.5579692457896022,1.2865511349768124,1.6792775201366854,250.5473342946393
GW150914,development_only,-0.7859864234924316,1.0334391017817914,1.6455943373199902,1.6670734683915058,1.1283866243592873,1.3395167195508908,1.3977300463753966,254.42039391053328
GW150914,development_only,-0.7820801734924316,1.0837197949719306,1.6455943373199902,1.4498413473273126,0.6206980717598243,1.3646570661459605,1.0352697095435683,256.6235621432465
GW150914,development_only,-0.7781739234924316,1.1056870881132537,1.6455943373199902,1.2579936538930925,0.3307298022943617,1.375640712716622,0.7943617280937271,256.77420885143226
GW150914,development_only,-0.7742676734924316,1.1010495484500855,1.6455943373199902,1.116182572614108,0.23651452282157676,1.3733219428850378,0.6763485477178424,255.83111670877838
GW150914,development_only,-0.7703614234924316,1.09250671222846,1.6455943373199902,1.0144007810593116,0.23602636075176958,1.369050524774225,0.6252135709055406,255.71345602292593
GW150914,development_only,-0.7664551734924316,1.1530388088845496,1.6455943373199902,0.9458140102514035,0.3146204539907249,1.3993165731022699,0.6302172321210642,257.8596333557771
GW150914,development_only,-0.7625489234924316,1.2589699780327068,1.6385159873077861,0.9153038808884549,0.3800341713448865,1.4487429826702465,0.6476690261166707,262.1560802534186
GW150914,development_only,-0.7586426734924316,1.3656333902855748,1.5979985355137907,0.927752013668538,0.4327556748840615,1.4818159628996828,0.6802538442762998,267.359748802632
GW150914,development_only,-0.7547364234924316,1.4503295093971198,1.5828655113497683,1.0034171344886502,0.45765194044422747,1.516597510373444,0.7305345374664388,271.7349967970547
GW150914,development_only,-0.7508301734924316,1.5162313888210885,1.5801806199658288,1.159384915792043,0.5855504027337076,1.5482060043934587,0.8724676592628753,273.91614417099606
GW150914,development_only,-0.7469239234924316,1.5306321698804002,1.5655357578716134,1.4188430558945568,0.9702221137417623,1.5480839638760067,1.1945325848181596,274.0287152943803
GW150914,development_only,-0.7430176734924316,1.51769587503051,1.4539907249206736,1.6751281425433242,1.646814742494508,1.485843299975592,1.6609714425189162,273.055023934117
GW150914,development_only,-0.7391114234924316,1.4874298267024653,1.4539907249206736,1.8184037100317305,1.8118135220893337,1.4707102758115695,1.815108616060532,271.60735287075295
GW150914,development_only,-0.7352051734924316,1.4422748352453014,1.4539907249206736,1.841347327312668,1.5477178423236515,1.4481327800829875,1.6945325848181598,269.5699792642347
GW150914,development_only,-0.7312989234924316,1.3705150109836466,1.4539907249206736,1.7910666341225288,1.310471076397364,1.41225286795216,1.5507688552599463,266.63937267448415
GW150914,development_only,-0.7273926734924316,1.2723944349524041,1.4539907249206736,1.719306809860874,1.0746887966804979,1.363192579936539,1.3969978032706858,262.7262047049998
GW150914,development_only,-0.7234864234924316,1.1369294605809128,1.4539907249206736,1.6695142787405417,0.9663168171833049,1.295460092750793,1.3179155479619233,257.87204867097205
GW150914,development_only,-0.7195801734924316,1.0004881620698072,1.4539907249206736,1.7036856236270441,1.1283866243592873,1.2272394434952405,1.4160361239931656,252.642206361634
GW150914,development_only,-0.7156739234924316,0.9043202343177935,1.4539907249206736,1.7869172565291678,1.5316084940200148,1.1791554796192336,1.6592628752745913,248.48987519181998
GW150914,development_only,-0.7117676734924316,0.8752745911642665,1.4539907249206736,1.8603856480351477,1.8777154015133024,1.16463265804247,1.869050524774225,247.26835678305645
GW150914,development_only,-0.7078614234924316,0.9345862826458384,1.4539907249206736,1.901635342933854,1.929460580912863,1.194288503783256,1.9155479619233584,249.8458005054748
GW150914,development_only,-0.7039551734924316,1.0920185501586528,1.4539907249206736,1.9118867463998046,1.8855259946302172,1.273004637539663,1.898706370515011,255.82513662587075
GW150914,development_only,-0.7000489234924316,1.3126678057114962,1.6473029045643153,1.9052965584574078,1.887478642909446,1.4799853551379059,1.8963876006834268,264.5279565024467
GW150914,development_only,-0.6961426734924316,1.5594337319990237,1.6473029045643153,1.8823529411764706,1.8923602636075176,1.6033683182816696,1.887356602391994,275.69230482780796
GW150914,development_only,-0.6922364234924316,1.777154015133024,1.6473029045643153,1.8452526238711253,1.8528191359531365,1.7122284598486697,1.849035879912131,288.5695344835823
GW150914,development_only,-0.6883301734924316,1.8642909445936051,1.6473029045643153,1.8149865755430803,1.6887966804979253,1.7557969245789602,1.7518916280205028,300.4416712489315
GW150914,development_only,-0.6844239234924316,1.8674639980473517,1.6473029045643153,1.794483768611179,1.4779106663412254,1.7573834513058335,1.636197217476202,307.57787341836035
GW150914,development_only,-0.6805176734924316,1.8091286307053942,1.4539907249206736,1.77959482548206,1.324627776421772,1.631559677813034,1.5521113009519159,308.2292129267745
GW150914,development_only,-0.6766114234924316,1.6941664632658042,1.4539907249206736,1.787893580668782,1.3226751281425433,1.574078594093239,1.5552843544056625,302.96570148968465
GW150914,development_only,-0.6727051734924316,1.502318769831584,1.4539907249206736,1.8254820600439345,1.5057359043202343,1.478154747376129,1.6656089821820843,293.35731675278197
GW150914,development_only,-0.6687989234924316,1.3236514522821576,1.4539907249206736,1.8481815962899684,1.8752745911642665,1.3888210886014156,1.8617280937271175,281.29273986971
GW150914,development_only,-0.6648926734924316,1.1855015865267269,1.4539907249206736,1.750061020258726,1.3958994386136196,1.3197461557237002,1.5729802294361728,267.8326126973383
GW150914,development_only,-0.6609864234924316,1.0336831828166952,1.4539907249206736,1.500610202587259,0.5889675372223578,1.2438369538686844,1.0447888699048085,253.1341011358424
GW150914,development_only,-0.6570801734924316,0.7273614840126923,1.4539907249206736,1.235782279716866,0.15157432267512813,1.090676104466683,0.693678301195997,238.5385834432942
GW150914,development_only,-0.6531739234924316,0.4615572370026849,1.4539907249206736,1.120820112277276,0.09055406394923114,0.9577739809616792,0.6056870881132536,227.99473032721687
GW150914,development_only,-0.6492676734924316,0.39492311447400535,1.4539907249206736,1.0285574810837197,0.1930680986087381,0.9244569196973395,0.6108127898462289,225.3451061498271
GW150914,development_only,-0.6453614234924316,0.4959726629240908,1.4539907249206736,0.915303880888455,0.5796924578960215,0.9749816939223822,0.7474981693922382,230.6154416090445
GW150914,development_only,-0.6414551734924316,0.7095435684647303,1.4539907249206736,0.7886258237734928,1.540395411276544,1.081767146692702,1.1645106175250184,240.5312141968737
GW150914,development_only,-0.6375489234924316,0.9690017085672443,1.5457651940444226,0.7891139858433001,1.4764461801318038,1.2573834513058335,1.1327800829875518,251.28695970923462
GW150914,development_only,-0.6336426734924316,1.1911154503295094,1.5457651940444226,0.8823529411764706,1.091774469123749,1.368440322186966,0.9870637051501098,260.1242069309149
GW150914,development_only,-0.6297364234924316,1.2982670246521846,1.5457651940444226,1.0483280449109105,1.2196729314132293,1.4220161093483035,1.1340004881620698,266.6290936488254
GW150914,development_only,-0.6258301734924316,1.315108616060532,1.5457651940444226,1.2518916280205028,1.7205272150353919,1.4304369050524772,1.4862094215279473,271.49991123164045
GW150914,development_only,-0.6219239234924316,1.2894801073956552,1.5457651940444226,1.409323895533317,1.6165486941664633,1.417622650720039,1.5129362948498901,274.9322306011739
GW150914,development_only,-0.6180176734924316,1.2658042470100073,1.4539907249206736,1.4530144007810593,1.2709299487429826,1.3598974859653405,1.361972174762021,276.5969547682256
GW150914,development_only,-0.6141114234924316,1.2467659262875275,1.4539907249206736,1.4193312179643642,1.0883573346350988,1.3503783256041006,1.2538442762997315,276.2453306249212
GW150914,development_only,-0.6102051734924316,1.2435928728337808,1.4539907249206736,1.3177935074444715,1.0844520380766414,1.3487917988772273,1.2011227727605565,274.09617942484874
GW150914,development_only,-0.6062989234924316,1.2699536246033682,1.4539907249206736,1.1662191847693435,1.3207224798633146,1.361972174762021,1.243470832316329,271.01098999886403
GW150914,development_only,-0.6023926734924316,1.3473273126678058,1.4539907249206736,0.9855992189406884,1.876739077373688,1.4006590187942396,1.4311691481571882,268.6589333987931
GW150914,development_only,-0.5984864234924316,1.4173785696851353,1.4539907249206736,0.9194532584818159,1.5877471320478398,1.4356846473029043,1.253600195264828,268.2817663588148
GW150914,development_only,-0.5945801734924316,1.3202343177935074,1.4539907249206736,0.991701244813278,1.290944593605077,1.3871125213570905,1.1413229192091774,268.6758746989844
GW150914,development_only,-0.5906739234924316,1.1737856968513547,1.4539907249206736,1.1752501830607762,1.2196729314132293,1.3138882108860142,1.1974615572370029,267.04377247161597
GW150914,development_only,-0.5867676734924316,1.0820112277276055,1.4539907249206736,1.4212838662435927,1.4232365145228216,1.2680009763241396,1.422260190383207,262.14281015308865
GW150914,development_only,-0.5828614234924316,1.0239199414205518,1.4539907249206736,1.6067854527703198,1.687820356358311,1.2389553331706127,1.6473029045643153,254.36155078143645
GW150914,development_only,-0.5789551734924316,0.9416646326580425,1.4539907249206736,1.7075909201855015,1.9582621430314864,1.197827678789358,1.832926531608494,244.6402958422848
GW150914,development_only,-0.5750489234924316,0.7859409323895533,1.4539907249206736,1.7451793995606542,1.7356602391994143,1.1199658286551135,1.7404198193800342,234.49524358097574
GW150914,development_only,-0.5711426734924316,0.5635831095923847,1.4539907249206736,1.7368806443739322,1.452526238711252,1.0087869172565291,1.5947034415425922,225.82881253664505
GW150914,development_only,-0.5672364234924316,0.39223822309006595,1.4539907249206736,1.7205272150353919,1.2831340004881622,0.9231144740053698,1.501830607761777,220.2467508586063
GW150914,development_only,-0.5633301734924316,0.3090065901879424,1.4539907249206736,1.7312667805711497,1.2221137417622652,0.881498657554308,1.4766902611667074,218.14880377658514
GW150914,development_only,-0.5594239234924316,0.2941176470588235,1.4805955577251648,1.783744203075421,1.3680742006346107,0.8873566023919941,1.5759092018550158,218.59361570392372
GW150914,development_only,-0.5555176734924316,0.3126678057114962,1.52721503539175,1.855504027337076,1.623871125213571,0.9199414205516231,1.7396875762753234,220.1976273881973
GW150914,development_only,-0.5516114234924316,0.3448865023187698,1.52721503539175,1.8984622894801073,1.8723456187454235,0.93605076885526,1.8854039541127654,222.09230053694927
GW150914,development_only,-0.5477051734924316,0.3783256041005614,1.52721503539175,1.8989504515499145,1.9309250671222846,0.9527703197461557,1.9149377593360994,224.21174179763966
GW150914,development_only,-0.5437989234924316,0.43251159384915794,1.52721503539175,1.8628264583841836,1.7917988772272395,0.979863314620454,1.8273126678057117,226.8291468776054
GW150914,development_only,-0.5398926734924316,0.5184281181352209,1.52721503539175,1.7900903099829144,1.7205272150353919,1.0228215767634854,1.755308762509153,229.97684772798385
GW150914,development_only,-0.5359864234924316,0.6241152062484745,1.5482060043934585,1.6780571149621673,1.8869904808396387,1.0861606053209665,1.782523797900903,233.39164090540567
GW150914,development_only,-0.5320801734924316,0.7229680253844276,1.550402733707591,1.475713937027093,1.5340493043690506,1.1366853795460092,1.5048816206980717,236.74339231590625
GW150914,development_only,-0.5281739234924316,0.7900903099829144,1.6194776665853063,1.2060043934586284,0.8525750549182328,1.2047839882841105,1.0292897241884307,240.05552137462467
GW150914,development_only,-0.5242676734924316,0.8381742738589212,1.719306809860874,0.96802538442763,0.47717842323651455,1.2787405418598976,0.7226019038320722,243.89194191336873
GW150914,development_only,-0.5203614234924316,0.9233585550402734,1.719306809860874,0.8267024652184525,0.45032950939711985,1.3213326824505738,0.6385159873077861,249.0560396373686
GW150914,development_only,-0.5164551734924316,1.0773736880644373,1.719306809860874,0.7549426409567976,0.5547961923358555,1.3983402489626555,0.6548694166463266,255.3994328154854
GW150914,development_only,-0.5125489234924316,1.1820844520380767,1.719306809860874,0.7749572858188919,0.6841591408347572,1.4506956309494754,0.7295582133268246,261.8343295726001
GW150914,development_only,-0.5086426734924316,1.190139126189895,1.719306809860874,0.9201855015865268,0.7539663168171833,1.4547229680253846,0.837075909201855,267.59616726297935
GW150914,development_only,-0.5047364234924316,1.2001464486209423,1.64217720283134,1.1435196485233097,0.8218208445203807,1.4211618257261411,0.9826702465218452,272.60799064106
GW150914,development_only,-0.5008301734924316,1.231144740053698,1.4539907249206736,1.3360995850622408,0.947278496460825,1.3425677324871859,1.1416890407615328,276.5596927584716
GW150914,development_only,-0.49692392349243164,1.2741030021967292,1.4539907249206736,1.4308030266048328,0.9804735172077129,1.3640468635587015,1.2056382719062728,279.028073547404
GW150914,development_only,-0.49301767349243164,1.310959238467171,1.4849890163534294,1.4261654869416647,0.9546009275079327,1.3979741274103001,1.1903832072247986,279.7929508914893
GW150914,development_only,-0.48911142349243164,1.3368318281669513,1.4849890163534294,1.3392726385159872,0.9018794239687576,1.4109104222601903,1.1205760312423725,278.8852192373092
GW150914,development_only,-0.48520517349243164,1.332926531608494,1.4849890163534294,1.17891139858433,0.8071759824261655,1.4089577739809616,0.9930436905052478,276.34686657526925
GW150914,development_only,-0.48129892349243164,1.2977788625823774,1.4849890163534294,1.0349035879912132,0.7241884305589456,1.3913839394679033,0.8795460092750793,271.92747998905236
GW150914,development_only,-0.47739267349243164,1.2240663900414939,1.4849890163534294,0.9709543568464729,0.6192335855504028,1.3545277031974616,0.7950939711984378,265.2665883553573
GW150914,development_only,-0.47348642349243164,1.100805467415182,1.4849890163534294,1.004149377593361,0.4693678301195997,1.2928972418843057,0.7367586038564804,256.77632175359224
GW150914,development_only,-0.46958017349243164,0.8886990480839638,1.4849890163534294,1.0790822553087625,0.37124725408835735,1.1868440322186966,0.7251647546985599,247.763944999834
GW150914,development_only,-0.46567392349243164,0.6980717598242616,1.4849890163534294,1.154503295093971,0.31608494020014644,1.0915303880888456,0.7352941176470588,240.13112329412218
GW150914,development_only,-0.46176767349243164,0.5994630217232122,1.4849890163534294,1.2072247986331461,0.2609226263119356,1.0422260190383208,0.7340737124725408,235.33625682900592
GW150914,development_only,-0.45786142349243164,0.5923846717110081,1.4539907249206736,1.2230900659018795,0.21357090554063948,1.0231876983158408,0.7183304857212595,233.42170497243978
GW150914,development_only,-0.45395517349243164,0.6236270441786673,1.4539907249206736,1.206736636563339,0.1686599951183793,1.0388088845496704,0.6876983158408592,233.06383490107243
GW150914,development_only,-0.45004892349243164,0.6419331217964364,1.4539907249206736,1.1879423968757628,0.13985843299975592,1.0479619233585549,0.6639004149377593,232.47991254381628
GW150914,development_only,-0.44614267349243164,0.6248474493531853,1.4539907249206736,1.1864779106663412,0.15157432267512813,1.0394190871369293,0.6690261166707346,230.75021463540628
GW150914,development_only,-0.44223642349243164,0.5577251647546986,1.4539907249206736,1.222845984866976,0.2789846228948011,1.005857944837686,0.7509153038808885,228.06296099675507
GW150914,development_only,-0.43833017349243164,0.46887966804979253,1.4539907249206736,1.2870392970466193,0.6729314132291921,0.961435196485233,0.9799853551379057,225.10426652083277
GW150914,development_only,-0.43442392349243164,0.37124725408835735,1.4539907249206736,1.3097388332926532,1.5062240663900415,0.9126189895045155,1.4079814498413472,222.25147365979518
GW150914,development_only,-0.43051767349243164,0.3021723212106419,1.4539907249206736,1.1750061020258726,1.3026604832804491,0.8780815230656578,1.238833292653161,219.54010525027945
GW150914,development_only,-0.42661142349243164,0.2819135953136441,1.4539907249206736,0.997071027581157,0.708567244325116,0.8679521601171589,0.8528191359531365,217.40580646284502
GW150914,development_only,-0.42270517349243164,0.28899194532584815,1.4539907249206736,0.8269465462533561,0.586526726873322,0.8714913351232609,0.706736636563339,216.57272419892664
GW150914,development_only,-0.41879892349243164,0.2872833780815231,1.4539907249206736,0.7010007322431047,0.8037588479375153,0.8706370515010984,0.75237979009031,216.6076954867744
GW150914,development_only,-0.41489267349243164,0.2431047107639736,1.4539907249206736,0.6538930925067122,1.310959238467171,0.8485477178423236,0.9824261654869417,215.03085613735163
GW150914,development_only,-0.41098642349243164,0.1989260434464242,1.5477178423236513,0.7942396875762754,1.829875518672199,0.8733219428850377,1.3120576031242372,209.7700584742543
GW150914,development_only,-0.40708017349243164,0.1852575054918233,1.5565047595801804,1.1488894312911886,1.7888699048083965,0.8708811325360019,1.4688796680497926,202.9567232522876
GW150914,development_only,-0.40317392349243164,0.18623382963143764,1.5691969733951672,1.5352697095435683,1.6248474493531853,0.8777154015133024,1.5800585794483768,198.24525536426225
GW150914,development_only,-0.39926767349243164,0.19941420551623137,1.5955577251647548,1.7900903099829142,1.6375396631681718,0.8974859653404931,1.713814986575543,197.1927262096678
GW150914,development_only,-0.39536142349243164,0.21796436416890408,1.6170368562362705,1.8852819135953136,1.673663656333903,0.9175006102025873,1.7794727849646081,199.91361553279572
GW150914,development_only,-0.39145517349243164,0.2609226263119356,1.9175006102025873,1.9038320722479862,1.6663412252867953,1.0892116182572615,1.7850866487673906,206.6095663904202
GW150914,development_only,-0.38754892349243164,0.3551379057847205,1.949719306809861,1.8774713204783988,1.5652916768367098,1.1524286062972908,1.7213814986575544,218.3048761544977
GW150914,development_only,-0.38364267349243164,0.6065413717354162,1.949719306809861,1.8332926531608496,1.4403221869660727,1.2781303392726386,1.636807420063461,235.6361571397477
GW150914,development_only,-0.37973642349243164,1.0978764949963389,1.949719306809861,1.7810593116914815,1.4173785696851355,1.5237979009031,1.5992189406883086,256.6201364720213
GW150914,development_only,-0.37583017349243164,1.5367341957529899,1.949719306809861,1.6988040029289724,1.801562118623383,1.7432267512814255,1.7501830607761777,276.2571006110361
GW150914,development_only,-0.37192392349243164,1.721015377105199,1.691969733951672,1.5540639492311445,1.4081034903587992,1.7064925555284356,1.481083719794972,289.8796907872394
GW150914,development_only,-0.36801767349243164,1.8081523065657799,1.6880644373932145,1.350744447156456,0.7056382719062729,1.7481083719794972,1.0281913595313645,295.9992655066262
GW150914,development_only,-0.36411142349243164,1.8379301928240177,1.678789358066878,1.2335855504027338,0.49719306809860875,1.7583597754454479,0.8653893092506713,295.49230989976394
GW150914,development_only,-0.36020517349243164,1.795460092750793,1.6543812545765193,1.149865755430803,0.6612155235538199,1.7249206736636562,0.9055406394923113,290.0246537841099
GW150914,development_only,-0.35629892349243164,1.586038564803515,1.6512082011227727,1.0678545277031974,1.2396875762753234,1.6186233829631438,1.1537710519892603,281.01003864975445
GW150914,development_only,-0.35239267349243164,1.2384671711008055,1.6087381010495485,1.0139126189895045,1.7171100805467414,1.423602636075177,1.365511349768123,269.84518366781435
GW150914,development_only,-0.34848642349243164,1.0453990724920674,1.4539907249206736,1.0317305345374663,0.9477666585306321,1.2496948987063705,0.9897485965340492,259.5891673412358
GW150914,development_only,-0.34458017349243164,1.005369782767879,1.4539907249206736,1.1318037588479375,0.7349279960947035,1.2296802538442764,0.9333658774713205,253.97949381529207
GW150914,development_only,-0.34067392349243164,1.0048816206980717,1.4539907249206736,1.3016841591408348,0.9301928240175739,1.2294361728093728,1.1159384915792043,253.4445738799269
GW150914,development_only,-0.33676767349243164,1.0244081034903587,1.4539907249206736,1.4649743714913352,1.3573346350988529,1.2391994142055163,1.411154503295094,255.13472677325956
GW150914,development_only,-0.33286142349243164,1.0576031242372468,1.6953868684403222,1.574566756163046,1.9392238223090066,1.3764949963387845,1.7568952892360263,256.31538935195744
GW150914,development_only,-0.32895517349243164,1.0915303880888456,1.6953868684403222,1.5887234561874544,1.4696119111545034,1.3934586282645838,1.5291676836709789,256.16727447629734
GW150914,development_only,-0.32504892349243164,1.083475713937027,1.6953868684403222,1.4803514766902612,0.9009030998291433,1.3894312911886746,1.1906272882597022,255.27956944477575
GW150914,development_only,-0.32114267349243164,1.059311691481572,1.6953868684403222,1.3348791798877226,0.5015865267268733,1.377349279960947,0.918232853307298,254.96178258592448
GW150914,development_only,-0.31723642349243164,1.1064193312179644,1.6953868684403222,1.191359531364413,0.3024164022455455,1.4009030998291432,0.7468879668049793,256.4935804940866
GW150914,development_only,-0.31333017349243164,1.1850134244569197,1.600195264827923,1.0698071759824261,0.2277276055650476,1.3926043446424212,0.6487673907737369,260.25630719567727
GW150914,development_only,-0.30942392349243164,1.3007078350012204,1.4539907249206736,0.9480107395655357,0.2238223090065902,1.377349279960947,0.585916524286063,265.4159007022906
GW150914,development_only,-0.30551767349243164,1.427141811081279,1.4539907249206736,0.8647791066634123,0.23700268489138393,1.4405662680009763,0.5508908957773981,270.29245852115497
GW150914,development_only,-0.30161142349243164,1.4998779594825482,1.4539907249206736,0.8008298755186722,0.25994630217232123,1.476934342201611,0.5303880888454967,273.0072410609856
GW150914,development_only,-0.29770517349243164,1.4808396387600684,1.4539907249206736,0.7913107151574323,0.2575054918232853,1.4674151818403711,0.5244081034903588,271.9254494763769
GW150914,development_only,-0.29379892349243164,1.3343910178179157,1.4539907249206736,0.8401269221381498,0.2536001952648279,1.3941908713692945,0.5468635587014888,265.9452995053424
GW150914,development_only,-0.28989267349243164,1.0961679277520138,1.4539907249206736,0.9328777154015133,0.28972418843055897,1.2750793263363436,0.6113009519160362,255.9927964453079
GW150914,development_only,-0.28598642349243164,0.8188918721015377,1.4539907249206736,1.0854283622162557,0.4620453990724921,1.1364412985111056,0.7737368806443738,244.43638248575405
GW150914,development_only,-0.28208017349243164,0.5933609958506224,1.4539907249206736,1.30339272638516,0.8740541859897486,1.023675860385648,1.0887234561874544,234.05092256328635
GW150914,development_only,-0.27817392349243164,0.4537466438857701,1.4539907249206736,1.5496704906028802,1.713204783988284,0.9538686844032218,1.631437637295582,227.14884004294058
GW150914,development_only,-0.27426767349243164,0.40175738345130585,1.4539907249206736,1.6746399804735173,1.5096412008786917,0.9278740541859898,1.5921405906761046,224.6075603382146
GW150914,development_only,-0.27036142349243164,0.4239687576275324,1.4539907249206736,1.6609714425189162,0.9702221137417623,0.938979741274103,1.3155967781303393,226.0445942952241
GW150914,development_only,-0.26645517349243164,0.5015865267268733,1.5237979009030997,1.5389309250671221,0.5699292164998779,1.0126922138149865,1.0544300707835,230.63304726796724
GW150914,development_only,-0.26254892349243164,0.6465706614596045,1.7410300219672932,1.3710031730534538,0.2540883573346351,1.1938003417134488,0.8125457651940444,237.5537025809003
GW150914,development_only,-0.25864267349243164,0.8435440566268002,1.7410300219672932,1.2809372711740297,0.13155967781303393,1.2922870392970467,0.7062484744935318,245.8651576685454
GW150914,development_only,-0.25473642349243164,1.0500366121552356,1.7410300219672932,1.2794727849646081,0.13741762265072005,1.3955333170612643,0.7084452038076641,254.1809668109412
GW150914,development_only,-0.25083017349243164,1.2030754210397852,1.7410300219672932,1.369050524774225,0.27263851598730776,1.4720527215035393,0.8208445203807664,261.0369699369595
GW150914,development_only,-0.24692392349243164,1.2845984866975837,1.6712228459848668,1.539663168171833,0.6890407615328289,1.4779106663412254,1.114351964852331,265.79898975621256
GW150914,development_only,-0.24301767349243164,1.323407371247254,1.6180131803758848,1.6475469855992189,1.310471076397364,1.4707102758115695,1.4790090309982915,268.8476111417076
GW150914,development_only,-0.23911142349243164,1.3392726385159874,1.490602880156212,1.6748840615084208,1.9621674395899438,1.4149377593360997,1.8185257505491823,270.9418418838733
GW150914,development_only,-0.23520517349243164,1.353185257505492,1.4539907249206736,1.6394923114474005,1.5691969733951672,1.4035879912130826,1.604344642421284,272.4861429838271
GW150914,development_only,-0.23129892349243164,1.3570905540639493,1.4539907249206736,1.5599218940688309,1.2680009763241396,1.4055406394923113,1.413961435196485,273.1782210842456
GW150914,development_only,-0.22739267349243164,1.3404930436905051,1.4539907249206736,1.4203075421039784,1.0024408103490359,1.3972418843055894,1.2113741762265071,271.9681139129001
GW150914,development_only,-0.22348642349243164,1.2833780815230655,1.4539907249206736,1.2445691969733952,0.8872345618745423,1.3686844032218697,1.0659018794239687,267.51773076394727
GW150914,development_only,-0.21958017349243164,1.1479131071515742,1.4539907249206736,1.0803026604832804,0.9292164998779595,1.3009519160361238,1.00475958018062,258.9470345846791
GW150914,development_only,-0.21567392349243164,0.8740541859897486,1.4539907249206736,0.9528923602636075,0.9941420551623139,1.164022455455211,0.9735172077129607,246.99879866442302
GW150914,development_only,-0.21176767349243164,0.5738345130583353,1.4539907249206736,0.8899194532584819,1.043934586282646,1.0139126189895045,0.966927019770564,234.30043570460674
GW150914,development_only,-0.20786142349243164,0.3688064437393215,1.4539907249206736,0.8694166463265804,1.099585062240664,0.9113985843299975,0.9845008542836222,223.66200683895886
GW150914,development_only,-0.20395517349243164,0.25945814010251406,1.4539907249206736,0.8689284842567733,1.2592140590676104,0.8567244325115938,1.0640712716621918,216.2274021241829
GW150914,development_only,-0.20004892349243164,0.2135709055406395,1.4539907249206736,0.8699048083963876,1.5618745423480596,0.8337808152306565,1.2158896753722237,212.84495526044293
GW150914,development_only,-0.19614267349243164,0.27190627288259706,1.6612155235538197,0.8716133756407127,1.9480107395655357,0.9665608982182083,1.4098120576031241,215.19508986565648
GW150914,development_only,-0.19223642349243164,0.4906028801562119,1.6612155235538197,0.934830363680742,1.8430558945569928,1.0759092018550158,1.3889431291188674,223.80042883997473
GW150914,development_only,-0.18833017349243164,0.7854527703197461,1.6612155235538197,1.0749328777154015,1.9192091774469124,1.2233341469367829,1.497071027581157,236.14137106604264
GW150914,development_only,-0.18442392349243164,0.9768123016841591,1.8564803514766903,1.2262631193556262,1.410544300707835,1.4166463265804248,1.3184037100317307,248.47849067012572
GW150914,development_only,-0.18051767349243164,1.0949475225774958,1.8564803514766903,1.3280449109104224,0.8330485721259459,1.475713937027093,1.0805467415181842,258.8786536846724
GW150914,development_only,-0.17661142349243164,1.2233341469367829,1.775445447888699,1.3282889919453258,0.4474005369782768,1.499389797412741,0.8878447644618013,267.3959492192179
GW150914,development_only,-0.17270517349243164,1.3692946058091287,1.7466438857700757,1.2616548694166463,0.2052721503539175,1.5579692457896022,0.7334635098852819,274.4312557660208
GW150914,development_only,-0.16879892349243164,1.5052477422504271,1.722235782279717,1.1918476934342201,0.09055406394923114,1.613741762265072,0.6412008786917256,280.0916931407381
GW150914,development_only,-0.16489267349243164,1.5921405906761046,1.7012448132780082,1.1430314864535025,0.050524774225042715,1.6466927019770563,0.5967781303392726,284.3264299277331
GW150914,development_only,-0.16098642349243164,1.6390041493775933,1.5718818647791066,1.1296070295338052,0.043202343177935074,1.60544300707835,0.5864046863558702,287.45648946993936
GW150914,development_only,-0.15708017349243164,1.6700024408103489,1.5169636319257993,1.1313155967781303,0.065169636319258,1.593483036368074,0.5982426165486942,290.055134665777
GW150914,development_only,-0.15317392349243164,1.7000244081034903,1.4676592628752745,1.1313155967781303,0.10666341225286795,1.5838418354893824,0.6189895045154992,291.95219677192233
GW150914,development_only,-0.14926767349243164,1.7185745667561632,1.4539907249206736,1.1020258725896999,0.20380766414449597,1.5862826458384185,0.6529167683670979,291.79460034808824
GW150914,development_only,-0.14536142349243164,1.7144251891628022,1.4539907249206736,1.0541859897485966,0.32438369538686845,1.584207957041738,0.6892848425677325,287.73827534630163
GW150914,development_only,-0.14145517349243164,1.6287527459116427,1.4539907249206736,1.0378325604100562,0.35464974371491337,1.541371735416158,0.6962411520624848,279.5380883493908
