replicate,plane,phi_score,median_contracting,median_expanding
98,psi0_psi1,0.2564096703116193,0.5434158060380271,1.8385051543472486
98,psi1_psi2,0.25382590578036135,0.5445596186266705,1.8376208262473308
98,psi2_psi0,0.2542766285730068,0.5441321213782297,1.8370060272535702
98,pooled,0.25491897336105196,0.543997801572834,1.8377326385773736
99,psi0_psi1,0.2564095332456291,0.5444271209246333,1.8419264211144282
99,psi1_psi2,0.2604024700321277,0.5425474975413397,1.8429111642612104
99,psi2_psi0,0.2551206121224542,0.5439294532489235,1.8378722932949132
99,pooled,0.25728498529152055,0.5436407224974842,1.8408767422979353
100,psi0_psi1,0.25488756244774236,0.5444366059364429,1.8391572363700686
100,psi1_psi2,0.25794670357650207,0.543005555491338,1.8399430603913791
100,psi2_psi0,0.2561194194108962,0.544139019420693,1.8404176971193054
100,pooled,0.256234328185563,0.5438963301229084,1.8398082576479742
101,psi0_psi1,0.25679891452642056,0.5437593440176267,1.8403836444742985
101,psi1_psi2,0.2568294160523217,0.543975808761149,1.841172439111397
101,psi2_psi0,0.2571234115902562,0.5431856844182099,1.8390387276118267
101,pooled,0.2568855666553709,0.5436519707651721,1.8401796823276095
102,psi0_psi1,0.2570882382960463,0.5439765108717647,1.8416514141875313
102,psi1_psi2,0.2589051078122002,0.5423070563303476,1.8393382212618363
102,psi2_psi0,0.25000221585798765,0.5458306176810399,1.834880378554723
102,pooled,0.25523958113447776,0.5440809458647798,1.8386028924073885
103,psi0_psi1,0.2536106936035113,0.5441782246057958,1.8359386501735808
103,psi1_psi2,0.25891041459842845,0.543745443024447,1.8442265720440816
103,psi2_psi0,0.2501221485009041,0.5456278994446492,1.8344189084397253
103,pooled,0.25437064700502976,0.5444786747061985,1.8383488320197572
104,psi0_psi1,0.2557973631579771,0.5439818626727635,1.8392937012644701
104,psi1_psi2,0.257049224879877,0.5425881260592322,1.836879324737488
104,psi2_psi0,0.25322282750275005,0.5448592227798004,1.8375233382452656
104,pooled,0.25527391336561656,0.5438113150810211,1.8377548271206243
105,psi0_psi1,0.25374666727715245,0.5443783209694214,1.8368634797608574
105,psi1_psi2,0.2553470529384353,0.543858234941462,1.8380478171154708
105,psi2_psi0,0.254659332211549,0.5435350956663862,1.8356928428286532
105,pooled,0.254610198189665,0.543928784785557,1.8369321995275634
106,psi0_psi1,0.2570020623594026,0.5435697907654875,1.8401158685678762
106,psi1_psi2,0.25622658501344775,0.5431495513579305,1.8372679437785837
106,psi2_psi0,0.25015858583023054,0.5462025731857509,1.8364178933657502
106,pooled,0.2545254236804376,0.5442700250548487,1.8379288049333697
107,psi0_psi1,0.2560984156204452,0.5441786993702489,1.8405132467232843
107,psi1_psi2,0.2609740691686725,0.5421514915791962,1.8426189600041276
107,psi2_psi0,0.25615520204722575,0.5436337477118226,1.8387745336564654
107,pooled,0.257752733501349,0.5433199930110305,1.8406514478940155
108,psi0_psi1,0.25484826352005174,0.5438988648720002,1.837268493192037
108,psi1_psi2,0.2589018997017857,0.5432182165005585,1.8424226847410923
108,psi2_psi0,0.25710972990059267,0.5437430725869661,1.8409006642319536
108,pooled,0.25686147485398547,0.5436156016300844,1.8400122485633
109,psi0_psi1,0.2546797516111414,0.5432581274906947,1.8347948972418797
109,psi1_psi2,0.2599149838274887,0.5425591994943418,1.8420527189498666
109,psi2_psi0,0.2558335871005164,0.5438040652672723,1.8387591443851827
109,pooled,0.25667650888058413,0.5432107467295471,1.8383018542419012
110,psi0_psi1,0.2532987526416357,0.5451927500777214,1.8387877551643932
110,psi1_psi2,0.2546096193167725,0.5438392775721678,1.836628856556117
110,psi2_psi0,0.2537689336454564,0.543580782721082,1.8342132345665738
110,pooled,0.2539564584809415,0.5441917478727492,1.8366192033663973
111,psi0_psi1,0.25394557010628516,0.5439203378183121,1.835683220654832
111,psi1_psi2,0.25413973969239856,0.5439097787475048,1.8360040462587635
111,psi2_psi0,0.2559311761831442,0.5429621956850124,1.8360917131086134
111,pooled,0.25468822651681045,0.5435867806710515,1.8359204465930152
112,psi0_psi1,0.2580397446151306,0.5443816714942004,1.844777582272813
112,psi1_psi2,0.25755519466275756,0.5430845933222147,1.839490557584288
112,psi2_psi0,0.25449177194994765,0.5443154769499219,1.8380204364389188
112,pooled,0.25663965172483516,0.5439049459418588,1.8405832824644435
113,psi0_psi1,0.2575480527119379,0.5438942758437749,1.8422198891800534
113,psi1_psi2,0.25592844097838274,0.5431048478057761,1.8365690849457255
113,psi2_psi0,0.25637411324847403,0.5434627693828407,1.838598666201793
113,pooled,0.256559904261925,0.5434776480976339,1.8389906388463872
114,psi0_psi1,0.25463977858048437,0.5442313908381335,1.838008515490974
114,psi1_psi2,0.2564469186227003,0.543991705417606,1.8405221142343897
114,psi2_psi0,0.25196570732463763,0.5450929831115812,1.836002162053071
114,pooled,0.2543641606006285,0.5444339887892663,1.8381860336103872
115,psi0_psi1,0.25752088851916743,0.543673178133821,1.8414209895262768
115,psi1_psi2,0.2571053709381981,0.5439133221286027,1.8414690354576209
115,psi2_psi0,0.2544945561132328,0.5437820445237771,1.8362242777483608
115,pooled,0.25646267870944706,0.5437921580249047,1.8398759690866517
116,psi0_psi1,0.2559731576266263,0.5430454179204302,1.8364502342813593
116,psi1_psi2,0.2583798821656075,0.5441204141243581,1.8445195280151276
116,psi2_psi0,0.2579676693982963,0.5437318754310667,1.8424427816102384
116,pooled,0.2574504035846019,0.543638740372578,1.8411745691903179
117,psi0_psi1,0.2552752741529549,0.5440925956902225,1.8387078883150396
117,psi1_psi2,0.26211281402680864,0.542257415956321,1.8450788450896596
117,psi2_psi0,0.254576129480374,0.544685967757039,1.8394266563611317
117,pooled,0.25733529386701703,0.5436606732363884,1.8410369171243686
118,psi0_psi1,0.2530302607428975,0.5446696448015593,1.8365303027776652
118,psi1_psi2,0.25585060775144186,0.5433396594355702,1.837220124095146
118,psi2_psi0,0.252962724763232,0.5445779740781703,1.8360971984013816
118,pooled,0.25391917165999467,0.5442175673213334,1.8366378590157169
119,psi0_psi1,0.25308256317576494,0.5445823931939011,1.8363321478205663
119,psi1_psi2,0.26022894516533124,0.5428504109422816,1.8436201508879488
119,psi2_psi0,0.25590799760276584,0.5435632147567647,1.8380815264893617
119,pooled,0.25648707199639775,0.543681277900897,1.839545687339895
120,psi0_psi1,0.25338355859977035,0.5440494387057121,1.8350872947340724
120,psi1_psi2,0.2595990384048298,0.5427691406879233,1.842183372799425
120,psi2_psi0,0.2554505176655767,0.543641083928585,1.83750403077783
120,pooled,0.2561319583631676,0.5435081722624489,1.838307060562117
121,psi0_psi1,0.25288977534885315,0.5454653105743041,1.8389547834697622
121,psi1_psi2,0.2597459865242442,0.5432051319499164,1.8439340898906602
121,psi2_psi0,0.2554832477410772,0.5435505096868609,1.8372580229225093
121,pooled,0.25586022775507755,0.5441362159001484,1.8399312582555774
122,psi0_psi1,0.2541830814494588,0.5436683239632625,1.835268541431712
122,psi1_psi2,0.2544949495856582,0.5432595181504889,1.834460550690786
122,psi2_psi0,0.25549425505771983,0.5440426633080063,1.8389417957472176
122,pooled,0.2547024790867417,0.5436284122037064,1.8360872225070597
123,psi0_psi1,0.25738092553905734,0.5429716781885758,1.8387876290875724
123,psi1_psi2,0.2571599621177194,0.5437916353054131,1.8411575616428515
123,psi2_psi0,0.25265537202666977,0.5446635114588888,1.835821264526484
123,pooled,0.25573713784653607,0.5438081575077646,1.8385956417062392
124,psi0_psi1,0.25718788910180224,0.5429488513622215,1.8383554216152551
124,psi1_psi2,0.25675417720456883,0.5433746783825125,1.8389994485568069
124,psi2_psi0,0.254375229322202,0.5436383018319179,1.8355198526681884
124,pooled,0.25603155456197246,0.543342740555979,1.8375630135192593
125,psi0_psi1,0.2549471049826576,0.543528010011185,1.8361972438377794
125,psi1_psi2,0.26054181854593306,0.5432397713700597,1.8455198144412643
125,psi2_psi0,0.2526281317415209,0.5438505709708068,1.8330312665331134
125,pooled,0.2560225646023204,0.5435583229766562,1.8382755783858928
126,psi0_psi1,0.25643973721116675,0.5437049657265961,1.8395387588688623
126,psi1_psi2,0.25540838037459845,0.5435055141886576,1.83696839926053
126,psi2_psi0,0.2549844486542616,0.5431690721159428,1.8350531725565091
126,pooled,0.2555856229415384,0.5434463545949142,1.8370940309748915
127,psi0_psi1,0.2554759804174306,0.5446885260346953,1.8410912582913048
127,psi1_psi2,0.2550654749549175,0.5441739731794346,1.8385971189395836
127,psi2_psi0,0.255678250968579,0.5443175551757319,1.8402095293471736
127,pooled,0.25539684250048067,0.544379682249141,1.8399017295729485
128,psi0_psi1,0.2549761481251488,0.5445443120638017,1.8396840400740118
128,psi1_psi2,0.25663001934673,0.5437431342213966,1.8400179851068301
128,psi2_psi0,0.250804461679792,0.5444430694288495,1.8316848274566695
128,pooled,0.2541207233104268,0.544217273400597,1.8370070815845356
129,psi0_psi1,0.25429091651568747,0.5447552882173345,1.8391361340936871
129,psi1_psi2,0.2563615911184782,0.5434367257910822,1.8384875357342085
129,psi2_psi0,0.2564360888432887,0.5438630100260065,1.8400667632161478
129,pooled,0.2556658747543542,0.5440397586752217,1.8392476017051491
130,psi0_psi1,0.2565853914644398,0.5436813294958561,1.8397267339735062
130,psi1_psi2,0.2577851092758253,0.5437100754797244,1.8420325997868694
130,psi2_psi0,0.25555048514393464,0.5434178301338901,1.836933058502516
130,pooled,0.25665273957676427,0.5436014173056857,1.839580212563496
131,psi0_psi1,0.2551042134795335,0.5433171819905362,1.8357733978110526
131,psi1_psi2,0.25524768674590914,0.5435348070327353,1.8367722234390544
131,psi2_psi0,0.25482954273534253,0.5437645774238885,1.8367804892985837
131,pooled,0.25510170913188146,0.5435255688089666,1.8364729011232288
132,psi0_psi1,0.2559998820770085,0.543716685665058,1.838769441324382
132,psi1_psi2,0.2578451271026385,0.5437270408191724,1.8422006381351008
132,psi2_psi0,0.2538039823443865,0.5442395456565436,1.8365004745855538
132,pooled,0.2560443023322104,0.5438714340454645,1.8393744811362618
133,psi0_psi1,0.2583963967477799,0.5429949574295769,1.8407347292147371
133,psi1_psi2,0.25776493824921454,0.5434103586815203,1.840980055938164
133,psi2_psi0,0.25421412679042743,0.5440800320873709,1.8367153707049804
133,pooled,0.2566779409353117,0.5435272625397984,1.8393756225123088
134,psi0_psi1,0.25526261990187205,0.5433973788662189,1.8363352332347758
134,psi1_psi2,0.2586874711936378,0.5430774010387722,1.8415501604781472
134,psi2_psi0,0.25535120243662557,0.5446111341923989,1.84059998692781
134,pooled,0.25636350822568954,0.543690543110355,1.8393497451451797
135,psi0_psi1,0.2538552306650974,0.5443115370226297,1.8368375371323862
135,psi1_psi2,0.25538592814928784,0.5439523034162245,1.8384372034197138
135,psi2_psi0,0.2556857776219258,0.5435570322006321,1.8376522115038965
135,pooled,0.254945873931787,0.5439573540190838,1.8376454317519528
136,psi0_psi1,0.2569485199631939,0.5447814885093507,1.8441190187666057
136,psi1_psi2,0.2559673007056642,0.5445326968993267,1.8414690721047227
136,psi2_psi0,0.2541397126466549,0.5438305182386888,1.8357364474306468
136,pooled,0.25571506372689257,0.5443663689300645,1.8404423076713137
137,psi0_psi1,0.255643456063694,0.5442719817800856,1.839991432983092
137,psi1_psi2,0.2569500317090484,0.544022674841257,1.8415531715460494
137,psi2_psi0,0.25344980392749694,0.5440574967806437,1.8352360465338078
137,pooled,0.2552240008382394,0.5441138498679046,1.8386854368226175
138,psi0_psi1,0.25694989753142705,0.5438280115567719,1.8408939762903973
138,psi1_psi2,0.25786481409849116,0.5434126369663421,1.8411716537719118
138,psi2_psi0,0.25354671196136735,0.5445591710013434,1.8371063353912396
138,pooled,0.2561971929446063,0.5438974985839939,1.8397438895359637
139,psi0_psi1,0.25636595587097577,0.5435359842649939,1.8388313606832156
139,psi1_psi2,0.25868687552992364,0.5423463569971285,1.8390701287306204
139,psi2_psi0,0.2528109226793167,0.5448628929539329,1.8367789818479028
139,pooled,0.2558892990556906,0.5436071691947107,1.8381957883301494
140,psi0_psi1,0.25539724231074934,0.543179046740801,1.8358445396161776
140,psi1_psi2,0.2576178268608341,0.5434029580394457,1.8406841783224062
140,psi2_psi0,0.25587091832160525,0.5438738037493452,1.8390636036124837
140,pooled,0.2561979165338806,0.5435043813869036,1.8384154932121932
141,psi0_psi1,0.2577801571181859,0.5432488900303156,1.8404610376723303
141,psi1_psi2,0.2561941343747709,0.5439040655393306,1.8397604753458805
141,psi2_psi0,0.2541477376558906,0.5440134563651503,1.8363687041825034
141,pooled,0.25611289486893984,0.5437130572079865,1.8389649852431988
142,psi0_psi1,0.2526820244938519,0.5448973662256473,1.8366584369696892
142,psi1_psi2,0.25705722353443916,0.5438203908147969,1.8410657631986629
142,psi2_psi0,0.25210164957461734,0.544609765998487,1.8346239584213577
142,pooled,0.25385691962436086,0.5444343797950316,1.8372551862617645
143,psi0_psi1,0.25766151833688766,0.5434819333781757,1.8410321293705167
143,psi1_psi2,0.2573288187056668,0.54308289019627,1.8390684208990078
143,psi2_psi0,0.2542880024247067,0.5442562929547345,1.8374461328647274
143,pooled,0.25646227350027306,0.5435915332947917,1.8391964265803615
144,psi0_psi1,0.25627579305944903,0.5440837969207545,1.8405187065875301
144,psi1_psi2,0.25434727454373396,0.5450773134005817,1.8403270303860488
144,psi2_psi0,0.2563440906702248,0.5438002410149275,1.8396851396276521
144,pooled,0.2556694238873811,0.5443096367029603,1.8401665154836895
145,psi0_psi1,0.25577608517293104,0.5443575448740577,1.8405247825738604
145,psi1_psi2,0.2586734247747593,0.5427846002638845,1.8405314336374534
145,psi2_psi0,0.2521693807973743,0.5450016597111081,1.8360684835929302
145,pooled,0.2554591769563024,0.5440734766466029,1.8389814401175253
146,psi0_psi1,0.25737151929083923,0.543345371539433,1.8400358433684483
146,psi1_psi2,0.25375970742534215,0.5445152029348487,1.8373493116090087
146,psi2_psi0,0.2592867186538106,0.5424773852515903,1.8406181902644403
146,pooled,0.2568080804093009,0.5434219758774075,1.8392586616531061
147,psi0_psi1,0.2541895100302475,0.5441168291567069,1.836794374444698
147,psi1_psi2,0.2586028765744247,0.5424909792666122,1.839406021141221
147,psi2_psi0,0.25593592569372703,0.543296124283404,1.8372296585906454
147,pooled,0.25622837597391357,0.5432870342934442,1.837736287466245
148,psi0_psi1,0.25592367270758254,0.5437592434823917,1.8387732284822749
148,psi1_psi2,0.2584162032994214,0.5425420711459153,1.839235888433097
148,psi2_psi0,0.25336496959092036,0.5449862921586603,1.8382131452552473
148,pooled,0.2558540821761155,0.543784245495655,1.8387298125137204
149,psi0_psi1,0.25784103158016136,0.5438438884394922,1.8425889829735451
149,psi1_psi2,0.2582574694925984,0.542726844604541,1.8395702515136507
149,psi2_psi0,0.2555544366785374,0.5441136557777855,1.839292448690317
149,pooled,0.2571872906541375,0.5435695708693193,1.8404559971211447
150,psi0_psi1,0.25279510624966484,0.5443888172599467,1.835151806733032
150,psi1_psi2,0.25868058117110015,0.543192347771421,1.8419272485282698
150,psi2_psi0,0.2577793548401258,0.5429769113787247,1.8395381313231045
150,pooled,0.2564219361485012,0.5434985747741115,1.838807735080572
151,psi0_psi1,0.2552295144879543,0.5426293972158105,1.8336792412375233
151,psi1_psi2,0.25866883465332124,0.5414655328870165,1.8360501727438239
151,psi2_psi0,0.2535179416194039,0.5441070475548169,1.8355282575430794
151,pooled,0.2558052473068896,0.5427243603357905,1.8350563432478584
152,psi0_psi1,0.2568456566043955,0.5439579427989705,1.8411418698451634
152,psi1_psi2,0.25945139231729164,0.5425302124263633,1.8411005879475797
152,psi2_psi0,0.2552073648420007,0.5441122488735116,1.8386494386759593
152,pooled,0.25720387302680714,0.5435449533457755,1.8404031633805236
153,psi0_psi1,0.25576155308734605,0.5430682225020577,1.836138777532822
153,psi1_psi2,0.2576227048281031,0.5431837860015766,1.8399507458896198
153,psi2_psi0,0.2566255852033108,0.5438763453260291,1.8404606084492452
153,pooled,0.2567020717053998,0.543364403438277,1.8388688563182232
154,psi0_psi1,0.25312221756011233,0.544290853545857,1.8354218570378422
154,psi1_psi2,0.2561121845473301,0.5441209872619136,1.840343393052803
154,psi2_psi0,0.2551869125463023,0.5437795916674574,1.8374877511886698
154,pooled,0.25474809352597405,0.5440789313492371,1.837692659628082
155,psi0_psi1,0.252912334149786,0.5452332372933075,1.838213850515146
155,psi1_psi2,0.25692439653870003,0.5434240616757883,1.8394796699302947
155,psi2_psi0,0.25337796475538954,0.5448477273887973,1.8377696547637643
155,pooled,0.2544637981329988,0.5444776551524256,1.8385166415753107
156,psi0_psi1,0.2544339567746132,0.5442890038167534,1.8378247858994652
156,psi1_psi2,0.25907286371443927,0.543802332138985,1.844719172052283
156,psi2_psi0,0.25484380679577157,0.5432905079393967,1.835205308915879
156,pooled,0.25617087784808734,0.5437860748885519,1.8393185942312889
157,psi0_psi1,0.25243662213873586,0.5444397541158739,1.8346657000710485
157,psi1_psi2,0.25348601570700957,0.5449569589337173,1.8383367157186241
157,psi2_psi0,0.2544940434699381,0.5445432052861399,1.8387935962676472
157,pooled,0.25351824747879437,0.5446473054041034,1.8373513626206721
158,psi0_psi1,0.25454621464230254,0.5438150866489718,1.8364307181057773
158,psi1_psi2,0.2578780780024801,0.5438299779299014,1.8426101138413264
158,psi2_psi0,0.2576211720926176,0.542547204879465,1.8377916093170046
158,pooled,0.2565302831395133,0.5434416056301163,1.8388142117222426
159,psi0_psi1,0.25606844258254,0.5439813456494923,1.839790614911955
159,psi1_psi2,0.2554401941697677,0.5431773017585146,1.8359174962753402
159,psi2_psi0,0.2536752200163266,0.5446854671865442,1.8377685568033792
159,pooled,0.255053645396656,0.5439239465404391,1.8377306158653075
160,psi0_psi1,0.25527128235348784,0.5438025885313515,1.8377205015655318
160,psi1_psi2,0.2589476378958988,0.5425603335045454,1.8402755247028284
160,psi2_psi0,0.2567899976965562,0.5433719441193521,1.839056069418921
160,pooled,0.25699259659261386,0.5432518336689947,1.839022098672951
161,psi0_psi1,0.2575316653977693,0.5439165447927411,1.8422651261316623
161,psi1_psi2,0.2573471501912957,0.5438504946131795,1.8417015584740208
161,psi2_psi0,0.25308726557182704,0.5449111105085893,1.8374492231913027
161,pooled,0.2560460056892827,0.544218537010245,1.8405515193009774
162,psi0_psi1,0.25524714429239004,0.5436891383943501,1.8372927601970728
162,psi1_psi2,0.25774509622674446,0.5440454062789802,1.843094915973618
162,psi2_psi0,0.2567187592783191,0.5442132297297173,1.841772212203807
162,pooled,0.2565231021239691,0.5439909657018707,1.8406598340759943
163,psi0_psi1,0.2542880796081495,0.5443822083978674,1.8378713737881012
163,psi1_psi2,0.2532962064772901,0.5441089873199039,1.835127843830502
163,psi2_psi0,0.25397185880735273,0.5436315667651417,1.8347568765322328
163,pooled,0.2538730144984679,0.5440561206713553,1.8360082582934396
164,psi0_psi1,0.254025501828647,0.5444811758113676,1.837722885956439
164,psi1_psi2,0.2576472705770756,0.5426129838031084,1.8380623948840331
164,psi2_psi0,0.25366117746078887,0.5453410121328637,1.8399545273550895
164,pooled,0.25519652251208425,0.5441036561089164,1.8386004674166327
165,psi0_psi1,0.25487828096544396,0.5439672766583555,1.8375547433265438
165,psi1_psi2,0.25812384763375007,0.5426246677459265,1.8389781794002678
165,psi2_psi0,0.25262488808542194,0.5442661623032914,1.8344260538081798
165,pooled,0.2552547074872229,0.5436167910437721,1.837062170262272
166,psi0_psi1,0.2527792281945086,0.5443850447644234,1.8351099513237443
166,psi1_psi2,0.25448981626487466,0.5435362285595127,1.8353855154879655
166,psi2_psi0,0.25279066867461997,0.544294155605746,1.8348245571328847
166,pooled,0.25331030320860326,0.5440826840486119,1.835064998469203
167,psi0_psi1,0.2563480419915254,0.5434885997003227,1.838638116981619
167,psi1_psi2,0.258224149879023,0.5437467052233714,1.842965656666721
167,psi2_psi0,0.2583687293686543,0.542950328870487,1.8405325164779578
167,pooled,0.25771871889870646,0.5433870614063611,1.8408160455219222
168,psi0_psi1,0.25349013938065723,0.5443680841260535,1.8363578007562544
168,psi1_psi2,0.2611196341521316,0.5421010777501593,1.8427158330936284
168,psi2_psi0,0.2558348637864658,0.5433897590768175,1.8373606008162502
168,pooled,0.2568625828407719,0.5432631784979168,1.8388214156997122
169,psi0_psi1,0.2576062986450455,0.5433897541437827,1.840618233227436
169,psi1_psi2,0.2562041521990034,0.5444805095660392,1.841728752559951
169,psi2_psi0,0.2561229452647239,0.5437959879279594,1.8392639616118434
169,pooled,0.2566747730984833,0.5438715229971334,1.840534819645765
170,psi0_psi1,0.2545731370853511,0.5440235951678162,1.837184299610359
170,psi1_psi2,0.2559898278949202,0.543375422667131,1.8375968646954457
170,psi2_psi0,0.2583921307042438,0.5439943316686033,1.8441147073411002
170,pooled,0.2562698982393997,0.5438140960541049,1.8395955223258598
171,psi0_psi1,0.2563089722791416,0.542697786150884,1.8358910420585526
171,psi1_psi2,0.25782191244518304,0.5431474230546661,1.840194116226752
171,psi2_psi0,0.2541893836368271,0.5433723430307804,1.8342809545258634
171,pooled,0.25606380062397816,0.5430974895303341,1.8367928129217113
172,psi0_psi1,0.2545885007217147,0.5443198964588962,1.8382131595432873
172,psi1_psi2,0.25538722402160274,0.5432798517434676,1.8361668465058478
172,psi2_psi0,0.25332306834763396,0.5448566018340382,1.8376987024129794
172,pooled,0.2544154159165928,0.544129145154619,1.8372509489202482
173,psi0_psi1,0.2550011469404435,0.5438837561308344,1.837498358032759
173,psi1_psi2,0.2585633607516864,0.5430536213875709,1.8412409933743121
173,psi2_psi0,0.25425220938057713,0.543846212986396,1.8359959580373366
173,pooled,0.2559270078381395,0.543591578186416,1.838212383119531
174,psi0_psi1,0.2551196563825444,0.5442383824846653,1.8389143705535114
174,psi1_psi2,0.25534135604061836,0.5435582170139704,1.8370233976334553
174,psi2_psi0,0.25238905834777337,0.546098975501437,1.8401694552294618
174,pooled,0.25424799720054536,0.5446595169666536,1.8387338840255305
175,psi0_psi1,0.25613538645568423,0.5437952405186925,1.8392843164181982
175,psi1_psi2,0.25413289800332783,0.5444954841149053,1.8379685592736341
175,psi2_psi0,0.2543267800795136,0.5444203523677273,1.8380712832741741
175,pooled,0.25483915988237094,0.5442526137337497,1.8384467059924832
176,psi0_psi1,0.2569944019889656,0.5434666962402419,1.8397527752987326
176,psi1_psi2,0.25599019053134897,0.5437322070583019,1.838804111441103
176,psi2_psi0,0.25421892928027956,0.5439993265753102,1.836451743073949
176,pooled,0.25576220316403997,0.5437388181933809,1.8384072876860094
177,psi0_psi1,0.25873584570590136,0.5428198099452581,1.8407657250737242
177,psi1_psi2,0.2577422548089364,0.5431661229297977,1.8401108870483451
177,psi2_psi0,0.2564822934481721,0.5449964663167493,1.8439868159460908
177,pooled,0.2576108031342238,0.5436692318066417,1.8415732002179834
178,psi0_psi1,0.2552908402127626,0.5434411424170458,1.836534952873229
178,psi1_psi2,0.2595876263868754,0.5424066183631124,1.8409319465234766
178,psi2_psi0,0.256779546185561,0.543822287640054,1.8405610316951753
178,pooled,0.2572238187718209,0.5432439870619311,1.8394208019711646
179,psi0_psi1,0.25269437658043536,0.5442011002405318,1.8343342255767259
179,psi1_psi2,0.2557139584632868,0.5428295440538076,1.8352444448121743
179,psi2_psi0,0.2540110569817763,0.5451938753412671,1.8401017961675508
179,pooled,0.25395144512916346,0.5440950894110742,1.836283780062285
180,psi0_psi1,0.2574554096264431,0.5437738986518657,1.8416415373121366
180,psi1_psi2,0.25500433360127683,0.543900855692814,1.8375619841744293
180,psi2_psi0,0.25319007254825765,0.5439501754680348,1.8343975136045494
180,pooled,0.25523441424421056,0.5438779384026149,1.8379073766746927
181,psi0_psi1,0.2587850482547954,0.5436029291263077,1.8435120774490144
181,psi1_psi2,0.25836021239026696,0.542836628177451,1.8401314131724302
181,psi2_psi0,0.2557816484903298,0.5438218831204285,1.8387238884670756
181,pooled,0.25758994879668407,0.543431616474229,1.8407299371449124
182,psi0_psi1,0.2546048988992283,0.5439314782673679,1.836931561375383
182,psi1_psi2,0.2536920394071588,0.5445626164266962,1.837384961822793
182,psi2_psi0,0.25403333566062414,0.5448370178701099,1.838938323429046
182,pooled,0.25413380888131254,0.5444292821414561,1.837746765550146
183,psi0_psi1,0.2562512965824384,0.5432848988074321,1.8377711862691222
183,psi1_psi2,0.2546217393560629,0.5449362868537582,1.8403559306180703
183,psi2_psi0,0.2570615803934848,0.5437089019597524,1.8406963451421898
183,pooled,0.25595822809688895,0.5439909827591746,1.8396204444319502
184,psi0_psi1,0.25555786378344936,0.5442104632982627,1.8396259961905472
184,psi1_psi2,0.25859897147174693,0.5425479468024728,1.839591995250273
184,psi2_psi0,0.25499424035352447,0.5439535647506177,1.837721512370219
184,pooled,0.25643866842842133,0.5435549136050151,1.8390291160001593
185,psi0_psi1,0.25813599550082256,0.5427471627275829,1.8394156649672382
185,psi1_psi2,0.25639779384634875,0.5443116754474407,1.8415142232131845
185,psi2_psi0,0.25544213046180997,0.5428958370795627,1.834969709982194
185,pooled,0.2566455418146911,0.5433024437276264,1.8385552342859994
186,psi0_psi1,0.2555883432723839,0.5443241851307781,1.8400665000875038
186,psi1_psi2,0.2567649050239672,0.5429153711332027,1.8374646791370637
186,psi2_psi0,0.2529075377212999,0.5441550096649337,1.834569885781677
186,pooled,0.2551108106000398,0.5437705559150982,1.8373173896926198
187,psi0_psi1,0.25432523031407983,0.544443215541001,1.8381456251931878
187,psi1_psi2,0.2576354207988465,0.5425365109982856,1.8377815713334198
187,psi2_psi0,0.2577469718633574,0.5438661765416426,1.8424911845945116
187,pooled,0.25647612064291914,0.5436444647828003,1.8394009861084668
188,psi0_psi1,0.2579450534030714,0.5436828649435849,1.8422350444633389
188,psi1_psi2,0.25559434000231895,0.5447398412761133,1.8414826521804877
188,psi2_psi0,0.2515667375041323,0.5454852587591676,1.8365905488727452
188,pooled,0.25508127818813164,0.5446100427696521,1.8400995437644345
189,psi0_psi1,0.25782327706383545,0.543014424690435,1.839746025711698
189,psi1_psi2,0.25759582156223326,0.5432760222426956,1.8402137102173441
189,psi2_psi0,0.2553465449120418,0.5443423798389859,1.8396831204367468
189,pooled,0.25695365978396456,0.5435255187241322,1.8398769400089154
190,psi0_psi1,0.25704981776507374,0.5434977107005164,1.8399597259523512
190,psi1_psi2,0.2571095758356514,0.5435588688163484,1.8402767390290544
190,psi2_psi0,0.2575585994261673,0.5429757124458461,1.8391280272025403
190,pooled,0.25723816921870724,0.543353389478922,1.8398176398987018
191,psi0_psi1,0.25615751518959873,0.5435240283736124,1.83840767393397
191,psi1_psi2,0.25316127401702637,0.545569753521579,1.8398063344273217
191,psi2_psi0,0.25362653794800305,0.5436944233974119,1.8343354740214528
191,pooled,0.2542861110945889,0.5442991258415955,1.8375872641064146
192,psi0_psi1,0.26048795027913085,0.5423417488574374,1.842369761998959
192,psi1_psi2,0.25538845187174963,0.5438307724817032,1.838031094699665
192,psi2_psi0,0.2530013846276967,0.5449179270739702,1.8373144116897104
192,pooled,0.25641345673073257,0.543675385509979,1.8393903382417656
193,psi0_psi1,0.25385055642152365,0.5448043082143607,1.8384918526793665
193,psi1_psi2,0.25864240763850643,0.5433300061863531,1.8423237092359472
193,psi2_psi0,0.25500475670811107,0.5440851724611501,1.8381854737335264
193,pooled,0.25582962861084746,0.5441019071356767,1.8397589513785169
194,psi0_psi1,0.2520607178324942,0.545376651425053,1.8371321626304038
194,psi1_psi2,0.2559438081992853,0.5436503142274731,1.8384418914794534
194,psi2_psi0,0.25492605093310294,0.5448199126457739,1.840522919481154
194,pooled,0.2542103499727507,0.5446536574381164,1.8386448814657537
195,psi0_psi1,0.2533395167231459,0.5446091461410059,1.836894294643602
195,psi1_psi2,0.255305428901923,0.5439313193171578,1.8382183007093487
195,psi2_psi0,0.2544393542358119,0.5443087568936228,1.8379014033345873
195,pooled,0.2543749246011292,0.5442809951015867,1.8376892579945243
