genotype,meristem,plant,split,angle_deg,x_A,x_B_assigned,heldout,observed_position_turn,clearance_score,optimal_clearance_turn
Col,3,19,development,136.559,0.379330555556,1.62066944444,True,0.175555555556,0.745744712233,0.235409722222
Col,4,19,development,152.812,0.424477777778,1.57552222222,True,0.600033333333,0.79417137589,0.162702777778
Col,5,19,development,117.406,0.326127777778,1.67387222222,True,0.926161111111,0.500155228374,0.147631944444
Col,6,19,development,154.645,0.429569444444,1.57043055556,True,0.355730555556,0.779566301331,0.147631944444
Col,1,20,confirmation,170.839,0.474552777778,1.52544722222,False,0.474552777778,0.949105555556,0.5
Col,2,20,confirmation,116.438,0.323438888889,1.67656111111,False,0.797991666667,0.768900566184,0.262723611111
Col,3,20,confirmation,131.898,0.366383333333,1.63361666667,True,0.164375,0.692757508531,0.237276388889
Col,4,20,confirmation,158.265,0.439625,1.560375,True,0.604,0.800443154297,0.161719444444
Col,5,20,confirmation,121.346,0.337072222222,1.66292777778,True,0.941072222222,0.379961312509,0.155088888889
Col,6,20,confirmation,144.669,0.401858333333,1.59814166667,True,0.342930555556,0.848688923915,0.155088888889
Col,7,20,confirmation,136.659,0.379608333333,1.62039166667,True,0.722538888889,0.777897103255,0.0969958333333
Col,1,21,development,175.485,0.487458333333,1.51254166667,False,0.487458333333,0.974916666667,0.5
Col,2,21,development,123.806,0.343905555556,1.65609444444,False,0.831363888889,0.658038641845,0.256270833333
Col,3,21,development,127.134,0.35315,1.64685,True,0.184513888889,0.757044761661,0.243729166667
Col,4,21,development,153.388,0.426077777778,1.57392222222,True,0.610591666667,0.716088073276,0.171952777778
Col,5,21,development,125.734,0.349261111111,1.65073888889,True,0.959852777778,0.26504676325,0.151472222222
Col,6,21,development,138.753,0.385425,1.614575,True,0.345277777778,0.938657619659,0.151472222222
Col,7,21,development,138.178,0.383827777778,1.61617222222,True,0.729105555556,0.926369561388,0.110386111111
e2,1,15,development,136.065,0.377958333333,1.62204166667,False,0.377958333333,0.755916666667,0.5
e2,2,15,development,146.152,0.405977777778,1.59402222222,False,0.783936111111,0.694692656351,0.311020833333
e2,3,15,development,133.552,0.370977777778,1.62902222222,True,0.154913888889,0.763164376813,0.202988888889
e2,4,15,development,144.829,0.402302777778,1.59769722222,True,0.557216666667,0.88309431277,0.202988888889
e2,5,15,development,137.137,0.380936111111,1.61906388889,True,0.938152777778,0.545583748882,0.113359722222
e2,6,15,development,123.38,0.342722222222,1.65727777778,True,0.280875,0.85641823595,0.113359722222
e2,1,16,confirmation,151.897,0.421936111111,1.57806388889,False,0.421936111111,0.843872222222,0.5
e2,2,16,confirmation,83.192,0.231088888889,1.76891111111,False,0.653025,0.799527157225,0.289031944444
e2,3,16,confirmation,217.607,0.604463888889,1.39553611111,True,0.257488888889,0.779488732496,0.210968055556
e2,4,16,confirmation,140.999,0.391663888889,1.60833611111,True,0.649152777778,0.0223198917629,0.1734875
e2,5,16,confirmation,116.139,0.322608333333,1.67739166667,True,0.971761111111,0.162771893588,0.1734875
e2,6,16,confirmation,163.102,0.453061111111,1.54693888889,True,0.424822222222,0.0181097215565,0.159368055556
e2,7,16,confirmation,123.89,0.344138888889,1.65586111111,True,0.768961111111,0.727473964007,0.159368055556
e2,1,17,development,161.24,0.447888888889,1.55211111111,False,0.447888888889,0.895777777778,0.5
e2,2,17,development,77.426,0.215072222222,1.78492777778,False,0.662961111111,0.779090360233,0.276055555556
e2,3,17,development,135.731,0.377030555556,1.62296944444,True,0.0399916666667,0.178578516497,0.223944444444
e2,4,17,development,144.617,0.401713888889,1.59828611111,True,0.441705555556,0.030318094836,0.203948611111
e2,5,17,development,132.857,0.369047222222,1.63095277778,True,0.810752777778,0.735805610682,0.200856944444
e2,6,17,development,143.81,0.399472222222,1.60052777778,True,0.210225,0.847535213702,0.200856944444
e2,1,18,confirmation,182.039,0.505663888889,1.49433611111,False,0.505663888889,0.988672222222,0.5
e2,2,18,confirmation,114.703,0.318619444444,1.68138055556,False,0.824283333333,0.694993929872,0.252831944444
e2,3,18,confirmation,129.86,0.360722222222,1.63927777778,True,0.185005555556,0.731733309895,0.252831944444
e2,4,18,confirmation,156.621,0.435058333333,1.56494166667,True,0.620063888889,0.713532056446,0.160329166667
e2,5,18,confirmation,114.553,0.318202777778,1.68179722222,True,0.938266666667,0.385041191299,0.160329166667
e2,6,18,confirmation,163.497,0.454158333333,1.54584166667,True,0.392425,0.706290011002,0.160329166667
e2,1,19,development,154.164,0.428233333333,1.57176666667,False,0.428233333333,0.856466666667,0.5
e2,2,19,development,129.331,0.359252777778,1.64074722222,False,0.787486111111,0.743358790493,0.285883333333
e2,3,19,development,134.229,0.372858333333,1.62714166667,True,0.160344444444,0.74886484523,0.214116666667
e2,4,19,development,158.859,0.441275,1.558725,True,0.601619444444,0.96525968252,0.179626388889
e2,5,19,development,116.4,0.323333333333,1.67666666667,True,0.924952777778,0.560286188304,0.133944444444
e2,6,19,development,142.588,0.396077777778,1.60392222222,True,0.321030555556,0.800352550809,0.133944444444
e1e2,1,13,development,118.634,0.329538888889,1.67046111111,False,0.329538888889,0.659077777778,0.5
e1e2,2,13,development,90.517,0.251436111111,1.74856388889,False,0.580975,0.750039359313,0.335230555556
e1e2,3,13,development,100.147,0.278186111111,1.72181388889,True,0.859161111111,0.672221890765,0.2095125
e1e2,4,13,development,101.17,0.281027777778,1.71897222222,True,0.140188888889,0.85081848374,0.164769444444
e1e2,5,13,development,115.741,0.321502777778,1.67849722222,True,0.461691666667,0.857579358343,0.139093055556
e1e2,6,13,development,83.049,0.230691666667,1.76930833333,True,0.692383333333,0.800962585,0.139093055556
e1e2,1,14,confirmation,157.27,0.436861111111,1.56313888889,False,0.436861111111,0.873722222222,0.5
e1e2,2,14,confirmation,133.258,0.370161111111,1.62983888889,False,0.807022222222,0.685364770878,0.281569444444
e1e2,3,14,confirmation,124.726,0.346461111111,1.65353888889,True,0.153483333333,0.70266420805,0.218430555556
e1e2,4,14,confirmation,146.313,0.406425,1.593575,True,0.559908333333,0.664830629306,0.185080555556
e1e2,5,14,confirmation,137.717,0.382547222222,1.61745277778,True,0.942455555556,0.406132371393,0.141688888889
e1e2,6,14,confirmation,132.646,0.368461111111,1.63153888889,True,0.310916666667,0.888880175659,0.141688888889
e1e2,1,15,development,104.983,0.291619444444,1.70838055556,False,0.291619444444,0.583238888889,0.5
e1e2,2,15,development,90.58,0.251611111111,1.74838888889,False,0.543230555556,0.710384013615,0.354190277778
e1e2,3,15,development,215.143,0.597619444444,1.40238055556,True,0.14085,0.616722513789,0.228384722222
e1e2,4,15,development,259.827,0.721741666667,1.27825833333,True,0.862591666667,0.601652912666,0.228384722222
e1e2,5,15,development,168.396,0.467766666667,1.53223333333,True,0.330358333333,0.242602418022,0.159680555556
e1e2,6,15,development,87.696,0.2436,1.7564,True,0.573958333333,0.192432808559,0.159680555556
e1e2,1,16,confirmation,261.661,0.726836111111,1.27316388889,False,0.726836111111,0.546327777778,0.5
e1e2,2,16,confirmation,207.174,0.575483333333,1.42451666667,False,0.302319444444,0.831877887801,0.363418055556
e1e2,3,16,confirmation,86.144,0.239288888889,1.76071111111,True,0.541608333333,0.87265255912,0.212258333333
e1e2,4,16,confirmation,101.458,0.281827777778,1.71817222222,True,0.823436111111,0.6390591262,0.151159722222
e1e2,5,16,confirmation,104.585,0.290513888889,1.70948611111,True,0.11395,0.753838379198,0.151159722222
e1e2,6,16,confirmation,97.239,0.270108333333,1.72989166667,True,0.384058333333,0.683181649331,0.119644444444
e1e2,7,16,confirmation,103.164,0.286566666667,1.71343333333,True,0.670625,0.596817719316,0.0941847222222
e1e2,1,17,development,161.772,0.449366666667,1.55063333333,False,0.449366666667,0.898733333333,0.5
e1e2,2,17,development,118.483,0.329119444444,1.67088055556,False,0.778486111111,0.804578566096,0.275316666667
e1e2,3,17,development,127.427,0.353963888889,1.64603611111,True,0.13245,0.589496328166,0.224683333333
e1e2,4,17,development,149.929,0.416469444444,1.58353055556,True,0.548919444444,0.604964425276,0.164559722222
e1e2,5,17,development,129.156,0.358766666667,1.64123333333,True,0.907686111111,0.582575159961,0.158458333333
e1e2,6,17,development,143.341,0.398169444444,1.60183055556,True,0.305855555556,0.905670961522,0.158458333333
e1e2,1,18,confirmation,109.699,0.304719444444,1.69528055556,False,0.304719444444,0.609438888889,0.5
e1e2,2,18,confirmation,158.645,0.440680555556,1.55931944444,False,0.7454,0.732366231058,0.347640277778
e1e2,3,18,confirmation,264.819,0.735608333333,1.26439166667,True,0.481008333333,0.800075640581,0.220340277778
e1e2,4,18,confirmation,143.896,0.399711111111,1.60028888889,True,0.880719444444,0.782887720034,0.152359722222
e1e2,5,18,confirmation,105.298,0.292494444444,1.70750555556,True,0.173213888889,0.86312546149,0.152359722222
e1e2,6,18,confirmation,166.199,0.461663888889,1.53833611111,True,0.634877777778,0.836049211502,0.132195833333
