domain,population,split,cell,evidence_role,n,n_contracting,n_expanding,n_reverse,n_forward,radial_median_contracting,radial_median_expanding,radial_reciprocal_product,radial_implied_alpha,angular_median_reverse_turns,angular_median_forward_turns,angular_implied_tau,radial_fixed_winner,angular_fixed_winner,radial_e_pass,angular_phi_pass,joint_fixed_pass,radial_score_plastic,radial_score_sqrt2,radial_score_three_halves,radial_score_phi,radial_score_octave,radial_score_e,angular_score_quarter,angular_score_third,angular_score_one_over_e,angular_score_three_eighths,angular_score_phi_inverse_squared,angular_score_two_fifths,angular_score_sqrt2_minus_1,radial_alpha_cal,radial_score_fitted_cal,radial_e_beats_fitted,angular_tau_cal,angular_score_fitted_cal,angular_phi_beats_fitted,strong_transfer_pass
recorded_river,matched_rank_controls,calibration,elevation_rank=2,real_data_control,10,5,5,5,5,0.947343795171,1.0781611977,1.02138932083,1.06681236657,0.06295721361,0.110760530776,0.0868588721929,plastic,quarter,False,False,False,0.216524468851,0.281898484808,0.340790002636,0.416536719587,0.628472075087,0.935324894528,0.163141127807,0.24647446114,0.281020568979,0.288141127807,0.295107139057,0.313141127807,0.32735469018,1.10239444567,0.0328094773926,False,0.139986490531,0.0531276183377,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=3,real_data_control,10,5,5,4,6,0.962962711846,1.02701198022,0.988974241576,1.03272102676,0.137485703504,0.066390150788,0.101937927146,plastic,quarter,False,False,False,0.249002481874,0.314376497831,0.373268015659,0.44901473261,0.660950088111,0.967802907551,0.148062072854,0.231395406187,0.265941514025,0.273062072854,0.280028084104,0.298062072854,0.312275635227,1.10239444567,0.0652874904158,False,0.139986490531,0.0380485633846,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=4,real_data_control,10,5,5,5,5,0.931878149231,1.11533574441,1.03935700928,1.09401492317,0.0941907287996,0.115986626675,0.105088677737,plastic,quarter,False,False,False,0.191345229491,0.256719245448,0.315610763276,0.391357480228,0.603292835728,0.910145655168,0.144911322263,0.228244655596,0.262790763434,0.269911322263,0.276877333513,0.294911322263,0.309124884636,1.10239444567,0.0193011308197,False,0.139986490531,0.0348978127934,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=5,real_data_control,10,5,5,5,5,0.847566623421,1.18925118814,1.00796961393,1.18454039053,0.0754762469861,0.116957872741,0.0962170598638,plastic,quarter,False,False,False,0.111844731068,0.177218747025,0.236110264854,0.311856981805,0.523792337305,0.830645156746,0.153782940136,0.23711627347,0.271662381308,0.278782940136,0.285748951386,0.303782940136,0.317996502509,1.10239444567,0.0718702603894,False,0.139986490531,0.0437694306668,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=6,real_data_control,10,5,5,4,6,0.924787173927,1.02888636853,0.951500917047,1.0547822378,0.0927868104788,0.0816712012697,0.0872290058743,plastic,quarter,False,False,False,0.227865238367,0.293239254324,0.352130772152,0.427877489103,0.639812844604,0.946665664044,0.162770994126,0.246104327459,0.280650435297,0.287770994126,0.294737005376,0.312770994126,0.326984556499,1.10239444567,0.0441502469089,False,0.139986490531,0.0527574846564,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=7,real_data_control,10,4,6,4,6,0.921307941794,1.07445577735,0.989904640777,1.07997699798,0.0830731195142,0.0711593154616,0.0771162174879,plastic,quarter,False,False,False,0.204311963093,0.26968597905,0.328577496879,0.40432421383,0.61625956933,0.92311238877,0.172883782512,0.256217115845,0.290763223684,0.297883782512,0.304849793762,0.322883782512,0.337097344885,1.10239444567,0.0205969716355,False,0.139986490531,0.0628702730428,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=8,real_data_control,10,4,6,5,5,0.823594614559,1.13482382966,0.934634794584,1.17458666787,0.0572888641808,0.119042745028,0.0881658046043,plastic,quarter,False,False,False,0.12092244158,0.186296457537,0.245187975366,0.320934692317,0.532870047817,0.839722867258,0.161834195396,0.245167528729,0.279713636567,0.286834195396,0.293800206646,0.311834195396,0.326047757769,1.10239444567,0.0627925498774,False,0.139986490531,0.0518206859263,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=9,real_data_control,10,4,6,5,5,0.944040201923,1.05901229774,0.999750183394,1.05918943896,0.0173948127023,0.0638464387836,0.0406206257429,plastic,quarter,False,False,False,0.22373797127,0.289111987227,0.348003505055,0.423750222006,0.635685577507,0.942538396947,0.209379374257,0.29271270759,0.327258815429,0.334379374257,0.341345385507,0.359379374257,0.37359293663,1.10239444567,0.040022979812,False,0.139986490531,0.0993658647877,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=10,real_data_control,10,7,3,4,6,0.945079782598,1.21877689015,1.15184139838,1.13560649825,0.233128774661,0.111223936952,0.172176355807,plastic,quarter,False,False,False,0.154032706413,0.21940672237,0.278298240198,0.35404495715,0.56598031265,0.87283313209,0.0778236441934,0.161156977527,0.195703085365,0.202823644193,0.209789655443,0.227823644193,0.242037206566,1.10239444567,0.0706809388874,False,0.139986490531,0.0609524188547,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=11,real_data_control,10,4,6,4,6,0.906594808675,1.07431507478,0.973968469681,1.08982146026,0.138202355865,0.132819645071,0.135511000468,plastic,quarter,False,False,False,0.196328081611,0.261702097568,0.320593615396,0.396340332347,0.608275687848,0.915128507288,0.114488999532,0.197822332865,0.232368440703,0.239488999532,0.246455010782,0.264488999532,0.278702561905,1.10239444567,0.0131881739272,False,0.139986490531,0.00447549006238,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=12,real_data_control,10,5,5,5,5,0.779743267606,1.14403471399,0.892053366139,1.21127787483,0.148961512313,0.144002142822,0.146481827567,plastic,quarter,False,False,False,0.0895236770908,0.154897693048,0.213789210876,0.289535927827,0.501471283328,0.808324102768,0.103518172433,0.186851505766,0.221397613604,0.228518172433,0.235484183683,0.253518172433,0.267731734806,1.10239444567,0.094191314367,False,0.139986490531,0.00649533703649,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=13,real_data_control,10,5,5,4,6,0.631565184339,1.66190766383,1.04960302006,1.62216248981,0.1996221137,0.144438520268,0.172030316984,phi,quarter,False,False,False,0.202560555029,0.137186539072,0.078295021244,0.0242060082738,0.209387051208,0.516239870648,0.077969683016,0.161303016349,0.195849124187,0.202969683016,0.209935694266,0.227969683016,0.242183245389,1.10239444567,0.386275546487,False,0.139986490531,0.0320438264533,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=14,real_data_control,10,4,6,6,4,0.805055780208,1.1127034641,0.89578835543,1.17941161519,0.0535465137077,0.17139761513,0.112472064419,plastic,quarter,False,False,False,0.119381414727,0.184755430684,0.243646948512,0.319393665463,0.531329020964,0.838181840404,0.137527935581,0.220861268915,0.255407376753,0.262527935581,0.269493946831,0.287527935581,0.301741497954,1.10239444567,0.0643335767312,False,0.139986490531,0.058925550711,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=15,real_data_control,10,6,4,5,5,0.962103297216,1.19477051427,1.14949265119,1.10947334897,0.068355594329,0.0613458638725,0.0648507291008,plastic,quarter,False,False,False,0.172905781728,0.238279797685,0.297171315513,0.372918032465,0.584853387965,0.891706207405,0.185149270899,0.268482604233,0.303028712071,0.310149270899,0.317115282149,0.335149270899,0.349362833272,1.10239444567,0.0696603360776,False,0.139986490531,0.0751357614299,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=16,real_data_control,10,4,6,4,6,0.817824232065,1.20787561738,0.987829949218,1.21259400927,0.196913472876,0.0926892505149,0.144801361695,plastic,quarter,False,False,False,0.0862140897408,0.151588105698,0.210479623526,0.286226340477,0.498161695978,0.805014515418,0.105198638305,0.188531971638,0.223078079476,0.230198638305,0.237164649555,0.255198638305,0.269412200678,1.10239444567,0.0975009017171,False,0.139986490531,0.0521121111805,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=17,real_data_control,10,6,4,5,5,0.836103775294,1.43418887306,1.19913073125,1.31372899223,0.231242168906,0.148893699474,0.19006793419,plastic,quarter,False,False,False,0.090798451834,0.090798451834,0.135664115799,0.211410832751,0.423346188251,0.730199007691,0.05993206581,0.143265399143,0.177811506981,0.18493206581,0.19189807706,0.20993206581,0.224145628183,1.10239444567,0.172316409444,False,0.139986490531,0.0500814436593,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=18,real_data_control,10,5,5,4,6,0.877568388391,1.2404560649,1.08858502975,1.18891336194,0.219696076795,0.25043169556,0.235063886177,plastic,quarter,False,False,False,0.108159825591,0.173533841548,0.232425359376,0.308172076327,0.520107431828,0.826960251268,0.0153678093824,0.0982694471559,0.132815554994,0.139936113823,0.146902125073,0.164936113823,0.179149676196,1.10239444567,0.0755551658672,False,0.139986490531,0.0950773956467,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=19,real_data_control,10,4,6,5,5,0.573039512845,1.35589855813,0.776983449215,1.51898418107,0.150144668873,0.153632072535,0.151888370704,sqrt2,quarter,False,False,False,0.149432917616,0.126168114862,0.126168114862,0.126168114862,0.262514688621,0.569367508061,0.0981116292962,0.18144496263,0.215991070468,0.223111629296,0.230077640546,0.248111629296,0.262325191669,1.10239444567,0.333147909074,False,0.139986490531,0.0119018801732,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=20,real_data_control,10,3,7,5,5,0.481641595542,1.01112366354,0.486999214599,1.44890577688,0.0361241769792,0.190936922883,0.113530549931,plastic,quarter,False,False,False,0.359746384317,0.359746384317,0.359746384317,0.359746384317,0.359746384317,0.629191365081,0.136469450069,0.219802783402,0.25434889124,0.261469450069,0.268435461319,0.286469450069,0.300683012442,1.10239444567,0.359746384317,False,0.139986490531,0.077406372952,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=21,real_data_control,10,3,7,5,5,0.497577488463,1.04746417305,0.521194592483,1.45090583381,0.098768055306,0.198063451612,0.148415753459,plastic,quarter,False,False,False,0.325815904457,0.325815904457,0.325815904457,0.325815904457,0.325815904457,0.627811925649,0.101584246541,0.184917579874,0.219463687712,0.226584246541,0.233550257791,0.251584246541,0.265797808914,1.10239444567,0.325815904457,False,0.139986490531,0.049647698153,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=22,real_data_control,10,5,5,3,7,0.891250400816,1.16369868614,1.03714692045,1.14266888829,0.315097857957,0.19344341252,0.254270635239,plastic,quarter,False,False,False,0.14783291801,0.213206933967,0.272098451795,0.347845168746,0.559780524247,0.866633343687,0.0608272227188,0.0790626980947,0.113608805933,0.120729364761,0.127695376011,0.145729364761,0.159942927134,1.10239444567,0.0358820734483,False,0.139986490531,0.114284144708,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=23,real_data_control,10,4,6,5,5,0.413881593128,1.63078201406,0.674950658023,1.94581252155,0.173330305018,0.200401787523,0.18686604627,octave,quarter,False,False,False,0.404417933676,0.339043917719,0.280152399891,0.204405682939,0.196557845003,0.314382492001,0.0631339537297,0.146467287063,0.181013394901,0.18813395373,0.19509996498,0.21313395373,0.227347516103,1.10239444567,0.588132925134,True,0.139986490531,0.0468795557397,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=24,real_data_control,10,5,5,5,5,0.4206200975,2.14614363648,0.902711145626,2.25883434582,0.177697732739,0.188800294488,0.183249013614,octave,quarter,False,False,False,0.533649329719,0.468275313762,0.409383795933,0.333637078982,0.121701723482,0.185151095958,0.0667509863865,0.15008431972,0.184630427558,0.191750986386,0.198716997637,0.216750986386,0.23096454876,1.10239444567,0.717364321177,True,0.139986490531,0.0432625230829,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=25,real_data_control,10,6,4,4,6,0.713537125692,2.36147214784,1.68499804877,1.89098342139,0.276730982262,0.196028458443,0.236379720352,sqrt2,quarter,False,False,False,0.317203438792,0.260882202902,0.260882202902,0.260882202902,0.260882202902,0.401596986885,0.0403512619091,0.0969536129809,0.131499720819,0.138620279648,0.145586290898,0.163620279648,0.177833842021,1.10239444567,0.50091843025,True,0.139986490531,0.0963932298218,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=26,real_data_control,10,4,6,4,6,0.989413536554,1.06364706223,1.05238680148,1.03638182834,0.363292866812,0.162807220482,0.263050043647,plastic,quarter,False,False,False,0.245026311242,0.310400327199,0.369291845027,0.445038561978,0.656973917479,0.963826736919,0.100242823165,0.100242823165,0.104829397524,0.111949956353,0.118915967603,0.136949956353,0.151163518726,1.10239444567,0.0613113197837,False,0.139986490531,0.123063553116,True,False
recorded_river,matched_rank_controls,calibration,elevation_rank=27,real_data_control,10,4,6,5,5,0.974959278405,1.03562616791,1.00969334137,1.03063987123,0.0411905295382,0.0573407767154,0.0492656531268,plastic,quarter,False,False,False,0.251016668558,0.316390684515,0.375282202344,0.451028919295,0.662964274795,0.969817094235,0.200734346873,0.284067680207,0.318613788045,0.325734346873,0.332700358123,0.350734346873,0.364947909246,1.10239444567,0.0673016771004,False,0.139986490531,0.0907208374038,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=28,real_data_control,10,5,5,5,5,0.981815409767,1.01945765771,1.00091923794,1.01898941842,0.0243490202285,0.0518501712139,0.0380995957212,plastic,quarter,False,False,False,0.262388204415,0.327762220372,0.3866537382,0.462400455152,0.674335810652,0.981188630092,0.211900404279,0.295233737612,0.32977984545,0.336900404279,0.343866415529,0.361900404279,0.376113966652,1.10239444567,0.0786732129572,False,0.139986490531,0.101886894809,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=29,real_data_control,10,6,4,4,6,0.965145830183,1.01689199743,0.981449071061,1.02641175892,0.107245597004,0.0556128108457,0.0814292039251,plastic,quarter,False,False,False,0.25508608237,0.320460098327,0.379351616155,0.455098333107,0.667033688607,0.973886508047,0.168570796075,0.251904129408,0.286450237246,0.293570796075,0.300536807325,0.318570796075,0.332784358448,1.10239444567,0.0713710909121,False,0.139986490531,0.0585572866055,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=30,real_data_control,10,7,3,5,5,0.890139938452,3.39266134049,3.01994335681,1.95227553254,0.208125848188,0.399916659361,0.304021253775,plastic,quarter,False,False,False,0.552619037594,0.552619037594,0.552619037594,0.552619037594,0.552619037594,0.552619037594,0.0958954055865,0.0958954055865,0.0958954055865,0.0958954055865,0.0958954055865,0.0959787462253,0.110192308598,1.10239444567,0.571511049129,True,0.139986490531,0.164034763244,True,False
recorded_river,matched_rank_controls,calibration,elevation_rank=31,real_data_control,10,7,3,4,6,0.993868664713,2.61843093509,2.6023764571,1.62314030685,0.0858196596946,0.0384510542191,0.0621353569569,octave,quarter,False,False,False,0.478212524763,0.478212524763,0.478212524763,0.478212524763,0.478212524763,0.515637266126,0.187864643043,0.271197976376,0.305744084215,0.312864643043,0.319830654293,0.337864643043,0.352078205416,1.10239444567,0.478212524763,False,0.139986490531,0.0778511335738,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=32,real_data_control,10,5,5,5,5,0.944830486678,1.01792372744,0.961765370796,1.0379601253,0.184646406548,0.410959460139,0.297802933343,plastic,quarter,False,False,False,0.24394220525,0.309316221207,0.368207739035,0.443954455987,0.655889811487,0.962742630927,0.113156526796,0.113156526796,0.113156526796,0.113156526796,0.113156526796,0.113156526796,0.11641062903,1.10239444567,0.0602272137924,False,0.139986490531,0.157816442813,True,False
recorded_river,matched_rank_controls,calibration,elevation_rank=33,real_data_control,10,5,5,4,6,0.964666613605,1.06233113169,1.02479537534,1.04940065337,0.211412838141,0.212965781224,0.212189309683,plastic,quarter,False,False,False,0.232980379438,0.298354395395,0.357245913223,0.432992630174,0.644927985674,0.951780805115,0.0378106903171,0.12114402365,0.155690131489,0.162810690317,0.169776701567,0.187810690317,0.20202425269,1.10239444567,0.0492653879796,False,0.139986490531,0.0722028191522,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=34,real_data_control,10,6,4,4,6,0.686475384873,3.25542372833,2.23476825683,2.29392188502,0.213267660252,0.036869165623,0.125068412938,three_halves,quarter,False,False,False,0.497054103304,0.431680087347,0.402068767235,0.402068767235,0.402068767235,0.402068767235,0.124931587062,0.208264920396,0.242811028234,0.249931587062,0.256897598313,0.274931587062,0.289145149436,1.10239444567,0.680769094762,True,0.139986490531,0.0881992473145,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=35,real_data_control,10,5,5,6,4,0.959037480925,1.03024880496,0.988047218637,1.0364617264,0.0419614390882,0.133410520333,0.0876859797104,plastic,quarter,False,False,False,0.245386847919,0.310760863876,0.369652381704,0.445399098656,0.657334454156,0.964187273596,0.16231402029,0.245647353623,0.280193461461,0.28731402029,0.29428003154,0.31231402029,0.326527582663,1.10239444567,0.0616718564614,False,0.139986490531,0.0523005108203,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=36,real_data_control,10,7,3,4,6,0.968627704415,1.21100937178,1.17301722781,1.11813774655,0.391321348226,0.338103229312,0.364712288769,plastic,one_over_e,False,False,False,0.169534999171,0.234909015128,0.293800532956,0.369547249907,0.581482605408,0.888335424848,0.114712288769,0.0313789554356,0.0266090594569,0.0266090594569,0.0266090594569,0.0352877112311,0.0495012736042,1.10239444567,0.0797896282649,False,0.139986490531,0.224725798238,True,False
recorded_river,matched_rank_controls,calibration,elevation_rank=37,real_data_control,10,3,7,6,4,0.314693895326,1.13854881419,0.358294361358,1.90209265508,0.109877955187,0.21919874713,0.164538351159,plastic,quarter,False,False,False,0.513200196002,0.513200196002,0.513200196002,0.513200196002,0.513200196002,0.513200196002,0.0854616488413,0.168794982175,0.203341090013,0.210461648841,0.217427660091,0.235461648841,0.249675211214,1.10239444567,0.545470094625,True,0.139986490531,0.0546603959716,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=38,real_data_control,10,6,4,3,7,0.993747814505,1.02811931491,1.02169132225,1.01711396466,0.0848377429984,0.0331008235227,0.0589692832605,plastic,quarter,False,False,False,0.264198055501,0.329572071458,0.388463589286,0.464210306237,0.676145661738,0.982998481178,0.191030716739,0.274364050073,0.308910157911,0.316030716739,0.32299672799,0.341030716739,0.355244279113,1.10239444567,0.0804830640427,False,0.139986490531,0.0810172072701,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=39,real_data_control,10,6,4,4,6,0.937061769761,2.21162620628,2.0724303669,1.43387731196,0.205588701707,0.158677513646,0.182133107677,plastic,quarter,False,False,False,0.364361004431,0.364361004431,0.364361004431,0.364361004431,0.364361004431,0.570632919556,0.0678668923234,0.151200225657,0.185746333495,0.192866892323,0.199832903573,0.217866892323,0.232080454696,1.10239444567,0.364361004431,False,0.139986490531,0.042146617146,False,False
recorded_river,matched_rank_controls,calibration,elevation_rank=40,real_data_control,10,4,5,5,5,0.608146887778,1.0375297534,0.630970490504,1.49361698724,0.195334285497,0.428023863186,0.311679074342,plastic,quarter,False,False,False,0.230248091886,0.230248091886,0.230248091886,0.230248091886,0.426056437991,0.732909257431,0.116344788844,0.116344788844,0.116344788844,0.116344788844,0.116344788844,0.116344788844,0.116344788844,1.10239444567,0.230248091886,False,0.139986490531,0.171692583811,True,False
recorded_river,matched_rank_controls,calibration,elevation_rank=41,real_data_control,10,4,5,2,8,0.657753596306,1.000000074,0.657753644979,1.33428215748,0.401241752347,0.115170889907,0.258206321127,plastic,quarter,False,False,False,0.209462408745,0.209462408745,0.209462408745,0.271749342316,0.483684697816,0.790537517256,0.14303543122,0.14303543122,0.14303543122,0.14303543122,0.14303543122,0.14303543122,0.156007241246,1.10239444567,0.209462408745,False,0.139986490531,0.14303543122,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=2,real_data_control,10,5,5,5,5,0.907232592605,1.10858884822,1.0057479349,1.10541646939,0.0730463772143,0.093801915342,0.0834241462782,plastic,quarter,False,False,False,0.180977414983,0.24635143094,0.305242948769,0.38098966572,0.59292502122,0.89977784066,0.166575853722,0.249909187055,0.284455294893,0.291575853722,0.298541864972,0.316575853722,0.330789416095,1.10239444567,0.00286573927816,False,0.139986490531,0.0565623442525,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=3,real_data_control,10,5,5,3,7,0.939404456293,1.06026052682,0.996013463729,1.06238025022,0.0829585519576,0.0814697868539,0.0822141694058,plastic,quarter,False,False,False,0.220687664532,0.286061680489,0.344953198317,0.420699915268,0.632635270769,0.939488090209,0.167785830594,0.251119163928,0.285665271766,0.292785830594,0.299751841844,0.317785830594,0.331999392967,1.10239444567,0.0369726730738,False,0.139986490531,0.0577723211249,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=4,real_data_control,10,6,4,2,8,0.979771224126,1.03041979657,1.00957566545,1.02551727513,0.0511781110934,0.0479704383209,0.0495742747072,plastic,quarter,False,False,False,0.255998340305,0.321372356262,0.38026387409,0.456010591042,0.667945946542,0.974798765982,0.200425725293,0.283759058626,0.318305166464,0.325425725293,0.332391736543,0.350425725293,0.364639287666,1.10239444567,0.0722833488471,False,0.139986490531,0.0904122158235,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=5,real_data_control,10,6,4,6,4,0.923094657162,1.15114653766,1.06261721853,1.11673932048,0.0472161946906,0.137032698361,0.0921244465258,plastic,quarter,False,False,False,0.170808608865,0.236182624822,0.29507414265,0.370820859602,0.582756215102,0.889609034542,0.157875553474,0.241208886807,0.275754994646,0.282875553474,0.289841564724,0.307875553474,0.322089115847,1.10239444567,0.0303674695256,False,0.139986490531,0.0478620440048,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=6,real_data_control,10,6,4,5,5,0.936597155936,1.08646840915,1.01758322203,1.07671360086,0.0439850858318,0.0385897167534,0.0412874012926,plastic,quarter,False,False,False,0.206982342663,0.27235635862,0.331247876448,0.4069945934,0.6189299489,0.92578276834,0.208712598707,0.292045932041,0.326592039879,0.333712598707,0.340678609957,0.358712598707,0.37292616108,1.10239444567,0.0232673512052,False,0.139986490531,0.098699089238,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=7,real_data_control,10,8,2,5,5,0.930411344639,1.34018711913,1.24692529958,1.20017977229,0.127240612323,0.150499230671,0.138869921497,plastic,quarter,False,False,False,0.1103403804,0.16410472532,0.222996243149,0.2987429601,0.5106783156,0.81753113504,0.111130078503,0.194463411836,0.229009519674,0.236130078503,0.243096089753,0.261130078503,0.275343640876,1.10239444567,0.1103403804,False,0.139986490531,0.0116293091739,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=8,real_data_control,10,6,4,4,6,0.902568941704,1.11828638437,1.00933055846,1.11248279465,0.0691479629484,0.0524782110159,0.0608130869821,plastic,quarter,False,False,False,0.174045723484,0.239419739441,0.29831125727,0.374057974221,0.585993329721,0.892846149162,0.189186913018,0.272520246351,0.307066354189,0.314186913018,0.321152924268,0.339186913018,0.353400475391,1.10239444567,0.00966926797341,False,0.139986490531,0.0791734035485,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=9,real_data_control,10,7,3,5,5,0.830583332574,1.59616168124,1.32574528853,1.38626683839,0.1490062135,0.155115366217,0.152060789858,plastic,quarter,False,False,False,0.140987391608,0.140987391608,0.140987391608,0.154597418734,0.366532774235,0.673385593675,0.0979392101416,0.181272543475,0.215818651313,0.222939210142,0.229905221392,0.247939210142,0.262152772515,1.10239444567,0.22912982346,False,0.139986490531,0.0120742993278,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=10,real_data_control,10,5,5,5,5,0.948113272208,1.14414598043,1.08477998939,1.09852667345,0.0411552470157,0.145826458391,0.0934908527034,plastic,quarter,False,False,False,0.187229680074,0.252603696031,0.311495213859,0.38724193081,0.59917728631,0.906030105751,0.156509147297,0.23984248063,0.274388588468,0.281509147297,0.288475158547,0.306509147297,0.32072270967,1.10239444567,0.0406885958364,False,0.139986490531,0.0523356056877,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=11,real_data_control,10,7,3,4,6,0.949150184527,1.23288703443,1.17019495623,1.13970951602,0.109902673998,0.0628326823547,0.0863676781764,plastic,quarter,False,False,False,0.150426154896,0.215800170853,0.274691688681,0.350438405633,0.562373761133,0.869226580573,0.163632321824,0.246965655157,0.281511762995,0.288632321824,0.295598333074,0.313632321824,0.327845884197,1.10239444567,0.0785851820943,False,0.139986490531,0.0536188123543,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=12,real_data_control,10,5,5,4,6,0.922460870454,1.05964483167,0.977480893795,1.07178132522,0.0628302087945,0.083839522056,0.0733348654252,plastic,quarter,False,False,False,0.211877520155,0.277251536112,0.33614305394,0.411889770892,0.623825126392,0.930677945832,0.176665134575,0.259998467908,0.294544575746,0.301665134575,0.308631145825,0.326665134575,0.340878696948,1.10239444567,0.028162528697,False,0.139986490531,0.0666516251054,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=13,real_data_control,10,6,4,6,4,0.831005238882,1.35637501281,1.12715474153,1.27764398277,0.106564963613,0.195198326282,0.150881644948,plastic,quarter,False,False,False,0.0598482647817,0.101606145663,0.160497663491,0.236244380442,0.448179735943,0.755032555383,0.0991183550524,0.182451688386,0.216997796224,0.224118355052,0.231084366302,0.249118355052,0.263331917425,1.10239444567,0.147482861752,False,0.139986490531,0.0443166813342,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=14,real_data_control,10,3,7,3,7,0.822616190786,1.10348703904,0.907746304639,1.15820381664,0.264993315021,0.142145036595,0.203569175808,plastic,quarter,False,False,False,0.134329203196,0.199703219153,0.258594736981,0.334341453932,0.546276809433,0.853129628873,0.0614241392132,0.129764157525,0.164310265363,0.171430824192,0.178396835442,0.196430824192,0.210644386565,1.10239444567,0.0493857882621,False,0.139986490531,0.0635826852775,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=15,real_data_control,10,4,6,5,5,0.641436900148,1.55886985376,0.99991664673,1.57052587285,0.0869351268602,0.0898646100369,0.0883998684485,phi,quarter,False,False,False,0.16280321005,0.0974291940928,0.0385376762646,0.0372090406868,0.249144396187,0.555997215627,0.161600131551,0.244933464885,0.279479572723,0.286600131551,0.293566142802,0.311600131551,0.325813693925,1.10239444567,0.346518201508,False,0.139986490531,0.0515866220821,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=16,real_data_control,10,5,5,3,7,0.612827061148,1.42113471945,0.870909813619,1.52282030009,0.202771075627,0.172363229188,0.187567152407,three_halves,quarter,False,False,False,0.13936450188,0.0739904859226,0.0691084254909,0.0691084254909,0.272583104357,0.579435923797,0.0624328475929,0.145766180926,0.180312288764,0.187432847593,0.194398858843,0.212432847593,0.226646409966,1.10239444567,0.323079493338,False,0.139986490531,0.0475806618765,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=17,real_data_control,10,5,5,4,6,0.631011825447,1.44091230469,0.909232703694,1.51112373114,0.109283335857,0.135826241064,0.122554788461,three_halves,quarter,False,False,False,0.131653992539,0.0662799765815,0.0475771089518,0.0683582581981,0.280293613698,0.587146433138,0.127445211539,0.210778544873,0.245324652711,0.252445211539,0.259411222789,0.277445211539,0.291658773912,1.10239444567,0.315368983996,False,0.139986490531,0.0174317020699,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=18,real_data_control,10,4,6,5,5,0.537866463612,1.34499821376,0.7234294328,1.56232102817,0.175932247365,0.148543529074,0.16223788822,sqrt2,quarter,False,False,False,0.177069247438,0.161876136768,0.161876136768,0.161876136768,0.234878358799,0.541731178239,0.0877621117804,0.171095445114,0.205641552952,0.21276211178,0.219728123031,0.23776211178,0.251975674154,1.10239444567,0.360784238896,False,0.139986490531,0.0222513976889,False,False
