year,body,mean_projection_share,median_projection_share,mean_absolute_share,median_absolute_share
1996,jupiter,0.8825926338598179,0.8733177183097633,0.7795462002668714,0.779566357777702
1997,jupiter,0.8477606887806685,0.8507798852670099,0.782272731826998,0.7822949748349964
1998,jupiter,0.8305749574637762,0.8263935675695534,0.7839279814974506,0.7840691373052057
1999,jupiter,0.8215665482307379,0.8217819616475743,0.7836328591528847,0.7838215036957804
2000,jupiter,0.8239419397506833,0.8243773756752083,0.7810816043983211,0.7812701642983914
2001,jupiter,0.8339803068274628,0.8346837001948251,0.7766758424460427,0.7768280704340643
2002,jupiter,0.8515163763400893,0.8525440023762203,0.7717029362040431,0.7717087643104027
2003,jupiter,0.879412811176043,0.8807066154063701,0.7673782459466439,0.7672563086793979
2004,jupiter,0.9118971531653937,0.9205092232004815,0.7649120890703888,0.7649009039811827
2005,jupiter,0.957967964328142,0.9508054417956943,0.7648437984680193,0.7648092765879093
2006,jupiter,1.003678129366704,1.0099805565697206,0.7673765671858322,0.76744726091148
2007,jupiter,1.0611822620761133,1.0459444322224947,0.7718997859182481,0.7719767726178534
2008,jupiter,1.111959763792221,1.1136637580257909,0.7776637210232283,0.7777118566727741
2009,jupiter,1.1636465367088311,1.1612668900272105,0.783248483092733,0.7833199830214506
2010,jupiter,1.1956904839378903,1.194237515843726,0.7875535655057255,0.7876548650052806
2011,jupiter,1.2083031770195567,1.2064174204120366,0.7895245800300543,0.7896119930319828
2012,jupiter,1.18840399855091,1.1903943802373675,0.7890530114037129,0.7892681954839412
2013,jupiter,1.144150081030608,1.1473817773956836,0.7866782323478384,0.7868221296180128
2014,jupiter,1.0807972242319068,1.0890845753910732,0.7834661703622605,0.7835728267311066
2015,jupiter,1.0145201340605432,1.0158988821422315,0.7805710391314911,0.7805860825314819
2016,jupiter,0.9525282242949342,0.9506172609350054,0.7788744978842195,0.7788062277284277
2017,jupiter,0.9011058261340198,0.8998032221610633,0.7789318144997561,0.7789202548970054
2018,jupiter,0.8632252469016024,0.8609537431689157,0.7807320548602121,0.7807551504424107
2019,jupiter,0.8357113062680893,0.8349126034362322,0.7839516613255549,0.7840629444138089
2020,jupiter,0.822102589947865,0.822036366806229,0.7875868010729983,0.7877700847265853
2021,jupiter,0.8168382759368286,0.8177421713988163,0.7906720827396472,0.7908208752950197
2022,jupiter,0.8250641349313114,0.8259728776629607,0.7919216379899551,0.7919347953156967
2023,jupiter,0.8440692161909265,0.8445658828618294,0.7908363041694627,0.7909506401057549
2024,jupiter,0.87908501971342,0.8799020945405794,0.7872054300110093,0.7872967924018587
2025,jupiter,0.9338392121878599,0.9356443546906279,0.7818843969093408,0.782069330944395
2026,jupiter,1.0093888596676215,1.0206903604072513,0.7759837712449639,0.7760779162228613
2027,jupiter,1.1153160527919512,1.1152546696458603,0.7707972328181142,0.7708267865969678
2028,jupiter,1.23276501572993,1.2512693883010229,0.7672187905425971,0.767200137833128
2029,jupiter,1.3419826808777173,1.3303762623997162,0.7659183624842111,0.7659160357979936
2030,jupiter,1.3784128584113335,1.379272326750174,0.7669276605347165,0.76687821900125
2031,jupiter,1.3333012026326447,1.3160247719853155,0.7698366908286842,0.7699041992564045
2032,jupiter,1.2237418388297538,1.2286029468920614,0.773809820825437,0.7739220992547436
2033,jupiter,1.109945344250491,1.096479213588786,0.7775824376233574,0.777788396097347
2034,jupiter,1.007074962159751,1.016278617996704,0.7801231446165336,0.7802972772198573
2035,jupiter,0.9346326017247762,0.9304817318929488,0.7805771592305071,0.7806192882648698
2036,jupiter,0.8793102414251034,0.8883388751792484,0.7791151101371724,0.7791913262603205
2037,jupiter,0.8465356741898565,0.8479006973920278,0.7763678159758616,0.776370417756953
2038,jupiter,0.8247312001876373,0.8227733533115791,0.7735796235151645,0.7736656145961956
2039,jupiter,0.8168628144287943,0.8164709884819809,0.7716635339361657,0.7716749054635672
2040,jupiter,0.8184069035831981,0.8166475848965938,0.771506805518014,0.771480248930993
2041,jupiter,0.8288296716493323,0.831759931617359,0.7731796151685121,0.7731983751107174
2042,jupiter,0.8502194824572591,0.8437667037430545,0.7767204483912302,0.7766713676059067
2043,jupiter,0.8785349202148258,0.8805251982648316,0.7814747541334716,0.7814314891449656
2044,jupiter,0.920560817124984,0.9131699367194313,0.7866256187003575,0.7867852713912482
2045,jupiter,0.9693137576081495,0.9693648826874298,0.7909217802739195,0.7911134095268538
2046,jupiter,1.0309504540840042,1.0227754727799105,0.7932308908846794,0.7934035174585607
2047,jupiter,1.0948865269836152,1.0966601903845912,0.7930034747054953,0.7932297104422499
2048,jupiter,1.1612858418342609,1.1634169471687887,0.7903225377974682,0.790377189944186
2049,jupiter,1.2095659010142277,1.2142867665748656,0.7860361607432758,0.7860739443945068
2050,jupiter,1.2342536373236153,1.2293936242877366,0.7812069366618211,0.7812058747827365
2051,jupiter,1.2192992245960925,1.2178513608933723,0.7770571021467142,0.7770981284856258
2052,jupiter,1.1732913736646162,1.1720924501858898,0.7742628056549473,0.774341678325067
2053,jupiter,1.1077884089467291,1.0975477010228725,0.7734485169126003,0.7734532158782592
2054,jupiter,1.0354932545414919,1.0326087577743903,0.7743817768535026,0.7743817125694542
2055,jupiter,0.9730458797301581,0.9606076333410268,0.7767545319810396,0.7767716846414331
2056,jupiter,0.9164355524481506,0.9189422269806038,0.7795264957537686,0.7795013568137105
2057,jupiter,0.8771246568226833,0.869820094648672,0.7816983904864876,0.7818722239300925
2058,jupiter,0.843908417356939,0.850297074341703,0.7821501801802665,0.7822283897087751
2059,jupiter,0.8260757592689913,0.8240392352941953,0.7804358849117237,0.7806450100135682
2060,jupiter,0.8136393582028127,0.8115861256257326,0.7766839298798492,0.7768701524918272
2061,jupiter,0.8138797072823236,0.8125540935647664,0.7719183381140117,0.771934087466157
2062,jupiter,0.8220438434339057,0.8238630936368065,0.7674446527413336,0.7673757348691116
2063,jupiter,0.8423236259767389,0.8471958943315646,0.76446899884608,0.7644073913647671
2064,jupiter,0.8775757740508243,0.8732049711217901,0.7638325101073858,0.7637959840111945
2065,jupiter,0.9264831493810295,0.9323572222868736,0.7657081837456295,0.7657641764177618
2066,jupiter,0.9977513533785413,0.9842441308767745,0.7699041984759015,0.7699824783943134
2067,jupiter,1.0788492241529528,1.0813575763519556,0.7754869732472081,0.775515751481577
2068,jupiter,1.1738192699010388,1.1566969260241227,0.7814276504490181,0.7815225766300189
2069,jupiter,1.2423581813812214,1.2436317972786524,0.7862997242621748,0.7863392407510715
2070,jupiter,1.2761132444659877,1.2726918534240657,0.7891604745905425,0.789346749310824
2071,jupiter,1.2412955289846683,1.2549833490740006,0.7894164853799172,0.7895569468262467
2072,jupiter,1.1730294505976921,1.1730363428690471,0.7875837696747602,0.7877511500492768
2073,jupiter,1.0838908150289435,1.0989470042899152,0.7844511394374377,0.7845857005143598
2074,jupiter,1.0061283820841196,1.0047968537589576,0.7813306202452449,0.7813549729262678
2075,jupiter,0.9411529967818195,0.9438051551129616,0.77911572436229,0.7790088374516816
2076,jupiter,0.893081755041382,0.890993138898641,0.7785312017374696,0.7785327602726609
2077,jupiter,0.8608774479525185,0.860438236577079,0.7797691748464105,0.7797686999871318
2078,jupiter,0.8384506883851335,0.8362206504045212,0.782541984936285,0.7826427448620492
2079,jupiter,0.8303084512877675,0.8323464645998943,0.7861662666142158,0.7863482332150074
2080,jupiter,0.827239166542447,0.8275349766508039,0.7895184585772573,0.7896424620741801
2081,jupiter,0.8379050717591211,0.8387577455220863,0.7914788125406924,0.791648124749838
2082,jupiter,0.8539513201867369,0.853765540156823,0.7911225500714414,0.7912066520605552
2083,jupiter,0.8851193541743341,0.8827111732914865,0.7883240080637075,0.7884334999805782
2084,jupiter,0.9267952534024486,0.9301333899409878,0.7833939288532528,0.7835573596703305
2085,jupiter,0.9857921301224271,0.9923692660436113,0.777620332763894,0.7777320578779668
2086,jupiter,1.0623376607458954,1.0671996307212288,0.7721170067519244,0.7721580436277057
2087,jupiter,1.1497808043441775,1.1623522590117108,0.7681154943646727,0.7681193213455971
2088,jupiter,1.2444442925303014,1.238994399359094,0.7661942047043109,0.7661369336670234
2089,jupiter,1.3048185948632312,1.3119563765770932,0.7667123507129977,0.766662595515858
2090,jupiter,1.3218558487342968,1.3267769352894108,0.7693025403633651,0.7693231578367188
2091,jupiter,1.2686698555470513,1.2716535494153929,0.7732888081107008,0.7733885921147632
2092,jupiter,1.1847628908035583,1.1700228392799414,0.7774743738477317,0.7776846716249225
2093,jupiter,1.0846374740183966,1.093672667330346,0.7807112922785542,0.7808710158897932
2094,jupiter,1.0001945354597863,0.9944812898651154,0.7820588810436718,0.782112716473972
2095,jupiter,0.9297666091219939,0.941057668117771,0.7812839896091215,0.7813475371414755
2096,jupiter,0.8811576408040772,0.8793828653753304,0.7790141425143595,0.7790408601849313
2097,jupiter,0.845941033508823,0.8474654767753478,0.7761735214130414,0.776256776922924
2098,jupiter,0.8259796315212475,0.8260812572766634,0.7740201066125549,0.7740705351928494
2099,jupiter,0.8170359260648242,0.8175456113345633,0.7732550268548926,0.7732539241197465
2100,jupiter,0.8179860709175054,0.8203444893071432,0.774429497808795,0.7744843272088756
1900,saturn,0.16965110126941865,0.1683148192580418,0.16804140169446816,0.1680963951707846
1901,saturn,0.17277849380926597,0.17300180214736524,0.16508313197149155,0.16509543720856656
1902,saturn,0.166874508866457,0.16573791294610346,0.16239630467468233,0.1623785252382795
1903,saturn,0.14996599994814672,0.1512898874536686,0.16085160195612655,0.16078984392992773
1904,saturn,0.12173116292625051,0.12187858147233459,0.16111529962486693,0.16101911700548616
1905,saturn,0.0797102165195022,0.08239539145639764,0.16342930984822931,0.16336891501673698
1906,saturn,0.02339478294335445,0.02338203465846496,0.16742624992051444,0.16740774081704657
1907,saturn,-0.04955130009899801,-0.04760274970481674,0.1722849349201221,0.17231563588216856
1908,saturn,-0.13450651047475273,-0.1384228227762199,0.17706055440649202,0.17714157689718874
1909,saturn,-0.22366770052339854,-0.22391429138660654,0.18085244074168993,0.18093023639088462
1910,saturn,-0.289871286604015,-0.2961941922815674,0.18307751675589767,0.1831667806947599
1911,saturn,-0.312242721926299,-0.3125325656279704,0.18344998337287488,0.18351693237269137
1912,saturn,-0.27520098966416534,-0.27818521027424004,0.18215304131183221,0.18221122650891666
1913,saturn,-0.1990639172169441,-0.19597471399196065,0.1796710549871975,0.17971626978510552
1914,saturn,-0.10720293917628909,-0.10976464039855376,0.17687799788460246,0.17688075404527087
1915,saturn,-0.02228208857151928,-0.021415702136904257,0.17466840253214908,0.1746341518021119
1916,saturn,0.04876337666401646,0.047045582643260225,0.1737945615464281,0.1737695598941151
1917,saturn,0.10237902264010655,0.103870185593756,0.17443528609840137,0.17437851334210633
1918,saturn,0.14218052720022153,0.14227739332557962,0.17618399484614305,0.17617649302965718
1919,saturn,0.16828506032516838,0.17073282540077095,0.17822165772090934,0.1782652240845735
1920,saturn,0.18435894584244694,0.18452435657548924,0.17968270106640688,0.17975771212466113
1921,saturn,0.18937967683929527,0.18914158903034473,0.1799408602069925,0.18002711261038995
1922,saturn,0.18520188311768768,0.18429570659943495,0.17869751213510365,0.17878380466988897
1923,saturn,0.16945160152651767,0.17037442815021156,0.17593685041556947,0.17600152334015887
1924,saturn,0.14200589910402547,0.14026054734109278,0.17191160253857635,0.17193703457301632
1925,saturn,0.0999214439150859,0.10160151866195347,0.16735761517079586,0.16734883855395324
1926,saturn,0.04384230714376128,0.04335349890096811,0.16317833912340504,0.16314691960759545
1927,saturn,-0.027689142604904265,-0.024345094498608718,0.16030746193759896,0.160255995386718
1928,saturn,-0.10767009220253357,-0.1081403183328925,0.15936673691549819,0.1593462984412648
1929,saturn,-0.18688520928143929,-0.18602266258402833,0.1605142125983952,0.16046777130049947
1930,saturn,-0.24324444778282575,-0.2476985820969415,0.16327993654719508,0.16323904351315582
1931,saturn,-0.26062880009594563,-0.26072588565931404,0.16687262322502208,0.16687614576949675
1932,saturn,-0.23052991404931839,-0.23256801914454545,0.1703761653177239,0.17043279977160516
1933,saturn,-0.16433874385914876,-0.16340303800212305,0.17307375669049618,0.17315199585220797
1934,saturn,-0.08339365271582644,-0.08108737347857133,0.17447914458019553,0.17457568565035636
1935,saturn,-0.004902327528393743,-0.0036847342912116818,0.17448469913741227,0.1745642663742869
1936,saturn,0.0604105617605973,0.06135449996061633,0.17332672399728893,0.17335873036773722
1937,saturn,0.10996360323049598,0.10942014435901934,0.17156876238046137,0.1715632662390664
1938,saturn,0.14452064395057757,0.14453169991813145,0.17004760899027227,0.17000320322823137
1939,saturn,0.16611035883430023,0.16586050688806026,0.1695970167661433,0.16955449891267882
1940,saturn,0.1769094525494209,0.1772479803848081,0.17084728222631357,0.17080636804606264
1941,saturn,0.17887245528616588,0.17956895377588278,0.1738416982195288,0.17381092513985674
1942,saturn,0.17252139617661014,0.1740396932577263,0.17797788496445596,0.1780035443296702
1943,saturn,0.15837350072187475,0.1593501659384977,0.18216512228783316,0.18221031374329213
1944,saturn,0.1344771250154996,0.13482417795241322,0.18541486678214242,0.18548531905934956
1945,saturn,0.09925708310899586,0.09931607314485699,0.18687755747941462,0.1869304158935046
1946,saturn,0.049698916771434586,0.048405727259792315,0.18622208667065562,0.18633935253716646
1947,saturn,-0.01754387247739892,-0.01764434222914797,0.18350405499960162,0.18359845678271047
1948,saturn,-0.10095294244325356,-0.10115864440086793,0.17925619707915205,0.1793216923678522
1949,saturn,-0.19070098439697614,-0.1902093855189724,0.17431453504814612,0.17430388458422252
1950,saturn,-0.25856765072533805,-0.2583598885381582,0.16972789145064732,0.16967200910626018
1951,saturn,-0.27288510624496437,-0.27654259480626653,0.16646451644498533,0.16638886511721135
1952,saturn,-0.22876771173427032,-0.22964935871827882,0.1650942730815664,0.16502668168235107
1953,saturn,-0.14852593523922616,-0.1522158040317097,0.16557329831144635,0.16555561543789152
1954,saturn,-0.06611279482465068,-0.06380805966928563,0.1672908680241333,0.16729932722305377
1955,saturn,0.0063310454385873405,0.006020423276624881,0.1693930092342823,0.16943504437059115
1956,saturn,0.0626833427588174,0.06608222411272871,0.17102195329684453,0.1710772484604423
1957,saturn,0.10618483268729045,0.10598455133030722,0.17161720562309385,0.17162813307743663
1958,saturn,0.1373788770684254,0.13925425038910413,0.1708665372356692,0.17092785572081234
1959,saturn,0.15920459972415607,0.15783646982849261,0.1689032811912133,0.168967071555976
1960,saturn,0.17094399858007195,0.1715465596252872,0.1661412341504842,0.16616251753776926
1961,saturn,0.1738580136643227,0.17340142190903612,0.16337683016922977,0.16337635505898324
1962,saturn,0.16505772389544424,0.16629526497170224,0.16147433978696524,0.16141627716120455
1963,saturn,0.1445108678530737,0.14428799233825793,0.16120372102345895,0.1611187891938759
1964,saturn,0.10765052173530254,0.11056715922189536,0.1629523116298796,0.1628768298366937
1965,saturn,0.055685978718139205,0.0556836403186622,0.16657058382547735,0.1665348540033708
1966,saturn,-0.01267343078780573,-0.010181232577784917,0.1713024345929088,0.17132682542585354
1967,saturn,-0.09150399174943358,-0.09500042016051144,0.17621489855386166,0.17628145174977286
1968,saturn,-0.17444202622436109,-0.17422433040796487,0.180377421020872,0.18045837042211865
1969,saturn,-0.245125203241507,-0.2508521069084754,0.18306303295069715,0.18315458517831637
1970,saturn,-0.28994139007061837,-0.28816486631794547,0.18392578069006713,0.18394098257184688
1971,saturn,-0.2914544554178165,-0.29376412316663303,0.18295950343783282,0.18302176507815957
1972,saturn,-0.25151102058143227,-0.2485528997028561,0.18061525990223326,0.18067709158433856
1973,saturn,-0.17492443077442446,-0.1776526039697803,0.1776267238991332,0.17763315441653643
1974,saturn,-0.08481922783912556,-0.08419298142725024,0.17496310441440716,0.1749468500316927
1975,saturn,0.003388096271026106,0.0012560920775320102,0.17343154097311125,0.1733805598964668
1976,saturn,0.0754761073888507,0.07664880299850713,0.1734627129284833,0.17340305592884506
1977,saturn,0.12813251240338916,0.12848267847256625,0.17479323900817142,0.17476845568500546
1978,saturn,0.16179207492662276,0.16413702410965067,0.17674405161836376,0.17676896926321642
1979,saturn,0.18025806198560287,0.18099278601882968,0.1783974468906731,0.17846440198710392
1980,saturn,0.1859539760613682,0.18559443663015834,0.17904319176336603,0.17907107104876233
1981,saturn,0.18259083650709573,0.18190857293680454,0.17827090911727655,0.17835527795497955
1982,saturn,0.17008318754671267,0.17061826810605848,0.17600986741925867,0.17608397928200573
1983,saturn,0.15034153479776538,0.14886978886568664,0.17245256897557368,0.17248812200949598
1984,saturn,0.12023505536292507,0.12121377694481224,0.16810648339363257,0.16810097626771853
1985,saturn,0.07947555681953464,0.07883631063868969,0.16384161827706117,0.16382893605438156
1986,saturn,0.023139702570466457,0.0261910727639531,0.16061385647713666,0.16056102333550176
1987,saturn,-0.05036049420079739,-0.04975317326039667,0.15917500052735972,0.15913069139971825
1988,saturn,-0.14030962445927334,-0.1377243050461245,0.15981136041368346,0.1597535278197431
1989,saturn,-0.22829798885976565,-0.2319421134726494,0.16228547363140766,0.1622373693817377
1990,saturn,-0.2803937421302034,-0.28465404166603403,0.1658333126781625,0.16582125206620033
1991,saturn,-0.26694537027546517,-0.2695330037034495,0.16959969760851784,0.16964506951053498
1992,saturn,-0.20036293702455069,-0.20089191649585172,0.1727387756356909,0.1728058557913155
1993,saturn,-0.1155163344883491,-0.11200582800883162,0.17471354105661102,0.1748164330783595
1994,saturn,-0.03649602441701939,-0.03557908007884266,0.17525533311827216,0.1752870145982219
1995,saturn,0.027037094558316394,0.028738944344113296,0.17450573496428534,0.17455538131773388
1996,saturn,0.07757626634977093,0.07683149935236934,0.17290710377931545,0.17291683852715573
1997,saturn,0.11601876685510462,0.11610243639471411,0.17123376125666165,0.17119553962303205
1998,saturn,0.1460833844938602,0.14527264872301449,0.17033739808525752,0.17029449189893348
1999,saturn,0.16773676160042655,0.16847617750403457,0.17093597324790238,0.17088934384706161
2000,saturn,0.18177438239645502,0.18222825770270984,0.1732905211466313,0.17325419666605793
2001,saturn,0.18681408580914544,0.18644748729402186,0.1770091782049735,0.17701979802052933
2002,saturn,0.1812167716381642,0.18210292813253076,0.18116490379418113,0.1812024922270873
2003,saturn,0.1624408580147107,0.163913763656536,0.18463760832064138,0.18469266953482066
2004,saturn,0.12809253948803126,0.12769248905367594,0.186592713774768,0.1867026675177753
2005,saturn,0.07688737622525003,0.076299056918841,0.1864709467178747,0.18657827150249945
2006,saturn,0.011205927771669196,0.009822138874581481,0.1842583185509217,0.18436992890826104
2007,saturn,-0.06522517186589306,-0.06530731138638006,0.18030909607646683,0.18037983154289344
2008,saturn,-0.14193500874134884,-0.14229028820017992,0.17542219042214266,0.17543056450116265
2009,saturn,-0.20771159848631007,-0.2062360200346129,0.17056022530159892,0.17051715033248296
2010,saturn,-0.245906466709301,-0.24750170381702946,0.1667866184692765,0.16670936760019497
2011,saturn,-0.24603579872430753,-0.24663247040976036,0.16479982401689885,0.16472665882882404
2012,saturn,-0.20405218650361284,-0.2093386887155968,0.16477619486611209,0.164745432421537
2013,saturn,-0.1328836377006258,-0.13212011683486416,0.1662570348029483,0.16625136703201207
2014,saturn,-0.048601839394085654,-0.05014876353198475,0.16842120252983028,0.16845591806987928
2015,saturn,0.02800217431697114,0.03195576445723783,0.17039954552206504,0.17045235202962886
2016,saturn,0.09046810155879857,0.09061394058774393,0.17149532956584876,0.1715375458757629
2017,saturn,0.13258880526137565,0.13524401758385854,0.1713299701838293,0.17140016602193894
2018,saturn,0.15885975959632656,0.15757175727650424,0.16985510614208366,0.16991508303052894
2019,saturn,0.17017590979680264,0.17100233603085596,0.16741893016457637,0.16746165319557213
2020,saturn,0.17133371892536203,0.170692124890108,0.1646552248932747,0.16466332346573004
2021,saturn,0.163084689633077,0.16402614078047895,0.16249129493765738,0.16244632903552675
2022,saturn,0.14745397449968412,0.1467585589895612,0.16172013868193158,0.1617034705170146
2023,saturn,0.12288006074820769,0.12512438987449834,0.16290272508036774,0.16282060790658334
2024,saturn,0.08889666626648499,0.08901813910029557,0.16604599269551587,0.16598811846333222
2025,saturn,0.0409950987546474,0.043940712267245094,0.1706021971280753,0.1706180796887241
2026,saturn,-0.02193482628842298,-0.023542902377227063,0.17558236120147191,0.17563262893044984
2027,saturn,-0.10620241352957414,-0.10465046519343296,0.18005553969689367,0.18013557858238757
2028,saturn,-0.20225780634897306,-0.2081724539708663,0.18319711120140103,0.1832926037531245
2029,saturn,-0.29091198106592087,-0.2899302726733116,0.184540534416609,0.18460377268809
2030,saturn,-0.32783804337448164,-0.3277804645592258,0.18397445427075404,0.18405037583646822
2031,saturn,-0.29621747887786964,-0.2932221621399557,0.1818130535044178,0.18187870859119992
2032,saturn,-0.21367473829385086,-0.21532866472735068,0.17874635958025825,0.17877061469145084
2033,saturn,-0.11903632648239235,-0.11836977854388603,0.1756763023351917,0.17566981235752735
2034,saturn,-0.032775662654008185,-0.03426470232839467,0.17354871052543097,0.1735037941646251
2035,saturn,0.036168137259468144,0.03638761152965307,0.17290599000511825,0.17288663951704755
2036,saturn,0.08999982560817406,0.09012682295911213,0.17375336513025635,0.17372034982806578
2037,saturn,0.13003118036126854,0.13165432979591216,0.17547416098875512,0.17547321623984452
2038,saturn,0.15923555869606715,0.1601892476160918,0.1772328351751131,0.17729630760750092
2039,saturn,0.17819646339850576,0.17998398087912823,0.1781843532245426,0.17825198705870476
2040,saturn,0.18752198452918936,0.18746031877468985,0.17784355672059965,0.1779308267124576
2041,saturn,0.18625893414062542,0.18634885755182462,0.17601707186319723,0.17609552762594255
2042,saturn,0.17365480937447011,0.17245051986960433,0.17287752331658912,0.17291854849124538
2043,saturn,0.14735566344731899,0.14808504404676615,0.1688107074455384,0.168813226908753
2044,saturn,0.1065229842039996,0.10596959871465438,0.16453993441043963,0.16453414336517713
2045,saturn,0.04904680742602388,0.051342651559994006,0.16100687771752636,0.16096165920685437
2046,saturn,-0.02145705051867707,-0.020676073780941148,0.15907352702131694,0.15901324442814885
2047,saturn,-0.10218709492204088,-0.1003131659003341,0.15919047657712168,0.15913082125526223
2048,saturn,-0.18033068391792356,-0.18178855549979603,0.16125796649319454,0.16119759397594272
2049,saturn,-0.24011103628482056,-0.24299367080616543,0.16467812367581777,0.1646620298251365
2050,saturn,-0.264130867197144,-0.26346392452204476,0.16856437059128682,0.16858690473516236
2051,saturn,-0.24223062903133188,-0.24473073964760717,0.17208337849373295,0.1721509873641842
2052,saturn,-0.18294281367266335,-0.18066165318634853,0.17454284151889463,0.17463847865690277
2053,saturn,-0.10294392203630567,-0.10250576492447916,0.1756321291961725,0.17569503594744595
2054,saturn,-0.022701020397859647,-0.019820175469594088,0.17530293791645246,0.17536307519296088
2055,saturn,0.0470174122212113,0.046182719592073436,0.1739520545942328,0.1739770078619416
2056,saturn,0.10069377994466841,0.101555034073084,0.17221291823107074,0.1721811863108865
2057,saturn,0.13972474662705509,0.13846422917136597,0.17096277566019233,0.17093044478487854
2058,saturn,0.16458628779400672,0.16566104683811786,0.1709671015548408,0.17091695443400676
2059,saturn,0.17908080996311482,0.17903285166629754,0.17265440995285428,0.17261548067114688
2060,saturn,0.18328960122959412,0.1828899907973415,0.17584610834832257,0.17584454353126117
2061,saturn,0.1798403141329219,0.18029646598037136,0.17980090412332783,0.17982252110115787
2062,saturn,0.1669958057735344,0.1687487500506078,0.18342077230815237,0.18347540330980117
2063,saturn,0.14500947945670475,0.14434765825204934,0.1857426056094089,0.18583056619281105
2064,saturn,0.11062800501048958,0.11086156834041284,0.18615661585766777,0.18626700206023744
2065,saturn,0.06206247607395383,0.06059454101341082,0.18443026226797124,0.1845456748657903
2066,saturn,-0.002340937252741794,-0.0021749751597062487,0.180877500275825,0.18096172139742425
2067,saturn,-0.08142470718510636,-0.0820131628485063,0.17611555356776573,0.17613598819409038
2068,saturn,-0.16655924301597255,-0.16451422012320321,0.1711187804974441,0.1710962894268502
2069,saturn,-0.2351956348713805,-0.23756757308253645,0.16690157223539012,0.16681993346657153
2070,saturn,-0.26361631930441143,-0.2637552600705118,0.16434358766598234,0.16427316405004116
2071,saturn,-0.23527854159346942,-0.24128269634704308,0.16376794879366302,0.16371930397188125
2072,saturn,-0.16816830823671863,-0.16778892339614973,0.1649365149924852,0.16491891680711881
2073,saturn,-0.0852826667735482,-0.0873230194908489,0.16707687037815205,0.16710156429954437
2074,saturn,-0.008711600605616928,-0.005260238840140741,0.1693335784410553,0.16937701084385157
2075,saturn,0.055075325958036846,0.05524151101189436,0.17091204835705917,0.17095398954367583
2076,saturn,0.10264055743977461,0.10534594557362269,0.17132813963750604,0.17138093530079032
2077,saturn,0.13717624724143304,0.13623309677953493,0.17041992430536942,0.17048285780758146
2078,saturn,0.1583198060591608,0.15926301935147674,0.16838524531475013,0.16844006684159663
2079,saturn,0.1698453444814507,0.16890344497378684,0.16578165474158346,0.1658075573553551
2080,saturn,0.1705085848219467,0.17127566125348503,0.16343605307499723,0.16339907675496146
2081,saturn,0.16264238489860167,0.1617605240264198,0.16226366384324212,0.16222152317601674
2082,saturn,0.14377400569194906,0.14591950186065858,0.1628997424304629,0.16280599224569778
2083,saturn,0.11441851840374123,0.11453370097543125,0.16554877190692457,0.16548464727394763
2084,saturn,0.07095319738404902,0.07405180262582953,0.16981532727278437,0.16980916688631487
2085,saturn,0.013119828328883894,0.011894295956008452,0.17486192530454564,0.1749016224262146
2086,saturn,-0.061584993557434776,-0.05985640083804056,0.17959892119395018,0.17967157094655697
2087,saturn,-0.14806040509410448,-0.15288716434687763,0.18321268958400777,0.18330985650842713
2088,saturn,-0.2370491818113143,-0.23638594062227086,0.18506918447485912,0.1851395825188259
2089,saturn,-0.29867953534775044,-0.3031821109080747,0.18497453053239635,0.18505993580816166
2090,saturn,-0.3118322880916496,-0.3095346319510382,0.1831003550420492,0.18316979061158803
2091,saturn,-0.26519174224988656,-0.26692183868205677,0.18005536805510378,0.18009381713313302
2092,saturn,-0.18239453002553413,-0.1818300026830485,0.17670560912345193,0.17671471239826553
2093,saturn,-0.0898171919065257,-0.09133441410975784,0.17403544677559057,0.1739916540443375
2094,saturn,-0.006580953629342612,-0.0069232806268196365,0.17276469326588983,0.1727052803847607
2095,saturn,0.060091081910652086,0.060344229937128145,0.17307109935157905,0.17302062587980474
2096,saturn,0.11023773277941858,0.11139418432137371,0.17453887693628056,0.1745260387944969
2097,saturn,0.14617606953466822,0.14770766691459822,0.17632582233289157,0.17637386522841783
2098,saturn,0.16972137007390017,0.1712067447585567,0.17760364006623502,0.17768813206661105
2099,saturn,0.18298805648955138,0.18365470799927974,0.1776934172928178,0.1777775928477776
2100,saturn,0.18580916923112445,0.18575474059852246,0.1763498804487791,0.17643934850717902
1900,uranus,0.02025462524230253,0.02012981143481795,0.019294807980092366,0.0193028848513695
1901,uranus,0.017303205200417865,0.01745451408740179,0.018870602793548456,0.01887383510720371
1902,uranus,0.012018451310069912,0.011951791341469219,0.018434663496924374,0.018434155928525976
1903,uranus,0.004725555699036727,0.004977664620529228,0.0180918117348425,0.01808608000678476
1904,uranus,-0.0038011558291666473,-0.003838050940088539,0.017920863191723178,0.01791135096650688
1905,uranus,-0.012671203744745046,-0.012522735292217488,0.017949872016412995,0.017944369712326158
1906,uranus,-0.02030974344835717,-0.02067177946706304,0.01813835535055204,0.0181373720524455
1907,uranus,-0.025226216763908637,-0.02543869335800252,0.01839648726778503,0.018400498120032853
1908,uranus,-0.02495857213137981,-0.025482438770937796,0.01862896927401344,0.01863775545586548
1909,uranus,-0.01799731623018498,-0.018092552086162932,0.01875234296481532,0.018759939631394527
1910,uranus,-0.004402324200200043,-0.004307109230664333,0.01872186075039848,0.018729994448367746
1911,uranus,0.011617019276626147,0.011819251898423293,0.01852563934579889,0.01853082686734444
1912,uranus,0.023465606471284647,0.023900611371397082,0.018198030434822123,0.01820185010635982
