dataset,cohort,genotype,condition,source_file,source_plant,angle_deg,event,plant_id,u_ara,position_ara,heldout,source_bin,source_orientation
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,90.0,21,bot1-7_JL_P16,0.5,0.9166666666666643,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,127.0,22,bot1-7_JL_P16,0.7055555555555556,1.62222222222222,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,101.0,23,bot1-7_JL_P16,0.5611111111111111,0.1833333333333318,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,119.0,24,bot1-7_JL_P16,0.6611111111111111,0.8444444444444432,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,128.0,25,bot1-7_JL_P16,0.7111111111111111,1.5555555555555536,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,77.0,26,bot1-7_JL_P16,0.42777777777777776,1.9833333333333307,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,115.0,27,bot1-7_JL_P16,0.6388888888888888,0.62222222222222,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,103.0,28,bot1-7_JL_P16,0.5722222222222222,1.1944444444444429,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,122.0,29,bot1-7_JL_P16,0.6777777777777778,1.87222222222222,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,103.0,30,bot1-7_JL_P16,0.5722222222222222,0.44444444444444287,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,105.0,31,bot1-7_JL_P16,0.5833333333333334,1.027777777777775,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,125.0,32,bot1-7_JL_P16,0.6944444444444444,1.7222222222222179,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,113.0,33,bot1-7_JL_P16,0.6277777777777778,0.3499999999999943,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,120.0,34,bot1-7_JL_P16,0.6666666666666666,1.0166666666666622,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,107.0,35,bot1-7_JL_P16,0.5944444444444444,1.6111111111111072,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,100.0,36,bot1-7_JL_P16,0.5555555555555556,0.1666666666666643,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,137.0,37,bot1-7_JL_P16,0.7611111111111111,0.9277777777777771,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,96.0,38,bot1-7_JL_P16,0.5333333333333333,1.4611111111111121,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,16,107.0,39,bot1-7_JL_P16,0.5944444444444444,0.055555555555557135,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,120.0,1,bot1-7_JL_P17,0.6666666666666666,0.6666666666666666,False,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,85.0,2,bot1-7_JL_P17,0.4722222222222222,1.1388888888888888,False,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,100.0,3,bot1-7_JL_P17,0.5555555555555556,1.6944444444444444,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,118.0,4,bot1-7_JL_P17,0.6555555555555556,0.3500000000000001,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,95.0,5,bot1-7_JL_P17,0.5277777777777778,0.8777777777777778,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,93.0,6,bot1-7_JL_P17,0.5166666666666667,1.3944444444444444,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,104.0,7,bot1-7_JL_P17,0.5777777777777777,1.9722222222222223,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,121.0,8,bot1-7_JL_P17,0.6722222222222223,0.6444444444444448,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,104.0,9,bot1-7_JL_P17,0.5777777777777777,1.2222222222222223,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,95.0,10,bot1-7_JL_P17,0.5277777777777778,1.75,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,127.0,11,bot1-7_JL_P17,0.7055555555555556,0.4555555555555557,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,102.0,12,bot1-7_JL_P17,0.5666666666666667,1.0222222222222221,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,121.0,13,bot1-7_JL_P17,0.6722222222222223,1.6944444444444446,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,80.0,14,bot1-7_JL_P17,0.4444444444444444,0.13888888888888928,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,135.0,15,bot1-7_JL_P17,0.75,0.8888888888888893,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,100.0,16,bot1-7_JL_P17,0.5555555555555556,1.4444444444444446,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,120.0,17,bot1-7_JL_P17,0.6666666666666666,0.11111111111111072,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,115.0,18,bot1-7_JL_P17,0.6388888888888888,0.75,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,113.0,19,bot1-7_JL_P17,0.6277777777777778,1.3777777777777782,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,97.0,20,bot1-7_JL_P17,0.5388888888888889,1.9166666666666679,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,110.0,21,bot1-7_JL_P17,0.6111111111111112,0.5277777777777786,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,120.0,22,bot1-7_JL_P17,0.6666666666666666,1.1944444444444446,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,95.0,23,bot1-7_JL_P17,0.5277777777777778,1.7222222222222232,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,100.0,24,bot1-7_JL_P17,0.5555555555555556,0.27777777777777857,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,132.0,25,bot1-7_JL_P17,0.7333333333333333,1.011111111111111,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,88.0,26,bot1-7_JL_P17,0.4888888888888889,1.5,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,120.0,27,bot1-7_JL_P17,0.6666666666666666,0.16666666666666785,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,85.0,28,bot1-7_JL_P17,0.4722222222222222,0.6388888888888893,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,150.0,29,bot1-7_JL_P17,0.8333333333333334,1.4722222222222214,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,112.0,30,bot1-7_JL_P17,0.6222222222222222,0.094444444444445,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,128.0,31,bot1-7_JL_P17,0.7111111111111111,0.8055555555555571,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,90.0,32,bot1-7_JL_P17,0.5,1.3055555555555571,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,110.0,33,bot1-7_JL_P17,0.6111111111111112,1.9166666666666679,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,110.0,34,bot1-7_JL_P17,0.6111111111111112,0.5277777777777786,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,110.0,35,bot1-7_JL_P17,0.6111111111111112,1.1388888888888893,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,115.0,36,bot1-7_JL_P17,0.6388888888888888,1.7777777777777786,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,90.0,37,bot1-7_JL_P17,0.5,0.27777777777777857,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,97.0,38,bot1-7_JL_P17,0.5388888888888889,0.8166666666666664,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,17,128.0,39,bot1-7_JL_P17,0.7111111111111111,1.5277777777777786,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,87.0,1,bot1-7_JL_P18,0.48333333333333334,0.48333333333333334,False,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,140.0,2,bot1-7_JL_P18,0.7777777777777778,1.261111111111111,False,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,125.0,3,bot1-7_JL_P18,0.6944444444444444,1.9555555555555555,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,100.0,4,bot1-7_JL_P18,0.5555555555555556,0.5111111111111111,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,125.0,5,bot1-7_JL_P18,0.6944444444444444,1.2055555555555557,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,87.0,6,bot1-7_JL_P18,0.48333333333333334,1.688888888888889,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,133.0,7,bot1-7_JL_P18,0.7388888888888889,0.42777777777777803,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,75.0,8,bot1-7_JL_P18,0.4166666666666667,0.844444444444445,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,132.0,9,bot1-7_JL_P18,0.7333333333333333,1.5777777777777784,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,93.0,10,bot1-7_JL_P18,0.5166666666666667,0.094444444444445,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,112.0,11,bot1-7_JL_P18,0.6222222222222222,0.7166666666666668,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,98.0,12,bot1-7_JL_P18,0.5444444444444444,1.261111111111111,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,125.0,13,bot1-7_JL_P18,0.6944444444444444,1.9555555555555557,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,100.0,14,bot1-7_JL_P18,0.5555555555555556,0.5111111111111111,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,117.0,15,bot1-7_JL_P18,0.65,1.1611111111111114,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,106.0,16,bot1-7_JL_P18,0.5888888888888889,1.75,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,93.0,17,bot1-7_JL_P18,0.5166666666666667,0.2666666666666675,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,97.0,18,bot1-7_JL_P18,0.5388888888888889,0.8055555555555571,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,132.0,19,bot1-7_JL_P18,0.7333333333333333,1.5388888888888896,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,85.0,20,bot1-7_JL_P18,0.4722222222222222,0.011111111111111072,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,100.0,21,bot1-7_JL_P18,0.5555555555555556,0.5666666666666664,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,140.0,22,bot1-7_JL_P18,0.7777777777777778,1.344444444444445,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,90.0,23,bot1-7_JL_P18,0.5,1.844444444444445,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,100.0,24,bot1-7_JL_P18,0.5555555555555556,0.40000000000000036,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,120.0,25,bot1-7_JL_P18,0.6666666666666666,1.0666666666666664,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,77.0,26,bot1-7_JL_P18,0.42777777777777776,1.4944444444444436,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,116.0,27,bot1-7_JL_P18,0.6444444444444445,0.13888888888888928,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,117.0,28,bot1-7_JL_P18,0.65,0.7888888888888879,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,250.0,29,bot1-7_JL_P18,1.3888888888888888,0.17777777777777715,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,193.0,30,bot1-7_JL_P18,1.0722222222222222,1.25,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,252.0,31,bot1-7_JL_P18,1.4,0.6499999999999986,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,115.0,32,bot1-7_JL_P18,0.6388888888888888,1.2888888888888879,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,75.0,33,bot1-7_JL_P18,0.4166666666666667,1.7055555555555557,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,140.0,34,bot1-7_JL_P18,0.7777777777777778,0.4833333333333343,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,105.0,35,bot1-7_JL_P18,0.5833333333333334,1.0666666666666664,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,240.0,36,bot1-7_JL_P18,1.3333333333333333,0.3999999999999986,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,230.0,37,bot1-7_JL_P18,1.2777777777777777,1.6777777777777771,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,263.0,38,bot1-7_JL_P18,1.461111111111111,1.1388888888888893,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,18,217.0,39,bot1-7_JL_P18,1.2055555555555555,0.344444444444445,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,130.0,1,bot1-7_JL_P19,0.7222222222222222,0.7222222222222222,False,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,120.0,2,bot1-7_JL_P19,0.6666666666666666,1.3888888888888888,False,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,105.0,3,bot1-7_JL_P19,0.5833333333333334,1.9722222222222223,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,125.0,4,bot1-7_JL_P19,0.6944444444444444,0.666666666666667,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,82.0,5,bot1-7_JL_P19,0.45555555555555555,1.1222222222222227,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,101.0,6,bot1-7_JL_P19,0.5611111111111111,1.6833333333333336,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,117.0,7,bot1-7_JL_P19,0.65,0.3333333333333339,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,120.0,8,bot1-7_JL_P19,0.6666666666666666,1.0000000000000009,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,90.0,9,bot1-7_JL_P19,0.5,1.5000000000000009,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,103.0,10,bot1-7_JL_P19,0.5722222222222222,0.07222222222222285,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,99.0,11,bot1-7_JL_P19,0.55,0.6222222222222227,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,118.0,12,bot1-7_JL_P19,0.6555555555555556,1.2777777777777786,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,109.0,13,bot1-7_JL_P19,0.6055555555555555,1.8833333333333337,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,102.0,14,bot1-7_JL_P19,0.5666666666666667,0.45000000000000107,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,109.0,15,bot1-7_JL_P19,0.6055555555555555,1.0555555555555571,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,130.0,16,bot1-7_JL_P19,0.7222222222222222,1.7777777777777786,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,102.0,17,bot1-7_JL_P19,0.5666666666666667,0.344444444444445,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,96.0,18,bot1-7_JL_P19,0.5333333333333333,0.8777777777777782,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,102.0,19,bot1-7_JL_P19,0.5666666666666667,1.4444444444444446,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,99.0,20,bot1-7_JL_P19,0.55,1.9944444444444454,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,101.0,21,bot1-7_JL_P19,0.5611111111111111,0.5555555555555571,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,115.0,22,bot1-7_JL_P19,0.6388888888888888,1.1944444444444464,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,135.0,23,bot1-7_JL_P19,0.75,1.9444444444444464,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,110.0,24,bot1-7_JL_P19,0.6111111111111112,0.5555555555555571,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,98.0,25,bot1-7_JL_P19,0.5444444444444444,1.1000000000000014,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,112.0,26,bot1-7_JL_P19,0.6222222222222222,1.7222222222222232,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,140.0,27,bot1-7_JL_P19,0.7777777777777778,0.5,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,90.0,28,bot1-7_JL_P19,0.5,1.0,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,80.0,29,bot1-7_JL_P19,0.4444444444444444,1.4444444444444429,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,120.0,30,bot1-7_JL_P19,0.6666666666666666,0.11111111111111072,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,100.0,31,bot1-7_JL_P19,0.5555555555555556,0.6666666666666679,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,135.0,32,bot1-7_JL_P19,0.75,1.4166666666666679,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,105.0,33,bot1-7_JL_P19,0.5833333333333334,0.0,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,135.0,34,bot1-7_JL_P19,0.75,0.75,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,95.0,35,bot1-7_JL_P19,0.5277777777777778,1.2777777777777786,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,110.0,36,bot1-7_JL_P19,0.6111111111111112,1.8888888888888893,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,110.0,37,bot1-7_JL_P19,0.6111111111111112,0.5,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,95.0,38,bot1-7_JL_P19,0.5277777777777778,1.0277777777777786,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,19,142.0,39,bot1-7_JL_P19,0.7888888888888889,1.8166666666666664,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,103.0,1,bot1-7_JL_P20,0.5722222222222222,0.5722222222222222,False,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,125.0,2,bot1-7_JL_P20,0.6944444444444444,1.2666666666666666,False,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,106.0,3,bot1-7_JL_P20,0.5888888888888889,1.8555555555555556,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,121.0,4,bot1-7_JL_P20,0.6722222222222223,0.5277777777777777,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,113.0,5,bot1-7_JL_P20,0.6277777777777778,1.1555555555555554,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,107.0,6,bot1-7_JL_P20,0.5944444444444444,1.75,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,123.0,7,bot1-7_JL_P20,0.6833333333333333,0.43333333333333357,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,90.0,8,bot1-7_JL_P20,0.5,0.9333333333333336,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,106.0,9,bot1-7_JL_P20,0.5888888888888889,1.5222222222222221,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,114.0,10,bot1-7_JL_P20,0.6333333333333333,0.155555555555555,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,92.0,11,bot1-7_JL_P20,0.5111111111111111,0.6666666666666661,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,120.0,12,bot1-7_JL_P20,0.6666666666666666,1.333333333333333,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,110.0,13,bot1-7_JL_P20,0.6111111111111112,1.9444444444444446,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,111.0,14,bot1-7_JL_P20,0.6166666666666667,0.5611111111111118,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,127.0,15,bot1-7_JL_P20,0.7055555555555556,1.2666666666666675,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,93.0,16,bot1-7_JL_P20,0.5166666666666667,1.783333333333335,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,110.0,17,bot1-7_JL_P20,0.6111111111111112,0.3944444444444457,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,137.0,18,bot1-7_JL_P20,0.7611111111111111,1.1555555555555568,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,107.0,19,bot1-7_JL_P20,0.5944444444444444,1.7500000000000018,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,108.0,20,bot1-7_JL_P20,0.6,0.3500000000000014,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,90.0,21,bot1-7_JL_P20,0.5,0.8500000000000014,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,125.0,22,bot1-7_JL_P20,0.6944444444444444,1.544444444444446,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,112.0,23,bot1-7_JL_P20,0.6222222222222222,0.16666666666666785,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,98.0,24,bot1-7_JL_P20,0.5444444444444444,0.7111111111111121,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,100.0,25,bot1-7_JL_P20,0.5555555555555556,1.2666666666666675,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,120.0,26,bot1-7_JL_P20,0.6666666666666666,1.9333333333333336,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,130.0,27,bot1-7_JL_P20,0.7222222222222222,0.655555555555555,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,80.0,28,bot1-7_JL_P20,0.4444444444444444,1.0999999999999979,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,115.0,29,bot1-7_JL_P20,0.6388888888888888,1.7388888888888872,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,130.0,30,bot1-7_JL_P20,0.7222222222222222,0.4611111111111086,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,115.0,31,bot1-7_JL_P20,0.6388888888888888,1.0999999999999979,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,135.0,32,bot1-7_JL_P20,0.75,1.8499999999999979,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,240.0,33,bot1-7_JL_P20,1.3333333333333333,1.18333333333333,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,205.0,34,bot1-7_JL_P20,1.1388888888888888,0.3222222222222193,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,250.0,35,bot1-7_JL_P20,1.3888888888888888,1.7111111111111086,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,107.0,36,bot1-7_JL_P20,0.5944444444444444,0.3055555555555536,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,98.0,37,bot1-7_JL_P20,0.5444444444444444,0.8499999999999979,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,105.0,38,bot1-7_JL_P20,0.5833333333333334,1.43333333333333,True,,
Landrein2015,bot1-7_JL,bot1-7,JL,bot17-JL.txt,20,145.0,39,bot1-7_JL_P20,0.8055555555555556,0.23888888888888715,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,1,289.0,1,bot1-7_JC-JL_P1,1.6055555555555556,1.6055555555555556,False,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,1,220.0,2,bot1-7_JC-JL_P1,1.2222222222222223,0.827777777777778,False,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,1,275.0,3,bot1-7_JC-JL_P1,1.5277777777777777,0.35555555555555607,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,1,145.0,4,bot1-7_JC-JL_P1,0.8055555555555556,1.1611111111111114,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,1,154.0,5,bot1-7_JC-JL_P1,0.8555555555555555,0.016666666666666607,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,1,261.0,6,bot1-7_JC-JL_P1,1.45,1.4666666666666668,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,1,135.0,7,bot1-7_JC-JL_P1,0.75,0.21666666666666679,True,,
