plane,estimator,split,lag,n,n_contracting,n_expanding,median_contracting,median_expanding,reciprocal_product,winner,asymmetric_e_phi_score,score_plastic,score_sqrt2,score_three_halves,score_phi,score_octave,score_e
psi2_psi0,extrema,calibration,16,72673,36351,36322,0.5789711801415173,1.7149582439630895,0.9929113984007341,phi,0.5116743298399956,0.523492162010695,0.3927441300966734,0.27496109444029004,0.12346766053741187,0.30040305046327176,0.9141086893433812
psi2_psi0,extrema,calibration,32,68069,34073,33996,0.5820152367503241,1.7221338553043006,1.0023081435106809,phi,0.5210936587796604,0.5224236384133687,0.3916756064993471,0.2738925708429637,0.12239913694008553,0.3014715740605981,0.9151772129407075
psi2_psi0,extrema,calibration,64,59958,29920,30038,0.5823260444793322,1.7169612394391187,0.9998312470869136,phi,0.5186194077869353,0.5188816326604164,0.3881336007463948,0.27035056509001143,0.11885713118713326,0.3050135798135504,0.9187192186936598
psi2_psi0,extrema,holdout,1,77350,38785,38565,0.588886297828423,1.703786546309256,1.003336551545933,phi,0.5221191725487905,0.4999761623661131,0.36922813045209146,0.2514450947957081,0.09995166089282992,0.3239190501078537,0.9376246889879631
psi2_psi0,extrema,holdout,2,77098,38667,38431,0.617939233719856,1.6201868048246875,1.0011769926563894,phi,0.5199644754839505,0.4015074592437149,0.27075942732969327,0.1529763916733099,0.0014829577704317254,0.4223877532302519,1.0360933921103612
psi2_psi0,extrema,holdout,4,76410,38202,38208,0.5841671270562803,1.7224776461474147,1.0062148179685995,phi,0.5249837605703285,0.51893275824071,0.3881847263266883,0.27040169067030495,0.11890825676742678,0.30496245423325685,0.9186680931133663
psi2_psi0,extrema,holdout,8,75148,37495,37653,0.5793485979179374,1.7148908553934978,0.9935196126545153,phi,0.5122866987261062,0.5228012024138585,0.3920531704998369,0.27427013484345353,0.12277670094057536,0.3010940100601083,0.9147996489402177
psi2_psi0,extrema,holdout,16,72735,36307,36428,0.5836474627529772,1.7287570826294734,1.0089846849929311,phi,0.5277327377952196,0.5234616904075525,0.3927136584935309,0.27493062283714753,0.12343718893426936,0.30043352206641427,0.9141391609465237
psi2_psi0,extrema,holdout,32,68128,34006,34122,0.5818360449312864,1.7203833003629723,1.000981015249025,phi,0.5197687093084375,0.5217145470789164,0.3909665151648948,0.2731834795085114,0.12169004560563323,0.3021806653950504,0.9158863042751598
psi2_psi0,extrema,holdout,64,59893,29855,30038,0.5800847104741783,1.7180947658157328,0.9966405047954205,phi,0.515423023961218,0.5233979675041364,0.39264993559011474,0.27486689993373137,0.1233734660308532,0.30049724496983043,0.9142028838499399
