replicate,observed_expected_ratio,excess_ratio
184,0.9971709045090544,-0.0028290954909455657
185,0.9993706779772837,-0.000629322022716261
186,0.9983003962396872,-0.0016996037603127512
187,0.9991821327738036,-0.0008178672261963671
188,0.9966478622952882,-0.003352137704711766
189,0.9979343440740539,-0.002065655925946097
190,1.0008777443195662,0.0008777443195662205
191,0.9991543457554761,-0.0008456542445238746
192,0.9980042713189262,-0.001995728681073783
193,0.9977081556206094,-0.002291844379390562
194,0.9986058759181908,-0.0013941240818091671
195,0.998473627486411,-0.0015263725135890027
196,0.9970664425718894,-0.0029335574281106336
197,1.0006286069579704,0.0006286069579704012
198,1.0008924906840149,0.0008924906840148683
199,0.9995339690188775,-0.0004660309811225227
200,0.9987083163412409,-0.0012916836587590907
201,0.9984025325429339,-0.0015974674570661263
202,0.9980392391992042,-0.001960760800795769
203,0.9990823179492533,-0.0009176820507467154
204,0.9994017783256082,-0.00059822167439183
205,0.9982675242249683,-0.001732475775031661
206,0.9983702747723852,-0.0016297252276148422
207,0.9994404331462551,-0.0005595668537449194
208,0.9999692718906745,-3.0728109325472985e-05
209,0.9966209166581137,-0.003379083341886302
210,0.9997974870331471,-0.00020251296685291909
211,0.9980399776334249,-0.0019600223665751093
212,0.9977265580636103,-0.002273441936389675
213,0.9976151790047004,-0.0023848209952995747
214,0.9978978943145652,-0.0021021056854347853
215,0.9995245122242135,-0.0004754877757865428
216,0.9958498276851107,-0.004150172314889344
217,0.9989837788316523,-0.001016221168347653
218,0.9989913632313929,-0.001008636768607074
219,0.9991612467142069,-0.0008387532857930813
220,0.9998129419556167,-0.00018705804438334805
221,0.9993222334250071,-0.0006777665749928552
222,0.9970838105515802,-0.0029161894484197592
223,0.9986924587319963,-0.001307541268003698
224,1.0002680142116047,0.00026801421160471683
225,0.9974940609176697,-0.002505939082330322
226,0.9991190898319675,-0.0008809101680324893
227,0.999277119834628,-0.0007228801653720307
228,0.9989954668292417,-0.001004533170758326
229,0.9979017439258708,-0.002098256074129168
230,0.9986976124282292,-0.0013023875717708133
231,0.9985839012365085,-0.001416098763491469
232,0.9996059960980652,-0.00039400390193478074
233,0.9978942018849141,-0.002105798115085933
234,0.9992857397241364,-0.0007142602758636318
235,0.998071968831653,-0.0019280311683470552
236,0.9990317778590484,-0.0009682221409516023
237,1.000350153560618,0.0003501535606180717
238,0.9998485706217289,-0.00015142937827106184
239,0.999022912429176,-0.0009770875708240423
240,0.9994380987237218,-0.0005619012762781983
241,1.000087867967039,8.786796703907918e-05
242,0.9988443017576308,-0.001155698242369163
243,1.0006023074274983,0.0006023074274983387
244,0.9975748047928299,-0.0024251952071701055
245,1.0001639720879336,0.00016397208793361706
246,0.9998427582068262,-0.00015724179317377907
247,0.9988640515681149,-0.0011359484318851365
248,0.9987917322900166,-0.0012082677099833905
249,0.9986392958786566,-0.0013607041213433702
250,0.9992528004583041,-0.0007471995416958865
251,0.9997865713543942,-0.00021342864560580654
252,0.9985348837161805,-0.001465116283819512
253,0.9992467872539631,-0.000753212746036902
254,0.9965333132602794,-0.0034666867397206147
255,0.9972280137237578,-0.0027719862762422
256,0.9991929115691849,-0.0008070884308151172
257,0.9964679532724573,-0.0035320467275427037
258,0.9991476107267062,-0.0008523892732937854
259,0.9988244452305248,-0.0011755547694751733
260,0.9980130139066906,-0.001986986093309384
261,0.9991941699395925,-0.0008058300604074642
262,0.9975030302641927,-0.002496969735807264
263,0.9975997523960223,-0.002400247603977723
264,0.9991199528889727,-0.0008800471110272934
265,0.9985396825010923,-0.0014603174989077372
266,0.9981661035983415,-0.0018338964016585413
267,0.9987366034034362,-0.001263396596563826
268,0.9989460178736135,-0.0010539821263865212
269,0.9962484646755271,-0.003751535324472921
270,0.9997382951408192,-0.0002617048591807558
271,0.9983111060942385,-0.001688893905761546
272,0.9998980585557733,-0.00010194144422670526
273,0.9987142624134803,-0.0012857375865197307
274,0.9967061890357247,-0.003293810964275279
275,0.9962901932945144,-0.0037098067054855965
276,0.9986715427759573,-0.001328457224042734
277,0.997042077828719,-0.002957922171280991
278,0.997526022998158,-0.0024739770018420426
279,0.999036977761443,-0.000963022238557043
280,0.9979531071783097,-0.0020468928216903493
281,0.9982515702683055,-0.001748429731694534
282,0.9979542620576377,-0.0020457379423622912
283,0.9978574081385723,-0.002142591861427734
284,0.9993326686771398,-0.0006673313228602318
285,0.9988145054771721,-0.0011854945228279012
286,0.9970948741538012,-0.0029051258461988416
287,0.9980336099241726,-0.00196639007582744
288,0.9982556235703249,-0.0017443764296750652
289,1.0000419848012456,4.198480124562032e-05
290,0.9986161256920576,-0.001383874307942401
291,0.9991080812092011,-0.0008919187907988624
292,0.9996317380501122,-0.0003682619498878159
293,0.999771986666227,-0.0002280133337729806
294,1.0000873469529357,8.734695293566297e-05
295,1.0000516634898131,5.166348981311408e-05
296,1.00025929799005,0.0002592979900499781
297,0.9987966913701344,-0.0012033086298656182
298,0.9963965037009581,-0.003603496299041886
299,1.0004576376655505,0.00045763766555051433
300,0.9968969325662369,-0.003103067433763096
301,0.9982932772752479,-0.001706722724752141
302,0.996539323428835,-0.003460676571165
303,0.9996648212150929,-0.0003351787849070753
304,0.9990138896311048,-0.0009861103688951767
305,0.9972760109277515,-0.002723989072248467
306,1.000956906636451,0.0009569066364509826
307,0.9981147426080983,-0.0018852573919017068
308,0.9983352272868218,-0.0016647727131782197
309,0.9991970907199677,-0.000802909280032349
310,0.998911947550103,-0.001088052449896959
311,0.9990721088127186,-0.0009278911872814266
312,0.9996249665493651,-0.00037503345063494287
313,0.9996162170664824,-0.00038378293351759574
314,0.9980552265096819,-0.0019447734903180747
315,0.9990305348689565,-0.0009694651310434566
316,0.9994568436552991,-0.0005431563447009236
317,0.9972504996538959,-0.0027495003461041057
318,0.998362875532676,-0.0016371244673240026
319,0.9982824782250683,-0.001717521774931674
320,0.9993226308399742,-0.0006773691600258092
321,0.9997726155055703,-0.00022738449442971653
322,0.9986984264119433,-0.0013015735880567147
323,0.9996157663859198,-0.0003842336140802427
324,0.9979766886528774,-0.002023311347122636
325,0.9982149997613872,-0.0017850002386128327
326,0.9999772443933955,-2.2755606604474288e-05
327,0.9986720227259925,-0.0013279772740074636
328,0.9973397666631313,-0.0026602333368687114
329,0.9969839641875559,-0.00301603581244414
330,0.9990740962794662,-0.000925903720533805
331,0.9992120651258177,-0.0007879348741822723
332,0.9982558484114158,-0.0017441515885842085
333,0.9994542989286029,-0.0005457010713970645
334,0.9986952278760706,-0.0013047721239294319
335,0.9997666288364147,-0.0002333711635853497
336,0.9990817424593403,-0.0009182575406596616
337,0.9997999927233976,-0.0002000072766024097
338,0.9973022101272389,-0.002697789872761147
339,0.9995405792340201,-0.0004594207659799343
340,0.9989944603426028,-0.0010055396573972475
341,0.9988513572725684,-0.001148642727431648
342,0.9981887294289419,-0.0018112705710581212
343,0.99784185133461,-0.0021581486653899917
344,0.9999695734464012,-3.042655359875024e-05
345,1.001160820103905,0.001160820103905058
346,0.9990369079776705,-0.0009630920223294703
347,0.9995584909053702,-0.0004415090946298106
348,1.0011939162523376,0.0011939162523375568
349,1.0005002642266072,0.0005002642266072055
350,0.9967223651776738,-0.0032776348223262364
351,1.0010130475664225,0.0010130475664225091
352,0.9995076021775876,-0.0004923978224123937
353,0.9984253384770204,-0.0015746615229795813
354,0.9967904451251414,-0.0032095548748586333
355,0.9991552866466927,-0.0008447133533072693
356,0.9985821420165752,-0.0014178579834247529
357,0.9989267120241316,-0.0010732879758683644
358,0.9993424486167451,-0.0006575513832548507
359,0.9983813085579475,-0.0016186914420525111
360,1.0005958396639096,0.0005958396639096364
361,1.0004029458884458,0.0004029458884458048
362,0.9996606970355141,-0.00033930296448592134
363,0.9993207287388413,-0.0006792712611587426
364,0.9984931971675317,-0.0015068028324682903
365,0.9985417880370481,-0.0014582119629519275
366,0.9983087969817749,-0.001691203018225118
367,0.9974165449935415,-0.0025834550064585127
368,1.0005902445729893,0.0005902445729892847
369,0.999183667547134,-0.0008163324528660532
370,0.9971030312677632,-0.002896968732236771
371,0.9992385026945911,-0.0007614973054088647
372,0.9988392441861942,-0.0011607558138058138
373,0.9983765292136394,-0.0016234707863606035
374,0.9992017621226335,-0.0007982378773665477
375,0.9983433518898439,-0.0016566481101560893
376,0.9982477864559247,-0.0017522135440752873
377,0.99806156671337,-0.0019384332866300147
378,1.0003388639701338,0.0003388639701338292
379,0.9960600239185778,-0.0039399760814221585
380,0.9982916131129336,-0.0017083868870664265
381,0.9979409012633652,-0.00205909873663479
382,0.9978659500944252,-0.002134049905574753
383,0.9995137394051822,-0.00048626059481782224
384,0.9960052098947837,-0.003994790105216306
385,0.9980115241508818,-0.0019884758491182097
386,0.9984283967144082,-0.001571603285591805
387,0.9992802963218751,-0.0007197036781249055
388,0.9986877966359785,-0.0013122033640214914
389,1.0000786883860349,7.868838603486417e-05
390,1.0014096174343916,0.001409617434391608
391,0.999148330297911,-0.0008516697020890529
392,0.9996091422349207,-0.0003908577650792999
393,0.9986250825287971,-0.0013749174712028855
394,0.9994748185778044,-0.0005251814221955975
395,0.99846354428141,-0.0015364557185899574
396,0.9981793611013821,-0.0018206388986179434
397,0.9976704998007686,-0.0023295001992313935
398,1.0014292059046563,0.0014292059046563388
399,0.9981460320141902,-0.0018539679858098346
400,0.9994481536094197,-0.0005518463905802573
401,0.9997729361572436,-0.00022706384275639202
402,0.9993665033706306,-0.0006334966293694011
403,0.9982860727547427,-0.0017139272452573184
404,0.997474563728612,-0.002525436271388015
405,0.9981523356331126,-0.001847664366887436
406,0.9972925547468885,-0.0027074452531115067
407,1.0006115133675937,0.0006115133675936857
408,0.9992737798819018,-0.0007262201180981975
409,0.9996261191749531,-0.00037388082504685727
410,0.9976934541441341,-0.0023065458558658714
411,0.9991167636857343,-0.0008832363142656785
412,0.9968423679819999,-0.0031576320180001227
413,0.998788051447925,-0.0012119485520749596
414,0.9993296229824936,-0.000670377017506385
415,0.9999645548262918,-3.54451737082373e-05
416,0.9978362496769626,-0.0021637503230373945
417,1.0008026800709051,0.0008026800709051152
418,0.9978928368289455,-0.002107163171054527
419,0.9968797234184461,-0.0031202765815538935
420,0.9969663924013097,-0.0030336075986903133
421,0.9990820190213292,-0.000917980978670796
422,0.9969013824324842,-0.003098617567515838
423,0.9973208848342463,-0.0026791151657536982
424,0.9973123224961971,-0.0026876775038029432
425,0.9992873390347276,-0.0007126609652724492
426,0.997465748212205,-0.0025342517877949833
427,0.9991898333930814,-0.000810166606918572
428,0.999209151621021,-0.0007908483789790255
429,1.0000710768718806,7.107687188057099e-05
430,0.9994181964446627,-0.0005818035553373235
431,0.9979476571393312,-0.002052342860668799
432,0.9976631852674709,-0.0023368147325291133
433,0.9973167716652562,-0.00268322833474377
434,0.9986709037897454,-0.0013290962102545656
435,0.9989629996456212,-0.0010370003543788142
436,0.9985522684847642,-0.0014477315152358061
437,0.9979447964527806,-0.002055203547219442
438,0.9973265843473047,-0.002673415652695299
439,0.9992251761510037,-0.0007748238489962977
440,0.9996058274204517,-0.0003941725795483242
441,0.9986571063949914,-0.0013428936050086104
442,0.9972767839087837,-0.002723216091216285
443,0.99949807317867,-0.0005019268213299899
444,0.9987180698607048,-0.0012819301392952287
445,0.999184451239214,-0.0008155487607860445
446,0.9970734418718736,-0.0029265581281263664
447,0.9978501914123127,-0.0021498085876873185
448,0.9970052261610125,-0.0029947738389874967
449,0.998295653689373,-0.0017043463106269918
450,0.9968494132411971,-0.0031505867588028647
451,0.9986868148914385,-0.0013131851085614876
452,0.9976259455715705,-0.0023740544284295284
453,0.9979691558238948,-0.0020308441761052176
454,0.9986021396468405,-0.0013978603531594747
455,1.0000391498262138,3.914982621378016e-05
456,1.0002909513388745,0.0002909513388744678
457,0.9990846634272839,-0.0009153365727161411
458,0.9986302042484306,-0.0013697957515693693
459,0.9973955565600647,-0.0026044434399352667
460,0.9959012692809259,-0.004098730719074073
461,0.99908518887006,-0.000914811129939963
462,0.9994028113357327,-0.0005971886642672786
463,0.9972151127664602,-0.0027848872335397568
464,0.9977486493185721,-0.0022513506814278994
465,0.9964489318746494,-0.003551068125350554
466,0.9987007303257777,-0.0012992696742223364
467,1.0011755714831754,0.001175571483175375
468,0.9984332419972062,-0.0015667580027938222
469,0.9982469789687334,-0.0017530210312666217
470,0.9979787112328503,-0.002021288767149687
471,0.9973684948670156,-0.0026315051329843797
472,0.9996701969352861,-0.0003298030647138628
473,0.9985532532349095,-0.0014467467650904897
474,0.999028918849838,-0.0009710811501619787
475,0.9986991964275613,-0.001300803572438669
476,0.999490461172445,-0.0005095388275550006
477,0.9986674419357873,-0.00133255806421273
478,0.9998659382017968,-0.00013406179820318886
479,0.9982361863159676,-0.0017638136840324448
480,0.9993628890255141,-0.0006371109744859327
481,0.9990865706941381,-0.0009134293058619125
482,0.9979487602281502,-0.0020512397718498443
483,0.9986413022586423,-0.0013586977413576617
484,0.9989453371755788,-0.0010546628244212375
485,0.9954811176663951,-0.004518882333604868
486,0.9964777650146994,-0.0035222349853005763
487,1.0017949960624761,0.0017949960624761285
488,0.999213509743193,-0.0007864902568069931
489,1.000100917739221,0.0001009177392210514
490,0.9981311758307506,-0.0018688241692493834
491,0.9996530933814407,-0.00034690661855929505
492,0.999169856197283,-0.0008301438027169539
493,1.000359041182322,0.0003590411823219952
494,0.9985006564408572,-0.0014993435591428295
495,0.9999004992873409,-9.950071265907301e-05
496,1.0007320358810188,0.0007320358810187777
497,0.9987681403033746,-0.0012318596966254258
498,1.0013729733323795,0.0013729733323795124
499,0.997796442977821,-0.0022035570221790035
500,0.998321575775463,-0.0016784242245370118
501,0.9991211269856402,-0.0008788730143598489
502,0.9989114908191253,-0.0010885091808746639
503,0.9983273643116806,-0.0016726356883194349
504,0.9990133324300695,-0.0009866675699304883
505,0.9989995145169694,-0.0010004854830305554
506,0.9959033005368486,-0.0040966994631513876
507,0.9972563803308016,-0.0027436196691984494
508,0.9983062095301619,-0.0016937904698380857
509,0.998973431551017,-0.0010265684489829674
510,0.9981467268650022,-0.0018532731349978349
511,0.9989458402610745,-0.0010541597389255308
512,0.9980970422892311,-0.001902957710768871
513,0.9980131882238995,-0.0019868117761004944
514,0.9975322337446942,-0.002467766255305759
515,0.9983954093166475,-0.0016045906833525025
516,0.9968034815864877,-0.003196518413512317
517,0.9984870467932744,-0.0015129532067256202
518,0.9973631777054506,-0.0026368222945494235
519,0.9983362504069092,-0.0016637495930907908
520,0.9992567328972178,-0.0007432671027821636
521,1.0004500414479525,0.00045004144795246503
522,0.9991356137987137,-0.0008643862012862602
523,0.997273512318975,-0.002726487681025014
524,0.997852035042629,-0.002147964957371018
525,0.9983135439994095,-0.001686456000590475
526,0.9976820675257179,-0.002317932474282136
527,0.9985053116165561,-0.0014946883834439095
528,1.000504635205003,0.0005046352050031011
529,1.0005732723014886,0.0005732723014886254
530,0.9973404092997064,-0.002659590700293646
531,0.9982804310496988,-0.0017195689503012312
532,0.9982809325555396,-0.001719067444460376
533,0.9979949792263825,-0.0020050207736175274
534,0.9989562750761679,-0.00104372492383209
535,0.9997574789268049,-0.00024252107319511218
536,0.9990094481253311,-0.000990551874668899
537,0.9991730264906268,-0.0008269735093732189
538,0.9983719069193311,-0.0016280930806689131
539,0.9976926839889897,-0.0023073160110103075
540,0.9987408450131166,-0.0012591549868834484
541,0.9994866316510088,-0.0005133683489911833
542,0.9988466845714348,-0.001153315428565227
543,0.9980932259793623,-0.0019067740206376582
544,0.9994585572915663,-0.0005414427084337037
545,1.0002100423384856,0.0002100423384856498
546,0.9965241489791377,-0.0034758510208623417
547,0.9986429328702228,-0.001357067129777234
548,0.9981582939407208,-0.0018417060592792467
549,0.9972450733332103,-0.00275492666678967
550,0.9980589534200582,-0.001941046579941763
551,0.9984981074400636,-0.0015018925599363797
552,0.998187700975048,-0.0018122990249519466
553,0.9986916736491368,-0.0013083263508631982
554,0.9994161489333566,-0.0005838510666433816
555,1.0003361729638771,0.0003361729638771127
556,0.9992491866547402,-0.0007508133452598376
557,0.9994269786027559,-0.0005730213972441334
558,0.9994291677017638,-0.0005708322982361791
559,0.9970222286488789,-0.0029777713511210946
560,0.9983008612340447,-0.0016991387659552881
561,1.000946033974939,0.0009460339749389757
562,1.0002784608766462,0.00027846087664618047
563,1.0000071861774584,7.186177458429199e-06
564,0.9988890862591598,-0.0011109137408401581
565,0.9986632283945873,-0.0013367716054126788
566,0.9970655299750008,-0.0029344700249992473
567,0.9981839426767335,-0.0018160573232665067
568,0.9975671602831797,-0.0024328397168202898
569,0.9985561063237653,-0.0014438936762346533
570,0.9984917743518362,-0.0015082256481637746
571,0.9998350233027308,-0.0001649766972692257
572,0.9981522838550546,-0.0018477161449453883
573,0.9978771953362573,-0.0021228046637427056
574,0.9983364804358505,-0.0016635195641494516
575,0.9976282175677292,-0.0023717824322707637
576,0.9987182698435892,-0.0012817301564107542
577,0.9993251130133111,-0.0006748869866889384
578,0.9987650006256054,-0.0012349993743946408
579,1.0010672360518136,0.0010672360518135804
580,0.9986244709195335,-0.0013755290804664533
581,0.9986328551756322,-0.0013671448243678386
582,0.9987963160936987,-0.0012036839063013227
583,0.9981920239108072,-0.0018079760891928087
584,0.9972385284745994,-0.0027614715254006272
585,1.0004481090701938,0.00044810907019376955
586,0.9970611091102659,-0.0029388908897340915
587,0.9998342157847023,-0.00016578421529767073
588,0.9974127192693394,-0.0025872807306606127
589,0.9979758548897156,-0.00202414511028437
590,0.9983739974589223,-0.001626002541077698
591,0.9977265680287869,-0.0022734319712131024
592,0.9966017315873665,-0.003398268412633465
593,0.999383764253612,-0.0006162357463880275
594,0.9985430201000516,-0.0014569798999484185
595,0.998013419504759,-0.0019865804952410304
596,0.9987274430817508,-0.0012725569182492347
597,0.9997438127109559,-0.0002561872890440853
598,1.0003056994551547,0.00030569945515468433
599,0.9980075691161553,-0.001992430883844709
600,0.9983632786953162,-0.0016367213046838414
601,1.0001496007354513,0.00014960073545133845
602,0.9992873306743199,-0.0007126693256801486
603,0.9997684141939754,-0.00023158580602455903
604,0.9983574639442867,-0.001642536055713295
605,1.0014481491910443,0.0014481491910443012
606,0.9975829893394124,-0.0024170106605876374
607,0.998878115197,-0.0011218848030000172
608,0.9986391135261269,-0.001360886473873113
609,0.9993515203300531,-0.0006484796699468554
610,0.9993504658972882,-0.0006495341027118462
611,0.9997303440503412,-0.0002696559496587758
612,1.0013128714983126,0.0013128714983126066
613,0.9981831659111962,-0.0018168340888038426
614,0.9983518946600447,-0.001648105339955297
615,0.9992271159804491,-0.0007728840195508901
616,0.9978398272621699,-0.0021601727378300906
617,0.9997385689922358,-0.00026143100776421235
618,0.998322186290571,-0.001677813709428988
619,0.9983034152914476,-0.0016965847085523844
620,0.9972785358302033,-0.0027214641697966835
621,0.9972735972905596,-0.0027264027094403565
622,0.9993702565519962,-0.0006297434480038167
623,0.9984141043090486,-0.0015858956909513555
624,0.9986516666059272,-0.0013483333940728093
625,0.9981196446477327,-0.0018803553522672711
626,0.9995206284194906,-0.000479371580509369
627,0.9967941530571498,-0.003205846942850199
628,0.9978432902993339,-0.0021567097006660596
629,0.9981687707817989,-0.0018312292182011136
630,0.9986214514910043,-0.0013785485089956584
631,0.9980209636070714,-0.0019790363929286237
632,1.0001567486505876,0.00015674865058756815
633,0.9987179770154374,-0.001282022984562592
634,0.9982396541304223,-0.0017603458695777396
635,0.9992969631816592,-0.0007030368183408298
636,0.9995206738808482,-0.0004793261191518017
637,0.9991423708031271,-0.0008576291968729333
638,1.001929595032005,0.0019295950320050714
639,0.9986548477891644,-0.0013451522108356428
640,0.9985976969850526,-0.0014023030149473703
641,1.0004165068511484,0.00041650685114835717
642,0.9994770503333186,-0.0005229496666814271
643,0.9985367539822678,-0.0014632460177321782
644,1.0001362891085832,0.00013628910858320964
645,0.9972154035660808,-0.002784596433919151
