time (s)	frame	L(t) (um)
20.4	231	118.534
20.6	232	118.328
20.8	233	118.328
21	234	118.328
21.2	235	117.916
21.4	236	117.916
21.6	237	117.916
21.8	238	117.916
22	239	117.916
22.2	240	117.916
22.4	241	117.916
22.6	242	117.916
22.8	243	117.916
23	244	117.916
23.2	245	117.916
23.4	246	117.916
23.6	247	117.173
23.8	248	116.712
24	249	116.712
24.2	250	116.712
24.4	251	116.712
24.6	252	116.712
24.8	253	116.712
25	254	116.712
25.2	255	116.712
25.4	256	116.712
25.6	257	116.712
25.8	258	116.712
26	259	116.712
26.2	260	116.712
26.4	261	116.712
26.6	262	116.712
26.8	263	116.712
27	264	116.712
27.2	265	115.013
27.4	266	115.013
27.6	267	114.552
27.8	268	114.552
28	269	114.552
28.2	270	113.934
28.4	271	113.934
28.6	272	113.934
28.8	273	113.934
29	274	113.934
29.2	275	113.728
29.4	276	113.728
29.6	277	113.728
29.8	278	113.522
30	279	113.522
30.2	280	113.522
30.4	281	113.522
30.6	282	113.522
30.8	283	113.522
31	284	113.522
31.2	285	113.522
31.4	286	113.522
31.6	287	113.522
31.8	288	113.522
32	289	113.522
32.2	290	113.522
32.4	291	113.522
32.6	292	113.11
32.8	293	113.11
33	294	113.11
33.2	295	113.11
33.4	296	113.11
33.6	297	113.11
33.8	298	112.904
34	299	112.904
34.2	300	112.698
34.4	301	112.492
34.6	302	112.492
34.8	303	112.492
35	304	112.492
35.2	305	112.492
35.4	306	112.492
35.6	307	112.492
35.8	308	112.492
36	309	112.492
36.2	310	112.492
36.4	311	112.08
36.6	312	112.08
36.8	313	112.08
37	314	112.08
37.2	315	112.08
37.4	316	111.874
37.6	317	111.668
37.8	318	111.668
38	319	111.462
38.2	320	110.844
38.4	321	110.844
38.6	322	110.844
38.8	323	110.844
39	324	110.844
39.2	325	110.638
39.4	326	110.638
39.6	327	110.638
39.8	328	110.638
40	329	110.226
40.2	330	110.226
40.4	331	110.02
40.6	332	110.02
40.8	333	110.02
41	334	110.02
41.2	335	109.814
41.4	336	109.402
41.6	337	109.402
41.8	338	109.402
42	339	109.402
42.2	340	109.402
42.4	341	109.402
42.6	342	108.99
42.8	343	108.99
43	344	108.99
43.2	345	108.99
43.4	346	108.99
43.6	347	108.784
43.8	348	108.784
44	349	108.784
44.2	350	108.784
44.4	351	108.784
44.6	352	108.578
44.8	353	108.578
45	354	108.166
45.2	355	108.166
45.4	356	107.875
45.6	357	107.875
45.8	358	107.875
46	359	107.669
46.2	360	107.257
46.4	361	107.257
46.6	362	107.257
46.8	363	107.257
47	364	107.257
47.2	365	106.845
47.4	366	106.845
47.6	367	106.845
47.8	368	106.433
48	369	106.227
48.2	370	106.227
48.4	371	106.227
48.6	372	106.227
48.8	373	106.227
49	374	106.227
49.2	375	106.227
49.4	376	106.021
49.6	377	105.609
49.8	378	105.609
50	379	105.609
50.2	380	105.403
50.4	381	105.112
50.6	382	105.112
50.8	383	105.112
51	384	105.112
51.2	385	105.112
51.4	386	104.906
51.6	387	103.464
51.8	388	103.464
52	389	103.464
52.2	390	103.464
52.4	391	103.464
52.6	392	103.464
52.8	393	103.464
53	394	103.464
53.2	395	103.464
53.4	396	103.464
53.6	397	103.464
53.8	398	102.64
54	399	102.349
54.2	400	102.349
54.4	401	101.937
54.6	402	101.286
54.8	403	101.286
55	404	101.286
55.2	405	101.286
55.4	406	101.286
55.6	407	100.668
55.8	408	100.462
56	409	100.462
56.2	410	100.462
56.4	411	100.256
56.6	412	99.844
56.8	413	99.844
57	414	99.844
57.2	415	99.638
57.4	416	99.638
57.6	417	99.638
57.8	418	99.432
58	419	99.432
58.2	420	99.432
58.4	421	99.432
58.6	422	99.02
58.8	423	99.02
59	424	99.02
59.2	425	99.02
59.4	426	99.02
59.6	427	99.02
59.8	428	99.02
60	429	98.814
60.2	430	98.814
60.4	431	98.814
60.6	432	98.608
60.8	433	98.608
61	434	98.608
61.2	435	98.608
61.4	436	98.402
61.6	437	98.402
61.8	438	98.402
62	439	97.819
62.2	440	97.819
62.4	441	97.819
62.6	442	97.819
62.8	443	97.819
63	444	97.819
63.2	445	97.819
63.4	446	97.819
63.6	447	97.613
63.8	448	96.995
64	449	96.789
64.2	450	96.789
64.4	451	96.583
64.6	452	96.583
64.8	453	95.932
65	454	95.726
65.2	455	95.726
65.4	456	95.52
65.6	457	94.47
65.8	458	93.852
66	459	93.852
66.2	460	93.852
66.4	461	93.852
66.6	462	93.852
66.8	463	93.852
67	464	93.234
67.2	465	93.234
67.4	466	93.234
67.6	467	93.028
67.8	468	92.737
68	469	92.737
68.2	470	92.737
68.4	471	92.737
68.6	472	92.086
68.8	473	91.88
69	474	91.468
69.2	475	91.468
69.4	476	91.056
69.6	477	91.056
69.8	478	91.056
70	479	91.056
70.2	480	90.438
70.4	481	90.438
70.6	482	90.438
70.8	483	90.438
71	484	90.438
71.2	485	89.82
71.4	486	89.82
71.6	487	89.82
71.8	488	89.82
72	489	89.82
72.2	490	89.82
72.4	491	89.614
72.6	492	89.614
72.8	493	89.614
73	494	89.614
73.2	495	89.408
73.4	496	89.408
73.6	497	89.408
73.8	498	89.408
74	499	88.996
74.2	500	88.79
74.4	501	88.584
74.6	502	88.584
74.8	503	88.584
75	504	88.293
75.2	505	87.881
75.4	506	87.42
75.6	507	87.42
75.8	508	87.214
76	509	86.802
76.2	510	86.596
76.4	511	86.596
76.6	512	86.596
76.8	513	86.596
77	514	86.596
77.2	515	85.978
77.4	516	85.978
77.6	517	85.978
77.8	518	85.772
78	519	85.36
78.2	520	85.36
78.4	521	85.36
78.6	522	85.36
78.8	523	84.742
79	524	84.124
79.2	525	84.124
79.4	526	84.124
79.6	527	84.124
79.8	528	84.124
80	529	83.015
80.2	530	81.316
80.4	531	81.316
80.6	532	80.855
80.8	533	80.564
81	534	80.564
81.2	535	80.564
81.4	536	80.564
81.6	537	80.152
81.8	538	79.946
82	539	79.946
82.2	540	79.946
82.4	541	79.946
82.6	542	79.328
82.8	543	79.328
83	544	79.328
83.2	545	79.328
83.4	546	79.122
83.6	547	78.916
83.8	548	78.298
84	549	78.298
84.2	550	78.298
84.4	551	77.474
84.6	552	77.474
84.8	553	77.474
85	554	77.474
85.2	555	76.856
85.4	556	76.856
85.6	557	76.856
85.8	558	76.856
86	559	76.856
86.2	560	76.444
86.4	561	75.826
86.6	562	75.826
86.8	563	75.826
87	564	75.62
87.2	565	75.208
87.4	566	75.208
87.6	567	75.208
87.8	568	75.208
88	569	75.002
88.2	570	75.002
88.4	571	75.002
88.6	572	75.002
88.8	573	74.796
89	574	74.178
89.2	575	73.56
89.4	576	73.56
89.6	577	73.354
89.8	578	73.148
90	579	73.148
90.2	580	73.148
90.4	581	73.148
90.6	582	73.148
90.8	583	73.148
91	584	73.148
91.2	585	73.148
91.4	586	73.148
91.6	587	73.148
91.8	588	72.53
92	589	72.53
92.2	590	72.53
92.4	591	72.53
92.6	592	72.53
92.8	593	72.53
93	594	72.53
93.2	595	72.53
93.4	596	72.53
93.6	597	71.912
93.8	598	71.5
94	599	71.5
94.2	600	71.5
94.4	601	71.5
94.6	602	70.849
94.8	603	70.849
95	604	70.231
95.2	605	70.231
95.4	606	69.819
95.6	607	69.819
95.8	608	69.613
96	609	69.613
96.2	610	69.407
96.4	611	68.789
96.6	612	68.789
96.8	613	67.868
97	614	67.868
97.2	615	67.662
97.4	616	67.011
97.6	617	67.011
97.8	618	67.011
98	619	66.805
98.2	620	66.805
98.4	621	66.599
98.6	622	66.599
98.8	623	66.599
99	624	66.599
99.2	625	66.599
99.4	626	66.599
99.6	627	66.599
99.8	628	66.599
100	629	66.599
100.2	630	66.599
100.4	631	66.187
100.6	632	65.981
100.8	633	65.981
101	634	65.775
101.2	635	65.775
101.4	636	65.775
101.6	637	65.775
101.8	638	65.775
102	639	65.157
102.2	640	64.951
102.4	641	64.368
102.6	642	64.077
102.8	643	63.871
103	644	63.871
103.2	645	63.871
103.4	646	63.871
103.6	647	63.128
103.8	648	63.128
104	649	63.128
104.2	650	62.922
104.4	651	62.922
104.6	652	62.51
104.8	653	62.098
105	654	61.637
105.2	655	61.637
105.4	656	61.225
105.6	657	60.764
105.8	658	60.764
106	659	60.764
106.2	660	59.528
106.4	661	59.322
106.6	662	59.322
106.8	663	59.116
107	664	58.498
107.2	665	58.498
107.4	666	58.498
107.6	667	58.498
107.8	668	58.498
108	669	58.498
108.2	670	58.498
108.4	671	58.498
108.6	672	58.498
108.8	673	57.847
109	674	57.229
109.2	675	57.229
109.4	676	56.938
109.6	677	56.732
109.8	678	56.149
110	679	55.858
110.2	680	55.858
110.4	681	55.858
110.6	682	55.858
110.8	683	55.858
111	684	55.858
111.2	685	55.858
111.4	686	55.858
111.6	687	55.858
111.8	688	55.652
112	689	55.034
112.2	690	55.034
112.4	691	54.21
112.6	692	54.21
112.8	693	54.21
113	694	54.21
113.2	695	53.386
113.4	696	53.18
113.6	697	52.974
113.8	698	52.356
114	699	50.708
114.2	700	50.502
114.4	701	50.502
114.6	702	49.884
114.8	703	49.884
115	704	49.678
115.2	705	49.678
115.4	706	49.266
115.6	707	49.266
115.8	708	49.266
116	709	48.648
116.2	710	48.648
116.4	711	48.648
116.6	712	48.442
116.8	713	48.03
117	714	47.824
117.2	715	47.824
117.4	716	47.618
117.6	717	47.206
117.8	718	47.206
118	719	47.206
118.2	720	47
118.4	721	47
118.6	722	46.794
118.8	723	46.382
119	724	46.382
119.2	725	45.799
119.4	726	45.799
119.6	727	45.799
119.8	728	45.338
120	729	45.338
120.2	730	45.338
120.4	731	45.047
120.6	732	45.047
120.8	733	45.047
121	734	45.047
121.2	735	45.047
121.4	736	45.047
121.6	737	44.841
121.8	738	44.841
122	739	44.429
122.2	740	44.429
122.4	741	44.429
122.6	742	44.429
122.8	743	44.223
123	744	44.017
123.2	745	44.017
123.4	746	43.605
123.6	747	43.399
123.8	748	43.193
124	749	42.781
124.2	750	42.781
124.4	751	41.957
124.6	752	41.751
124.8	753	41.545
125	754	41.545
125.2	755	41.545
125.4	756	41.545
125.6	757	41.545
125.8	758	41.545
126	759	41.545
126.2	760	41.545
126.4	761	41.133
126.6	762	40.927
126.8	763	40.309
127	764	39.485
127.2	765	39.485
127.4	766	39.485
127.6	767	39.485
127.8	768	39.485
128	769	39.279
128.2	770	39.073
128.4	771	39.073
128.6	772	39.073
128.8	773	39.073
129	774	39.073
129.2	775	39.073
129.4	776	38.455
129.6	777	37.837
129.8	778	37.837
130	779	37.425
130.2	780	37.219
130.4	781	37.013
130.6	782	36.362
130.8	783	36.362
131	784	36.362
131.2	785	36.362
131.4	786	36.362
131.6	787	36.362
131.8	788	36.362
132	789	35.744
132.2	790	35.744
132.4	791	35.744
132.6	792	35.744
132.8	793	35.744
133	794	35.538
133.2	795	34.955
133.4	796	34.337
133.6	797	34.337
133.8	798	33.719
134	799	33.307
134.2	800	33.307
134.4	801	33.307
134.6	802	32.054
134.8	803	32.054
135	804	32.054
135.2	805	32.054
135.4	806	31.642
135.6	807	31.024
135.8	808	31.024
136	809	31.024
136.2	810	31.024
136.4	811	31.024
136.6	812	29.974
136.8	813	28.738
137	814	28.738
137.2	815	28.738
137.4	816	28.738
137.6	817	28.738
137.8	818	28.738
138	819	28.738
138.2	820	28.326
138.4	821	27.708
138.6	822	26.678
138.8	823	26.678
139	824	26.678
139.2	825	26.472
139.4	826	26.472
139.6	827	25.551
139.8	828	25.551
140	829	25.551
140.2	830	25.345
140.4	831	25.345
140.6	832	24.933
140.8	833	24.109
141	834	24.109
141.2	835	23.697
141.4	836	23.697
141.6	837	23.491
141.8	838	23.079
142	839	22.205
142.2	840	21.462
142.4	841	21.462
142.6	842	20.844
142.8	843	20.844
143	844	20.844
143.2	845	20.844
143.4	846	20.226
143.6	847	19.483
143.8	848	19.483
144	849	18.832
144.2	850	18.832
144.4	851	17.723
144.6	852	17.723
144.8	853	17.723
145	854	17.723
145.2	855	17.723
145.4	856	16.899
145.6	857	16.487
145.8	858	16.487
146	859	15.566
146.2	860	15.154
146.4	861	15.154
146.6	862	14.536
146.8	863	14.536
147	864	14.536
147.2	865	14.536
147.4	866	13.712
147.6	867	12.888
147.8	868	12.427
148	869	12.427
148.2	870	11.776
148.4	871	11.776
148.6	872	11.57
148.8	873	11.364
149	874	11.364
149.2	875	10.746
149.4	876	10.128
149.6	877	9.922
149.8	878	9.922
150	879	9.304
150.2	880	8.721
150.4	881	8.309
150.6	882	8.309
150.8	883	8.309
151	884	7.897
151.2	885	7.897
151.4	886	7.897
151.6	887	7.073
151.8	888	6.661
152	889	6.661
152.2	890	6.249
152.4	891	5.837
152.6	892	5.837
152.8	893	5.631
153	894	4.98
153.2	895	4.98
153.4	896	4.774
153.6	897	4.568
153.8	898	4.568
154	899	4.156
154.2	900	2.508
154.4	901	2.508
154.6	902	2.508
154.8	903	2.508
155	904	2.302
155.2	905	1.651
155.4	906	1.239
155.6	907	1.239
155.8	908	1.239
156	909	1.239
156.2	910	-0.064
