event,time_s,old_affinity,mobile_affinity,new_affinity,old_share_bookkeeping,mobile_share_bookkeeping,new_share_bookkeeping,unresolved_H,amount_ARA,concentration_ARA,movement_ARA,frequency_ARA,detector_shape_agreement_ARA,detector_phase_coherence_ARA,source_evidence
GW151226,-0.40004873275756836,0.6323507107104929,0.26124143924104876,0.6392379062058585,0.41253804240719216,0.17043079119662857,0.4170311663955268,0.3607620937941415,1.550402733707591,0.7237002684891384,1.457896021479131,1.469855992189407,1.7281854521143762,1.8723456187454235,0.515272073501456
GW151226,-0.39614248275756836,0.6323507107104929,0.26124143924104876,0.6392379062058585,0.41253804240719216,0.17043079119662857,0.4170311663955268,0.3607620937941415,1.4188430558945568,0.7681230168415913,1.2941176470588236,1.2958262143031485,1.66541738500948,1.9250671222845985,0.4031504981499109
GW151226,-0.39223623275756836,0.6403045442061502,0.2958988507453221,0.6461624309639726,0.4046501344499845,0.1869977510250823,0.4083521145243012,0.35383756903602737,1.1974615572370029,0.7756895289236027,1.0034171344886502,1.0907981449841346,1.5921577599649184,1.8801562118623383,0.1856292867215808
GW151226,-0.38832998275756836,0.6456045461285598,0.2958988507453221,0.6461624309639726,0.40663755231625953,0.18637350855381343,0.40698893912929707,0.35383756903602737,0.9843788137661704,0.7756895289236027,0.8955333170612644,0.8921161825726142,1.5594503257551424,1.5360019526482793,0.0
GW151226,-0.38442373275756836,0.7115317409277645,0.32300423723158067,0.6961660390318691,0.41112319385985946,0.18663191815977836,0.4022448879797844,0.2884682590722355,0.8213326824505736,0.7610446668293873,0.8989504515499146,0.8142543324383695,1.5798029522983255,0.6490114718086405,0.0
GW151226,-0.38051748275756836,0.7142644294149182,0.35689578598861116,0.717547770365292,0.3993186339510382,0.19952713848650422,0.4011542275618985,0.28245222963470795,0.7293141322919209,0.8101049548450086,0.8989504515499146,0.7420063461069075,1.6473933286141695,0.40932389553331705,0.0
GW151226,-0.37661123275756836,0.7205210795822725,0.38899927693652586,0.7319838748544596,0.39126767525511996,0.21123995824121874,0.39749236650311826,0.2680161251455404,0.7273614840126922,0.6541371735416158,0.8774713204783988,0.6531608494020015,1.749540733682243,0.9731510861606053,0.0
GW151226,-0.37270498275756836,0.7404356523280052,0.4026726083060599,0.7327979531340987,0.3947082465494291,0.2146549786713431,0.39063677477869463,0.25956434767199477,0.7217476202099097,0.6541371735416158,0.8535513790578472,0.5623627044178667,1.7980743938829273,1.4290944593605077,0.0
GW151226,-0.36879873275756836,0.7523448747195901,0.536785804351223,0.7413162480503217,0.37053166210354005,0.264368300978957,0.3651000369170103,0.2476551252804099,0.7217476202099097,0.7234561874542348,0.8774713204783988,0.5311203319502075,1.7511990736772023,1.6360751769587503,0.0
GW151226,-0.36489248275756836,0.7523448747195901,0.5959024676921574,0.7327979531340987,0.36152258498625944,0.28634766814893825,0.3521297468643218,0.2476551252804099,0.7241884305589457,0.9172565291676837,1.02245545521113,0.5176958750305101,1.6866364608678406,1.7732487185745667,0.0
GW151226,-0.36098623275756836,0.7523448747195901,0.648924198759619,0.7327979531340987,0.3525404147746865,0.3040786398303223,0.34338094539452246,0.2476551252804099,0.8628264583841836,1.1039785208689286,0.8879668049792531,0.5308762509153039,1.6430427570398167,1.9021235050036611,0.0
GW151226,-0.35707998275756836,0.7624102466453588,0.7076078980130267,0.7319838748544596,0.34623503515845216,0.32134752454461935,0.3324174402964744,0.23758975335464116,1.0771296070295338,1.2069807175982425,0.8843055894556993,0.5875030510129363,1.6083004621375685,1.9553331706126433,0.07540703953058273
GW151226,-0.35317373275756836,0.7624102466453588,0.7076078980130267,0.7026904835615893,0.35090312467237006,0.3256800699468017,0.32341680538036793,0.23758975335464116,1.2487185745667562,1.2609226263119355,0.7969245789602148,0.6573102269953625,1.5526010110306327,1.9719306809860875,0.24522789405965623
GW151226,-0.34926748275756836,0.7624102466453588,0.7076078980130267,0.659293490809108,0.35805479759077746,0.33231767780075927,0.30962752460799353,0.23758975335464116,1.2855748108371978,1.2426165486941665,0.8647791066634123,0.7207712960702953,1.5165793354983834,1.9494752257749572,0.27836050941624346
GW151226,-0.34536123275756836,0.6893495080189447,0.7076078980130267,0.6057178541083147,0.34421432258084217,0.3533313224047646,0.3024543550138938,0.2923921019869733,1.280693190139126,1.1181352208933366,0.9997559189650964,0.7927752013668538,1.5292645374134164,1.8415914083475713,0.2584610836709429
GW151226,-0.34145498275756836,0.6861690578778807,0.5521627727046945,0.6048949696171537,0.3722651264636323,0.29956312085119613,0.328171752684629,0.31383094212211926,1.2465218452526239,0.9397119843788138,0.9997559189650964,0.8855259946302172,1.5786114733961316,1.4618013180375884,0.180182979157672
GW151226,-0.33754873275756836,0.6537086113280723,0.42562740719841885,0.6038055423681503,0.388385995875604,0.2528767734616047,0.35873723066219715,0.34629138867192766,1.238711252135709,0.875030510129363,0.9997559189650964,1.038564803514767,1.6099671462664085,1.1235050036612155,0.1340966431023516
GW151226,-0.33364248275756836,0.6537086113280723,0.359295554240423,0.6048949696171537,0.4040478155349636,0.22207537319622386,0.3738768112681944,0.34629138867192766,1.238711252135709,0.6773248718574566,1.0258725896997802,1.232853307298023,1.598027046427912,1.2782523797900902,0.15256661306257122
GW151226,-0.32973623275756836,0.6495981354407033,0.2700658418008023,0.6048949696171537,0.4260892219213751,0.17714358789280893,0.39676719018516,0.35040186455929667,1.2143031486453502,0.48254820600439347,0.9655845740785941,1.4129851110568707,1.555549117361172,1.4417866731754942,0.15448971186820643
GW151226,-0.32582998275756836,0.5938753400536312,0.268472956504406,0.6057178541083147,0.4045290055789843,0.18287524467638183,0.41259574974395274,0.3942821458916853,1.1715889675372224,0.3651452282157676,0.9848669758359776,1.4796192335855505,1.5602320976113713,1.2894801073956554,0.1106302801439036
GW151226,-0.32192373275756836,0.5938753400536312,0.268472956504406,0.6481503821725502,0.39316508409813816,0.17773796182983162,0.42909695407136805,0.35184961782744983,1.1613375640712715,0.2819135953136441,0.9848669758359776,1.552111300951916,1.6146697905619232,0.7705638271906273,0.06216044542018602
GW151226,-0.31801748275756836,0.5938753400536312,0.268472956504406,0.680573779790066,0.3849030026577054,0.1740029264081001,0.44109407093354636,0.31942622020993405,1.1920917744691237,0.23529411764705882,1.0151330241640224,1.6177690993409812,1.659435940990526,0.38393946790334393,0.03687580683914226
GW151226,-0.31411123275756836,0.6001687585642108,0.268472956504406,0.6923615437627477,0.38447630084586687,0.1719874414004905,0.443536257753002,0.3076384562372523,1.2272394434952405,0.21698804002928973,1.0466194776665854,1.6319257993653893,1.680284227294465,0.4337319990236759,0.04928050904210915
GW151226,-0.31020498275756836,0.6910811256064714,0.3079649418672967,0.7481062974408784,0.3955471425869816,0.17626679163849882,0.4281860657739472,0.2518937025591216,1.2467659262875275,0.3524530144007811,1.0466194776665854,1.490602880156212,1.7139116810730308,0.5098852819135953,0.06291115694589271
GW151226,-0.30629873275756836,0.7017921505134466,0.4360187803868248,0.7482969718448006,0.37208483644635326,0.23117382613794513,0.39674133741517137,0.2517030281551994,1.2660483280449109,0.6558457407859408,1.3253600195264827,1.3568464730290457,1.7429274405713435,0.3458628264583842,0.046008113356070135
GW151226,-0.30239248275756836,0.7660855396818773,0.5064010022937802,0.7868609738861927,0.37200401281514334,0.2459036167490178,0.3820923704353533,0.2131390261138073,1.2682450573590431,0.8674639980473517,1.2992433487917987,1.2711740297778862,1.7348182091627935,0.09738833292653161,0.01306196947598953
GW151226,-0.29848623275756836,0.8868512015883352,0.5305481359185066,0.8969902456358163,0.3831901111409759,0.2292389059225966,0.38757098293599546,0.10300975436418369,1.2741030021967292,0.8674639980473517,1.0517451793995605,1.2150353917500611,1.6949402907770093,0.012936294849890163,0.00177293862782849
GW151226,-0.29457998275756836,0.9416126054774011,0.5305481359185066,0.9105274861210791,0.39518917943295745,0.22266787983049346,0.3821429407361293,0.05838739452259889,1.2784964608249938,0.8674639980473517,1.0517451793995605,1.1959970710275811,1.6169714168633122,0.1276543812545765,0.017775646694101994
GW151226,-0.29067373275756836,0.9416126054774011,0.5305481359185066,0.9105274861210791,0.39518917943295745,0.22266787983049346,0.3821429407361293,0.05838739452259889,1.2592140590676104,0.8674639980473517,1.0517451793995605,1.1820844520380767,1.5418703420066604,0.2130827434708323,0.0276170214261684
GW151226,-0.28676748275756836,0.9416126054774011,0.5305481359185066,0.9105274861210791,0.39518917943295745,0.22266787983049346,0.3821429407361293,0.05838739452259889,1.2457896021479131,0.8486697583597755,1.0517451793995605,1.1820844520380767,1.539263068018977,0.2155235538198682,0.026486724273444874
GW151226,-0.28286123275756836,0.9416126054774011,0.4954785477184655,0.9105274861210791,0.4010926603270487,0.2110558075405369,0.38785153213198836,0.05838739452259889,1.1862338296314376,0.8135220893336588,0.9851110568708812,1.193068098608738,1.6023674482960006,0.1930680986087381,0.017977905691782668
GW151226,-0.27895498275756836,0.8824614801788818,0.41466504884342825,0.8598441401244833,0.4091207603335363,0.19224417595222099,0.39863506371377905,0.11753851982111818,1.139126189895045,0.8032706858677081,0.8010739565535758,1.2250427141811082,1.6548387883831464,0.18037588479375152,0.012547504800151127
GW151226,-0.27504873275756836,0.8220450690229948,0.3284849064724599,0.8066709696651431,0.42001056205045006,0.1678340219917165,0.41215541595732247,0.1779549309770052,1.0944593605076887,0.7886258237734928,0.7761776909934098,1.280693190139126,1.6597801074303133,0.1276543812545765,0.006029075609655988
GW151226,-0.27114248275756836,0.7223318175120906,0.2476188794153489,0.758896629798918,0.41781122389762276,0.1432277307470996,0.43896104535469915,0.24110337020108197,1.0305101293629486,0.7798389065169636,0.9509397119843789,1.3668537954600928,1.6497936998693974,0.04124969489870637,0.0006292667637708464
GW151226,-0.26723623275756836,0.7151663184008833,0.23259805087800625,0.7057579360583288,0.43251083828264425,0.14066822692810887,0.4268209347886421,0.2848336815991167,0.8930925067122284,0.7798389065169636,0.9121308274347084,1.4173785696851353,1.6513403176319108,0.023675860385648034,0.0
GW151226,-0.26332998275756836,0.6276354093865257,0.23259805087800625,0.6970689623554025,0.403027312017031,0.14935958969777016,0.4476130982845566,0.3029310376445975,0.7461557237002685,0.8000976324139615,0.859653404930437,1.4173785696851353,1.6503461139345599,0.08567244325115939,0.0
GW151226,-0.25942373275756836,0.6246271699170355,0.23259805087800625,0.6314642181263364,0.41958191788422045,0.1562435016979617,0.42417458041714606,0.36853578187366365,0.668293873566024,0.7830119599707103,0.8962655601659751,1.4173785696851353,1.653206267644886,0.07542103978520869,0.0
GW151226,-0.25551748275756836,0.5470609648026046,0.23259805087800625,0.6256733148492899,0.38927515785247613,0.16551106512303485,0.44521377702377735,0.3743266851507101,0.668293873566024,0.731022699536246,0.859653404930437,1.3182816695142787,1.6511462966178398,0.19257993653893093,0.0
GW151226,-0.25161123275756836,0.5470609648026046,0.3783652541528357,0.6075088474467893,0.35687158366478605,0.24682405826921625,0.39630435806534525,0.39249115255321065,0.668293873566024,0.8603856480351477,0.93605076885526,0.9082255308762509,1.6547925297967454,1.0019526482792287,0.0
GW151226,-0.24770498275756836,0.5470609648026046,0.39663720129224767,0.5598924344314358,0.363836382463922,0.2637933498341587,0.37237026770125414,0.44010756556856423,0.6985599218940688,1.0505247742250428,0.9724188430558947,0.528435440566268,1.6767974548814149,1.7639736392482304,0.0
GW151226,-0.24379873275756836,0.5470609648026046,0.4324925592395305,0.5145261684571422,0.36615246666469436,0.28947087722996423,0.34437665610467205,0.4529390351973954,0.8679521601171589,1.1481571881864778,0.7739809616792775,0.44935318525750545,1.6851240901539684,1.9416646326580425,0.0
GW151226,-0.23989248275756836,0.5737549353065958,0.569042159522071,0.5057660406415417,0.3480333406476419,0.34517462345136196,0.3067920359003895,0.4262450646934042,1.0939711984378813,1.2970466194776666,0.7883817427385893,0.42323651452282157,1.6763630244410535,1.9748596534049305,0.09278996418854007
GW151226,-0.23598623275756836,0.5910796636394468,0.598013278629043,0.49684546065728474,0.3505938666640119,0.35470648132274407,0.2946996520126508,0.40198672137095703,1.2753234073712472,1.4820600439345863,0.7442030754210398,0.417622650720039,1.6629554931412813,1.973395167195509,0.27166094076110975
GW151226,-0.23207998275756836,0.5967668699854916,0.6788590204016798,0.5057660406415417,0.3350003217094047,0.3810834710637053,0.28391620722632865,0.3211409795983202,1.3780815230656578,1.4942640956797657,0.7298022943617282,0.417622650720039,1.6575943195554699,1.9548450085428362,0.36954538909358714
GW151226,-0.22817373275756836,0.5982339395160974,0.7208195878281433,0.5145261684571422,0.3262655781396551,0.3931214931526112,0.2806129287071884,0.27918041217185674,1.3944349524041981,1.5621186233829631,0.7442030754210398,0.4752257749572858,1.6945020659974546,1.918232853307298,0.37830904209721666
GW151226,-0.22426748275756836,0.6172075767265897,0.7208195878281433,0.5145261684571422,0.33316588825154225,0.38909518823722505,0.27773892351069296,0.27918041217185674,1.4315352697095434,1.604344642421284,0.7442030754210398,0.5352697095435685,1.7265043768318467,1.859653404930437,0.4012530168314634
GW151226,-0.22036123275756836,0.6172075767265897,0.7208195878281433,0.5145261684571422,0.33316588825154225,0.38909518823722505,0.27773892351069296,0.27918041217185674,1.4774225042714182,1.4574078594093238,0.7783744203075421,0.6053209665608982,1.74704214156462,1.7805711496216743,0.4250423686429089
GW151226,-0.21645498275756836,0.6172075767265897,0.7208195878281433,0.49684546065728474,0.3363762520872181,0.39284448300298797,0.2707792649092489,0.27918041217185674,1.438369538686844,1.4754698559921895,0.8860141567000244,0.6746399804735173,1.7613977480981764,1.7029533805223334,0.3732614439123884
GW151226,-0.21254873275756836,0.6222368060362157,0.5526000506056868,0.5024331861219037,0.3709818873355197,0.32946397211911255,0.2995541405447715,0.3777631939637843,1.3458628264583843,1.5540639492311448,0.8860141567000244,0.7522577495728582,1.746360572408907,1.6087381010495485,0.27820135333014534
GW151226,-0.20864248275756836,0.6222368060362157,0.4963498472328308,0.5024331861219037,0.38385514533222415,0.3061960348486625,0.3099488198184965,0.3777631939637843,1.2604344642421283,1.574078594093239,0.8860141567000244,0.8208445203807664,1.7136833975705905,1.4803514766902612,0.19276727186093587
GW151226,-0.20473623275756836,0.6041707363056735,0.49319677390561506,0.5002964369940776,0.3781588345672511,0.3086986939700343,0.31314247146208873,0.39582926369432647,1.1845252623871125,1.69660727361484,0.902855748108372,0.8862582377349281,1.6811495424710896,1.3138882108860142,0.1212227834305378
GW151226,-0.20082998275756836,0.5945578734744962,0.44809907040250074,0.49184020431548015,0.3874610481840604,0.29201688053316743,0.32052207128212035,0.4054421265255038,1.122040517451794,1.7359043202343178,0.9160361239931658,0.9428850378325604,1.677964054379588,1.157676348547718,0.07064171030923347
GW151226,-0.19692373275756836,0.5945578734744962,0.44501031982176176,0.49184020431548015,0.3882425317775015,0.29058892488474897,0.32116854333709643,0.4054421265255038,1.0600439345862827,1.7359043202343178,0.8733219428850378,1.005857944837686,1.7198235735293552,1.0151330241640224,0.030476290449639926
GW151226,-0.19301748275756836,0.6041707363056735,0.44482720884736615,0.5002964369940776,0.3899650984779166,0.28711600195090575,0.32291889957053216,0.39582926369432647,1.0434464242128387,1.5533317061264338,0.7820356358310959,1.096656089821821,1.7652366174603835,0.8642909445936051,0.018775175511064432
GW151226,-0.18911123275756836,0.6216532942710097,0.4139254657043314,0.5024331861219037,0.4041927605621471,0.2691302019821183,0.32667703745508453,0.3783467057289903,1.021235050036612,1.465706614596046,0.7224798633146204,1.2160117158896755,1.7846283932484066,0.6934342201610935,0.007362555181109948
GW151226,-0.18520498275756836,0.6216532942710097,0.39868188922006537,0.558364951099686,0.393775410953369,0.25253807261070593,0.3536865164352916,0.3783467057289903,0.9770563827190628,1.4234805955577252,0.7781303392726385,1.3487917988772273,1.7304568897194674,0.6582865511349768,0.0
GW151226,-0.18129873275756836,0.6416669632359507,0.3653668196810573,0.5977624625347248,0.39984326050995256,0.22767178120982132,0.37248495827960304,0.35833303676404926,0.9729070051257018,1.2670246521845252,0.764217720283134,1.4744935318525751,1.64309620341971,0.9585062240663901,0.0
GW151226,-0.17739248275756836,0.6433826417418891,0.31323568970905236,0.6330752967991138,0.40472115526419017,0.19704154570567609,0.3982372990295047,0.3566173582581109,0.9885281913595314,1.0234317793507444,0.764217720283134,1.5867708079082257,1.6076394195941204,1.4178667317549427,0.0
GW151226,-0.17348623275756836,0.6442670664251666,0.2912935733053245,0.7133955218528134,0.39071206465923247,0.1766533156499757,0.4326346196901853,0.2866044781471866,0.9170124481327802,0.8267024652184525,0.7085672443251159,1.6631681718330484,1.5947420152373566,1.6761044666829388,0.0
GW151226,-0.16957998275756836,0.6442670664251666,0.23400738947878955,0.7133955218528134,0.40477427822868395,0.14702004356986262,0.44820567820082513,0.2866044781471866,0.8367097876494995,0.6448620942152794,0.7085672443251159,1.6631681718330484,1.600362203220952,1.7337075909201856,0.0
GW151226,-0.16567373275756836,0.6442670664251666,0.21961107709022987,0.7164087290137174,0.40768994391104735,0.1389691206753,0.4533409354130198,0.28359127098628256,0.7786185013424457,0.6448620942152794,0.5792042958262142,1.6631681718330484,1.587979191686384,1.6160605320966561,0.0
GW151226,-0.16176748275756836,0.6442670664251666,0.21961107709022987,0.7270430468262896,0.4049647904220766,0.1380401986115512,0.45699501096574346,0.2729569531737104,0.6321698804002929,0.6448620942152794,0.7010007322431048,1.6602391994142054,1.596888163345603,1.1898950451549914,0.0
GW151226,-0.15786123275756836,0.6442670664251666,0.21961107709022987,0.7418046376245642,0.40124181064417064,0.13677114786905753,0.46198704148614905,0.25819536237543583,0.5511349768123017,0.5133024164022455,0.3763729558213327,1.5975103734439835,1.6477784216670486,0.4898706370515011,0.0
GW151226,-0.15395498275756836,0.6442670664251666,0.21961107709022987,0.7552875195467297,0.39790064792156393,0.13563224696524948,0.4664671051125689,0.24471248045327032,0.5477178423236515,0.48498901635342934,0.5013424456919697,1.4310471076397362,1.6855532074132527,0.0549182328533073,0.0
GW151226,-0.15004873275756836,0.6495587184459894,0.30031821441589285,0.7793856555298017,0.3756275783712765,0.17366836964594992,0.45070405198219515,0.22061434447019834,0.5477178423236515,0.657066145960459,0.500610202587259,1.2701977056382718,1.692861437507736,0.07786185013424457,0.0
GW151226,-0.14614248275756836,0.6495587184459894,0.30031821441589285,0.7793856555298017,0.3756275783712765,0.17366836964594992,0.45070405198219515,0.22061434447019834,0.5655357578716134,0.6377837442030755,0.500610202587259,1.1227727605565048,1.6671663298637527,0.34635098852819135,0.0
GW151226,-0.14223623275756836,0.7723480875576538,0.341895554004258,0.8439631895771301,0.39441599083177703,0.1745962421166772,0.4309877670510352,0.15603681042286988,0.5709055406394923,0.6023919941420552,0.500610202587259,1.1227727605565048,1.660461304145009,0.6016597510373444,0.0
GW151226,-0.13832998275756836,0.7806130936174639,0.3672325346101042,0.8866348761155167,0.3836916067520308,0.18050432718621684,0.43580406606126076,0.11336512388448328,0.5931169148157188,0.6304613131559678,0.9111545032950941,1.1227727605565048,1.6909014763823964,0.6045887234561874,0.0
GW151226,-0.13442373275756836,0.7806130936174639,0.3672325346101042,0.8866348761155167,0.3836916067520308,0.18050432718621684,0.43580406606126076,0.11336512388448328,0.6082499389797413,0.6573102269953625,0.5613863802782524,1.1227727605565048,1.7187997138863444,0.34098120576031243,0.0
GW151226,-0.13051748275756836,0.7726053074651578,0.341895554004258,0.8460164570098925,0.3940823680476546,0.17439047887078993,0.4315271530810453,0.15398354299010752,0.6082499389797413,0.6753722235782279,0.5530876250915304,1.1703685623627043,1.746488370753438,0.0710275811569441,0.0
GW151226,-0.12661123275756836,0.7726053074651578,0.3252638100362012,0.8439631895771301,0.3978743708446968,0.16750355262416924,0.43462207653061896,0.15603681042286988,0.5579692457896022,0.7149133512326092,0.7993653893092507,1.4000488162069806,1.7844614416042108,0.016353429338540396,0.0
GW151226,-0.12270498275756836,0.7529727544786553,0.3252638100362012,0.8439631895771301,0.3917245087953695,0.1692143646068048,0.4390611265973054,0.15603681042286988,0.5579692457896022,0.7673907737368806,0.902855748108372,1.5928728337808153,1.7794852006273685,0.09738833292653161,0.0
GW151226,-0.11879873275756836,0.7677183503886537,0.32827229814739545,0.8439631895771301,0.39574052500906376,0.16921655128995622,0.43504292370046443,0.15603681042286988,0.5413717354161582,0.8066878203563583,0.902855748108372,1.5826214303148647,1.7224705147277686,0.15792042958262142,0.0
GW151226,-0.11489248275756836,0.7677183503886537,0.32827229814739545,0.8425396618312739,0.39603113053351546,0.16934081267216466,0.43462805679380395,0.15746033816872607,0.5120820112277276,0.836465706614596,0.8088845496704906,1.47278496460825,1.6133051585814804,0.4171344886502319,0.0
GW151226,-0.11098623275756836,0.7677183503886537,0.32827229814739545,0.8385753843694924,0.3968426703094822,0.16968782277966016,0.43346950691034064,0.16142461563050758,0.529655845740786,0.9951183793019283,0.6314376372955821,1.4076153282889918,1.536098881963696,1.0019526482792287,0.0
GW151226,-0.10707998275756836,0.7529727544786553,0.3872372149114066,0.820648909418267,0.38400150190098065,0.19748346966536645,0.41851502843314287,0.17935109058173304,0.5677324871857456,0.9973151086160605,0.8247498169392239,1.3553819868196242,1.5343905052548945,1.4652184525262386,0.0
GW151226,-0.10317373275756836,0.7529727544786553,0.4063630831653235,0.820648909418267,0.38029219952097104,0.20523546141860416,0.4144723390599197,0.17935109058173304,0.6128874786429095,1.1115450329509398,0.8247498169392239,1.3546497437149134,1.5386495572385965,1.6106907493287772,0.0
GW151226,-0.09926748275756836,0.7529727544786553,0.4117957714058398,0.820648909418267,0.37925160779272243,0.2074101718275867,0.41333822037918716,0.17935109058173304,0.6787893580668782,1.1471808640468635,0.8284110324627776,1.3497681230168417,1.4965276218411214,1.5237979009030997,0.0
GW151226,-0.09536123275756836,0.7024700968589931,0.41873710172414835,0.7183116922264385,0.38187707686407674,0.22763403181993566,0.3904888913154439,0.28168830777356146,0.7485965340493044,1.455699292164999,0.8259702221137417,1.4041981938003416,1.4031956366371512,1.2089333658774712,0.0
GW151226,-0.09145498275756836,0.5390288603590754,0.42627095048431685,0.541942132870807,0.35762596881455117,0.282815212422766,0.3595588187620192,0.45805786712919305,0.8242616548694166,1.7119843788137663,0.8442762997315109,1.4522821576763485,1.2722583946759423,0.7803270685867708,0.0
GW151226,-0.08754873275756836,0.49928680602030423,0.4401321480986233,0.5019534715276242,0.3463968070542173,0.3053562981135075,0.3482468948315813,0.49804652847237585,0.9214059067610446,1.7119843788137663,0.8464730290456431,1.4215279472784963,1.1611236360162793,0.5303880888454967,0.0
GW151226,-0.08364248275756836,0.4916413465375502,0.4637217623628602,0.4699900227283855,0.3449259945676698,0.32533815801325344,0.3297358474183751,0.5083586534624498,1.0519892604344643,1.7119843788137663,0.88503783256041,1.3763729558213327,1.186037985772411,0.5948254820600439,0.015462268449937693
GW151226,-0.07973623275756836,0.4916413465375502,0.4761249728664006,0.4699900227283855,0.3419503932133973,0.3311583186341077,0.3268912881517994,0.5083586534624498,1.2152794727849647,1.6372955821332682,0.8877227239443495,1.3226751281425433,1.3165567488752912,0.975103734439834,0.10495990893042886
GW151226,-0.07582998275756836,0.4916413465375502,0.5067090051749715,0.4699900227283855,0.33482791530840744,0.3450896086457907,0.32008247604512086,0.4932909948250285,1.3951671955089089,1.3385403954112767,1.0007322431047108,1.2235782279716867,1.4537446047178464,1.4920673663656334,0.2948080383385355
GW151226,-0.07192373275756836,0.4916413465375502,0.5749101448328428,0.4699900227283855,0.31996619813138644,0.3741585499365231,0.30587525193143966,0.42508985516715725,1.5179399560654137,1.280693190139126,1.1132536001952649,1.0783500122040517,1.5660990968383393,1.8166951427874054,0.4704695012197796
GW151226,-0.06801748275756836,0.6218775397376703,0.7200814825991622,0.5522829461175703,0.32829889216569297,0.38014229152906415,0.29155881630471486,0.27991851740083784,1.5967781303392727,1.280693190139126,1.158652672687332,0.882108860141567,1.669684850054427,1.9372711740297779,0.5780605345988293
GW151226,-0.06411123275756836,0.6218775397376703,0.789713714246452,0.5522829461175703,0.3166585414203984,0.4021203161613698,0.28122114241772256,0.21028628575354802,1.6524286062972906,1.280693190139126,1.1803758847937516,0.6846473029045643,1.725271492928099,1.978764949963388,0.6455014292472706
GW151226,-0.06020498275756836,0.6218775397376703,0.789713714246452,0.5522829461175703,0.3166585414203984,0.4021203161613698,0.28122114241772256,0.21028628575354802,1.7000244081034905,1.2604344642421283,1.2567732487185745,0.524286062972907,1.729710579488116,1.9895045154991458,0.6963508604407556
GW151226,-0.05629873275756836,0.6218775397376703,0.789713714246452,0.5522829461175703,0.3166585414203984,0.4021203161613698,0.28122114241772256,0.21028628575354802,1.7349279960947035,1.2604344642421283,1.2504271418110813,0.4459360507688553,1.6892439471387584,1.989992677568953,0.731250665384442
GW151226,-0.05239248275756836,0.6203872809106313,0.789713714246452,0.4828092374916647,0.32774257870759993,0.41719554399628817,0.25506187729558366,0.21028628575354802,1.761776909934098,1.2604344642421283,1.2562850866487674,0.4459360507688553,1.6321626046844033,1.9851110568708812,0.7561058833895558
GW151226,-0.04848623275756836,0.5927160492133359,0.7166773457799864,0.4828092374916647,0.330719327418447,0.3998863369516839,0.269394335629311,0.28332265422001357,1.772516475469856,1.1808640468635587,1.255308762509153,0.5179399560654137,1.6276258340284002,1.9621674395899438,0.7579033373568674
GW151226,-0.04457998275756836,0.5927160492133359,0.601670069905864,0.4828092374916647,0.35339714415301815,0.35873583094178696,0.28786702490459853,0.398329930094136,1.7622650720039053,0.8913839394679033,1.2506712228459849,0.6277764217720283,1.6641073435273017,1.909445936050769,0.7277519719656518
GW151226,-0.04067373275756836,0.5927160492133359,0.42651954770754685,0.4828092374916647,0.3946060967246385,0.2839592653531381,0.32143463792155774,0.40728395078666413,1.7544544788869905,0.6031242372467659,1.2780082987551866,0.8235294117647058,1.7202089248736891,1.7361484012692214,0.654922468675026
GW151226,-0.03676748275756836,0.5927160492133359,0.3852480868768339,0.5023218863921803,0.4004064351151451,0.2602524654191734,0.3393410994650058,0.40728395078666413,1.743470832316329,0.6031242372467659,1.3031486453502563,0.9514278740541859,1.7469910008454541,1.3270685867708079,0.4933183933736735
GW151226,-0.03286123275756836,0.6365716535516046,0.3852480868768339,0.5841221337173021,0.3963852389675212,0.23988918470758575,0.3637255763242704,0.3634283464483954,1.6780571149621673,0.6031242372467659,1.3031486453502563,1.0812789846228947,1.721177172601995,0.6958750305101293,0.2359215077809542
GW151226,-0.02895498275756836,0.671626775373259,0.3852480868768339,0.6022241039265115,0.40481417267145847,0.23220319868223796,0.3629826286457008,0.328373224626741,1.5655357578716134,0.6031242372467659,1.300951916036124,1.1825726141078838,1.6305788633764429,0.2013668537954601,0.05694007813571895
GW151226,-0.02504873275756836,0.7460699932428584,0.3852480868768339,0.7008121138306951,0.40721450675609255,0.21027331362623447,0.38251217961712713,0.2539300067571416,1.4288503783256041,0.8584329997559189,1.2484744935318526,1.2150353917500611,1.5065768882624235,0.05833536734195753,0.01250857217718079
GW151226,-0.02114248275756836,0.7460699932428584,0.38757247783918813,0.7008121138306951,0.40669853556387686,0.21127395631732812,0.3820275081182498,0.2539300067571416,1.2943617280937272,0.8584329997559189,1.1091042226019039,1.161825726141079,1.4136709001599626,0.10715157432267512,0.01577066129279305
GW151226,-0.01723623275756836,0.7460699932428584,0.4252329138397872,0.7008121138306951,0.39851717704742196,0.22714037817617824,0.37434244477586565,0.2539300067571416,1.1798877227239444,0.9597266292409079,1.0056138638027825,1.1276543812545765,1.423925031076314,0.16426653649011472,0.014774766584478224
GW151226,-0.01332998275756836,0.7460699932428584,0.4252329138397872,0.7008121138306951,0.39851717704742196,0.22714037817617824,0.37434244477586565,0.2539300067571416,1.1181352208933366,1.0810349035879911,1.0056138638027825,1.0907981449841349,1.494994909144495,0.1828166951427874,0.010798545331841485
