salt,source,bin_low,bin_high,bin_center,proportion_of_split_weight
795,C,0.5,0.75,0.625,0.17122730806638256
795,C,0.75,1.0,0.875,0.09913159940685307
795,C,1.0,1.25,1.125,0.08090431521672016
795,C,1.25,1.5,1.375,0.14364913191839088
795,C,1.5,1.75,1.625,0.17058334415308923
795,C,1.75,2.0,1.875,0.14525306600729912
795,AC,0.0,0.25,0.125,0.10033197425790788
795,AC,0.25,0.5,0.375,0.07166569589850558
795,AC,0.5,0.75,0.625,0.11466511343760895
795,AC,0.75,1.0,0.875,0.15766453097671226
795,AC,1.0,1.25,1.125,0.1143416828645244
795,AC,1.25,1.5,1.375,0.1570715749260573
795,AC,1.5,1.75,1.625,0.12851310675768327
795,AC,1.75,2.0,1.875,0.15574632088100035
796,C,0.0,0.25,0.125,0.06818181818181823
796,C,0.25,0.5,0.375,0.20454545454545475
796,C,0.5,0.75,0.625,0.13636363636363652
796,C,0.75,1.0,0.875,0.15909090909090898
796,C,1.0,1.25,1.125,0.13636363636363624
796,C,1.25,1.5,1.375,0.11363636363636352
796,C,1.5,1.75,1.625,0.022727272727272704
796,C,1.75,2.0,1.875,0.15909090909090903
796,AC,0.0,0.25,0.125,0.13043478260869568
796,AC,0.25,0.5,0.375,0.08695652173913047
796,AC,0.5,0.75,0.625,0.08695652173913047
796,AC,0.75,1.0,0.875,0.26086956521739135
796,AC,1.0,1.25,1.125,0.1304347826086957
796,AC,1.25,1.5,1.375,0.04347826086956524
796,AC,1.5,1.75,1.625,0.13043478260869562
796,AC,1.75,2.0,1.875,0.13043478260869543
798,C,0.0,0.25,0.125,0.11980521874937708
798,C,0.25,0.5,0.375,0.09802245170403581
798,C,0.5,0.75,0.625,0.19604490340807146
798,C,0.75,1.0,0.875,0.0762396846586947
798,C,1.0,1.25,1.125,0.11975096782814224
798,C,1.25,1.5,1.375,0.1408827238186618
798,C,1.5,1.75,1.625,0.0866970608114841
798,C,1.75,2.0,1.875,0.16255698902153282
798,AC,0.0,0.25,0.125,0.013544511580483226
798,AC,0.25,0.5,0.375,0.06772255790241613
798,AC,0.5,0.75,0.625,0.14898962738531557
798,AC,0.75,1.0,0.875,0.14898962738531532
798,AC,1.0,1.25,1.125,0.21644231976352477
798,AC,1.25,1.5,1.375,0.107816361595452
798,AC,1.5,1.75,1.625,0.1752015875926095
798,AC,1.75,2.0,1.875,0.1212934067948835
799,C,0.0,0.25,0.125,0.10526315789473678
799,C,0.25,0.5,0.375,0.13157894736842093
799,C,0.5,0.75,0.625,0.21052631578947345
799,C,0.75,1.0,0.875,0.18421052631578935
799,C,1.0,1.25,1.125,0.07894736842105275
799,C,1.25,1.5,1.375,0.07894736842105275
799,C,1.5,1.75,1.625,0.13157894736842124
799,C,1.75,2.0,1.875,0.07894736842105275
799,AC,0.0,0.25,0.125,0.08333333333333336
799,AC,0.25,0.5,0.375,0.04166666666666667
799,AC,0.5,0.75,0.625,0.12500000000000003
799,AC,0.75,1.0,0.875,0.12499999999999997
799,AC,1.0,1.25,1.125,0.12499999999999997
799,AC,1.25,1.5,1.375,0.04166666666666666
799,AC,1.5,1.75,1.625,0.08333333333333331
799,AC,1.75,2.0,1.875,0.375
800,C,0.0,0.25,0.125,0.10592769609798385
800,C,0.25,0.5,0.375,0.1412369281306451
800,C,0.5,0.75,0.625,0.07061846406532242
800,C,0.75,1.0,0.875,0.0823882080762095
800,C,1.0,1.25,1.125,0.12946718411975777
800,C,1.25,1.5,1.375,0.09407230390201625
800,C,1.5,1.75,1.625,0.17638556981628048
800,C,1.75,2.0,1.875,0.19990364579178463
800,AC,0.0,0.25,0.125,0.05884872005443542
800,AC,0.25,0.5,0.375,0.07846496007258055
800,AC,0.5,0.75,0.625,0.11769744010887084
800,AC,0.75,1.0,0.875,0.11769744010887087
800,AC,1.0,1.25,1.125,0.15692992014516083
800,AC,1.25,1.5,1.375,0.15678717317002755
800,AC,1.5,1.75,1.625,0.15678717317002697
800,AC,1.75,2.0,1.875,0.15678717317002697
801,C,0.0,0.25,0.125,0.13398880074387595
801,C,0.25,0.5,0.375,0.12180800067625086
801,C,0.5,0.75,0.625,0.14616960081150104
801,C,0.75,1.0,0.875,0.14616960081150102
801,C,1.0,1.25,1.125,0.10966769696913409
801,C,1.25,1.5,1.375,0.07332777856880045
801,C,1.5,1.75,1.625,0.13443426070946818
801,C,1.75,2.0,1.875,0.13443426070946843
801,AC,0.0,0.25,0.125,0.014682193929237414
801,AC,0.25,0.5,0.375,0.058728775716949656
801,AC,0.5,0.75,0.625,0.08809316357542447
801,AC,0.75,1.0,0.875,0.14682193929237414
801,AC,1.0,1.25,1.125,0.2055507150093238
801,AC,1.25,1.5,1.375,0.19150308370293848
801,AC,1.5,1.75,1.625,0.17677207726425093
801,AC,1.75,2.0,1.875,0.11784805150950112
802,C,0.0,0.25,0.125,0.06027662477536089
802,C,0.25,0.5,0.375,0.07534578096920111
802,C,0.5,0.75,0.625,0.16576071813224236
802,C,0.75,1.0,0.875,0.15069156193840197
802,C,1.0,1.25,1.125,0.10548409335688137
802,C,1.25,1.5,1.375,0.13562240574456177
802,C,1.5,1.75,1.625,0.1527299461408571
802,C,1.75,2.0,1.875,0.15408886894249343
802,AC,0.0,0.25,0.125,0.09049179426465832
802,AC,0.25,0.5,0.375,0.09049179426465832
802,AC,0.5,0.75,0.625,0.1357376913969875
802,AC,0.75,1.0,0.875,0.15836063996315186
802,AC,1.0,1.25,1.125,0.09049179426465816
802,AC,1.25,1.5,1.375,0.20360653709548088
802,AC,1.5,1.75,1.625,0.06888890416266241
802,AC,1.75,2.0,1.875,0.16193084458774257
803,C,0.0,0.25,0.125,0.07537056504266917
803,C,0.25,0.5,0.375,0.09421320630333647
803,C,0.5,0.75,0.625,0.24495433638867506
803,C,0.75,1.0,0.875,0.18842641260667312
803,C,1.0,1.25,1.125,0.09421320630333656
803,C,1.25,1.5,1.375,0.11305584756400387
803,C,1.5,1.75,1.625,0.11372585415632018
803,C,1.75,2.0,1.875,0.07604057163498557
803,AC,0.0,0.25,0.125,0.12095146715296212
803,AC,0.25,0.5,0.375,0.03023786678824054
803,AC,0.5,0.75,0.625,0.15118933394120265
803,AC,0.75,1.0,0.875,0.18142720072944335
803,AC,1.0,1.25,1.125,0.12095146715296223
803,AC,1.25,1.5,1.375,0.12095146715296223
803,AC,1.5,1.75,1.625,0.09125119936173713
803,AC,1.75,2.0,1.875,0.18303999772048973
804,C,0.0,0.25,0.125,0.10638505886386465
804,C,0.25,0.5,0.375,0.047282248383939844
804,C,0.5,0.75,0.625,0.14184674515181953
804,C,0.75,1.0,0.875,0.17730843143977443
804,C,1.0,1.25,1.125,0.09456449676787969
804,C,1.25,1.5,1.375,0.1170186764201692
804,C,1.5,1.75,1.625,0.11688679369353804
804,C,1.75,2.0,1.875,0.19870754927901466
804,AC,0.0,0.25,0.125,0.041851496958338986
804,AC,0.25,0.5,0.375,0.12555449087501697
804,AC,0.5,0.75,0.625,0.12555449087501697
804,AC,0.75,1.0,0.875,0.10462874239584746
804,AC,1.0,1.25,1.125,0.16740598783335595
804,AC,1.25,1.5,1.375,0.14531289014362447
804,AC,1.5,1.75,1.625,0.12415367182234258
804,AC,1.75,2.0,1.875,0.16553822909645666
805,C,0.0,0.25,0.125,0.051252395367674404
805,C,0.25,0.5,0.375,0.15375718610302322
805,C,0.5,0.75,0.625,0.12813098841918602
805,C,0.75,1.0,0.875,0.1793833837868604
805,C,1.0,1.25,1.125,0.20500958147069723
805,C,1.25,1.5,1.375,0.12813098841918577
805,C,1.5,1.75,1.625,0.12813098841918577
805,C,1.75,2.0,1.875,0.026204488014187236
805,AC,0.0,0.25,0.125,0.1600000000000001
805,AC,0.25,0.5,0.375,0.12000000000000005
805,AC,0.5,0.75,0.625,0.12000000000000002
805,AC,0.75,1.0,0.875,0.12000000000000008
805,AC,1.0,1.25,1.125,0.08000000000000004
805,AC,1.25,1.5,1.375,0.1600000000000001
805,AC,1.5,1.75,1.625,0.11999999999999982
805,AC,1.75,2.0,1.875,0.11999999999999982
806,C,0.0,0.25,0.125,0.09651356623718989
806,C,0.25,0.5,0.375,0.09651356623718996
806,C,0.5,0.75,0.625,0.13940848456482993
806,C,0.75,1.0,0.875,0.15013221414673994
806,C,1.0,1.25,1.125,0.10743435549341976
806,C,1.25,1.5,1.375,0.10789416140016587
806,C,1.5,1.75,1.625,0.09710474526014935
806,C,1.75,2.0,1.875,0.2049989066603153
806,AC,0.0,0.25,0.125,0.05157163731095841
806,AC,0.25,0.5,0.375,0.18909600347351427
806,AC,0.5,0.75,0.625,0.1031432746219169
806,AC,0.75,1.0,0.875,0.06876218308127793
806,AC,1.0,1.25,1.125,0.12043911843943174
806,AC,1.25,1.5,1.375,0.20755012581017812
806,AC,1.5,1.75,1.625,0.13836675054011874
806,AC,1.75,2.0,1.875,0.12107090672260391
807,C,0.0,0.25,0.125,0.12195121951219517
807,C,0.25,0.5,0.375,0.12195121951219515
807,C,0.5,0.75,0.625,0.19512195121951217
807,C,0.75,1.0,0.875,0.17073170731707316
807,C,1.0,1.25,1.125,0.07317073170731707
807,C,1.25,1.5,1.375,0.07317073170731707
807,C,1.5,1.75,1.625,0.14634146341463414
807,C,1.75,2.0,1.875,0.09756097560975609
807,AC,0.0,0.25,0.125,0.05263157894736844
807,AC,0.25,0.5,0.375,0.05263157894736844
807,AC,0.5,0.75,0.625,0.1578947368421053
807,AC,0.75,1.0,0.875,0.1578947368421053
807,AC,1.0,1.25,1.125,0.05263157894736841
807,AC,1.25,1.5,1.375,0.10526315789473682
807,AC,1.5,1.75,1.625,0.15789473684210523
807,AC,1.75,2.0,1.875,0.26315789473684204
809,C,0.0,0.25,0.125,0.09090909090909088
809,C,0.25,0.5,0.375,0.13636363636363633
809,C,0.5,0.75,0.625,0.13636363636363633
809,C,0.75,1.0,0.875,0.18181818181818168
809,C,1.0,1.25,1.125,0.04545454545454542
809,C,1.25,1.5,1.375,0.09090909090909097
809,C,1.5,1.75,1.625,0.09090909090909097
809,C,1.75,2.0,1.875,0.2272727272727274
809,AC,0.0,0.25,0.125,0.0
809,AC,0.25,0.5,0.375,0.15384615384615388
809,AC,0.5,0.75,0.625,0.3076923076923078
809,AC,0.75,1.0,0.875,0.15384615384615385
809,AC,1.0,1.25,1.125,0.0769230769230769
809,AC,1.25,1.5,1.375,0.1538461538461538
809,AC,1.5,1.75,1.625,0.0
809,AC,1.75,2.0,1.875,0.1538461538461538
810,C,0.0,0.25,0.125,0.03125
810,C,0.25,0.5,0.375,0.0625
810,C,0.5,0.75,0.625,0.0625
810,C,0.75,1.0,0.875,0.12500000000000003
810,C,1.0,1.25,1.125,0.12500000000000008
810,C,1.25,1.5,1.375,0.25000000000000017
810,C,1.5,1.75,1.625,0.12500000000000008
810,C,1.75,2.0,1.875,0.2187499999999996
810,AC,0.0,0.25,0.125,0.06249999999999998
810,AC,0.25,0.5,0.375,0.06249999999999998
810,AC,0.5,0.75,0.625,0.18749999999999994
810,AC,0.75,1.0,0.875,0.24999999999999994
810,AC,1.0,1.25,1.125,0.12500000000000006
810,AC,1.25,1.5,1.375,0.06250000000000003
810,AC,1.5,1.75,1.625,0.06250000000000003
810,AC,1.75,2.0,1.875,0.18750000000000006
811,C,0.0,0.25,0.125,0.05714285714285712
811,C,0.25,0.5,0.375,0.11428571428571423
811,C,0.5,0.75,0.625,0.0857142857142857
811,C,0.75,1.0,0.875,0.1714285714285714
811,C,1.0,1.25,1.125,0.20000000000000004
811,C,1.25,1.5,1.375,0.17142857142857146
811,C,1.5,1.75,1.625,0.11428571428571431
811,C,1.75,2.0,1.875,0.08571428571428573
811,AC,0.0,0.25,0.125,0.16666666666666663
811,AC,0.25,0.5,0.375,0.0
811,AC,0.5,0.75,0.625,0.11111111111111106
811,AC,0.75,1.0,0.875,0.16666666666666663
811,AC,1.0,1.25,1.125,0.1666666666666667
811,AC,1.25,1.5,1.375,0.16666666666666663
811,AC,1.5,1.75,1.625,0.1666666666666667
811,AC,1.75,2.0,1.875,0.05555555555555557
812,C,0.0,0.25,0.125,0.16639501430347228
812,C,0.25,0.5,0.375,0.06239813036380214
812,C,0.5,0.75,0.625,0.1455956375155383
812,C,0.75,1.0,0.875,0.14559563751553808
812,C,1.0,1.25,1.125,0.10399688393966999
812,C,1.25,1.5,1.375,0.18719439109140598
812,C,1.5,1.75,1.625,0.041598753575867994
812,C,1.75,2.0,1.875,0.14722555169470522
812,AC,0.0,0.25,0.125,0.0998137674571041
812,AC,0.25,0.5,0.375,0.0998137674571041
812,AC,0.5,0.75,0.625,0.13308502327613886
812,AC,0.75,1.0,0.875,0.23289879073324304
812,AC,1.0,1.25,1.125,0.1330850232761388
812,AC,1.25,1.5,1.375,0.06654251163806929
812,AC,1.5,1.75,1.625,0.033271255819034645
812,AC,1.75,2.0,1.875,0.20148986034316715
813,C,0.0,0.25,0.125,0.13684807410747032
813,C,0.25,0.5,0.375,0.05473922964298814
813,C,0.5,0.75,0.625,0.1915873037504582
813,C,0.75,1.0,0.875,0.1368480741074701
813,C,1.0,1.25,1.125,0.15053288151821712
813,C,1.25,1.5,1.375,0.10978556420372727
813,C,1.5,1.75,1.625,0.12355811587668891
813,C,1.75,2.0,1.875,0.09610075679297994
813,AC,0.0,0.25,0.125,0.130262292368473
813,AC,0.25,0.5,0.375,0.10855191030706084
813,AC,0.5,0.75,0.625,0.08684152824564868
813,AC,0.75,1.0,0.875,0.0868415282456486
813,AC,1.0,1.25,1.125,0.17368305649129703
813,AC,1.25,1.5,1.375,0.1088999169320713
813,AC,1.5,1.75,1.625,0.1306799003184858
813,AC,1.75,2.0,1.875,0.17423986709131475
814,C,0.0,0.25,0.125,0.061414267522886624
814,C,0.25,0.5,0.375,0.04606070064216499
814,C,0.5,0.75,0.625,0.1688892356879383
814,C,0.75,1.0,0.875,0.10747496816505145
814,C,1.0,1.25,1.125,0.12282853504577305
814,C,1.25,1.5,1.375,0.168889235687938
814,C,1.5,1.75,1.625,0.154496693927737
814,C,1.75,2.0,1.875,0.1699463633205107
814,AC,0.0,0.25,0.125,0.11087976803349393
814,AC,0.25,0.5,0.375,0.17740762885359038
814,AC,0.5,0.75,0.625,0.15523167524689152
814,AC,0.75,1.0,0.875,0.02217595360669875
814,AC,1.0,1.25,1.125,0.06652786082009625
814,AC,1.25,1.5,1.375,0.11087976803349375
814,AC,1.5,1.75,1.625,0.24532354813938964
814,AC,1.75,2.0,1.875,0.11157379726634577
816,C,0.0,0.25,0.125,0.12661267536783852
816,C,0.25,0.5,0.375,0.08704621431538899
816,C,0.5,0.75,0.625,0.17409242863077798
816,C,0.75,1.0,0.875,0.07913292210489906
816,C,1.0,1.25,1.125,0.1331140125794345
816,C,1.25,1.5,1.375,0.15609360574996137
816,C,1.5,1.75,1.625,0.13267956488746716
816,C,1.75,2.0,1.875,0.11122857636423242
816,AC,0.0,0.25,0.125,0.09267806815496236
816,AC,0.25,0.5,0.375,0.030892689384987453
816,AC,0.5,0.75,0.625,0.16990979161743097
816,AC,0.75,1.0,0.875,0.12357075753994984
816,AC,1.0,1.25,1.125,0.13732106255073112
816,AC,1.25,1.5,1.375,0.12187471785823761
816,AC,1.5,1.75,1.625,0.15234339732279747
816,AC,1.75,2.0,1.875,0.17140951557090311
817,C,0.0,0.25,0.125,0.07989617930819955
817,C,0.25,0.5,0.375,0.159792358616399
817,C,0.5,0.75,0.625,0.11984426896229927
817,C,0.75,1.0,0.875,0.15979235861639907
817,C,1.0,1.25,1.125,0.159792358616399
817,C,1.25,1.5,1.375,0.059922134481149636
817,C,1.5,1.75,1.625,0.1200064887932376
817,C,1.75,2.0,1.875,0.14095385260591684
817,AC,0.0,0.25,0.125,0.09975694625055981
817,AC,0.25,0.5,0.375,0.0498784731252799
817,AC,0.5,0.75,0.625,0.07481770968791983
817,AC,0.75,1.0,0.875,0.1745746559384796
817,AC,1.0,1.25,1.125,0.04987847312527988
817,AC,1.25,1.5,1.375,0.22445312906375955
817,AC,1.5,1.75,1.625,0.10036458062416034
817,AC,1.75,2.0,1.875,0.2262760321845612
818,C,0.0,0.25,0.125,0.14263166374451175
818,C,0.25,0.5,0.375,0.07923981319139536
818,C,0.5,0.75,0.625,0.19017555165934882
818,C,0.75,1.0,0.875,0.1584796263827907
818,C,1.0,1.25,1.125,0.11093573846795382
818,C,1.25,1.5,1.375,0.1267837011062331
818,C,1.5,1.75,1.625,0.09548236427677903
818,C,1.75,2.0,1.875,0.09627154117098743
818,AC,0.0,0.25,0.125,0.23928506301848299
818,AC,0.25,0.5,0.375,0.0
818,AC,0.5,0.75,0.625,0.07976168767282768
818,AC,0.75,1.0,0.875,0.07976168767282768
818,AC,1.0,1.25,1.125,0.0797616876728276
818,AC,1.25,1.5,1.375,0.23928506301848282
818,AC,1.5,1.75,1.625,0.08025817168777004
818,AC,1.75,2.0,1.875,0.20188663925678121
819,C,0.0,0.25,0.125,0.08333333333333333
819,C,0.25,0.5,0.375,0.25
819,C,0.5,0.75,0.625,0.08333333333333331
819,C,0.75,1.0,0.875,0.16666666666666674
819,C,1.0,1.25,1.125,0.16666666666666674
819,C,1.25,1.5,1.375,0.16666666666666663
819,C,1.5,1.75,1.625,0.08333333333333327
819,C,1.75,2.0,1.875,0.0
819,AC,0.0,0.25,0.125,0.14285714285714285
819,AC,0.25,0.5,0.375,0.14285714285714285
819,AC,0.5,0.75,0.625,0.14285714285714288
819,AC,0.75,1.0,0.875,0.14285714285714282
819,AC,1.0,1.25,1.125,0.14285714285714282
819,AC,1.25,1.5,1.375,0.1428571428571429
819,AC,1.5,1.75,1.625,0.1428571428571429
819,AC,1.75,2.0,1.875,0.0
820,C,0.0,0.25,0.125,0.10638318296273573
820,C,0.25,0.5,0.375,0.12765981955528277
820,C,0.5,0.75,0.625,0.12765981955528277
820,C,0.75,1.0,0.875,0.1382981378515568
820,C,1.0,1.25,1.125,0.11702150125900967
820,C,1.25,1.5,1.375,0.09574438470403354
820,C,1.5,1.75,1.625,0.1489357095396069
820,C,1.75,2.0,1.875,0.1382974445724918
820,AC,0.0,0.25,0.125,0.06666680034510268
820,AC,0.25,0.5,0.375,0.08888906712680357
820,AC,0.5,0.75,0.625,0.13333360069020525
820,AC,0.75,1.0,0.875,0.11111133390850435
820,AC,1.0,1.25,1.125,0.20000040103530783
820,AC,1.25,1.5,1.375,0.11111077691502122
820,AC,1.5,1.75,1.625,0.11111077691502114
820,AC,1.75,2.0,1.875,0.17777724306403395
821,C,0.0,0.25,0.125,0.05978406523341322
821,C,0.25,0.5,0.375,0.13949615221129746
821,C,0.5,0.75,0.625,0.1594241739557687
821,C,0.75,1.0,0.875,0.17935219570023941
821,C,1.0,1.25,1.125,0.05978406523341313
821,C,1.25,1.5,1.375,0.07971208697788418
821,C,1.5,1.75,1.625,0.14039588040540918
821,C,1.75,2.0,1.875,0.18205138028257473
821,AC,0.0,0.25,0.125,0.02848568874362908
821,AC,0.25,0.5,0.375,0.11394275497451632
821,AC,0.5,0.75,0.625,0.17091413246177445
821,AC,0.75,1.0,0.875,0.0569713774872582
821,AC,1.0,1.25,1.125,0.0569713774872582
821,AC,1.25,1.5,1.375,0.2848568874362906
821,AC,1.5,1.75,1.625,0.08545706623088713
821,AC,1.75,2.0,1.875,0.2024007151783859
822,C,0.0,0.25,0.125,0.12489104704469592
822,C,0.25,0.5,0.375,0.14986925645363508
822,C,0.5,0.75,0.625,0.09991283763575684
822,C,0.75,1.0,0.875,0.19982567527151368
822,C,1.0,1.25,1.125,0.12489104704469606
822,C,1.25,1.5,1.375,0.09991283763575684
822,C,1.5,1.75,1.625,0.07493462822681764
822,C,1.75,2.0,1.875,0.12576267068712796
822,AC,0.0,0.25,0.125,0.1663763784745739
822,AC,0.25,0.5,0.375,0.09982582708474434
822,AC,0.5,0.75,0.625,0.13310110277965911
822,AC,0.75,1.0,0.875,0.09982582708474445
822,AC,1.0,1.25,1.125,0.06655055138982963
822,AC,1.25,1.5,1.375,0.09982582708474445
822,AC,1.5,1.75,1.625,0.1663763784745741
822,AC,1.75,2.0,1.875,0.16811810762713003
824,C,0.0,0.25,0.125,0.11297401974134823
824,C,0.25,0.5,0.375,0.10167661776721341
824,C,0.5,0.75,0.625,0.15816362763788772
824,C,0.75,1.0,0.875,0.11297401974134855
824,C,1.0,1.25,1.125,0.11297401974134848
824,C,1.25,1.5,1.375,0.11209195914489675
824,C,1.5,1.75,1.625,0.14457286811297843
824,C,1.75,2.0,1.875,0.14457286811297843
824,AC,0.0,0.25,0.125,0.03804974357504237
824,AC,0.25,0.5,0.375,0.09512435893760594
824,AC,0.5,0.75,0.625,0.09512435893760592
824,AC,0.75,1.0,0.875,0.11414923072512713
824,AC,1.0,1.25,1.125,0.1141492307251271
824,AC,1.25,1.5,1.375,0.24375838834979421
824,AC,1.5,1.75,1.625,0.16855013742170477
824,AC,1.75,2.0,1.875,0.1310945513279926
825,C,0.0,0.25,0.125,0.25925925925925936
825,C,0.25,0.5,0.375,0.11111111111111119
825,C,0.5,0.75,0.625,0.07407407407407406
825,C,0.75,1.0,0.875,0.11111111111111108
825,C,1.0,1.25,1.125,0.07407407407407406
825,C,1.25,1.5,1.375,0.11111111111111108
825,C,1.5,1.75,1.625,0.07407407407407406
825,C,1.75,2.0,1.875,0.18518518518518512
825,AC,0.0,0.25,0.125,0.10000000000000002
825,AC,0.25,0.5,0.375,0.0
825,AC,0.5,0.75,0.625,0.15000000000000005
825,AC,0.75,1.0,0.875,0.20000000000000012
825,AC,1.0,1.25,1.125,0.1
825,AC,1.25,1.5,1.375,0.14999999999999994
825,AC,1.5,1.75,1.625,0.09999999999999996
825,AC,1.75,2.0,1.875,0.19999999999999993
826,C,0.0,0.25,0.125,0.1499999999999999
826,C,0.25,0.5,0.375,0.09999999999999994
826,C,0.5,0.75,0.625,0.20000000000000004
826,C,0.75,1.0,0.875,0.12500000000000003
826,C,1.0,1.25,1.125,0.15000000000000002
826,C,1.25,1.5,1.375,0.12500000000000003
826,C,1.5,1.75,1.625,0.07500000000000001
826,C,1.75,2.0,1.875,0.07500000000000001
826,AC,0.0,0.25,0.125,0.07999999999999996
826,AC,0.25,0.5,0.375,0.039999999999999994
826,AC,0.5,0.75,0.625,0.07999999999999995
826,AC,0.75,1.0,0.875,0.1599999999999999
826,AC,1.0,1.25,1.125,0.12000000000000004
826,AC,1.25,1.5,1.375,0.12000000000000004
826,AC,1.5,1.75,1.625,0.12000000000000004
826,AC,1.75,2.0,1.875,0.2800000000000001
827,C,0.0,0.25,0.125,0.10243657114358447
827,C,0.25,0.5,0.375,0.12804571392948055
827,C,0.5,0.75,0.625,0.10243657114358451
827,C,0.75,1.0,0.875,0.23048228507306498
827,C,1.0,1.25,1.125,0.1536548567153765
827,C,1.25,1.5,1.375,0.051218285571792165
827,C,1.5,1.75,1.625,0.10243657114358433
827,C,1.75,2.0,1.875,0.12928914527953253
827,AC,0.0,0.25,0.125,0.06885024247587467
827,AC,0.25,0.5,0.375,0.17212560618968661
827,AC,0.5,0.75,0.625,0.10327536371381195
827,AC,0.75,1.0,0.875,0.10327536371381206
827,AC,1.0,1.25,1.125,0.20655072742762406
827,AC,1.25,1.5,1.375,0.10327536371381185
827,AC,1.5,1.75,1.625,0.13770048495174914
827,AC,1.75,2.0,1.875,0.10494684781362965
828,C,0.0,0.25,0.125,0.06527737008694313
828,C,0.25,0.5,0.375,0.11749926615649764
828,C,0.5,0.75,0.625,0.11749926615649764
828,C,0.75,1.0,0.875,0.13055474017388632
828,C,1.0,1.25,1.125,0.2219430582956074
828,C,1.25,1.5,1.375,0.11635328803933984
828,C,1.5,1.75,1.625,0.10261022715165685
828,C,1.75,2.0,1.875,0.12826278393957116
828,AC,0.0,0.25,0.125,0.041896515126478295
828,AC,0.25,0.5,0.375,0.06284477268971744
828,AC,0.5,0.75,0.625,0.14663780294267403
828,AC,0.75,1.0,0.875,0.10474128781619575
828,AC,1.0,1.25,1.125,0.2094825756323915
828,AC,1.25,1.5,1.375,0.12568954537943497
828,AC,1.5,1.75,1.625,0.10290250013770262
828,AC,1.75,2.0,1.875,0.20580500027540524
829,C,0.0,0.25,0.125,0.023792505065262756
829,C,0.25,0.5,0.375,0.04758501013052552
829,C,0.5,0.75,0.625,0.14275503039157655
829,C,0.75,1.0,0.875,0.19034004052210213
829,C,1.0,1.25,1.125,0.1427550303915764
829,C,1.25,1.5,1.375,0.11896252532631359
829,C,1.5,1.75,1.625,0.21413254558736455
829,C,1.75,2.0,1.875,0.11967731258527853
829,AC,0.0,0.25,0.125,0.15625000000000008
829,AC,0.25,0.5,0.375,0.09375000000000008
829,AC,0.5,0.75,0.625,0.06250000000000006
829,AC,0.75,1.0,0.875,0.1250000000000001
829,AC,1.0,1.25,1.125,0.1875000000000001
829,AC,1.25,1.5,1.375,0.06249999999999993
829,AC,1.5,1.75,1.625,0.24999999999999972
829,AC,1.75,2.0,1.875,0.06249999999999993
830,C,0.0,0.25,0.125,0.0975609756097561
830,C,0.25,0.5,0.375,0.1463414634146342
830,C,0.5,0.75,0.625,0.14634146341463428
830,C,0.75,1.0,0.875,0.17073170731707332
830,C,1.0,1.25,1.125,0.12195121951219523
830,C,1.25,1.5,1.375,0.09756097560975618
830,C,1.5,1.75,1.625,0.12195121951219481
830,C,1.75,2.0,1.875,0.09756097560975585
830,AC,0.0,0.25,0.125,0.07142857142857138
830,AC,0.25,0.5,0.375,0.03571428571428569
830,AC,0.5,0.75,0.625,0.07142857142857138
830,AC,0.75,1.0,0.875,0.17857142857142852
830,AC,1.0,1.25,1.125,0.1428571428571429
830,AC,1.25,1.5,1.375,0.10714285714285716
830,AC,1.5,1.75,1.625,0.25000000000000006
830,AC,1.75,2.0,1.875,0.1428571428571429
832,C,0.0,0.25,0.125,0.08322799580491713
832,C,0.25,0.5,0.375,0.10403499475614642
832,C,0.5,0.75,0.625,0.1872629905610634
832,C,0.75,1.0,0.875,0.14564899265860481
832,C,1.0,1.25,1.125,0.1664559916098341
832,C,1.25,1.5,1.375,0.12484199370737566
832,C,1.5,1.75,1.625,0.1040349947561463
832,C,1.75,2.0,1.875,0.08449204614591216
832,AC,0.0,0.25,0.125,0.07669905958675276
832,AC,0.25,0.5,0.375,0.0
832,AC,0.5,0.75,0.625,0.15339811917350551
832,AC,0.75,1.0,0.875,0.19174764896688193
832,AC,1.0,1.25,1.125,0.03834952979337634
832,AC,1.25,1.5,1.375,0.07669905958675267
832,AC,1.5,1.75,1.625,0.26844670855363434
832,AC,1.75,2.0,1.875,0.19465987433909648
833,C,0.0,0.25,0.125,0.0673321078864119
833,C,0.25,0.5,0.375,0.1935798101734342
833,C,0.5,0.75,0.625,0.1262477022870223
833,C,0.75,1.0,0.875,0.11783118880122123
833,C,1.0,1.25,1.125,0.11608296797454389
833,C,1.25,1.5,1.375,0.1407945943314324
833,C,1.5,1.75,1.625,0.14079459433143235
833,C,1.75,2.0,1.875,0.0973370342145017
833,AC,0.0,0.25,0.125,0.044180891393151345
833,AC,0.25,0.5,0.375,0.10308874658401981
833,AC,0.5,0.75,0.625,0.13254267417945415
833,AC,0.75,1.0,0.875,0.16199660177488812
833,AC,1.0,1.25,1.125,0.1451518794337582
833,AC,1.25,1.5,1.375,0.14491657292893462
833,AC,1.5,1.75,1.625,0.1304249156360411
833,AC,1.75,2.0,1.875,0.13769771806975267
834,C,0.0,0.25,0.125,0.10869565217391297
834,C,0.25,0.5,0.375,0.06521739130434777
834,C,0.5,0.75,0.625,0.10869565217391304
834,C,0.75,1.0,0.875,0.23913043478260873
834,C,1.0,1.25,1.125,0.21739130434782614
834,C,1.25,1.5,1.375,0.08695652173913045
834,C,1.5,1.75,1.625,0.13043478260869568
834,C,1.75,2.0,1.875,0.04347826086956522
