source_file,lag_windows,correlation,pairs,split,series
20220313_cam3_flid16.h5,11,-0.0051623372297340655,56,development,ordered
20220313_cam3_flid16.h5,12,-0.1524249174847825,56,development,ordered
20220313_cam3_flid17.h5,-12,,18,development,ordered
20220313_cam3_flid17.h5,-11,0.26782946403735186,20,development,ordered
20220313_cam3_flid17.h5,-10,,17,development,ordered
20220313_cam3_flid17.h5,-9,,12,development,ordered
20220313_cam3_flid17.h5,-8,,13,development,ordered
20220313_cam3_flid17.h5,-7,,14,development,ordered
20220313_cam3_flid17.h5,-6,,18,development,ordered
20220313_cam3_flid17.h5,-5,,19,development,ordered
20220313_cam3_flid17.h5,-4,,15,development,ordered
20220313_cam3_flid17.h5,-3,,19,development,ordered
20220313_cam3_flid17.h5,-2,-0.2172150564890275,27,development,ordered
20220313_cam3_flid17.h5,-1,0.04152284197159018,40,development,ordered
20220313_cam3_flid17.h5,0,-0.0825478883575889,62,development,ordered
20220313_cam3_flid17.h5,1,0.0291279919285627,40,development,ordered
20220313_cam3_flid17.h5,2,0.04109750358714998,27,development,ordered
20220313_cam3_flid17.h5,3,,19,development,ordered
20220313_cam3_flid17.h5,4,,15,development,ordered
20220313_cam3_flid17.h5,5,,19,development,ordered
20220313_cam3_flid17.h5,6,,18,development,ordered
20220313_cam3_flid17.h5,7,,14,development,ordered
20220313_cam3_flid17.h5,8,,13,development,ordered
20220313_cam3_flid17.h5,9,,12,development,ordered
20220313_cam3_flid17.h5,10,,17,development,ordered
20220313_cam3_flid17.h5,11,0.3780209720833004,20,development,ordered
20220313_cam3_flid17.h5,12,,18,development,ordered
20220313_cam3_flid18.h5,-12,-0.0941177683619198,131,development,ordered
20220313_cam3_flid18.h5,-11,-0.011185722551342819,131,development,ordered
20220313_cam3_flid18.h5,-10,-0.016061997541989444,133,development,ordered
20220313_cam3_flid18.h5,-9,0.026847284458181925,133,development,ordered
20220313_cam3_flid18.h5,-8,0.12136129150767094,126,development,ordered
20220313_cam3_flid18.h5,-7,-0.07149911354676648,130,development,ordered
20220313_cam3_flid18.h5,-6,-0.1377055604094458,140,development,ordered
20220313_cam3_flid18.h5,-5,0.08204130924572299,141,development,ordered
20220313_cam3_flid18.h5,-4,0.010832016500939571,137,development,ordered
20220313_cam3_flid18.h5,-3,0.12957409296308833,141,development,ordered
20220313_cam3_flid18.h5,-2,-0.1708769590470055,144,development,ordered
20220313_cam3_flid18.h5,-1,0.2139985566380571,180,development,ordered
20220313_cam3_flid18.h5,0,-0.38715562191564235,241,development,ordered
20220313_cam3_flid18.h5,1,0.28227095898537186,180,development,ordered
20220313_cam3_flid18.h5,2,-0.028037885782147203,144,development,ordered
20220313_cam3_flid18.h5,3,0.09076588864350792,141,development,ordered
20220313_cam3_flid18.h5,4,-0.06808640407854208,137,development,ordered
20220313_cam3_flid18.h5,5,0.008687005653342114,141,development,ordered
20220313_cam3_flid18.h5,6,-0.05853794874275513,140,development,ordered
20220313_cam3_flid18.h5,7,0.04950998055729597,130,development,ordered
20220313_cam3_flid18.h5,8,0.08859969402708011,126,development,ordered
20220313_cam3_flid18.h5,9,-0.13595223320368877,133,development,ordered
20220313_cam3_flid18.h5,10,0.04048333306484317,133,development,ordered
20220313_cam3_flid18.h5,11,0.019553161043900487,131,development,ordered
20220313_cam3_flid18.h5,12,-0.023996452576708897,131,development,ordered
20220313_cam3_flid19.h5,-12,,12,development,ordered
20220313_cam3_flid19.h5,-11,,14,development,ordered
20220313_cam3_flid19.h5,-10,,16,development,ordered
20220313_cam3_flid19.h5,-9,,18,development,ordered
20220313_cam3_flid19.h5,-8,,18,development,ordered
20220313_cam3_flid19.h5,-7,,19,development,ordered
20220313_cam3_flid19.h5,-6,0.004370794966276475,21,development,ordered
20220313_cam3_flid19.h5,-5,0.3417863977788697,25,development,ordered
20220313_cam3_flid19.h5,-4,0.06614572635372679,27,development,ordered
20220313_cam3_flid19.h5,-3,-0.35038420686594124,28,development,ordered
20220313_cam3_flid19.h5,-2,0.01821798423514367,30,development,ordered
20220313_cam3_flid19.h5,-1,0.18607553187736547,37,development,ordered
20220313_cam3_flid19.h5,0,-0.21390658268605758,49,development,ordered
20220313_cam3_flid19.h5,1,-0.004062521968599043,37,development,ordered
20220313_cam3_flid19.h5,2,0.10289049390597475,30,development,ordered
20220313_cam3_flid19.h5,3,-0.08702147723336533,28,development,ordered
20220313_cam3_flid19.h5,4,0.18579298916978115,27,development,ordered
20220313_cam3_flid19.h5,5,-0.06710305691219674,25,development,ordered
20220313_cam3_flid19.h5,6,0.1644930729733192,21,development,ordered
20220313_cam3_flid19.h5,7,,19,development,ordered
20220313_cam3_flid19.h5,8,,18,development,ordered
20220313_cam3_flid19.h5,9,,18,development,ordered
20220313_cam3_flid19.h5,10,,16,development,ordered
20220313_cam3_flid19.h5,11,,14,development,ordered
20220313_cam3_flid19.h5,12,,12,development,ordered
20220313_cam4_flid20.h5,-12,0.0215506365533722,89,development,ordered
20220313_cam4_flid20.h5,-11,0.011007384877287932,91,development,ordered
20220313_cam4_flid20.h5,-10,-0.03088532310778194,88,development,ordered
20220313_cam4_flid20.h5,-9,0.02523413172007871,85,development,ordered
20220313_cam4_flid20.h5,-8,-0.06003405109975208,84,development,ordered
20220313_cam4_flid20.h5,-7,0.0929443445453553,82,development,ordered
20220313_cam4_flid20.h5,-6,0.0696585310532357,85,development,ordered
20220313_cam4_flid20.h5,-5,-0.15168602093355815,86,development,ordered
20220313_cam4_flid20.h5,-4,0.029406720253425576,90,development,ordered
20220313_cam4_flid20.h5,-3,0.06082569406710752,94,development,ordered
20220313_cam4_flid20.h5,-2,-0.05702019716486732,99,development,ordered
20220313_cam4_flid20.h5,-1,0.1589981770571275,132,development,ordered
20220313_cam4_flid20.h5,0,-0.3042417495967683,178,development,ordered
20220313_cam4_flid20.h5,1,0.18970490234923323,132,development,ordered
20220313_cam4_flid20.h5,2,-0.08055916639593226,99,development,ordered
20220313_cam4_flid20.h5,3,0.10011537394287331,94,development,ordered
20220313_cam4_flid20.h5,4,0.04695251936860573,90,development,ordered
20220313_cam4_flid20.h5,5,-0.17571961220575022,86,development,ordered
20220313_cam4_flid20.h5,6,0.0753664503023212,85,development,ordered
20220313_cam4_flid20.h5,7,0.033520102243139914,82,development,ordered
20220313_cam4_flid20.h5,8,-0.016388155262265756,84,development,ordered
20220313_cam4_flid20.h5,9,-0.030853435214619255,85,development,ordered
20220313_cam4_flid20.h5,10,-0.021040926885568523,88,development,ordered
20220313_cam4_flid20.h5,11,-0.00995947767479946,91,development,ordered
20220313_cam4_flid20.h5,12,0.043237162138903155,89,development,ordered
20220313_cam4_flid21.h5,-12,0.1381410180803896,30,development,ordered
20220313_cam4_flid21.h5,-11,0.18537202204705105,27,development,ordered
20220313_cam4_flid21.h5,-10,-0.017275119384453193,26,development,ordered
20220313_cam4_flid21.h5,-9,-0.18334877563408353,24,development,ordered
20220313_cam4_flid21.h5,-8,0.15194422606727556,24,development,ordered
20220313_cam4_flid21.h5,-7,-0.05140184463149178,24,development,ordered
20220313_cam4_flid21.h5,-6,-0.1938702175653127,28,development,ordered
20220313_cam4_flid21.h5,-5,0.21055996171800884,34,development,ordered
20220313_cam4_flid21.h5,-4,-0.13165488516246765,43,development,ordered
20220313_cam4_flid21.h5,-3,0.07160360027798479,47,development,ordered
20220313_cam4_flid21.h5,-2,0.020108343908349507,51,development,ordered
20220313_cam4_flid21.h5,-1,0.2346373697615564,67,development,ordered
20220313_cam4_flid21.h5,0,-0.4657016058098237,92,development,ordered
20220313_cam4_flid21.h5,1,0.3463146029277735,67,development,ordered
20220313_cam4_flid21.h5,2,-0.18720204258794484,51,development,ordered
20220313_cam4_flid21.h5,3,0.2387941727508283,47,development,ordered
20220313_cam4_flid21.h5,4,-0.13829100623611706,43,development,ordered
20220313_cam4_flid21.h5,5,0.21724478030546493,34,development,ordered
20220313_cam4_flid21.h5,6,-0.2783752060483978,28,development,ordered
20220313_cam4_flid21.h5,7,0.23967090745464775,24,development,ordered
20220313_cam4_flid21.h5,8,-0.19791591472179407,24,development,ordered
20220313_cam4_flid21.h5,9,0.1579688694452717,24,development,ordered
20220313_cam4_flid21.h5,10,0.04777626922720321,26,development,ordered
20220313_cam4_flid21.h5,11,0.12715275695274872,27,development,ordered
20220313_cam4_flid21.h5,12,-0.18874366180443003,30,development,ordered
20220313_cam4_flid22.h5,-12,-0.007584850589652366,49,development,ordered
20220313_cam4_flid22.h5,-11,-0.022771353024681647,48,development,ordered
20220313_cam4_flid22.h5,-10,-0.12707485038394803,50,development,ordered
20220313_cam4_flid22.h5,-9,0.1722868709368565,56,development,ordered
20220313_cam4_flid22.h5,-8,0.10624392607500233,59,development,ordered
20220313_cam4_flid22.h5,-7,-0.23452456201863078,62,development,ordered
20220313_cam4_flid22.h5,-6,0.10265256792002057,64,development,ordered
20220313_cam4_flid22.h5,-5,0.012945486737765926,65,development,ordered
20220313_cam4_flid22.h5,-4,-0.00627701992638075,62,development,ordered
20220313_cam4_flid22.h5,-3,-0.10022344821881568,59,development,ordered
20220313_cam4_flid22.h5,-2,0.2443711482374469,66,development,ordered
20220313_cam4_flid22.h5,-1,0.014656538669559953,95,development,ordered
20220313_cam4_flid22.h5,0,-0.20040591354352394,132,development,ordered
20220313_cam4_flid22.h5,1,0.09763431530847348,95,development,ordered
20220313_cam4_flid22.h5,2,0.05350399018994207,66,development,ordered
20220313_cam4_flid22.h5,3,0.016681189502220466,59,development,ordered
20220313_cam4_flid22.h5,4,-0.07351503092573672,62,development,ordered
20220313_cam4_flid22.h5,5,0.16506675241164756,65,development,ordered
20220313_cam4_flid22.h5,6,-0.13681700976326938,64,development,ordered
20220313_cam4_flid22.h5,7,-0.08373592546927036,62,development,ordered
20220313_cam4_flid22.h5,8,0.2731059641890391,59,development,ordered
20220313_cam4_flid22.h5,9,-0.044337521234169786,56,development,ordered
20220313_cam4_flid22.h5,10,0.10826474709776464,50,development,ordered
20220313_cam4_flid22.h5,11,-0.027172983101557555,48,development,ordered
20220313_cam4_flid22.h5,12,-0.06912868468697124,49,development,ordered
20220313_cam4_flid23.h5,-12,-0.3219602131718008,52,development,ordered
20220313_cam4_flid23.h5,-11,0.21151081777587358,57,development,ordered
20220313_cam4_flid23.h5,-10,-0.1345372240747714,57,development,ordered
20220313_cam4_flid23.h5,-9,0.1671693541802152,57,development,ordered
20220313_cam4_flid23.h5,-8,-0.09632881483382419,58,development,ordered
20220313_cam4_flid23.h5,-7,-0.04745671350865236,60,development,ordered
20220313_cam4_flid23.h5,-6,0.21715279621759692,67,development,ordered
20220313_cam4_flid23.h5,-5,-0.2073330430102274,70,development,ordered
20220313_cam4_flid23.h5,-4,0.097821376351699,70,development,ordered
20220313_cam4_flid23.h5,-3,-0.06565469955843309,72,development,ordered
20220313_cam4_flid23.h5,-2,0.05433901058701111,75,development,ordered
20220313_cam4_flid23.h5,-1,0.06662905767211537,92,development,ordered
20220313_cam4_flid23.h5,0,-0.12201833251461364,114,development,ordered
20220313_cam4_flid23.h5,1,0.03649781519792269,92,development,ordered
20220313_cam4_flid23.h5,2,0.0402654547642284,75,development,ordered
20220313_cam4_flid23.h5,3,-0.02138463573808649,72,development,ordered
20220313_cam4_flid23.h5,4,0.06108325127609935,70,development,ordered
20220313_cam4_flid23.h5,5,-0.15405177200472117,70,development,ordered
20220313_cam4_flid23.h5,6,0.14629924380106438,67,development,ordered
20220313_cam4_flid23.h5,7,0.047279453010821634,60,development,ordered
20220313_cam4_flid23.h5,8,-0.07455480766485659,58,development,ordered
20220313_cam4_flid23.h5,9,-0.003357974546047634,57,development,ordered
20220313_cam4_flid23.h5,10,0.0006568240211281398,57,development,ordered
20220313_cam4_flid23.h5,11,0.07497069388075596,57,development,ordered
20220313_cam4_flid23.h5,12,-0.12961623963312174,52,development,ordered
20220326_cam3_flid24.h5,-12,-0.005190109558055974,38,development,ordered
20220326_cam3_flid24.h5,-11,-0.11709883416469063,42,development,ordered
20220326_cam3_flid24.h5,-10,0.2411277284587314,46,development,ordered
20220326_cam3_flid24.h5,-9,-0.092458593405147,42,development,ordered
20220326_cam3_flid24.h5,-8,0.025904594039216185,39,development,ordered
20220326_cam3_flid24.h5,-7,-0.3620888426736308,38,development,ordered
20220326_cam3_flid24.h5,-6,0.29951731503954965,42,development,ordered
20220326_cam3_flid24.h5,-5,-0.259255400435682,50,development,ordered
20220326_cam3_flid24.h5,-4,-0.15955137227231056,49,development,ordered
20220326_cam3_flid24.h5,-3,0.04697079579364949,47,development,ordered
20220326_cam3_flid24.h5,-2,-0.08308627918762816,46,development,ordered
20220326_cam3_flid24.h5,-1,0.2310406021704526,66,development,ordered
20220326_cam3_flid24.h5,0,-0.1471963387147599,109,development,ordered
20220326_cam3_flid24.h5,1,0.10966989920811267,66,development,ordered
20220326_cam3_flid24.h5,2,0.15782346663260427,46,development,ordered
20220326_cam3_flid24.h5,3,-0.21492707114132353,47,development,ordered
20220326_cam3_flid24.h5,4,0.11090893781041682,49,development,ordered
20220326_cam3_flid24.h5,5,-0.22266146273612422,50,development,ordered
20220326_cam3_flid24.h5,6,0.20959699491541742,42,development,ordered
20220326_cam3_flid24.h5,7,0.14109643446444084,38,development,ordered
20220326_cam3_flid24.h5,8,0.0045326003757867675,39,development,ordered
20220326_cam3_flid24.h5,9,0.02681995631687398,42,development,ordered
20220326_cam3_flid24.h5,10,-0.12404350295024798,46,development,ordered
20220326_cam3_flid24.h5,11,0.17392578075501186,42,development,ordered
20220326_cam3_flid24.h5,12,-0.17627728371196041,38,development,ordered
20220326_cam3_flid25.h5,-12,0.011188317286592893,53,development,ordered
20220326_cam3_flid25.h5,-11,-0.25675011089106886,52,development,ordered
20220326_cam3_flid25.h5,-10,0.1166562745287728,51,development,ordered
20220326_cam3_flid25.h5,-9,-0.09352337051835187,50,development,ordered
20220326_cam3_flid25.h5,-8,-0.07783491027232914,47,development,ordered
20220326_cam3_flid25.h5,-7,0.2816206523642641,44,development,ordered
20220326_cam3_flid25.h5,-6,-0.10645071525685035,41,development,ordered
20220326_cam3_flid25.h5,-5,0.11787354960614511,42,development,ordered
20220326_cam3_flid25.h5,-4,-0.1518799990388735,49,development,ordered
20220326_cam3_flid25.h5,-3,0.05769735142189592,58,development,ordered
20220326_cam3_flid25.h5,-2,0.032610124971440606,64,development,ordered
20220326_cam3_flid25.h5,-1,-0.1344201498494931,82,development,ordered
20220326_cam3_flid25.h5,0,0.12097427261856297,110,development,ordered
20220326_cam3_flid25.h5,1,-0.08999882710865942,82,development,ordered
20220326_cam3_flid25.h5,2,-0.026222786437641712,64,development,ordered
20220326_cam3_flid25.h5,3,0.2550172720293125,58,development,ordered
20220326_cam3_flid25.h5,4,-0.46267840452527575,49,development,ordered
20220326_cam3_flid25.h5,5,0.3243439412390708,42,development,ordered
20220326_cam3_flid25.h5,6,-0.3375414909348161,41,development,ordered
20220326_cam3_flid25.h5,7,0.18183787495602427,44,development,ordered
20220326_cam3_flid25.h5,8,0.28534524211805823,47,development,ordered
20220326_cam3_flid25.h5,9,-0.3783639418435534,50,development,ordered
20220326_cam3_flid25.h5,10,0.1685258887150549,51,development,ordered
20220326_cam3_flid25.h5,11,-0.012185799521491094,52,development,ordered
20220326_cam3_flid25.h5,12,-0.16763059956071513,53,development,ordered
20220326_cam3_flid26.h5,-12,0.09067272342107399,78,development,ordered
20220326_cam3_flid26.h5,-11,-0.07129305160329631,83,development,ordered
20220326_cam3_flid26.h5,-10,-0.1761940422357919,89,development,ordered
20220326_cam3_flid26.h5,-9,0.012916872329001402,88,development,ordered
20220326_cam3_flid26.h5,-8,0.15036790004086284,82,development,ordered
20220326_cam3_flid26.h5,-7,-0.08831263218626807,75,development,ordered
20220326_cam3_flid26.h5,-6,0.054121388619097356,83,development,ordered
20220326_cam3_flid26.h5,-5,0.011363394227355461,81,development,ordered
20220326_cam3_flid26.h5,-4,-0.09153297445103037,82,development,ordered
20220326_cam3_flid26.h5,-3,0.08488802746931856,90,development,ordered
20220326_cam3_flid26.h5,-2,0.15470899844899047,94,development,ordered
20220326_cam3_flid26.h5,-1,-0.02944569766212133,128,development,ordered
20220326_cam3_flid26.h5,0,-0.26054392353163713,194,development,ordered
20220326_cam3_flid26.h5,1,0.1270028974448262,128,development,ordered
20220326_cam3_flid26.h5,2,-0.003267738843134042,94,development,ordered
20220326_cam3_flid26.h5,3,0.12720333233186676,90,development,ordered
20220326_cam3_flid26.h5,4,-0.15506702890099527,82,development,ordered
20220326_cam3_flid26.h5,5,0.043802563498362534,81,development,ordered
20220326_cam3_flid26.h5,6,0.04685809189671867,83,development,ordered
20220326_cam3_flid26.h5,7,-0.12431533429584053,75,development,ordered
20220326_cam3_flid26.h5,8,0.03601394484484424,82,development,ordered
20220326_cam3_flid26.h5,9,-0.021686268610529615,88,development,ordered
20220326_cam3_flid26.h5,10,0.12626881732349357,89,development,ordered
20220326_cam3_flid26.h5,11,-0.19089233064669572,83,development,ordered
20220326_cam3_flid26.h5,12,0.08618887810889182,78,development,ordered
20220326_cam3_flid27.h5,-12,-0.05978298548806939,147,development,ordered
20220326_cam3_flid27.h5,-11,0.12411078446013975,153,development,ordered
20220326_cam3_flid27.h5,-10,-0.05897581779258181,164,development,ordered
20220326_cam3_flid27.h5,-9,0.07226736669967625,167,development,ordered
20220326_cam3_flid27.h5,-8,0.07926157940621192,169,development,ordered
20220326_cam3_flid27.h5,-7,0.053798923679193984,172,development,ordered
20220326_cam3_flid27.h5,-6,-0.18513077422934987,172,development,ordered
20220326_cam3_flid27.h5,-5,0.033348853106471836,171,development,ordered
20220326_cam3_flid27.h5,-4,0.029223711479974268,163,development,ordered
20220326_cam3_flid27.h5,-3,-0.07211834744220837,165,development,ordered
20220326_cam3_flid27.h5,-2,-0.008236782805004707,175,development,ordered
20220326_cam3_flid27.h5,-1,0.06371075108636168,229,development,ordered
20220326_cam3_flid27.h5,0,-0.05104156706420399,298,development,ordered
20220326_cam3_flid27.h5,1,-0.07493630847877651,229,development,ordered
20220326_cam3_flid27.h5,2,0.10637200164034917,175,development,ordered
20220326_cam3_flid27.h5,3,-0.0967978621686544,165,development,ordered
20220326_cam3_flid27.h5,4,0.03994550314886347,163,development,ordered
20220326_cam3_flid27.h5,5,0.04510347843717767,171,development,ordered
20220326_cam3_flid27.h5,6,-0.019453939691022507,172,development,ordered
20220326_cam3_flid27.h5,7,-0.06581850684749585,172,development,ordered
20220326_cam3_flid27.h5,8,-0.026720614568212002,169,development,ordered
20220326_cam3_flid27.h5,9,0.016676286436975097,167,development,ordered
20220326_cam3_flid27.h5,10,0.06325891069527691,164,development,ordered
20220326_cam3_flid27.h5,11,0.006299719243251466,153,development,ordered
20220326_cam3_flid27.h5,12,-0.09012137153863962,147,development,ordered
20220326_cam4_flid28.h5,-12,-0.04109173508160199,185,development,ordered
20220326_cam4_flid28.h5,-11,-0.05260400906232407,193,development,ordered
20220326_cam4_flid28.h5,-10,0.10739382493791279,201,development,ordered
20220326_cam4_flid28.h5,-9,-0.06699325036507768,201,development,ordered
20220326_cam4_flid28.h5,-8,0.038640965007939676,194,development,ordered
20220326_cam4_flid28.h5,-7,0.03767610633628763,192,development,ordered
20220326_cam4_flid28.h5,-6,-0.022322309434200986,205,development,ordered
20220326_cam4_flid28.h5,-5,-0.05024095941957264,211,development,ordered
20220326_cam4_flid28.h5,-4,0.0033063398877590244,204,development,ordered
20220326_cam4_flid28.h5,-3,0.09160633599533925,200,development,ordered
20220326_cam4_flid28.h5,-2,-0.11306740645673378,204,development,ordered
20220326_cam4_flid28.h5,-1,0.18602338567355864,261,development,ordered
20220326_cam4_flid28.h5,0,-0.19658178990721414,343,development,ordered
20220326_cam4_flid28.h5,1,0.1626333588209914,261,development,ordered
20220326_cam4_flid28.h5,2,-0.10786151986631072,204,development,ordered
20220326_cam4_flid28.h5,3,0.06786374402882703,200,development,ordered
20220326_cam4_flid28.h5,4,-0.010111376445967178,204,development,ordered
20220326_cam4_flid28.h5,5,-0.020925067858800276,211,development,ordered
20220326_cam4_flid28.h5,6,0.019429725387147222,205,development,ordered
20220326_cam4_flid28.h5,7,0.03306268650942431,192,development,ordered
20220326_cam4_flid28.h5,8,-0.047568963328925865,194,development,ordered
20220326_cam4_flid28.h5,9,-0.004250005554930607,201,development,ordered
20220326_cam4_flid28.h5,10,-0.04142783157983514,201,development,ordered
20220326_cam4_flid28.h5,11,0.06136370614600381,193,development,ordered
20220326_cam4_flid28.h5,12,0.02567603135924474,185,development,ordered
20220326_cam4_flid29.h5,-12,-0.08576493611452979,134,development,ordered
20220326_cam4_flid29.h5,-11,-0.015295131132661224,137,development,ordered
20220326_cam4_flid29.h5,-10,0.16850162302782926,140,development,ordered
20220326_cam4_flid29.h5,-9,-0.06071304421395689,143,development,ordered
20220326_cam4_flid29.h5,-8,-0.15957511110786282,141,development,ordered
20220326_cam4_flid29.h5,-7,0.06353257017187981,141,development,ordered
20220326_cam4_flid29.h5,-6,0.001031885738400267,144,development,ordered
20220326_cam4_flid29.h5,-5,-0.13373028033878093,146,development,ordered
20220326_cam4_flid29.h5,-4,0.009077585911219158,146,development,ordered
20220326_cam4_flid29.h5,-3,0.20026355533103404,155,development,ordered
20220326_cam4_flid29.h5,-2,-0.07113462516286519,169,development,ordered
20220326_cam4_flid29.h5,-1,0.04938875960103849,215,development,ordered
20220326_cam4_flid29.h5,0,-0.18989850233567276,282,development,ordered
20220326_cam4_flid29.h5,1,0.07598844288761274,215,development,ordered
20220326_cam4_flid29.h5,2,0.11879324776387466,169,development,ordered
20220326_cam4_flid29.h5,3,-0.20268352020150374,155,development,ordered
20220326_cam4_flid29.h5,4,0.05191435266839378,146,development,ordered
20220326_cam4_flid29.h5,5,-0.001281914338411743,146,development,ordered
20220326_cam4_flid29.h5,6,0.08808771418004992,144,development,ordered
20220326_cam4_flid29.h5,7,-0.06199746737475915,141,development,ordered
20220326_cam4_flid29.h5,8,-0.04485990998092297,141,development,ordered
20220326_cam4_flid29.h5,9,0.028935502864473956,143,development,ordered
20220326_cam4_flid29.h5,10,-0.08838082273903211,140,development,ordered
20220326_cam4_flid29.h5,11,0.14802796942930116,137,development,ordered
20220326_cam4_flid29.h5,12,-0.07298955572367817,134,development,ordered
20220326_cam4_flid30.h5,-12,0.09497597605262269,82,development,ordered
20220326_cam4_flid30.h5,-11,-0.08798583005023855,81,development,ordered
20220326_cam4_flid30.h5,-10,0.013233610615052094,86,development,ordered
20220326_cam4_flid30.h5,-9,0.12396697785977723,81,development,ordered
20220326_cam4_flid30.h5,-8,0.020907241909873163,77,development,ordered
20220326_cam4_flid30.h5,-7,0.03957503965713514,89,development,ordered
20220326_cam4_flid30.h5,-6,-0.05088665270955546,93,development,ordered
20220326_cam4_flid30.h5,-5,-0.05931720502704107,96,development,ordered
20220326_cam4_flid30.h5,-4,0.18794211167861422,99,development,ordered
20220326_cam4_flid30.h5,-3,-0.06331479442819313,105,development,ordered
20220326_cam4_flid30.h5,-2,0.04390117489379913,108,development,ordered
20220326_cam4_flid30.h5,-1,-0.008492906155521267,145,development,ordered
20220326_cam4_flid30.h5,0,-0.15679114395378782,206,development,ordered
20220326_cam4_flid30.h5,1,0.16087671142064677,145,development,ordered
20220326_cam4_flid30.h5,2,-0.07707809895740551,108,development,ordered
20220326_cam4_flid30.h5,3,0.08736480669776485,105,development,ordered
20220326_cam4_flid30.h5,4,0.04717421549644597,99,development,ordered
20220326_cam4_flid30.h5,5,-0.4087274597757568,96,development,ordered
20220326_cam4_flid30.h5,6,0.2521762626795663,93,development,ordered
20220326_cam4_flid30.h5,7,-0.07582573896778415,89,development,ordered
20220326_cam4_flid30.h5,8,-0.04799151121387073,77,development,ordered
20220326_cam4_flid30.h5,9,0.043440443751673226,81,development,ordered
20220326_cam4_flid30.h5,10,-0.09237677360998661,86,development,ordered
20220326_cam4_flid30.h5,11,0.0222007310382479,81,development,ordered
20220326_cam4_flid30.h5,12,0.05923796764865003,82,development,ordered
20220326_cam4_flid31.h5,-12,0.2620525638819277,54,development,ordered
20220326_cam4_flid31.h5,-11,-0.0826193932220819,55,development,ordered
20220326_cam4_flid31.h5,-10,-0.25287995196972796,58,development,ordered
20220326_cam4_flid31.h5,-9,0.30867263641346304,60,development,ordered
20220326_cam4_flid31.h5,-8,-0.13181655335777884,64,development,ordered
20220326_cam4_flid31.h5,-7,0.009378098401643616,68,development,ordered
20220326_cam4_flid31.h5,-6,-0.0021058485158955264,61,development,ordered
20220326_cam4_flid31.h5,-5,0.11711590138722144,58,development,ordered
20220326_cam4_flid31.h5,-4,0.11211114328486203,58,development,ordered
20220326_cam4_flid31.h5,-3,-0.23701802020955404,61,development,ordered
20220326_cam4_flid31.h5,-2,0.015031417109372343,67,development,ordered
20220326_cam4_flid31.h5,-1,0.16331697633471898,99,development,ordered
20220326_cam4_flid31.h5,0,0.012667665544956502,153,development,ordered
20220326_cam4_flid31.h5,1,0.06929904286274981,99,development,ordered
20220326_cam4_flid31.h5,2,-0.3237409603435214,67,development,ordered
20220326_cam4_flid31.h5,3,0.23204337744948875,61,development,ordered
20220326_cam4_flid31.h5,4,-0.05793204862981134,58,development,ordered
20220326_cam4_flid31.h5,5,0.01645526666167347,58,development,ordered
20220326_cam4_flid31.h5,6,-0.08320531808350466,61,development,ordered
20220326_cam4_flid31.h5,7,0.003699748554324682,68,development,ordered
20220326_cam4_flid31.h5,8,0.2193135777390667,64,development,ordered
20220326_cam4_flid31.h5,9,-0.0326309691385569,60,development,ordered
20220326_cam4_flid31.h5,10,-0.0031395930628664126,58,development,ordered
20220326_cam4_flid31.h5,11,0.05593691959710259,55,development,ordered
20220326_cam4_flid31.h5,12,-0.10028172637802896,54,development,ordered
