source_file,direction,lifecycle_band,feature,raw_share_change,matched_nonexchange_mean_change,event_minus_matched_change
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,0.1466666666666666,-0.0005797101449275363,0.14724637681159414
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,0.1283333333333333,0.0006004140786749447,0.12773291925465835
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,0.065,-0.00212215320910973,0.06712215320910973
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,0.14666666666666672,0.002474120082815733,0.144192546583851
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.0266666666666666,-0.00037267080745341616,0.027039337474120014
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,-0.1483333333333333,-0.0005797101449275363,-0.14775362318840576
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,-0.0083333333333333,0.0006004140786749447,-0.008933747412008246
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,-0.0166666666666666,-0.00212215320910973,-0.014544513457556871
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,0.10166666666666668,0.002474120082815733,0.09919254658385095
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.0366666666666666,-0.00037267080745341616,0.03703933747412001
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,-0.1066666666666666,-0.0005797101449275363,-0.10608695652173906
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.0,0.0006004140786749447,-0.0006004140786749447
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,-0.0316666666666666,-0.00212215320910973,-0.02954451345755687
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,0.5633333333333335,0.002474120082815733,0.5608592132505177
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.0,-0.00037267080745341616,0.00037267080745341616
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,-0.3799999999999998,-0.0005797101449275363,-0.37942028985507226
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,-0.0583333333333333,0.0006004140786749447,-0.05893374741200824
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,-0.125,-0.00212215320910973,-0.12287784679089027
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.44833333333333336,0.002474120082815733,0.44585921325051764
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,0.0266666666666667,-0.00037267080745341616,0.027039337474120115
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,-0.23666666666666672,-0.0005797101449275363,-0.2360869565217392
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.2083333333333334,0.0006004140786749447,-0.20893374741200835
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,-0.03,-0.00212215320910973,-0.027877846790890268
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,0.023333333333333317,0.002474120082815733,0.020859213250517584
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.0133333333333333,-0.00037267080745341616,0.013706004140786716
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,-0.045,-0.0005797101449275363,-0.04442028985507246
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.0,0.0006004140786749447,-0.0006004140786749447
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,0.0083333333333334,-0.00212215320910973,0.010455486542443129
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.3233333333333334,0.002474120082815733,-0.32580745341614914
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.0,-0.00037267080745341616,0.00037267080745341616
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,0.0416666666666666,-0.0005797101449275363,0.04224637681159414
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.27166666666666667,0.0006004140786749447,0.2710662525879917
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,0.009999999999999995,-0.00212215320910973,0.012122153209109724
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.6600000000000001,0.002474120082815733,0.6575258799171844
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,0.035,-0.00037267080745341616,0.03537267080745342
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,-0.2716666666666666,-0.0005797101449275363,-0.2710869565217391
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.2933333333333333,0.0006004140786749447,-0.29393374741200823
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,-0.13,-0.00212215320910973,-0.1278778467908903
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.31666666666666665,0.002474120082815733,0.31419254658385093
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,-0.0016666666666666,-0.00037267080745341616,-0.0012939958592131837
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,-0.1199999999999999,-0.0005797101449275363,-0.11942028985507236
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.11166666666666669,0.0006004140786749447,-0.11226708074534164
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,-0.08333333333333341,-0.00212215320910973,-0.08121118012422368
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.08333333333333343,0.002474120082815733,-0.08580745341614916
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.005,-0.00037267080745341616,0.005372670807453416
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,0.0,-0.0005797101449275363,0.0005797101449275363
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.0916666666666667,0.0006004140786749447,0.09106625258799175
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,-0.013333333333333391,-0.00212215320910973,-0.011211180124223662
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.19333333333333336,0.002474120082815733,0.19085921325051763
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,-0.0016666666666667002,-0.00037267080745341616,-0.001293995859213284
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,-0.0416666666666667,-0.0005797101449275363,-0.04108695652173916
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.08166666666666661,0.0006004140786749447,-0.08226708074534156
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,-0.06833333333333332,-0.00212215320910973,-0.06621118012422358
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.21333333333333337,0.002474120082815733,-0.2158074534161491
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.0,-0.00037267080745341616,0.00037267080745341616
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,0.04500000000000011,-0.0005797101449275363,0.04557971014492765
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.1183333333333334,0.0006004140786749447,0.11773291925465845
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,0.05,-0.00212215320910973,0.052122153209109734
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.19833333333333336,0.002474120082815733,0.19585921325051764
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,-0.0016666666666666,-0.00037267080745341616,-0.0012939958592131837
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,0.0066666666666664876,-0.0005797101449275363,0.0072463768115940234
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.1333333333333334,0.0006004140786749447,-0.13393374741200834
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,-0.0700000000000001,-0.00212215320910973,-0.06787784679089037
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.18500000000000005,0.002474120082815733,-0.18747412008281578
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.0016666666666666,-0.00037267080745341616,0.0020393374741200163
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,0.02166666666666671,-0.0005797101449275363,0.022246376811594245
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.09333333333333341,0.0006004140786749447,0.09273291925465846
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,0.0683333333333334,-0.00212215320910973,0.07045548654244313
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.335,0.002474120082815733,0.3325258799171843
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,-0.0016666666666666,-0.00037267080745341616,-0.0012939958592131837
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,-0.060000000000000095,-0.0005797101449275363,-0.059420289855072556
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.2183333333333334,0.0006004140786749447,-0.21893374741200836
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,-0.05499999999999999,-0.00212215320910973,-0.05287784679089026
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.1916666666666667,0.002474120082815733,-0.19414078674948243
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.0,-0.00037267080745341616,0.00037267080745341616
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,0.0566666666666667,-0.0005797101449275363,0.05724637681159424
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.09000000000000011,0.0006004140786749447,0.08939958592132516
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,0.04500000000000001,-0.00212215320910973,0.04712215320910974
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.2733333333333334,0.002474120082815733,0.27085921325051765
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,0.0066666666666666,-0.00037267080745341616,0.007039337474120016
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,-0.09,-0.0005797101449275363,-0.08942028985507246
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.10333333333333339,0.0006004140786749447,-0.10393374741200834
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,-0.08666666666666671,-0.00212215320910973,-0.08454451345755698
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.3266666666666666,0.002474120082815733,-0.32914078674948233
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.0,-0.00037267080745341616,0.00037267080745341616
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,0.05500000000000001,-0.0005797101449275363,0.05557971014492755
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.1666666666666666,0.0006004140786749447,0.16606625258799165
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,0.105,-0.00212215320910973,0.10712215320910973
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.16166666666666663,0.002474120082815733,0.1591925465838509
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,0.0,-0.00037267080745341616,0.00037267080745341616
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,0.02499999999999991,-0.0005797101449275363,0.025579710144927447
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.13999999999999996,0.0006004140786749447,-0.1406004140786749
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,-0.04666666666666659,-0.00212215320910973,-0.04454451345755686
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.06666666666666665,0.002474120082815733,-0.06914078674948239
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,-0.0016666666666666,-0.00037267080745341616,-0.0012939958592131837
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,-0.019999999999999907,-0.0005797101449275363,-0.01942028985507237
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.0566666666666667,0.0006004140786749447,0.056066252587991756
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,0.03166666666666661,-0.00212215320910973,0.03378881987577634
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.2666666666666668,0.002474120082815733,0.26419254658385105
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,-0.0066666666666666,-0.00037267080745341616,-0.006293995859213184
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,-0.0466666666666667,-0.0005797101449275363,-0.04608695652173916
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.1516666666666666,0.0006004140786749447,-0.15226708074534154
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,-0.06166666666666658,-0.00212215320910973,-0.05954451345755685
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.2266666666666668,0.002474120082815733,-0.22914078674948252
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,0.0,-0.00037267080745341616,0.00037267080745341616
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,0.04,-0.0005797101449275363,0.04057971014492754
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.13166666666666668,0.0006004140786749447,0.13106625258799173
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,0.054999999999999896,-0.00212215320910973,0.05712215320910963
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.0033333333333334103,0.002474120082815733,0.0008592132505176775
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,0.005,-0.00037267080745341616,0.005372670807453416
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,0.023333333333333303,-0.0005797101449275363,0.02391304347826084
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.0533333333333334,0.0006004140786749447,-0.05393374741200834
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,0.021666666666666806,-0.00212215320910973,0.023788819875776537
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.1783333333333334,0.002474120082815733,-0.18080745341614912
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,-0.0016666666666667,-0.00037267080745341616,-0.001293995859213284
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,0.0033333333333333964,-0.0005797101449275363,0.003913043478260932
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.1833333333333334,0.0006004140786749447,0.18273291925465845
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,-0.006666666666666821,-0.00212215320910973,-0.004544513457557091
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,0.14333333333333337,0.002474120082815733,0.14085921325051765
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,0.0016666666666666,-0.00037267080745341616,0.0020393374741200163
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,0.03333333333333341,-0.0005797101449275363,0.03391304347826095
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,-0.14833333333333337,0.0006004140786749447,-0.14893374741200832
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,-0.029999999999999985,-0.00212215320910973,-0.027877846790890254
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.050000000000000044,0.002474120082815733,-0.052474120082815774
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,-0.0016666666666666,-0.00037267080745341616,-0.0012939958592131837
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,0.006666666666666696,-0.0005797101449275363,0.007246376811594232
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.048333333333333395,0.0006004140786749447,0.04773291925465845
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,-0.0033333333333332993,-0.00212215320910973,-0.0012111801242235694
20220418_cam3_flid40.h5,traversal → retention,>72 h,idle,-0.20166666666666666,0.002474120082815733,-0.20414078674948238
20220418_cam3_flid40.h5,traversal → retention,>72 h,proboscis,-0.02,-0.00037267080745341616,-0.019627329192546585
20220418_cam3_flid40.h5,traversal → retention,>72 h,grooming,0.015,-0.0005797101449275363,0.015579710144927535
20220418_cam3_flid40.h5,traversal → retention,>72 h,locomotion,0.1433333333333332,0.0006004140786749447,0.14273291925465825
20220418_cam3_flid40.h5,traversal → retention,>72 h,unresolved,0.06333333333333328,-0.00212215320910973,0.06545548654244301
20220418_cam3_flid40.h5,retention → traversal,>72 h,idle,-0.195,0.002474120082815733,-0.19747412008281573
20220418_cam3_flid40.h5,retention → traversal,>72 h,proboscis,-0.0033333333333333,-0.00037267080745341616,-0.002960662525879884
20220418_cam3_flid40.h5,retention → traversal,>72 h,grooming,0.03166666666666671,-0.0005797101449275363,0.03224637681159425
20220418_cam3_flid40.h5,retention → traversal,>72 h,locomotion,0.1283333333333334,0.0006004140786749447,0.12773291925465846
20220418_cam3_flid40.h5,retention → traversal,>72 h,unresolved,0.0383333333333333,-0.00212215320910973,0.040455486542443034
20220418_cam3_flid40.h5,traversal → retention,24–72 h,idle,0.1966666666666667,0.0017695473251028867,0.1948971193415638
20220418_cam3_flid40.h5,traversal → retention,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,traversal → retention,24–72 h,grooming,9.71445146547012e-17,0.0005555555555555586,-0.0005555555555554614
20220418_cam3_flid40.h5,traversal → retention,24–72 h,locomotion,-0.11833333333333329,-0.005370370370370376,-0.11296296296296292
20220418_cam3_flid40.h5,traversal → retention,24–72 h,unresolved,-0.07833333333333328,0.0014197530864197472,-0.07975308641975302
20220418_cam3_flid40.h5,traversal → retention,24–72 h,idle,0.15666666666666673,0.0017695473251028867,0.15489711934156383
20220418_cam3_flid40.h5,traversal → retention,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,traversal → retention,24–72 h,grooming,-0.03333333333333331,0.0005555555555555586,-0.03388888888888887
20220418_cam3_flid40.h5,traversal → retention,24–72 h,locomotion,-0.0933333333333333,-0.005370370370370376,-0.08796296296296292
20220418_cam3_flid40.h5,traversal → retention,24–72 h,unresolved,-0.03,0.0014197530864197472,-0.03141975308641975
20220418_cam3_flid40.h5,retention → traversal,24–72 h,idle,-0.4,0.0017695473251028867,-0.4017695473251029
20220418_cam3_flid40.h5,retention → traversal,24–72 h,proboscis,0.0016666666666666,0.001625514403292184,4.1152263374416055e-05
20220418_cam3_flid40.h5,retention → traversal,24–72 h,grooming,0.0416666666666666,0.0005555555555555586,0.04111111111111104
20220418_cam3_flid40.h5,retention → traversal,24–72 h,locomotion,0.2516666666666667,-0.005370370370370376,0.25703703703703706
20220418_cam3_flid40.h5,retention → traversal,24–72 h,unresolved,0.10500000000000011,0.0014197530864197472,0.10358024691358036
20220418_cam3_flid40.h5,traversal → retention,24–72 h,idle,0.16499999999999992,0.0017695473251028867,0.16323045267489703
20220418_cam3_flid40.h5,traversal → retention,24–72 h,proboscis,0.0066666666666666,0.001625514403292184,0.005041152263374416
20220418_cam3_flid40.h5,traversal → retention,24–72 h,grooming,-0.055,0.0005555555555555586,-0.05555555555555556
20220418_cam3_flid40.h5,traversal → retention,24–72 h,locomotion,-0.07999999999999999,-0.005370370370370376,-0.07462962962962962
20220418_cam3_flid40.h5,traversal → retention,24–72 h,unresolved,-0.036666666666666695,0.0014197530864197472,-0.038086419753086444
20220418_cam3_flid40.h5,retention → traversal,24–72 h,idle,-0.06166666666666665,0.0017695473251028867,-0.06343621399176953
20220418_cam3_flid40.h5,retention → traversal,24–72 h,proboscis,0.0033333333333333,0.001625514403292184,0.0017078189300411162
20220418_cam3_flid40.h5,retention → traversal,24–72 h,grooming,0.03166666666666671,0.0005555555555555586,0.031111111111111152
20220418_cam3_flid40.h5,retention → traversal,24–72 h,locomotion,-0.013333333333333308,-0.005370370370370376,-0.007962962962962932
20220418_cam3_flid40.h5,retention → traversal,24–72 h,unresolved,0.0399999999999999,0.0014197530864197472,0.03858024691358015
20220418_cam3_flid40.h5,traversal → retention,24–72 h,idle,-0.11333333333333329,0.0017695473251028867,-0.11510288065843617
20220418_cam3_flid40.h5,traversal → retention,24–72 h,proboscis,-0.0033333333333333,0.001625514403292184,-0.004958847736625484
20220418_cam3_flid40.h5,traversal → retention,24–72 h,grooming,0.01166666666666659,0.0005555555555555586,0.01111111111111103
20220418_cam3_flid40.h5,traversal → retention,24–72 h,locomotion,0.10499999999999993,-0.005370370370370376,0.1103703703703703
20220418_cam3_flid40.h5,traversal → retention,24–72 h,unresolved,1.1102230246251565e-16,0.0014197530864197472,-0.0014197530864196361
20220418_cam3_flid40.h5,retention → traversal,24–72 h,idle,-0.0566666666666667,0.0017695473251028867,-0.058436213991769584
20220418_cam3_flid40.h5,retention → traversal,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,retention → traversal,24–72 h,grooming,0.0033333333333332993,0.0005555555555555586,0.0027777777777777406
20220418_cam3_flid40.h5,retention → traversal,24–72 h,locomotion,0.031666666666666676,-0.005370370370370376,0.03703703703703705
20220418_cam3_flid40.h5,retention → traversal,24–72 h,unresolved,0.021666666666666584,0.0014197530864197472,0.02024691358024684
20220418_cam3_flid40.h5,traversal → retention,24–72 h,idle,0.27166666666666667,0.0017695473251028867,0.2698971193415638
20220418_cam3_flid40.h5,traversal → retention,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,traversal → retention,24–72 h,grooming,-0.0883333333333334,0.0005555555555555586,-0.08888888888888896
20220418_cam3_flid40.h5,traversal → retention,24–72 h,locomotion,-0.1333333333333333,-0.005370370370370376,-0.12796296296296292
20220418_cam3_flid40.h5,traversal → retention,24–72 h,unresolved,-0.04999999999999989,0.0014197530864197472,-0.05141975308641964
20220418_cam3_flid40.h5,traversal → retention,24–72 h,idle,0.26333333333333336,0.0017695473251028867,0.2615637860082305
20220418_cam3_flid40.h5,traversal → retention,24–72 h,proboscis,0.01,0.001625514403292184,0.008374485596707816
20220418_cam3_flid40.h5,traversal → retention,24–72 h,grooming,-0.08833333333333339,0.0005555555555555586,-0.08888888888888895
20220418_cam3_flid40.h5,traversal → retention,24–72 h,locomotion,-0.14666666666666658,-0.005370370370370376,-0.1412962962962962
20220418_cam3_flid40.h5,traversal → retention,24–72 h,unresolved,-0.038333333333333386,0.0014197530864197472,-0.039753086419753135
20220418_cam3_flid40.h5,retention → traversal,24–72 h,idle,-0.11500000000000005,0.0017695473251028867,-0.11676954732510293
20220418_cam3_flid40.h5,retention → traversal,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,retention → traversal,24–72 h,grooming,0.023333333333333192,0.0005555555555555586,0.022777777777777633
20220418_cam3_flid40.h5,retention → traversal,24–72 h,locomotion,0.05166666666666658,-0.005370370370370376,0.057037037037036956
20220418_cam3_flid40.h5,retention → traversal,24–72 h,unresolved,0.039999999999999994,0.0014197530864197472,0.038580246913580245
20220418_cam3_flid40.h5,traversal → retention,24–72 h,idle,0.235,0.0017695473251028867,0.2332304526748971
20220418_cam3_flid40.h5,traversal → retention,24–72 h,proboscis,-0.0016666666666666,0.001625514403292184,-0.003292181069958784
20220418_cam3_flid40.h5,traversal → retention,24–72 h,grooming,-0.029999999999999895,0.0005555555555555586,-0.030555555555555454
20220418_cam3_flid40.h5,traversal → retention,24–72 h,locomotion,-0.12500000000000008,-0.005370370370370376,-0.11962962962962971
20220418_cam3_flid40.h5,traversal → retention,24–72 h,unresolved,-0.07833333333333328,0.0014197530864197472,-0.07975308641975302
20220418_cam3_flid40.h5,retention → traversal,24–72 h,idle,-0.32000000000000006,0.0017695473251028867,-0.32176954732510293
20220418_cam3_flid40.h5,retention → traversal,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,retention → traversal,24–72 h,grooming,0.0766666666666666,0.0005555555555555586,0.07611111111111105
20220418_cam3_flid40.h5,retention → traversal,24–72 h,locomotion,0.1533333333333333,-0.005370370370370376,0.15870370370370368
20220418_cam3_flid40.h5,retention → traversal,24–72 h,unresolved,0.09,0.0014197530864197472,0.08858024691358025
20220418_cam3_flid40.h5,traversal → retention,24–72 h,idle,0.45500000000000007,0.0017695473251028867,0.4532304526748972
20220418_cam3_flid40.h5,traversal → retention,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,traversal → retention,24–72 h,grooming,-0.1066666666666667,0.0005555555555555586,-0.10722222222222226
20220418_cam3_flid40.h5,traversal → retention,24–72 h,locomotion,-0.24499999999999988,-0.005370370370370376,-0.2396296296296295
20220418_cam3_flid40.h5,traversal → retention,24–72 h,unresolved,-0.1033333333333333,0.0014197530864197472,-0.10475308641975305
20220418_cam3_flid40.h5,retention → traversal,24–72 h,idle,-0.6133333333333333,0.0017695473251028867,-0.6151028806584362
20220418_cam3_flid40.h5,retention → traversal,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,retention → traversal,24–72 h,grooming,0.02166666666666671,0.0005555555555555586,0.02111111111111115
20220418_cam3_flid40.h5,retention → traversal,24–72 h,locomotion,0.495,-0.005370370370370376,0.5003703703703704
20220418_cam3_flid40.h5,retention → traversal,24–72 h,unresolved,0.09666666666666669,0.0014197530864197472,0.09524691358024695
20220418_cam3_flid40.h5,traversal → retention,24–72 h,idle,0.6416666666666667,0.0017695473251028867,0.6398971193415638
20220418_cam3_flid40.h5,traversal → retention,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,traversal → retention,24–72 h,grooming,-0.0883333333333333,0.0005555555555555586,-0.08888888888888886
20220418_cam3_flid40.h5,traversal → retention,24–72 h,locomotion,-0.43499999999999994,-0.005370370370370376,-0.4296296296296296
20220418_cam3_flid40.h5,traversal → retention,24–72 h,unresolved,-0.1183333333333332,0.0014197530864197472,-0.11975308641975294
20220418_cam3_flid40.h5,retention → traversal,24–72 h,idle,0.12666666666666682,0.0017695473251028867,0.12489711934156393
20220418_cam3_flid40.h5,retention → traversal,24–72 h,proboscis,0.0083333333333333,0.001625514403292184,0.006707818930041116
20220418_cam3_flid40.h5,retention → traversal,24–72 h,grooming,-0.0983333333333333,0.0005555555555555586,-0.09888888888888886
20220418_cam3_flid40.h5,retention → traversal,24–72 h,locomotion,-0.015,-0.005370370370370376,-0.009629629629629623
20220418_cam3_flid40.h5,retention → traversal,24–72 h,unresolved,-0.0216666666666666,0.0014197530864197472,-0.023086419753086347
20220418_cam3_flid40.h5,retention → traversal,24–72 h,idle,0.1533333333333332,0.0017695473251028867,0.1515637860082303
20220418_cam3_flid40.h5,retention → traversal,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,retention → traversal,24–72 h,grooming,-0.1316666666666666,0.0005555555555555586,-0.13222222222222216
20220418_cam3_flid40.h5,retention → traversal,24–72 h,locomotion,0.0016666666666666,-0.005370370370370376,0.007037037037036976
20220418_cam3_flid40.h5,retention → traversal,24–72 h,unresolved,-0.0233333333333333,0.0014197530864197472,-0.024753086419753045
20220418_cam3_flid40.h5,traversal → retention,24–72 h,idle,-0.20833333333333337,0.0017695473251028867,-0.21010288065843627
20220418_cam3_flid40.h5,traversal → retention,24–72 h,proboscis,0.0,0.001625514403292184,-0.001625514403292184
20220418_cam3_flid40.h5,traversal → retention,24–72 h,grooming,0.1016666666666666,0.0005555555555555586,0.10111111111111104
20220418_cam3_flid40.h5,traversal → retention,24–72 h,locomotion,0.0366666666666666,-0.005370370370370376,0.04203703703703697
20220418_cam3_flid40.h5,traversal → retention,24–72 h,unresolved,0.06999999999999999,0.0014197530864197472,0.06858024691358025
20220418_cam3_flid40.h5,retention → traversal,24–72 h,idle,0.19666666666666677,0.0017695473251028867,0.19489711934156387
20220418_cam3_flid40.h5,retention → traversal,24–72 h,proboscis,0.0033333333333333,0.001625514403292184,0.0017078189300411162
20220418_cam3_flid40.h5,retention → traversal,24–72 h,grooming,-0.1016666666666666,0.0005555555555555586,-0.10222222222222216
20220418_cam3_flid40.h5,retention → traversal,24–72 h,locomotion,-0.0016666666666666,-0.005370370370370376,0.003703703703703776
