source_file,experiment,child_window_index,child_midpoint_hours,hours_to_collapse,from_side,to_side,dominance_before,dominance_after,ara_A,ara_B,idle_share,unresolved_share,parent_before,parent_after,parent_delta_after_minus_before
20220418_cam2_flid36.h5,exp4,198,33.083333333333336,47.91666666666666,traversal,retention,-2.3481087484034378,2.681029984332575,2.0,0.7353188959147741,0.4066666666666667,0.0866666666666666,0.5879915537347341,-0.5853490283098869,-1.173340582044621
20220418_cam2_flid36.h5,exp4,213,35.583333333333336,45.41666666666666,traversal,retention,-0.09392435580692116,0.913828195598524,1.0416334010422432,0.5847193032429812,0.9966666666666668,0.0016666666666666,-1.037766752790265,-0.6062378661128909,0.4315288866773741
20220418_cam2_flid36.h5,exp4,214,35.75,45.25,retention,traversal,0.913828195598524,-0.7475833231445951,0.24654727102727392,0.6203389325995714,0.9816666666666668,0.009999999999999901,-1.037766752790265,-0.6062378661128909,0.4315288866773741
20220418_cam2_flid36.h5,exp4,217,36.25,44.75,retention,traversal,1.23428689748251,-0.16594974444261523,0.5206739587942532,0.6036488310155608,0.9966666666666668,0.0,-1.037766752790265,-0.6062378661128909,0.4315288866773741
20220418_cam2_flid36.h5,exp4,218,36.41666666666666,44.583333333333336,traversal,retention,-0.16594974444261523,0.4663554351056248,1.1707975609183794,0.9376198433655669,0.96,0.0033333333333333,-1.037766752790265,-0.6062378661128909,0.4315288866773741
20220418_cam2_flid36.h5,exp4,231,38.583333333333336,42.41666666666666,retention,traversal,0.5528338979473502,-0.8502340427471476,0.6847221288521455,1.1098391502257194,0.7433333333333333,0.06,-0.4371875248840721,-1.160612787560284,-0.723425262676212
20220418_cam2_flid36.h5,exp4,232,38.75,42.25,traversal,retention,-0.8502340427471476,0.5831297920769162,1.372901814034151,1.0813369179956929,0.6016666666666667,0.095,-0.4371875248840721,-1.160612787560284,-0.723425262676212
20220418_cam2_flid36.h5,exp4,235,39.25,41.75,retention,traversal,0.5585752891077773,-0.5544090516138604,0.9935773655747842,1.2707818913817144,0.35,0.1866666666666666,-0.4371875248840721,-1.160612787560284,-0.723425262676212
20220418_cam2_flid36.h5,exp4,236,39.41666666666666,41.583333333333336,traversal,retention,-0.5544090516138604,1.2359280585163779,1.4369239258188413,0.8189598965606525,0.6316666666666667,0.165,-0.4371875248840721,-1.160612787560284,-0.723425262676212
20220418_cam2_flid36.h5,exp4,239,39.91666666666666,41.083333333333336,retention,traversal,1.554067416313994,-1.117291014916698,0.7770585174617928,1.3357040249201417,0.3816666666666666,0.165,-1.160612787560284,-0.3664910940488201,0.794121693511464
20220418_cam2_flid36.h5,exp4,240,40.083333333333336,40.91666666666666,traversal,retention,-1.117291014916698,1.1543315480948513,1.30232149490257,0.7251557208551445,0.6366666666666667,0.1916666666666666,-1.160612787560284,-0.3664910940488201,0.794121693511464
20220418_cam2_flid36.h5,exp4,242,40.41666666666666,40.583333333333336,retention,traversal,1.3370998073706002,-1.2680830507049503,0.9537462696644257,1.5877877950169008,0.5683333333333334,0.1083333333333333,-1.160612787560284,-0.3664910940488201,0.794121693511464
20220418_cam2_flid36.h5,exp4,243,40.583333333333336,40.41666666666666,traversal,retention,-1.2680830507049503,1.215656643538306,1.2144798699690744,0.6066515481999215,0.6783333333333333,0.1783333333333333,-0.3664910940488201,-0.691877038403004,-0.3253859443541839
20220418_cam2_flid36.h5,exp4,244,40.75,40.25,retention,traversal,1.215656643538306,-0.24926320078002873,0.9266911970027472,1.0513227973927615,0.8766666666666667,0.03,-0.3664910940488201,-0.691877038403004,-0.3253859443541839
20220418_cam2_flid36.h5,exp4,246,41.083333333333336,39.91666666666666,traversal,retention,-0.3913999645789447,0.08253321146780362,1.1096251050725343,1.0683584993386324,0.8816666666666667,0.0066666666666666,-0.3664910940488201,-0.691877038403004,-0.3253859443541839
20220418_cam2_flid36.h5,exp4,247,41.25,39.75,retention,traversal,0.08253321146780362,-0.3496278279005035,0.9415133733508663,1.116327287301118,0.8616666666666667,0.0166666666666666,-0.3664910940488201,-0.691877038403004,-0.3253859443541839
20220418_cam2_flid36.h5,exp4,248,41.41666666666666,39.583333333333336,traversal,retention,-0.3496278279005035,0.6318044334805033,0.8714198037699564,0.5555175870297047,0.9466666666666668,0.025,-0.3664910940488201,-0.691877038403004,-0.3253859443541839
20220418_cam2_flid36.h5,exp4,251,41.91666666666666,39.083333333333336,traversal,retention,-1.9644447275693901,0.6029066772840578,1.5603911066914242,1.2589377680493954,0.4716666666666667,0.1333333333333333,-0.691877038403004,-0.0477123051496207,0.6441647332533833
20220418_cam2_flid36.h5,exp4,296,49.41666666666666,31.583333333333336,retention,traversal,0.20825968207025303,-0.7379718544032932,0.8441985413008397,1.2131844685024862,0.5966666666666667,0.1616666666666666,0.0677767512366424,0.4981864468149796,0.4304096955783372
20220418_cam2_flid36.h5,exp4,297,49.583333333333336,31.416666666666664,traversal,retention,-0.7379718544032932,0.7577704302784272,1.1930749066398514,0.8141896915006378,0.705,0.1383333333333333,0.4981864468149796,0.2047862820177042,-0.2934001647972754
20220418_cam2_flid36.h5,exp4,298,49.75,31.25,retention,traversal,0.7577704302784272,-0.06931467237129602,0.7984888886606638,0.8331462248463117,0.81,0.0383333333333333,0.4981864468149796,0.2047862820177042,-0.2934001647972754
20220418_cam2_flid36.h5,exp4,299,49.91666666666666,31.083333333333336,traversal,retention,-0.06931467237129602,0.2367229550942399,0.8259832697299332,0.7076217921828132,0.8933333333333333,0.0466666666666666,0.4981864468149796,0.2047862820177042,-0.2934001647972754
20220418_cam2_flid36.h5,exp4,300,50.083333333333336,30.916666666666664,retention,traversal,0.2367229550942399,-1.3454168916087306,0.7090833808066428,1.381791826611008,0.535,0.1816666666666666,0.4981864468149796,0.2047862820177042,-0.2934001647972754
20220418_cam2_flid36.h5,exp4,301,50.25,30.75,traversal,retention,-1.3454168916087306,0.6975749559881711,1.318311628340222,0.9695241503461366,0.6066666666666667,0.1616666666666666,0.4981864468149796,0.2047862820177042,-0.2934001647972754
20220418_cam2_flid36.h5,exp4,302,50.41666666666666,30.583333333333336,retention,traversal,0.6975749559881711,-0.15427772460946074,0.8371529280145614,0.9142917903192918,0.72,0.1233333333333333,0.4981864468149796,0.2047862820177042,-0.2934001647972754
20220418_cam2_flid36.h5,exp4,303,50.583333333333336,30.416666666666664,traversal,retention,-0.15427772460946074,0.7847285328036355,1.2374949387431409,0.8451306723413232,0.67,0.1183333333333333,0.2047862820177042,0.0970237936458609,-0.10776248837184331
20220418_cam2_flid36.h5,exp4,304,50.75,30.25,retention,traversal,0.7847285328036355,-1.1624421236478057,0.6802654842549622,1.2614865460788651,0.49,0.1966666666666666,0.2047862820177042,0.0970237936458609,-0.10776248837184331
20220418_cam2_flid36.h5,exp4,305,50.91666666666666,30.083333333333336,traversal,retention,-1.1624421236478057,0.1501934646782302,0.8365689551788347,0.7614722228397195,0.9066666666666666,0.0283333333333333,0.2047862820177042,0.0970237936458609,-0.10776248837184331
20220418_cam2_flid36.h5,exp4,309,51.583333333333336,29.416666666666664,retention,traversal,2.104594343115889,-1.1307171204716686,0.5247790718067579,1.0901376320425922,0.6916666666666667,0.1,0.0970237936458609,0.3337472727525827,0.2367234791067218
20220418_cam2_flid36.h5,exp4,313,52.25,28.75,traversal,retention,-1.1646856845024693,1.4124992169064,1.3877211326488457,0.6814715241956457,0.715,0.1166666666666666,0.0970237936458609,0.3337472727525827,0.2367234791067218
20220418_cam2_flid36.h5,exp4,315,52.583333333333336,28.416666666666664,retention,traversal,0.03156990640527796,-0.30510309770724037,0.6938790246052442,0.8464305734588644,0.6716666666666666,0.1366666666666666,0.3337472727525827,0.1898584310538794,-0.1438888416987033
20220418_cam2_flid36.h5,exp4,316,52.75,28.25,traversal,retention,-0.30510309770724037,0.5269883995172938,1.0801989810600476,0.8167047813014008,0.8216666666666667,0.0583333333333333,0.3337472727525827,0.1898584310538794,-0.1438888416987033
20220418_cam2_flid36.h5,exp4,317,52.91666666666666,28.083333333333336,retention,traversal,0.5269883995172938,-1.457975432285451,0.6554050543373262,1.3843927704800516,0.485,0.1866666666666666,0.3337472727525827,0.1898584310538794,-0.1438888416987033
20220418_cam2_flid36.h5,exp4,318,53.083333333333336,27.916666666666664,traversal,retention,-1.457975432285451,0.18890203297272998,1.053386916428835,0.95893589994247,0.59,0.1616666666666666,0.3337472727525827,0.1898584310538794,-0.1438888416987033
20220418_cam2_flid36.h5,exp4,319,53.25,27.75,retention,traversal,0.18890203297272998,-0.3492418302447295,0.6793594684055173,0.853980383527882,0.77,0.105,0.3337472727525827,0.1898584310538794,-0.1438888416987033
20220418_cam2_flid36.h5,exp4,321,53.583333333333336,27.416666666666664,traversal,retention,-1.2067102299053238,0.6336791391712779,1.060415706701843,0.743576137116204,0.7366666666666667,0.1116666666666666,0.1898584310538794,0.0424920975767222,-0.1473663334771572
20220418_cam2_flid36.h5,exp4,324,54.083333333333336,26.916666666666664,retention,traversal,0.7787199388074176,-0.31387271952097856,0.880414936840068,1.0373512966005574,0.9033333333333332,0.0116666666666666,0.1898584310538794,0.0424920975767222,-0.1473663334771572
20220418_cam2_flid36.h5,exp4,334,55.75,25.25,retention,traversal,2.295144832851645,-0.10629340007713943,1.0289291816070196,1.0820758816455893,0.6166666666666667,0.09833333333333319,-0.1658008459391905,-0.1865310718564077,-0.020730225917217182
20220418_cam2_flid36.h5,exp4,335,55.91666666666666,25.083333333333336,traversal,retention,-0.10629340007713943,1.1970795994354388,1.2423558156624028,0.6438160159446835,0.83,0.055,-0.1658008459391905,-0.1865310718564077,-0.020730225917217182
20220418_cam2_flid36.h5,exp4,336,56.083333333333336,24.916666666666664,retention,traversal,1.1970795994354388,-0.1766033936340362,0.9600423566432627,1.0483440534602808,0.64,0.1366666666666666,-0.1658008459391905,-0.1865310718564077,-0.020730225917217182
20220418_cam2_flid36.h5,exp4,343,57.25,23.75,retention,traversal,0.3434571953933352,-0.47883955994660093,0.8343359242084676,1.073755704181768,0.7,0.0883333333333333,-0.1865310718564077,-0.516522101369322,-0.32999102951291426
20220418_cam2_flid36.h5,exp4,345,57.583333333333336,23.416666666666664,traversal,retention,-0.06361055481316596,1.0335761452292738,1.1616843160842554,0.6448962434696186,0.8966666666666666,0.01,-0.516522101369322,0.2027934474274726,0.7193155487967946
20220418_cam2_flid36.h5,exp4,364,60.75,20.25,retention,traversal,0.49142988493223544,-1.1416120285657854,0.01359232645992059,0.5843983407428133,0.9983333333333332,0.0,0.4637046207737202,0.4349446969286273,-0.028759923845092905
20220418_cam2_flid36.h5,exp4,365,60.91666666666666,20.083333333333336,traversal,retention,-1.1416120285657854,0.7755816310595994,1.1052887355475267,0.717497920017727,0.66,0.0883333333333332,0.4637046207737202,0.4349446969286273,-0.028759923845092905
20220418_cam2_flid36.h5,exp4,378,63.083333333333336,17.916666666666664,traversal,retention,-0.21714151152158756,0.7882742040384301,1.1292009436052646,0.7350638415860496,0.9083333333333332,0.0016666666666666,0.8426760462675178,0.5892258031941969,-0.25345024307332087
20220418_cam2_flid36.h5,exp4,381,63.583333333333336,17.416666666666664,retention,traversal,1.7524006429071177,-0.2269013647898145,1.0912106557212273,1.2046613381161346,0.465,0.1599999999999999,0.5892258031941969,0.310115967788013,-0.27910983540618395
20220418_cam2_flid36.h5,exp4,382,63.75,17.25,traversal,retention,-0.2269013647898145,0.9836704599619368,1.0850785881551397,0.5932433581741712,0.855,0.03,0.5892258031941969,0.310115967788013,-0.27910983540618395
20220418_cam2_flid36.h5,exp4,383,63.91666666666666,17.083333333333336,retention,traversal,0.9836704599619368,-0.0014096034026314652,1.0557684293600278,1.0564732310613436,0.6383333333333333,0.1016666666666666,0.5892258031941969,0.310115967788013,-0.27910983540618395
20220418_cam2_flid36.h5,exp4,384,64.08333333333333,16.91666666666667,traversal,retention,-0.0014096034026314652,0.735017310792904,1.1792368818628223,0.8117282264663703,0.6133333333333333,0.1183333333333333,0.5892258031941969,0.310115967788013,-0.27910983540618395
20220418_cam2_flid36.h5,exp4,385,64.25,16.75,retention,traversal,0.735017310792904,-0.48886469560925205,0.525205116102895,0.7696374639075211,0.9,0.0616666666666666,0.5892258031941969,0.310115967788013,-0.27910983540618395
20220418_cam2_flid36.h5,exp4,395,65.91666666666667,15.083333333333329,traversal,retention,-0.552692008859909,0.09579385879203517,0.7679936297224661,0.7200967003264485,0.79,0.0883333333333333,0.9049329791428214,0.5798067724355935,-0.3251262067072279
20220418_cam2_flid36.h5,exp4,400,66.75,14.25,traversal,retention,-2.300457020238218,0.07951124203784904,0.9850725182435757,0.9453168972246511,0.65,0.18166666666666662,0.5798067724355935,0.7870997390563438,0.20729296662075025
20220418_cam2_flid36.h5,exp4,402,67.08333333333333,13.916666666666671,retention,traversal,1.4430676783586853,-0.6965238988921767,0.5211523616821991,0.8694143111282875,0.925,0.015,0.5798067724355935,0.7870997390563438,0.20729296662075025
20220418_cam2_flid36.h5,exp4,403,67.25,13.75,traversal,retention,-0.6965238988921767,0.677813557598822,1.0065079997879318,0.6676012209885208,0.8283333333333334,0.0716666666666666,0.5798067724355935,0.7870997390563438,0.20729296662075025
20220418_cam2_flid36.h5,exp4,407,67.91666666666667,13.083333333333329,retention,traversal,0.7448260210137446,-0.10429132740767633,0.8628307505386321,0.9149764142424703,0.7483333333333333,0.1233333333333333,0.7870997390563438,0.964481528502532,0.1773817894461882
20220418_cam2_flid36.h5,exp4,408,68.08333333333333,12.916666666666671,traversal,retention,-0.10429132740767633,1.0667813997145905,1.128100341353431,0.5947096414961357,0.8883333333333333,0.06,0.7870997390563438,0.964481528502532,0.1773817894461882
20220418_cam2_flid36.h5,exp4,411,68.58333333333333,12.416666666666671,retention,traversal,0.6295617678464513,-0.5632529802397659,0.6250756544640037,0.9067021445838868,0.665,0.1283333333333332,0.964481528502532,0.6477438177375207,-0.31673771076501134
20220418_cam2_flid36.h5,exp4,412,68.75,12.25,traversal,retention,-0.5632529802397659,0.5735148191971191,0.9487092549439993,0.6619518453454398,0.8033333333333333,0.0933333333333333,0.964481528502532,0.6477438177375207,-0.31673771076501134
20220418_cam2_flid36.h5,exp4,414,69.08333333333333,11.916666666666671,retention,traversal,1.4131905556959765,-0.957125406015446,0.5983867505390392,1.076949453546762,0.56,0.1633333333333333,0.964481528502532,0.6477438177375207,-0.31673771076501134
20220418_cam2_flid36.h5,exp4,425,70.91666666666667,10.083333333333329,retention,traversal,1.317687972133624,-0.816794179258124,0.6311781794442595,1.0395752690733215,0.6866666666666666,0.1233333333333333,0.9009739904446168,0.4219558298836231,-0.47901816056099367
20220418_cam2_flid36.h5,exp4,428,71.41666666666667,9.583333333333329,traversal,retention,-0.004418527109856019,1.1700695801040493,1.1315194890879998,0.5464846990359752,0.8966666666666666,0.05,0.9009739904446168,0.4219558298836231,-0.47901816056099367
20220418_cam2_flid36.h5,exp4,429,71.58333333333333,9.416666666666671,retention,traversal,1.1700695801040493,-1.0414038358172848,0.6247937051125507,1.1454956230211932,0.6866666666666666,0.1183333333333332,0.4219558298836231,1.0213129703174069,0.5993571404337837
20220418_cam2_flid36.h5,exp4,430,71.75,9.25,traversal,retention,-1.0414038358172848,0.6281946850691696,1.124258342891533,0.8101610003569482,0.7283333333333334,0.125,0.4219558298836231,1.0213129703174069,0.5993571404337837
20220418_cam2_flid36.h5,exp4,432,72.08333333333333,8.916666666666671,retention,traversal,0.14953729423289386,-0.31016286827850514,0.36355841652689547,0.518639850666148,0.9283333333333332,0.06,0.4219558298836231,1.0213129703174069,0.5993571404337837
20220418_cam2_flid36.h5,exp4,440,73.41666666666667,7.583333333333329,retention,traversal,0.9755693019462124,-1.4413646882829847,0.3937582474996194,1.1144405916411118,0.625,0.185,1.0213129703174069,0.4411219251978473,-0.5801910451195595
20220418_cam2_flid36.h5,exp4,443,73.91666666666667,7.083333333333329,traversal,retention,-1.271525092997255,1.9158646726829964,1.9142704129485004,0.9563380766070023,0.86,0.0183333333333333,0.4411219251978473,0.6767375378702978,0.23561561267245046
20220418_cam2_flid36.h5,exp4,445,74.25,6.75,retention,traversal,1.1322210046757006,-0.3619941161711707,0.6880468129040245,0.8690438709896098,0.6533333333333333,0.15166666666666662,0.4411219251978473,0.6767375378702978,0.23561561267245046
20220418_cam2_flid36.h5,exp4,446,74.41666666666667,6.583333333333329,traversal,retention,-0.3619941161711707,1.6495159321233288,1.4069064682346886,0.5821485021730242,0.9283333333333332,0.03,0.4411219251978473,0.6767375378702978,0.23561561267245046
20220418_cam2_flid36.h5,exp4,448,74.75,6.25,retention,traversal,2.570519666294379,-0.45795269182960685,0.5804581497194545,0.8094344956342578,0.73,0.1516666666666666,0.6767375378702978,0.7018902127887957,0.02515267491849793
20220418_cam2_flid36.h5,exp4,452,75.41666666666667,5.583333333333329,retention,traversal,0.9302511307843624,-0.7492296638031632,0.48906231970126135,0.863677151602843,0.83,0.0716666666666666,0.6767375378702978,0.7018902127887957,0.02515267491849793
20220418_cam2_flid36.h5,exp4,453,75.58333333333333,5.416666666666671,traversal,retention,-0.7492296638031632,0.7484928634191491,0.9141038966591832,0.5398574649496086,0.8883333333333333,0.08,0.7018902127887957,0.6626932893580271,-0.03919692343076864
20220418_cam2_flid36.h5,exp4,454,75.75,5.25,retention,traversal,0.7484928634191491,-0.05849649049787242,1.980271625969545,2.0,0.585,0.125,0.7018902127887957,0.6626932893580271,-0.03919692343076864
20220418_cam2_flid36.h5,exp4,463,77.25,3.75,retention,traversal,1.6923336001443827,-0.31706378943840136,0.645757108840584,0.8042890035597846,0.705,0.1833333333333333,0.6626932893580271,0.728342181822282,0.06564889246425498
20220418_cam2_flid36.h5,exp4,464,77.41666666666667,3.5833333333333286,traversal,retention,-0.31706378943840136,0.13671668739416992,0.7616496379009746,0.6932912942038896,0.875,0.0499999999999999,0.6626932893580271,0.728342181822282,0.06564889246425498
20220418_cam2_flid36.h5,exp4,469,78.25,2.75,traversal,retention,-0.7013647507419958,0.5731844155714801,1.142725315601254,0.856133107815514,0.73,0.1516666666666666,0.728342181822282,0.3889677200375556,-0.33937446178472647
20220418_cam2_flid36.h5,exp4,473,78.91666666666667,2.0833333333333286,retention,traversal,1.8407424084260757,-0.7635886933945156,0.6038295532659126,0.9856238999631703,0.5566666666666666,0.1916666666666666,0.3889677200375556,-0.0527424688061144,-0.44171018884366997
20220418_cam2_flid36.h5,exp4,477,79.58333333333333,1.4166666666666714,traversal,retention,-0.08081218566619797,1.5874969669205652,1.4029025351976974,0.6091540517374148,0.805,0.1033333333333333,-0.0527424688061144,0.1897909361928,0.2425334049989144
20220418_cam2_flid37.h5,exp4,162,27.08333333333333,73.91666666666667,retention,traversal,1.5976290762165448,-0.9589860727830147,1.0192847712477275,1.4987778076392348,0.4066666666666667,0.1966666666666666,0.1335568913805224,0.0079307625499256,-0.1256261288305968
20220418_cam2_flid37.h5,exp4,185,30.916666666666668,70.08333333333333,retention,traversal,1.2516553156004493,-2.328998921949696,0.0,0.5855996943139627,0.99,0.0083333333333333,0.0123499478186257,0.0296751028204661,0.017325155001840398
20220418_cam2_flid37.h5,exp4,189,31.58333333333333,69.41666666666667,retention,traversal,0.3012148849352707,-1.060227303028033,0.20442552771415767,0.7345391792281741,0.9833333333333332,0.0016666666666666,0.0296751028204661,1.4256255887639728,1.3959504859435068
20220418_cam2_flid37.h5,exp4,209,34.916666666666664,66.08333333333334,retention,traversal,1.4299849259021338,-0.10139346892636247,0.43091946227438704,0.4816161967375683,0.9833333333333332,0.0133333333333333,0.164479031417423,0.0948073104426798,-0.06967172097474321
20220418_cam2_flid37.h5,exp4,213,35.583333333333336,65.41666666666666,retention,traversal,0.5519262705668527,-2.056105946882718,0.0,0.7012598586180896,0.9016666666666666,0.0916666666666666,0.0948073104426798,-0.5673446958285281,-0.6621520062712078
20220418_cam2_flid37.h5,exp4,216,36.083333333333336,64.91666666666666,retention,traversal,2.382539605009422,-2.4715923848014256,0.0,0.6161310858611663,0.9666666666666668,0.03,0.0948073104426798,-0.5673446958285281,-0.6621520062712078
20220418_cam2_flid37.h5,exp4,223,37.25,63.75,traversal,retention,-1.4840341979391378,2.216804301823795,1.8114471695755798,0.7030450186636824,0.7566666666666667,0.1066666666666666,-0.5673446958285281,-0.2528133626391005,0.3145313331894276
20220418_cam2_flid37.h5,exp4,226,37.75,63.25,traversal,retention,-0.5579651355199493,0.26598532288388893,0.8889131026857935,0.7559204412438489,0.9683333333333334,0.0,-0.2528133626391005,-0.1056088157238909,0.14720454691520957
20220418_cam2_flid37.h5,exp4,229,38.25,62.75,traversal,retention,-1.812560348846215,1.2888226464254835,1.3012307978382591,0.6568194746255174,0.8683333333333333,0.0816666666666666,-0.2528133626391005,-0.1056088157238909,0.14720454691520957
20220418_cam2_flid37.h5,exp4,237,39.583333333333336,61.41666666666666,traversal,retention,-0.829392388661023,0.23120504802175967,1.336533071210458,1.2209305471995782,0.6833333333333333,0.0733333333333333,-0.0684306394420608,-0.2767317941839823,-0.2083011547419215
20220418_cam2_flid37.h5,exp4,238,39.75,61.25,retention,traversal,0.23120504802175967,-1.3006561760847468,0.0,0.6036488310155608,0.9966666666666668,0.0,-0.0684306394420608,-0.2767317941839823,-0.2083011547419215
20220418_cam2_flid37.h5,exp4,239,39.91666666666666,61.083333333333336,traversal,retention,-1.3006561760847468,0.49086767291975486,1.4038227559377074,1.15838891947783,0.425,0.125,-0.0684306394420608,-0.2767317941839823,-0.2083011547419215
20220418_cam2_flid37.h5,exp4,242,40.41666666666666,60.583333333333336,retention,traversal,1.2265913405481075,-1.1129381392242708,0.1751120214956392,0.7315810911077746,0.9833333333333332,0.0033333333333333,-0.0684306394420608,-0.2767317941839823,-0.2083011547419215
20220418_cam2_flid37.h5,exp4,250,41.75,59.25,retention,traversal,0.957855710692092,-0.5920007934316338,0.8550685459823881,1.151068942698205,0.765,0.1883333333333333,-0.2136945236899061,0.3913184033293167,0.6050129270192228
20220418_cam2_flid37.h5,exp4,256,42.75,58.25,traversal,retention,-0.8561174960874239,1.4858264435503075,1.5779402597902767,0.8350270380151229,0.6033333333333334,0.0883333333333333,0.3913184033293167,0.0335964187081519,-0.35772198462116483
20220418_cam2_flid37.h5,exp4,323,53.91666666666666,47.083333333333336,retention,traversal,0.833165824199625,-0.341214843381231,0.948194532879597,1.1188019545702124,0.37,0.1933333333333332,0.1689121384520462,-0.0059843808981163,-0.17489651935016248
20220418_cam2_flid37.h5,exp4,341,56.91666666666666,44.083333333333336,retention,traversal,2.490605119117012,-0.829392388661023,0.20090495405893583,0.6156011483894474,0.9933333333333332,0.0,-1.73839018676234,-0.1981839001845907,1.5402062865777493
20220418_cam2_flid37.h5,exp4,352,58.75,42.25,retention,traversal,0.48771643697635547,-0.6069719923470759,0.2814856981071945,0.5849716942807324,0.9916666666666668,0.0033333333333333,-0.1419931468118481,-0.1333017630315546,0.008691383780293493
20220418_cam2_flid37.h5,exp4,388,64.75,36.25,traversal,retention,-0.546135175957689,2.0026389093584522,1.8855033038768898,0.8841838491976638,0.715,0.155,0.2744272756304144,0.0582299074184253,-0.21619736821198912
20220418_cam2_flid37.h5,exp4,393,65.58333333333333,35.41666666666667,traversal,retention,-6.32283885859484,0.7662853391199953,1.7213761164571368,1.338233446897139,0.355,0.1783333333333333,0.0582299074184253,0.0233740354840225,-0.0348558719344028
20220418_cam2_flid37.h5,exp4,408,68.08333333333333,32.91666666666667,traversal,retention,-0.5102208426997594,0.4098933359993735,1.5124435884248597,1.307496920425173,0.5366666666666666,0.16,-0.0499170487771189,0.1419290671232378,0.19184611590035672
20220418_cam2_flid37.h5,exp4,412,68.75,32.25,retention,traversal,1.3501654284006546,-1.0065424957280087,1.142370247804848,1.6456414956688525,0.4183333333333333,0.1616666666666666,0.1419290671232378,0.0905403594631775,-0.051388707660060304
20220418_cam2_flid37.h5,exp4,431,71.91666666666667,29.08333333333333,traversal,retention,-1.070640701550402,1.3491649314001743,1.407060807921161,0.7324783422210738,0.81,0.0633333333333333,-0.259987877418462,0.9680362650505312,1.2280241424689933
20220418_cam2_flid37.h5,exp4,449,74.91666666666667,26.08333333333333,retention,traversal,0.7676182788498316,-0.3116138538056935,0.49237853759305095,0.6481854644958978,0.9233333333333332,0.0566666666666666,0.0539292959621323,0.5062503790477033,0.452321083085571
20220418_cam2_flid37.h5,exp4,450,75.08333333333333,25.91666666666667,traversal,retention,-0.3116138538056935,0.5899296085374034,0.9924614158217172,0.6974966115530155,0.7716666666666666,0.1633333333333332,0.0539292959621323,0.5062503790477033,0.452321083085571
20220418_cam2_flid37.h5,exp4,459,76.58333333333333,24.41666666666667,retention,traversal,1.4786306784415184,-2.5074622335619035,0.20240246395687178,1.4561335807378235,0.7783333333333333,0.16,0.3107968725618806,0.6553250443080247,0.34452817174614414
20220418_cam2_flid37.h5,exp4,461,76.91666666666667,24.08333333333333,traversal,retention,-2.423859982367711,1.2704604245561393,1.179536785949001,0.5443065736709313,0.915,0.03,0.3107968725618806,0.6553250443080247,0.34452817174614414
20220418_cam2_flid37.h5,exp4,465,77.58333333333333,23.41666666666667,traversal,retention,-0.036077406633699405,0.34091351410449994,0.9449064672814335,0.7744497102291835,0.8216666666666667,0.09166666666666659,0.6553250443080247,0.6554641790861578,0.0001391347781330987
20220418_cam2_flid37.h5,exp4,492,82.08333333333333,18.91666666666667,retention,traversal,0.8134750263662701,-0.6239537146924959,0.8568613068203251,1.168838164166573,0.4816666666666667,0.1583333333333333,0.3613123184079959,-0.1558550755864051,-0.517167393994401
20220418_cam2_flid37.h5,exp4,493,82.25,18.75,traversal,retention,-0.6239537146924959,0.5210522525152793,0.9140480621300675,0.6535219358724278,0.8233333333333334,0.08,0.3613123184079959,-0.1558550755864051,-0.517167393994401
20220418_cam2_flid37.h5,exp4,494,82.41666666666667,18.58333333333333,retention,traversal,0.5210522525152793,-0.42464452658602714,0.38434588140850545,0.596668144701519,0.9416666666666668,0.05,0.3613123184079959,-0.1558550755864051,-0.517167393994401
20220418_cam2_flid37.h5,exp4,496,82.75,18.25,traversal,retention,-0.7080855200553887,1.0485806753980542,1.2370508814031844,0.7127605437041572,0.675,0.1616666666666666,-0.1558550755864051,0.1558579975449666,0.3117130731313717
20220418_cam2_flid37.h5,exp4,497,82.91666666666667,18.08333333333333,retention,traversal,1.0485806753980542,-1.7108734417203502,0.4725245596336093,1.3279612804937844,0.4066666666666667,0.1833333333333333,-0.1558550755864051,0.1558579975449666,0.3117130731313717
20220418_cam2_flid37.h5,exp4,498,83.08333333333333,17.91666666666667,traversal,retention,-1.7108734417203502,0.41817953208248915,0.9270326555967828,0.7179428895555382,0.825,0.0566666666666666,-0.1558550755864051,0.1558579975449666,0.3117130731313717
20220418_cam2_flid37.h5,exp4,507,84.58333333333333,16.41666666666667,traversal,retention,-0.0565582062693992,0.6263498278435001,0.9851772755433764,0.6720023616216264,0.7866666666666666,0.07,0.3391860064260151,0.3407349711969685,0.0015489647709533982
20220418_cam2_flid37.h5,exp4,516,86.08333333333333,14.916666666666671,traversal,retention,-1.0030858845919732,0.4290239694364422,1.0757193013351092,0.8612073166168881,0.68,0.1616666666666666,0.3407349711969685,-0.5597176977997556,-0.900452668996724
20220418_cam2_flid37.h5,exp4,517,86.25,14.75,retention,traversal,0.4290239694364422,-1.2678254255339134,0.6158156783018364,1.249728391068793,0.37,0.1733333333333332,0.3407349711969685,-0.5597176977997556,-0.900452668996724
20220418_cam2_flid37.h5,exp4,518,86.41666666666667,14.583333333333329,traversal,retention,-1.2678254255339134,0.7309108620139697,1.0433969354553627,0.6779415044483779,0.7833333333333333,0.1383333333333333,0.3407349711969685,-0.5597176977997556,-0.900452668996724
