field,time_s,q25,median,q75
e_space,-0.3043137254901961,0.48025442911804317,0.7231039884969526,1.3133818423884236
e_space,-0.3003921568627451,0.3260980645917203,0.7408585106281135,0.9563117225338493
e_space,-0.29647058823529415,0.1903832072247986,0.6004025202348355,1.0247710769855465
e_space,-0.29254901960784313,0.457252975266913,0.7246486439855171,1.248983565205644
e_space,-0.28862745098039216,0.4676682328556453,0.8668203906541633,1.4129563117299648
e_space,-0.2847058823529412,0.4576373312836118,0.9422079577007292,1.6630833574240902
e_space,-0.2807843137254902,0.6975835977544546,1.1709562089066718,1.7721467689071948
e_space,-0.2768627450980392,0.7236604138848607,1.2911316385517366,1.7181619188339141
e_space,-0.27294117647058824,0.6078771793360164,0.9295990352419479,1.5200203243941832
e_space,-0.2690196078431373,0.6653055515961239,0.9804671658966031,1.492238623886045
e_space,-0.2650980392156863,0.5834967064004536,1.1542300376612245,1.409861898911656
e_space,-0.2611764705882353,0.6030021967293141,1.2111300951916038,1.641569064164597
e_space,-0.2572549019607843,0.8952087054092304,1.2206185752528675,1.602037053654755
e_space,-0.25333333333333335,0.6064881686048593,1.446270645187536,1.6839138392953568
e_space,-0.24941176470588236,0.6047349531010533,1.0613689621982352,1.4925402913178942
e_space,-0.24549019607843137,0.39299030974361926,0.5960465817279301,1.6546674100753243
e_space,-0.2415686274509804,0.40737124725408835,0.8575481152872266,1.2640912157839141
e_space,-0.23764705882352943,0.43942775309680504,0.8350448983333996,1.2610446668293873
e_space,-0.23372549019607844,0.45460885975599735,1.0388681604309973,1.4044422748352452
e_space,-0.22980392156862745,0.46058091286307057,0.9596431006810786,1.6225286795216012
e_space,-0.22588235294117648,0.8248921375088136,1.1628899221523463,1.3602937673274074
e_space,-0.2219607843137255,0.6365797898853814,1.0352922587398357,1.4580002962842986
e_space,-0.21803921568627452,0.6570330994662774,0.9935866383776781,1.4342139513848011
e_space,-0.21411764705882352,0.6790852687098359,0.9342754194806289,1.4456629703887915
e_space,-0.21019607843137256,0.6011761642951396,0.9187240460593127,1.5120117920341356
e_space,-0.2062745098039216,0.48501828929306684,0.8580059018779342,1.2062230133979785
e_space,-0.2023529411764706,0.4020454343007563,0.8785757850932263,1.2952790162897874
e_space,-0.1984313725490196,0.40511783018503333,0.6628807237315766,1.2988772272394433
e_space,-0.19450980392156864,0.3256189785901807,0.8371979497193067,1.4396463931039907
e_space,-0.19058823529411767,0.5634683404337606,0.8973899314133351,1.5237965836464877
e_space,-0.18666666666666668,0.39240317711750394,0.8637649499633879,1.4215279472784965
e_space,-0.18274509803921568,0.2981388742277866,0.6620300081073329,1.0320677666416618
e_space,-0.17882352941176471,0.23161400379043398,0.5399072492067367,1.0147348476616356
e_space,-0.17490196078431375,0.44277593807571497,0.7601115660156667,1.306648512175723
e_space,-0.17098039215686275,0.37281058447050924,0.9718340698178567,1.5640664953932824
e_space,-0.16705882352941176,0.554415005688544,1.494158777230012,1.6234525911743876
e_space,-0.1631372549019608,0.5169056528534923,1.1344601686779336,1.7581911317452987
e_space,-0.15921568627450983,0.8302284634170503,1.4172738755059036,1.8924048206999882
e_space,-0.15529411764705883,0.7113413312870677,1.2775717894510639,1.6168973711036787
e_space,-0.15137254901960784,0.4971036019231423,0.7528689393927629,1.196047229746858
e_space,-0.14745098039215687,0.21790846427685165,0.30517878935806686,0.8223722138755771
e_space,-0.1435294117647059,0.1526350874010025,0.2830766414449579,0.7916736975034967
e_space,-0.1396078431372549,0.2504527573501308,0.7760780427282817,1.0556247501305422
e_space,-0.13568627450980392,0.25689528923602634,0.8790415541278549,1.24536287442958
e_space,-0.13176470588235295,0.9320528676920458,1.265257728043287,1.4919453258481816
e_space,-0.12784313725490198,0.9173785696851355,1.2414876682758909,1.577718048961074
e_space,-0.12392156862745099,0.7855284234758099,1.1681718330485722,1.337856945647311
e_space,-0.12,0.4707518154718755,1.0953658647190387,1.1986819624115206
e_space,-0.11607843137254903,0.3034995878328452,1.0322030549080339,1.45315219197753
e_space,-0.11215686274509806,0.6037494974393256,1.0156956359503724,1.3379814088176611
e_space,-0.10823529411764707,0.5300541310827447,0.864165783483022,1.293081892681985
e_space,-0.10431372549019607,0.45089182902841485,0.8763902927536645,1.5514679345597748
e_space,-0.10039215686274511,0.4568535285840989,0.9277757566414018,1.4275884328598076
e_space,-0.09647058823529414,0.443739321454723,0.9049309931961358,1.267776442225464
e_space,-0.09254901960784315,0.5884684186895776,1.014011384923933,1.446980510183804
e_space,-0.08862745098039215,0.7060043934586283,1.0334103381797284,1.5933592949740039
e_space,-0.08470588235294119,0.8057310466407357,1.095435684647303,1.4635168904307452
e_space,-0.08078431372549022,0.4376199540111219,0.9591979727561456,1.2680009763241396
e_space,-0.07686274509803923,0.39961900852777554,0.6256111869689187,1.13028776965431
e_space,-0.07294117647058823,0.24698418391909932,0.7760267166098046,0.9684020920203902
e_space,-0.06901960784313727,0.2809814570202018,0.8775004253096971,1.3219428850378325
e_space,-0.0650980392156863,0.24005369782767877,0.9536246033683182,1.4094244826696272
e_space,-0.06117647058823533,0.3294787057664833,0.8840961252892873,1.5174461605582075
e_space,-0.05725490196078431,0.34125898134922406,0.7480635998135162,1.4202687825670404
e_space,-0.053333333333333344,0.19148025573527144,0.8080570911261363,1.539001629213093
e_space,-0.04941176470588238,0.36260173633131737,1.0102116990754562,1.4648919044063868
e_space,-0.045490196078431355,0.3898339215132928,0.7898498741676796,1.4098068832548398
e_space,-0.04156862745098039,0.7250879176333297,1.1247366056863188,1.4024879045073706
e_space,-0.03764705882352942,0.7668448254505182,1.472997761824021,1.6090993828520028
e_space,-0.033725490196078456,0.8062433776649603,1.1142192959154,1.6454722968025384
e_space,-0.02980392156862749,0.19934606434614627,1.1095303634979987,1.5774624453748103
e_space,-0.025882352941176467,0.15804247010007316,0.6248828960663558,1.5590136119343705
e_space,-0.0219607843137255,0.186657079169318,0.6706541051818482,1.3282258459793312
e_space,-0.018039215686274535,0.24757800366988963,0.9149362159526124,1.379912273855331
e_space,-0.014117647058823513,0.15487624803745645,1.1283866243592873,1.5523656879362462
e_space,-0.010196078431372546,0.1545032950939712,1.2270475460686083,1.4794981379216623
e_space,-0.00627450980392158,0.14985169158967407,1.069779878179896,1.3870549237665555
e_space,-0.002352941176470613,0.34886267383060815,0.7809884564028202,1.2923104708064872
e_space,0.0015686274509803533,0.6726470223450423,0.9479797452023774,1.2022379144192077
e_space,0.005490196078431375,0.6413229192091775,0.9613669614782697,1.3720115730580655
e_space,0.009411764705882342,0.43565234706951983,0.8670826932188536,1.34037686087953
e_space,0.013333333333333308,0.6567946344123751,1.0243299425376682,1.4444715645594337
e_space,0.01725490196078433,0.41951197744111796,0.8015175785783435,1.1827691531823856
e_space,0.021176470588235297,0.30434024533817317,0.7138832115924043,1.173012720655815
e_space,0.025098039215686263,0.4058539661646881,0.709784774335908,1.4047422957927327
e_space,0.02901960784313723,0.4041427192063057,0.8041595558388801,1.4487391158688951
e_space,0.032941176470588196,0.5635600256509444,1.049597085839576,1.4994573145343035
e_space,0.03686274509803922,0.7588814444480978,1.208512387575222,1.6127299785595341
e_space,0.040784313725490184,1.138199824596668,1.4609579423007892,1.6809798131280738
e_space,0.04470588235294115,0.7912318687842603,1.4626136298310324,1.652993330704452
e_space,0.04862745098039217,0.9149377593360996,1.4141850097018283,1.5600439345862827
e_space,0.05254901960784314,0.6948909345600325,1.190710991395149,1.458211675688093
e_space,0.056470588235294106,0.4044750284966854,0.8434534594897269,1.4376246428520152
e_space,0.06039215686274507,0.6107739236780667,0.7975164363273419,1.3120083780824594
e_space,0.06431372549019604,0.5661563697270209,0.9424554734153178,1.2387592182841287
e_space,0.06823529411764706,0.6490447099025112,0.9286982470528542,1.5730001648121903
e_space,0.07215686274509803,0.5885663318254786,0.9475047682709815,1.457285818891872
e_space,0.076078431372549,0.4737432611721572,0.8984622894801073,1.202377277491422
e_space,0.08,0.5327068586770808,0.9773004637539663,1.1751281425433244
e_time,-0.32,0.4009030998291433,0.9604588723456187,1.4038320722479865
e_time,-0.31607843137254904,0.38088845496704904,1.0801370894237605,1.263840095709781
e_time,-0.312156862745098,0.6279315448415154,0.9855629896576661,1.4425510048635894
e_time,-0.30823529411764705,0.7024657334862232,1.0876250915303882,1.3391309510385774
e_time,-0.3043137254901961,0.5864046863558702,0.9145974816580285,1.1783636621685831
e_time,-0.3003921568627451,0.5501409213006545,0.7324971882821976,1.2613200810029934
e_time,-0.29647058823529415,0.6311570858948181,0.9655289658625344,1.2291770700225406
e_time,-0.29254901960784313,0.4054822412679362,0.8221996585062126,1.1871203104136459
e_time,-0.28862745098039216,0.3548512600346916,0.7155749717421429,1.3008596628201725
e_time,-0.2847058823529412,0.3502201584329616,0.5768645655287481,0.8416257197467177
e_time,-0.2807843137254902,0.39407467563544774,0.5947237700146082,0.9230731065429136
e_time,-0.2768627450980392,0.5186712899654654,0.8254271011729788,1.4204086625541295
e_time,-0.27294117647058824,0.6106710755708142,1.04839480825281,1.66567508819264
e_time,-0.2690196078431373,0.6678648546785892,1.030038659472327,1.4039029312756401
e_time,-0.2650980392156863,0.6781475313309322,0.9912130827434709,1.5052352965433062
e_time,-0.2611764705882353,0.700557766316974,0.8436817012316336,1.5894987365217017
e_time,-0.2572549019607843,0.5125000986566641,0.848123629427783,1.3318218829479171
e_time,-0.25333333333333335,0.370169573352392,0.8550649820069685,1.167267372181619
e_time,-0.24941176470588236,0.4120087869172565,0.8589211618257262,0.9944099837331695
e_time,-0.24549019607843137,0.7253000690677268,0.9302213515844291,1.3492684521539686
e_time,-0.2415686274509804,0.6083085833462775,1.0073837385768372,1.3535791890080406
e_time,-0.23764705882352943,0.3472052721503539,0.5379446447193613,1.091694335166335
e_time,-0.23372549019607844,0.465544042776197,0.613371417913112,1.018136641830847
e_time,-0.22980392156862745,0.29546009275079327,0.5694269008591115,1.1215071345025773
e_time,-0.22588235294117648,0.5090145565951464,0.7742250427141811,1.320838118388863
e_time,-0.2219607843137255,0.3741905596897338,0.8535367356796575,1.3247777682581703
e_time,-0.21803921568627452,0.41881748775886385,0.7329753478154748,1.2311959583900363
e_time,-0.21411764705882352,0.4611632955509321,0.74635167991352,1.3545310908944432
e_time,-0.21019607843137256,0.5077583849014327,0.9431031898143929,1.2098973459928506
e_time,-0.2062745098039216,0.3723804360527998,1.098364657066146,1.4717895427424252
e_time,-0.2023529411764706,0.6269329243779527,1.077358631820367,1.1517360774680065
e_time,-0.1984313725490196,0.3586028725777497,0.7682257276637812,1.0899438613619723
e_time,-0.19450980392156864,0.45990731965741705,0.7941626520000855,1.0047225150238104
e_time,-0.19058823529411767,0.3696440071866515,0.7046632758546413,1.1324606677321305
e_time,-0.18666666666666668,0.3899574387668056,1.266738063746145,1.5691746371399813
e_time,-0.18274509803921568,0.6192106058215159,0.8943719684648681,1.269129874946609
e_time,-0.17882352941176471,0.4642399962529754,0.8365588002962898,1.2761490136100397
e_time,-0.17490196078431375,0.4470863943130103,0.8186842968710718,1.46936337488355
