event,role,detector,interval_id,start_s,overlap,rho_zero,rho_best,best_lag_frames,best_lag_s,dice,space_peak_time,time_peak_time,side_peak_gap_s,space_centroid_time,time_centroid_time,centroid_gap_s,joint_child_time,quadrant
GW190828_063405,locked_evaluation_a,L1,1,4.4,0.8930601981707819,0.09879823826342618,0.2092360012626448,5,0.02,0.35,4.665576219558716,4.669482469558716,0.00390625,4.6078067221713015,4.597320116355128,0.010486605816173444,4.669482469558716,S+/T-
GW190828_063405,locked_evaluation_a,L1,1,4.800000000000001,0.9264442266725674,0.2367511455722568,0.2367511455722568,0,0.0,0.47619047619047616,5.060107469558716,4.802294969558716,0.2578125,4.996938537965359,4.987458502961084,0.009480035004274967,4.802294969558716,S+/T-
GW190828_063405,locked_evaluation_a,L1,1,5.200000000000001,0.9406268623040576,0.32915197110775074,0.32915197110775074,0,0.0,0.35555555555555557,5.575732469558716,5.474169969558716,0.1015625,5.396551873185123,5.400925098438374,0.004373225253250901,5.474169969558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,5.600000000000001,0.8875938311803393,0.09707447189341001,0.3206980808428008,-2,-0.008,0.2857142857142857,5.997607469558716,5.774951219558716,0.22265625,5.780325057808405,5.804570923406697,0.024245865598292227,5.673388719558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,6.000000000000002,0.9275271480474678,0.26092031709493485,0.40296627636707616,-6,-0.024,0.5714285714285714,6.001513719558716,6.009326219558716,0.0078125,6.19854135969887,6.189309920427909,0.009231439270961594,6.399951219558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,6.400000000000002,0.9054189182743365,0.20250937633640212,0.22653361948947812,5,0.02,0.5,6.403857469558716,6.599169969558716,0.1953125,6.597613061960849,6.604068023235888,0.006454961275038862,6.403857469558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,6.8000000000000025,0.8913504331350544,-0.047601401161326384,0.28789749430414496,4,0.016,0.2926829268292683,6.939013719558716,7.165576219558716,0.2265625,6.990848595736154,6.994003794024043,0.003155198287888794,7.064013719558716,S+/T-
GW190828_063405,locked_evaluation_a,L1,1,7.200000000000003,0.9278027507720789,0.15005507725220696,0.3410780065217551,-2,-0.008,0.3333333333333333,7.575732469558716,7.247607469558716,0.328125,7.4009446647311785,7.405992946362013,0.005048281630834595,7.298388719558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,7.600000000000003,0.9113862328135297,0.24221426063627766,0.32956278921638416,-8,-0.032,0.358974358974359,7.774951219558716,7.759326219558716,0.015625,7.794469661400249,7.796543627766143,0.0020739663658941865,7.774951219558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,8.000000000000004,0.9027443527715345,0.3031048426873028,0.3103428555893069,-1,-0.004,0.5,8.220263719558716,8.216357469558716,0.00390625,8.201636926266461,8.213697117042104,0.012060190775642354,8.220263719558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,8.400000000000004,0.918560093121512,0.20050126283925615,0.28418439963284514,-6,-0.024,0.4,8.638232469558716,8.798388719558716,0.16015625,8.62136042431742,8.612492298728215,0.008868125589204467,8.638232469558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,8.800000000000004,0.9337250636412517,0.134872777100044,0.22600166011413314,2,0.008,0.4878048780487805,8.935107469558716,8.802294969558716,0.1328125,8.99323702094883,8.984488045925334,0.008748975023497252,8.939013719558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,9.200000000000005,0.9261390859184254,0.2778865953300358,0.2778865953300358,0,0.0,0.5116279069767442,9.372607469558716,9.462451219558716,0.08984375,9.398012689822664,9.398822346115232,0.0008096562925672401,9.462451219558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,9.600000000000005,0.9157999885752897,0.2545829978892714,0.32808908295755723,-1,-0.004,0.4090909090909091,9.872607469558716,9.880419969558716,0.0078125,9.805604620905786,9.81030049814338,0.004695877237594459,9.880419969558716,S+/T-
GW190828_063405,locked_evaluation_a,L1,1,10.000000000000005,0.9283311251435927,0.2436662542863522,0.2436662542863522,0,0.0,0.3333333333333333,10.001513719558716,10.052294969558716,0.05078125,10.208171362496108,10.223835660556514,0.015664298060405812,10.052294969558716,S+/T-
GW190828_063405,locked_evaluation_a,L1,1,10.400000000000006,0.9228379562039629,0.19592746605455358,0.3482874120011172,-5,-0.02,0.43902439024390244,10.556201219558716,10.536669969558716,0.01953125,10.593128304520171,10.603741235095496,0.010612930575325308,10.556201219558716,S-/T+
GW190828_063405,locked_evaluation_a,L1,1,10.800000000000006,0.9188171429742231,0.1780611833291521,0.1780611833291521,0,0.0,0.2727272727272727,11.067919969558716,10.997607469558716,0.0703125,11.006555719171084,10.995987194396266,0.0105685247748184,11.146044969558716,S+/T-
GW190828_063405,locked_evaluation_a,L1,1,11.200000000000006,0.8945058458235843,0.12785031966694385,0.33628104163752065,5,0.02,0.2926829268292683,11.380419969558716,11.599169969558716,0.21875,11.374629625902624,11.381179818122254,0.0065501922196293805,11.384326219558716,S+/T-
GW190828_063405,locked_evaluation_a,L1,1,11.600000000000007,0.9196160187247269,0.33313531791696543,0.33313531791696543,0,0.0,0.37209302325581395,11.689013719558716,11.739794969558716,0.05078125,11.77291400103881,11.78707871319929,0.014164712160479098,11.689013719558716,S+/T-
GW190503_185404,locked_evaluation_b,H1,0,-12.0,0.9159457240741368,0.13743345774422536,0.23756746395195497,-6,-0.024,0.3902439024390244,-11.697705030441284,-11.693798780441284,0.00390625,-11.794957682431653,-11.793497653810519,0.0014600286211337021,-11.693798780441284,S-/T+
GW190503_185404,locked_evaluation_b,H1,0,-11.6,0.9090029487080042,0.04231077142910742,0.08214598184949302,8,0.032,0.3157894736842105,-11.443798780441284,-11.232861280441284,0.2109375,-11.395433577449394,-11.37362141343832,0.021812164011073776,-11.232861280441284,S+/T-
GW190503_185404,locked_evaluation_b,H1,0,-11.2,0.8620460889227086,-0.22132795052917212,0.19413439518751543,-5,-0.02,0.2857142857142857,-10.998486280441284,-10.959423780441284,0.0390625,-10.994174677829136,-11.000951675714733,0.006776997885596714,-10.893017530441284,S+/T-
GW190503_185404,locked_evaluation_b,H1,0,-10.799999999999999,0.8951549338869278,-0.08520612290021908,0.11761106217472857,5,0.02,0.27906976744186046,-10.685986280441284,-10.424267530441284,0.26171875,-10.597494047094546,-10.589008025155277,0.008486021939269506,-10.705517530441284,S-/T+
GW190503_185404,locked_evaluation_b,H1,0,-10.399999999999999,0.9069420038282514,0.29919353076093336,0.29919353076093336,0,0.0,0.38095238095238093,-10.209423780441284,-10.111767530441284,0.09765625,-10.197239026080691,-10.203513833165335,0.006274807084643896,-10.111767530441284,S-/T+
GW190503_185404,locked_evaluation_b,H1,0,-9.999999999999998,0.8764064329949037,0.028651098901531388,0.20389472990440768,7,0.028,0.14634146341463414,-9.779736280441284,-9.635205030441284,0.14453125,-9.786049008716022,-9.799127675353027,0.013078666637005298,-9.955517530441284,S-/T+
GW190503_185404,locked_evaluation_b,H1,0,-9.599999999999998,0.9186613397475581,0.14663057467879187,0.21512544229929859,-4,-0.016,0.2926829268292683,-9.459423780441284,-9.310986280441284,0.1484375,-9.402407897554987,-9.401519192037606,0.0008887055173811831,-9.459423780441284,S-/T+
GW190503_185404,locked_evaluation_b,H1,0,-9.199999999999998,0.9158502339898664,0.1516092529382064,0.22207749917270794,1,0.004,0.2857142857142857,-9.154736280441284,-9.053173780441284,0.1015625,-9.00004565286036,-8.994954481482223,0.00509117137813675,-8.959423780441284,S+/T-
GW190503_185404,locked_evaluation_b,H1,0,-8.799999999999997,0.8903422381849211,0.16082141457551088,0.4178900191186812,-2,-0.008,0.45454545454545453,-8.572705030441284,-8.666455030441284,0.09375,-8.579964232108207,-8.586022045344366,0.006057813236159504,-8.412548780441284,S-/T+
GW190503_185404,locked_evaluation_b,H1,0,-8.399999999999997,0.893653251800155,-0.05245606746778906,0.1427492398839639,-8,-0.032,0.2631578947368421,-8.150830030441284,-8.353955030441284,0.203125,-8.203045733170226,-8.185237417691786,0.017808315478440306,-8.350048780441284,S-/T+
GW190503_185404,locked_evaluation_b,H1,0,-7.9999999999999964,0.877548087183042,-0.1801829878828265,0.2134564442490853,3,0.012,0.34146341463414637,-7.967236280441284,-7.658642530441284,0.30859375,-7.795337496747062,-7.797956569581953,0.0026190728348911563,-7.639111280441284,S+/T-
GW190503_185404,locked_evaluation_b,H1,0,-7.599999999999996,0.9011892832371146,0.211266451677426,0.27120132401319075,-5,-0.02,0.25,-7.322705030441284,-7.334423780441284,0.01171875,-7.413169557499076,-7.3952015572846275,0.017968000214448665,-7.541455030441284,S+/T-
GW190503_185404,locked_evaluation_b,H1,0,-7.199999999999996,0.8903458605567167,0.12301374142790321,0.23556729600969625,5,0.02,0.25,-7.111767530441284,-7.158642530441284,0.046875,-7.0000193351949065,-6.988942817332183,0.011076517862723456,-6.857861280441284,S-/T+
GW190503_185404,locked_evaluation_b,H1,0,-6.799999999999995,0.9154726391238945,0.19406072226803048,0.19406072226803048,0,0.0,0.19047619047619047,-6.631298780441284,-6.506298780441284,0.125,-6.595197250040258,-6.578249944302317,0.016947305737940788,-6.435986280441284,S-/T+
GW190503_185404,locked_evaluation_b,H1,0,-6.399999999999995,0.8852240999077108,-0.045955292605928115,0.21536356924802733,-2,-0.008,0.23809523809523808,-6.185986280441284,-6.057080030441284,0.12890625,-6.193505491418164,-6.19215061638964,0.0013548750285243827,-6.053173780441284,S+/T-
GW190503_185404,locked_evaluation_b,H1,0,-5.999999999999995,0.8859597715827436,-0.08941157811941049,0.07510550541189895,7,0.028,0.34146341463414637,-5.658642530441284,-5.850048780441284,0.19140625,-5.785553771816581,-5.800745454165409,0.015191682348828728,-5.603955030441284,S+/T-
GW190503_185404,locked_evaluation_b,H1,0,-5.599999999999994,0.9074112511468978,0.2184782210525517,0.24453735623895662,2,0.008,0.15,-5.385205030441284,-5.416455030441284,0.03125,-5.408601653002442,-5.398253027220521,0.010348625781920973,-5.213330030441284,S-/T+
GW190503_185404,locked_evaluation_b,H1,0,-5.199999999999994,0.8827891658129319,-0.0676418680466855,0.19242001684272275,-5,-0.02,0.24390243902439024,-5.193798780441284,-4.928173780441284,0.265625,-5.004860707061923,-5.001040120080561,0.0038205869813614513,-4.998486280441284,S+/T-
GW190503_185404,locked_evaluation_b,H1,0,-4.799999999999994,0.9099296002628624,0.2046647425285931,0.2046647425285931,0,0.0,0.2857142857142857,-4.596142530441284,-4.752392530441284,0.15625,-4.600013552676607,-4.584900150524065,0.015113402152541866,-4.752392530441284,S+/T-
GW190503_185404,locked_evaluation_b,H1,0,-4.399999999999993,0.9063917955866028,0.1424254050979684,0.17004218869828064,1,0.004,0.14285714285714285,-4.307080030441284,-4.338330030441284,0.03125,-4.199524600528605,-4.233660255195247,0.03413565466664181,-4.307080030441284,S+/T-
GW190503_185404,locked_evaluation_b,H1,1,4.0,0.942304293995416,0.2528111182254888,0.289462629439202,8,0.032,0.2631578947368421,4.001513719558716,4.048388719558716,0.046875,4.188385466221531,4.1919151665792915,0.003529700357760568,4.048388719558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,4.4,0.8720052475509587,-0.20158003490672557,0.20920857378422916,4,0.016,0.2857142857142857,4.536669969558716,4.435107469558716,0.1015625,4.598589042634073,4.578828001382133,0.01976104125193956,4.536669969558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,4.800000000000001,0.931251842951891,0.30136526550280746,0.30136526550280746,0,0.0,0.14285714285714285,4.845263719558716,5.056201219558716,0.2109375,4.9925601727583935,5.001903337111727,0.009343164353333933,5.060107469558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,5.200000000000001,0.9095487105222362,0.15027206279618605,0.28043185456772973,-2,-0.008,0.37209302325581395,5.579638719558716,5.306201219558716,0.2734375,5.399250527770409,5.421692361238054,0.022441833467644834,5.306201219558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,5.600000000000001,0.9344768913326681,0.25101674888001135,0.28003996795811337,-1,-0.004,0.38095238095238093,5.743701219558716,5.618701219558716,0.125,5.790376079835569,5.801688520050019,0.011312440214449992,5.618701219558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,6.000000000000002,0.9027234609402921,-0.18790219155671478,0.3569805075702757,-7,-0.028,0.4878048780487805,6.228076219558716,6.325732469558716,0.09765625,6.202946401059287,6.181071973526397,0.021874427532890373,6.255419969558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,6.400000000000002,0.8867413635850909,-0.1156958417123694,0.1322394785076883,5,0.02,0.45,6.739794969558716,6.618701219558716,0.12109375,6.610277783622913,6.606830398185867,0.0034473854370462576,6.599169969558716,S+/T-
GW190503_185404,locked_evaluation_b,H1,1,6.8000000000000025,0.9132772062488294,0.16643606693558055,0.28600603021408966,3,0.012,0.27906976744186046,7.106982469558716,6.821826219558716,0.28515625,7.006893033361458,6.993376333459271,0.013516699902186957,6.974169969558716,S-/T-
GW190503_185404,locked_evaluation_b,H1,1,7.200000000000003,0.9075168753301821,0.07151176345454466,0.22278256560004978,-2,-0.008,0.46511627906976744,7.419482469558716,7.321826219558716,0.09765625,7.4086842787169855,7.386907778782552,0.021776499934433424,7.423388719558716,S+/T-
GW190503_185404,locked_evaluation_b,H1,1,7.600000000000003,0.9498848074872659,0.4424268658863816,0.4424268658863816,0,0.0,0.38095238095238093,7.970263719558716,7.759326219558716,0.2109375,7.795733478786016,7.807681457258972,0.011947978472955256,7.970263719558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,8.000000000000004,0.8914379213644521,0.10031399738760866,0.14740659612107482,-1,-0.004,0.18604651162790697,8.396044969558716,8.106982469558716,0.2890625,8.194962718750462,8.1823857387345,0.012576980015962747,8.177294969558716,S+/T-
GW190503_185404,locked_evaluation_b,H1,1,8.400000000000004,0.9204934391629712,0.2251898132155405,0.2621585569271009,-1,-0.004,0.3333333333333333,8.751513719558716,8.696826219558716,0.0546875,8.606796989909965,8.60525428781507,0.0015427020948948211,8.505419969558716,S+/T-
GW190503_185404,locked_evaluation_b,H1,1,8.800000000000004,0.8704121128299936,-0.08243859438704909,0.2059800569621476,5,0.02,0.1,9.071826219558716,8.810107469558716,0.26171875,9.008818301146187,8.988742228630935,0.020076072515252008,8.958544969558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,9.200000000000005,0.909976472859513,-0.012285626460825306,0.2769832449495574,-3,-0.012,0.34146341463414637,9.333544969558716,9.536669969558716,0.203125,9.395879514020093,9.397045304422145,0.0011657904020516696,9.427294969558716,S+/T-
GW190503_185404,locked_evaluation_b,H1,1,9.600000000000005,0.9366600484881351,0.3771014844814665,0.3771014844814665,0,0.0,0.4186046511627907,9.794482469558716,9.622607469558716,0.171875,9.800067983878986,9.806624894231547,0.006556910352561118,9.802294969558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,10.000000000000005,0.8849734197114645,-0.1495058320055031,0.2515367609201683,4,0.016,0.4186046511627907,10.259326219558716,10.122607469558716,0.13671875,10.195148363131112,10.192111591769484,0.0030367713616286096,10.083544969558716,S+/T-
GW190503_185404,locked_evaluation_b,H1,1,10.400000000000006,0.9302636368427193,0.2603277861571164,0.3125138379792335,-1,-0.004,0.35555555555555557,10.552294969558716,10.556201219558716,0.00390625,10.610460383443208,10.608214282833083,0.002246100610124202,10.556201219558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,10.800000000000006,0.8962339225043646,0.10069510869267538,0.22514052576234414,-2,-0.008,0.37209302325581395,11.091357469558716,10.841357469558716,0.25,10.986434900156853,11.00575843003546,0.01932352987860675,11.095263719558716,S-/T+
GW190503_185404,locked_evaluation_b,H1,1,11.200000000000006,0.8959586713797465,0.053077432859031146,0.2552129467767672,2,0.008,0.3111111111111111,11.247607469558716,11.325732469558716,0.078125,11.38669410370676,11.41187092849408,0.02517682478731942,11.325732469558716,S+/T-
GW190503_185404,locked_evaluation_b,H1,1,11.600000000000007,0.9040358505881483,0.08010441688854304,0.08768434009655904,-5,-0.02,0.3902439024390244,11.868701219558716,11.610888719558716,0.2578125,11.806670228037753,11.769894839744554,0.03677538829319893,11.872607469558716,S+/T-
GW190503_185404,locked_evaluation_b,L1,0,-12.0,0.9055638488087143,0.26857870132190587,0.26857870132190587,0,0.0,0.2727272727272727,-11.810986280441284,-11.803173780441284,0.0078125,-11.798078522950082,-11.799679962442143,0.001601439492061374,-11.678173780441284,S+/T-
GW190503_185404,locked_evaluation_b,L1,0,-11.6,0.9197440387486896,0.2946207364669948,0.2946207364669948,0,0.0,0.3333333333333333,-11.424267530441284,-11.283642530441284,0.140625,-11.411119682689758,-11.393511986095563,0.017607696594195588,-11.420361280441284,S+/T-
GW190503_185404,locked_evaluation_b,L1,0,-11.2,0.9085260118813312,0.06719862994636354,0.1700994995227454,-8,-0.032,0.5128205128205128,-10.947705030441284,-10.943798780441284,0.00390625,-11.013340590400261,-10.984589908671076,0.0287506817291856,-10.943798780441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-10.799999999999999,0.9253705619079687,0.2524086297226634,0.33944838592597515,1,0.004,0.23255813953488372,-10.709423780441284,-10.518017530441284,0.19140625,-10.592438048271068,-10.600876590076783,0.008438541805714905,-10.518017530441284,S+/T-
GW190503_185404,locked_evaluation_b,L1,0,-10.399999999999999,0.9245721813671802,0.4622694671155702,0.4622694671155702,0,0.0,0.5454545454545454,-10.303173780441284,-10.385205030441284,0.08203125,-10.192739437347916,-10.214933197151888,0.022193759803972313,-10.303173780441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-9.999999999999998,0.8961239436581361,0.07783204156047835,0.21159312436186645,-3,-0.012,0.35,-9.705517530441284,-9.697705030441284,0.0078125,-9.790626428744801,-9.777215494885763,0.013410933859038465,-9.857861280441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-9.599999999999998,0.9270578186274651,0.1970862180541041,0.2953896041315646,-2,-0.008,0.24390243902439024,-9.424267530441284,-9.416455030441284,0.0078125,-9.407033901100665,-9.409344946063793,0.00231104496312895,-9.416455030441284,S+/T-
GW190503_185404,locked_evaluation_b,L1,0,-9.199999999999998,0.9156191711334489,0.21162131345057647,0.2647062312778689,1,0.004,0.2857142857142857,-9.029736280441284,-8.986767530441284,0.04296875,-9.006170994991042,-9.01217165206342,0.0060006570723789565,-9.182080030441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-8.799999999999997,0.9376947542291271,0.3070631276140576,0.34535694692550495,-1,-0.004,0.32558139534883723,-8.564892530441284,-8.490673780441284,0.07421875,-8.59445892693759,-8.585075583075687,0.009383343861902205,-8.564892530441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-8.399999999999997,0.9165577210884474,0.27984543970261133,0.27984543970261133,0,0.0,0.34782608695652173,-8.275830030441284,-8.271923780441284,0.00390625,-8.200551838452308,-8.193836588873493,0.0067152495788143085,-8.271923780441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-7.9999999999999964,0.89757691662262,0.0435390655057788,0.12387931055679989,8,0.032,0.2631578947368421,-7.740673780441284,-7.963330030441284,0.22265625,-7.794629842342786,-7.7952535664207865,0.0006237240780002651,-7.963330030441284,S+/T-
GW190503_185404,locked_evaluation_b,L1,0,-7.599999999999996,0.8768912480121257,0.007752949789580804,0.185184924270477,-1,-0.004,0.38095238095238093,-7.592236280441284,-7.314892530441284,0.27734375,-7.4213896186094175,-7.400062345277517,0.021327273331900543,-7.283642530441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-7.199999999999996,0.9273235259474948,0.22610677819162828,0.2285002697277284,-1,-0.004,0.3333333333333333,-7.002392530441284,-6.932080030441284,0.0703125,-7.014117316542366,-7.011919240825436,0.0021980757169304255,-7.002392530441284,S+/T-
GW190503_185404,locked_evaluation_b,L1,0,-6.799999999999995,0.9009018800830848,0.05388576856022913,0.07665613644404838,1,0.004,0.2727272727272727,-6.584423780441284,-6.420361280441284,0.1640625,-6.610969976608354,-6.588168233583505,0.022801743024849053,-6.584423780441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-6.399999999999995,0.9288722782096688,0.32831533133271923,0.32831533133271923,0,0.0,0.5238095238095238,-6.275830030441284,-6.111767530441284,0.1640625,-6.204519284503825,-6.209814605301496,0.0052953207976704775,-6.131298780441284,S+/T-
GW190503_185404,locked_evaluation_b,L1,0,-5.999999999999995,0.920540321094049,0.23188947183636346,0.23188947183636346,0,0.0,0.27906976744186046,-5.846142530441284,-5.846142530441284,0.0,-5.810540207808155,-5.794845365140659,0.015694842667496545,-5.846142530441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-5.599999999999994,0.9541598004060666,0.2440544709888323,0.29214671321799296,-1,-0.004,0.38095238095238093,-5.240673780441284,-5.240673780441284,0.0,-5.3998939095769565,-5.400260451042783,0.0003665414658264865,-5.240673780441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-5.199999999999994,0.9123172753519891,0.20703420371491327,0.20703420371491327,0,0.0,0.18181818181818182,-5.010205030441284,-5.170361280441284,0.16015625,-5.018890815345949,-5.009589135296647,0.009301680049301986,-5.053173780441284,S-/T+
GW190503_185404,locked_evaluation_b,L1,0,-4.799999999999994,0.9016832469122896,0.027714837454464136,0.2736491693172484,-8,-0.032,0.41025641025641024,-4.697705030441284,-4.447705030441284,0.25,-4.600278455103357,-4.5970697222186985,0.003208732884658616,-4.447705030441284,S+/T-
GW190503_185404,locked_evaluation_b,L1,0,-4.399999999999993,0.886522770860674,0.1302788622788006,0.20699780699791723,1,0.004,0.42857142857142855,-4.310986280441284,-4.225048780441284,0.0859375,-4.217644037009162,-4.192934390156608,0.02470964685255428,-4.307080030441284,S+/T-
GW190503_185404,locked_evaluation_b,L1,1,4.0,0.913105589766541,0.2919252111240598,0.2919252111240598,0,0.0,0.4186046511627907,4.040576219558716,4.356982469558716,0.31640625,4.202495828933519,4.2057791143288865,0.0032832853953674856,4.356982469558716,S-/T+
GW190503_185404,locked_evaluation_b,L1,1,4.4,0.8937304655651653,-0.02908757668686229,0.2221222307074708,8,0.032,0.2631578947368421,4.720263719558716,4.716357469558716,0.00390625,4.589270589302715,4.603198451660894,0.013927862358179333,4.720263719558716,S-/T+
GW190503_185404,locked_evaluation_b,L1,1,4.800000000000001,0.89404814005092,0.25956836162893054,0.2616202321248902,-1,-0.004,0.27906976744186046,5.142138719558716,4.966357469558716,0.17578125,5.0217397461477065,5.017726741769105,0.004013004378601082,4.966357469558716,S+/T-
GW190503_185404,locked_evaluation_b,L1,1,5.200000000000001,0.9144457193565126,0.2988976054037317,0.36546143663584263,-1,-0.004,0.37209302325581395,5.376513719558716,5.470263719558716,0.09375,5.3995542623801205,5.390175749445926,0.00937851293419456,5.524951219558716,S-/T+
GW190503_185404,locked_evaluation_b,L1,1,5.600000000000001,0.8984059527108501,-0.0537447675084965,0.20084258465016236,4,0.016,0.34146341463414637,5.860888719558716,5.743701219558716,0.1171875,5.811767144948236,5.791542186000756,0.02022495894748033,5.860888719558716,S+/T-
GW190503_185404,locked_evaluation_b,L1,1,6.000000000000002,0.9389222572659175,0.19022127331104388,0.2088472456899737,1,0.004,0.27906976744186046,6.185107469558716,6.349169969558716,0.1640625,6.196434939108121,6.200384673223344,0.003949734115223258,6.294482469558716,S+/T-
GW190503_185404,locked_evaluation_b,L1,1,6.400000000000002,0.8695464668502633,0.11333099419610061,0.351017892720059,-2,-0.008,0.3,6.681201219558716,6.689013719558716,0.0078125,6.587570975692648,6.597594780257882,0.010023804565234329,6.685107469558716,S+/T-
GW190503_185404,locked_evaluation_b,L1,1,6.8000000000000025,0.9280100486984584,0.05483589961412026,0.13489404602983823,-1,-0.004,0.23255813953488372,6.876513719558716,7.189013719558716,0.3125,7.007018248022496,7.015370559664986,0.008352311642489951,7.071826219558716,S-/T-
GW190503_185404,locked_evaluation_b,L1,1,7.200000000000003,0.8923682889960978,0.03642559121858196,0.2080759157141348,-8,-0.032,0.20512820512820512,7.274951219558716,7.524951219558716,0.25,7.395946696008584,7.41488340872129,0.018936712712706694,7.524951219558716,S-/T+
GW190503_185404,locked_evaluation_b,L1,1,7.600000000000003,0.9175938629489401,0.24438122011121766,0.24438122011121766,0,0.0,0.5116279069767442,7.845263719558716,7.845263719558716,0.0,7.797095297801711,7.8002424249589675,0.003147127157256513,7.845263719558716,S+/T-
GW190503_185404,locked_evaluation_b,L1,1,8.000000000000004,0.9422226044726845,0.35979990368739007,0.35979990368739007,0,0.0,0.32558139534883723,8.337451219558716,8.337451219558716,0.0,8.20155278918958,8.20574893328514,0.004196144095558907,8.337451219558716,S+/T-
GW190503_185404,locked_evaluation_b,L1,1,8.400000000000004,0.921371299401978,0.1805497058603422,0.2015078653463035,-8,-0.032,0.3,8.681201219558716,8.681201219558716,0.0,8.593652738270656,8.59128534525624,0.002367393014415242,8.681201219558716,S+/T-
GW190503_185404,locked_evaluation_b,L1,1,8.800000000000004,0.9276979931327628,0.2511453491791315,0.2511453491791315,0,0.0,0.14285714285714285,8.888232469558716,9.048388719558716,0.16015625,9.00233813992807,9.006321043607644,0.003982903679572658,8.888232469558716,S-/T+
GW190503_185404,locked_evaluation_b,L1,1,9.200000000000005,0.9183337727574861,0.20854858603111945,0.24935732652700995,-1,-0.004,0.5238095238095238,9.536669969558716,9.544482469558716,0.0078125,9.403170018355775,9.422624929493749,0.019454911137973596,9.372607469558716,S+/T-
GW190503_185404,locked_evaluation_b,L1,1,9.600000000000005,0.9114334101131483,0.017777991667878697,0.3499534376450366,-7,-0.028,0.46153846153846156,9.704638719558716,9.708544969558716,0.00390625,9.786262131645532,9.801361781723282,0.01509965007774916,9.708544969558716,S-/T+
GW190503_185404,locked_evaluation_b,L1,1,10.000000000000005,0.9128068053601562,0.31614095159485955,0.31614095159485955,0,0.0,0.37209302325581395,10.388232469558716,10.146044969558716,0.2421875,10.216334694889607,10.196626260506603,0.019708434383003848,10.146044969558716,S-/T+
GW190503_185404,locked_evaluation_b,L1,1,10.400000000000006,0.939189667828713,0.1947566727814355,0.1947566727814355,0,0.0,0.2857142857142857,10.595263719558716,10.692919969558716,0.09765625,10.590335511454121,10.62492106505992,0.03458555360579929,10.700732469558716,S-/T+
GW190503_185404,locked_evaluation_b,L1,1,10.800000000000006,0.9266444916802858,0.30257984285170964,0.30257984285170964,0,0.0,0.47619047619047616,11.091357469558716,10.860888719558716,0.23046875,11.001572573954208,11.002072593320138,0.0005000193659299157,10.814013719558716,S-/T+
GW190503_185404,locked_evaluation_b,L1,1,11.200000000000006,0.8751091640795305,0.0018413523808095888,0.2694395226608458,-2,-0.008,0.32558139534883723,11.575732469558716,11.228076219558716,0.34765625,11.399229445183582,11.394794911949077,0.004434533234505267,11.228076219558716,S-/T+
GW190503_185404,locked_evaluation_b,L1,1,11.600000000000007,0.9286148394247489,0.20802861966246788,0.26010969778469867,-1,-0.004,0.42857142857142855,11.696826219558716,11.665576219558716,0.03125,11.803679518871517,11.79302257569697,0.01065694317454735,11.892138719558716,S+/T-
GW190512_180714,locked_evaluation_b,H1,0,-12.0,0.890405891681111,0.03071740892001232,0.31003762410336017,-6,-0.024,0.4878048780487805,-11.993017673492432,-11.871923923492432,0.12109375,-11.80580709747848,-11.792078037068341,0.013729060410138771,-11.692236423492432,S-/T+
GW190512_180714,locked_evaluation_b,H1,0,-11.6,0.9128373480385673,0.28204437931815235,0.3216906466803917,-1,-0.004,0.38095238095238093,-11.231298923492432,-11.211767673492432,0.01953125,-11.38993258992655,-11.394486391117672,0.00455380119112192,-11.231298923492432,S-/T+
