gate_rank,gate_q,first_eligible_parent,eligible_parent_count,mean_phase_a,mean_ridge_distance,below_ridge_share,equal_ridge_share,above_ridge_share,phi_nearest_folded_residue,phi_observed_hits,phi_observed_share,phi_expected_share,phi_occupancy_excess,phi_occupancy_lift,phi_observed_mean_distance,phi_expected_mean_distance,phi_distance_delta,quarter_nearest_folded_residue,quarter_observed_hits,quarter_observed_share,quarter_expected_share,quarter_occupancy_excess,quarter_occupancy_lift,quarter_observed_mean_distance,quarter_expected_mean_distance,quarter_distance_delta,third_nearest_folded_residue,third_observed_hits,third_observed_share,third_expected_share,third_occupancy_excess,third_occupancy_lift,third_observed_mean_distance,third_expected_mean_distance,third_distance_delta,half_nearest_folded_residue,half_observed_hits,half_observed_share,half_expected_share,half_occupancy_excess,half_occupancy_lift,half_observed_mean_distance,half_expected_mean_distance,half_distance_delta,two_thirds_nearest_folded_residue,two_thirds_observed_hits,two_thirds_observed_share,two_thirds_expected_share,two_thirds_occupancy_excess,two_thirds_occupancy_lift,two_thirds_observed_mean_distance,two_thirds_expected_mean_distance,two_thirds_distance_delta
5848,57727,4000000007,45166,1.01289328803231,0.5026078437636566,0.49039100208121156,0.0,0.5096089979187884,11025,3,6.64216445999203e-05,3.464643314970724e-05,3.177521145021306e-05,1.9171279280874995,0.2625252973914678,0.2639299777522339,-0.0014046803607661307,7216,0,0.0,3.464643314970724e-05,-3.464643314970724e-05,0.0,0.3106037820655724,0.3125010826822804,-0.0018973006167080086,9621,1,2.214054819997343e-05,3.464643314970724e-05,-1.2505884949733806e-05,0.6390426426958331,0.27617919259388457,0.27777681539352855,-0.001597622799643983,14432,2,4.428109639994686e-05,3.464643314970724e-05,9.634663250239625e-06,1.2780852853916662,0.24949644242425248,0.24999566927087843,-0.0004992268466259553,19242,3,6.64216445999203e-05,3.464643314970724e-05,3.177521145021306e-05,1.9171279280874995,0.2789948503726958,0.27777104108803313,0.001223809284662647
5849,57731,4000000007,45166,0.9974731962740525,0.5063812338175406,0.5011734490545986,0.0,0.4988265509454014,11026,0,0.0,3.464403256539061e-05,-3.464403256539061e-05,0.0,0.26291193773289995,0.2639299780400694,-0.0010180403071694544,7216,1,2.214054819997343e-05,3.464403256539061e-05,-1.2503484365417182e-05,0.6390869237922331,0.30893041038508395,0.3125010827572883,-0.00357067237220432,9622,3,6.64216445999203e-05,3.464403256539061e-05,3.177761203452968e-05,1.9172607713766991,0.27575110582848666,0.27777681546020916,-0.0020257096317224943,14433,1,2.214054819997343e-05,3.464403256539061e-05,-1.2503484365417182e-05,0.6390869237922331,0.25130951365530535,0.24999566957094108,0.001313844084364274,19244,2,4.428109639994686e-05,3.464403256539061e-05,9.637063834556249e-06,1.2781738475844662,0.2818824242436617,0.27777104155479726,0.004111382688864462
5850,57737,4000000007,45166,1.0127277884670252,0.5024831370468428,0.49023601824381174,0.0,0.5097639817561883,11027,2,4.428109639994686e-05,3.464043231259526e-05,9.6406640873516e-06,1.278306690873666,0.26249180071090056,0.26392997817799363,-0.0014381774670930714,7217,2,4.428109639994686e-05,3.464043231259526e-05,9.6406640873516e-06,1.278306690873666,0.3106303688600451,0.3125010824947607,-0.0018707136347156372,9623,1,2.214054819997343e-05,3.464043231259526e-05,-1.2499884112621831e-05,0.639153345436833,0.2761638264336935,0.27777681556021266,-0.0016129891265191376,14434,1,2.214054819997343e-05,3.464043231259526e-05,-1.2499884112621831e-05,0.639153345436833,0.24942349578014003,0.2499956700209571,-0.0005721742408170694,19246,2,4.428109639994686e-05,3.464043231259526e-05,9.6406640873516e-06,1.278306690873666,0.2788783764427718,0.27777104225482213,0.0011073341879496712
5851,57751,4000000007,45166,0.9978039716830305,0.5063219425343102,0.5012620112473984,0.0,0.4987379887526015,11029,1,2.214054819997343e-05,3.463203463203463e-05,-1.2491486432061199e-05,0.6393083292742329,0.26295433174946603,0.26392997876957525,-0.000975647020109216,7219,0,0.0,3.463203463203463e-05,-3.463203463203463e-05,0.0,0.3090313089556887,0.3125010822323423,-0.0034697732766535982,9625,0,0.0,3.463203463203463e-05,-3.463203463203463e-05,0.0,0.27581935447223516,0.2777768157934736,-0.0019574613212384184,14438,1,2.214054819997343e-05,3.463203463203463e-05,-1.2491486432061199e-05,0.6393083292742329,0.25130963100397746,0.2499956710706308,0.0013139599333466534,19250,1,2.214054819997343e-05,3.463203463203463e-05,-1.2491486432061199e-05,0.6393083292742329,0.28185476876961507,0.27777104388764784,0.004083724881967232
5852,57773,4000000007,45166,1.0031924545091446,0.4963263885674571,0.49271575964220876,0.0,0.5072842403577913,11034,1,2.214054819997343e-05,3.461884650003462e-05,-1.2478298300061188e-05,0.6395518753044325,0.26430228172075204,0.2639299795186107,0.00037230220214135024,7222,1,2.214054819997343e-05,3.461884650003462e-05,-1.2478298300061188e-05,0.6395518753044325,0.31481649145422014,0.3125010819700329,0.0023154094841872364,9629,1,2.214054819997343e-05,3.461884650003462e-05,-1.2478298300061188e-05,0.6395518753044325,0.2788799545163782,0.2777768161597978,0.0011031383565803798,14443,0,0.0,3.461884650003462e-05,-3.461884650003462e-05,0.0,0.24895584875000337,0.24999567271909023,-0.0010398239690868616,19258,1,2.214054819997343e-05,3.461884650003462e-05,-1.2478298300061188e-05,0.6395518753044325,0.27491144759881564,0.2777710464519181,-0.0028595988531024408
5853,57781,4000000007,45166,0.9933584225724206,0.5059447304860354,0.5044059690917947,0.0,0.4955940309082053,11035,0,0.0,3.461405330564209e-05,-3.461405330564209e-05,0.0,0.26261810797417323,0.2639299797167383,-0.001311871742565085,7223,1,2.214054819997343e-05,3.461405330564209e-05,-1.247350510566866e-05,0.6396404374972324,0.3092046384208225,0.3125010818202093,-0.0032964433993867837,9630,1,2.214054819997343e-05,3.461405330564209e-05,-1.247350510566866e-05,0.6396404374972324,0.2757688759271587,0.2777768162929375,-0.002007940365778782,14445,1,2.214054819997343e-05,3.461405330564209e-05,-1.247350510566866e-05,0.6396404374972324,0.25086423567046773,0.2499956733182188,0.0008685623522489416,19260,3,6.64216445999203e-05,3.461405330564209e-05,3.1807591294278205e-05,1.9189213124916973,0.2814341921405761,0.2777710473838959,0.00366314475668017
5854,57787,4000000007,45166,1.008906343271159,0.5039977396357369,0.4929814462206084,0.0,0.5070185537793915,11036,0,0.0,3.461045928079466e-05,-3.461045928079466e-05,0.0,0.26285663935545683,0.26392998001202933,-0.0010733406565724968,7223,1,2.214054819997343e-05,3.461045928079466e-05,-1.2469911080821228e-05,0.6397068591418322,0.31003019913763147,0.31250108170786883,-0.002470882570237365,9631,2,4.428109639994686e-05,3.461045928079466e-05,9.670637119152202e-06,1.2794137182836645,0.2761244377485492,0.27777681639276813,-0.0016523786442189103,14447,1,2.214054819997343e-05,3.461045928079466e-05,-1.2469911080821228e-05,0.6397068591418322,0.25051815231428354,0.24999567376745635,0.0005224785468271875,19262,1,2.214054819997343e-05,3.461045928079466e-05,-1.2469911080821228e-05,0.6397068591418322,0.28046656858537017,0.2777710480827098,0.0026955205026603646
5855,57791,4000000007,45166,0.9914094443115631,0.5055150599544522,0.5059779480139929,0.0,0.4940220519860072,11037,1,2.214054819997343e-05,3.460806367883717e-05,-1.246751547886374e-05,0.6397511402382322,0.2623781960420554,0.26392997999331497,-0.0015517839512595444,7224,1,2.214054819997343e-05,3.460806367883717e-05,-1.246751547886374e-05,0.6397511402382322,0.3091940279346267,0.31250108148327593,-0.0033070535486492414,9632,1,2.214054819997343e-05,3.460806367883717e-05,-1.246751547886374e-05,0.6397511402382322,0.27562757663099163,0.2777768164593103,-0.002149239828318661,14448,1,2.214054819997343e-05,3.460806367883717e-05,-1.246751547886374e-05,0.6397511402382322,0.25048844426169153,0.24999567406689624,0.0004927701947952945,19264,4,8.856219279989372e-05,3.460806367883717e-05,5.395412912105655e-05,2.559004560952929,0.28101016862037836,0.2777710485485052,0.0032391200718731583
5856,57793,4000000007,45166,1.006583156966402,0.49751448182368335,0.4921622459372094,0.0,0.5078377540627906,11037,1,2.214054819997343e-05,3.460686600221484e-05,-1.2466317802241407e-05,0.6397732807864323,0.263353733468088,0.26392998025625647,-0.0005762467881684774,7224,1,2.214054819997343e-05,3.460686600221484e-05,-1.2466317802241407e-05,0.6397732807864323,0.3134381623438011,0.31250108144584987,0.0009370808979512479,9632,2,4.428109639994686e-05,3.460686600221484e-05,9.674230397732023e-06,1.2795465615728645,0.27777472697533523,0.27777681649257796,-2.0895172427315423e-06,14448,2,4.428109639994686e-05,3.460686600221484e-05,9.674230397732023e-06,1.2795465615728645,0.24828519092374385,0.24999567421660063,-0.0017104832928567792,19264,1,2.214054819997343e-05,3.460686600221484e-05,-1.2466317802241407e-05,0.6397732807864323,0.27492869032678857,0.2777710487813787,-0.0028423584545901326
5857,57803,4000000007,45166,1.0084274886673872,0.4983525893106251,0.4914316078466103,0.0,0.5085683921533897,11039,0,0.0,3.46008788623231e-05,-3.46008788623231e-05,0.0,0.2630429045133841,0.26392998059567807,-0.0008870760822939916,7225,3,6.64216445999203e-05,3.46008788623231e-05,3.1820765737597195e-05,1.9196519505822967,0.3126431219744476,0.3125010814084082,0.00014204056603939197,9634,1,2.214054819997343e-05,3.46008788623231e-05,-1.246033066234967e-05,0.6398839835274321,0.277212566877459,0.27777681665888165,-0.0005642497814226655,14451,1,2.214054819997343e-05,3.46008788623231e-05,-1.246033066234967e-05,0.6398839835274321,0.24805026221823853,0.24999567496496722,-0.0019454127467286864,19268,1,2.214054819997343e-05,3.46008788623231e-05,-1.246033066234967e-05,0.6398839835274321,0.27519777379930643,0.27777104994550456,-0.0025732761461981224
5858,57809,4000000007,45166,1.0006433577814995,0.4938421206312891,0.4990036753310012,0.0,0.5009963246689988,11041,1,2.214054819997343e-05,3.45972875726543e-05,-1.2456739372680872e-05,0.639950405172032,0.2673232953234511,0.2639299808203023,0.0033933145031488365,7226,3,6.64216445999203e-05,3.45972875726543e-05,3.182435702726599e-05,1.9198512155160963,0.3173790746118259,0.3125010811465343,0.004877993465291608,9635,0,0.0,3.45972875726543e-05,-3.45972875726543e-05,0.0,0.28181705323454603,0.2777768167586362,0.004040236475909842,14452,1,2.214054819997343e-05,3.45972875726543e-05,-1.2456739372680872e-05,0.639950405172032,0.25139520133841803,0.2499956754138629,0.0013995259245551395,19270,1,2.214054819997343e-05,3.45972875726543e-05,-1.2456739372680872e-05,0.639950405172032,0.27604200924357464,0.27777105064378665,-0.001729041400212017
5859,57829,4000000007,45166,1.0040055712386746,0.49492683655866465,0.493313554443608,0.0,0.506686445556392,11044,1,2.214054819997343e-05,3.458532198934772e-05,-1.2444773789374292e-05,0.6401718106540317,0.2661006993233762,0.2639299815032496,0.002170717820126622,7229,2,4.428109639994686e-05,3.458532198934772e-05,9.695774410599138e-06,1.2803436213080635,0.31632416362812854,0.3125010809221382,0.003823082705990355,9638,0,0.0,3.458532198934772e-05,-3.458532198934772e-05,0.0,0.2806431557279424,0.27777681709100205,0.0028663386369403576,14457,1,2.214054819997343e-05,3.458532198934772e-05,-1.2444773789374292e-05,0.6401718106540317,0.25023344784366613,0.24999567690950908,0.00023777093415705552,19276,1,2.214054819997343e-05,3.458532198934772e-05,-1.2444773789374292e-05,0.6401718106540317,0.27553072885685403,0.2777710529703474,-0.0022403241134933416
5860,57839,4000000007,45166,1.0032884220599996,0.49611511680048886,0.4928928840278085,0.0,0.5071071159721915,11046,2,4.428109639994686e-05,3.4579342300909435e-05,9.701754099037427e-06,1.2805650267900635,0.2647841895850191,0.26392998181538657,0.0008542077696325201,7230,2,4.428109639994686e-05,3.4579342300909435e-05,9.701754099037427e-06,1.2805650267900635,0.31525234333331975,0.3125010805857639,0.002751262747555827,9640,2,4.428109639994686e-05,3.4579342300909435e-05,9.701754099037427e-06,1.2805650267900635,0.27931250978109634,0.2777768172570988,0.001535692523997545,14460,0,0.0,3.4579342300909435e-05,-3.4579342300909435e-05,0.0,0.249238802333437,0.24999567765694428,-0.0007568753235072667,19280,1,2.214054819997343e-05,3.4579342300909435e-05,-1.2438794100936004e-05,0.6402825133950317,0.27500088731516314,0.27777105413302444,-0.002770166817861297
5861,57847,4000000007,45166,0.9924182360983688,0.5056268258723202,0.5047602178629943,0.0,0.4952397821370057,11048,0,0.0,3.457456003872351e-05,-3.457456003872351e-05,0.0,0.26269000284763705,0.2639299820597453,-0.0012399792121082776,7231,1,2.214054819997343e-05,3.457456003872351e-05,-1.243401183875008e-05,0.6403710755878315,0.3093908080158446,0.3125010804363234,-0.003110272420478788,9641,3,6.64216445999203e-05,3.457456003872351e-05,3.1847084561196785e-05,1.9211132267634945,0.2759048637511341,0.27777681738993476,-0.0018719536388006608,14462,1,2.214054819997343e-05,3.457456003872351e-05,-1.243401183875008e-05,0.6403710755878315,0.2508122586606281,0.2499956782547064,0.0008165804059217241,19282,3,6.64216445999203e-05,3.457456003872351e-05,3.1847084561196785e-05,1.9211132267634945,0.2812265676056533,0.2777710550628765,0.003455512542776762
5862,57853,4000000007,45166,1.0064354211162156,0.5043783095757695,0.4950847982996059,0.0,0.5049152017003941,11049,1,2.214054819997343e-05,3.457097421005324e-05,-1.243042601007981e-05,0.6404374972324314,0.26304220554558466,0.2639299821434184,-0.0008877765978337337,7232,1,2.214054819997343e-05,3.457097421005324e-05,-1.243042601007981e-05,0.6404374972324314,0.3097624544246098,0.3125010804736616,-0.0027386260490517844,9642,1,2.214054819997343e-05,3.457097421005324e-05,-1.243042601007981e-05,0.6404374972324314,0.2761062860685829,0.27777681748953764,-0.0016705314209547462,14463,2,4.428109639994686e-05,3.457097421005324e-05,9.71012218989362e-06,1.2808749944648627,0.25104140733797414,0.24999567870291947,0.0010457286350546713,19284,1,2.214054819997343e-05,3.457097421005324e-05,-1.243042601007981e-05,0.6404374972324314,0.28084334947411815,0.277771055760097,0.0030722937140211792
5863,57859,4000000007,45166,1.0076636198125826,0.49891624199658446,0.49245007306380906,0.0,0.5075499269361909,11050,2,4.428109639994686e-05,3.456738912509938e-05,9.71370727484748e-06,1.2810078377540628,0.2627915482248828,0.2639299823810882,-0.0011384341562054034,7232,4,8.856219279989372e-05,3.456738912509938e-05,5.399480367479434e-05,2.5620156755081256,0.31217471213845277,0.31250108036160057,-0.00032636822314779934,9643,0,0.0,3.456738912509938e-05,-3.456738912509938e-05,0.0,0.2769319995335552,0.27777681758912,-0.0008448180555647999,14465,4,8.856219279989372e-05,3.456738912509938e-05,5.399480367479434e-05,2.5620156755081256,0.24794890392354949,0.2499956791510396,-0.0020467752274901108,19286,2,4.428109639994686e-05,3.456738912509938e-05,9.71370727484748e-06,1.2810078377540628,0.2754511955054295,0.2777710564571726,-0.00231986095174308
5864,57881,4000000007,45166,0.9981215821353522,0.49477049783875454,0.5043174068989948,0.0,0.49568259310100515,11054,2,4.428109639994686e-05,3.4554250172771254e-05,9.726846227175608e-06,1.281494929814462,0.2671939889342214,0.2639299833074769,0.003264005626744504,7235,2,4.428109639994686e-05,3.4554250172771254e-05,9.726846227175608e-06,1.281494929814462,0.317026991462326,0.31250107980166203,0.0045259116606639616,9647,1,2.214054819997343e-05,3.4554250172771254e-05,-1.2413701972797823e-05,0.640747464907231,0.2814187339318949,0.2777768179540782,0.003641915977816712,14470,2,4.428109639994686e-05,3.4554250172771254e-05,9.726846227175608e-06,1.281494929814462,0.25190603052998944,0.24999568079335188,0.0019103497366375621,19294,3,6.64216445999203e-05,3.4554250172771254e-05,3.186739442714904e-05,1.9222423947216931,0.27654691950987825,0.27777105901188065,-0.001224139502002397
5865,57899,4000000007,45166,1.0052584687229762,0.5053933849998232,0.49568259310100515,0.0,0.5043174068989948,11058,1,2.214054819997343e-05,3.45435075477564e-05,-1.2402959347782967e-05,0.6409467298410308,0.2639306344118005,0.2639299839349435,6.504768569892683e-07,7237,1,2.214054819997343e-05,3.45435075477564e-05,-1.2402959347782967e-05,0.6409467298410308,0.3095717618829535,0.31250107961512075,-0.002929317732167258,9650,1,2.214054819997343e-05,3.45435075477564e-05,-1.2402959347782967e-05,0.6409467298410308,0.2766826746461673,0.27777681825247413,-0.00109414360630683,14475,1,2.214054819997343e-05,3.45435075477564e-05,-1.2402959347782967e-05,0.6409467298410308,0.25203249555628654,0.2499956821361336,0.0020368134201529386,19300,1,2.214054819997343e-05,3.45435075477564e-05,-1.2402959347782967e-05,0.6409467298410308,0.2815612949914038,0.27777106110065225,0.00379023389075156
5866,57901,4000000007,45166,1.00286432028483,0.49462296170607173,0.49488553336580615,0.0,0.5051144666341939,11058,1,2.214054819997343e-05,3.454231433506045e-05,-1.2401766135087021e-05,0.6409688703892308,0.26662310458670374,0.26392998388151057,0.002693120705193175,7238,4,8.856219279989372e-05,3.454231433506045e-05,5.401987846483327e-05,2.563875481556923,0.31663056134590145,0.31250107957782386,0.004129481768077592,9650,1,2.214054819997343e-05,3.454231433506045e-05,-1.2401766135087021e-05,0.6409688703892308,0.2810748323407774,0.2777768182856178,0.003298014055159615,14475,1,2.214054819997343e-05,3.454231433506045e-05,-1.2401766135087021e-05,0.6409688703892308,0.2507839601370926,0.24999568228528005,0.0007882778518125411,19300,1,2.214054819997343e-05,3.454231433506045e-05,-1.2401766135087021e-05,0.6409688703892308,0.2760090048594564,0.2777710613326578,-0.0017620564732013788
5867,57917,4000000007,45166,0.9968631793352728,0.4943409394151302,0.5023690386573971,0.0,0.4976309613426028,11061,2,4.428109639994686e-05,3.4532771600248634e-05,9.748324799698227e-06,1.2822919895496612,0.26744494951311515,0.2639299844932428,0.0035149650198723625,7240,1,2.214054819997343e-05,3.4532771600248634e-05,-1.2392223400275203e-05,0.6411459947748306,0.31722776247503676,0.3125010792795413,0.0047266831954954625,9653,0,0.0,3.4532771600248634e-05,-3.4532771600248634e-05,0.0,0.28183265106419353,0.2777768185506846,0.004055832513508939,14479,0,0.0,3.4532771600248634e-05,-3.4532771600248634e-05,0.0,0.2520874750080491,0.2499956834780807,0.002091791529968412,19306,3,6.64216445999203e-05,3.4532771600248634e-05,3.188887299967166e-05,1.923437984324492,0.27677793221907393,0.2777710631881255,-0.00099313096905157
5868,57923,4000000007,45166,0.9941218176639122,0.4977015360361849,0.5080148784483903,0.0,0.4919851215516096,11062,2,4.428109639994686e-05,3.452919443389386e-05,9.751901966053003e-06,1.282424832838861,0.26470885563715474,0.26392998479630647,0.000778870840848267,7240,2,4.428109639994686e-05,3.452919443389386e-05,9.751901966053003e-06,1.282424832838861,0.3141339789456998,0.31250107916772785,0.00163289977797193,9654,1,2.214054819997343e-05,3.452919443389386e-05,-1.2388646233920428e-05,0.6412124164194305,0.27896830578709525,0.27777681865004694,0.0011914871370483082,14481,1,2.214054819997343e-05,3.452919443389386e-05,-1.2388646233920428e-05,0.6412124164194305,0.24935620267964287,0.24999568392521104,-0.0006394812455681742,19308,1,2.214054819997343e-05,3.452919443389386e-05,-1.2388646233920428e-05,0.6412124164194305,0.27602899113545215,0.2777710638836616,-0.0017420727482094223
5869,57943,4000000007,45166,0.9969115297480017,0.4943759526558069,0.5019262276933977,0.0,0.4980737723066023,11066,0,0.0,3.451727589658624e-05,-3.451727589658624e-05,0.0,0.26741235984722106,0.2639299853786482,0.0034823744685728575,7243,2,4.428109639994686e-05,3.451727589658624e-05,9.763820503360623e-06,1.2828676438028606,0.31716270185069484,0.3125010786462558,0.004661623204439025,9657,0,0.0,3.451727589658624e-05,-3.451727589658624e-05,0.0,0.2818026045798584,0.27777681898110596,0.0040257855987524405,14486,0,0.0,3.451727589658624e-05,-3.451727589658624e-05,0.0,0.25205198916339483,0.2499956854149768,0.0020563037484180313,19314,2,4.428109639994686e-05,3.451727589658624e-05,9.763820503360623e-06,1.2828676438028606,0.2768354067453803,0.277771066201075,-0.0009356594556946818
5870,57947,4000000007,45166,1.0073436966341465,0.4989833951436342,0.49256077580480895,0.0,0.507439224195191,11067,0,0.0,3.451489317640562e-05,-3.451489317640562e-05,0.0,0.2627419498194005,0.2639299855005956,-0.0011880356811950765,7243,2,4.428109639994686e-05,3.451489317640562e-05,9.76620322354124e-06,1.2829562059956603,0.3121741489071371,0.31250107872070554,-0.0003269298135684662,9658,6,0.0001328432891998406,3.451489317640562e-05,9.832839602343498e-05,3.848868617986981,0.27691223535880316,0.2777768190472904,-0.0008645836884872415,14487,1,2.214054819997343e-05,3.451489317640562e-05,-1.237434497643219e-05,0.6414781029978301,0.24788230701869757,0.24999568571280653,-0.002113378694108964,19316,0,0.0,3.451489317640562e-05,-3.451489317640562e-05,0.0,0.2754105689570484,0.27777106666436574,-0.0023604977073173328
5871,57973,4000000007,45166,1.0087550746349963,0.5000157091606284,0.4931364300580082,0.0,0.5068635699419918,11072,2,4.428109639994686e-05,3.449941350997033e-05,9.781682889976534e-06,1.28353186024886,0.26235636425835424,0.2639299864449346,-0.001573622186580359,7247,1,2.214054819997343e-05,3.449941350997033e-05,-1.2358865309996897e-05,0.64176593012443,0.3114671134750716,0.3125010782368491,-0.0010339647617774728,9662,3,6.64216445999203e-05,3.449941350997033e-05,3.192223108994997e-05,1.92529779037329,0.2763595144501691,0.27777681947726623,-0.0014173050270971377,14493,1,2.214054819997343e-05,3.449941350997033e-05,-1.2358865309996897e-05,0.64176593012443,0.24820393591463255,0.24999568764769806,-0.0017917517330655053,19324,2,4.428109639994686e-05,3.449941350997033e-05,9.781682889976534e-06,1.28353186024886,0.27649530864126737,0.27777106967419696,-0.0012757610329295899
5872,57977,4000000007,45166,0.9995138764000286,0.5055926607734684,0.49951290793960057,0.0,0.5004870920603994,11073,3,6.64216445999203e-05,3.4497033255140055e-05,3.192461134478024e-05,1.9254306336624898,0.26390141205669754,0.2639299867201156,-2.8574663418046153e-05,7247,0,0.0,3.4497033255140055e-05,-3.4497033255140055e-05,0.0,0.30997003255778366,0.3125010780136951,-0.0025310454559114293,9663,2,4.428109639994686e-05,3.4497033255140055e-05,9.784063144806807e-06,1.2836204224416596,0.2768897479798214,0.2777768195433822,-0.0008870715635607707,14494,4,8.856219279989372e-05,3.4497033255140055e-05,5.406515954475367e-05,2.5672408448833193,0.25193537823146783,0.24999568794521965,0.0019396902862481857,19326,2,4.428109639994686e-05,3.4497033255140055e-05,9.784063144806807e-06,1.2836204224416596,0.28173744360943437,0.27777107013700825,0.003966373472426121
5873,57991,4000000007,45166,0.9953150239596422,0.4974479153501575,0.5069299915865917,0.0,0.4930700084134083,11075,1,2.214054819997343e-05,3.448870494912916e-05,-1.234815674915573e-05,0.6419651950582296,0.26507165581574255,0.26392998717943233,0.0011416686363102113,7249,1,2.214054819997343e-05,3.448870494912916e-05,-1.234815674915573e-05,0.6419651950582296,0.31443836522163926,0.3125010777534445,0.0019372874681947705,9665,1,2.214054819997343e-05,3.448870494912916e-05,-1.234815674915573e-05,0.6419651950582296,0.2793101315247574,0.277776819774716,0.0015333117500413995,14498,1,2.214054819997343e-05,3.448870494912916e-05,-1.234815674915573e-05,0.6419651950582296,0.24962561299311506,0.249995688986222,-0.0003700759931069275,19330,1,2.214054819997343e-05,3.448870494912916e-05,-1.234815674915573e-05,0.6419651950582296,0.2760034398302369,0.2777710717563453,-0.001767631926108404
5874,58013,4000000007,45166,0.9932321947127672,0.5020398282880248,0.5060665102067927,0.0,0.4939334897932073,11079,1,2.214054819997343e-05,3.4475625732607044e-05,-1.2335077532633613e-05,0.6422087410884294,0.2612866361113695,0.26392998800095896,-0.0026433518895894736,7252,2,4.428109639994686e-05,3.4475625732607044e-05,9.805470667339818e-06,1.2844174821768588,0.3094975231419526,0.31250107749330164,-0.003003554351349025,9669,2,4.428109639994686e-05,3.4475625732607044e-05,9.805470667339818e-06,1.2844174821768588,0.2749425129461067,0.2777768201380151,-0.0028343071919083584,14503,1,2.214054819997343e-05,3.4475625732607044e-05,-1.2335077532633613e-05,0.6422087410884294,0.2482085266984018,0.2499956906210677,-0.0017871639226658964,19338,0,0.0,3.4475625732607044e-05,-3.4475625732607044e-05,0.0,0.27776400414213614,0.27777107429943854,-7.0701573023912445e-06
5875,58027,4000000007,45166,1.0010059936788036,0.49473652202398555,0.49670105831820394,0.0,0.503298941681796,11082,3,6.64216445999203e-05,3.446730775859098e-05,3.195433684132932e-05,1.9270911747774875,0.26693469344548304,0.2639299883631078,0.003004705082375214,7253,2,4.428109639994686e-05,3.446730775859098e-05,9.813788641355883e-06,1.2847274498516583,0.31668502791571446,0.3125010772333022,0.00418395068241223,9671,4,8.856219279989372e-05,3.446730775859098e-05,5.4094885041302744e-05,2.5694548997033166,0.2812843536539681,0.2777768203690619,0.0035075332849061613,14507,4,8.856219279989372e-05,3.446730775859098e-05,5.4094885041302744e-05,2.5694548997033166,0.25131148703753525,0.2499956916607786,0.0013157953767566621,19342,1,2.214054819997343e-05,3.446730775859098e-05,-1.2326759558617547e-05,0.6423637249258292,0.2766645157008542,0.27777107591676664,-0.0011065602159124333
5876,58031,4000000007,45166,1.0108508067887036,0.500903101709767,0.4918522782624098,0.0,0.5081477217375903,11083,0,0.0,3.446493193175944e-05,-3.446493193175944e-05,0.0,0.2621725708449529,0.26392998840743637,-0.0017574175624834876,7254,2,4.428109639994686e-05,3.446493193175944e-05,9.816164468187423e-06,1.284816012044458,0.3111326670583568,0.31250107701056334,-0.0013684099522065507,9672,2,4.428109639994686e-05,3.446493193175944e-05,9.816164468187423e-06,1.284816012044458,0.27608646799069264,0.27777682043505486,-0.0016903524443622198,14508,3,6.64216445999203e-05,3.446493193175944e-05,3.195671266816086e-05,1.927224018066687,0.24864479192815203,0.24999569195774674,-0.0013509000295947038,19344,1,2.214054819997343e-05,3.446493193175944e-05,-1.2324383731786007e-05,0.642408006022229,0.27764209874811985,0.277771076378717,-0.00012897763059716016
5877,58043,4000000007,45166,1.0000671063487678,0.49475928764946897,0.49778594518000263,0.0,0.5022140548199974,11085,0,0.0,3.445780641604355e-05,-3.445780641604355e-05,0.0,0.26697345603662925,0.2639299889637057,0.003043467072923578,7255,2,4.428109639994686e-05,3.445780641604355e-05,9.823289983903308e-06,1.285081698622858,0.31668085319028,0.3125010769363136,0.004179776253966372,9674,2,4.428109639994686e-05,3.445780641604355e-05,9.823289983903308e-06,1.285081698622858,0.28131121573931606,0.277776820632979,0.0035343951063370738,14511,1,2.214054819997343e-05,3.445780641604355e-05,-1.2317258216070122e-05,0.642540849311429,0.2513988118978185,0.2499956928484055,0.001403119049412982,19348,1,2.214054819997343e-05,3.445780641604355e-05,-1.2317258216070122e-05,0.642540849311429,0.27677575567501367,0.27777107776418625,-0.000995322089172579
5878,58049,4000000007,45166,0.9970355869777121,0.49588076910536416,0.5047823584111942,0.0,0.4952176415888057,11086,2,4.428109639994686e-05,3.44542447629548e-05,9.826851636992065e-06,1.2852145419120578,0.2665707922953575,0.2639299892433259,0.002640803052031626,7256,2,4.428109639994686e-05,3.44542447629548e-05,9.826851636992065e-06,1.2852145419120578,0.31605034750362565,0.3125010766766008,0.0035492708270248308,9675,3,6.64216445999203e-05,3.44542447629548e-05,3.19673998369655e-05,1.9278218128680866,0.2808109112533284,0.2777768207319104,0.003034090521418009,14512,2,4.428109639994686e-05,3.44542447629548e-05,9.826851636992065e-06,1.2852145419120578,0.2515232099489976,0.24999569329359678,0.0015275166554007957,19350,3,6.64216445999203e-05,3.44542447629548e-05,3.19673998369655e-05,1.9278218128680866,0.27660241090208876,0.277771078456706,-0.0011686675546172531
