number,x_1_13_fraction,x_1_13_decimal,x_3_11_fraction,x_3_11_decimal,x_5_9_fraction,x_5_9_decimal,rung_0_fraction,rung_0_decimal,epsilon_0_fraction,epsilon_0_decimal,rung_1_fraction,rung_1_decimal,rung_2_fraction,rung_2_decimal,ridge_distance_2_fraction,ridge_distance_2_decimal,unresolved_by_declared_children
743,52/769,0.0676202860858258,11/7,1.57142857142857,9/7,1.28571428571429,5248/5383,0.974921047742894,-135/5383,-0.0250789522571057,10631/10766,0.987460523871447,21397/21532,0.993730261935724,135/21532,0.00626973806427643,1
745,52/771,0.0674448767833982,11/7,1.57142857142857,36/763,0.0471821756225426,991861/1764819,0.562018541278171,-772958/1764819,-0.437981458721829,1378340/1764819,0.781009270639085,3143159/3529638,0.890504635319543,386479/3529638,0.109495364680457,0
747,52/773,0.0672703751617076,44/769,0.0572171651495449,1494/757,1.97357992073976,944106878/1349966427,0.699355820350338,-405859549/1349966427,-0.300644179649662,2294073305/2699932854,0.849677910175169,4994006159/5399865708,0.924838955087585,405859549/5399865708,0.0751610449124154,0
749,52/775,0.0670967741935484,11/7,1.57142857142857,9/7,1.28571428571429,5288/5425,0.974746543778802,-137/5425,-0.0252534562211982,10713/10850,0.987373271889401,21563/21700,0.9936866359447,137/21700,0.00631336405529954,1
751,52/777,0.0669240669240669,11/7,1.57142857142857,9/7,1.28571428571429,2272/2331,0.974688974688975,-59/2331,-0.0253110253110253,4603/4662,0.987344487344487,9265/9324,0.993672243672244,59/9324,0.00632775632775633,1
753,52/779,0.0667522464698331,44/775,0.0567741935483871,9/7,1.28571428571429,5955557/12678225,0.469746908577502,-6722668/12678225,-0.530253091422498,9316891/12678225,0.734873454288751,10997558/12678225,0.867436727144375,1680667/12678225,0.132563272855624,0
755,52/781,0.0665813060179257,11/7,1.57142857142857,36/773,0.0465717981888745,2373009/4225991,0.561527225211791,-1852982/4225991,-0.438472774788209,3299500/4225991,0.780763612605895,7525491/8451982,0.890381806302948,926491/8451982,0.109618193697052,0
757,52/783,0.0664112388250319,11/7,1.57142857142857,9/7,1.28571428571429,16024/16443,0.974518031989296,-419/16443,-0.0254819680107036,32467/32886,0.987259015994648,65353/65772,0.993629507997324,419/65772,0.00637049200267591,1
759,52/785,0.0662420382165605,1,1,9/7,1.28571428571429,4308/5495,0.783985441310282,-1187/5495,-0.216014558689718,9803/10990,0.891992720655141,20793/21980,0.945996360327571,1187/21980,0.0540036396724295,0
761,52/787,0.0660736975857687,11/7,1.57142857142857,9/7,1.28571428571429,5368/5509,0.974405518242875,-141/5509,-0.0255944817571247,10877/11018,0.987202759121438,21895/22036,0.993601379560719,141/22036,0.00639862043928118,1
763,52/789,0.0659062103929024,11/7,1.57142857142857,9/7,1.28571428571429,16144/16569,0.974349689178587,-425/16569,-0.0256503108214135,32713/33138,0.987174844589293,65851/66276,0.993587422294647,425/66276,0.00641257770535337,1
765,52/791,0.0657395701643489,44/787,0.0559085133418043,1,1,698245/1867551,0.373882694502051,-1169306/1867551,-0.626117305497949,1282898/1867551,0.686941347251026,3150449/3735102,0.843470673625513,584653/3735102,0.156529326374487,0
767,1,1,11/7,1.57142857142857,9/7,1.28571428571429,9/7,1.28571428571429,2/7,0.285714285714286,8/7,1.14285714285714,15/14,1.07142857142857,1/14,0.0714285714285714,0
769,52/795,0.0654088050314465,11/7,1.57142857142857,9/7,1.28571428571429,16264/16695,0.974183887391435,-431/16695,-0.0258161126085654,32959/33390,0.987091943695717,66349/66780,0.993545971847859,431/66780,0.00645402815214136,1
771,52/797,0.0652446675031368,44/793,0.0554854981084489,9/7,1.28571428571429,6222317/13272441,0.468814817108624,-7050124/13272441,-0.531185182891376,9747379/13272441,0.734407408554312,11509910/13272441,0.867203704277156,1762531/13272441,0.132796295722844,0
773,52/799,0.065081351689612,11/7,1.57142857142857,9/7,1.28571428571429,5448/5593,0.97407473627749,-145/5593,-0.0259252637225103,11041/11186,0.987037368138745,22227/22372,0.993518684069372,145/22372,0.00648131593062757,1
775,52/801,0.0649188514357054,11/7,1.57142857142857,36/793,0.0453972257250946,7477627/13339053,0.56058154952979,-5861426/13339053,-0.43941845047021,10408340/13339053,0.780290774764895,23747393/26678106,0.890145387382448,2930713/26678106,0.109854612617552,0
777,52/803,0.0647571606475716,44/799,0.0550688360450563,9/7,1.28571428571429,6312533/13473537,0.468513427468971,-7161004/13473537,-0.531486572531029,9893035/13473537,0.734256713734486,11683286/13473537,0.867128356867243,1790251/13473537,0.132871643132757,0
779,52/805,0.0645962732919255,11/7,1.57142857142857,9/7,1.28571428571429,112/115,0.973913043478261,-3/115,-0.0260869565217391,227/230,0.98695652173913,457/460,0.993478260869565,3/460,0.00652173913043478,1
781,52/807,0.0644361833952912,1562/787,1.98475222363405,9/7,1.28571428571429,14826187/13337289,1.11163423091454,1488898/13337289,0.111634230914543,14081738/13337289,1.05581711545727,27419027/26674578,1.02790855772864,744449/26674578,0.0279085577286359,0
783,52/809,0.0642768850432633,44/805,0.0546583850931677,1566/793,1.97477931904161,1081272278/1549311855,0.697904863059348,-468039577/1549311855,-0.302095136940652,2630584133/3098623710,0.848952431529674,5729207843/6197247420,0.924476215764837,468039577/6197247420,0.0755237842351629,0
785,52/811,0.064118372379778,11/7,1.57142857142857,36/803,0.0448318804483188,2553409/4558631,0.560126274752223,-2005222/4558631,-0.439873725247777,3556020/4558631,0.780063137376111,8114651/9117262,0.890031568688056,1002611/9117262,0.109968431311944,0
787,52/813,0.0639606396063961,11/7,1.57142857142857,9/7,1.28571428571429,16624/17073,0.973701165583084,-449/17073,-0.0262988344169156,33697/34146,0.986850582791542,67843/68292,0.993425291395771,449/68292,0.0065747086042289,1
789,52/815,0.0638036809815951,44/811,0.0542540073982737,9/7,1.28571428571429,6494909/13880265,0.467923991364718,-7385356/13880265,-0.532076008635282,10187587/13880265,0.733961995682359,12033926/13880265,0.86698099784118,1846339/13880265,0.13301900215882,0
791,52/817,0.0636474908200734,11/7,1.57142857142857,9/7,1.28571428571429,5568/5719,0.97359678265431,-151/5719,-0.0264032173456898,11287/11438,0.986798391327155,22725/22876,0.993399195663578,151/22876,0.00660080433642245,1
793,1,1,11/7,1.57142857142857,9/7,1.28571428571429,9/7,1.28571428571429,2/7,0.285714285714286,8/7,1.14285714285714,15/14,1.07142857142857,1/14,0.0714285714285714,0
795,52/821,0.0633373934226553,44/817,0.0538555691554468,12/271,0.044280442804428,29351852/545325441,0.0538244684608434,-515973589/545325441,-0.946175531539157,574677293/1090650882,0.526912234230422,1665328175/2181301764,0.763456117115211,515973589/2181301764,0.236543882884789,0
797,52/823,0.06318347509113,11/7,1.57142857142857,9/7,1.28571428571429,5608/5761,0.973442110744662,-153/5761,-0.0265578892553376,11369/11522,0.986721055372331,22891/23044,0.993360527686166,153/23044,0.0066394723138344,1
799,52/825,0.063030303030303,11/7,1.57142857142857,9/7,1.28571428571429,16864/17325,0.973391053391053,-461/17325,-0.0266089466089466,34189/34650,0.986695526695527,68839/69300,0.993347763347763,461/69300,0.00665223665223665,1
801,52/827,0.0628778718258767,44/823,0.0534629404617254,1602/811,1.97533908754624,1154573066/1655950893,0.697226633277947,-501377827/1655950893,-0.302773366722053,2810523959/3311901786,0.848613316638974,6122425745/6623803572,0.924306658319487,501377827/6623803572,0.0756933416805132,0
803,52/829,0.0627261761158022,1606/809,1.98516687268232,9/7,1.28571428571429,5216681/4694627,1.11120244483747,522054/4694627,0.111202444837471,4955654/4694627,1.05560122241874,9650281/9389254,1.02780061120937,261027/9389254,0.0278006112093676,0
805,52/831,0.062575210589651,11/7,1.57142857142857,36/823,0.0437424058323208,8032027/14362173,0.559248729283514,-6330146/14362173,-0.440751270716486,11197100/14362173,0.779624364641757,25559273/28724346,0.889812182320879,3165073/28724346,0.110187817679121,0
807,52/833,0.0624249699879952,44/829,0.0530759951749095,9/7,1.28571428571429,967619/2071671,0.467071750292397,-1104052/2071671,-0.532928249707603,1519645/2071671,0.733535875146198,1795658/2071671,0.866767937573099,276013/2071671,0.133232062426901,0
809,52/835,0.0622754491017964,11/7,1.57142857142857,9/7,1.28571428571429,5688/5845,0.973139435414885,-157/5845,-0.0268605645851155,11533/11690,0.986569717707442,23223/23380,0.993284858853721,157/23380,0.00671514114627887,1
811,52/837,0.0621266427718041,11/7,1.57142857142857,9/7,1.28571428571429,17104/17577,0.973089833304887,-473/17577,-0.0269101666951129,34681/35154,0.986544916652443,69835/70308,0.993272458326222,473/70308,0.00672754167377823,1
813,52/839,0.0619785458879619,44/835,0.0526946107784431,9/7,1.28571428571429,6867437/14711865,0.466795814126897,-7844428/14711865,-0.533204185873103,10789651/14711865,0.733397907063448,12750758/14711865,0.866698953531724,1961107/14711865,0.133301046468276,0
815,52/841,0.0618311533888228,11/7,1.57142857142857,36/833,0.0432172869147659,391487/700553,0.558825670577387,-309066/700553,-0.441174329422613,546020/700553,0.779412835288693,1246573/1401106,0.889706417644347,154533/1401106,0.110293582355653,0
817,52/843,0.0616844602609727,11/7,1.57142857142857,9/7,1.28571428571429,17224/17703,0.97294243913461,-479/17703,-0.02705756086539,34927/35406,0.986471219567305,70333/70812,0.993235609783652,479/70812,0.00676439021634751,1
819,1,1,44/841,0.0523186682520809,1638/829,1.97587454764777,703741/697189,1.00939773863328,6552/697189,0.00939773863328308,700465/697189,1.00469886931664,698827/697189,1.00234943465832,1638/697189,0.00234943465832077,0
821,52/847,0.0613931523022432,11/7,1.57142857142857,9/7,1.28571428571429,824/847,0.9728453364817,-23/847,-0.0271546635182999,1671/1694,0.98642266824085,3365/3388,0.993211334120425,23/3388,0.00678866587957497,1
823,52/849,0.0612485276796231,11/7,1.57142857142857,9/7,1.28571428571429,17344/17829,0.97279712827416,-485/17829,-0.0272028717258399,35173/35658,0.98639856413708,70831/71316,0.99319928206854,485/71316,0.00680071793145998,1
825,52/851,0.0611045828437133,1,1,12/281,0.0427046263345196,87985/239131,0.367936403059411,-151146/239131,-0.632063596940589,163558/239131,0.683968201529705,402689/478262,0.841984100764853,75573/478262,0.158015899235147,0
827,52/853,0.0609613130128957,11/7,1.57142857142857,9/7,1.28571428571429,5808/5971,0.972701390051918,-163/5971,-0.0272986099480824,11779/11942,0.986350695025959,23721/23884,0.993175347512979,163/23884,0.0068246524870206,1
829,52/855,0.0608187134502924,11/7,1.57142857142857,9/7,1.28571428571429,17464/17955,0.972653856864383,-491/17955,-0.0273461431356168,35419/35910,0.986326928432192,71329/71820,0.993163464216096,491/71820,0.0068365357839042,1
831,52/857,0.0606767794632439,44/853,0.0515826494724502,9/7,1.28571428571429,7153637/15351441,0.46599123821666,-8197804/15351441,-0.53400876178334,11252539/15351441,0.73299561910833,13301990/15351441,0.866497809554165,2049451/15351441,0.133502190445835,0
833,52/859,0.0605355064027939,11/7,1.57142857142857,9/7,1.28571428571429,5848/6013,0.972559454515217,-165/6013,-0.027440545484783,11861/12026,0.986279727257608,23887/24052,0.993139863628804,165/24052,0.00686013637119574,1
835,52/861,0.0603948896631823,11/7,1.57142857142857,36/853,0.0422039859320047,1229461/2203299,0.55800914900792,-973838/2203299,-0.441990850992081,1716380/2203299,0.77900457450396,3919679/4406598,0.88950228725198,486919/4406598,0.11049771274802,0
837,52/863,0.0602549246813441,44/859,0.0512223515715949,1674/847,1.97638724911452,1310960738/1883686497,0.695954841789154,-572725759/1883686497,-0.304045158210846,3194647235/3767372994,0.847977420894577,6962020229/7534745988,0.923988710447288,572725759/7534745988,0.0760112895527116,0
839,52/865,0.0601156069364162,11/7,1.57142857142857,9/7,1.28571428571429,5888/6055,0.972419488026424,-167/6055,-0.0275805119735756,11943/12110,0.986209744013212,24053/24220,0.993104872006606,167/24220,0.00689512799339389,1
841,52/867,0.0599769319492503,11/7,1.57142857142857,9/7,1.28571428571429,17704/18207,0.972373263030702,-503/18207,-0.0276267369692975,35911/36414,0.986186631515351,72325/72828,0.993093315757676,503/72828,0.00690668424232438,1
843,52/869,0.0598388952819333,44/865,0.0508670520231214,9/7,1.28571428571429,7347677/15785385,0.465473411006447,-8437708/15785385,-0.534526588993553,11566531/15785385,0.732736705503223,13675958/15785385,0.866368352751612,2109427/15785385,0.133631647248388,0
845,1,1,11/7,1.57142857142857,36/863,0.0417149478563152,5262/6041,0.871047839761629,-779/6041,-0.128952160238371,11303/12082,0.935523919880814,23385/24164,0.967761959940407,779/24164,0.0322380400595928,0
847,52/873,0.0595647193585338,1694/853,1.98593200468933,9/7,1.28571428571429,17364547/15638049,1.11040366992072,1726498/15638049,0.110403669920717,16501298/15638049,1.05520183496036,32139347/31276098,1.02760091748018,863249/31276098,0.0276009174801793,0
849,52/875,0.0594285714285714,44/871,0.0505166475315729,9/7,1.28571428571429,1063667/2286375,0.465219834891477,-1222708/2286375,-0.534780165108523,1675021/2286375,0.732609917445738,1980698/2286375,0.866304958722869,305677/2286375,0.133695041277131,0
851,52/877,0.0592930444697834,11/7,1.57142857142857,9/7,1.28571428571429,5968/6139,0.972145300537547,-171/6139,-0.0278546994624532,12107/12278,0.986072650268773,24385/24556,0.993036325134387,171/24556,0.00696367486561329,1
853,52/879,0.0591581342434585,11/7,1.57142857142857,9/7,1.28571428571429,17944/18459,0.972100330462105,-515/18459,-0.0278996695378948,36403/36918,0.986050165231053,73321/73836,0.993025082615526,515/73836,0.0069749173844737,1
855,52/881,0.0590238365493757,44/877,0.0501710376282782,1,1,857005/2317911,0.369731624725885,-1460906/2317911,-0.630268375274115,1587458/2317911,0.684865812362942,3905369/4635822,0.842432906181471,730453/4635822,0.157567093818529,0
857,52/883,0.0588901472253681,11/7,1.57142857142857,9/7,1.28571428571429,6008/6181,0.972011001456075,-173/6181,-0.0279889985439249,12189/12362,0.986005500728037,24551/24724,0.993002750364019,173/24724,0.00699724963598123,1
859,52/885,0.0587570621468927,11/7,1.57142857142857,9/7,1.28571428571429,18064/18585,0.97196663976325,-521/18585,-0.0280333602367501,36649/37170,0.985983319881625,73819/74340,0.992991659940813,521/74340,0.00700834005918752,1
861,52/887,0.0586245772266065,44/883,0.0498301245753114,9/7,1.28571428571429,7643597/16447641,0.464722995838735,-8804044/16447641,-0.535277004161265,12045619/16447641,0.732361497919367,14246630/16447641,0.866180748959684,2201011/16447641,0.133819251040316,0
863,52/889,0.0584926884139483,11/7,1.57142857142857,9/7,1.28571428571429,864/889,0.971878515185602,-25/889,-0.0281214848143982,1753/1778,0.985939257592801,3531/3556,0.9929696287964,25/3556,0.00703037120359955,1
865,52/891,0.058361391694725,11/7,1.57142857142857,36/883,0.0407701019252548,9200227/16521813,0.556853355016184,-7321586/16521813,-0.443146644983816,12861020/16521813,0.778426677508092,29382833/33043626,0.889213338754046,3660793/33043626,0.110786661245954,0
867,52/893,0.0582306830907055,44/889,0.0494938132733408,9/7,1.28571428571429,1106219/2381631,0.464479594026111,-1275412/2381631,-0.535520405973889,1743925/2381631,0.732239797013055,2062778/2381631,0.866119898506528,318853/2381631,0.133880101493472,0
869,52/895,0.0581005586592179,1738/875,1.98628571428571,9/7,1.28571428571429,24837/22375,1.11003351955307,2462/22375,0.110033519553073,23606/22375,1.05501675977654,45981/44750,1.02750837988827,1231/44750,0.0275083798882682,0
871,1,1,11/7,1.57142857142857,9/7,1.28571428571429,9/7,1.28571428571429,2/7,0.285714285714286,8/7,1.14285714285714,15/14,1.07142857142857,1/14,0.0714285714285714,0
873,52/899,0.0578420467185762,44/895,0.0491620111731844,1746/883,1.97734994337486,1480863098/2131398645,0.694784667088873,-650535547/2131398645,-0.305215332911127,3612261743/4262797290,0.847392333544437,7875059033/8525594580,0.923696166772218,650535547/8525594580,0.0763038332277818,0
875,52/901,0.0577136514983352,11/7,1.57142857142857,36/893,0.0403135498320269,3134209/5632151,0.556485257586311,-2497942/5632151,-0.443514742413689,4383180/5632151,0.778242628793156,10015331/11264302,0.889121314396578,1248971/11264302,0.110878685603422,0
877,52/903,0.0575858250276855,11/7,1.57142857142857,9/7,1.28571428571429,376/387,0.971576227390181,-11/387,-0.0284237726098191,763/774,0.98578811369509,1537/1548,0.992894056847545,11/1548,0.00710594315245478,1
879,52/905,0.0574585635359116,44/901,0.048834628190899,9/7,1.28571428571429,7945349/17123505,0.464002492480365,-9178156/17123505,-0.535997507519635,12534427/17123505,0.732001246240183,14828966/17123505,0.866000623120091,2294539/17123505,0.133999376879909,0
881,52/907,0.0573318632855568,11/7,1.57142857142857,9/7,1.28571428571429,6168/6349,0.971491573476138,-181/6349,-0.028508426523862,12517/12698,0.985745786738069,25215/25396,0.992872893369035,181/25396,0.00712710663096551,1
883,52/909,0.0572057205720572,11/7,1.57142857142857,9/7,1.28571428571429,18544/19089,0.971449525904971,-545/19089,-0.0285504740950286,37633/38178,0.985724762952486,75811/76356,0.992862381476243,545/76356,0.00713761852375714,1
885,52/911,0.0570801317233809,44/907,0.0485115766262404,12/301,0.0398671096345515,36176972/746128131,0.0484862726613909,-709951159/746128131,-0.951513727338609,782305103/1492256262,0.524243136330695,2274561365/2984512524,0.762121568165348,709951159/2984512524,0.237878431834652,0
887,52/913,0.0569550930996714,11/7,1.57142857142857,9/7,1.28571428571429,6208/6391,0.971365983414176,-183/6391,-0.0286340165858238,12599/12782,0.985682991707088,25381/25564,0.992841495853544,183/25564,0.00715850414645595,1
889,52/915,0.0568306010928962,11/7,1.57142857142857,9/7,1.28571428571429,18664/19215,0.971324486078584,-551/19215,-0.0286755139214156,37879/38430,0.985662243039292,76309/76860,0.992831121519646,551/76860,0.00716887848035389,1
891,52/917,0.0567066521264995,1,1,1782/901,1.97780244173141,835721/826217,1.01150303128597,9504/826217,0.0115030312859697,830969/826217,1.00575151564298,828593/826217,1.00287575782149,2376/826217,0.00287575782149242,0
893,52/919,0.0565832426550598,11/7,1.57142857142857,9/7,1.28571428571429,6248/6433,0.971242033265972,-185/6433,-0.0287579667340277,12681/12866,0.985621016632986,25547/25732,0.992810508316493,185/25732,0.00718949168350692,1
895,52/921,0.0564603691639522,11/7,1.57142857142857,36/913,0.0394304490690033,9814027/17658333,0.555773129887176,-7844306/17658333,-0.444226870112824,13736180/17658333,0.777886564943588,31394513/35316666,0.888943282471794,3922153/35316666,0.111056717528206,0
897,1,1,44/919,0.0478781284004353,9/7,1.28571428571429,5004/6433,0.77786413803824,-1429/6433,-0.22213586196176,11437/12866,0.88893206901912,24303/25732,0.94446603450956,1429/25732,0.0555339654904399,0
899,52/925,0.0562162162162162,11/7,1.57142857142857,9/7,1.28571428571429,6288/6475,0.971119691119691,-187/6475,-0.0288803088803089,12763/12950,0.985559845559846,25713/25900,0.992779922779923,187/25900,0.00722007722007722,1
901,52/927,0.0560949298813377,11/7,1.57142857142857,9/7,1.28571428571429,18904/19467,0.971079262341398,-563/19467,-0.0289207376586017,38371/38934,0.985539631170699,77305/77868,0.99276981558535,563/77868,0.00723018441465043,1
903,52/929,0.0559741657696448,44/925,0.0475675675675676,9/7,1.28571428571429,8356757/18045825,0.463085339683833,-9689068/18045825,-0.536914660316167,13201291/18045825,0.731542669841916,15623558/18045825,0.865771334920958,2422267/18045825,0.134228665079042,0
905,52/931,0.0558539205155747,11/7,1.57142857142857,36/923,0.0390032502708559,477287/859313,0.555428580738334,-382026/859313,-0.444571419261666,668300/859313,0.777714290369167,1527613/1718626,0.888857145184583,191013/1718626,0.111142854815416,0
907,52/933,0.0557341907824223,11/7,1.57142857142857,9/7,1.28571428571429,19024/19593,0.970959015975093,-569/19593,-0.0290409840249069,38617/39186,0.985479507987547,77803/78372,0.992739753993773,569/78372,0.00726024600622671,1
909,52/935,0.0556149732620321,44/931,0.0472610096670247,1818/919,1.97823721436344,1664840018/2399927145,0.693704399097498,-735087127/2399927145,-0.306295600902502,4064767163/4799854290,0.846852199548749,8864621453/9599708580,0.923426099774375,735087127/9599708580,0.0765739002256254,0
911,52/937,0.0554962646744931,11/7,1.57142857142857,9/7,1.28571428571429,6368/6559,0.97087970727245,-191/6559,-0.0291202927275499,12927/13118,0.985439853636225,26045/26236,0.992719926818112,191/26236,0.00728007318188748,1
913,52/939,0.0553780617678381,1826/919,1.98694232861806,9/7,1.28571428571429,20103283/18121761,1.1093448920334,1981522/18121761,0.109344892033396,19112522/18121761,1.0546724460167,37234283/36243522,1.02733622300835,990761/36243522,0.0273362230083489,0
915,52/941,0.0552603613177471,44/937,0.0469583778014941,12/311,0.0385852090032154,38610412/822641961,0.0469346493741522,-784031549/822641961,-0.953065350625848,861252373/1645283922,0.523467324687076,2506536295/3290567844,0.761733662343538,784031549/3290567844,0.238266337656462,0
917,52/943,0.0551431601272534,11/7,1.57142857142857,9/7,1.28571428571429,6408/6601,0.970762005756704,-193/6601,-0.0292379942432965,13009/13202,0.985381002878352,26211/26404,0.992690501439176,193/26404,0.00730949856082412,1
919,52/945,0.055026455026455,11/7,1.57142857142857,9/7,1.28571428571429,2752/2835,0.970723104056437,-83/2835,-0.0292768959435626,5587/5670,0.985361552028219,11257/11340,0.992680776014109,83/11340,0.00731922398589065,1
921,52/947,0.0549102428722281,44/943,0.0466595970307529,9/7,1.28571428571429,8672117/18753441,0.462428041872422,-10081324/18753441,-0.537571958127578,13712779/18753441,0.731214020936211,16233110/18753441,0.865607010468106,2520331/18753441,0.134392989531894,0
923,1,1,11/7,1.57142857142857,9/7,1.28571428571429,9/7,1.28571428571429,2/7,0.285714285714286,8/7,1.14285714285714,15/14,1.07142857142857,1/14,0.0714285714285714,0
925,52/951,0.0546792849631966,11/7,1.57142857142857,36/943,0.0381760339342524,10447627/18832653,0.55476129677534,-8385026/18832653,-0.44523870322466,14640140/18832653,0.77738064838767,33472793/37665306,0.888690324193835,4192513/37665306,0.111309675806165,0
927,52/953,0.0545645330535152,44/949,0.0463645943097998,1854/937,1.9786552828175,1762281398/2542259967,0.693194803393606,-779978569/2542259967,-0.306805196606394,4304541365/5084519934,0.846597401696803,9389061299/10169039868,0.923298700848401,779978569/10169039868,0.0767012991515985,0
929,52/955,0.0544502617801047,11/7,1.57142857142857,9/7,1.28571428571429,6488/6685,0.970531039640987,-197/6685,-0.0294689603590127,13173/13370,0.985265519820494,26543/26740,0.992632759910247,197/26740,0.00736724008975318,1
931,52/957,0.0543364681295716,11/7,1.57142857142857,9/7,1.28571428571429,19504/20097,0.970493108424143,-593/20097,-0.0295068915758571,39601/40194,0.985246554212071,79795/80388,0.992623277106036,593/80388,0.00737672289396427,1
933,52/959,0.0542231491136601,44/955,0.0460732984293194,9/7,1.28571428571429,1269371/2747535,0.462003577752422,-1478164/2747535,-0.537996422247578,2008453/2747535,0.731001788876211,2377994/2747535,0.865500894438105,369541/2747535,0.134499105561895,0
935,52/961,0.0541103017689906,1870/941,1.98724760892667,36/953,0.0377754459601259,597264914/861798853,0.693044452218597,-264533939/861798853,-0.306955547781403,1459063767/1723597706,0.846522226109298,3182661473/3447195412,0.923261113054649,264533939/3447195412,0.0767388869453508,0
937,52/963,0.0539979231568017,11/7,1.57142857142857,9/7,1.28571428571429,19624/20223,0.970380260099886,-599/20223,-0.0296197399001137,39847/40446,0.985190130049943,80293/80892,0.992595065024972,599/80892,0.00740493497502843,1
939,52/965,0.0538860103626943,44/961,0.0457856399583767,9/7,1.28571428571429,8993309/19474665,0.461795312011786,-10481356/19474665,-0.538204687988214,14233987/19474665,0.730897656005893,16854326/19474665,0.865448828002946,2620339/19474665,0.134551171997054,0
941,52/967,0.0537745604963806,11/7,1.57142857142857,9/7,1.28571428571429,6568/6769,0.970305805879746,-201/6769,-0.0296941941202541,13337/13538,0.985152902939873,26875/27076,0.992576451469936,201/27076,0.00742354853006352,1
943,52/969,0.0536635706914345,11/7,1.57142857142857,9/7,1.28571428571429,19744/20349,0.970268809278097,-605/20349,-0.0297311907219028,40093/40698,0.985134404639049,80791/81396,0.992567202319524,605/81396,0.0074327976804757,1
945,52/971,0.0535530381050463,44/967,0.0455015511892451,1,1,1031965/2816871,0.366351529764764,-1784906/2816871,-0.633648470235236,1924418/2816871,0.683175764882382,4741289/5633742,0.841587882441191,892453/5633742,0.158412117558809,0
947,52/973,0.0534429599177801,11/7,1.57142857142857,9/7,1.28571428571429,944/973,0.970195272353546,-29/973,-0.0298047276464543,1917/1946,0.985097636176773,3863/3892,0.992548818088386,29/3892,0.00745118191161357,1
949,1,1,11/7,1.57142857142857,9/7,1.28571428571429,9/7,1.28571428571429,2/7,0.285714285714286,8/7,1.14285714285714,15/14,1.07142857142857,1/14,0.0714285714285714,0
951,52/977,0.0532241555783009,44/973,0.0452209660842754,9/7,1.28571428571429,187973/407409,0.461386469125621,-219436/407409,-0.538613530874379,297691/407409,0.73069323456281,352550/407409,0.865346617281405,54859/407409,0.134653382718595,0
953,52/979,0.0531154239019408,11/7,1.57142857142857,9/7,1.28571428571429,6648/6853,0.970086093681599,-205/6853,-0.0299139063184007,13501/13706,0.9850430468408,27207/27412,0.9925215234204,205/27412,0.00747847657960017,1
955,52/981,0.0530071355759429,11/7,1.57142857142857,36/973,0.0369989722507708,1585861/2863539,0.553811559751762,-1277678/2863539,-0.446188440248238,2224700/2863539,0.776905779875881,5088239/5727078,0.88845288993794,638839/5727078,0.11154711006206,0
957,52/983,0.0528992878942014,1,1,9/7,1.28571428571429,5364/6881,0.779537857869496,-1517/6881,-0.220462142130504,12245/13762,0.889768928934748,26007/27524,0.944884464467374,1517/27524,0.0551155355326261,0
959,52/985,0.0527918781725888,11/7,1.57142857142857,9/7,1.28571428571429,6688/6895,0.969978245105149,-207/6895,-0.0300217548948513,13583/13790,0.984989122552574,27373/27580,0.992494561276287,207/27580,0.00750543872371284,1
961,52/987,0.0526849037487335,11/7,1.57142857142857,9/7,1.28571428571429,2872/2961,0.969942586963864,-89/2961,-0.0300574130361364,5833/5922,0.984971293481932,11755/11844,0.992485646740966,89/11844,0.00751435325903411,1
963,52/989,0.0525783619817998,44/985,0.0446700507614213,1926/973,1.97944501541624,1968419918/2843587635,0.69223114271982,-875167717/2843587635,-0.30776885728018,4812007553/5687175270,0.84611557135991,10499182823/11374350540,0.923057785679955,875167717/11374350540,0.076942214320045,0
965,52/991,0.0524722502522704,11/7,1.57142857142857,36/983,0.0366225839267548,3774409/6819071,0.553507801869199,-3044662/6819071,-0.446492198130801,5296740/6819071,0.776753900934599,12115811/13638142,0.8883769504673,1522331/13638142,0.1116230495327,0
967,52/993,0.0523665659617321,11/7,1.57142857142857,9/7,1.28571428571429,20224/20853,0.969836474368196,-629/20853,-0.0301635256318036,41077/41706,0.984918237184098,82783/83412,0.992459118592049,629/83412,0.00754088140795089,1
969,52/995,0.0522613065326633,44/991,0.0443995963673058,9/7,1.28571428571429,9541589/20706945,0.460791729538085,-11165356/20706945,-0.539208270461915,15124267/20706945,0.730395864769043,17915606/20706945,0.865197932384521,2791339/20706945,0.134802067615479,0
971,52/997,0.0521564694082247,11/7,1.57142857142857,9/7,1.28571428571429,6768/6979,0.969766442183694,-211/6979,-0.0302335578163061,13747/13958,0.984883221091847,27705/27916,0.992441610545924,211/27916,0.00755838945407652,1
973,52/999,0.0520520520520521,11/7,1.57142857142857,9/7,1.28571428571429,20344/20979,0.969731636398303,-635/20979,-0.0302683636016969,41323/41958,0.984865818199152,83281/83916,0.992432909099576,635/83916,0.00756709090042423,1
975,1,1,44/997,0.0441323971915747,12/331,0.0362537764350453,118845/330007,0.360128724542207,-211162/330007,-0.639871275457793,224426/330007,0.680064362271103,554433/660014,0.840032181135552,105581/660014,0.159967818864448,0
977,52/1003,0.0518444666001994,11/7,1.57142857142857,9/7,1.28571428571429,6808/7021,0.969662441247686,-213/7021,-0.0303375587523145,13829/14042,0.984831220623843,27871/28084,0.992415610311921,213/28084,0.00758438968807862,1
