anchor,initial_lower,initial_upper,initial_lower_residue_mod14,initial_upper_residue_mod14,initial_pair_is_mod14_antipair,initial_backward_delta,initial_forward_delta,final_candidate,final_delta,initial_to_final_delta_ratio,handover_events,candidate_states,total_nonbase_gate_crossings,silent_gate_crossings,final_gate_frontier,cohort,true_next_prime,true_delta,final_matches_truth
4000731165,4000731165,4000731167,11,13,False,0,2,4000731191,26,0.07692307692307693,2,3,6336,6334,63247,sample,4000731191,26,True
4000732371,4000732371,4000732373,13,1,True,0,2,4000732391,20,0.1,3,4,6336,6333,63247,sample,4000732391,20,True
4000733772,4000733771,4000733773,13,1,True,1,1,4000733801,29,0.034482758620689655,4,5,6336,6332,63247,sample,4000733801,29,True
4000734082,4000734081,4000734083,1,3,False,1,1,4000734119,37,0.02702702702702703,2,3,6336,6334,63247,sample,4000734119,37,True
4000734245,4000734245,4000734247,11,13,False,0,2,4000734263,18,0.1111111111111111,1,2,6336,6335,63247,sample,4000734263,18,True
4000734302,4000734301,4000734303,11,13,False,1,1,4000734313,11,0.09090909090909091,3,4,6336,6333,63247,sample,4000734313,11,True
4000735032,4000735031,4000735033,13,1,True,1,1,4000735033,1,1.0,0,1,6336,6336,63247,sample,4000735033,1,True
4000735692,4000735691,4000735693,1,3,False,1,1,4000735693,1,1.0,0,1,6336,6336,63247,sample,4000735693,1,True
4000735841,4000735841,4000735843,11,13,False,0,2,4000735847,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000735847,6,True
4000736401,4000736401,4000736403,11,13,False,0,2,4000736419,18,0.1111111111111111,4,5,6336,6332,63247,sample,4000736419,18,True
4000737331,4000737331,4000737333,3,5,False,0,2,4000737343,12,0.16666666666666666,3,4,6336,6333,63247,sample,4000737343,12,True
4000737540,4000737539,4000737541,1,3,False,1,1,4000737569,29,0.034482758620689655,3,4,6336,6333,63247,sample,4000737569,29,True
4000738572,4000738571,4000738573,11,13,False,1,1,4000738579,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000738579,7,True
4000739036,4000739035,4000739037,13,1,True,1,1,4000739053,17,0.058823529411764705,5,6,6336,6331,63247,sample,4000739053,17,True
4000739164,4000739163,4000739165,1,3,False,1,1,4000739189,25,0.04,4,5,6336,6332,63247,sample,4000739189,25,True
4000739309,4000739307,4000739311,5,9,True,2,2,4000739329,20,0.1,2,3,6336,6334,63247,sample,4000739329,20,True
4000739387,4000739387,4000739389,1,3,False,0,2,4000739411,24,0.08333333333333333,3,4,6336,6333,63247,sample,4000739411,24,True
4000739820,4000739819,4000739821,13,1,True,1,1,4000739833,13,0.07692307692307693,1,2,6336,6335,63247,sample,4000739833,13,True
4000739993,4000739993,4000739997,5,9,True,0,4,4000740001,8,0.5,2,3,6336,6334,63247,sample,4000740001,8,True
4000740840,4000740839,4000740841,11,13,False,1,1,4000740841,1,1.0,0,1,6336,6336,63247,sample,4000740841,1,True
4000741211,4000741211,4000741215,5,9,True,0,4,4000741231,20,0.2,3,4,6336,6333,63247,sample,4000741231,20,True
4000741542,4000741541,4000741543,13,1,True,1,1,4000741637,95,0.010526315789473684,6,7,6336,6330,63247,sample,4000741637,95,True
4000743476,4000743475,4000743477,1,3,False,1,1,4000743479,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000743479,3,True
4000743528,4000743527,4000743529,11,13,False,1,1,4000743553,25,0.04,2,3,6336,6334,63247,sample,4000743553,25,True
4000743901,4000743899,4000743903,5,9,True,2,2,4000743907,6,0.3333333333333333,2,3,6336,6334,63247,sample,4000743907,6,True
4000744892,4000744891,4000744893,3,5,False,1,1,4000744901,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000744901,9,True
4000746812,4000746811,4000746815,5,9,True,1,3,4000746821,9,0.3333333333333333,2,3,6336,6334,63247,sample,4000746821,9,True
4000747138,4000747137,4000747139,9,11,False,1,1,4000747181,43,0.023255813953488372,3,4,6336,6333,63247,sample,4000747181,43,True
4000747755,4000747755,4000747757,11,13,False,0,2,4000747757,2,1.0,0,1,6336,6336,63247,sample,4000747757,2,True
4000747954,4000747953,4000747955,13,1,True,1,1,4000747957,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000747957,3,True
4000748023,4000748023,4000748025,13,1,True,0,2,4000748027,4,0.5,1,2,6336,6335,63247,sample,4000748027,4,True
4000748395,4000748393,4000748397,5,9,True,2,2,4000748419,24,0.08333333333333333,4,5,6336,6332,63247,sample,4000748419,24,True
4000748404,4000748403,4000748405,1,3,False,1,1,4000748419,15,0.06666666666666667,4,5,6336,6332,63247,sample,4000748419,15,True
4000748518,4000748517,4000748519,3,5,False,1,1,4000748519,1,1.0,0,1,6336,6336,63247,sample,4000748519,1,True
4000748864,4000748863,4000748865,13,1,True,1,1,4000748887,23,0.043478260869565216,3,4,6336,6333,63247,sample,4000748887,23,True
4000748922,4000748921,4000748923,1,3,False,1,1,4000748929,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000748929,7,True
4000748929,4000748929,4000748931,9,11,False,0,2,4000748959,30,0.06666666666666667,4,5,6336,6332,63247,sample,4000748959,30,True
4000749181,4000749181,4000749183,9,11,False,0,2,4000749187,6,0.3333333333333333,2,3,6336,6334,63247,sample,4000749187,6,True
4000749183,4000749183,4000749185,11,13,False,0,2,4000749187,4,0.5,1,2,6336,6335,63247,sample,4000749187,4,True
4000749204,4000749203,4000749205,3,5,False,1,1,4000749211,7,0.14285714285714285,2,3,6336,6334,63247,sample,4000749211,7,True
4000749718,4000749717,4000749719,13,1,True,1,1,4000749719,1,1.0,0,1,6336,6336,63247,sample,4000749719,1,True
4000750042,4000750041,4000750043,1,3,False,1,1,4000750069,27,0.037037037037037035,2,3,6336,6334,63247,sample,4000750069,27,True
4000751149,4000751149,4000751151,3,5,False,0,2,4000751179,30,0.06666666666666667,4,5,6336,6332,63247,sample,4000751179,30,True
4000751307,4000751305,4000751309,5,9,True,2,2,4000751357,50,0.04,3,4,6336,6333,63247,sample,4000751357,50,True
4000751611,4000751611,4000751613,3,5,False,0,2,4000751617,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000751617,6,True
4000752476,4000752475,4000752477,13,1,True,1,1,4000752479,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000752479,3,True
4000753218,4000753217,4000753219,13,1,True,1,1,4000753241,23,0.043478260869565216,2,3,6336,6334,63247,sample,4000753241,23,True
4000753596,4000753595,4000753597,13,1,True,1,1,4000753657,61,0.01639344262295082,4,5,6336,6332,63247,sample,4000753657,61,True
4000753901,4000753901,4000753903,11,13,False,0,2,4000753903,2,1.0,0,1,6336,6336,63247,sample,4000753903,2,True
4000754237,4000754237,4000754239,11,13,False,0,2,4000754267,30,0.06666666666666667,2,3,6336,6334,63247,sample,4000754267,30,True
4000754692,4000754691,4000754693,3,5,False,1,1,4000754731,39,0.02564102564102564,2,3,6336,6334,63247,sample,4000754731,39,True
4000755002,4000755001,4000755005,5,9,True,1,3,4000755019,17,0.17647058823529413,3,4,6336,6333,63247,sample,4000755019,17,True
4000755574,4000755573,4000755575,3,5,False,1,1,4000755601,27,0.037037037037037035,4,5,6336,6332,63247,sample,4000755601,27,True
4000756901,4000756901,4000756903,1,3,False,0,2,4000756909,8,0.25,1,2,6336,6335,63247,sample,4000756909,8,True
4000757336,4000757335,4000757337,1,3,False,1,1,4000757413,77,0.012987012987012988,3,4,6336,6333,63247,sample,4000757413,77,True
4000757678,4000757675,4000757679,5,9,True,3,1,4000757689,11,0.09090909090909091,3,4,6336,6333,63247,sample,4000757689,11,True
4000758117,4000758117,4000758119,13,1,True,0,2,4000758131,14,0.14285714285714285,1,2,6336,6335,63247,sample,4000758131,14,True
4000758199,4000758199,4000758201,11,13,False,0,2,4000758221,22,0.09090909090909091,4,5,6336,6332,63247,sample,4000758221,22,True
4000758734,4000758733,4000758735,13,1,True,1,1,4000758761,27,0.037037037037037035,3,4,6336,6333,63247,sample,4000758761,27,True
4000759186,4000759185,4000759187,3,5,False,1,1,4000759201,15,0.06666666666666667,2,3,6336,6334,63247,sample,4000759201,15,True
4000759840,4000759839,4000759841,13,1,True,1,1,4000759849,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000759849,9,True
4000760779,4000760779,4000760781,1,3,False,0,2,4000760791,12,0.16666666666666666,3,4,6336,6333,63247,sample,4000760791,12,True
4000761028,4000761027,4000761029,11,13,False,1,1,4000761053,25,0.04,1,2,6336,6335,63247,sample,4000761053,25,True
4000762023,4000762023,4000762025,13,1,True,0,2,4000762027,4,0.5,1,2,6336,6335,63247,sample,4000762027,4,True
4000762198,4000762197,4000762201,5,9,True,1,3,4000762261,63,0.047619047619047616,4,5,6336,6332,63247,sample,4000762261,63,True
4000762882,4000762881,4000762883,3,5,False,1,1,4000762891,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000762891,9,True
4000763037,4000763037,4000763041,5,9,True,0,4,4000763059,22,0.18181818181818182,3,4,6336,6333,63247,sample,4000763059,22,True
4000763899,4000763899,4000763901,13,1,True,0,2,4000763917,18,0.1111111111111111,3,4,6336,6333,63247,sample,4000763917,18,True
4000763928,4000763927,4000763929,13,1,True,1,1,4000763929,1,1.0,0,1,6336,6336,63247,sample,4000763929,1,True
4000764268,4000764267,4000764269,3,5,False,1,1,4000764269,1,1.0,0,1,6336,6336,63247,sample,4000764269,1,True
4000764538,4000764535,4000764539,5,9,True,3,1,4000764563,25,0.04,1,2,6336,6335,63247,sample,4000764563,25,True
4000764727,4000764727,4000764729,1,3,False,0,2,4000764767,40,0.05,3,4,6336,6333,63247,sample,4000764767,40,True
4000765296,4000765295,4000765297,9,11,False,1,1,4000765309,13,0.07692307692307693,2,3,6336,6334,63247,sample,4000765309,13,True
4000765492,4000765491,4000765493,9,11,False,1,1,4000765513,21,0.047619047619047616,3,4,6336,6333,63247,sample,4000765513,21,True
4000766501,4000766501,4000766503,11,13,False,0,2,4000766507,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000766507,6,True
4000766625,4000766625,4000766627,9,11,False,0,2,4000766633,8,0.25,2,3,6336,6334,63247,sample,4000766633,8,True
4000766648,4000766647,4000766649,3,5,False,1,1,4000766669,21,0.047619047619047616,4,5,6336,6332,63247,sample,4000766669,21,True
4000767313,4000767313,4000767315,11,13,False,0,2,4000767389,76,0.02631578947368421,5,6,6336,6331,63247,sample,4000767389,76,True
4000767695,4000767695,4000767697,1,3,False,0,2,4000767697,2,1.0,0,1,6336,6336,63247,sample,4000767697,2,True
4000767824,4000767823,4000767825,3,5,False,1,1,4000767907,83,0.012048192771084338,2,3,6336,6334,63247,sample,4000767907,83,True
4000768289,4000768287,4000768291,5,9,True,2,2,4000768309,20,0.1,2,3,6336,6334,63247,sample,4000768309,20,True
4000768472,4000768469,4000768473,5,9,True,3,1,4000768477,5,0.2,2,3,6336,6334,63247,sample,4000768477,5,True
4000768569,4000768567,4000768571,5,9,True,2,2,4000768609,40,0.05,1,2,6336,6335,63247,sample,4000768609,40,True
4000768899,4000768899,4000768901,1,3,False,0,2,4000768909,10,0.2,2,3,6336,6334,63247,sample,4000768909,10,True
4000768918,4000768917,4000768921,5,9,True,1,3,4000768939,21,0.14285714285714285,3,4,6336,6333,63247,sample,4000768939,21,True
4000771279,4000771279,4000771281,1,3,False,0,2,4000771301,22,0.09090909090909091,3,4,6336,6333,63247,sample,4000771301,22,True
4000771647,4000771647,4000771651,5,9,True,0,4,4000771669,22,0.18181818181818182,3,4,6336,6333,63247,sample,4000771669,22,True
4000772225,4000772225,4000772227,9,11,False,0,2,4000772267,42,0.047619047619047616,4,5,6336,6332,63247,sample,4000772267,42,True
4000774997,4000774997,4000774999,9,11,False,0,2,4000775027,30,0.06666666666666667,4,5,6336,6332,63247,sample,4000775027,30,True
4000775024,4000775021,4000775025,5,9,True,3,1,4000775027,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000775027,3,True
4000775238,4000775237,4000775239,11,13,False,1,1,4000775249,11,0.09090909090909091,1,2,6336,6335,63247,sample,4000775249,11,True
4000775818,4000775817,4000775819,3,5,False,1,1,4000775827,9,0.1111111111111111,1,2,6336,6335,63247,sample,4000775827,9,True
4000776472,4000776471,4000776473,13,1,True,1,1,4000776487,15,0.06666666666666667,1,2,6336,6335,63247,sample,4000776487,15,True
4000777438,4000777437,4000777439,13,1,True,1,1,4000777453,15,0.06666666666666667,2,3,6336,6334,63247,sample,4000777453,15,True
4000778263,4000778263,4000778265,13,1,True,0,2,4000778273,10,0.2,2,3,6336,6334,63247,sample,4000778273,10,True
4000778541,4000778541,4000778543,11,13,False,0,2,4000778543,2,1.0,0,1,6336,6336,63247,sample,4000778543,2,True
4000778545,4000778545,4000778547,1,3,False,0,2,4000778591,46,0.043478260869565216,3,4,6336,6333,63247,sample,4000778591,46,True
4000778698,4000778697,4000778699,13,1,True,1,1,4000778711,13,0.07692307692307693,3,4,6336,6333,63247,sample,4000778711,13,True
4000778982,4000778981,4000778983,3,5,False,1,1,4000778989,7,0.14285714285714285,2,3,6336,6334,63247,sample,4000778989,7,True
4000780400,4000780397,4000780401,5,9,True,3,1,4000780409,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000780409,9,True
4000780574,4000780573,4000780575,13,1,True,1,1,4000780583,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000780583,9,True
4000780649,4000780649,4000780653,5,9,True,0,4,4000780669,20,0.2,4,5,6336,6332,63247,sample,4000780669,20,True
4000781164,4000781163,4000781165,1,3,False,1,1,4000781179,15,0.06666666666666667,3,4,6336,6333,63247,sample,4000781179,15,True
4000783997,4000783995,4000783999,5,9,True,2,2,4000784009,12,0.16666666666666666,1,2,6336,6335,63247,sample,4000784009,12,True
4000784219,4000784219,4000784223,5,9,True,0,4,4000784269,50,0.08,5,6,6336,6331,63247,sample,4000784269,50,True
4000785123,4000785123,4000785125,13,1,True,0,2,4000785127,4,0.5,1,2,6336,6335,63247,sample,4000785127,4,True
4000785683,4000785683,4000785685,13,1,True,0,2,4000785697,14,0.14285714285714285,2,3,6336,6334,63247,sample,4000785697,14,True
4000785846,4000785843,4000785847,5,9,True,3,1,4000785851,5,0.2,1,2,6336,6335,63247,sample,4000785851,5,True
4000786200,4000786199,4000786201,11,13,False,1,1,4000786201,1,1.0,0,1,6336,6336,63247,sample,4000786201,1,True
4000787157,4000787157,4000787159,3,5,False,0,2,4000787207,50,0.04,4,5,6336,6332,63247,sample,4000787207,50,True
4000787210,4000787209,4000787211,13,1,True,1,1,4000787267,57,0.017543859649122806,3,4,6336,6333,63247,sample,4000787267,57,True
4000787237,4000787237,4000787239,13,1,True,0,2,4000787267,30,0.06666666666666667,1,2,6336,6335,63247,sample,4000787267,30,True
4000787257,4000787257,4000787261,5,9,True,0,4,4000787267,10,0.4,1,2,6336,6335,63247,sample,4000787267,10,True
4000787315,4000787313,4000787317,5,9,True,2,2,4000787353,38,0.05263157894736842,2,3,6336,6334,63247,sample,4000787353,38,True
4000787648,4000787647,4000787649,3,5,False,1,1,4000787653,5,0.2,1,2,6336,6335,63247,sample,4000787653,5,True
4000787789,4000787789,4000787793,5,9,True,0,4,4000787809,20,0.2,4,5,6336,6332,63247,sample,4000787809,20,True
4000788673,4000788671,4000788675,5,9,True,2,2,4000788679,6,0.3333333333333333,2,3,6336,6334,63247,sample,4000788679,6,True
4000788773,4000788773,4000788775,9,11,False,0,2,4000788817,44,0.045454545454545456,4,5,6336,6332,63247,sample,4000788817,44,True
4000790487,4000790487,4000790489,1,3,False,0,2,4000790491,4,0.5,1,2,6336,6335,63247,sample,4000790491,4,True
4000791143,4000791143,4000791145,13,1,True,0,2,4000791181,38,0.05263157894736842,3,4,6336,6333,63247,sample,4000791181,38,True
4000792648,4000792647,4000792651,5,9,True,1,3,4000792711,63,0.047619047619047616,3,4,6336,6333,63247,sample,4000792711,63,True
4000792806,4000792805,4000792807,9,11,False,1,1,4000792811,5,0.2,1,2,6336,6335,63247,sample,4000792811,5,True
4000793136,4000793135,4000793137,3,5,False,1,1,4000793149,13,0.07692307692307693,3,4,6336,6333,63247,sample,4000793149,13,True
4000794844,4000794843,4000794845,3,5,False,1,1,4000794871,27,0.037037037037037035,2,3,6336,6334,63247,sample,4000794871,27,True
4000797213,4000797211,4000797215,5,9,True,2,2,4000797217,4,0.5,1,2,6336,6335,63247,sample,4000797217,4,True
4000797595,4000797595,4000797597,11,13,False,0,2,4000797607,12,0.16666666666666666,3,4,6336,6333,63247,sample,4000797607,12,True
4000797610,4000797609,4000797611,11,13,False,1,1,4000797641,31,0.03225806451612903,4,5,6336,6332,63247,sample,4000797641,31,True
4000797639,4000797639,4000797641,13,1,True,0,2,4000797641,2,1.0,0,1,6336,6336,63247,sample,4000797641,2,True
4000798064,4000798063,4000798065,3,5,False,1,1,4000798091,27,0.037037037037037035,3,4,6336,6333,63247,sample,4000798091,27,True
4000798207,4000798205,4000798209,5,9,True,2,2,4000798229,22,0.09090909090909091,3,4,6336,6333,63247,sample,4000798229,22,True
4000800150,4000800149,4000800151,3,5,False,1,1,4000800157,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000800157,7,True
4000800955,4000800955,4000800957,11,13,False,0,2,4000800959,4,0.5,1,2,6336,6335,63247,sample,4000800959,4,True
4000801448,4000801447,4000801449,13,1,True,1,1,4000801451,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000801451,3,True
4000802718,4000802717,4000802719,9,11,False,1,1,4000802737,19,0.05263157894736842,1,2,6336,6335,63247,sample,4000802737,19,True
4000803906,4000803903,4000803907,5,9,True,3,1,4000803929,23,0.043478260869565216,2,3,6336,6334,63247,sample,4000803929,23,True
4000804767,4000804767,4000804769,1,3,False,0,2,4000804813,46,0.043478260869565216,2,3,6336,6334,63247,sample,4000804813,46,True
4000805206,4000805205,4000805209,5,9,True,1,3,4000805261,55,0.05454545454545454,2,3,6336,6334,63247,sample,4000805261,55,True
4000805471,4000805471,4000805475,5,9,True,0,4,4000805477,6,0.6666666666666666,1,2,6336,6335,63247,sample,4000805477,6,True
4000805569,4000805569,4000805573,5,9,True,0,4,4000805579,10,0.4,1,2,6336,6335,63247,sample,4000805579,10,True
4000805890,4000805889,4000805891,3,5,False,1,1,4000805911,21,0.047619047619047616,3,4,6336,6333,63247,sample,4000805911,21,True
4000807065,4000807065,4000807067,3,5,False,0,2,4000807079,14,0.14285714285714285,2,3,6336,6334,63247,sample,4000807079,14,True
4000807210,4000807207,4000807211,5,9,True,3,1,4000807211,1,1.0,0,1,6336,6336,63247,sample,4000807211,1,True
4000807313,4000807313,4000807315,13,1,True,0,2,4000807339,26,0.07692307692307693,4,5,6336,6332,63247,sample,4000807339,26,True
4000807421,4000807421,4000807423,9,11,False,0,2,4000807439,18,0.1111111111111111,1,2,6336,6335,63247,sample,4000807439,18,True
4000807730,4000807729,4000807731,9,11,False,1,1,4000807739,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000807739,9,True
4000807875,4000807875,4000807877,1,3,False,0,2,4000807883,8,0.25,2,3,6336,6334,63247,sample,4000807883,8,True
4000808021,4000808019,4000808023,5,9,True,2,2,4000808023,2,1.0,0,1,6336,6336,63247,sample,4000808023,2,True
4000808153,4000808153,4000808155,13,1,True,0,2,4000808171,18,0.1111111111111111,2,3,6336,6334,63247,sample,4000808171,18,True
4000808233,4000808233,4000808235,9,11,False,0,2,4000808239,6,0.3333333333333333,2,3,6336,6334,63247,sample,4000808239,6,True
4000809131,4000809131,4000809133,11,13,False,0,2,4000809167,36,0.05555555555555555,2,3,6336,6334,63247,sample,4000809167,36,True
4000809745,4000809745,4000809747,9,11,False,0,2,4000809751,6,0.3333333333333333,2,3,6336,6334,63247,sample,4000809751,6,True
4000810468,4000810467,4000810469,3,5,False,1,1,4000810519,51,0.0196078431372549,4,5,6336,6332,63247,sample,4000810519,51,True
4000810943,4000810943,4000810945,3,5,False,0,2,4000810951,8,0.25,2,3,6336,6334,63247,sample,4000810951,8,True
4000810983,4000810983,4000810985,1,3,False,0,2,4000810993,10,0.2,2,3,6336,6334,63247,sample,4000810993,10,True
4000811548,4000811547,4000811551,5,9,True,1,3,4000811561,13,0.23076923076923078,2,3,6336,6334,63247,sample,4000811561,13,True
4000811679,4000811679,4000811681,11,13,False,0,2,4000811687,8,0.25,1,2,6336,6335,63247,sample,4000811687,8,True
4000813145,4000813143,4000813147,5,9,True,2,2,4000813171,26,0.07692307692307693,4,5,6336,6332,63247,sample,4000813171,26,True
4000813281,4000813281,4000813283,3,5,False,0,2,4000813307,26,0.07692307692307693,2,3,6336,6334,63247,sample,4000813307,26,True
4000813326,4000813325,4000813329,5,9,True,1,3,4000813343,17,0.17647058823529413,3,4,6336,6333,63247,sample,4000813343,17,True
4000813568,4000813567,4000813569,9,11,False,1,1,4000813613,45,0.022222222222222223,4,5,6336,6332,63247,sample,4000813613,45,True
4000814084,4000814081,4000814085,5,9,True,3,1,4000814087,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000814087,3,True
4000814263,4000814263,4000814267,5,9,True,0,4,4000814291,28,0.14285714285714285,2,3,6336,6334,63247,sample,4000814291,28,True
4000814305,4000814305,4000814309,5,9,True,0,4,4000814353,48,0.08333333333333333,2,3,6336,6334,63247,sample,4000814353,48,True
4000815140,4000815139,4000815141,13,1,True,1,1,4000815157,17,0.058823529411764705,3,4,6336,6333,63247,sample,4000815157,17,True
4000816722,4000816721,4000816723,13,1,True,1,1,4000816739,17,0.058823529411764705,1,2,6336,6335,63247,sample,4000816739,17,True
4000817556,4000817553,4000817557,5,9,True,3,1,4000817573,17,0.058823529411764705,3,4,6336,6333,63247,sample,4000817573,17,True
4000819643,4000819643,4000819645,9,11,False,0,2,4000819651,8,0.25,2,3,6336,6334,63247,sample,4000819651,8,True
4000819940,4000819939,4000819941,11,13,False,1,1,4000819951,11,0.09090909090909091,2,3,6336,6334,63247,sample,4000819951,11,True
4000820050,4000820049,4000820051,9,11,False,1,1,4000820051,1,1.0,0,1,6336,6336,63247,sample,4000820051,1,True
4000820061,4000820059,4000820063,5,9,True,2,2,4000820071,10,0.2,1,2,6336,6335,63247,sample,4000820071,10,True
4000820624,4000820623,4000820625,9,11,False,1,1,4000820627,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000820627,3,True
4000820660,4000820659,4000820661,3,5,False,1,1,4000820669,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000820669,9,True
4000820793,4000820793,4000820795,11,13,False,0,2,4000820801,8,0.25,2,3,6336,6334,63247,sample,4000820801,8,True
4000821004,4000821003,4000821005,11,13,False,1,1,4000821023,19,0.05263157894736842,3,4,6336,6333,63247,sample,4000821023,19,True
4000821045,4000821045,4000821047,11,13,False,0,2,4000821059,14,0.14285714285714285,1,2,6336,6335,63247,sample,4000821059,14,True
4000821219,4000821219,4000821221,3,5,False,0,2,4000821221,2,1.0,0,1,6336,6336,63247,sample,4000821221,2,True
4000822045,4000822045,4000822047,3,5,False,0,2,4000822061,16,0.125,3,4,6336,6333,63247,sample,4000822061,16,True
4000823485,4000823485,4000823487,1,3,False,0,2,4000823549,64,0.03125,5,6,6336,6331,63247,sample,4000823549,64,True
4000824124,4000824123,4000824125,9,11,False,1,1,4000824169,45,0.022222222222222223,3,4,6336,6333,63247,sample,4000824169,45,True
4000824169,4000824169,4000824171,13,1,True,0,2,4000824199,30,0.06666666666666667,2,3,6336,6334,63247,sample,4000824199,30,True
4000824625,4000824623,4000824627,5,9,True,2,2,4000824637,12,0.16666666666666666,2,3,6336,6334,63247,sample,4000824637,12,True
4000825408,4000825407,4000825411,5,9,True,1,3,4000825417,9,0.3333333333333333,1,2,6336,6335,63247,sample,4000825417,9,True
4000825652,4000825651,4000825653,11,13,False,1,1,4000825657,5,0.2,2,3,6336,6334,63247,sample,4000825657,5,True
4000826110,4000826107,4000826111,5,9,True,3,1,4000826111,1,1.0,0,1,6336,6336,63247,sample,4000826111,1,True
4000826224,4000826223,4000826225,9,11,False,1,1,4000826239,15,0.06666666666666667,4,5,6336,6332,63247,sample,4000826239,15,True
4000826416,4000826415,4000826419,5,9,True,1,3,4000826419,3,1.0,0,1,6336,6336,63247,sample,4000826419,3,True
4000827408,4000827407,4000827409,3,5,False,1,1,4000827433,25,0.04,2,3,6336,6334,63247,sample,4000827433,25,True
4000827795,4000827795,4000827797,13,1,True,0,2,4000827811,16,0.125,2,3,6336,6334,63247,sample,4000827811,16,True
4000829429,4000829429,4000829431,9,11,False,0,2,4000829431,2,1.0,0,1,6336,6336,63247,sample,4000829431,2,True
4000830130,4000830129,4000830131,9,11,False,1,1,4000830131,1,1.0,0,1,6336,6336,63247,sample,4000830131,1,True
4000831007,4000831007,4000831011,5,9,True,0,4,4000831013,6,0.6666666666666666,1,2,6336,6335,63247,sample,4000831013,6,True
4000831531,4000831531,4000831533,11,13,False,0,2,4000831553,22,0.09090909090909091,5,6,6336,6331,63247,sample,4000831553,22,True
4000831975,4000831973,4000831977,5,9,True,2,2,4000831993,18,0.1111111111111111,3,4,6336,6333,63247,sample,4000831993,18,True
4000832571,4000832571,4000832573,1,3,False,0,2,4000832579,8,0.25,1,2,6336,6335,63247,sample,4000832579,8,True
4000833162,4000833161,4000833163,3,5,False,1,1,4000833167,5,0.2,1,2,6336,6335,63247,sample,4000833167,5,True
4000833543,4000833541,4000833545,5,9,True,2,2,4000833583,40,0.05,3,4,6336,6333,63247,sample,4000833583,40,True
4000834025,4000834025,4000834027,13,1,True,0,2,4000834031,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000834031,6,True
4000834109,4000834109,4000834111,13,1,True,0,2,4000834127,18,0.1111111111111111,2,3,6336,6334,63247,sample,4000834127,18,True
4000835310,4000835309,4000835311,9,11,False,1,1,4000835317,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000835317,7,True
4000835733,4000835733,4000835735,13,1,True,0,2,4000835747,14,0.14285714285714285,2,3,6336,6334,63247,sample,4000835747,14,True
4000836006,4000836005,4000836009,5,9,True,1,3,4000836017,11,0.2727272727272727,3,4,6336,6333,63247,sample,4000836017,11,True
4000836111,4000836111,4000836113,13,1,True,0,2,4000836121,10,0.2,1,2,6336,6335,63247,sample,4000836121,10,True
4000836623,4000836621,4000836625,5,9,True,2,2,4000836641,18,0.1111111111111111,2,3,6336,6334,63247,sample,4000836641,18,True
4000836700,4000836699,4000836701,13,1,True,1,1,4000836713,13,0.07692307692307693,1,2,6336,6335,63247,sample,4000836713,13,True
4000836909,4000836909,4000836911,13,1,True,0,2,4000836911,2,1.0,0,1,6336,6336,63247,sample,4000836911,2,True
4000837869,4000837867,4000837871,5,9,True,2,2,4000837873,4,0.5,1,2,6336,6335,63247,sample,4000837873,4,True
4000838717,4000838717,4000838719,1,3,False,0,2,4000838741,24,0.08333333333333333,2,3,6336,6334,63247,sample,4000838741,24,True
4000839801,4000839799,4000839803,5,9,True,2,2,4000839827,26,0.07692307692307693,1,2,6336,6335,63247,sample,4000839827,26,True
4000840008,4000840007,4000840009,3,5,False,1,1,4000840009,1,1.0,0,1,6336,6336,63247,sample,4000840009,1,True
4000840332,4000840331,4000840335,5,9,True,1,3,4000840339,7,0.42857142857142855,2,3,6336,6334,63247,sample,4000840339,7,True
4000840526,4000840525,4000840527,3,5,False,1,1,4000840553,27,0.037037037037037035,3,4,6336,6333,63247,sample,4000840553,27,True
4000840657,4000840657,4000840659,9,11,False,0,2,4000840661,4,0.5,1,2,6336,6335,63247,sample,4000840661,4,True
4000840921,4000840919,4000840923,5,9,True,2,2,4000840927,6,0.3333333333333333,2,3,6336,6334,63247,sample,4000840927,6,True
4000841588,4000841587,4000841589,1,3,False,1,1,4000841629,41,0.024390243902439025,4,5,6336,6332,63247,sample,4000841629,41,True
4000841658,4000841657,4000841659,1,3,False,1,1,4000841671,13,0.07692307692307693,1,2,6336,6335,63247,sample,4000841671,13,True
