rung,q,log_q,candidate_survival,edge_survival,candidate_cumulative_release,edge_cumulative_release,candidate_deaths_at_q,edge_deaths_at_q,candidate_hazard,edge_hazard,independence_product,independence_product_squared
r9,3733,8.224967478914584,0.4321096927001324,0.18508343959287507,0.5678903072998676,0.8149165604071249,211,178,0.00030906060224339914,0.000608524123879102,0.4311568460050287,0.18589622585700402
r9,3739,8.226573474977114,0.4319710383312852,0.18495934701981556,0.5680289616687149,0.8150406529801845,219,196,0.00032087771042764646,0.0006704682673526423,0.43104153259341993,0.1857968028204843
r9,3761,8.232440158470336,0.43183111771249416,0.18483652069750156,0.5681688822875058,0.8151634793024984,221,194,0.0003239120366299078,0.000664071993619432,0.43092692436885377,0.18569801414599982
r9,3767,8.23403420769204,0.43168613209392787,0.18470862937220553,0.5683138679060722,0.8152913706277944,229,202,0.00033574611142958934,0.0006919158876904053,0.4308125291141766,0.18559943524175326
r9,3769,8.234564993267135,0.431538613975474,0.18456997491557273,0.568461386024526,0.8154300250844273,233,219,0.0003417254053039303,0.0007506658303083899,0.43069822491435855,0.18550096094437937
r9,3779,8.237214703349489,0.4314018589815425,0.184449047969377,0.5685981410184575,0.815550952030623,216,191,0.00031690094351387397,0.0006551821131852828,0.4305842534338308,0.18540279930516942
r9,3793,8.2409125416889,0.4312670033625267,0.18434394915750008,0.5687329966374732,0.8156560508424999,213,166,0.0003125986043132737,0.0005697986139477089,0.4304707326709956,0.18530505168630376
r9,3797,8.241966560231802,0.43113214774351094,0.18423505159338663,0.5688678522564891,0.8157649484066134,213,172,0.0003126963527567193,0.0005907303419023578,0.4303573613956016,0.18520745850738443
r9,3803,8.24354550792826,0.4309960258745513,0.18413691716060998,0.5690039741254487,0.81586308283939,215,155,0.00031573119673871704,0.0005326588612097198,0.43024419879728565,0.18511007059871826
r9,3821,8.2482674474469,0.4308643358803951,0.18402105521739626,0.5691356641196049,0.8159789447826038,208,183,0.00030554804743045843,0.0006292162647246921,0.43013159890228503,0.18501319237423622
r9,3823,8.248790733696413,0.4307294802613793,0.18390645952492804,0.5692705197386208,0.816093540475072,213,181,0.00031298858546792527,0.0006227314169720115,0.4300190873671288,0.18491641550005836
r9,3833,8.251403065380556,0.4306015890170545,0.1837924969578326,0.5693984109829455,0.8162075030421674,202,180,0.00029691778758031114,0.0006196768041201623,0.42990689871923754,0.18481994156639275
r9,3847,8.255048902752295,0.4304749640226735,0.18367916751610988,0.5695250359773265,0.8163208324838901,200,179,0.0002940653207296937,0.0006166162580005098,0.42979514751083636,0.18472386882386158
r9,3851,8.25608813381491,0.4303496052782363,0.1835759680803512,0.5696503947217637,0.8164240319196487,198,163,0.00029121030237336395,0.0005618461644520277,0.429683541396188,0.18462794574676958
r9,3853,8.256607344626158,0.43022361340882714,0.183463904889374,0.5697763865911729,0.816536095110626,199,177,0.00029276631804426217,0.000610445866902108,0.4295720221796304,0.1845321222394969
r9,3863,8.259199362666282,0.43009825466438995,0.18335943920286982,0.5699017453356101,0.8166405607971302,198,165,0.0002913804368940611,0.0005694072987662841,0.4294608205171454,0.18443659635925977
r9,3877,8.262816937670928,0.42996846404514943,0.18325370726562015,0.5700315359548506,0.8167462927343798,205,167,0.0003017696952567692,0.0005766375470460275,0.42935004909065144,0.1843414646541448
r9,3881,8.263848131368906,0.42983677405099313,0.18314924157911597,0.5701632259490068,0.8168507584208841,208,165,0.0003062782626365552,0.000570060426405199,0.42923942037406015,0.18424648000305913
r9,3889,8.265907334155747,0.429704450931865,0.183031480259784,0.570295549068135,0.816968519740216,209,186,0.0003078450405280205,0.0006429801090992056,0.4291290476766125,0.18415173955983635
r9,3907,8.27052509505507,0.4295790921874278,0.18292511519716156,0.5704209078125722,0.8170748848028384,198,168,0.0002917324783705415,0.0005811298825287452,0.4290192117289092,0.18405748403249464
r9,3911,8.271548374755515,0.4294549996929344,0.18281685075842088,0.5705450003070656,0.8171831492415791,196,171,0.0002888699584086213,0.0005918511442455455,0.4289095162004692,0.18396337308732055
r9,3917,8.27308133366583,0.4293328065733567,0.18271301819728947,0.5706671934266433,0.8172869818027105,193,164,0.000284530671816721,0.0005679594670877879,0.42880001670692813,0.18386945432786184
r9,3919,8.273591798199632,0.42920554845400377,0.1826123512630218,0.5707944515459962,0.8173876487369782,201,159,0.0002964090267608687,0.0005509565506654793,0.428690601035403,0.18377563141609507
r9,3923,8.274611946209552,0.42907512470979137,0.18250218744816285,0.5709248752902086,0.8174978125518372,206,174,0.0003038724561745113,0.0006032659570779739,0.42858132481795835,0.18368195198271633
r9,3929,8.27614021955846,0.42894723346546654,0.18240595239150448,0.5710527665345335,0.8175940476084955,202,152,0.00029806259314456036,0.0005273090586145648,0.42847224328962596,0.18358846326964443
r9,3931,8.27664912542186,0.42881870909616976,0.18229388920052728,0.5711812909038303,0.8177061107994728,203,177,0.00029962745827355545,0.0006143614805764585,0.42836324500845335,0.18349506967417223
r9,3943,8.279697133877628,0.4286844866021259,0.18216789725134952,0.5713155133978741,0.8178321027486505,212,199,0.00031300521921438643,0.0006911474088918372,0.4282546060926511,0.18340200763957176
r9,3947,8.280711075662847,0.4285483647331663,0.18206216531409983,0.5714516352668337,0.8179378346859002,215,167,0.0003175339281309953,0.000580409275426792,0.42814610479898685,0.18330908705454502
r9,3967,8.28576542051433,0.42842617161358865,0.18195390087535915,0.5715738283864114,0.8180460991246409,193,171,0.00028513262360425364,0.0005946564381122614,0.4280381778756697,0.18321668171912348
r9,3989,8.291295851905407,0.4282951147444043,0.18185070143960047,0.5717048852555957,0.8181492985603995,207,163,0.0003059030420358069,0.0005671735272626048,0.4279308732434622,0.1831248322749121
r9,4001,8.294299608857235,0.42816848975002325,0.1817424370008598,0.5718315102499767,0.8182575629991402,200,171,0.00029564893462906406,0.0005953479303825894,0.42782391726414615,0.18303330418323896
r9,4003,8.294799358992574,0.42804249788061416,0.1816316400606281,0.5719575021193859,0.8183683599393718,199,175,0.0002942576869275653,0.000609637143971908,0.427717041441697,0.18294186753963834
r9,4007,8.295798110636145,0.42791777226114885,0.18152274249651465,0.5720822277388511,0.8184772575034853,197,172,0.000291386065829585,0.0005995517305084686,0.4276102989806434,0.18285056779431524
r9,4013,8.297294370266917,0.4277905141417959,0.1814125786816557,0.5722094858582041,0.8185874213183443,201,174,0.00029738918923717455,0.0006068871224830752,0.42750374271376557,0.18275945003427746
r9,4019,8.2987883944492,0.4276651553973587,0.18129988236530575,0.5723348446026413,0.8187001176346942,198,178,0.000293037690862996,0.0006212155583087581,0.42739737203879324,0.18266851362566663
r9,4021,8.299285906897275,0.4275410629028653,0.1811960498041743,0.5724589370971347,0.8188039501958257,196,164,0.00029016274280773904,0.0005727116850644475,0.42729108072518,0.1825776676672923
r9,4027,8.300776960851454,0.4274195029082596,0.18109411661916117,0.5725804970917404,0.8189058833808388,192,161,0.0002843235542813648,0.0005625574350176279,0.42718497417421775,0.1824870021602271
r9,4049,8.30622521603216,0.4272903454139909,0.18097888780132018,0.5727096545860091,0.8190211121986798,204,182,0.0003021796932283605,0.0006362924428036024,0.42707947035249033,0.18239687399656368
r9,4051,8.30671904320269,0.4271611879197223,0.18087442211481602,0.5728388120802776,0.819125577885184,204,165,0.00030227103339650405,0.0005772258177365752,0.4269740446624502,0.18230683481541202
r9,4057,8.308199063206446,0.4270269654256784,0.18075349516862027,0.5729730345743216,0.8192465048313797,212,191,0.00031421977894934987,0.0006685685282741481,0.42686880087525214,0.18221697316067567
r9,4073,8.312135107648412,0.4269003404312974,0.18065282823435264,0.5730996595687026,0.8193471717656473,200,159,0.00029652692835168093,0.0005569293925616651,0.4267639963574826,0.1821275085870094
r9,4079,8.313607139317558,0.4267743485618883,0.18054962879859396,0.5732256514381118,0.8194503712014061,199,163,0.0002951318082384784,0.0005712583454535896,0.426659371695468,0.18203821945557155
r9,4091,8.316544717929398,0.4266483566924792,0.18044199748522602,0.5733516433075208,0.819558002514774,199,170,0.0002952189367371038,0.000596131457506347,0.4265550794999913,0.18194923584724387
r9,4093,8.317033476492403,0.42652109857312626,0.1803356324226036,0.5734789014268737,0.8196643675773965,201,168,0.00029827401736518683,0.0005894695475821222,0.4264508637463875,0.18186033919003997
r9,4099,8.318498320504338,0.4263932073288014,0.18022420235699912,0.5736067926711985,0.8197757976430009,202,176,0.000299847404390241,0.000617903761489148,0.4263468259655272,0.18177161601087954
r9,4111,8.321421586897879,0.42626721545939233,0.1801165710436312,0.5737327845406077,0.8198834289563688,199,170,0.00029548282487519936,0.0005972078775232033,0.4262431171778927,0.18168319494152677
r9,4127,8.325306029752582,0.4261412235899832,0.18001083910638152,0.5738587764100168,0.8199891608936185,199,167,0.0002955701607812558,0.000587019487640955,0.42613983558904417,0.1815951594758576
r9,4129,8.32579052588609,0.42601713109548983,0.17990384091838635,0.5739828689045101,0.8200961590816136,196,169,0.0002912003993605477,0.0005943985846982812,0.4260366290413113,0.1815072092848839
r9,4133,8.326758814511733,0.42589683735082784,0.17979810898113666,0.5741031626491722,0.8202018910188633,190,167,0.0002823683271905838,0.0005877136180635716,0.42593354735027783,0.18141938675839137
r9,4139,8.328209491748732,0.42577527735622206,0.17970567267671478,0.574224722643778,0.8202943273232852,192,146,0.0002854212192837711,0.0005141116608271564,0.4258306399940685,0.18133173395775798
r9,4153,8.331586243630754,0.42564928548681297,0.17960247324095613,0.574350714513187,0.8203975267590439,199,163,0.0002959116607038237,0.0005742692159992108,0.42572810432347036,0.18124441881085565
r9,4157,8.332548939252638,0.4255226604924319,0.17949167630072443,0.5744773395075681,0.8205083236992756,200,175,0.00029748668375231856,0.0006169009715309015,0.42562569198180006,0.18115722967498613
r9,4159,8.33302993974291,0.42539603549805094,0.17938847686496576,0.5746039645019491,0.8206115231350343,200,163,0.0002975752084142366,0.0005749538802332267,0.42552335351294174,0.18107012438489997
r9,4177,8.337348564497175,0.42527067675361374,0.1792865436799526,0.5747293232463863,0.8207134563200474,198,161,0.00029468714791955336,0.0005682259351022454,0.4254214805530392,0.1809834361159399
r9,4201,8.343077871169383,0.4251472173840922,0.1791757467397209,0.5748527826159078,0.8208242532602791,195,175,0.00029030774109313517,0.0006179880428142116,0.4253202138354593,0.18089728429704083
r9,4211,8.345455428161928,0.4250269236394303,0.17907824543231698,0.5749730763605697,0.820921754567683,190,154,0.0002829460943014657,0.0005441657656129639,0.42521921164741955,0.18081137795405297
r9,4217,8.34687925374656,0.4249078961447121,0.17896301661447603,0.5750921038552879,0.821036983385524,188,182,0.0002800469525528961,0.0006434551419843874,0.42511837711774264,0.18072563456322324
r9,4219,8.347353412124338,0.42478886864999393,0.17886171655483563,0.5752111313500061,0.8211382834451644,188,160,0.00028012540081772774,0.0005660390708468652,0.42501761428837126,0.18063997245537872
r9,4229,8.34972083747249,0.4246704742802477,0.17876104962056796,0.5753295257197524,0.8212389503794321,187,159,0.0002787134468059737,0.0005628199047099885,0.4249171135519588,0.18055455338932827
r9,4231,8.350193650720067,0.4245520799105015,0.17866291518779132,0.5754479200894985,0.8213370848122087,187,155,0.00027879114964823117,0.0005489698845746546,0.42481668407581796,0.18046921506917332
r9,4241,8.352554369474591,0.4244400167904743,0.17857427763560596,0.5755599832095257,0.821425722364394,177,140,0.0002639561206503163,0.0004961161195214606,0.42471651508641084,0.18038411818714545
r9,4243,8.353025845202325,0.42432795367044707,0.1784761432028293,0.5756720463295529,0.8215238567971707,177,155,0.00026402581187937155,0.00054954405570604,0.4246164169211772,0.18029910151897896
r9,4253,8.355379895253634,0.4242184230503075,0.17838054127154368,0.5757815769496926,0.8216194587284563,173,151,0.00025812727912958883,0.000535656640546015,0.42451657765079837,0.18021432470034632
r9,4259,8.356789669923213,0.42410446055536455,0.17827987433727602,0.5758955394446355,0.821720125662724,180,159,0.0002686410791013657,0.0005643380917564047,0.42441690247407826,0.18012970710569126
r9,4261,8.357259153499912,0.42399049806042166,0.17818870428359965,0.5760095019395783,0.8218112957164003,180,144,0.0002687132665232534,0.0005113872444395516,0.42431729747467106,0.1800451689362085
r9,4271,8.359603270841466,0.4238727368156473,0.17808297234634998,0.5761272631843527,0.82191702765365,186,167,0.00027774500917603805,0.0005933705936903743,0.424217949008861,0.1799608682612846
r9,4273,8.360071435644025,0.4237562418208168,0.17798990291655534,0.5762437581791833,0.8220100970834446,184,147,0.00027483483770554735,0.0005226183535033206,0.4241186702939046,0.17987664649186977
r9,4283,8.36240897761537,0.4236397468259862,0.17789936598825173,0.5763602531740137,0.8221006340117483,184,143,0.00027491039265869723,0.0005086632826922871,0.42401964655580193,0.1797926606653072
r9,4289,8.36380888451688,0.4235238849561276,0.17780566343308435,0.5764761150438724,0.8221943365669157,183,148,0.00027349150009340554,0.0005267166335689322,0.4239207844325667,0.1797088314739227
r9,4297,8.365672383774996,0.42340738996129706,0.17771196087791696,0.5765926100387029,0.822288039122083,184,148,0.0002750612160695546,0.0005269942101852313,0.42382212937451863,0.1796251973475512
r9,4327,8.372629740224884,0.42329595996624175,0.17761699207200407,0.5767040400337582,0.8223830079279959,176,150,0.00026317442183869204,0.0005343973778901991,0.42372418111258786,0.17954218165953317
r9,4337,8.374938143835367,0.42318326372124265,0.17751759138848194,0.5768167362787573,0.8224824086115181,178,157,0.0002662351065389137,0.0005596349896627932,0.42362648127834474,0.17945939564027177
r9,4339,8.37539918579835,0.42307120060121545,0.17742832071092382,0.5769287993987846,0.8225716792890762,177,141,0.0002648099053865626,0.0005028835557077284,0.4235288489941137,0.17937668593027875
r9,4349,8.37770121259764,0.42295280623146925,0.1773295531527744,0.5770471937685308,0.8226704468472256,187,156,0.0002798450227243137,0.0005566617423512536,0.42343146365288714,0.1792942044112263
r9,4357,8.379539026117442,0.4228306131118915,0.17723331809611603,0.5771693868881085,0.8227666819038839,193,152,0.0002889048559966469,0.0005426904593589112,0.42333427947486263,0.1792119121785011
r9,4363,8.38091517312361,0.42270715374237006,0.17713138491110286,0.5772928462576299,0.8228686150888971,195,161,0.0002919830440205616,0.0005751355676695221,0.4232372512191957,0.17912977081958056
r9,4373,8.38320455141292,0.422580528747989,0.17702185422161668,0.577419471252011,0.8229781457783834,200,173,0.00029955725437802927,0.0006183584548902145,0.42314046703186,0.1790478548399406
r9,4391,8.387312270561717,0.4224596018783552,0.17691928791123077,0.5775403981216448,0.8230807120887692,191,162,0.00028616290010367786,0.0005793991416309013,0.4230441016328548,0.17896631192634915
r9,4397,8.388677769180811,0.42233677563380556,0.1768160884754721,0.5776632243661944,0.8231839115245279,194,163,0.00029074080457272344,0.0005833136509708773,0.4229478896470388,0.1788849173568837
r9,4409,8.391403185357937,0.42221964751400315,0.1767211196695592,0.5777803524859968,0.8232788803304408,185,150,0.00027733346125651545,0.0005371050040282875,0.42285196134364866,0.17880378121217055
r9,4421,8.394121193826242,0.42210695126900405,0.1766318489920011,0.5778930487309959,0.8233681510079989,178,141,0.00026691378684684844,0.0005051500223914017,0.4227563151185087,0.1787229019725798
r9,4423,8.394573477868327,0.42199425502400495,0.17654447769056125,0.578005744975995,0.8234555223094387,178,138,0.0002669850488372651,0.0004946520230550856,0.42266073376758884,0.1786420958689566
r9,4441,8.398634855292102,0.42188155877900585,0.1764450770070391,0.5781184412209941,0.8235549229929608,178,157,0.0002670563488896157,0.0005630347933985067,0.42256556134386275,0.17856165363385385
r9,4447,8.399984990510696,0.4217675962840629,0.17635074132649894,0.5782324037159371,0.823649258673501,180,149,0.00027012912172018225,0.0005346461467801026,0.42247053873056306,0.17848135609529217
r9,4451,8.400884069015854,0.4216504681642605,0.17625957127282257,0.5783495318357394,0.8237404287271775,185,144,0.0002777077253785832,0.0005169814030300854,0.42237562286025737,0.17840116678659038
r9,4457,8.402231172946555,0.42153713879428945,0.17615700496243666,0.5784628612057106,0.8238429950375633,179,162,0.00026877562940795784,0.0005819049124269026,0.4222808560613208,0.17832112139588197
r9,4463,8.40357646462927,0.4214212769244308,0.1760620361565238,0.5785787230755692,0.8239379638434762,183,150,0.0002748556632282173,0.000539114558249531,0.4221862378995325,0.17824121947176066
r9,4481,8.407601514786142,0.4213047819296003,0.17596326859837438,0.5786952180703997,0.8240367314016256,184,156,0.0002764335860797661,0.0005609815739129184,0.4220920209305748,0.1781616741332568
r9,4483,8.40804774415544,0.4211908194346574,0.1758657672909705,0.5788091805653426,0.8241342327090295,180,154,0.00027049893528613525,0.0005541003425347573,0.4219978670111167,0.17808219976193213
r9,4493,8.41027590907016,0.4210768569397145,0.17577206473580312,0.5789231430602855,0.8242279352641969,180,148,0.00027057212475780035,0.000532807246178548,0.4219039436042591,0.17800293762882582
r9,4507,8.413387022690648,0.4209641606947154,0.17568342718361776,0.5790358393052846,0.8243165728163823,178,140,0.00026763818324795473,0.000504275536152954,0.4218103327891705,0.17792395684771078
r9,4513,8.414717399827001,0.42084956507480054,0.1755840265000956,0.5791504349251995,0.8244159734999044,181,157,0.0002722217960923388,0.0005657943103435849,0.42171686717144635,0.17784511605689932
r9,4517,8.415603335654604,0.42073180383002623,0.17550425270312878,0.5792681961699737,0.8244957472968713,186,126,0.0002798179077443367,0.00045433402204601755,0.4216235050135603,0.17776637997991968
r9,4519,8.41604600941128,0.42061594196016755,0.17540485201960662,0.5793840580398324,0.8245951479803934,183,157,0.00027538177243533797,0.0005663719368116507,0.42153020483542053,0.1776877135885916
r9,4523,8.416930769477844,0.4205007132152809,0.17530355195996622,0.5794992867847191,0.8246964480400338,182,160,0.00027395239550296604,0.0005775214224352634,0.42143700779698684,0.17760915154087756
r9,4547,8.42222295382501,0.42038675072033793,0.17520731690330782,0.5796132492796621,0.8247926830966922,180,152,0.00027101617514872013,0.0005489623888531742,0.4213443231680453,0.17753103866593822
r9,4549,8.422662707570003,0.42027278822539504,0.17511677997500422,0.579727211774605,0.8248832200249958,180,143,0.0002710896448273837,0.0005167417086444022,0.4212516996632821,0.177452994469204
r9,4561,8.4252971767117,0.4201569263555364,0.1750180124168548,0.5798430736444635,0.8249819875831452,183,156,0.00027568254025642995,0.0005640096749351931,0.4211593401588613,0.17737518980304745
r9,4567,8.426611813185,0.42003979823573395,0.17491734548258717,0.579960201764266,0.8250826545174128,185,159,0.0002787723168541222,0.0005751804221607249,0.42106712221707043,0.17729752141216532
r9,4583,8.430109084509125,0.41992267011593154,0.17481098041996473,0.5800773298840685,0.8251890195800353,185,168,0.0002788500525293207,0.0006080875646093037,0.4209752463448869,0.17722015803513824
r9,4591,8.431853144249223,0.4198042757461853,0.17471664473942458,0.5801957242538147,0.8252833552605754,187,149,0.00028194326758677673,0.0005396439074565025,0.42088355058223287,0.17714296315070696
r9,4597,8.433159195806228,0.41969284575113,0.17462294218425722,0.58030715424887,0.8253770578157428,176,148,0.0002654332065990315,0.0005363115535278792,0.4207919944476707,0.17706590259124852
r9,4603,8.434463543817241,0.41958078263110277,0.17452923962908984,0.5804192173688972,0.8254707603709102,177,148,0.0002670122237290897,0.0005365993379524384,0.42070057754685647,0.1769889759482586
r9,4621,8.438366410870266,0.419472518260907,0.1744387027007862,0.5805274817390931,0.8255612972992138,171,143,0.00025802985903421383,0.0005187493424942774,0.42060953652163535,0.1769123822129449
r9,4637,8.441822884391462,0.41936362076573935,0.1743532307754646,0.5806363792342606,0.8256467692245354,172,135,0.0002596057916240908,0.0004899825783972125,0.4205188292676949,0.17683608576867274
r9,4639,8.442254104751743,0.41925662264548735,0.1742531969665697,0.5807433773545126,0.8257468030334303,169,158,0.0002551440204960664,0.0005737422154438332,0.4204281806733281,0.1767598551042846
r9,4643,8.443115988019922,0.41914772515031967,0.17415759503528408,0.5808522748496803,0.825842404964716,172,151,0.0002597394752658554,0.0005486380333324856,0.4203376296975208,0.17668372293973011
r9,4649,8.444407421690585,0.41904262640498346,0.1740746556114535,0.5809573735950165,0.8259253443885465,166,131,0.00025074392399135993,0.0004762320231499658,0.4202472150643314,0.1766077217693264
r9,4651,8.444837529224097,0.4189406932845067,0.17399361556374116,0.5810593067154932,0.8260063844362588,161,128,0.00024325239021913867,0.00046554765498554255,0.4201568587506216,0.17653178595518978
r9,4657,8.446126742982377,0.4188368607891143,0.17390561113692857,0.5811631392108857,0.8260943888630714,164,139,0.0002478453324225521,0.000505791126458698,0.42006663825271506,0.17645598057293738
r9,4663,8.44741429680832,0.41873239516874994,0.17382013921160697,0.5812676048312501,0.826179860788393,165,135,0.0002494184016361847,0.0004914845746656084,0.4199765531919703,0.17638030523100787
r9,4673,8.449556542700426,0.4186241307985542,0.1737365666624036,0.5813758692014458,0.8262634333375964,171,132,0.0002585526494842555,0.0004807990005208656,0.41988668018679337,0.1763048241982865
r9,4679,8.450839690866216,0.4185152333033865,0.17364729598484552,0.5814847666966134,0.8263527040151545,172,141,0.0002601319110772335,0.0005138277984483129,0.419796941635781,0.17622947220675533
r9,4691,8.453401058328458,0.41840633580821884,0.1735580253072874,0.5815936641917812,0.8264419746927126,172,141,0.00026019959729573953,0.0005140919531848179,0.41970745177399554,0.1761543450746208
r9,4703,8.455955881945048,0.41829680518807927,0.17345292649541047,0.5817031948119207,0.8265470735045896,173,166,0.0002617805008330067,0.000605554319316818,0.41961820927946564,0.17607944155890543
r9,4721,8.459775920546287,0.41819677144251827,0.17337188644769816,0.5818032285574817,0.8266281135523018,158,128,0.000239145373142461,0.0004672163759339765,0.41952932594769704,0.17600485533012902
r9,4723,8.460199469896118,0.4180954714470135,0.173269953262685,0.5819045285529865,0.826730046737315,160,161,0.0002422304580577962,0.0005879452955246773,0.41944049907368736,0.17593033226318391
r9,4729,8.461469042643875,0.41799227207659295,0.17318321508661788,0.582007727923407,0.8268167849133821,163,137,0.000246832069391612,0.0005005955991435065,0.41935180368373737,0.1758559352528038
r9,4733,8.462314529906248,0.4178871733312567,0.17309837628666905,0.5821128266687433,0.826901623713331,166,134,0.00025143705364242923,0.0004898788829299144,0.4192632019926992,0.17578163254517087
r9,4751,8.46611040118692,0.41778334083586427,0.1730053068568744,0.5822166591641358,0.8269946931431256,164,147,0.0002484701661568483,0.0005376678383192577,0.41917495463382887,0.17570764259227248
r9,4759,8.46779284112111,0.41767254396578085,0.17290463992260677,0.5823274560342191,0.8270953600773933,175,159,0.0002652017427543095,0.0005818719442573997,0.4190868741642693,0.17563380809677812
r9,4783,8.472823243680297,0.41755858147083796,0.17280017423610258,0.582441418529162,0.8271998257638974,180,165,0.00027285129604365623,0.0006041809320497845,0.4189992540776784,0.17556037491765092
r9,4787,8.473659189392508,0.4174439858509231,0.17270267292869868,0.5825560141490769,0.8272973270713013,181,154,0.00027444201843765165,0.0005642431081734644,0.41891172550987443,0.17548703376966038
r9,4789,8.47407690034261,0.4173319227308959,0.1726039053705493,0.5826680772691041,0.8273960946294507,177,156,0.0002684506756008669,0.000571893627785232,0.4188242517730797,0.17541375387328004
r9,4793,8.474911799159631,0.4172198596108687,0.17251906657060045,0.5827801403891313,0.8274809334293995,177,134,0.00026852276071739575,0.00049152306123497,0.418736869287836,0.17534056570097825
r9,4799,8.476162841858246,0.4171039977410101,0.17242536401543307,0.58289600225899,0.8275746359845669,183,148,0.00027769979589823746,0.0005431431842870145,0.41864961426193725,0.17526749952166887
r9,4801,8.476579508530941,0.41698813587115147,0.17233482708712944,0.5830118641288485,0.8276651729128706,183,143,0.0002777769344962523,0.0005250789454358522,0.4185624137590708,0.17519449421181957
r9,4813,8.47907586930311,0.41687670587609615,0.17224808891106236,0.5831232941239038,0.8277519110889376,176,137,0.00026722581644319403,0.0005033119395143959,0.4184754487863388,0.17512170123692766
r9,4817,8.479906606630221,0.4167659090060128,0.1721550194812677,0.5832340909939873,0.8278449805187322,175,147,0.00026577851082022286,0.0005403219877968095,0.41838857408241803,0.175048998922719
r9,4831,8.482808764554406,0.4166544790109575,0.17205751817386383,0.5833455209890426,0.8279424818261362,176,154,0.0002673683059179544,0.0005663576217393063,0.41830196911986733,0.17497653736955845
r9,4861,8.488999457045455,0.4165449483908179,0.17196951374705122,0.5834550516091821,0.8280304862529488,173,139,0.0002628811777076761,0.0005114826003922593,0.41821591646215905,0.1749045527822836
r9,4871,8.491054533806542,0.4164360508956502,0.17188214244561137,0.5835639491043498,0.8281178575543886,172,138,0.0002614303584483804,0.0005080627347028938,0.4181300581340001,0.17483274551514233
r9,4877,8.492285555710053,0.4163284196504264,0.17178907301581675,0.5836715803495736,0.8282109269841833,170,147,0.0002584580393373136,0.000541472362808584,0.4180443230390372,0.1747610560251669
r9,4889,8.494743062578646,0.4162207884052025,0.17170106858900414,0.5837792115947975,0.8282989314109959,170,139,0.0002585248571650164,0.0005122818655905062,0.41795881591630474,0.17468957180215952
r9,4903,8.497602541651233,0.4161163227848382,0.17161243103681878,0.5838836772151619,0.8283875689631812,165,140,0.0002509860710336215,0.0005162318028289503,0.4178735703899094,0.17461832083041057
r9,4909,8.498825534058053,0.41601185716447386,0.17151492972941487,0.5839881428355261,0.8284850702705852,165,154,0.0002510490808560622,0.0005681482793223541,0.4177884464195713,0.174547185961679
r9,4919,8.50086053679534,0.41590865779405334,0.17143832155931182,0.5840913422059466,0.8285616784406882,163,121,0.00024806833902267164,0.00044665598629762795,0.41770351280574336,0.1744762246102578
r9,4931,8.503297086224126,0.4158067246735766,0.171358547762345,0.5841932753264234,0.8286414522376551,161,126,0.0002450853536383758,0.00046532068350438175,0.41761880310937227,0.17440546471050464
r9,4933,8.503702601233739,0.41570479155309986,0.1712743420877689,0.5842952084469002,0.8287256579122311,161,133,0.00024514543519405316,0.0004914004914004914,0.4175341449291352,0.17433476218170407
r9,4937,8.504513138258863,0.4156028584326232,0.17118950328782007,0.5843971415673768,0.8288104967121799,161,134,0.0002452055462143919,0.0004953386415892238,0.4174495724873833,0.17426414556989908
r9,4943,8.505727713306959,0.41550345781203407,0.17111099574159874,0.584496542187966,0.8288890042584013,157,124,0.00023917212928700808,0.00045860023373818363,0.4173651198123909,0.1741936432360114
r9,4951,8.507344855361422,0.41540405719144496,0.17103881944910496,0.584595942808555,0.8289611805508951,157,114,0.0002392293462791456,0.0004218097859870349,0.41728082065670263,0.17412328328793122
r9,4957,8.508555998020574,0.41530149094599633,0.17094448376856483,0.5846985090540037,0.8290555162314351,162,149,0.0002469071827128393,0.0005515454377197853,0.4171966405435986,0.17405303688086463
r9,4967,8.51057131510735,0.4151957590756882,0.17085078121339745,0.5848042409243118,0.8291492187866025,167,148,0.0002545906350283175,0.0005481461179773408,0.4171126468571594,0.17398296016818535
r9,4969,8.51097389160232,0.41509319283023954,0.17077733867015815,0.5849068071697605,0.8292226613298419,162,116,0.0002470310527182565,0.0004298636665147321,0.41702870388133784,0.17391293986094855
r9,4973,8.511778558714738,0.41498872720987523,0.1706950323717003,0.5850112727901248,0.8293049676282997,165,130,0.0002516678716219308,0.00048195093739457324,0.4169448453042453,0.17384300402578104
r9,4987,8.514589805546123,0.41488742721437044,0.17061399232398797,0.5851125727856296,0.829386007676012,160,128,0.0002441030053656892,0.0004747651210836514,0.416861238958686,0.1737732925461707
r9,4993,8.51579221050061,0.4147854940938937,0.17053105290015738,0.5852145059061062,0.8294689470998426,161,131,0.00024568862248035636,0.0004861232229598596,0.4167777498261086,0.17370369275011438
r9,4999,8.51699317141357,0.41468356097341696,0.1704493797270723,0.585316439026583,0.8295506202729277,161,129,0.0002457490002136948,0.0004789343154580691,0.41669437760169853,0.17363420432486693
r9,5003,8.517793011488205,0.41458352722785596,0.17037277155696925,0.585416472772144,0.8296272284430307,158,121,0.0002412291081088096,0.00044944821873641903,0.4166110886995195,0.17356479922739892
r9,5009,8.518991573357617,0.41448349348229496,0.1702936308853752,0.585516506517705,0.8297063691146248,158,125,0.00024128731363227507,0.00046451478643468177,0.4165279161922926,0.17349550496749355
r9,5011,8.519390774959724,0.4143847259866778,0.17020436020781707,0.5856152740133223,0.829795639792183,156,141,0.00023829054032380018,0.0005242161852676663,0.41644479347902336,0.17342626601578642
