rung,signal,window,bin_left_k,bin_right_k,frequency,period,power_fraction,normalized_mean_power
r9,p29_connection_residual,hann,1605,1653,0.00016288231948250245,6139.401766730271,8.736773229253401e-06,0.8915074723727958
r9,p29_connection_residual,hann,1654,1704,0.00016788138669906203,5956.586490392548,7.049775635542652e-06,0.6911544740728089
r9,p29_connection_residual,hann,1705,1756,0.00017303121105742743,5779.3041722866365,1.0826082160514716e-05,1.0409694385110302
r9,p29_connection_residual,hann,1757,1810,0.0001783303115008775,5607.571655002012,9.141620724078013e-06,0.8464463633405568
r9,p29_connection_residual,hann,1811,1865,0.0001837801675916093,5441.283535131874,9.453886849074062e-06,0.8594442590067329
r9,p29_connection_residual,hann,1866,1922,0.0001893793019313357,5280.408100577832,8.890749175716407e-06,0.7798902785716147
r9,p29_connection_residual,hann,1923,1981,0.00019517845680299862,5123.5162752072565,9.013095542406406e-06,0.7638216561361361
r9,p29_connection_residual,hann,1982,2042,0.0002011776329515784,4970.7315138790345,1.347341343651324e-05,1.1043781505338721
r9,p29_connection_residual,hann,2043,2104,0.00020732756690802117,4823.285272255378,1.004166673299521e-05,0.8098118333060653
r9,p29_connection_residual,hann,2105,2169,0.0002136760398360097,4679.981905165743,1.0240830221498129e-05,0.7877561708844714
r9,p29_connection_residual,hann,2170,2235,0.00022022602026100367,4540.789498056757,1.3190554837857608e-05,0.9992844574134552
r9,p29_connection_residual,hann,2236,2303,0.0002269252740441223,4406.736993983159,1.332104404681581e-05,0.9794885328541036
r9,p29_connection_residual,hann,2304,2374,0.0002338738121295328,4275.810065669697,9.161466229851044e-06,0.6451736781585242
r9,p29_connection_residual,hann,2375,2447,0.00024107312168717608,4148.119014684809,1.2411355784622958e-05,0.8500928619604766
r9,p29_connection_residual,hann,2448,2521,0.00024842318732356687,4025.389138484554,1.116246391447476e-05,0.7542205347618081
r9,p29_connection_residual,hann,2522,2599,0.00025602105382175114,3905.928770593325,1.3881958257700782e-05,0.8898691190833835
r9,p29_connection_residual,hann,2600,2678,0.00026387118069239767,3789.7279929395895,1.7414296316745558e-05,1.1021706529585797
r9,p29_connection_residual,hann,2679,2760,0.0002719198411296976,3677.55436986678,1.6956467924993086e-05,1.0339309710361637
r9,p29_connection_residual,hann,2761,2844,0.00028021927128589854,3568.6339323169987,1.4877295695263573e-05,0.8855533151942603
r9,p29_connection_residual,hann,2845,2932,0.00028881724325254546,3462.3971503169128,1.640576843802322e-05,0.9321459339785921
r9,p29_connection_residual,hann,2933,3021,0.0002976674822683862,3359.4532811560825,1.3927443022489584e-05,0.7824406192409878
r9,p29_connection_residual,hann,3022,3114,0.0003067655130551673,3259.8188435222337,1.4170881065242962e-05,0.7618753260883313
r9,p29_connection_residual,hann,3115,3209,0.00031616506764663296,3162.904768206924,2.0066276508318392e-05,1.0561198162272836
r9,p29_connection_residual,hann,3210,3307,0.0003258139039390431,3069.2367265796343,1.2569829746957658e-05,0.6413178442325335
r9,p29_connection_residual,hann,3308,3408,0.00033576277339812406,2978.293245196274,2.052763317926474e-05,1.0162194643200364
r9,p29_connection_residual,hann,3409,3513,0.00034606093394083074,2889.664512582571,2.023804683462889e-05,0.963716515934709
r9,p29_connection_residual,hann,3514,3620,0.000356660623001755,2803.785827501006,1.8837056431297592e-05,0.8802362818363361
r9,p29_connection_residual,hann,3621,3731,0.0003675588524304646,2720.652742785407,1.8809791673829007e-05,0.8472879132355409
r9,p29_connection_residual,hann,3732,3845,0.00037880786686656865,2639.8606984375015,2.3963703198868158e-05,1.0510396139854457
r9,p29_connection_residual,hann,3846,3963,0.0003904061731069323,2561.4349077572087,1.7585060026932533e-05,0.7451296621581582
r9,p29_connection_residual,hann,3964,4084,0.0004023552659031568,2485.3657569395173,2.11166862114782e-05,0.8725903393172809
r9,p29_connection_residual,hann,4085,4209,0.0004146536506531686,2411.6512622637833,1.688413941967347e-05,0.6753655767869389
r9,p29_connection_residual,hann,4210,4337,0.00042730282002345827,2340.2607077226908,2.3293729111842426e-05,0.9099112934313447
r9,p29_connection_residual,hann,4338,4470,0.0004403505421820211,2270.918062334632,2.3620347157894995e-05,0.8879829758607141
r9,p29_connection_residual,hann,4471,4607,0.00045384906081207216,2203.3757174922866,2.1410585348266992e-05,0.7814082243893062
r9,p29_connection_residual,hann,4608,4748,0.0004677476242590656,2137.9050328348485,2.2698284259385363e-05,0.8049036971413249
r9,p29_connection_residual,hann,4749,4893,0.00048204623222259497,2074.4898168568798,2.5355246008602626e-05,0.8743188278828491
r9,p29_connection_residual,hann,4894,5043,0.0004967941424775458,2012.9061808437048,2.7567889851916184e-05,0.9189296617305394
r9,p29_connection_residual,hann,5044,5197,0.0005119928515125968,1953.1522696960867,2.236462775903873e-05,0.7261242778908679
r9,p29_connection_residual,hann,5198,5356,0.0005276408627087178,1895.2284985403912,2.73004269961978e-05,0.8585039935911258
r9,p29_connection_residual,hann,5357,5520,0.000543788929640904,1838.948800705375,3.087766838472039e-05,0.9413923288024508
r9,p29_connection_residual,hann,5521,5689,0.0005604370526651499,1784.3217097165777,3.0603816454658735e-05,0.9054383566467081
r9,p29_connection_residual,hann,5690,5863,0.0005775852318056617,1731.3462064702978,2.953203467620138e-05,0.8486216860977408
r9,p29_connection_residual,hann,5864,6042,0.0005952334668010528,1680.0130634022867,2.999280566036145e-05,0.8377878676078617
r9,p29_connection_residual,hann,6043,6227,0.0006134310148663825,1630.175155421217,2.979656158489541e-05,0.8053124752674435
r9,p29_connection_residual,hann,6228,6417,0.0006321793732794515,1581.8295285600143,3.333507222744866e-05,0.8772387428275962
r9,p29_connection_residual,hann,6418,6614,0.0006515263003133489,1534.8574562823546,3.532078390552118e-05,0.8964665965868318
r9,p29_connection_residual,hann,6615,6816,0.0006714747947615011,1489.259176668257,3.5031273426750876e-05,0.8671107283849228
r9,p29_connection_residual,hann,6817,7024,0.0006919726006136371,1445.1439249374992,3.741772676608037e-05,0.8994645857230859
r9,p29_connection_residual,hann,7025,7239,0.0007131197304800927,1402.289064876625,4.378508624971902e-05,1.0182578197609073
r9,p29_connection_residual,hann,7240,7461,0.000734966938031909,1360.6054208068124,4.228161753249901e-05,0.9522886831643921
r9,p29_connection_residual,hann,7462,7689,0.0007574649694870384,1320.1930653997217,4.616969920916572e-05,1.0124934037097746
r9,p29_connection_residual,hann,7690,7924,0.0007806123237561652,1281.045622221516,4.342925449248774e-05,0.9240266913295263
r9,p29_connection_residual,hann,7925,8167,0.0008045090117581033,1242.9941559196309,5.259802980354355e-05,1.0822639877272335
r9,p29_connection_residual,hann,8168,8416,0.000829107278945252,1206.116536899964,4.7894099323751534e-05,0.9617289020833641
r9,p29_connection_residual,hann,8417,8674,0.000854453380823085,1170.3388651077858,5.461822808368814e-05,1.0584927923195373
r9,p29_connection_residual,hann,8675,8939,0.0008806010731313015,1135.587987014519,5.522323030754128e-05,1.0419477416517222
r9,p29_connection_residual,hann,8940,9213,0.0009075473541364108,1101.8708780783827,5.356725624882754e-05,0.9775046760734953
r9,p29_connection_residual,hann,9214,9494,0.00093529522611847,1069.1811227884255,5.768281632332748e-05,1.0263846320876775
r9,p29_connection_residual,hann,9495,9785,0.0009638909430013335,1037.4617660440208,6.102239840904712e-05,1.0484948180248645
r9,p29_connection_residual,hann,9786,10084,0.0009933882624633733,1006.6557435661974,5.9149720445359314e-05,0.9891257599558413
r9,p29_connection_residual,hann,10085,10393,0.0010237841813585517,976.7683640833458,5.587721523567614e-05,0.904162058829711
r9,p29_connection_residual,hann,10394,10710,0.0010550817029974504,947.7938980071732,6.0624065016527665e-05,0.9562155365382913
r9,p29_connection_residual,hann,10711,11038,0.0010873270805052176,919.6864659485517,6.299991588720615e-05,0.9603645714513133
r9,p29_connection_residual,hann,11039,11376,0.001120623326546436,892.3605071490205,6.9530524709328e-05,1.0285580578302957
r9,p29_connection_residual,hann,11377,11724,0.0011549196855193005,865.86107461694,6.152670286413063e-05,0.8840043514961298
r9,p29_connection_residual,hann,11725,12082,0.0011902161568387484,840.1835198204933,6.605773031355493e-05,0.9225939987926667
r9,p29_connection_residual,hann,12083,12452,0.0012266112505598503,815.2542213709353,7.06037737572121e-05,0.9541050507731365
r9,p29_connection_residual,hann,12453,12833,0.0012641572251899684,791.0408452949572,7.015459756297963e-05,0.920664010012856
r9,p29_connection_residual,hann,12834,13225,0.0013028033236064452,767.5755671483711,7.229800476926692e-05,0.922168428179425
r9,p29_connection_residual,hann,13226,13630,0.0013426480551507161,744.7968186180757,6.712865929355779e-05,0.8287488801673801
r9,p29_connection_residual,hann,13631,14047,0.001383743679299024,722.6771944545245,8.221325370902809e-05,0.9857704281658045
r9,p29_connection_residual,hann,14048,14476,0.001426039438444814,701.2428780304724,7.640830747770163e-05,0.8905397141923267
r9,p29_connection_residual,hann,14477,14919,0.0014696338421525275,680.4415979801681,7.892624364353122e-05,0.8908153910105103
r9,p29_connection_residual,hann,14920,15375,0.0015145791494669402,660.2494167121952,9.564138873343265e-05,1.048699437866586
r9,p29_connection_residual,hann,15376,15846,0.0015609231114952458,640.6465460313902,8.567384503580289e-05,0.9094888008047016
r9,p29_connection_residual,hann,15847,16330,0.0016086687353212283,621.6320228293081,9.158688260327143e-05,0.9461454814387545
r9,p29_connection_residual,hann,16331,16830,0.0016578622681031135,603.1864161696473,9.216314994933589e-05,0.9216314994933589
r9,p29_connection_residual,hann,16831,17345,0.00170860672771706,585.2721891925014,0.00010199852713792678,0.9902769625041434
r9,p29_connection_residual,hann,17346,17875,0.0017608513565886246,567.9071071264893,0.00010038171360469725,0.9469972981575212
r9,p29_connection_residual,hann,17876,18422,0.001814694663021854,551.0568914854175,0.00010896727292769202,0.9960445423006583
r9,p29_connection_residual,hann,18423,18985,0.0018701889075705693,534.7053423063179,0.00011052416297132045,0.9815645024095955
r9,p29_connection_residual,hann,18986,19566,0.0019273818407362876,518.8385502366182,0.0001176034603171753,1.0120779717484967
r9,p29_connection_residual,hann,19567,20165,0.0019863749771883454,503.4296200284753,0.00011349617380175073,0.947380415707435
r9,p29_connection_residual,hann,20166,20781,0.0020471190634645557,488.491372019952,0.0001107668694902924,0.89908173287575
r9,p29_connection_residual,hann,20782,21417,0.002109711103445209,473.99854812679143,0.00012867853383214935,1.0116236936489729
r9,p29_connection_residual,hann,21418,22072,0.0021742541157831574,459.9278404216354,0.00011890002965241818,0.9076338141405967
r9,p29_connection_residual,hann,22073,22747,0.002240746596561066,446.279825454037,0.0001210955433105768,0.8970040245227912
r9,p29_connection_residual,hann,22748,23443,0.0023092885571101766,433.0338003542491,0.0001432645542260624,1.0291993838079196
r9,p29_connection_residual,hann,23444,24160,0.002379930755295204,420.180292126172,0.00013761933389418437,0.9596885208799467
r9,p29_connection_residual,hann,24161,24899,0.002452722444550137,407.71021695584216,0.00014384826299802434,0.973262943153074
r9,p29_connection_residual,hann,24900,25661,0.0025277636361020783,395.606608829156,0.00014076839024257818,0.9236771013292531
r9,p29_connection_residual,hann,25662,26445,0.002605055834334458,383.86893164440784,0.00014502315356204243,0.9248925609824133
r9,p29_connection_residual,hann,26446,27254,0.002684696042385432,372.48164567318037,0.000156799830470897,0.969096603652021
r9,p29_connection_residual,hann,27255,28088,0.002766836532937933,361.423592646495,0.00016966480012646718,1.0171750607102348
r9,p29_connection_residual,hann,28089,28947,0.0028514773065903927,350.6954088986714,0.0001544304538689443,0.8988967047086396
r9,p29_connection_residual,hann,28948,29832,0.0029386676164547773,340.2902711421324,0.00017185810580410633,0.9709497503056855
r9,p29_connection_residual,hann,29833,30745,0.0030285567272217307,330.19028206130304,0.00018273617320990434,1.0007457459469022
r9,p29_connection_residual,hann,30746,31685,0.003121196901831091,320.3899117717748,0.00017732334274047075,0.943209269896121
r9,p29_connection_residual,hann,31686,32654,0.003216635888626501,310.88380364586385,0.00019086591858904437,0.9848602610373806
r9,p29_connection_residual,hann,32655,33653,0.0033150244569233574,301.65689966827284,0.00019398787264467726,0.9709102734968831
r9,p29_connection_residual,hann,33654,34682,0.0034164133649194147,292.70462710052874,0.00018883015417293613,0.9175420513748112
r9,p29_connection_residual,hann,34683,35743,0.003520901119031888,284.01820050969263,0.00021274253318831983,1.0025567068252583
r9,p29_connection_residual,hann,35744,36837,0.0036286384884691943,275.5854580658069,0.00020330098373461106,0.9291635454049866
r9,p29_connection_residual,hann,36838,37963,0.003739626978723948,267.4063498015581,0.00020765610125666995,0.9220963643724243
r9,p29_connection_residual,hann,37964,39124,0.0038539635909022284,259.4731310800723,0.00025339470671056593,1.0912778066777171
r9,p29_connection_residual,hann,39125,40321,0.0039718498523987535,251.77185371095067,0.0002312085966789111,0.9657836118584424
r9,p29_connection_residual,hann,40322,41554,0.004093336521714285,244.2994839772424,0.0002483714802408435,1.0071836181704927
r9,p29_connection_residual,hann,41555,42825,0.004218522104955716,237.04984236665453,0.0002474616369738382,0.9734918842401187
r9,p29_connection_residual,hann,42826,44135,0.004347557371674352,230.01421591703462,0.00025125666729490276,0.9589949133393235
r9,p29_connection_residual,hann,44136,45485,0.004480542333244939,223.18726743862075,0.00028253173690951137,1.0464138404055976
r9,p29_connection_residual,hann,45486,46876,0.004617577000982225,216.56379520845795,0.0002862705218301833,1.0290097837174095
r9,p29_connection_residual,hann,46877,48310,0.004758810639224889,210.13653952889354,0.00027094754048146504,0.9447264312463914
r9,p29_connection_residual,hann,48311,49788,0.0049043940176131855,203.89878880218288,0.00030903619741722314,1.0454539831435155
r9,p29_connection_residual,hann,49789,51310,0.005054377894459416,197.84828536390108,0.0002747489470798214,0.9025918103804909
r9,p29_connection_residual,hann,51311,52880,0.005208959281852758,191.97692780664497,0.0002997677620059619,0.9546744012928723
r9,p29_connection_residual,hann,52881,54497,0.005368291960204848,186.27898918557352,0.00032710454581987605,1.0114549963508845
r9,p29_connection_residual,hann,54498,56164,0.005532472929893105,180.7509973698726,0.0003229493428362641,0.9686542976492625
r9,p29_connection_residual,hann,56165,57882,0.00570170371906503,175.38617390031285,0.00034339250310009124,0.9993961091387987
r9,p29_connection_residual,hann,57883,59652,0.005876084339081596,170.1813558646599,0.00033147386869313315,0.9363668607150654
r9,p29_connection_residual,hann,59653,61477,0.006055813307062893,165.13058598317429,0.00037571218522945937,1.0293484526834502
r9,p29_connection_residual,hann,61478,63357,0.006241042898426512,160.22963089263806,0.00038083666142591644,1.0128634612391394
r9,p29_connection_residual,hann,63358,65295,0.006431920871714763,155.47454950785146,0.00037908495687381696,0.9780313644835318
r9,p29_connection_residual,hann,65296,67292,0.006628648755213992,150.86030908085385,0.000392539401923042,0.9828227389159789
r9,p29_connection_residual,hann,67293,69350,0.006831375813114076,146.3833973356168,0.00040189949486518745,0.9764322032681911
r9,p29_connection_residual,hann,69351,71471,0.007040302068093386,142.03936000587177,0.0004253747417106417,1.0027693109633233
r9,p29_connection_residual,hann,71472,73657,0.007255627542811166,137.8240536879259,0.0004084698462034553,0.9342860160188821
r9,p29_connection_residual,hann,73658,75910,0.0074775522599310525,133.73360228567904,0.00045818501814108776,1.0168331516668614
r9,p29_connection_residual,hann,75911,78232,0.007706276242128879,129.76435941047285,0.0004756170699472298,1.0241538973885225
r9,p29_connection_residual,hann,78233,80624,0.007941950259224746,125.91365689283668,0.00045128774339955695,0.9433272228251609
r9,p29_connection_residual,hann,80625,83090,0.008184822081145075,122.1773656269994,0.0005248573206597244,1.0641875925785167
r9,p29_connection_residual,hann,83091,85632,0.008435193247341759,118.55092950183885,0.0005260698150987308,1.0347557338684712
r9,p29_connection_residual,hann,85633,88251,0.008693214528009762,115.03224690682302,0.00047163145158306415,0.9004036876347159
r9,p29_connection_residual,hann,88252,90950,0.008959084439829774,111.61854838137906,0.0005310591316500408,0.9838072094294938
r9,p29_connection_residual,hann,90951,93732,0.009233103016862748,108.30595068349871,0.0005595563069088503,1.005672729886503
r9,p29_connection_residual,hann,93733,96599,0.009515521040384493,105.09146012666407,0.0005879308657570847,1.0253415866011242
r9,p29_connection_residual,hann,96600,99553,0.009806538533040086,101.97278036799739,0.0005970004476851113,1.0104950028522535
r9,p29_connection_residual,hann,99554,102598,0.010106454023048836,98.94667286066847,0.0005909114565764097,0.9702979582535463
r9,p29_connection_residual,hann,102599,105736,0.010415569050224765,96.01011669913709,0.0005966267691986071,0.9506481344783415
r9,p29_connection_residual,hann,105737,108970,0.010734132889991628,93.16076205208785,0.0006501822468950347,1.005229200517988
r9,p29_connection_residual,hann,108971,112303,0.011062445576363303,90.3959249423709,0.000648482946773442,0.9728217023303959
r9,p29_connection_residual,hann,112304,115738,0.011400807143356123,87.71308797928005,0.000684368201985938,0.9961691440843348
r9,p29_connection_residual,hann,115739,119278,0.0117495176249921,85.1098770108592,0.0007643340252983576,1.079567832342313
r9,p29_connection_residual,hann,119279,122926,0.012108877055284689,82.58404106626625,0.000788933659088127,1.081323545899297
r9,p29_connection_residual,hann,122927,126686,0.012479234720927402,80.13311892619681,0.0007616073066114347,1.0127756736854183
r9,p29_connection_residual,hann,126687,130560,0.012860892161899189,77.75510341051863,0.0007461973975755769,0.9630838894883544
r9,p29_connection_residual,hann,130561,134554,0.013254246411622202,75.44751839856649,0.0007709710862395917,0.9651616001997892
r9,p29_connection_residual,hann,134555,138669,0.013659651274831288,73.20831109667924,0.0009138495977932147,1.110388332677053
r9,p29_connection_residual,hann,138670,142910,0.014077403773423564,71.03582564619472,0.0008513051075233462,1.0036608199992292
r9,p29_connection_residual,hann,142911,147281,0.014507954711467775,68.9277034487537,0.0008289845135385178,0.9482778695247286
r9,p29_connection_residual,hann,147282,151786,0.014951704134311914,66.88200829931822,0.0009151237199173329,1.0156756047917124
r9,p29_connection_residual,hann,151787,156428,0.015409002834706727,64.89712609745474,0.0009424527549666038,1.015136530554291
r9,p29_connection_residual,hann,156429,161213,0.015880298604560306,62.97110809445564,0.0009148306087893173,0.9559358503545635
r9,p29_connection_residual,hann,161214,166144,0.016366043754065914,61.10212187056899,0.0011459366095204198,1.1619718206453253
r9,p29_connection_residual,hann,166145,171225,0.016866587569807946,59.28881558650613,0.0009764671315340605,0.9609005427416458
r9,p29_connection_residual,hann,171226,176462,0.017382428602470943,57.529360417326735,0.0010047878459670612,0.959316255458336
r9,p29_connection_residual,hann,176463,181859,0.01791406841479623,55.82204872981528,0.0010544856339319694,0.9769183193736977
r9,p29_connection_residual,hann,181860,187422,0.01846200555736023,54.16529622922418,0.0011068948797990827,0.9948722629867721
r9,p29_connection_residual,hann,187423,193154,0.01902669234049891,52.55774267561307,0.001150461253171085,1.0035426144199975
r9,p29_connection_residual,hann,193155,199062,0.019608625808556806,50.99796435319911,0.0011850819182735951,1.0029467825605916
r9,p29_connection_residual,hann,199063,205150,0.02020835828314611,49.4844749874613,0.0011560687098170108,0.9494651033319734
r9,p29_connection_residual,hann,205151,211425,0.02082643756742857,48.015893105210964,0.0012400714587422405,0.9881047480017853
r9,p29_connection_residual,hann,211426,217891,0.02146341598301631,46.590906162899955,0.0013024237146240633,1.0071324734179272
r9,p29_connection_residual,hann,217892,224556,0.022119890585624514,45.208180218119594,0.0013329542353160248,0.9999656679039945
r9,p29_connection_residual,hann,224557,231424,0.022796464455700143,43.8664513939553,0.0013897002237210328,1.0117211879157197
r9,p29_connection_residual,hann,231425,238502,0.023493685396293193,42.56462888354583,0.0014202528553022827,1.0032868432482922
r9,p29_connection_residual,hann,238503,245797,0.02421225348681944,41.30140139761777,0.0015144605098066132,1.0380126866392139
r9,p29_connection_residual,hann,245798,253314,0.024952770301511613,40.07571054903756,0.0014875122426829825,0.989432115659826
r9,p29_connection_residual,hann,253315,261062,0.025715932907440866,38.88639792300327,0.0015476245686145416,0.9987251991575514
r9,p29_connection_residual,hann,261063,269047,0.026502493648900283,37.73229844888557,0.00157746852859633,0.987769898933206
r9,p29_connection_residual,hann,269048,277276,0.02731310184654976,36.61246553460649,0.0017283651473889025,1.0501671815463012
r9,p29_connection_residual,hann,277277,285756,0.028148457579768024,35.525925254205035,0.0017458753473508734,1.0294076340512224
r9,p29_connection_residual,hann,285757,294496,0.029009359433120892,34.47163327771619,0.001665141871807037,0.952598324832401
r9,p29_connection_residual,hann,294497,303503,0.029896609003530823,33.44860950223147,0.0018340482735013585,1.018123833408104
r9,p29_connection_residual,hann,303504,312786,0.03081100487553108,32.455935924185376,0.0018105270020635136,0.9751842088029266
r9,p29_connection_residual,hann,312787,322353,0.03175339789865015,31.492692630621125,0.0019216438864071838,1.0043085013103292
r9,p29_connection_residual,hann,322354,332212,0.032724588163642335,30.558062182460702,0.002076416233834874,1.0530562094709777
r9,p29_connection_residual,hann,332213,342373,0.0337254742663465,29.651176795988484,0.0019921784746938257,0.98030630582316
r9,p29_connection_residual,hann,342374,352845,0.03475700706764033,28.771176932867323,0.002127003912692309,1.0155671852045018
r9,p29_connection_residual,hann,352846,363636,0.03582003741706588,27.917335438727545,0.0021873424199543626,1.01350311368472
r9,p29_connection_residual,hann,363637,374758,0.03691556241559919,27.088846398759884,0.0022167983679552516,0.996582614617538
r9,p29_connection_residual,hann,374759,386220,0.03804463444166602,26.284915459847667,0.002314467727077194,1.0096264731622728
r9,p29_connection_residual,hann,386221,398033,0.03920825210245925,25.50483498695106,0.002350926771776077,0.9950591601524069
r9,p29_connection_residual,hann,398034,410207,0.040407466270232784,24.7479016207625,0.0024770593668328776,1.0173564016892056
r9,p29_connection_residual,hann,410208,422753,0.041643326310946874,24.01345158004652,0.0024619183991107098,0.9811567029773273
r9,p29_connection_residual,hann,422754,435683,0.042916981601925364,23.30079988558975,0.0026300880354335732,1.0170487375999897
r9,p29_connection_residual,hann,435684,449009,0.0442296322792763,22.60927682341478,0.002644624179737464,0.9922798213032658
r9,p29_connection_residual,hann,449010,462742,0.045582429226621965,21.938277905907658,0.0026964377226162406,0.9817365916464867
r9,p29_connection_residual,hann,462743,476895,0.046976571073781025,21.2872071575724,0.0028411930877608035,1.0037423471210356
r9,p29_connection_residual,hann,476896,491481,0.048413357968230215,20.655456303118232,0.0030601312384506947,1.048996036764944
r9,p29_connection_residual,hann,491482,506513,0.04989409005744067,20.042453902831937,0.0030102129992866126,1.001268294068192
r9,p29_connection_residual,hann,506514,522005,0.051420116741407736,19.447641572441576,0.003043021770938703,0.9821268302797259
r9,p29_connection_residual,hann,522006,537971,0.05299283817894641,18.87047447096901,0.003213950254431574,1.0064982633194206
r9,p29_connection_residual,hann,537972,554425,0.05461365452888133,18.31043918643405,0.003371405091610552,1.0244940718398419
r9,p29_connection_residual,hann,554426,571382,0.056284015202542184,17.767033791058193,0.0033885491375457094,0.9991593847808307
r9,p29_connection_residual,hann,571383,588858,0.058005469622614034,17.23975353541728,0.0034773223799410913,0.9948850938261304
r9,p29_connection_residual,hann,588859,606868,0.05977956871808294,16.72812336127655,0.003592362938957759,0.9973245249743918
r9,p29_connection_residual,hann,606869,625430,0.06160796041665395,16.231668655105786,0.0036871356348760044,0.9931946004945599
r9,p29_connection_residual,hann,625431,644559,0.0634922971650105,15.749942034717916,0.003829098353657899,1.0008621343661193
r9,p29_connection_residual,hann,644560,664273,0.06543422689082526,15.282521816425911,0.00410643112280559,1.0415012485557447
r9,p29_connection_residual,hann,664274,684590,0.06743554979830742,14.828973782980846,0.004039957544189848,0.9942308274326545
r9,p29_connection_residual,hann,684591,705528,0.06949806609165467,14.38888959415347,0.004245319628232881,1.01378346265949
r9,p29_connection_residual,hann,705529,727107,0.07162367448009073,13.961863968288453,0.004175507064909024,0.9674931796906769
r9,p29_connection_residual,hann,727108,749346,0.0738143259379912,13.547505681215116,0.004507198123157378,1.0133544950666347
r9,p29_connection_residual,hann,749347,772265,0.07607196993341239,13.145446356592629,0.00453342236916927,0.9890096359285463
r9,p29_connection_residual,hann,772266,795885,0.07839865594574948,12.755320712283421,0.004615941149783379,0.9771255609194283
r9,p29_connection_residual,hann,795886,820227,0.0807964842132379,12.376776164675709,0.005056220972989554,1.0385796099313027
r9,p29_connection_residual,hann,820228,845314,0.08326765347912718,12.009465359206638,0.004995320652429712,0.995599444419363
r9,p29_connection_residual,hann,845315,871168,0.08581441475183525,11.653053894172409,0.005278653626280833,1.0208582088421196
