cell,progress,q_end,entity,observed_survival,observed_phase,model,predicted_survival,predicted_phase
5,0.20833333333333334,211,edge,0.4256998879207863,1.7199489569808013,circle_secant_rho1,0.4183498847688646,1.7348311945343795
5,0.20833333333333334,211,edge,0.4256998879207863,1.7199489569808013,circle_shared_rho_primary,0.4257732596974055,1.7198005675474688
5,0.20833333333333334,211,edge,0.4256998879207863,1.7199489569808013,circle_edge_rho_sensitivity,0.4263189896684628,1.7186969692466887
5,0.20833333333333334,211,edge,0.4256998879207863,1.7199489569808013,circle_candidate_plus_j_secondary,0.4262605696327525,1.7188151000248464
6,0.25,311,candidate,0.6130841088123242,1.3426541638545335,home_r10,0.6432992253236935,1.2801218736143953
6,0.25,311,candidate,0.6130841088123242,1.3426541638545335,direct_log_rung,0.6094898030479586,1.3500277547037873
6,0.25,311,candidate,0.6130841088123242,1.3426541638545335,circle_secant_rho1,0.6067996869012575,1.3555384366343932
6,0.25,311,candidate,0.6130841088123242,1.3426541638545335,circle_shared_rho_primary,0.6128965983407892,1.3430391435404547
6,0.25,311,candidate,0.6130841088123242,1.3426541638545335,circle_candidate_rho_sensitivity,0.612271510627699,1.3443222698415376
6,0.25,311,edge,0.3732433514593464,1.827106808874785,home_r10,0.41101177766627783,1.7497260079824646
6,0.25,311,edge,0.3732433514593464,1.827106808874785,direct_log_rung,0.36896283078250003,1.835967371660942
6,0.25,311,edge,0.3732433514593464,1.827106808874785,circle_secant_rho1,0.3649653988774616,1.8442612305172568
6,0.25,311,edge,0.3732433514593464,1.827106808874785,circle_shared_rho_primary,0.3725245393496204,1.8285932736806434
6,0.25,311,edge,0.3732433514593464,1.827106808874785,circle_edge_rho_sensitivity,0.3730808122105577,1.8274428805162972
6,0.25,311,edge,0.3732433514593464,1.827106808874785,circle_candidate_plus_j_secondary,0.37309599297472673,1.827411491001187
7,0.2916666666666667,457,candidate,0.5757617802691417,1.4186868778628,home_r10,0.609128452117498,1.3507683717680439
7,0.2916666666666667,457,candidate,0.5757617802691417,1.4186868778628,direct_log_rung,0.5770123522034946,1.4161560239175959
7,0.2916666666666667,457,candidate,0.5757617802691417,1.4186868778628,circle_secant_rho1,0.5746889233167582,1.4208572969867916
7,0.2916666666666667,457,candidate,0.5757617802691417,1.4186868778628,circle_shared_rho_primary,0.5804267425711281,1.409240989058307
7,0.2916666666666667,457,candidate,0.5757617802691417,1.4186868778628,circle_candidate_rho_sensitivity,0.5798382082769065,1.4104334717141256
7,0.2916666666666667,457,edge,0.32912651870829407,1.9195714796945489,home_r10,0.3684488967044377,1.8370326216565362
7,0.2916666666666667,457,edge,0.32912651870829407,1.9195714796945489,direct_log_rung,0.33065333241616807,1.9163241325609395
7,0.2916666666666667,457,edge,0.32912651870829407,1.9195714796945489,circle_secant_rho1,0.32731444878645793,1.9234305181830949
7,0.2916666666666667,457,edge,0.32912651870829407,1.9195714796945489,circle_shared_rho_primary,0.33405101380250113,1.909111214993703
7,0.2916666666666667,457,edge,0.32912651870829407,1.9195714796945489,circle_edge_rho_sensitivity,0.33454699239033003,1.9080598444366446
7,0.2916666666666667,457,edge,0.32912651870829407,1.9195714796945489,circle_candidate_plus_j_secondary,0.33457258540603224,1.9080056031388457
8,0.3333333333333333,673,candidate,0.5417923122786986,1.4871140691887987,home_r10,0.5754232140525894,1.4193718841235585
8,0.3333333333333333,673,candidate,0.5417923122786986,1.4871140691887987,direct_log_rung,0.5405682074971762,1.4895706252806855
8,0.3333333333333333,673,candidate,0.5417923122786986,1.4871140691887987,circle_secant_rho1,0.5378902730494329,1.4949430619060289
8,0.3333333333333333,673,candidate,0.5417923122786986,1.4871140691887987,circle_shared_rho_primary,0.5441315894764533,1.4824181434699188
8,0.3333333333333333,673,candidate,0.5417923122786986,1.4871140691887987,circle_candidate_rho_sensitivity,0.5434911837600783,1.4837039003638093
8,0.3333333333333333,673,edge,0.29140226452105034,2.001153540619977,home_r10,0.32876279897244176,1.9203456317905065
8,0.3333333333333333,673,edge,0.29140226452105034,2.001153540619977,direct_log_rung,0.2902187698145654,2.003759576094865
8,0.3333333333333333,673,edge,0.29140226452105034,2.001153540619977,circle_secant_rho1,0.286533879054348,2.0118939026534046
8,0.3333333333333333,673,edge,0.29140226452105034,2.001153540619977,circle_shared_rho_primary,0.29341849379379226,1.9967209933621763
8,0.3333333333333333,673,edge,0.29140226452105034,2.001153540619977,circle_edge_rho_sensitivity,0.2939258784310975,1.995606948224454
8,0.3333333333333333,673,edge,0.29140226452105034,2.001153540619977,circle_candidate_plus_j_secondary,0.29404449545602773,1.9953465863446418
9,0.375,983,candidate,0.5132587804537413,1.5442756571292773,home_r10,0.5463816846205499,1.477899400945743
9,0.375,983,candidate,0.5132587804537413,1.5442756571292773,direct_log_rung,0.5095980644823096,1.5515990187001076
9,0.375,983,candidate,0.5132587804537413,1.5442756571292773,circle_secant_rho1,0.5066492506143615,1.5574974335613534
9,0.375,983,candidate,0.5132587804537413,1.5442756571292773,circle_shared_rho_primary,0.5132440554673368,1.5443051174503744
9,0.375,983,candidate,0.5132587804537413,1.5442756571292773,circle_candidate_rho_sensitivity,0.5125671465118178,1.545659386659599
9,0.375,983,edge,0.2615082653750824,2.068015711966865,home_r10,0.29635444745001893,1.9902823635839524
9,0.375,983,edge,0.2615082653750824,2.068015711966865,direct_log_rung,0.25781736091413787,2.076433841047697
9,0.375,983,edge,0.2615082653750824,2.068015711966865,circle_secant_rho1,0.2538986872199397,2.085414630388258
9,0.375,983,edge,0.2615082653750824,2.068015711966865,circle_shared_rho_primary,0.26079138674622104,2.06964772139822
9,0.375,983,edge,0.2615082653750824,2.068015711966865,circle_edge_rho_sensitivity,0.2612998358141321,2.068490062839791
9,0.375,983,edge,0.2615082653750824,2.068015711966865,circle_candidate_plus_j_secondary,0.26151600329754193,2.0679981040990607
10,0.4166666666666667,1453,candidate,0.4860365411055449,1.5987268759515678,home_r10,0.5197519729053862,1.5312820990375944
10,0.4166666666666667,1453,candidate,0.4860365411055449,1.5987268759515678,direct_log_rung,0.4819000323343745,1.607004173071049
10,0.4166666666666667,1453,candidate,0.4860365411055449,1.5987268759515678,circle_secant_rho1,0.4787943267690161,1.6132203979317319
10,0.4166666666666667,1453,candidate,0.4860365411055449,1.5987268759515678,circle_shared_rho_primary,0.48558005619185385,1.5996402137853796
10,0.4166666666666667,1453,candidate,0.4860365411055449,1.5987268759515678,circle_candidate_rho_sensitivity,0.48488331729165846,1.6010342999405542
