event,offset,center_count,prime_rate,survivor_rate,parent_progress_mean,parent_progress_median,parent_progress_p10,parent_progress_p90,child_centroid_mean,child_centroid_median,child_centroid_p10,child_centroid_p90,child_dispersion_mean,child_coupling_mean,child_flip_count_mean
survivor_composite_center,15,9108,0.0,0.0,0.06270077528659503,0.06270077734272064,0.0627004909744275,0.06270105815577365,0.9988747740801956,1.0342865770616934,0.7059445003105765,1.2380725465496498,0.49971503621800967,-0.014990741495861526,4.14877031181379
survivor_composite_center,16,9108,0.06159420289855073,0.07345191040843214,0.24683721355123509,0.099378935004768,0.09937803798633055,0.6752837213597417,0.998921681964278,1.0342947197018484,0.7059453396034553,1.238164590603162,0.49971505765392066,-0.014957226602518131,4.14877031181379
survivor_composite_center,17,9108,0.0,0.0,0.06270077528517726,0.06270077734130286,0.06270049097300988,0.06270105815435571,0.9988953941229907,1.0342197751565025,0.7060410489559364,1.2382588845667775,0.4997150837703661,-0.014937705852946596,4.14877031181379
survivor_composite_center,18,9108,0.11846728151075978,0.14086517347386912,0.39428482969031625,0.2562876023894177,0.14558655257342176,1.0,0.9989667005821963,1.0342900966401165,0.7061367583084177,1.238354564711946,0.4997151040504512,-0.01492085794528827,4.148550724637682
survivor_composite_center,19,9108,0.0,0.0,0.06270077528375947,0.0627007773398851,0.06270049097159226,0.06270105815293779,0.9989404127409091,1.0343125427131694,0.7060949469024732,1.238365529160732,0.4997151254951987,-0.014931822745969214,4.149099692577954
survivor_composite_center,20,9108,0.08234519104084322,0.09771629336846728,0.28989186273883344,0.17602233449648375,0.09937803514643644,0.8874469154096077,0.998938523474745,1.0343962782092184,0.7059594551749767,1.2381164522512005,0.4997151446026919,-0.01496428126631559,4.149209486166008
survivor_composite_center,21,9108,0.0,0.0,0.0627007752823417,0.06270077733846732,0.06270049097017465,0.06270105815151987,0.9990098299339504,1.0344905724405364,0.7060551645274581,1.2382121449137886,0.4997151637159902,-0.014961189595581946,4.149429073342117
survivor_composite_center,22,9108,0.06796223100570926,0.07981993851559069,0.2561152745370549,0.09937893499802575,0.09937803797958976,0.7413081165661795,0.9989103463672934,1.0343182413605523,0.7060696884779163,1.2381251003784555,0.4997151875033474,-0.01495661867504361,4.149538866930171
survivor_composite_center,23,9108,0.0,0.0,0.06270077528092394,0.06270077733704954,0.06270049096875703,0.06270105815010193,0.9988596599508829,1.0342652615190184,0.7060802042875238,1.2381046841265568,0.4997151996158324,-0.014849638326400828,4.149099692577954
survivor_composite_center,24,9108,0.12198067632850242,0.14591567852437418,0.39661001025421655,0.256287461603428,0.1455865303416928,1.0,0.9987845749593492,1.0341341457927502,0.7061283140308856,1.2380934860307702,0.4997152093985368,-0.014820175524869427,4.149209486166008
survivor_composite_center,25,9108,0.0,0.0,0.06270077527950615,0.06270077733563177,0.06270049096733941,0.06270105814868401,0.998758287118062,1.0339872270060018,0.7061421266240749,1.2381497242100685,0.4997152145202562,-0.014808001105098289,4.149099692577954
survivor_composite_center,26,9108,0.06225296442687747,0.07619675010979358,0.254437699782425,0.14558586834211262,0.09937803513969566,0.7315608517874435,0.9988051950021444,1.0339925584723524,0.7062378484939759,1.2382454168726569,0.4997152149682552,-0.014770814454339452,4.149099692577954
survivor_composite_center,27,9108,0.0,0.0,0.06270077527808839,0.062700777334214,0.0627004909659218,0.06270105814726608,0.9987545085857338,1.0340412792000149,0.7060685481608705,1.238341109535245,0.49971522008294295,-0.014726287082226739,4.149099692577954
survivor_composite_center,28,9108,0.06807202459376373,0.08333333333333333,0.2681416694240441,0.09937893499128347,0.09937803797284897,0.7885454812378292,0.9988258150449394,1.034137001069916,0.70606080821001,1.2384368021978334,0.4997152181894538,-0.01471500238056807,4.14877031181379
survivor_composite_center,29,9108,0.0,0.0,0.06270077527667062,0.06270077733279622,0.06270049096450418,0.06270105814584816,0.9988727229290215,1.034232722939817,0.7061565300799111,1.238392776124223,0.4997152221382563,-0.01472978533257954,4.148550724637682
survivor_composite_center,30,9108,0.15974967061923584,0.1919191919191919,0.475638477687244,0.348275461407388,0.17602356598646915,1.0,0.998919630813104,1.0343284448097179,0.706147438597652,1.2384884562693916,0.4997152330920079,-0.014731788314663591,4.149099692577954
survivor_composite_center,31,9108,0.0,0.0,0.06270077527525285,0.06270077733137844,0.06270049096308655,0.06270105814443024,0.9989909372723096,1.034424166679619,0.7062431604675531,1.2385277601352849,0.49971525104657477,-0.014758884654738466,4.149209486166008
survivor_composite_center,32,9108,0.05764163372859025,0.06949934123847168,0.2471569814642409,0.14558586802118983,0.09937803513295487,0.6778104708067836,0.9989890480061456,1.0343829632328516,0.7062216724501992,1.238611546046315,0.49971527950810385,-0.014718992360564537,4.148880105401845
