base,factors,voice_count,first_missing_prime,harmonic_repeat_count,event_x_old_lock,event_x_echo,last_pure_repeat_x,phi_crossed_before_expansion
10088502,2;3;977;1721,4,5,3,1.8185152659279145,0.1814847340720855,1.8416857844472245,False
10088558,2;2087;2417,3,3,1,1.8724436783011669,0.12755632169883305,1.9175808891254136,False
10088566,2;1993;2531,3,3,1,1.8724436841732233,0.12755631582677654,1.9175808930110405,False
10088582,2;7;17;19;23;97,6,3,1,1.8724436959173212,0.12755630408267915,1.9175809007822842,False
10088662,2;1699;2969,3,3,1,1.8724437546374963,0.1275562453625039,1.9175809396382941,False
10088670,2;3;5;523;643,5,7,5,1.7846590989206725,0.2153409010793277,1.8000121476216733,False
10088674,2;23;71;3089,4,3,1,1.8724437634454774,0.12755623655452242,1.9175809454666657,False
10088690,2;5;971;1039,4,3,1,1.8724437751894345,0.12755622481056533,1.9175809532378163,False
10088746,2;43;73;1607,4,3,1,1.872443816293121,0.12755618370687924,1.9175809804367336,False
10088754,2;3;13;211;613,5,5,3,1.8185155215178783,0.1814844784821218,1.8416860102463144,False
10088770,2;5;463;2179,4,3,1,1.8724438339089082,0.1275561660910917,1.9175809920933604,False
10088782,2;11;499;919,4,3,1,1.8724438427167844,0.12755615728321548,1.9175809979216625,False
10088790,2;3;5;37;61;149,6,7,5,1.784659240645107,0.2153407593548928,1.8000122803739524,False
10088810,2;5;19;29;1831,5,3,1,1.8724438632684506,0.12755613673154975,1.917581011521004,False
10088830,2;5;367;2749,4,3,1,1.8724438779481727,0.1275561220518275,1.9175810212347932,False
10088862,2;3;7;89;2699,5,5,3,1.8185156310542594,0.18148436894574063,1.8416861070154293,False
10088870,2;5;11;41;2237,5,3,1,1.8724439073075194,0.12755609269248044,1.9175810406623066,False
10088882,2;59;193;443,4,3,1,1.8724439161152981,0.12755608388470163,1.9175810464905438,False
10088890,2;5;7;101;1427,5,3,1,1.8724439219871447,0.12755607801285562,1.9175810503760315,False
10088914,2;11;151;3037,4,3,1,1.872443939602651,0.1275560603973487,1.9175810620324725,False
10088930,2;5;829;1217,4,3,1,1.8724439513462965,0.12755604865370343,1.9175810698034155,False
10088934,2;3;751;2239,4,5,3,1.8185157040777886,0.18148429592221138,1.8416861715275312,False
10088942,2;1979;2549,3,3,1,1.8724439601540168,0.1275560398459831,1.917581075631614,False
10088958,2;3;11;71;2153,5,5,3,1.8185157284188362,0.18148427158116384,1.8416861930314514,False
10089014,2;13;173;2243,4,3,1,1.8724440130000932,0.1275559869999067,1.9175811106006428,False
10089030,2;3;5;7;107;449,6,11,9,1.741115886284654,0.2588841137153462,1.7501202363145412,False
10089034,2;41;61;2017,4,3,1,1.872444027679484,0.12755597232051574,1.917581120314212,False
10089042,2;3;23;29;2521,5,5,3,1.8185158136119952,0.18148418638800487,1.8416862682947226,False
10089070,2;5;709;1423,4,3,1,1.8724440541023064,0.12755594589769387,1.917581137798583,False
10089114,2;3;7;19;47;269,6,5,3,1.8185158866340747,0.18148411336592535,1.8416863328055422,False
10089134,2;11;23;127;157,5,3,1,1.8724441010759523,0.1275558989240481,1.9175811688817364,False
10089158,2;29;197;883,4,3,1,1.8724441186909833,0.12755588130901666,1.9175811805378615,False
10089202,2;1801;2801,3,3,1,1.872444150985086,0.12755584901491387,1.9175812019073444,False
10089242,2;71;227;313,4,3,1,1.8724441803432248,0.12755581965677498,1.9175812213340568,False
10089262,2;17;43;67;103,5,3,1,1.8724441950222457,0.12755580497775426,1.9175812310473805,False
10089282,2;3;7;229;1049,5,5,3,1.8185160570166718,0.18148394298332823,1.841686483328793,False
10089290,2;5;659;1531,4,3,1,1.87244421557282,0.12755578442717982,1.917581244645998,False
10089302,2;47;181;593,4,3,1,1.87244422438019,0.12755577561981027,1.917581250473964,False
10089318,2;3;23;113;647,5,5,3,1.8185160935268176,0.18148390647318244,1.8416865155834121,False
10089330,2;3;5;17;73;271,6,7,5,1.7846598783818959,0.21534012161810429,1.8000128777374909,False
10089338,2;7;761;947,4,3,1,1.8724442508022285,0.12755574919777174,1.917581267957815,False
10089354,2;3;11;59;2591,5,5,3,1.8185161300368184,0.1814838699631816,1.8416865478379028,False
10089358,2;97;131;397,4,3,1,1.8724442654810929,0.1275557345189069,1.917581277671035,False
10089366,2;3;7;233;1031,5,5,3,1.8185161422067866,0.18148385779321355,1.8416865585893711,False
10089398,2;11;17;53;509,5,3,1,1.8724442948387252,0.12755570516127465,1.917581297097411,False
10089402,2;3;941;1787,4,5,3,1.818516178716594,0.181483821283406,1.841686590843691,False
10089422,2;7;577;1249,4,3,1,1.8724443124532426,0.12755568754675767,1.9175813087531959,False
10089446,2;31;353;461,4,3,1,1.872444330067713,0.12755566993228745,1.9175813204089494,False
10089498,2;3;557;3019,4,5,3,1.8185162760753717,0.1814837239246279,1.8416866768545836,False
10089502,2;23;137;1601,4,3,1,1.872444371167961,0.12755562883203878,1.917581347605586,False
10089526,2;41;71;1733,4,3,1,1.8724443887822755,0.12755561121772444,1.9175813592612359,False
10089534,2;3;7;13;17;1087,6,5,3,1.8185163125846482,0.18148368741535187,1.8416867091084332,False
10089570,2;3;5;19;31;571,6,7,5,1.7846601618083,0.2153398381917002,1.8000131432209887,False
10089586,2;13;281;1381,4,3,1,1.8724444328178567,0.12755556718214317,1.917581388400225,False
10089622,2;29;73;2383,4,3,1,1.8724444592390652,0.1275555407609347,1.9175814058835257,False
10089646,2;7;19;83;457,5,3,1,1.872444476853146,0.1275555231468542,1.9175814175390207,False
10089678,2;3;37;47;967,5,5,3,1.8185164586203029,0.1814835413796973,1.8416868381225495,False
10089686,2;23;421;521,4,3,1,1.8724445062098427,0.1275554937901572,1.917581436964776,False
10089690,2;3;5;13;41;631,6,7,5,1.7846603035186936,0.21533969648130605,1.8000132759601053,False
10089694,2;31;109;1493,4,3,1,1.8724445120811668,0.12755548791883342,1.9175814408499172,False
10089698,2;101;199;251,4,3,1,1.8724445150168267,0.12755548498317348,1.9175814427924862,False
10089710,2;5;431;2341,4,3,1,1.8724445238237986,0.1275554761762014,1.917581448620188,False
10089766,2;61;191;433,4,3,1,1.8724445649228474,0.127555435077153,1.9175814758160292,False
10089798,2;3;19;67;1321,5,5,3,1.81851658031491,0.1814834196850901,1.841686945632746,False
10089806,2;17;167;1777,4,3,1,1.8724445942791546,0.12755540572084573,1.9175814952415267,False
10089814,2;7;839;859,4,3,1,1.8724446001504005,0.12755539984959985,1.9175814991266156,False
10089826,2;37;59;2311,4,3,1,1.872444608957259,0.12755539104274077,1.9175815049542424,False
10089870,2;3;5;7;23;2089,6,11,9,1.7411170497687116,0.2588829502312885,1.7501213651387657,False
10089922,2;1973;2557,3,3,1,1.8724446794117107,0.12755532058828914,1.9175815515749808,False
10089962,2;23;401;547,4,3,1,1.8724447087675118,0.12755529123248846,1.9175815710001425,False
10089970,2;5;11;29;3163,5,3,1,1.872444714638656,0.1275552853613439,1.917581574885164,False
10089986,2;1987;2539,3,3,1,1.8724447263809294,0.12755527361907038,1.9175815826551974,False
10090002,2;3;13;277;467,5,5,3,1.8185167871920456,0.18148321280795404,1.8416871283968104,False
10090010,2;5;7;17;61;139,6,3,1,1.8724447439943008,0.12755525600569906,1.9175815943102217,False
10090030,2;5;409;2467,4,3,1,1.8724447586720745,0.12755524132792534,1.9175816040227183,False
10090038,2;3;7;79;3041,5,5,3,1.8185168236992928,0.1814831763007073,1.841687160648865,False
10090054,2;13;23;47;359,5,3,1,1.8724447762853604,0.12755522371463976,1.9175816156776861,False
10090066,2;7;31;67;347,5,3,1,1.8724447850919859,0.1275552149080145,1.9175816215051582,False
10090086,2;3;29;103;563,5,5,3,1.818516872375396,0.18148312762460375,1.841687203651405,False
10090090,2;5;821;1229,4,3,1,1.8724448027052008,0.12755519729479906,1.9175816331600788,False
10090102,2;11;19;101;239,5,3,1,1.872444811511791,0.12755518848820885,1.9175816389875278,False
10090110,2;3;5;317;1061,5,7,5,1.7846607994903325,0.21533920050966773,1.8000137405331933,False
10090122,2;3;7;37;43;151,6,5,3,1.8185169088823048,0.18148309111769523,1.8416872359031604,False
10090194,2;3;701;2399,4,5,3,1.8185169818956872,0.18148301810431292,1.841687300406287,False
10090230,2;3;5;179;1879,5,7,5,1.784660941192303,0.21533905880769683,1.8000138732644129,False
10090254,2;3;19;61;1451,5,5,3,1.8185170427397295,0.18148295726027053,1.8416873541585,False
10090298,2;59;233;367,4,3,1,1.8724449553511096,0.12755504464889042,1.9175817341680943,False
10090330,2;5;19;23;2309,5,3,1,1.8724449788347837,0.1275550211652162,1.9175817497075822,False
10090334,2;67;257;293,4,3,1,1.872444981770237,0.12755501822976276,1.9175817516500144,False
10090342,2;1861;2711,3,3,1,1.8724449876411402,0.12755501235885977,1.9175817555348764,False
10090362,2;3;991;1697,4,5,3,1.8185171522579913,0.18148284774200876,1.8416874509115866,False
10090406,2;19;131;2027,4,3,1,1.872445034608177,0.12755496539182304,1.917581786613645,False
10090418,2;13;17;37;617,5,3,1,1.8724450434144597,0.12755495658554067,1.9175817924408902,False
10090430,2;5;7;47;3067,5,3,1,1.8724450522207303,0.12755494777926998,1.9175817982681271,False
10090446,2;3;719;2339,4,5,3,1.8185172374379597,0.1814827625620403,1.8416875261631898,False
10090454,2;11;337;1361,4,3,1,1.8724450698332367,0.12755493016676367,1.9175818099225777,False
10090498,2;11;61;73;103,5,3,1,1.87244510212271,0.1275548978772902,1.9175818312889896,False
10090622,2;17;463;641,4,3,1,1.8724451931194712,0.12755480688052862,1.9175818915028626,False
10090642,2;83;89;683,4,3,1,1.872445207796252,0.1275547922037485,1.9175819012147002,False
10090654,2;7;443;1627,4,3,1,1.872445216602304,0.12755478339769596,1.9175819070417923,False
10090670,2;5;53;79;241,5,3,1,1.872445228343689,0.12755477165631082,1.917581914811236,False
10090678,2;13;163;2381,4,3,1,1.8724452342143738,0.12755476578562602,1.917581918695953,False
10090742,2;61;107;773,4,3,1,1.8724452811796655,0.12755471882033476,1.9175819497735644,False
10090762,2;11;523;877,4,3,1,1.8724452958562505,0.1275547041437494,1.9175819594852728,False
10090774,2;1669;3023,3,3,1,1.872445304662186,0.1275546953378138,1.917581965312287,False
10090790,2;5;23;73;601,5,3,1,1.8724453164034154,0.12755468359658448,1.9175819730816277,False
10090810,2;5;31;43;757,5,3,1,1.8724453310799232,0.12755466892007708,1.9175819827932847,False
10090826,2;17;449;661,4,3,1,1.8724453428211054,0.1275546571788945,1.9175819905625942,False
10090910,2;5;97;101;103,5,3,1,1.872445404461973,0.12755459553802692,1.9175820313512444,False
10090914,2;3;787;2137,4,5,3,1.8185177119976257,0.1814822880023744,1.841687945409344,False
10090938,2;3;11;13;19;619,6,5,3,1.8185177363333587,0.18148226366664147,1.8416879669085628,False
10090946,2;71;179;397,4,3,1,1.8724454308793124,0.12755456912068758,1.9175820488319777,False
10090974,2;3;23;83;881,5,5,3,1.8185177728368374,0.1814822271631628,1.841687999157284,False
10090986,2;3;61;79;349,5,5,3,1.8185177850046312,0.1814822149953688,1.8416880099068293,False
10091002,2;41;109;1129,4,3,1,1.8724454719727426,0.12755452802725767,1.917582076024092,False
10091038,2;1889;2671,3,3,1,1.8724454983898131,0.12755450161018714,1.9175820935046473,False
10091058,2;3;31;227;239,5,5,3,1.8185178580110568,0.18148214198894283,1.8416880744038022,False
10091090,2;5;19;173;307,5,3,1,1.8724455365476178,0.12755446345238203,1.9175821187542152,False
10091094,2;3;13;53;2441,5,5,3,1.8185178945140528,0.18148210548594723,1.8416881066520963,False
10091114,2;11;229;2003,4,3,1,1.8724455541588385,0.12755444584116138,1.917582130407813,False
10091130,2;3;5;7;29;1657,6,11,9,1.7411187947935887,0.2588812052064111,1.7501230581797882,False
10091146,2;13;137;2833,4,3,1,1.8724455776403932,0.1275544223596066,1.9175821459458948,False
10091166,2;3;17;19;41;127,6,5,3,1.8185179675196093,0.18148203248039074,1.8416881711483,False
10091186,2;7;503;1433,4,3,1,1.8724456069922204,0.12755439300778,1.9175821653684197,False
10091198,2;13;193;2011,4,3,1,1.872445615797743,0.12755438420225731,1.9175821711951604,False
10091230,2;5;61;71;233,5,3,1,1.8724456392790791,0.12755436072092066,1.9175821867330975,False
10091242,2;7;19;59;643,5,3,1,1.8724456480845595,0.12755435191544084,1.9175821925598098,False
10091290,2;5;11;199;461,5,3,1,1.8724456833063614,0.12755431669363845,1.917582215866581,False
10091298,2;3;7;97;2477,5,5,3,1.8185181013616243,0.18148189863837588,1.8416882893900082,False
10091306,2;31;37;53;83,5,3,1,1.8724456950469206,0.1275543049530792,1.9175822236354771,False
10091310,2;3;5;263;1279,5,7,5,1.7846622164258206,0.21533778357417957,1.8000150677664342,False
10091330,2;5;41;151;163,5,3,1,1.8724457126577205,0.12755428734227928,1.9175822352887961,False
10091362,2;29;257;677,4,3,1,1.8724457361387148,0.1275542638612855,1.917582250826506,False
10091370,2;3;5;17;47;421,6,7,5,1.7846622872676825,0.21533771273231767,1.8000151341234907,False
10091378,2;11;317;1447,4,3,1,1.87244574787918,0.12755425212081972,1.9175822585953397,False
10091406,2;3;13;67;1931,5,5,3,1.8185182108672777,0.18148178913272184,1.8416883861319422,False
10091434,2;23;431;509,4,3,1,1.8724457889706467,0.1275542110293532,1.9175822857861509,False
10091438,2;7;17;109;389,5,3,1,1.8724457919057418,0.1275542080942582,1.9175822877283453,False
10091454,2;3;37;131;347,5,5,3,1.8185182595360392,0.1814817404639609,1.8416884291279871,False
10091474,2;61;181;457,4,3,1,1.8724458183215384,0.1275541816784615,1.9175823052080556,False
10091478,2;3;29;59;983,5,5,3,1.818518283870323,0.181481716129677,1.8416884506259241,False
10091490,2;3;5;359;937,5,7,5,1.784662428950003,0.2153375710499972,1.8000152668362883,False
10091498,2;43;271;433,4,3,1,1.8724458359320115,0.1275541640679888,1.9175823168611577,False
10091506,2;17;293;1013,4,3,1,1.8724458418021586,0.12755415819784163,1.9175823207455178,False
10091598,2;3;11;107;1429,5,5,3,1.8185184055407766,0.18148159445922354,1.8416885581147546,False
10091614,2;13;487;797,4,3,1,1.8724459210486373,0.1275540789513631,1.9175823731840442,False
10091618,2;23;79;2777,4,3,1,1.8724459239836733,0.1275540760163265,1.9175823751261993,False
10091634,2;3;7;241;997,5,5,3,1.8185184420415985,0.18148155795840146,1.841688590361126,False
10091674,2;67;127;593,4,3,1,1.8724459650740493,0.1275540349259507,1.917582402316287,False
10091678,2;31;139;1171,4,3,1,1.8724459680090666,0.1275540319909336,1.9175824042584302,False
10091710,2;5;17;23;29;89,6,3,1,1.8724459914891565,0.12755400851084348,1.91758241979554,False
10091730,2;3;5;11;53;577,6,7,5,1.7846627123090302,0.21533728769096994,1.8000155322566207,False
10091770,2;5;13;149;521,5,3,1,1.8724460355141013,0.12755396448589848,1.9175824489274733,False
10091802,2;3;7;23;31;337,6,5,3,1.8185186123768522,0.18148138762314742,1.841688740842498,False
10091814,2;3;541;3109,4,5,3,1.8185186245435359,0.1814813754564643,1.8416887515910612,False
10091870,2;5;467;2161,4,3,1,1.8724461088883604,0.12755389111163937,1.917582497480265,False
10091874,2;3;13;109;1187,5,5,3,1.81851868537671,0.1814813146232902,1.8416888053336606,False
10091906,2;11;647;709,4,3,1,1.8724461353028952,0.12755386469710475,1.9175825149591381,False
10091922,2;3;863;1949,4,5,3,1.8185187340429594,0.1814812659570407,1.8416888483274836,False
10091926,2;13;19;31;659,5,3,1,1.872446149977591,0.12755385002240874,1.9175825246695928,False
10091978,2;13;131;2963,4,3,1,1.872446188131649,0.127553811868351,1.9175825499166748,False
10091982,2;3;17;163;607,5,5,3,1.8185187948754091,0.181481205124591,1.8416889020694422,False
10092014,2;43;239;491,4,3,1,1.8724462145458685,0.12755378545413187,1.917582567395339,False
10092018,2;3;1009;1667,4,5,3,1.8185188313746854,0.18148116862531435,1.8416889343144465,False
10092030,2;3;5;13;113;229,6,7,5,1.7846630664972891,0.21533693350271071,1.800015864022169,False
10092058,2;29;191;911,4,3,1,1.872446246829771,0.12755375317022907,1.9175825887580555,False
10092122,2;47;101;1063,4,3,1,1.8724462937878947,0.12755370621210546,1.917582619830912,False
10092174,2;3;29;31;1871,5,5,3,1.8185189895365432,0.18148101046345638,1.8416890740413179,False
10092190,2;5;331;3049,4,3,1,1.872446343680537,0.12755365631946328,1.9175826528455802,False
10092214,2;11;631;727,4,3,1,1.872446361289615,0.127553638710385,1.9175826644977567,False
10092246,2;3;829;2029,4,5,3,1.8185190625334067,0.18148093746659338,1.8416891385298313,False
10092270,2;3;5;353;953,5,7,5,1.7846633498394773,0.2153366501605229,1.8000161294267145,False
10092290,2;5;13;29;2677,5,3,1,1.8724464170513877,0.12755358294861224,1.9175827013961104,False
10092310,2;5;47;109;197,5,3,1,1.8724464317254605,0.1275535682745394,1.9175827111061519,False
10092346,2;11;283;1621,4,3,1,1.8724464581387101,0.1275535418612901,1.917582728584173,False
10092362,2;7;263;2741,4,3,1,1.872446469877898,0.1275535301221019,1.9175827363521596,False
10092382,2;19;349;761,4,3,1,1.8724464845518543,0.12755351544814592,1.9175827460621235,False
10092390,2;3;5;7;11;17;257,7,13,11,1.7255600035852838,0.2744399964147163,1.732980862120801,False
10092410,2;5;977;1033,4,3,1,1.8724465050953383,0.12755349490466206,1.9175827596560369,False
10092446,2;7;13;23;2411,5,3,1,1.8724465315082954,0.12755346849170485,1.9175827771338636,False
10092478,2;11;41;67;167,5,3,1,1.8724465549863913,0.12755344501360893,1.9175827926696511,False
10092498,2;3;13;47;2753,5,5,3,1.8185193180178638,0.1814806819821362,1.841689364235592,False
10092526,2;17;101;2939,4,3,1,1.8724465902033791,0.1275534097966208,1.9175828159732289,False
10092534,2;3;19;223;397,5,5,3,1.818519354515064,0.18148064548493606,1.8416893964787595,False
10092538,2;23;151;1453,4,3,1,1.872446599007597,0.127553400992403,1.9175828217991036,False
10092558,2;3;7;103;2333,5,5,3,1.8185193788464502,0.1814806211535498,1.8416894179741332,False
10092634,2;83;163;373,4,3,1,1.8724466694409192,0.1275533305590811,1.9175828684058254,False
10092674,2;2141;2357,3,3,1,1.8724466987879156,0.12755330121208433,1.917582887825146,False
10092742,2;11;193;2377,4,3,1,1.872446748677512,0.12755325132248774,1.917582920837794,False
10092746,2;67;109;691,4,3,1,1.872446751612183,0.1275532483878173,1.917582922779707,False
10092770,2;5;379;2663,4,3,1,1.8724467692201783,0.1275532307798217,1.9175829344311648,False
10092790,2;5;53;137;139,5,3,1,1.8724467838934724,0.12755321610652778,1.91758294414069,False
10092846,2;3;1039;1619,4,5,3,1.8185196708180633,0.18148032918193638,1.8416896759141768,False
10092874,2;11;43;47;227,5,3,1,1.8724468455209526,0.12755315447904766,1.917582984920459,False
10092882,2;3;79;107;199,5,5,3,1.8185197073138635,0.1814802926861366,1.8416897081561054,False
10092934,2;17;37;71;113,5,3,1,1.8724468895402309,0.12755311045976947,1.9175830140486332,False
10092962,2;11;149;3079,4,3,1,1.8724469100824603,0.1275530899175396,1.9175830276417143,False
10092966,2;3;13;83;1559,5,5,3,1.8185197924701664,0.1814802075298337,1.8416897833867745,False
10092970,2;5;41;103;239,5,3,1,1.8724469159516575,0.12755308404834276,1.9175830315254445,False
10092998,2;23;313;701,4,3,1,1.8724469364938052,0.12755306350619466,1.9175830451184714,False
10093002,2;3;17;53;1867,5,5,3,1.8185198289654834,0.18148017103451675,1.8416898156282762,False
10093038,2;3;1291;1303,4,5,3,1.8185198654606551,0.18148013453934458,1.8416898478696497,False
10093134,2;3;41;89;461,5,5,3,1.8185199627804063,0.18148003721959377,1.8416899338460193,False
10093142,2;19;151;1759,4,3,1,1.872447042138134,0.12755295786186632,1.917583115024803,False
10093146,2;3;7;167;1439,5,5,3,1.8185199749453027,0.18148002505469735,1.8416899445930015,False
10093166,2;31;173;941,4,3,1,1.8724470597453582,0.12755294025464178,1.91758312667575,False
10093170,2;3;5;401;839,5,7,5,1.7846644123060338,0.21533558769396596,1.8000171246312782,False
10093182,2;3;11;23;61;109,6,5,3,1.8185200114398952,0.18147998856010458,1.8416899768338626,False
10093198,2;79;127;503,4,3,1,1.8724470832215847,0.12755291677841515,1.9175831422102967,False
10093218,2;3;19;29;43;71,6,5,3,1.8185200479343433,0.18147995206565673,1.8416900090745956,False
10093298,2;41;83;1483,4,3,1,1.872447156584258,0.12755284341574227,1.9175831907554026,False
10093334,2;29;101;1723,4,3,1,1.8724471829946212,0.12755281700537863,1.9175832082315087,False
10093354,2;1709;2953,3,3,1,1.872447197667,0.12755280233299982,1.9175832179404262,False
10093362,2;3;1153;1459,4,5,3,1.8185201939106865,0.1814798060893136,1.8416901380362458,False
10093414,2;31;263;619,4,3,1,1.8724472416839422,0.12755275831605806,1.9175832470670506,False
10093418,2;73;257;269,4,3,1,1.8724472446183942,0.12755275538160563,1.9175832490088187,False
10093426,2;7;53;61;223,5,3,1,1.872447250487295,0.12755274951270473,1.9175832528923522,False
10093470,2;3;5;509;661,5,7,5,1.78466476643817,0.21533523356182976,1.8000174563442115,False
10093478,2;17;283;1049,4,3,1,1.8724472886350245,0.12755271136497537,1.9175832781352362,False
10093490,2;5;11;89;1031,5,3,1,1.8724472974383155,0.12755270256168438,1.917583283960496,False
10093514,2;79;193;331,4,3,1,1.8724473150448628,0.1275526849551374,1.9175832956109937,False
10093530,2;3;5;157;2143,5,7,5,1.7846648372631944,0.21533516273680536,1.800017522685483,False
10093538,2;7;13;31;1789,5,3,1,1.872447332651363,0.12755266734863716,1.91758330726146,False
10093546,2;17;307;967,4,3,1,1.8724473385201859,0.12755266147981412,1.9175833111449414,False
10093562,2;43;241;487,4,3,1,1.8724473502578163,0.12755264974218364,1.917583318911895,False
10093666,2;11;271;1693,4,3,1,1.8724474265519082,0.12755257344809162,1.917583369396756,False
10093674,2;3;19;37;2393,5,5,3,1.8185205101848132,0.18147948981518686,1.8416904174461226,False
10093710,2;3;5;11;73;419,6,7,5,1.7846650497354621,0.21533495026453775,1.8000177217066673,False
10093738,2;101;107;467,4,3,1,1.8724474793703811,0.1275525206296188,1.9175834043474733,False
10093742,2;1637;3083,3,3,1,1.8724474823047288,0.12755251769527154,1.9175834062891717,False
10093746,2;3;13;151;857,5,5,3,1.8185205831696052,0.1814794168303948,1.8416904819239583,False
10093774,2;1753;2879,3,3,1,1.8724475057794598,0.12755249422054007,1.9175834218227268,False
10093786,2;31;71;2293,4,3,1,1.8724475145824626,0.1275524854175372,1.9175834276477959,False
10093798,2;11;13;29;1217,5,3,1,1.8724475233854543,0.127552476614546,1.9175834334728576,False
10093814,2;47;167;643,4,3,1,1.8724475351227574,0.12755246487724256,1.917583441239594,False
10093818,2;3;7;17;67;211,6,5,3,1.818520656153818,0.18147934384618206,1.8416905464012816,False
10093838,2;59;113;757,4,3,1,1.8724475527286735,0.12755244727132636,1.9175834528896725,False
10093886,2;11;17;137;197,5,3,1,1.8724475879403661,0.12755241205963413,1.9175834761897377,False
10093954,2;13;17;41;557,5,3,1,1.8724476378232766,0.12755236217672333,1.9175835091979503,False
10093978,2;19;491;541,4,3,1,1.8724476554289207,0.12755234457107967,1.9175835208478482,False
10094002,2;47;73;1471,4,3,1,1.8724476730345172,0.12755232696548272,1.9175835324977148,False
10094046,2;3;593;2837,4,5,3,1.8185208872666696,0.1814791127333301,1.8416907505760916,False
10094054,2;19;109;2437,4,3,1,1.872447711179817,0.12755228882018294,1.9175835577389873,False
10094070,2;3;5;7;71;677,6,11,9,1.7411228655796567,0.25887713442034316,1.750127007697699,False
10094074,2;59;131;653,4,3,1,1.8724477258510277,0.1275522741489722,1.91758356744713,False
10094118,2;3;37;41;1109,5,5,3,1.818520960248469,0.18147903975153104,1.8416908150512796,False
10094126,2;7;373;1933,4,3,1,1.8724477639960242,0.12755223600397608,1.9175835926882012,False
10094146,2;29;79;2203,4,3,1,1.8724477786671176,0.12755222133288213,1.9175836023962662,False
10094154,2;3;7;149;1613,5,5,3,1.8185209967391514,0.18147900326084873,1.841690847288682,False
10094158,2;17;31;61;157,5,3,1,1.8724477874697585,0.12755221253024135,1.917583608221095,False
10094206,2;19;103;2579,4,3,1,1.872447822680205,0.12755217731979493,1.9175836315203338,False
10094214,2;3;13;127;1019,5,5,3,1.8185210575566333,0.18147894244336674,1.8416909010174,False
10094218,2;2083;2423,3,3,1,1.8724478314827877,0.12755216851721257,1.9175836373451238,False
10094230,2;5;347;2909,4,3,1,1.8724478402853582,0.12755215971464182,1.9175836431699063,False
10094266,2;7;13;37;1499,5,3,1,1.8724478666930002,0.12755213330699974,1.9175836606442067,False
10094270,2;5;877;1151,4,3,1,1.8724478696271765,0.12755213037282379,1.9175836625857918,False
10094286,2;3;23;193;379,5,5,3,1.8185211305370803,0.18147886946291927,1.8416909654913927,False
10094318,2;13;223;1741,4,3,1,1.8724479048371865,0.12755209516281343,1.9175836858847404,False
10094326,2;11;463;991,4,3,1,1.8724479107055034,0.12755208929449652,1.9175836897678864,False
10094354,2;67;71;1061,4,3,1,1.872447931244572,0.1275520687554283,1.9175837033588712,False
10094362,2;17;359;827,4,3,1,1.872447937112865,0.12755206288713475,1.9175837072420012,False
10094402,2;61;97;853,4,3,1,1.872447966454255,0.12755203354574493,1.9175837266576026,False
10094410,2;5;607;1663,4,3,1,1.8724479723225174,0.12755202767748255,1.9175837305407126,False
10094434,2;7;19;137;277,5,3,1,1.8724479899272732,0.1275520100727265,1.9175837421900217,False
10094446,2;41;257;479,4,3,1,1.8724479987296339,0.12755200127036603,1.9175837480146647,False
10094474,2;13;199;1951,4,3,1,1.8724480192684296,0.12755198073157029,1.9175837616054683,False
10094494,2;29;269;647,4,3,1,1.8724480339389595,0.12755196606104086,1.9175837713131596,False
10094498,2;17;337;881,4,3,1,1.8724480368730614,0.12755196312693884,1.9175837732546952,False
10094506,2;1877;2689,3,3,1,1.872448042741261,0.12755195725873872,1.9175837771377637,False
10094514,2;3;929;1811,4,5,3,1.8185213616380091,0.18147863836199044,1.8416911696556555,False
10094586,2;3;19;73;1213,5,5,3,1.8185214346160437,0.18147856538395649,1.8416912341275133,False
10094590,2;5;11;163;563,5,3,1,1.872448104357049,0.12755189564295105,1.9175838179097762,False
10094594,2;43;107;1097,4,3,1,1.87244810729112,0.1275518927088802,1.9175838198512916,False
10094610,2;3;5;29;41;283,6,7,5,1.7846661120336798,0.21533388796632014,1.8000187167534134,False
10094662,2;19;211;1259,4,3,1,1.8724481571701257,0.1275518428298742,1.9175838528569138,False
10094702,2;17;367;809,4,3,1,1.8724481865105422,0.1275518134894576,1.9175838722718697,False
10094738,2;19;421;631,4,3,1,1.8724482129168063,0.12755178708319362,1.9175838897452557,False
10094774,2;41;307;401,4,3,1,1.8724482393229651,0.12755176067703475,1.9175839072185727,False
10094786,2;13;157;2473,4,3,1,1.8724482481249947,0.12755175187500514,1.9175839130429961,False
10094802,2;3;797;2111,4,5,3,1.8185216535466704,0.18147834645332978,1.8416914275400122,False
10094818,2;2207;2287,3,3,1,1.8724482715970165,0.1275517284029833,1.9175839285747547,False
10094838,2;3;13;17;23;331,6,5,3,1.8185216900346008,0.18147830996539877,1.8416914597749803,False
10094866,2;1609;3137,3,3,1,1.8724483068048936,0.1275516931951062,1.917583951872288,False
10094890,2;5;13;19;61;67,6,3,1,1.8724483244087622,0.12755167559123773,1.9175839635210088,False
10094910,2;3;5;7;53;907,6,11,9,1.7411240284201095,0.2588759715798907,1.7501281358971763,False
10094938,2;7;41;43;409,5,3,1,1.872448359616359,0.12755164038364095,1.9175839868183562,False
10094942,2;11;13;47;751,5,3,1,1.8724483625503172,0.12755163744968298,1.9175839887597967,False
10095022,2;7;23;107;293,5,3,1,1.8724484212292039,0.12755157877079612,1.917584027588417,False
10095094,2;79;181;353,4,3,1,1.8724484740397582,0.12755152596024172,1.9175840625338811,False
