n,label_prime,parent_empirical,buchstab_parent,ara_compact,raw_compact,ara_full,raw_full,ara_order_scrambled
4000228763,1,0.83652125558747836,0.83286783276999121,0.83322794013112178,0.82933235687853857,0.84464559051585486,0.83982866264618428,0.84095313753469325
4000228831,1,0.83652125558747836,0.83286783276999121,0.83326192549608857,0.82939405793151244,0.84466955169222457,0.83988856419282121,0.83555229578346024
4000228847,0,0.83652125558747836,0.83286783276999121,0.83327000324151357,0.82940857325106399,0.8446753444381444,0.83990265603906755,0.83647774843973188
4000228867,1,0.83652125558747836,0.83286783276999121,0.83328014390636251,0.8294267160209674,0.84468266829461569,0.8399202694351906,0.83559183115607905
4000228873,0,0.83652125558747836,0.83286783276999121,0.83328319552617813,0.82943215855304497,0.84468488341698589,0.8399255531481703,0.83126816699562411
4000228889,1,0.83652125558747836,0.83286783276999121,0.83329135443302083,0.82944667129750638,0.84469083094404163,0.83993964235932883,0.84093438738802451
4000228909,1,0.83652125558747836,0.83286783276999121,0.83330159653615599,0.82946481084863177,0.84469834825662093,0.83995725246170239,0.83129269509159165
4000228913,0,0.83652125558747836,0.83286783276999121,0.83330365075215274,0.82946843857493369,0.84469986277209741,0.83996077429397176,0.83748988344088515
4000228943,1,0.83652125558747836,0.83286783276999121,0.83331911893965838,0.82949564456806579,0.84471133906320417,0.83998718603637867,0.84092728190477894
4000228949,0,0.83652125558747836,0.83286783276999121,0.83332222561368674,0.82950108535288425,0.84471365918589736,0.83999246796142291,0.83750487687053921
4000228957,1,0.83652125558747836,0.83286783276999121,0.83332637460466041,0.82950833951807934,0.84471676557435815,0.83999951030859465,0.83569175274932672
4000228987,1,0.83652125558747836,0.83286783276999121,0.83334200210950693,0.8295355404536684,0.84472854573665335,0.84002591687580352,0.83849483023285765
4000228993,1,0.83652125558747836,0.83286783276999121,0.8333451406426764,0.82954098022700495,0.84473092662685101,0.84003119776584301,0.83573215426015679
4000228997,1,0.83652125558747836,0.83286783276999121,0.83334723541124878,0.82954460666593788,0.84473251848988395,0.84003471828079679,0.84092073468781892
4000229027,1,0.83652125558747836,0.83286783276999121,0.83336300770400207,0.82957180300404532,0.84474457482672383,0.84006112014364898,0.83675118566183948
4000229039,1,0.83652125558747836,0.83286783276999121,0.833369347019836,0.82958268057385831,0.84474945534746959,0.84007167990092846,0.83754346269767421
4000229059,1,0.83652125558747836,0.83286783276999121,0.83337995114166574,0.82960080863097485,0.84475766317196299,0.8400892782420154,0.83843917283368152
4000229071,1,0.83652125558747836,0.83286783276999121,0.83338633676940854,0.82961168472971758,0.84476263203640178,0.84009983649406095,0.83140625108742372
4000229089,0,0.83652125558747836,0.83286783276999121,0.83339594776804105,0.82962799784352192,0.84477014743997914,0.84011567281380883,0.83141918935655079
4000229099,1,0.83652125558747836,0.83286783276999121,0.8334013040913949,0.82963706014822625,0.84477435486493979,0.84012447022047942,0.83686223043938535
4000229117,1,0.83652125558747836,0.83286783276999121,0.83341097585320445,0.82965337133137895,0.84478198618530209,0.84014030456477384,0.83689014040990728
4000229141,0,0.83652125558747836,0.83286783276999121,0.83398756709576871,0.83468439161040764,0.83845783756649062,0.8364146204844799,0.83700320147926299
4000229159,1,0.83652125558747836,0.83286783276999121,0.83398926913096749,0.83470030498204417,0.83845186708547581,0.83643075072131823,0.83699931009215089
4000229179,0,0.83652125558747836,0.83286783276999121,0.83399120646986136,0.83471798506522077,0.83844532365273616,0.8364486717060452,0.82686014481121783
4000229197,1,0.83652125558747836,0.83286783276999121,0.8339929916435832,0.83473389584334157,0.83843951596228605,0.83646479924175898,0.82686945485747276
4000229203,1,0.83652125558747836,0.83286783276999121,0.83399359545261609,0.83473919916305772,0.83843759720332556,0.83647017480268016,0.8371048847749083
4000229209,0,0.83652125558747836,0.83286783276999121,0.83399420363714794,0.83474450234628073,0.83843568701370552,0.83647555022144504,0.8303384288209209
4000229213,1,0.83652125558747836,0.83286783276999121,0.83399461152431642,0.83474803772593387,0.83843441831482513,0.83647913375498029,0.83698801525157951
4000229237,1,0.83652125558747836,0.83286783276999121,0.83399709968431313,0.83476924872995117,0.83842688610839733,0.83650063362944038,0.83538470353667738
4000229273,1,0.83652125558747836,0.83286783276999121,0.83400096318180528,0.83480106114143826,0.83841584492505417,0.83653287917673325,0.83537037450840435
4000229281,1,0.83652125558747836,0.83286783276999121,0.83400184312616421,0.83480812989898001,0.83841343323520667,0.83654004415899808,0.83035676088006971
4000229291,1,0.83652125558747836,0.83286783276999121,0.83400295399404256,0.83481696550471862,0.83841044005408694,0.83654900003148802,0.83536330553858396
4000229339,1,0.83652125558747836,0.83286783276999121,0.83400845531938861,0.83485937113540443,0.83839640428628992,0.8365919827237065,0.83696387376976789
4000229377,1,0.83652125558747836,0.83286783276999121,0.83401300909267317,0.83489293606578063,0.83838568182444506,0.83662600423757105,0.82696617997147814
4000229381,1,0.83652125558747836,0.83286783276999121,0.83401349864406049,0.834896468897948,0.83838457315401538,0.83662958511795382,0.83532891639527151
4000229383,1,0.83652125558747836,0.83286783276999121,0.83401374414879459,0.83489823529128948,0.83838402024815739,0.83663137553445976,0.83704570830324077
4000229417,1,0.83652125558747836,0.83286783276999121,0.83401799208963667,0.83492826165844181,0.83837476665097277,0.83666181019921493,0.83531560685375661
4000229423,1,0.83652125558747836,0.83286783276999121,0.83401875630634925,0.83493355997429242,0.8383731622535735,0.83666718054872302,0.83190199784642216
4000229447,1,0.83652125558747836,0.83286783276999121,0.83402185691176167,0.83495475187327239,0.83836683044235116,0.83668866052575741,0.83694564781174985
4000229459,1,0.83652125558747836,0.83286783276999121,0.83402343345691654,0.83496534700412794,0.83836371600661297,0.83669939966169626,0.83191074020887046
4000229501,1,0.83652125558747836,0.83286783276999121,0.83402908913097018,0.83500242566447813,0.83835308572560052,0.83673698216165082,0.83693738891389391
4000229503,1,0.83652125558747836,0.83286783276999121,0.8340293637940065,0.83500419114822444,0.8383525900081481,0.8367387716308462,0.82703780559704365
4000229539,1,0.83652125558747836,0.83286783276999121,0.83403439081819652,0.83503596726362395,0.83834383012612912,0.83677097937686706,0.82705886218414226
4000229567,1,0.83652125558747836,0.83286783276999121,0.83403840956346253,0.83506067862475486,0.83833723046414033,0.83679602630995253,0.83193852147201008
4000229587,1,0.83652125558747836,0.83286783276999121,0.83404133839824901,0.83507832777816993,0.83833263084886445,0.83681391508222713,0.83044633360294273
4000229603,1,0.83652125558747836,0.83286783276999121,0.83404371644597064,0.83509244600964783,0.8383290198191109,0.83682822496356035,0.83194829983762641
4000229609,1,0.83652125558747836,0.83286783276999121,0.8340446162298506,0.83509774009637894,0.83832768141885039,0.83683359090862197,0.8369225796290144
4000229627,1,0.83652125558747836,0.83286783276999121,0.83404734181486073,0.83511362153816837,0.8383237177196623,0.83684968789148262,0.83692033291584411
4000229641,1,0.83652125558747836,0.83286783276999121,0.83404948891853214,0.83512597292197444,0.83832068825380468,0.83686220688316904,0.8304640993042508
4000229647,1,0.83652125558747836,0.83286783276999121,0.83405041639245958,0.83513126614485234,0.83831940421847917,0.83686757192857431,0.82712360979330612
4000229669,0,0.83652125558747836,0.83286783276999121,0.83405385453376946,0.83515067346183169,0.83831476953579287,0.8368872425464603,0.83522958268934144
4000229683,1,0.83652125558747836,0.83286783276999121,0.83405607304382934,0.83516302261791731,0.83831188028778503,0.836899759218103,0.82714571801755232
4000229687,1,0.83652125558747836,0.83286783276999121,0.83405671127542058,0.83516655081184199,0.83831106337378436,0.83690333526796357,0.83522391665182949
4000229699,1,0.83652125558747836,0.83286783276999121,0.83405863762745647,0.83517713502992763,0.83830863552696411,0.83691406303878579,0.83691197900143488
4000229711,1,0.83652125558747836,0.83286783276999121,0.83406058146500484,0.83518771870248898,0.83830624202388571,0.83692479024147792,0.83197918826246264
4000229731,1,0.83652125558747836,0.83286783276999121,0.83406386004960609,0.83520535694451137,0.83830232917485292,0.83694266765015313,0.83049501376095591
4000229767,1,0.83652125558747836,0.83286783276999121,0.83406988388963255,0.83523710196171908,0.83829552647916161,0.83697484300911962,0.83050783614519208
4000229773,1,0.83652125558747836,0.83286783276999121,0.83407090316067334,0.83524239232063269,0.83829442275238375,0.83698020507188453,0.82720213775987628
4000229789,1,0.83652125558747836,0.83286783276999121,0.83407364258398842,0.83525649927773626,0.83829152146598507,0.83699450321163726,0.83690296086196625
4000229797,1,0.83652125558747836,0.83286783276999121,0.83407502395019639,0.83526355239265815,0.83829009372432139,0.83700165190281861,0.83693359737957385
4000229813,1,0.83652125558747836,0.83286783276999121,0.83407780999093506,0.8352776578952581,0.83828728404569808,0.83701594852780881,0.83518604206886315
4000229819,0,0.83652125558747836,0.83286783276999121,0.83407886276824572,0.83528294720874718,0.83828624616199576,0.83702130950183817,0.83201240587044933
4000229833,1,0.83652125558747836,0.83286783276999121,0.83408133624334191,0.83529528840995915,0.83828385783453918,0.83703381788901043,0.83692543066899905
4000229839,1,0.83652125558747836,0.83286783276999121,0.83408240358738051,0.83530057726894091,0.83828284858073876,0.83703917838970365,0.83053426340000935
4000229861,1,0.83652125558747836,0.83286783276999121,0.83408635456835623,0.8353199685853403,0.83827922147028289,0.83705883234405731,0.83689688588514854
4000229911,1,0.83652125558747836,0.83286783276999121,0.83409555254626022,0.83536403294186889,0.83827140753295393,0.83710349332265277,0.83056173364377228
4000229953,0,0.83652125558747836,0.83286783276999121,0.8341035133210859,0.83540103968478907,0.83826530485815343,0.8371410009250746,0.82731989790058869
4000229963,1,0.83652125558747836,0.83286783276999121,0.83410544029512246,0.83540984982948108,0.83826391388872867,0.83714993028125362,0.83206031726802665
4000229971,1,0.83652125558747836,0.83286783276999121,0.83410699061119298,0.83541689767259208,0.83826281829654459,0.83715707348226365,0.82733203445060333
4000230023,1,0.83652125558747836,0.83286783276999121,0.8341172569513815,0.83546270274579393,0.83825606927088314,0.8372034981371993,0.83688692115430463
4000230029,1,0.83652125558747836,0.83286783276999121,0.8341184626404049,0.83546798728771221,0.8382553320673245,0.83720885414203683,0.83512839634162239
4000230061,1,0.83652125558747836,0.83286783276999121,0.83412496674368264,0.83549616920925318,0.83825154544001979,0.83723741710383259,0.82739369960402342
4000230071,1,0.83652125558747836,0.83286783276999121,0.83412702475169864,0.83550497526464917,0.8382504122458192,0.83724634220138938,0.83209896520744997
4000230089,1,0.83652125558747836,0.83286783276999121,0.83413075973519568,0.8355208252102917,0.83824843265051274,0.83726240638342186,0.83210563262765624
4000230167,1,0.83652125558747836,0.83286783276999121,0.83414739878389266,0.83558949413415295,0.83824074817461725,0.83733200307820799,0.83688236954761508
4000230191,1,0.83652125558747836,0.83286783276999121,0.83415266693515966,0.83561061840033057,0.83823867593185097,0.83735341262056728,0.83509120248240332
4000230197,1,0.83652125558747836,0.83286783276999121,0.83415399488673503,0.83561589912619938,0.83823817935833778,0.83735876465138082,0.83214699317019647
4000230209,1,0.83652125558747836,0.83286783276999121,0.83415666388580834,0.83562646016913511,0.83823721199637713,0.83736946828728653,0.83508738957884543
4000230211,1,0.83652125558747836,0.83286783276999121,0.83415711041657026,0.83562822028996542,0.83823705411191918,0.83737125217141872,0.83685497726670688
4000230233,1,0.83652125558747836,0.83286783276999121,0.83416205426527035,0.83564758061983901,0.83823538041443668,0.83739087385625621,0.83216129644405046
4000230253,1,0.83652125558747836,0.83286783276999121,0.83416659959624395,0.83566517933002982,0.83823395915039633,0.83740871009607887,0.83070644773545954
4000230277,1,0.83652125558747836,0.83286783276999121,0.83417211800633106,0.83568629578385956,0.83823237970167941,0.83743011150276747,0.82754836935358345
4000230287,1,0.83652125558747836,0.83286783276999121,0.8341744379528504,0.83569509366288408,0.83823176218889195,0.83743902808552528,0.83218323532405314
4000230293,1,0.83652125558747836,0.83286783276999121,0.83417583573950815,0.8357003722086358,0.83823140314230737,0.83744437784599968,0.83688171156097013
4000230317,0,0.83652125558747836,0.83286783276999121,0.83418147052476321,0.83572148502919974,0.83823005291514074,0.83746577546907897,0.83506585550103296
4000230319,1,0.83652125558747836,0.83286783276999121,0.83418194324176509,0.83572324433251666,0.83822994660442862,0.83746755850186727,0.83683998083341993
4000230329,0,0.83652125558747836,0.83286783276999121,0.83418431409931459,0.83573204062203554,0.83822942937766487,0.83747647342934872,0.83688209351711684
4000230371,0,0.83652125558747836,0.83286783276999121,0.8341944040530157,0.8357689809055554,0.83822751777642435,0.83751391182133417,0.83505595218972073
4000230389,1,0.83652125558747836,0.83286783276999121,0.83419879376234107,0.83578481041219144,0.83822682746366273,0.8375299547184859,0.8350527790666612
4000230413,1,0.83652125558747836,0.83286783276999121,0.83420470778261946,0.8358059145139155,0.8382260273972213,0.83755134326200098,0.83223668361070924
4000230427,1,0.83652125558747836,0.83286783276999121,0.83420818985939871,0.83581822423341501,0.83822562421075097,0.83756381886424247,0.83682726680001962
4000230461,1,0.83652125558747836,0.83286783276999121,0.83421674519892808,0.83584811617898214,0.83822483990072061,0.83759411354018298,0.83504072655666384
4000230463,1,0.83652125558747836,0.83286783276999121,0.83421725281572412,0.83584987439251168,0.83822480236152475,0.83759589543810054,0.83682353606534943
4000230473,1,0.83652125558747836,0.83286783276999121,0.83421979816850977,0.83585866523315033,0.83822462899342554,0.83760480469128906,0.83688615441921765
4000230497,1,0.83652125558747836,0.83286783276999121,0.83422595644087572,0.8358797617070457,0.83822431033985312,0.83762618529145916,0.835035084330226
4000230499,1,0.83652125558747836,0.83286783276999121,0.83422647277977457,0.83588151964816992,0.83822428999416998,0.83762796690570474,0.83682005899305323
4000230523,1,0.83652125558747836,0.83286783276999121,0.83423270663861437,0.8359026137612896,0.83822412035153737,0.83764934504746147,0.83083728010290014
4000230551,1,0.83652125558747836,0.83286783276999121,0.83424006764937919,0.83592722080581372,0.83822409628170802,0.83767428334483052,0.83502710108593103
4000230571,0,0.83652125558747836,0.83286783276999121,0.83424538364654188,0.83594479545036104,0.83822419371313373,0.83769209452346249,0.83681386588685513
4000230581,0,0.83652125558747836,0.83286783276999121,0.83424805981012218,0.83595358220520743,0.83822427824885737,0.83770099952188715,0.83689185970726176
4000230589,0,0.83652125558747836,0.83286783276999121,0.83425020945975681,0.83596061133672517,0.83822436307101655,0.8377081232370055,0.83681247616853649
4000230593,1,0.83652125558747836,0.83286783276999121,0.8342512871907477,0.83596412581169866,0.83822441121328284,0.83771168500002569,0.83231851691069303
4000230613,1,0.83652125558747836,0.83286783276999121,0.83425670490622195,0.83598169727872973,0.83822470923636738,0.8377294928697514,0.8308841376469982
4000230653,1,0.83652125558747836,0.83286783276999121,0.83426768562751041,0.83601683567377183,0.83822559183973788,0.83776510388251235,0.83689692961440465
4000230697,1,0.83652125558747836,0.83286783276999121,0.8342799881370041,0.83605548091863724,0.83822700399615646,0.83780426871789726,0.83680546984592397
4000230701,0,0.83652125558747836,0.83286783276999121,0.83428111816719164,0.83605899375963366,0.83822715529800806,0.83780782877938564,0.83237070791357626
4000230761,1,0.83652125558747836,0.83286783276999121,0.83429830099023039,0.83611167911337658,0.83822988329610837,0.83786122214036118,0.8369064338576262
4000230763,1,0.83652125558747836,0.83286783276999121,0.83429888125393259,0.83611343505736702,0.8382299890339282,0.83786300167490135,0.82793072968872716
4000230769,1,0.83652125558747836,0.83286783276999121,0.83430062494912471,0.83611870279858036,0.83823031197808517,0.83786834018401257,0.8368020676006267
4000230791,1,0.83652125558747836,0.83286783276999121,0.83430705576567721,0.83613801668498577,0.83823156964999945,0.83788791350457192,0.83241596978127885
4000230811,0,0.83652125558747836,0.83286783276999121,0.83431295277841877,0.83615557317533817,0.83823281327308208,0.83790570577851686,0.83099293073242719
4000230833,1,0.83652125558747836,0.83286783276999121,0.83431949538478001,0.83617488356777148,0.8382342915697597,0.83792527546070616,0.83691403613614279
4000230841,1,0.83652125558747836,0.83286783276999121,0.83432188903081228,0.83618190507491463,0.83823485778399487,0.8379323912362826,0.83679968032632512
4000230869,1,0.83652125558747836,0.83286783276999121,0.83433032775586291,0.83620647844426399,0.83823695986893076,0.83795729446640055,0.83691821706896319
4000230881,1,0.83652125558747836,0.83286783276999121,0.83433397338072091,0.83621700898084217,0.8382379180638756,0.83796796633438331,0.83246283904925322
4000230893,1,0.83652125558747836,0.83286783276999121,0.83433763642129044,0.83622753897297908,0.83823891063895739,0.83797863763542879,0.83498992292917851
4000230907,1,0.83652125558747836,0.83286783276999121,0.83434193197890649,0.83623982327570701,0.8382401120952101,0.83799108677011891,0.82805312832276978
4000230973,1,0.83652125558747836,0.83286783276999121,0.83436250169090065,0.8362977250078808,0.83824640637010495,0.83804976515490215,0.83108777255510746
4000230989,1,0.83652125558747836,0.83286783276999121,0.83436756759907116,0.83631175931152346,0.83824808885952629,0.83806398763551515,0.83252120241151184
4000230991,0,0.83652125558747836,0.83286783276999121,0.83436820301353842,0.83631351353143568,0.83824830346759882,0.83806576537473776,0.83109863405046935
4000231007,1,0.83652125558747836,0.83286783276999121,0.83437330373593244,0.83632754674639787,0.83825005470671243,0.83807998672169803,0.83253115438750502
4000231009,1,0.83652125558747836,0.83286783276999121,0.83437394350199601,0.83632930083022694,0.83825027790837126,0.83808176431921644,0.83110956021255811
4000231033,1,0.83652125558747836,0.83286783276999121,0.83438165840555067,0.83635034865682578,0.8382530308038697,0.83810309426137108,0.828163632117903
4000231043,1,0.83652125558747836,0.83286783276999121,0.83438489349508826,0.83635911794199325,0.83825421842247028,0.83811198106814522,0.83255125089917614
4000231049,0,0.83652125558747836,0.83286783276999121,0.83438684034978039,0.83636437933166285,0.83825494245090781,0.83811731296328518,0.83694291901289253
4000231057,1,0.83652125558747836,0.83286783276999121,0.83438944292357842,0.83637139430622265,0.838255921188788,0.83812442193639625,0.83679860861172806
4000231073,0,0.83652125558747836,0.83286783276999121,0.83439467127307421,0.83638542352964129,0.83825792449215131,0.83813863912694508,0.83497964257817503
4000231091,1,0.83652125558747836,0.83286783276999121,0.834400590141817,0.83640120524942907,0.83826025124425108,0.83815463226198783,0.83497896688003748
4000231111,1,0.83652125558747836,0.83286783276999121,0.83440721257604211,0.83641873905743269,0.83826292721926843,0.83817240091651779,0.83679976806628165
4000231187,1,0.83652125558747836,0.83286783276999121,0.83443288271173632,0.83648535374117372,0.83827396652743413,0.83823990744774546,0.83263420303049063
4000231199,1,0.83652125558747836,0.83286783276999121,0.83443853024749204,0.83649586985381597,0.83827583557459995,0.83825056429602351,0.83497625806006226
4000231201,1,0.83652125558747836,0.83286783276999121,0.83443947318704592,0.83649762248635295,0.83827615042310344,0.83825234038231555,0.83680296924112851
4000231217,1,0.83652125558747836,0.83286783276999121,0.83444703401925546,0.83651164300250824,0.83827870357121193,0.83826654850604554,0.834976030822146
4000231259,1,0.83652125558747836,0.83286783276999121,0.83446702764611158,0.83654844225505465,0.83828569619991822,0.8383038400384677,0.8326772176697802
4000231309,1,0.83652125558747836,0.83286783276999121,0.8344911060464002,0.83659224219874218,0.83829456948826275,0.83834822567088196,0.83680890398998786
4000231331,1,0.83652125558747836,0.83286783276999121,0.83450179571666883,0.83661151118167465,0.83829866267028041,0.8383677522333407,0.83272125718130796
4000231337,1,0.83652125558747836,0.83286783276999121,0.83450472117365149,0.83661676604148816,0.83829979902979324,0.83837307732901722,0.8369956011263161
4000231373,1,0.83652125558747836,0.83286783276999121,0.83452236473296826,0.83664829234432336,0.83830679751020254,0.83840502492915581,0.83700332465154903
4000231399,1,0.83652125558747836,0.83286783276999121,0.83453520411166637,0.8366710582959962,0.83831204420498362,0.83842809502544324,0.8368155939270564
4000231409,1,0.83652125558747836,0.83286783276999121,0.83454016395016317,0.83667981375129852,0.83831410509269755,0.83843696743138318,0.83701130103263743
4000231421,1,0.83652125558747836,0.83286783276999121,0.83454613160619184,0.83669031979904018,0.83831660963707211,0.8384476137993141,0.83277774680309369
4000231483,1,0.83652125558747836,0.83286783276999121,0.83457723989013255,0.83674459238069232,0.83833009680329429,0.83850261101106338,0.8285841533237549
4000231517,1,0.83652125558747836,0.83286783276999121,0.83459449514110595,0.83677434860008604,0.83833788210703852,0.83853276435392465,0.83703674700705433
4000231531,1,0.83652125558747836,0.83286783276999121,0.83460164055953479,0.83678659989201465,0.83834116792246771,0.83854517911492754,0.83145450176790026
4000231549,1,0.83652125558747836,0.83286783276999121,0.83461086207618662,0.83680235046539431,0.83834546119597353,0.8385611398179611,0.83146736297788293
4000231577,1,0.83652125558747836,0.83286783276999121,0.83462528390387913,0.8368268489252475,0.83835229312763904,0.83858596504583771,0.83498493999389645
4000231603,1,0.83652125558747836,0.83286783276999121,0.83463875978892821,0.83684959484411214,0.83835880438076826,0.83860901428280143,0.83150633251959116
4000231607,1,0.83652125558747836,0.83286783276999121,0.83464084019650286,0.83685309398967178,0.83835982041154899,0.8386125600833384,0.83705968954212562
4000231619,1,0.83652125558747836,0.83286783276999121,0.83464709292918171,0.83686359106384112,0.83836289138192355,0.83862319710748812,0.83290765068854244
4000231621,0,0.83652125558747836,0.83286783276999121,0.8346481367297528,0.83686534052333728,0.83836340654662223,0.83862496988980062,0.83151945096412361
4000231643,1,0.83652125558747836,0.83286783276999121,0.83465965018404353,0.83688458358092677,0.83836913626852338,0.83864446945725446,0.83706930871448593
4000231663,0,0.83652125558747836,0.83286783276999121,0.83467016730409294,0.83690207568375685,0.83837444518529181,0.83866219468546455,0.82876364001017078
4000231673,1,0.83652125558747836,0.83286783276999121,0.83467544384150505,0.83691082116880033,0.83837713538360015,0.83867105670984043,0.83294442031134353
4000231681,1,0.83652125558747836,0.83286783276999121,0.83467967369973395,0.8369178172849826,0.83837930469653565,0.83867814604627777,0.8287819420805389
4000231687,1,0.83652125558747836,0.83286783276999121,0.83468285112626706,0.83692306421354101,0.83838094168758059,0.83868346288348794,0.83684765576832076
4000231693,1,0.83652125558747836,0.83286783276999121,0.83468603286645804,0.8369283110061766,0.83838258725525705,0.83868877957916999,0.83157256740549956
4000231721,1,0.83652125558747836,0.83286783276999121,0.83470093801755485,0.83695279424131608,0.8383903799669572,0.83871358895441817,0.83499567852784062
4000231799,1,0.83652125558747836,0.83286783276999121,0.834742954664769,0.83702098193210162,0.83841307290825318,0.83878268453484084,0.83303244881819716
4000231811,1,0.83652125558747836,0.83286783276999121,0.83474948342336408,0.83703147030754321,0.83841669272998964,0.83879331250156552,0.83500447173550263
4000231819,0,0.83652125558747836,0.83286783276999121,0.8347538455057143,0.83703846225585088,0.83841912499355309,0.83880039749827928,0.83166799353030507
4000231843,1,0.83652125558747836,0.83286783276999121,0.83476697771512953,0.83705943665127414,0.83842651321365613,0.83882165097916628,0.82894954718230973
4000231849,0,0.83652125558747836,0.83286783276999121,0.83477027153881389,0.83706467991041089,0.83842838169619638,0.83882696399566492,0.83687282277430419
4000231877,1,0.83652125558747836,0.83286783276999121,0.83478569967547867,0.83708914665637268,0.83843721459887488,0.83885175620192221,0.83713798895937908
4000231883,1,0.83652125558747836,0.83286783276999121,0.83478901790904492,0.83709438914551426,0.83843913164452044,0.8388570684166865,0.83501265903951571
4000231889,1,0.83652125558747836,0.83286783276999121,0.83479234044953754,0.83709963149877875,0.83844105725930884,0.83886238048997341,0.83309723833350535
4000231897,1,0.83652125558747836,0.83286783276999121,0.83479677720282663,0.83710662109177014,0.83844363807504307,0.83886946303428256,0.82900656881039858
4000231927,1,0.83652125558747836,0.83286783276999121,0.83481348320877602,0.83713282991418392,0.83845345179809916,0.83889602033547095,0.8317522890249921
4000231987,0,0.83652125558747836,0.83286783276999121,0.83484721809709739,0.8371852373692007,0.83847372175928714,0.83894912432809121,0.829102884300568
4000231997,1,0.83652125558747836,0.83286783276999121,0.83485288242129296,0.83719397062421153,0.838477183361102,0.83895797361827296,0.83317708659193368
4000231999,1,0.83652125558747836,0.83286783276999121,0.83485401672045623,0.83719571722993014,0.83847787853625344,0.8389597434291598,0.83180976746601554
4000232009,1,0.83652125558747836,0.83286783276999121,0.8348596953874533,0.83720445003210853,0.83848136868540435,0.83896859224784925,0.83502945200086909
4000232077,0,0.83652125558747836,0.83286783276999121,0.83489862721823904,0.83726382307984404,0.83850573249443949,0.83902875379554043,0.82920079718858264
4000232099,1,0.83652125558747836,0.83286783276999121,0.83491134107523168,0.83728302827159518,0.83851385033858861,0.83904821393631901,0.83504336753110375
4000232149,1,0.83652125558747836,0.83286783276999121,0.83494045114601001,0.83732666964347424,0.83853272793814615,0.83909243445804405,0.82928027612625344
4000232161,1,0.83652125558747836,0.83286783276999121,0.83494748197350999,0.83733714216928046,0.83853734699177951,0.83910304592200269,0.83194283725152673
4000232183,1,0.83652125558747836,0.83286783276999121,0.8349604164624117,0.83735634038900364,0.83854590414759256,0.83912249880355738,0.83724388682930528
4000232191,0,0.83652125558747836,0.83286783276999121,0.83496513423369012,0.83736332110712097,0.83854904435939859,0.83912957210733197,0.83694280644293306
4000232221,0,0.83652125558747836,0.83286783276999121,0.83498289388778579,0.83738949664985307,0.83856095560187272,0.83915609475772024,0.82936077481013459
4000232231,1,0.83652125558747836,0.83286783276999121,0.83498883763293619,0.83739822107632567,0.83856497353717085,0.83916493485567434,0.83335794110036743
4000232233,1,0.83652125558747836,0.83286783276999121,0.83499002781341758,0.83739996591635502,0.83856577997525861,0.83916670282813588,0.8320036410526106
4000232237,1,0.83652125558747836,0.83286783276999121,0.83499240960576504,0.83740345555114892,0.83856739570236982,0.83917023872593011,0.83726446519041198
4000232261,1,0.83652125558747836,0.83286783276999121,0.83500674043508161,0.83742439209252162,0.83857716988637354,0.83919145279311125,0.83507244749671783
4000232263,1,0.83652125558747836,0.83286783276999121,0.83500793777164406,0.83742613670623245,0.83857799057797966,0.83919322052993428,0.83696045267086339
4000232287,1,0.83652125558747836,0.83286783276999121,0.83502234301434219,0.83744707089395343,0.83858791298489277,0.83921443214654301,0.83204991418290064
4000232297,1,0.83652125558747836,0.83286783276999121,0.83502836546802339,0.83745579283097404,0.83859208769725002,0.8392232696525308,0.83507961353871774
4000232303,0,0.83652125558747836,0.83286783276999121,0.8350319846626284,0.83746102581214688,0.83859460392403429,0.83922857196762968,0.83341574641142413
4000232323,1,0.83652125558747836,0.83286783276999121,0.83504407963764071,0.83747846810211302,0.83860305308855065,0.83924624533030612,0.83208108190385932
4000232339,1,0.83652125558747836,0.83286783276999121,0.83505378994405466,0.83749242084789777,0.83860988080509402,0.83926038288953775,0.83344502934757958
4000232347,1,0.83652125558747836,0.83286783276999121,0.83505865653789135,0.83749939685873687,0.83861331745619738,0.83926745129219393,0.82950409772797085
4000232351,0,0.83652125558747836,0.83286783276999121,0.83506109269472728,0.83750288477364454,0.83861504147961352,0.83927098539928369,0.83509084236997688
4000232407,1,0.83652125558747836,0.83286783276999121,0.83509539904368668,0.83755170924677025,0.83863957659887178,0.83932045630213492,0.8369987826218187
4000232429,1,0.83652125558747836,0.83286783276999121,0.83510897873370815,0.83757088705426619,0.83864941902737167,0.83933988793097447,0.83351934496885804
4000232443,0,0.83652125558747836,0.83286783276999121,0.83511765036178753,0.83758309016334054,0.83865574218656436,0.83935225252360823,0.83700899771247039
4000232461,1,0.83652125558747836,0.83286783276999121,0.83512883388612513,0.83759877878905198,0.83866394029213143,0.83936814872634025,0.83701420012242622
4000232471,1,0.83652125558747836,0.83286783276999121,0.83513506362094792,0.83760749416434266,0.83866852800774427,0.83937697940047074,0.83736018453279437
4000232491,1,0.83652125558747836,0.83286783276999121,0.83514755879763725,0.83762492378377951,0.83867777460077853,0.83939463957103233,0.82967170675172652
4000232539,1,0.83652125558747836,0.83286783276999121,0.83517774142120105,0.83766674871727942,0.83870035347379968,0.8394370175740018,0.83227343996642056
4000232573,0,0.83652125558747836,0.83286783276999121,0.83519928660574427,0.83769636945634007,0.83871667736730093,0.83946702985433319,0.83364153953854958
4000232581,1,0.83652125558747836,0.83286783276999121,0.83520437604010367,0.83770333840865996,0.83872055810853696,0.83947409090795,0.82977852276409036
