anchor,rung,gates,lower,candidate,candidate_delta,true_next_prime,true_delta,location_error,candidate_is_prime,exact_next_prime,survivor_candidates_through_prime
4000165570,odd,2,4000165569,4000165571,1,4000165583,13,12,False,False,7
4000165937,odd,2,4000165937,4000165939,2,4000165963,26,24,False,False,13
4000166054,odd,2,4000166053,4000166055,1,4000166059,5,4,False,False,3
4000166085,odd,2,4000166085,4000166087,2,4000166087,2,0,True,True,1
4000166385,odd,2,4000166385,4000166387,2,4000166399,14,12,False,False,7
4000167102,odd,2,4000167101,4000167103,1,4000167161,59,58,False,False,30
4000167789,odd,2,4000167789,4000167791,2,4000167811,22,20,False,False,11
4000168233,odd,2,4000168233,4000168235,2,4000168307,74,72,False,False,37
4000168260,odd,2,4000168259,4000168261,1,4000168307,47,46,False,False,24
4000168270,odd,2,4000168269,4000168271,1,4000168307,37,36,False,False,19
4000170675,odd,2,4000170675,4000170677,2,4000170679,4,2,False,False,2
4000170812,odd,2,4000170811,4000170813,1,4000170821,9,8,False,False,5
4000170901,odd,2,4000170901,4000170903,2,4000170917,16,14,False,False,8
4000171003,odd,2,4000171003,4000171005,2,4000171033,30,28,False,False,15
4000171529,odd,2,4000171529,4000171531,2,4000171531,2,0,True,True,1
4000171667,odd,2,4000171667,4000171669,2,4000171699,32,30,False,False,16
4000172368,odd,2,4000172367,4000172369,1,4000172411,43,42,False,False,22
4000172787,odd,2,4000172787,4000172789,2,4000172807,20,18,False,False,10
4000173298,odd,2,4000173297,4000173299,1,4000173301,3,2,False,False,2
4000173882,odd,2,4000173881,4000173883,1,4000173883,1,0,True,True,1
4000174072,odd,2,4000174071,4000174073,1,4000174093,21,20,False,False,11
4000174829,odd,2,4000174829,4000174831,2,4000174873,44,42,False,False,22
4000175557,odd,2,4000175557,4000175559,2,4000175563,6,4,False,False,3
4000177492,odd,2,4000177491,4000177493,1,4000177499,7,6,False,False,4
4000178070,odd,2,4000178069,4000178071,1,4000178089,19,18,False,False,10
4000178336,odd,2,4000178335,4000178337,1,4000178363,27,26,False,False,14
4000178854,odd,2,4000178853,4000178855,1,4000178857,3,2,False,False,2
4000179294,odd,2,4000179293,4000179295,1,4000179301,7,6,False,False,4
4000179949,odd,2,4000179949,4000179951,2,4000179977,28,26,False,False,14
4000180280,odd,2,4000180279,4000180281,1,4000180313,33,32,False,False,17
4000180835,odd,2,4000180835,4000180837,2,4000180837,2,0,True,True,1
4000182101,odd,2,4000182101,4000182103,2,4000182133,32,30,False,False,16
4000182706,odd,2,4000182705,4000182707,1,4000182707,1,0,True,True,1
4000182961,odd,2,4000182961,4000182963,2,4000182997,36,34,False,False,18
4000183161,odd,2,4000183161,4000183163,2,4000183169,8,6,False,False,4
4000183432,odd,2,4000183431,4000183433,1,4000183433,1,0,True,True,1
4000183892,odd,2,4000183891,4000183893,1,4000183907,15,14,False,False,8
4000184484,odd,2,4000184483,4000184485,1,4000184491,7,6,False,False,4
4000184643,odd,2,4000184643,4000184645,2,4000184653,10,8,False,False,5
4000184648,odd,2,4000184647,4000184649,1,4000184653,5,4,False,False,3
4000185091,odd,2,4000185091,4000185093,2,4000185127,36,34,False,False,18
4000185237,odd,2,4000185237,4000185239,2,4000185247,10,8,False,False,5
4000186162,odd,2,4000186161,4000186163,1,4000186171,9,8,False,False,5
4000187152,odd,2,4000187151,4000187153,1,4000187153,1,0,True,True,1
4000187202,odd,2,4000187201,4000187203,1,4000187203,1,0,True,True,1
4000187471,odd,2,4000187471,4000187473,2,4000187491,20,18,False,False,10
4000187839,odd,2,4000187839,4000187841,2,4000187843,4,2,False,False,2
4000188205,odd,2,4000188205,4000188207,2,4000188217,12,10,False,False,6
4000189330,odd,2,4000189329,4000189331,1,4000189331,1,0,True,True,1
4000190332,odd,2,4000190331,4000190333,1,4000190333,1,0,True,True,1
4000190987,odd,2,4000190987,4000190989,2,4000191047,60,58,False,False,30
4000191105,odd,2,4000191105,4000191107,2,4000191179,74,72,False,False,37
4000191811,odd,2,4000191811,4000191813,2,4000191823,12,10,False,False,6
4000191909,odd,2,4000191909,4000191911,2,4000191929,20,18,False,False,10
4000192304,odd,2,4000192303,4000192305,1,4000192307,3,2,False,False,2
4000192421,odd,2,4000192421,4000192423,2,4000192423,2,0,True,True,1
4000192560,odd,2,4000192559,4000192561,1,4000192579,19,18,False,False,10
4000193414,odd,2,4000193413,4000193415,1,4000193441,27,26,False,False,14
4000194406,odd,2,4000194405,4000194407,1,4000194413,7,6,False,False,4
4000195164,odd,2,4000195163,4000195165,1,4000195169,5,4,False,False,3
4000195934,odd,2,4000195933,4000195935,1,4000195961,27,26,False,False,14
4000196527,odd,2,4000196527,4000196529,2,4000196533,6,4,False,False,3
4000196598,odd,2,4000196597,4000196599,1,4000196621,23,22,False,False,12
4000197010,odd,2,4000197009,4000197011,1,4000197043,33,32,False,False,17
4000197298,odd,2,4000197297,4000197299,1,4000197337,39,38,False,False,20
4000197648,odd,2,4000197647,4000197649,1,4000197659,11,10,False,False,6
4000197875,odd,2,4000197875,4000197877,2,4000197907,32,30,False,False,16
4000198354,odd,2,4000198353,4000198355,1,4000198409,55,54,False,False,28
4000198597,odd,2,4000198597,4000198599,2,4000198603,6,4,False,False,3
4000198925,odd,2,4000198925,4000198927,2,4000198981,56,54,False,False,28
4000199223,odd,2,4000199223,4000199225,2,4000199237,14,12,False,False,7
4000199493,odd,2,4000199493,4000199495,2,4000199509,16,14,False,False,8
4000199700,odd,2,4000199699,4000199701,1,4000199701,1,0,True,True,1
4000199718,odd,2,4000199717,4000199719,1,4000199737,19,18,False,False,10
4000200946,odd,2,4000200945,4000200947,1,4000201001,55,54,False,False,28
4000201388,odd,2,4000201387,4000201389,1,4000201411,23,22,False,False,12
4000201614,odd,2,4000201613,4000201615,1,4000201637,23,22,False,False,12
4000201684,odd,2,4000201683,4000201685,1,4000201691,7,6,False,False,4
4000202013,odd,2,4000202013,4000202015,2,4000202027,14,12,False,False,7
4000202118,odd,2,4000202117,4000202119,1,4000202137,19,18,False,False,10
4000202680,odd,2,4000202679,4000202681,1,4000202699,19,18,False,False,10
4000202703,odd,2,4000202703,4000202705,2,4000202737,34,32,False,False,17
4000203031,odd,2,4000203031,4000203033,2,4000203047,16,14,False,False,8
4000203207,odd,2,4000203207,4000203209,2,4000203223,16,14,False,False,8
4000203484,odd,2,4000203483,4000203485,1,4000203587,103,102,False,False,52
4000203542,odd,2,4000203541,4000203543,1,4000203587,45,44,False,False,23
4000203642,odd,2,4000203641,4000203643,1,4000203643,1,0,True,True,1
4000203720,odd,2,4000203719,4000203721,1,4000203749,29,28,False,False,15
4000204584,odd,2,4000204583,4000204585,1,4000204589,5,4,False,False,3
4000204607,odd,2,4000204607,4000204609,2,4000204609,2,0,True,True,1
4000205141,odd,2,4000205141,4000205143,2,4000205171,30,28,False,False,15
4000205650,odd,2,4000205649,4000205651,1,4000205711,61,60,False,False,31
4000206008,odd,2,4000206007,4000206009,1,4000206013,5,4,False,False,3
4000206198,odd,2,4000206197,4000206199,1,4000206209,11,10,False,False,6
4000206396,odd,2,4000206395,4000206397,1,4000206467,71,70,False,False,36
4000208744,odd,2,4000208743,4000208745,1,4000208777,33,32,False,False,17
4000209536,odd,2,4000209535,4000209537,1,4000209557,21,20,False,False,11
4000209789,odd,2,4000209789,4000209791,2,4000209797,8,6,False,False,4
4000209805,odd,2,4000209805,4000209807,2,4000209827,22,20,False,False,11
4000210180,odd,2,4000210179,4000210181,1,4000210187,7,6,False,False,4
4000210658,odd,2,4000210657,4000210659,1,4000210661,3,2,False,False,2
4000211214,odd,2,4000211213,4000211215,1,4000211233,19,18,False,False,10
4000212383,odd,2,4000212383,4000212385,2,4000212397,14,12,False,False,7
4000213108,odd,2,4000213107,4000213109,1,4000213109,1,0,True,True,1
4000213233,odd,2,4000213233,4000213235,2,4000213267,34,32,False,False,17
4000214906,odd,2,4000214905,4000214907,1,4000214941,35,34,False,False,18
4000215062,odd,2,4000215061,4000215063,1,4000215071,9,8,False,False,5
4000215393,odd,2,4000215393,4000215395,2,4000215467,74,72,False,False,37
4000215991,odd,2,4000215991,4000215993,2,4000216057,66,64,False,False,33
4000216708,odd,2,4000216707,4000216709,1,4000216733,25,24,False,False,13
4000218139,odd,2,4000218139,4000218141,2,4000218149,10,8,False,False,5
4000218256,odd,2,4000218255,4000218257,1,4000218281,25,24,False,False,13
4000218412,odd,2,4000218411,4000218413,1,4000218421,9,8,False,False,5
4000218936,odd,2,4000218935,4000218937,1,4000218961,25,24,False,False,13
4000220338,odd,2,4000220337,4000220339,1,4000220369,31,30,False,False,16
4000220434,odd,2,4000220433,4000220435,1,4000220447,13,12,False,False,7
4000220723,odd,2,4000220723,4000220725,2,4000220737,14,12,False,False,7
4000220918,odd,2,4000220917,4000220919,1,4000220929,11,10,False,False,6
4000221083,odd,2,4000221083,4000221085,2,4000221097,14,12,False,False,7
4000221322,odd,2,4000221321,4000221323,1,4000221331,9,8,False,False,5
4000221369,odd,2,4000221369,4000221371,2,4000221377,8,6,False,False,4
4000221375,odd,2,4000221375,4000221377,2,4000221377,2,0,True,True,1
4000221651,odd,2,4000221651,4000221653,2,4000221689,38,36,False,False,19
4000222264,odd,2,4000222263,4000222265,1,4000222279,15,14,False,False,8
4000222294,odd,2,4000222293,4000222295,1,4000222297,3,2,False,False,2
4000222742,odd,2,4000222741,4000222743,1,4000222771,29,28,False,False,15
4000223524,odd,2,4000223523,4000223525,1,4000223537,13,12,False,False,7
4000223709,odd,2,4000223709,4000223711,2,4000223713,4,2,False,False,2
4000224199,odd,2,4000224199,4000224201,2,4000224203,4,2,False,False,2
4000224398,odd,2,4000224397,4000224399,1,4000224421,23,22,False,False,12
4000224542,odd,2,4000224541,4000224543,1,4000224551,9,8,False,False,5
4000224707,odd,2,4000224707,4000224709,2,4000224713,6,4,False,False,3
4000225163,odd,2,4000225163,4000225165,2,4000225169,6,4,False,False,3
4000225220,odd,2,4000225219,4000225221,1,4000225223,3,2,False,False,2
4000228319,odd,2,4000228319,4000228321,2,4000228357,38,36,False,False,19
4000228959,odd,2,4000228959,4000228961,2,4000228987,28,26,False,False,14
4000229025,odd,2,4000229025,4000229027,2,4000229027,2,0,True,True,1
4000229295,odd,2,4000229295,4000229297,2,4000229339,44,42,False,False,22
4000229822,odd,2,4000229821,4000229823,1,4000229833,11,10,False,False,6
4000229889,odd,2,4000229889,4000229891,2,4000229911,22,20,False,False,11
4000230865,odd,2,4000230865,4000230867,2,4000230869,4,2,False,False,2
4000231383,odd,2,4000231383,4000231385,2,4000231399,16,14,False,False,8
4000231470,odd,2,4000231469,4000231471,1,4000231483,13,12,False,False,7
4000232116,odd,2,4000232115,4000232117,1,4000232149,33,32,False,False,17
4000232504,odd,2,4000232503,4000232505,1,4000232539,35,34,False,False,18
4000233399,odd,2,4000233399,4000233401,2,4000233409,10,8,False,False,5
4000234218,odd,2,4000234217,4000234219,1,4000234223,5,4,False,False,3
4000234761,odd,2,4000234761,4000234763,2,4000234783,22,20,False,False,11
4000234924,odd,2,4000234923,4000234925,1,4000234937,13,12,False,False,7
4000234935,odd,2,4000234935,4000234937,2,4000234937,2,0,True,True,1
4000235398,odd,2,4000235397,4000235399,1,4000235399,1,0,True,True,1
4000235961,odd,2,4000235961,4000235963,2,4000235977,16,14,False,False,8
4000237475,odd,2,4000237475,4000237477,2,4000237477,2,0,True,True,1
4000238257,odd,2,4000238257,4000238259,2,4000238273,16,14,False,False,8
4000238866,odd,2,4000238865,4000238867,1,4000238887,21,20,False,False,11
4000239061,odd,2,4000239061,4000239063,2,4000239073,12,10,False,False,6
4000239457,odd,2,4000239457,4000239459,2,4000239487,30,28,False,False,15
4000240139,odd,2,4000240139,4000240141,2,4000240141,2,0,True,True,1
4000240472,odd,2,4000240471,4000240473,1,4000240499,27,26,False,False,14
4000240723,odd,2,4000240723,4000240725,2,4000240729,6,4,False,False,3
4000242703,odd,2,4000242703,4000242705,2,4000242713,10,8,False,False,5
4000242811,odd,2,4000242811,4000242813,2,4000242853,42,40,False,False,21
4000244031,odd,2,4000244031,4000244033,2,4000244047,16,14,False,False,8
4000244148,odd,2,4000244147,4000244149,1,4000244189,41,40,False,False,21
4000244806,odd,2,4000244805,4000244807,1,4000244881,75,74,False,False,38
4000245028,odd,2,4000245027,4000245029,1,4000245043,15,14,False,False,8
4000246141,odd,2,4000246141,4000246143,2,4000246153,12,10,False,False,6
4000247038,odd,2,4000247037,4000247039,1,4000247039,1,0,True,True,1
4000247632,odd,2,4000247631,4000247633,1,4000247633,1,0,True,True,1
4000248680,odd,2,4000248679,4000248681,1,4000248709,29,28,False,False,15
4000249098,odd,2,4000249097,4000249099,1,4000249103,5,4,False,False,3
4000249423,odd,2,4000249423,4000249425,2,4000249439,16,14,False,False,8
4000249780,odd,2,4000249779,4000249781,1,4000249793,13,12,False,False,7
4000251022,odd,2,4000251021,4000251023,1,4000251023,1,0,True,True,1
4000251459,odd,2,4000251459,4000251461,2,4000251467,8,6,False,False,4
4000251562,odd,2,4000251561,4000251563,1,4000251599,37,36,False,False,19
4000251750,odd,2,4000251749,4000251751,1,4000251767,17,16,False,False,9
4000251833,odd,2,4000251833,4000251835,2,4000251841,8,6,False,False,4
4000251888,odd,2,4000251887,4000251889,1,4000251907,19,18,False,False,10
4000252633,odd,2,4000252633,4000252635,2,4000252661,28,26,False,False,14
4000252698,odd,2,4000252697,4000252699,1,4000252709,11,10,False,False,6
4000252862,odd,2,4000252861,4000252863,1,4000252871,9,8,False,False,5
4000253614,odd,2,4000253613,4000253615,1,4000253659,45,44,False,False,23
4000254315,odd,2,4000254315,4000254317,2,4000254317,2,0,True,True,1
4000254903,odd,2,4000254903,4000254905,2,4000254919,16,14,False,False,8
4000255471,odd,2,4000255471,4000255473,2,4000255513,42,40,False,False,21
4000255721,odd,2,4000255721,4000255723,2,4000255723,2,0,True,True,1
4000256073,odd,2,4000256073,4000256075,2,4000256149,76,74,False,False,38
4000256112,odd,2,4000256111,4000256113,1,4000256149,37,36,False,False,19
4000256906,odd,2,4000256905,4000256907,1,4000256917,11,10,False,False,6
4000257162,odd,2,4000257161,4000257163,1,4000257181,19,18,False,False,10
4000257434,odd,2,4000257433,4000257435,1,4000257461,27,26,False,False,14
4000258330,odd,2,4000258329,4000258331,1,4000258363,33,32,False,False,17
4000259112,odd,2,4000259111,4000259113,1,4000259129,17,16,False,False,9
4000259620,odd,2,4000259619,4000259621,1,4000259657,37,36,False,False,19
4000259918,odd,2,4000259917,4000259919,1,4000259927,9,8,False,False,5
4000260410,odd,2,4000260409,4000260411,1,4000260413,3,2,False,False,2
4000260476,odd,2,4000260475,4000260477,1,4000260521,45,44,False,False,23
4000260690,odd,2,4000260689,4000260691,1,4000260707,17,16,False,False,9
4000261406,odd,2,4000261405,4000261407,1,4000261411,5,4,False,False,3
4000261511,odd,2,4000261511,4000261513,2,4000261553,42,40,False,False,21
4000264617,odd,2,4000264617,4000264619,2,4000264633,16,14,False,False,8
4000265694,odd,2,4000265693,4000265695,1,4000265707,13,12,False,False,7
4000266197,odd,2,4000266197,4000266199,2,4000266223,26,24,False,False,13
4000266704,odd,2,4000266703,4000266705,1,4000266709,5,4,False,False,3
4000266952,odd,2,4000266951,4000266953,1,4000266979,27,26,False,False,14
4000267549,odd,2,4000267549,4000267551,2,4000267561,12,10,False,False,6
4000267969,odd,2,4000267969,4000267971,2,4000268003,34,32,False,False,17
4000268711,odd,2,4000268711,4000268713,2,4000268719,8,6,False,False,4
4000268904,odd,2,4000268903,4000268905,1,4000268917,13,12,False,False,7
4000269012,odd,2,4000269011,4000269013,1,4000269037,25,24,False,False,13
4000269240,odd,2,4000269239,4000269241,1,4000269281,41,40,False,False,21
4000270063,odd,2,4000270063,4000270065,2,4000270073,10,8,False,False,5
4000270375,odd,2,4000270375,4000270377,2,4000270381,6,4,False,False,3
4000270377,odd,2,4000270377,4000270379,2,4000270381,4,2,False,False,2
4000270728,odd,2,4000270727,4000270729,1,4000270751,23,22,False,False,12
4000272090,odd,2,4000272089,4000272091,1,4000272097,7,6,False,False,4
4000272212,odd,2,4000272211,4000272213,1,4000272223,11,10,False,False,6
4000273079,odd,2,4000273079,4000273081,2,4000273097,18,16,False,False,9
4000273123,odd,2,4000273123,4000273125,2,4000273127,4,2,False,False,2
4000274259,odd,2,4000274259,4000274261,2,4000274273,14,12,False,False,7
4000275038,odd,2,4000275037,4000275039,1,4000275077,39,38,False,False,20
4000275654,odd,2,4000275653,4000275655,1,4000275673,19,18,False,False,10
4000275941,odd,2,4000275941,4000275943,2,4000275959,18,16,False,False,9
4000276165,odd,2,4000276165,4000276167,2,4000276183,18,16,False,False,9
4000276182,odd,2,4000276181,4000276183,1,4000276183,1,0,True,True,1
4000276421,odd,2,4000276421,4000276423,2,4000276451,30,28,False,False,15
4000278426,odd,2,4000278425,4000278427,1,4000278431,5,4,False,False,3
4000278430,odd,2,4000278429,4000278431,1,4000278431,1,0,True,True,1
4000278472,odd,2,4000278471,4000278473,1,4000278479,7,6,False,False,4
4000278684,odd,2,4000278683,4000278685,1,4000278713,29,28,False,False,15
4000278754,odd,2,4000278753,4000278755,1,4000278757,3,2,False,False,2
4000278970,odd,2,4000278969,4000278971,1,4000278977,7,6,False,False,4
4000279695,odd,2,4000279695,4000279697,2,4000279727,32,30,False,False,16
4000280210,odd,2,4000280209,4000280211,1,4000280281,71,70,False,False,36
4000280801,odd,2,4000280801,4000280803,2,4000280803,2,0,True,True,1
4000280808,odd,2,4000280807,4000280809,1,4000280821,13,12,False,False,7
4000281813,odd,2,4000281813,4000281815,2,4000281839,26,24,False,False,13
4000282291,odd,2,4000282291,4000282293,2,4000282309,18,16,False,False,9
4000282358,odd,2,4000282357,4000282359,1,4000282367,9,8,False,False,5
4000282854,odd,2,4000282853,4000282855,1,4000282877,23,22,False,False,12
4000283250,odd,2,4000283249,4000283251,1,4000283251,1,0,True,True,1
4000283582,odd,2,4000283581,4000283583,1,4000283611,29,28,False,False,15
4000284032,odd,2,4000284031,4000284033,1,4000284083,51,50,False,False,26
4000284860,odd,2,4000284859,4000284861,1,4000284887,27,26,False,False,14
4000285321,odd,2,4000285321,4000285323,2,4000285369,48,46,False,False,24
4000285488,odd,2,4000285487,4000285489,1,4000285559,71,70,False,False,36
4000285518,odd,2,4000285517,4000285519,1,4000285559,41,40,False,False,21
4000286611,odd,2,4000286611,4000286613,2,4000286623,12,10,False,False,6
4000286750,odd,2,4000286749,4000286751,1,4000286761,11,10,False,False,6
4000287188,odd,2,4000287187,4000287189,1,4000287191,3,2,False,False,2
4000288017,odd,2,4000288017,4000288019,2,4000288031,14,12,False,False,7
4000290063,odd,2,4000290063,4000290065,2,4000290071,8,6,False,False,4
4000290730,odd,2,4000290729,4000290731,1,4000290737,7,6,False,False,4
4000291113,odd,2,4000291113,4000291115,2,4000291133,20,18,False,False,10
4000291350,odd,2,4000291349,4000291351,1,4000291363,13,12,False,False,7
4000291523,odd,2,4000291523,4000291525,2,4000291541,18,16,False,False,9
