number,theta_1_fraction,theta_13_fraction,orientation_1_13,phase_a_1_13,phase_b_1_13,tie_1_13,x_dynamic_1_13_fraction,x_dynamic_1_13_decimal,x_static_1_13_fraction,x_static_1_13_decimal,theta_3_fraction,theta_11_fraction,orientation_3_11,phase_a_3_11,phase_b_3_11,tie_3_11,x_dynamic_3_11_fraction,x_dynamic_3_11_decimal,x_static_3_11_fraction,x_static_3_11_decimal,theta_5_fraction,theta_9_fraction,orientation_5_9,phase_a_5_9,phase_b_5_9,tie_5_9,x_dynamic_5_9_fraction,x_dynamic_5_9_decimal,x_static_5_9_fraction,x_static_5_9_decimal,dynamic_rung_0_fraction,dynamic_rung_0_decimal,dynamic_epsilon_0_fraction,dynamic_epsilon_0_decimal,dynamic_rung_1_fraction,dynamic_rung_1_decimal,dynamic_rung_2_fraction,dynamic_rung_2_decimal,dynamic_ridge_distance_2_fraction,dynamic_ridge_distance_2_decimal,static_rung_0_fraction,static_rung_0_decimal,static_epsilon_0_fraction,static_epsilon_0_decimal,static_ridge_distance_2_fraction,static_ridge_distance_2_decimal,unresolved_by_declared_children
1523,0,2/13,1->13,1,13,0,52/1549,0.0335700451904455,52/1549,0.0335700451904455,2/3,5/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4252/10843,0.392142396015863,-6591/10843,-0.607857603984137,15095/21686,0.696071198007931,36781/43372,0.848035599003966,6591/43372,0.151964400996034,10448/10843,0.963570967444434,-395/10843,-0.0364290325555658,395/43372,0.00910725813889145,1
1525,0,4/13,1->13,1,13,0,52/1551,0.0335267569310123,52/1551,0.0335267569310123,1/3,7/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,4/9,5->9,5,9,0,36/1543,0.0233311730395334,36/1543,0.0233311730395334,27277627/50257053,0.542762167133039,-22979426/50257053,-0.457237832866961,38767340/50257053,0.771381083566519,89024393/100514106,0.88569054178326,11489713/100514106,0.11430945821674,27277627/50257053,0.542762167133039,-22979426/50257053,-0.457237832866961,11489713/100514106,0.11430945821674,0
1527,0,6/13,1->13,1,13,0,52/1553,0.0334835801674179,52/1553,0.0334835801674179,0,9/11,3->11,3,11,0,44/1549,0.0284054228534538,44/1549,0.0284054228534538,2/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,22692533/50517537,0.449201096245053,-27825004/50517537,-0.550798903754948,36605035/50517537,0.724600548122526,43561286/50517537,0.862300274061263,6956251/50517537,0.137699725938737,22692533/50517537,0.449201096245053,-27825004/50517537,-0.550798903754948,6956251/50517537,0.137699725938737,0
1529,0,8/13,1->13,1,13,0,52/1555,0.0334405144694534,52/1555,0.0334405144694534,2/3,0,11->3,11,3,0,12/1535,0.00781758957654723,3058/1535,1.99218241042345,4/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,4434337/10025085,0.442324129920095,-5590748/10025085,-0.557675870079905,7229711/10025085,0.721162064960048,8627398/10025085,0.860581032480024,1397687/10025085,0.139418967519976,3688493/3341695,1.1037790702024,346798/3341695,0.103779070202397,173399/6683390,0.0259447675505993,0
1531,0,10/13,1->13,1,13,0,52/1557,0.0333975594091201,52/1557,0.0333975594091201,1/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,12820/32697,0.392084900755421,-19877/32697,-0.607915099244579,45517/65394,0.696042450377711,110911/130788,0.848021225188855,19877/130788,0.151978774811145,31504/32697,0.963513472183992,-1193/32697,-0.0364865278160076,1193/130788,0.0091216319540019,1
1533,0,12/13,1->13,1,13,0,52/1559,0.0333547145606158,52/1559,0.0333547145606158,0,4/11,3->11,3,11,0,44/1555,0.0282958199356913,44/1555,0.0282958199356913,3/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4389139/16969715,0.258645416260674,-12580576/16969715,-0.741354583739326,10679427/16969715,0.629322708130337,13824571/16969715,0.814661354065168,3145144/16969715,0.185338645934832,22864397/50909145,0.449121606736864,-28044748/50909145,-0.550878393263136,7011187/50909145,0.137719598315784,0
1535,0,1/13,1->13,1,13,0,52/1561,0.0333119795003203,52/1561,0.0333119795003203,2/3,6/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,5/9,5->9,5,9,0,36/1553,0.0231809401159047,36/1553,0.0231809401159047,167987/1038957,0.161688116062551,-870970/1038957,-0.838311883937449,603472/1038957,0.580844058031276,1642429/2077914,0.790422029015638,435485/2077914,0.209577970984362,1315487/2424233,0.542640497014932,-1108746/2424233,-0.457359502985068,554373/4848466,0.114339875746267,0
1537,0,3/13,1->13,1,13,0,52/1563,0.0332693538067818,52/1563,0.0332693538067818,1/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,31624/32823,0.963470736983213,-1199/32823,-0.036529263016787,64447/65646,0.981735368491606,130093/131292,0.990867684245803,1199/131292,0.00913231575419675,31624/32823,0.963470736983213,-1199/32823,-0.036529263016787,1199/131292,0.00913231575419675,1
1539,0,5/13,1->13,1,13,0,52/1565,0.0332268370607029,52/1565,0.0332268370607029,0,10/11,3->11,3,11,0,44/1561,0.0281870595771941,44/1561,0.0281870595771941,4/5,0,9->5,9,5,0,20/1549,0.012911555842479,3078/1549,1.98708844415752,93752956/3784152785,0.024775150826792,-3690399829/3784152785,-0.975224849173208,3877905741/7568305570,0.512387575413396,11446211311/15136611140,0.756193787706698,3690399829/15136611140,0.243806212293302,7751845838/11352458355,0.682834113598473,-3600612517/11352458355,-0.317165886401527,3600612517/45409833420,0.0792914716003818,0
1541,0,7/13,1->13,1,13,0,52/1567,0.0331844288449266,52/1567,0.0331844288449266,2/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,2/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,19168/32907,0.582490047710214,-13739/32907,-0.417509952289786,52075/65814,0.791245023855107,117889/131628,0.895622511927553,13739/131628,0.104377488072447,10568/10969,0.963442428662595,-401/10969,-0.0365575713374054,401/43876,0.00913939283435135,1
1543,0,9/13,1->13,1,13,0,52/1569,0.0331421287444232,52/1569,0.0331421287444232,1/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,4/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,12916/32949,0.391999757200522,-20033/32949,-0.608000242799478,45865/65898,0.695999878600261,111763/131796,0.847999939300131,20033/131796,0.152000060699869,31744/32949,0.963428328629093,-1205/32949,-0.0365716713709066,1205/131796,0.00914291784272664,1
1545,0,11/13,1->13,1,13,0,52/1571,0.0330999363462763,52/1571,0.0330999363462763,0,5/11,3->11,3,11,0,44/1567,0.0280791320995533,44/1567,0.0280791320995533,0,2/3,5->9,5,9,0,12/521,0.0230326295585413,12/521,0.0230326295585413,108007852/3847726191,0.0280705660014569,-3739718339/3847726191,-0.971929433998543,3955734043/7695452382,0.514035283000728,11651186425/15390904764,0.757017641500364,3739718339/15390904764,0.242982358499636,108007852/3847726191,0.0280705660014569,-3739718339/3847726191,-0.971929433998543,3739718339/15390904764,0.242982358499636,0
1547,0,0,tie,1,13,1,1,1,1,1,2/3,7/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,19/21,0.904761904761905,-2/21,-0.0952380952380952,20/21,0.952380952380952,41/42,0.976190476190476,1/42,0.0238095238095238,9/7,1.28571428571429,2/7,0.285714285714286,1/14,0.0714285714285714,0
1549,0,2/13,1->13,1,13,0,52/1575,0.033015873015873,52/1575,0.033015873015873,1/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,3652/4725,0.772910052910053,-1073/4725,-0.227089947089947,8377/9450,0.886455026455026,17827/18900,0.943227513227513,1073/18900,0.0567724867724868,4552/4725,0.963386243386243,-173/4725,-0.0366137566137566,173/18900,0.00915343915343915,1
1551,0,4/13,1->13,1,13,0,52/1577,0.0329740012682308,52/1577,0.0329740012682308,0,0,tie,3,11,1,1,1,1,1,1/5,1/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,8532/11039,0.772896095660839,-2507/11039,-0.227103904339161,19571/22078,0.886448047830419,41649/44156,0.94322402391521,2507/44156,0.0567759760847903,8532/11039,0.772896095660839,-2507/11039,-0.227103904339161,2507/44156,0.0567759760847903,0
1553,0,6/13,1->13,1,13,0,52/1579,0.0329322355921469,52/1579,0.0329322355921469,2/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,5/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4332/11053,0.39192979281643,-6721/11053,-0.60807020718357,15385/22106,0.695964896408215,37491/44212,0.847982448204108,6721/44212,0.152017551795893,10648/11053,0.963358364245001,-405/11053,-0.0366416357549986,405/44212,0.00916040893874966,1
1555,0,8/13,1->13,1,13,0,52/1581,0.0328905755850727,52/1581,0.0328905755850727,1/3,4/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,7/9,5->9,5,9,0,36/1573,0.0228862047043865,36/1573,0.0228862047043865,28327027/52225173,0.54240178390601,-23898146/52225173,-0.45759821609399,40276100/52225173,0.771200891953005,92501273/104450346,0.885600445976503,11949073/104450346,0.114399554023497,28327027/52225173,0.54240178390601,-23898146/52225173,-0.45759821609399,11949073/104450346,0.114399554023497,0
1557,0,10/13,1->13,1,13,0,52/1583,0.032849020846494,52/1583,0.032849020846494,0,6/11,3->11,3,11,0,44/1579,0.0278657378087397,44/1579,0.0278657378087397,2/5,0,9->5,9,5,0,20/1567,0.0127632418634333,3114/1567,1.98723675813657,95933020/3916805819,0.0244926668395557,-3820872799/3916805819,-0.975507333160444,4012738839/7833611638,0.512246333419778,11846350477/15667223276,0.756123166709889,3820872799/15667223276,0.243876833290111,8021428418/11750417457,0.682650505597267,-3728989039/11750417457,-0.317349494402733,3728989039/47001669828,0.0793373736006833,0
1559,0,12/13,1->13,1,13,0,52/1585,0.032807570977918,52/1585,0.032807570977918,2/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,25724/33285,0.772840618897401,-7561/33285,-0.227159381102599,59009/66570,0.886420309448701,125579/133140,0.94321015472435,7561/133140,0.0567898452756497,10688/11095,0.963316809373592,-407/11095,-0.0366831906264083,407/44380,0.00917079765660207,1
1561,0,1/13,1->13,1,13,0,52/1587,0.0327662255828607,52/1587,0.0327662255828607,1/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,4/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,32104/33327,0.963303027575239,-1223/33327,-0.0366969724247607,65431/66654,0.98165151378762,132085/133308,0.99082575689381,1223/133308,0.00917424310619018,32104/33327,0.963303027575239,-1223/33327,-0.0366969724247607,1223/133308,0.00917424310619018,1
1563,0,3/13,1->13,1,13,0,52/1589,0.0327249842668345,52/1589,0.0327249842668345,0,1/11,3->11,3,11,0,44/1585,0.0277602523659306,44/1585,0.0277602523659306,3/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,3390491/7555695,0.448733174115684,-4165204/7555695,-0.551266825884316,5473093/7555695,0.724366587057842,6514394/7555695,0.862183293528921,1041301/7555695,0.137816706471079,3390491/7555695,0.448733174115684,-4165204/7555695,-0.551266825884316,1041301/7555695,0.137816706471079,0
1565,0,5/13,1->13,1,13,0,52/1591,0.032683846637335,52/1591,0.032683846637335,2/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,8/9,5->9,5,9,0,36/1583,0.0227416298168035,36/1583,0.0227416298168035,8532803/52889613,0.161332301675189,-44356810/52889613,-0.838667698324811,30711208/52889613,0.580666150837595,83600821/105779226,0.790333075418797,22178405/105779226,0.209666924581203,9560409/17629871,0.54228468262757,-8069462/17629871,-0.45771531737243,4034731/35259742,0.114428829343107,0
1567,0,7/13,1->13,1,13,0,52/1593,0.0326428123038293,52/1593,0.0326428123038293,1/3,5/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,25852/33453,0.772785699339372,-7601/33453,-0.227214300660628,59305/66906,0.886392849669686,126211/133812,0.943196424834843,7601/133812,0.0568035751651571,32224/33453,0.963261889815562,-1229/33453,-0.0367381101844379,1229/133812,0.00918452754610947,1
1569,0,9/13,1->13,1,13,0,52/1595,0.0326018808777429,52/1595,0.0326018808777429,0,7/11,3->11,3,11,0,44/1591,0.0276555625392835,44/1591,0.0276555625392835,4/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4586203/17763515,0.25818105256758,-13177312/17763515,-0.74181894743242,11174859/17763515,0.62909052628379,14469187/17763515,0.814545263141895,3294328/17763515,0.185454736858105,23909189/53290545,0.448657243043771,-29381356/53290545,-0.551342756956229,7345339/53290545,0.137835689239057,0
1571,0,11/13,1->13,1,13,0,52/1597,0.0325610519724483,52/1597,0.0325610519724483,2/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,5/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,10768/11179,0.963234636371769,-411/11179,-0.0367653636282315,21947/22358,0.981617318185884,44305/44716,0.990808659092942,411/44716,0.00919134090705788,10768/11179,0.963234636371769,-411/11179,-0.0367653636282315,411/44716,0.00919134090705788,1
1573,0,0,tie,1,13,1,1,1,1,1,1/3,0,11->3,11,3,0,12/1579,0.00759974667511083,3146/1579,1.99240025332489,3/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,25348/33159,0.764438010796466,-7811/33159,-0.235561989203534,58507/66318,0.882219005398233,124825/132636,0.941109502699116,7811/132636,0.0588904973008836,15762/11053,1.42603817967973,4709/11053,0.426038179679725,4709/44212,0.106509544919931,0
1575,0,2/13,1->13,1,13,0,52/1601,0.0324797001873829,52/1601,0.0324797001873829,0,2/11,3->11,3,11,0,44/1597,0.0275516593613024,44/1597,0.0275516593613024,0,0,tie,5,9,1,1,1,1,1,2710285/7670391,0.353343786516228,-4960106/7670391,-0.646656213483772,5190338/7670391,0.676671893258114,12860729/15340782,0.838335946629057,2480053/15340782,0.161664053370943,2710285/7670391,0.353343786516228,-4960106/7670391,-0.646656213483772,2480053/15340782,0.161664053370943,0
1577,0,4/13,1->13,1,13,0,52/1603,0.03243917654398,52/1603,0.03243917654398,2/3,4/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,628/1603,0.391765439800374,-975/1603,-0.608234560199626,2231/3206,0.695882719900187,5437/6412,0.847941359950094,975/6412,0.152058640049906,1544/1603,0.963194011228946,-59/1603,-0.0368059887710543,59/6412,0.00920149719276357,1
1579,0,6/13,1->13,1,13,0,52/1605,0.032398753894081,52/1605,0.032398753894081,1/3,6/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,4/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,26044/33705,0.772704346536122,-7661/33705,-0.227295653463878,59749/67410,0.886352173268061,127159/134820,0.943176086634031,7661/134820,0.0568239133659694,32464/33705,0.963180537012313,-1241/33705,-0.0368194629876873,1241/134820,0.00920486574692182,1
1581,0,8/13,1->13,1,13,0,52/1607,0.0323584318606098,52/1607,0.0323584318606098,0,8/11,3->11,3,11,0,44/1603,0.0274485339987523,44/1603,0.0274485339987523,1/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,3466091/7728063,0.448507083857883,-4261972/7728063,-0.551492916142117,5597077/7728063,0.724253541928941,6662570/7728063,0.862126770964471,1065493/7728063,0.137873229035529,3466091/7728063,0.448507083857883,-4261972/7728063,-0.551492916142117,1065493/7728063,0.137873229035529,0
1583,0,10/13,1->13,1,13,0,52/1609,0.0323182100683654,52/1609,0.0323182100683654,2/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,10848/11263,0.963153689070408,-415/11263,-0.0368463109295925,22111/22526,0.981576844535204,44637/45052,0.990788422267602,415/45052,0.00921157773239812,10848/11263,0.963153689070408,-415/11263,-0.0368463109295925,415/45052,0.00921157773239812,1
1585,0,12/13,1->13,1,13,0,52/1611,0.0322780881440099,52/1611,0.0322780881440099,1/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,1/9,5->9,5,9,0,36/1603,0.0224578914535246,36/1603,0.0224578914535246,1248109/7747299,0.161102469389654,-6499190/7747299,-0.838897530610346,4497704/7747299,0.580551234694827,12245003/15494598,0.790275617347414,3249595/15494598,0.209724382652586,599923/1106757,0.542054850342035,-506834/1106757,-0.457945149657965,253417/2213514,0.114486287414491,0
1587,0,1/13,1->13,1,13,0,52/1613,0.032238065716057,52/1613,0.032238065716057,0,3/11,3->11,3,11,0,44/1609,0.0273461777501554,44/1609,0.0273461777501554,2/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4686355/18167219,0.257956652583976,-13480864/18167219,-0.742043347416024,11426787/18167219,0.628978326291988,14797003/18167219,0.814489163145994,3370216/18167219,0.185510836854006,24440333/54501657,0.448432843060166,-30061324/54501657,-0.551567156939834,7515331/54501657,0.137891789234958,0
1589,0,3/13,1->13,1,13,0,52/1615,0.0321981424148607,52/1615,0.0321981424148607,2/3,5/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,5/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4428/11305,0.391685095090668,-6877/11305,-0.608314904909332,15733/22610,0.695842547545334,38343/45220,0.847921273772667,6877/45220,0.152078726227333,10888/11305,0.963113666519239,-417/11305,-0.0368863334807607,417/45220,0.00922158337019018,1
1591,0,5/13,1->13,1,13,0,52/1617,0.0321583178726036,52/1617,0.0321583178726036,1/3,7/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,4672/4851,0.96310039167182,-179/4851,-0.0368996083281798,9523/9702,0.98155019583591,19225/19404,0.990775097917955,179/19404,0.00922490208204494,4672/4851,0.96310039167182,-179/4851,-0.0368996083281798,179/19404,0.00922490208204494,1
1593,0,7/13,1->13,1,13,0,52/1619,0.032118591723286,52/1619,0.032118591723286,0,9/11,3->11,3,11,0,44/1615,0.0272445820433437,44/1615,0.0272445820433437,3/5,0,9->5,9,5,0,20/1603,0.0124766063630692,3186/1603,1.98752339363693,100368316/4191340055,0.0239465933765663,-4090971739/4191340055,-0.976053406623434,4291708371/8382680110,0.511973296688283,12674388481/16765360220,0.755986648344142,4090971739/16765360220,0.244013351655858,8579197658/12574020165,0.682295522467853,-3994822507/12574020165,-0.317704477532147,3994822507/50296080660,0.0794261193830366,0
1595,0,9/13,1->13,1,13,0,52/1621,0.0320789636027144,52/1621,0.0320789636027144,2/3,0,11->3,11,3,0,12/1601,0.00749531542785759,3190/1601,1.99250468457214,0,2/9,5->9,5,9,0,36/1613,0.0223186608803472,36/1613,0.0223186608803472,259089508/12558274419,0.0206309799703064,-12299184911/12558274419,-0.979369020029694,12817363927/25116548838,0.510315489985153,37933912765/50233097676,0.755157744992577,12299184911/50233097676,0.244842255007423,2856173434/4186091473,0.682300769685068,-1329918039/4186091473,-0.317699230314932,1329918039/16744365892,0.079424807578733,0
1597,0,11/13,1->13,1,13,0,52/1623,0.0320394331484904,52/1623,0.0320394331484904,1/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,4/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,19840/34083,0.582108382478068,-14243/34083,-0.417891617521932,53923/68166,0.791054191239034,122089/136332,0.895527095619517,14243/136332,0.104472904380483,32824/34083,0.963060763430449,-1259/34083,-0.0369392365695508,1259/136332,0.0092348091423877,1
1599,0,0,tie,1,13,1,1,1,1,1,0,4/11,3->11,3,11,0,44/1621,0.027143738433066,44/1621,0.027143738433066,4/5,2/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,19760/34041,0.580476484239593,-14281/34041,-0.419523515760407,53801/68082,0.790238242119797,121883/136164,0.895119121059898,14281/136164,0.104880878940102,8748/11347,0.770952674715784,-2599/11347,-0.229047325284216,2599/45388,0.057261831321054,0
1601,0,2/13,1->13,1,13,0,52/1627,0.031960663798402,52/1627,0.031960663798402,2/3,6/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,19888/34167,0.582082126028039,-14279/34167,-0.417917873971961,54055/68334,0.791041063014019,122389/136668,0.89552053150701,14279/136668,0.10447946849299,10968/11389,0.96303450698042,-421/11389,-0.0369654930195803,421/45556,0.00924137325489507,1
1603,0,4/13,1->13,1,13,0,52/1629,0.0319214241866176,52/1629,0.0319214241866176,1/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,26428/34209,0.772545236633634,-7781/34209,-0.227454763366366,60637/68418,0.886272618316817,129055/136836,0.943136309158409,7781/136836,0.0568636908415914,32944/34209,0.963021427109825,-1265/34209,-0.0369785728901751,1265/136836,0.00924464322254378,1
1605,0,6/13,1->13,1,13,0,52/1631,0.0318822808093194,52/1631,0.0318822808093194,0,10/11,3->11,3,11,0,44/1627,0.0270436385986478,44/1627,0.0270436385986478,0,1/3,5->9,5,9,0,12/541,0.022181146025878,12/541,0.022181146025878,116438732/4306852851,0.0270356884779484,-4190414119/4306852851,-0.972964311522052,4423291583/8613705702,0.513517844238974,13036997285/17227411404,0.756758922119487,4190414119/17227411404,0.243241077880513,116438732/4306852851,0.0270356884779484,-4190414119/4306852851,-0.972964311522052,4190414119/17227411404,0.243241077880513,0
1607,0,8/13,1->13,1,13,0,52/1633,0.031843233312921,52/1633,0.031843233312921,2/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,5/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,19960/34293,0.582042982532878,-14333/34293,-0.417957017467122,54253/68586,0.791021491266439,122839/137172,0.89551074563322,14333/137172,0.10448925436678,11008/11431,0.962995363485259,-423/11431,-0.0370046365147406,423/45724,0.00925115912868515,1
1609,0,10/13,1->13,1,13,0,52/1635,0.0318042813455657,52/1635,0.0318042813455657,1/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,7/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,13444/34335,0.39155380806757,-20891/34335,-0.60844619193243,47779/68670,0.695776904033785,116449/137340,0.847888452016892,20891/137340,0.152111547983108,33064/34335,0.962982379496141,-1271/34335,-0.037017620503859,1271/137340,0.00925440512596476,1
1611,0,12/13,1->13,1,13,0,52/1637,0.0317654245571167,52/1637,0.0317654245571167,0,5/11,3->11,3,11,0,44/1633,0.0269442743417024,44/1633,0.0269442743417024,1/5,0,9->5,9,5,0,20/1621,0.0123380629241209,3222/1621,1.98766193707588,102623548/4333291241,0.0236825872743133,-4230667693/4333291241,-0.976317412725687,4435914789/8666582482,0.511841293637157,13102497271/17333164964,0.755920646818578,4230667693/17333164964,0.244079353181422,8867524286/12999873723,0.682123878658233,-4132349437/12999873723,-0.317876121341767,4132349437/51999494892,0.0794690303354418,0
1613,0,1/13,1->13,1,13,0,52/1639,0.0317266625991458,52/1639,0.0317266625991458,2/3,7/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4492/11473,0.391527935152096,-6981/11473,-0.608472064847904,15965/22946,0.695763967576048,38911/45892,0.847881983788024,6981/45892,0.152118016211976,11048/11473,0.962956506580668,-425/11473,-0.0370434934193323,425/45892,0.00926087335483309,1
1615,0,3/13,1->13,1,13,0,52/1641,0.0316879951249238,52/1641,0.0316879951249238,1/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,4/9,5->9,5,9,0,36/1633,0.0220453153704838,36/1633,0.0220453153704838,30485227/56274813,0.541720627307993,-25789586/56274813,-0.458279372692007,43380020/56274813,0.770860313653997,99654833/112549626,0.885430156826998,12894793/112549626,0.114569843173002,30485227/56274813,0.541720627307993,-25789586/56274813,-0.458279372692007,12894793/112549626,0.114569843173002,0
1617,0,5/13,1->13,1,13,0,52/1643,0.0316494217894096,52/1643,0.0316494217894096,0,0,tie,3,11,1,1,1,1,1,2/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,8884/11501,0.772454569167898,-2617/11501,-0.227545430832102,20385/23002,0.886227284583949,43387/46004,0.943113642291975,2617/46004,0.0568863577080254,8884/11501,0.772454569167898,-2617/11501,-0.227545430832102,2617/46004,0.0568863577080254,0
1619,0,7/13,1->13,1,13,0,52/1645,0.0316109422492401,52/1645,0.0316109422492401,2/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,2872/4935,0.581965552178318,-2063/4935,-0.418034447821682,7807/9870,0.790982776089159,17677/19740,0.89549138804458,2063/19740,0.10450861195542,1584/1645,0.962917933130699,-61/1645,-0.0370820668693009,61/6580,0.00927051671732523,1
1621,0,9/13,1->13,1,13,0,52/1647,0.0315725561627201,52/1647,0.0315725561627201,1/3,4/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,26716/34587,0.772428947292335,-7871/34587,-0.227571052707665,61303/69174,0.886214473646168,130477/138348,0.943107236823084,7871/138348,0.0568927631769162,33304/34587,0.962905137768526,-1283/34587,-0.0370948622314743,1283/138348,0.00927371555786856,1
1623,0,11/13,1->13,1,13,0,52/1649,0.031534263189812,52/1649,0.031534263189812,0,6/11,3->11,3,11,0,44/1645,0.0267477203647416,44/1645,0.0267477203647416,3/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,698557/2712605,0.257522565946756,-2014048/2712605,-0.742477434053244,1705581/2712605,0.628761282973378,2209093/2712605,0.814380641486689,503512/2712605,0.185619358513311,3645731/8137815,0.447998756422946,-4492084/8137815,-0.552001243577053,1123021/8137815,0.138000310894263,0
1625,0,0,tie,1,13,1,1,1,1,1,2/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,5/9,5->9,5,9,0,36/1643,0.021911138161899,36/1643,0.021911138161899,9942/11501,0.86444656986349,-1559/11501,-0.13555343013651,21443/23002,0.932223284931745,44445/46004,0.966111642465873,1559/46004,0.0338883575341275,9942/11501,0.86444656986349,-1559/11501,-0.13555343013651,1559/46004,0.0338883575341275,0
