parent_prime,child_gate_count,child_centroid,mean_ridge_distance,mean_phi_pair_distance,minimum_phi_pair_distance,nearest_phi_residue_hit_count,nearest_phi_residue_hit_share
4000080779,6337,0.9991646386826034,0.4944149820668157,0.2663656611244052,3.36073858829792e-05,14,0.002209247277891747
4000080787,6337,0.9980022909427148,0.4947251353054072,0.2666877730412872,7.799287189154072e-05,5,0.0007890168849613382
4000080793,6337,0.9983140554652487,0.49445417037383593,0.2668824846306572,3.605389599651482e-05,5,0.0007890168849613382
4000080797,6337,0.99915311198824,0.4944922396571505,0.266788686926998,2.234737851366719e-05,10,0.0015780337699226763
4000080817,6337,0.9998767203093435,0.49430746838954964,0.2670782851386364,3.6127435425881544e-05,5,0.0007890168849613382
4000080823,6337,1.0005040915858618,0.49423393658376097,0.2673473481543661,2.5287066308283117e-05,5,0.0007890168849613382
4000080853,6337,0.9979600263967123,0.494396356642055,0.26748154293535853,5.646351141165692e-05,7,0.0011046236389458735
4000080871,6337,0.9960548591784315,0.4939205314435901,0.26755431817743924,4.9168399789416146e-05,7,0.0011046236389458735
4000080883,6337,0.9951003544535677,0.49356369813546574,0.26752190479309146,0.00034864423220486206,8,0.001262427015938141
4000080893,6337,0.9965667822530697,0.4932609065908956,0.2678248330811857,5.8172447180419055e-05,3,0.0004734101309768029
4000080899,6337,0.9968785467756021,0.4933353216512785,0.2676520369960854,0.000542232889144379,5,0.0007890168849613382
4000080913,6337,0.9966591770662138,0.49309752222289954,0.26787495644201326,6.827062728656771e-05,3,0.0004734101309768029
4000080919,6337,0.9966553348347599,0.4933469180425581,0.26754483883278296,7.37974213962039e-05,6,0.0009468202619536059
4000080937,6337,0.9966438081403861,0.4928563779513327,0.2679131939735767,7.445893905414912e-05,5,0.0007890168849613382
4000080961,6337,0.9963128324605904,0.4922356784340738,0.26840098165656606,5.0956395578391344e-05,3,0.0004734101309768029
4000080971,6337,0.9955700129821939,0.49224040583172063,0.26844666593850464,8.898151400484949e-05,5,0.0007890168849613382
4000081013,6337,0.9986991849018507,0.4920547144670552,0.2683510517404039,0.00020946790505027606,3,0.0004734101309768029
4000081021,6337,0.9978524439159496,0.4927356593565205,0.2679087887587317,1.8705025435546835e-05,10,0.0015780337699226763
4000081051,6337,0.9997268732825798,0.4924081094616038,0.2680681773642436,1.1426888793978894e-05,7,0.0011046236389458735
4000081061,6337,0.9989840538041871,0.49301074363043124,0.26814813001501914,4.4623223972527444e-05,7,0.0011046236389458735
4000081069,6337,0.9993997398342288,0.4927992051039742,0.26811183043406744,0.0001223051200161986,7,0.0011046236389458735
4000081097,6337,0.9983297869074838,0.4930181622760747,0.2682883298794229,0.00011824411938734258,4,0.0006312135079690705
4000081121,6337,0.9961051707037675,0.49281639218762124,0.2681509199106729,1.4695007085789442e-05,6,0.0009468202619536059
4000081171,6337,0.9952315340976843,0.49193058871307693,0.26794966262046865,8.21564563527501e-05,5,0.0007890168849613382
4000081177,6337,0.994912085112246,0.4918398017163027,0.2678059212042135,0.00011576210016124438,3,0.0004734101309768029
4000081213,6337,0.9980450992633584,0.49114147657679774,0.26836836572099526,4.2460576680645785e-05,5,0.0007890168849613382
4000081303,6337,0.9960938252676164,0.4922731393024701,0.2676120057749571,3.6773034131849773e-05,9,0.0014202303929304087
4000081387,6337,0.994146393503325,0.4921631070320872,0.26704104406657514,6.726244338168112e-05,5,0.0007890168849613382
4000081391,6337,0.9959322702882653,0.49211681297067067,0.2668920740728287,3.520599251334817e-05,7,0.0011046236389458735
4000081399,6337,0.9972947765802638,0.4925877632606912,0.2667121589096099,7.677272097056036e-05,10,0.0015780337699226763
4000081403,6337,0.9971870128412952,0.49260398277370065,0.26693878181317976,1.4279875498615935e-05,7,0.0011046236389458735
4000081429,6337,0.9960131384070471,0.49215213481629955,0.26659239974984705,1.0787474137422356e-05,8,0.001262427015938141
4000081489,6337,0.9981839633703816,0.4920650103149017,0.2667595376967273,4.451981028630044e-05,5,0.0007890168849613382
4000081537,6337,0.9984688322727212,0.49184910334036963,0.2673559115664036,8.130247972023695e-05,7,0.0011046236389458735
4000081543,6337,0.9984649900412654,0.4916806782934536,0.2673361451718581,6.679973142148496e-05,6,0.0009468202619536059
4000081549,6337,0.9987767545637943,0.492054331889953,0.26690340337779656,3.869721998583706e-05,6,0.0009468202619536059
4000081601,6337,0.9980070394652139,0.49294423117783137,0.266272204346844,2.3135304007336416e-05,5,0.0007890168849613382
4000081627,6337,0.9993580190628357,0.49365918804007697,0.26603436304109845,0.0001159659110357301,5,0.0007890168849613382
4000081633,6337,1.00030099709334,0.49393074378669344,0.2659898499678572,5.0282024090968795e-06,7,0.0011046236389458735
4000081643,6337,1.0008206046308898,0.49470118460907825,0.2657530572242924,1.3165193862638221e-05,7,0.0011046236389458735
4000081661,6337,1.000177864428552,0.49499308474414333,0.2656489041568009,9.48051493298991e-08,9,0.0014202303929304087
4000081693,6337,0.9980533275008922,0.4947932079483584,0.26563700389864503,2.936779919520196e-05,4,0.0006312135079690705
4000081703,6337,1.0004665755623443,0.4949032734637508,0.2654300941364205,6.0907207216766964e-05,4,0.0006312135079690705
4000081717,6337,0.999300385591003,0.49456217489202525,0.26551411077649467,9.430010799097066e-06,5,0.0007890168849613382
4000081739,6337,0.9979186681417388,0.4941911292311377,0.26564257722021506,0.00013557061060777824,5,0.0007890168849613382
4000081747,6337,0.9989655676797433,0.49404445513992234,0.2657058504851525,0.00014795256366392225,4,0.0006312135079690705
4000081763,6337,1.0007437600017706,0.49456469750217014,0.2654311058315845,0.0001498820964528995,6,0.0009468202619536059
4000081769,6337,1.0020023447862554,0.49467281948323066,0.2656806853352814,0.00015264362140291976,5,0.0007890168849613382
4000081801,6337,1.0005090213665708,0.49482295865584497,0.2657388448915479,2.8437440509995023e-05,7,0.0011046236389458735
4000081817,6337,1.001971606934614,0.4947547572901657,0.26548840284864195,6.3225652118679084e-06,5,0.0007890168849613382
4000081819,6337,1.0020755284421197,0.4950023622074935,0.2653144737315687,2.7365738665682958e-05,8,0.001262427015938141
4000081843,6337,0.9995353054844253,0.4956462059432938,0.2650210769458068,5.6460660007242115e-05,3,0.0004734101309768029
4000081849,6337,0.9989002497449951,0.4954434261057889,0.26518170677963365,1.3189290601734213e-05,6,0.0009468202619536059
4000081873,6337,1.000147307835111,0.49564084452001844,0.2651438897557347,3.29194594140792e-07,6,0.0009468202619536059
4000081889,6337,1.0012942866491752,0.4960334505163953,0.2647090254997065,2.7257884545510328e-05,7,0.0011046236389458735
4000081907,6337,1.0019139734627769,0.4956674958604046,0.2648940404726746,0.00015635196011071437,5,0.0007890168849613382
4000081957,6337,1.0000935165947331,0.49527140370638845,0.2655933196445077,2.682630722997762e-05,4,0.0006312135079690705
4000081979,6337,0.9993430126534323,0.4952614615208602,0.2653212334226834,1.4982191038761014e-05,8,0.001262427015938141
4000082011,6337,0.9991121162496803,0.495537953980313,0.265440276060991,5.799479493236625e-05,8,0.001262427015938141
4000082071,6337,0.9987580871811397,0.4950099756880675,0.2656745375354379,4.3668793071396047e-05,7,0.0011046236389458735
4000082077,6337,0.9997010652116369,0.49501096505595976,0.26591434513122536,6.926954253085978e-06,4,0.0006312135079690705
4000082101,6337,0.9993700895318299,0.49545426551653265,0.2658797121597631,0.00012935041061499478,10,0.0015780337699226763
4000082113,6337,0.9999936185768862,0.495194731897123,0.26617356909210843,3.0570833852375264e-05,4,0.0006312135079690705
4000082159,6337,1.0011213862336719,0.49422009183487187,0.2665021378247829,2.17945237875322e-05,5,0.0007890168849613382
4000082183,6337,1.0023684443237877,0.4944594857968762,0.26629340442031474,2.566209684737888e-05,7,0.0011046236389458735
4000082209,6337,1.0043506374293816,0.49499837940633784,0.2661666150048209,0.0001005870049657751,4,0.0006312135079690705
4000082227,6337,1.0052859309969655,0.4953269757647782,0.26578145819065574,0.0001323115607170419,7,0.0011046236389458735
4000082239,6337,1.0059094600420218,0.4960997624207529,0.26524472881045374,0.00017931981708721806,5,0.0007890168849613382
4000082263,6337,1.0046316641002697,0.4960534031832611,0.2654381085622213,3.0884291387913693e-06,6,0.0009468202619536059
4000082291,6337,1.0070333854673539,0.4962585344736008,0.26542659241334543,8.5720226971314e-05,6,0.0009468202619536059
4000082309,6337,1.00512821824908,0.49650734030208976,0.26556443564790616,0.00020243843625939297,7,0.0011046236389458735
4000082323,6337,1.0055400620476627,0.49570419251550074,0.2660182035601435,1.3291132598231149e-05,10,0.0015780337699226763
4000082389,6337,1.0048665839936834,0.49622134109369076,0.2656557532610676,5.032324521744257e-05,7,0.0011046236389458735
4000082399,6337,1.0060174050391997,0.4964776802717628,0.2653825291926592,0.00021992616374176793,5,0.0007890168849613382
4000082431,6337,1.0057865086354498,0.4970160742752084,0.26565868758380173,3.5490361361663195e-05,8,0.001262427015938141
4000082447,6337,1.0047242401716163,0.4969024309141211,0.26606579323592183,3.2219640274793e-05,5,0.0007890168849613382
4000082509,6337,1.000371244808785,0.4971484550692489,0.2658220654388666,0.00025160780699849325,6,0.0009468202619536059
4000082519,6337,1.002468886116254,0.4973897521967282,0.2654278494032162,2.9657163843851817e-05,5,0.0007890168849613382
4000082557,6337,1.0028653609890177,0.49732810980403,0.26556801323794244,0.0002818500748908648,5,0.0007890168849613382
4000082599,6337,1.001891645106875,0.49684209861068174,0.2658668395264199,3.132825114561805e-05,5,0.0007890168849613382
4000082629,6337,0.9999787934256883,0.497279808466546,0.26534995063571315,4.207962366356241e-05,5,0.0007890168849613382
4000082633,6337,0.9998710296867238,0.4973876824974082,0.26530693024597923,0.00022492422860493787,4,0.0006312135079690705
4000082641,6337,1.0006023224707496,0.4973824442144931,0.26517562737560285,7.835048665847289e-05,3,0.0004734101309768029
4000082659,6337,1.0012220092843485,0.4978743888413632,0.2649663810813775,9.183615111696746e-05,7,0.0011046236389458735
4000082663,6337,1.0014298522993648,0.49751437172023566,0.2651013919164433,0.00011791715853691443,4,0.0006312135079690705
4000082683,6337,0.9993129998346176,0.49778276735782434,0.264922271571645,9.111386051390871e-05,6,0.0009468202619536059
4000082693,6337,1.000148214126153,0.4979610592178116,0.26514026384500733,5.261963614392756e-05,6,0.0009468202619536059
4000082699,6337,1.0004599786486803,0.4977483860240935,0.2651812854418418,0.0003222729892796618,6,0.0009468202619536059
4000082701,6337,1.000563900156188,0.4977087842497299,0.2652891360317962,0.00011921699658967751,6,0.0009468202619536059
4000082717,6337,1.0013952722162685,0.49740478942660993,0.26527748528179784,4.131722565615716e-05,8,0.001262427015938141
4000082719,6337,1.0021304072317425,0.49736982742498265,0.2653213040866254,9.923900423754516e-05,4,0.0006312135079690705
4000082729,6337,1.0017031945073422,0.4975886917919191,0.2650494846012611,2.6751238757416837e-05,9,0.0014202303929304087
4000082731,6337,1.0018071160148512,0.49754190472536935,0.2649758638128738,4.5167770215348385e-05,6,0.0009468202619536059
4000082759,6337,1.0013683765960777,0.4978458935075881,0.26457306758001126,9.850935005431648e-05,10,0.0015780337699226763
4000082771,6337,0.9994670516092609,0.49766837024226185,0.26470224829705874,0.00018032414847338484,4,0.0006312135079690705
4000082791,6337,1.001453086946308,0.4969619395876305,0.2646386944532292,7.436594446141539e-05,5,0.0007890168849613382
4000082809,6337,1.0027039872678822,0.496701789231449,0.2651247679174844,2.8298646336806988e-05,4,0.0006312135079690705
4000082831,6337,1.0016378765725968,0.4968924720580697,0.2652141511734532,3.2138288152338134e-05,6,0.0009468202619536059
4000082851,6337,0.9998366308618323,0.4961871650038766,0.26557998750304185,0.0002801418360707267,6,0.0009468202619536059
4000082899,6337,0.9994902862562017,0.4966868452000366,0.2655081278604285,0.0001035870197684432,5,0.0007890168849613382
4000082903,6337,1.000644949533174,0.496642140205535,0.26553106008191324,8.358667650984028e-05,6,0.0009468202619536059
4000082917,6337,1.0016880068397274,0.49671361827149046,0.265873350336324,0.00016847905506767392,3,0.0004734101309768029
4000082921,6337,1.0009490295927899,0.49686601360631516,0.2656502354271895,1.4481865516383213e-05,4,0.0006312135079690705
4000082941,6337,1.0007258176519467,0.4964260774331032,0.2653825081653925,0.00018100934033130734,5,0.0007890168849613382
4000082951,6337,1.0018766386974653,0.4967965802126429,0.2649596390077404,0.00022910551758521,8,0.001262427015938141
4000082953,6337,1.0026117737129479,0.49698315358875844,0.264830941132316,0.00021833949762115417,5,0.0007890168849613382
4000082969,6337,1.0015495052491148,0.49676707191420943,0.26499418278283443,6.107144810473345e-05,8,0.001262427015938141
4000083001,6337,0.9991093615674708,0.49772623648598135,0.26501853003321485,0.00012642979085592204,6,0.0009468202619536059
4000083007,6337,1.000367946351952,0.4973493756962699,0.26510716952831054,4.809287220796902e-05,5,0.0007890168849613382
4000083029,6337,1.003404723458465,0.4972725986500611,0.26541342336275126,3.1841895070790776e-05,4,0.0006312135079690705
4000083037,6337,1.0035048027345177,0.4978696677474298,0.2651946657970038,2.2593270384733837e-05,9,0.0014202303929304087
4000083049,6337,1.0034971182716135,0.4983358392778684,0.2651292791092724,0.00013442201021878332,7,0.0011046236389458735
4000083149,6337,1.0008030247974817,0.49749563177511225,0.26523419265062287,1.1174601541862081e-05,7,0.0011046236389458735
4000083161,6337,0.9995329133186285,0.49806495815608137,0.26482837194516573,9.46588904120584e-06,8,0.001262427015938141
4000083181,6337,0.9980472743618495,0.49860684190741444,0.26465819758255754,0.0001553915357005622,7,0.0011046236389458735
4000083193,6337,0.997092769636982,0.4983704377361641,0.2646426118961971,9.848392669868498e-05,6,0.0009468202619536059
4000083223,6337,0.9958111314637659,0.49784672084052023,0.26455866034924136,6.7962965320864e-05,5,0.0007890168849613382
4000083229,6337,0.9964385027402779,0.4979249394102214,0.26451951236599236,4.6954005255390285e-05,6,0.0009468202619536059
4000083247,6337,0.9967425827998981,0.49828031324797395,0.2643574672100131,1.8072746395061008e-05,8,0.001262427015938141
4000083251,6337,0.9972660325689048,0.49825603694200904,0.2641471050123483,0.000351392191418185,4,0.0006312135079690705
4000083259,6337,0.9976817185989398,0.49802052007564235,0.26406400129977775,1.439699667986979e-05,4,0.0006312135079690705
4000083317,6337,0.9981705882848438,0.4984828245052735,0.2633614493483159,5.646351141165692e-05,6,0.0009468202619536059
4000083331,6337,0.9979512185754555,0.49825125792245856,0.2634554243066512,0.0003483199511908774,5,0.0007890168849613382
4000083343,6337,0.9976279273585642,0.49808804212980473,0.26349864325170486,8.644694596679862e-05,3,0.0004734101309768029
4000083359,6337,0.9978280859106722,0.4987678307691781,0.2631292423665944,0.00015396946482015684,7,0.0011046236389458735
4000083371,6337,0.9987672217097131,0.49856571422417617,0.26289999294104427,0.00011136772614412263,7,0.0011046236389458735
4000083397,6337,0.9988557742913992,0.499019501706996,0.26255246024460116,4.4296682558111184e-05,7,0.0011046236389458735
4000083401,6337,0.9990636173064191,0.4988697597834791,0.26254075640540375,4.778756381646917e-06,8,0.001262427015938141
4000083443,6337,1.0021927892260736,0.49829958751985565,0.2629001922845307,2.2363828678258e-05,7,0.0011046236389458735
4000083449,6337,1.0034513740105568,0.49863811121209284,0.2629146156637871,3.815277632743052e-05,6,0.0009468202619536059
4000083463,6337,1.0041788245631251,0.49923837591837394,0.2623623787817522,9.7703296111889e-06,6,0.0009468202619536059
4000083467,6337,1.005017881086114,0.4993415339223961,0.2625756099625126,0.0001102059682923018,4,0.0006312135079690705
4000083517,6337,1.001303783694163,0.49935675686676323,0.26288127565924907,2.8049497244564692e-05,5,0.0007890168849613382
4000083583,6337,1.0012615191481495,0.4990381592073351,0.26272357200687263,1.159386112063302e-05,7,0.0011046236389458735
4000083649,6337,1.001219254602141,0.49901191869577716,0.26217744779150215,3.4946145778075565e-05,6,0.0009468202619536059
4000083673,6337,1.0018350991842886,0.49849974517473417,0.2624022667609639,0.00012752967213708956,5,0.0007890168849613382
4000083701,6337,1.0010807530115302,0.49905192153107175,0.26185184874395245,4.660720011537147e-05,6,0.0009468202619536059
4000083713,6337,1.0010730685486164,0.4988348941428338,0.26193394910303486,0.00040877766506736184,4,0.0006312135079690705
4000083719,6337,1.0017004398251304,0.49857824555494124,0.26186610262015925,4.98304119134917e-05,6,0.0009468202619536059
4000083743,6337,1.0038943181771987,0.4980630113776547,0.2621267053037649,0.00012523699784309115,2,0.00031560675398453525
4000083809,6337,1.0070081211710353,0.49933671508007427,0.26217787758857747,3.2448032715911406e-05,7,0.0011046236389458735
4000083811,6337,1.0077432561865076,0.4994234099475276,0.2621985634635049,0.0001318491410382692,5,0.0007890168849613382
4000083817,6337,1.0077394139550542,0.49973629632363903,0.26236042652493896,1.0534903366767997e-05,5,0.0007890168849613382
4000083887,6337,1.002539677606323,0.498904402077318,0.26326362455820596,0.00013522807582347558,6,0.0009468202619536059
4000083937,6337,1.003559681524146,0.4975347874804595,0.2634227347075075,2.173819302078153e-05,5,0.0007890168849613382
4000083979,6337,1.0047952129198958,0.49715158672892296,0.2635017031312525,5.6460660007242115e-05,8,0.001262427015938141
4000084009,6337,1.0060384287785553,0.4965460678368962,0.2639988715510867,0.00010234096963278394,5,0.0007890168849613382
4000084013,6337,1.0059306650395912,0.4961981764192864,0.2640680039098796,5.6460660007242115e-05,6,0.0009468202619536059
4000084027,6337,1.0079205426080953,0.49678257621188227,0.2641497235440749,7.59679606145253e-05,3,0.0004734101309768029
4000084051,6337,1.007589566928292,0.49732120408406405,0.2638263207792442,0.00012416787568877497,7,0.0011046236389458735
4000084087,6337,1.005041659507675,0.4972063366712064,0.2640866434188472,0.00012326368138265158,3,0.0004734101309768029
4000084103,6337,1.005557424813765,0.4971439880196359,0.26364515741678424,9.475097556526632e-05,7,0.0011046236389458735
4000084111,6337,1.0056575040898246,0.49687296085655497,0.26364727476842803,3.140254057567107e-05,3,0.0004734101309768029
4000084199,6337,1.0067583761264187,0.4980152658343512,0.2627953283610656,6.512492636688467e-06,7,0.0011046236389458735
4000084219,6337,1.0059039506776082,0.4976871886077989,0.2629160918773395,3.7698794882664583e-05,9,0.0014202303929304087
4000084229,6337,1.0064235582151535,0.49766680341268693,0.26294103567862187,7.2012111161545325e-06,9,0.0014202303929304087
4000084237,6337,1.006839244245196,0.4972827576127469,0.2630723688946644,0.0002208629173363917,5,0.0007890168849613382
4000084279,6337,1.0064967418710224,0.4975377640312714,0.2632812259389321,9.526717162233163e-05,6,0.0009468202619536059
4000084313,6337,1.0073165872367285,0.4980083599127494,0.2632863175046977,5.199321750506203e-06,4,0.0006312135079690705
4000084327,6337,1.008044037789301,0.4985489064000799,0.26292969996004095,2.1713217173051925e-05,4,0.0006312135079690705
4000084339,6337,1.0099299938502941,0.49857236322206455,0.2629772946916744,4.044880911327715e-06,9,0.0014202303929304087
4000084369,6337,1.0061235016452073,0.49883986719411655,0.2628606566957444,4.044642400589292e-05,6,0.0009468202619536059
4000084373,6337,1.0075937716761585,0.4990030977126765,0.2628084186048201,2.662410092577571e-05,5,0.0007890168849613382
4000084391,6337,1.0097914922596867,0.4987533080316101,0.26299303087219583,0.0001503841650047506,5,0.0007890168849613382
4000084427,6337,1.0091372253629796,0.49910903402594214,0.2631559201280155,7.362479029384694e-06,6,0.0009468202619536059
4000084477,6337,1.005738734725016,0.4987439670203276,0.2637851817615849,0.0001019757586926511,2,0.00031560675398453525
4000084483,6337,1.005734892493561,0.4983783860909495,0.2635717668917818,3.2868657812064085e-06,4,0.0006312135079690705
4000084493,6337,1.0059388932771256,0.49873141021979656,0.263053161849026,1.484591351402503e-05,12,0.0018936405239072117
4000084559,6337,1.0052654152231446,0.49802318239576177,0.26304302408223484,0.00010443607110747988,7,0.0011046236389458735
4000084591,6337,1.007559372851262,0.4981334174517701,0.2632647573161225,2.6496838632729438e-05,9,0.0014202303929304087
4000084603,6337,1.0069204748803855,0.4977547053771946,0.2636963541561242,3.800248964020713e-05,5,0.0007890168849613382
4000084631,6337,1.0061661287076271,0.49766037996832524,0.2637873349853432,3.821852494777991e-05,6,0.0009468202619536059
4000084639,6337,1.0062662079836855,0.4974417592767738,0.2636780382334561,4.2551188642520665e-05,8,0.001262427015938141
4000084651,6337,1.0059429167667882,0.4973729682589903,0.2636179992816501,4.744052693770326e-05,5,0.0007890168849613382
4000084661,6337,1.006462524304333,0.49699468278261094,0.2637041337218734,0.0001674721398611162,7,0.0011046236389458735
4000084679,6337,1.009291458395828,0.4967318602022137,0.2639556115160294,4.068407948118438e-06,8,0.001262427015938141
4000084727,6337,1.0070514732662952,0.4980875243805516,0.26386309136923886,3.4357594795624507e-05,7,0.0011046236389458735
4000084729,6337,1.0077866082817692,0.4978938381366724,0.26382092954767095,6.576822267773386e-05,5,0.0007890168849613382
4000084771,6337,1.0080753194155672,0.4972072026275449,0.26418448938171646,3.785295083332632e-05,8,0.001262427015938141
4000084793,6337,1.0101652762601263,0.49753872137954347,0.26476743740234293,3.626542594784657e-05,5,0.0007890168849613382
4000084817,6337,1.0063626262864882,0.4980578483741684,0.26456439753165667,0.00014616224194420694,8,0.001262427015938141
4000084831,6337,1.0070900768390578,0.49814777704545365,0.2645125642060925,8.051141382066723e-05,8,0.001262427015938141
4000084841,6337,1.0063472573606698,0.49846736347027737,0.2642782769065253,1.5426910722072898e-05,8,0.001262427015938141
4000084849,6337,1.0067629433907064,0.4980179330006015,0.2644293193914742,5.418461669512883e-05,7,0.0011046236389458735
4000084903,6337,1.0038879025217446,0.4981167182947116,0.2646129641823725,3.6537649989103074e-05,5,0.0007890168849613382
4000084909,6337,1.0048308805522432,0.4978816213135296,0.26446119386345257,1.013373940376676e-05,8,0.001262427015938141
4000084937,6337,1.0028141073635446,0.4978086188337517,0.2643513840255186,5.158275692332548e-06,5,0.0007890168849613382
4000084939,6337,1.002602422117071,0.4976030615945687,0.26443056139317006,8.480568051461177e-05,5,0.0007890168849613382
4000084961,6337,1.0046923789616344,0.4976237212009771,0.26391272315034453,7.77861370461028e-05,8,0.001262427015938141
4000084967,6337,1.0062665705000977,0.497788211808844,0.2641246306491824,7.568988227176033e-05,2,0.00031560675398453525
4000084993,6337,1.006355123081789,0.49824295122111506,0.2637635081268522,9.841120535016885e-06,6,0.0009468202619536059
4000085003,6337,1.0065591238653506,0.4982498195932876,0.26408865987898544,3.408462514486655e-05,6,0.0009468202619536059
4000085027,6337,1.0062281481855433,0.4979012975297715,0.2639778197250574,0.00011698349045258526,4,0.0006312135079690705
4000085077,6337,1.006932545349377,0.4972634506688884,0.26409540886941196,9.92724650741511e-05,5,0.0007890168849613382
4000085083,6337,1.0072443098719073,0.4968858457690445,0.2641497447901758,4.6200439812024985e-06,8,0.001262427015938141
4000085099,6337,1.0083912886859647,0.49704489043158584,0.2639394822111377,1.560676827689832e-05,8,0.001262427015938141
4000085119,6337,1.0100617172690318,0.49740965361925754,0.2637314967810658,1.1305420968443761e-05,5,0.0007890168849613382
4000085137,6337,1.0081565500507546,0.49747156757614086,0.26363132473760403,9.978244850415137e-05,8,0.001262427015938141
4000085147,6337,1.0093073710962777,0.49710690697218496,0.26394713151652244,2.4739496979699908e-05,4,0.0006312135079690705
4000085171,6337,1.011816856202328,0.4972345813403829,0.26370842255073473,1.6731167443776668e-05,6,0.0009468202619536059
4000085179,6337,1.0131793624943204,0.49795682569649946,0.2632798583846001,1.4403575707039677e-05,8,0.001262427015938141
4000085203,6337,1.0112703530445895,0.4979921129940587,0.2634130193581505,3.8222308638866384e-05,6,0.0009468202619536059
4000085359,6337,1.010223634764793,0.4976870509152514,0.2650826422120341,4.763682796533809e-06,4,0.0006312135079690705
4000085387,6337,1.0088380750840658,0.4980915549909482,0.2648440739101219,3.06221704158555e-05,7,0.0011046236389458735
4000085417,6337,1.0075564369108487,0.49854140537646363,0.26461925430077615,8.60825158503463e-06,7,0.0011046236389458735
4000085423,6337,1.0072369879254115,0.4983376022273925,0.2648825670085373,0.00019204281768071552,4,0.0006312135079690705
4000085459,6337,1.0065827210287088,0.497800661533893,0.26504722486076426,9.416099013648922e-05,7,0.0011046236389458735
4000085471,6337,1.00625942981181,0.4974726571478263,0.2652655131133374,0.00027035189601079475,4,0.0006312135079690705
4000085477,6337,1.006571194334335,0.4974734174327087,0.26549198794600737,3.179336021324378e-05,4,0.0006312135079690705
4000085491,6337,1.00761425164089,0.4974335530036843,0.2655842479151078,0.0003450428120926063,3,0.0004734101309768029
4000085521,6337,1.0088574674995492,0.4974739790249743,0.265583356309764,2.3208130275277987e-05,5,0.0007890168849613382
4000085563,6337,1.0107242124032663,0.496989774256475,0.26577806444376134,2.652067060781141e-05,5,0.0007890168849613382
4000085627,6337,1.0102624195957646,0.49702519800758754,0.26593441813659385,5.1340905608329944e-05,4,0.0006312135079690705
4000085629,6337,1.010681947857255,0.4970065004297985,0.2659022768930069,1.9227821341211685e-05,13,0.002051443900899479
4000085633,6337,1.012783431396186,0.4969360030792024,0.266119086449897,0.0004111286308504371,6,0.0009468202619536059
4000085671,6337,1.0116018724990208,0.49773083790906053,0.266444668263332,2.5531218334632905e-05,8,0.001262427015938141
4000085699,6337,1.011794346588219,0.4977673987253801,0.2667828613100044,3.7785572849236714e-06,10,0.0015780337699226763
4000085731,6337,1.0099854164145456,0.49826202175967493,0.2662412392155361,7.003748617522986e-05,6,0.0009468202619536059
4000085741,6337,1.007664563166231,0.4982996465301011,0.26599120909150964,0.00012893980843791536,5,0.0007890168849613382
4000085743,6337,1.0083996981817103,0.49793837361867993,0.266297590155226,0.0001155141425490675,3,0.0004734101309768029
4000085767,6337,1.0064906887319762,0.4973407255129248,0.2663939900358395,0.00023862269385352186,5,0.0007890168849613382
4000085783,6337,1.0070064540380743,0.4971578780997686,0.26633303913650336,2.3560578420852446e-05,6,0.0009468202619536059
4000085807,6337,1.0079379053742044,0.4971954656325349,0.2665768506850786,4.438115269007474e-05,4,0.0006312135079690705
4000085813,6337,1.007302849634777,0.4968523397702619,0.2666890039203621,0.0001195815404383212,5,0.0007890168849613382
4000085863,6337,1.0048511792587667,0.49767430423227416,0.26723494100285516,9.027714168597574e-05,3,0.0004734101309768029
4000085893,6337,1.0029383275775812,0.49734503380016487,0.266780685503615,0.00011625180267732852,7,0.0011046236389458735
4000085923,6337,1.0026035096663166,0.4968764520788061,0.26665026758465055,5.730437436690293e-05,7,0.0011046236389458735
4000085927,6337,1.0031269594353256,0.4963050700307556,0.2668168897038364,0.00020748553038635138,6,0.0009468202619536059
4000085933,6337,1.0040699374658237,0.4960296573954332,0.26689149599483153,6.544718389668216e-05,4,0.0006312135079690705
4000085951,6337,1.0059520512953637,0.4960241802382945,0.26718933114410015,3.321384104836019e-05,5,0.0007890168849613382
4000085959,6337,1.0063677373254019,0.4964969686982618,0.26716119102452396,1.0488156326896134e-05,8,0.001262427015938141
4000085977,6337,1.0069874241389993,0.4960761203073839,0.2672660906990269,9.758512384387577e-05,5,0.0007890168849613382
4000085989,6337,1.005086099152188,0.49602259539144244,0.26731208462314787,2.1686533174738825e-05,7,0.0011046236389458735
4000086007,6337,1.0072838197357064,0.4959392441199707,0.2673824773154163,3.886589713999374e-06,7,0.0011046236389458735
4000086019,6337,1.0056981015028759,0.49601270488997073,0.26726374135684117,7.180634944279617e-05,5,0.0007890168849613382
4000086049,6337,1.0041008565756733,0.4963917034363949,0.2669698818361529,4.459868945521409e-05,7,0.0011046236389458735
4000086053,6337,1.0046243063446714,0.4965150380623601,0.26701306247140305,0.00016654438637154302,4,0.0006312135079690705
4000086073,6337,1.0050323079118006,0.4961694533468272,0.2668569234553803,0.00011409983314946948,4,0.0006312135079690705
4000086091,6337,1.0062832082333744,0.49667777020919784,0.26633902583226804,3.405521936881571e-05,7,0.0011046236389458735
4000086121,6337,1.0068952105840714,0.49668407843316675,0.26622210874788144,4.76569691087424e-05,6,0.0009468202619536059
4000086149,6337,1.00614086441131,0.49701828016442,0.26590752314945654,5.6460660007242115e-05,6,0.0009468202619536059
