center_group,center_mod6,offset,offset_lane_mod6,center_count,parent_progress_mean,parent_progress_median,prime_rate,survivor_rate,divisible_by_3_rate,divisible_by_5_rate
matched_coprime_composite,1,32,2,22532,0.09937837260485928,0.09937837171414014,0.0,0.0,1.0,0.19137227054855316
matched_coprime_composite,1,33,odd,22532,0.06270077213720746,0.06270077157522624,0.0,0.0,0.0,0.1923930410083437
matched_coprime_composite,1,34,4,22532,0.4275606815550068,0.2836320494142396,0.13687200426060714,0.16603053435114504,0.0,0.19163855849458547
matched_coprime_composite,1,35,odd,22532,0.06270077213578969,0.06270077157380848,0.0,0.0,1.0,0.22896325226344755
matched_coprime_composite,1,36,0,22532,0.42643120086262715,0.2836320927122785,0.13500798863838098,0.1630569856204509,0.0,0.19563287768507012
matched_coprime_composite,1,37,odd,22532,0.06270077213437192,0.0627007715723907,0.0,0.0,0.0,0.19137227054855316
matched_coprime_composite,1,38,2,22532,0.09937837259811795,0.0993783717073988,0.0,0.0,1.0,0.1923930410083437
matched_coprime_composite,1,39,odd,22532,0.06270077213295415,0.06270077157097292,0.0,0.0,0.0,0.19163855849458547
matched_coprime_composite,1,40,4,22532,0.41314312744385934,0.2663494003786252,0.12835078998757324,0.15591159240191726,0.0,0.22896325226344755
matched_coprime_composite,1,41,odd,22532,0.06270077213153638,0.06270077156955517,0.0,0.0,1.0,0.19563287768507012
matched_coprime_composite,1,42,0,22532,0.423021494886244,0.28363126978173236,0.13593999644949406,0.1618586898633055,0.0,0.19137227054855316
matched_coprime_composite,1,43,odd,22532,0.0627007721301186,0.06270077156813739,0.0,0.0,0.0,0.1923930410083437
matched_coprime_composite,1,44,2,22532,0.09937837259137662,0.09937837170065747,0.0,0.0,1.0,0.19163855849458547
matched_coprime_composite,1,45,odd,22532,0.06270077212870083,0.06270077156671962,0.0,0.0,0.0,0.22896325226344755
matched_coprime_composite,1,46,4,22532,0.42764796174689734,0.28363189606521966,0.14002307828865612,0.1664299662701935,0.0,0.19563287768507012
matched_coprime_composite,1,47,odd,22532,0.06270077212728306,0.06270077156530185,0.0,0.0,1.0,0.19137227054855316
matched_coprime_composite,1,48,0,22532,0.4302933753132474,0.3045983272855252,0.13913545180188178,0.16727321143262916,0.0,0.1923930410083437
matched_coprime_composite,1,49,odd,22532,0.06270077212586529,0.0627007715638841,0.0,0.0,0.0,0.19163855849458547
matched_coprime_composite,1,50,2,22532,0.09937837258463529,0.09937837169391614,0.0,0.0,1.0,0.22896325226344755
matched_coprime_composite,1,51,odd,22532,0.06270077212444752,0.06270077156246631,0.0,0.0,0.0,0.19563287768507012
matched_coprime_composite,1,52,4,22532,0.42638129819040244,0.28363176064177537,0.13811468134209126,0.1659417717024676,0.0,0.19137227054855316
matched_coprime_composite,1,53,odd,22532,0.06270077212302975,0.06270077156104854,0.0,0.0,1.0,0.1923930410083437
matched_coprime_composite,1,54,0,22532,0.426770198553099,0.2836322285821228,0.13642819101721995,0.16261317237706374,0.0,0.19163855849458547
matched_coprime_composite,1,55,odd,22532,0.06270077212161199,0.06270077155963077,0.0,0.0,0.0,0.22896325226344755
matched_coprime_composite,1,56,2,22532,0.09937837257789392,0.09937837168717481,0.0,0.0,1.0,0.19563287768507012
matched_coprime_composite,1,57,odd,22532,0.06270077212019422,0.06270077155821299,0.0,0.0,0.0,0.19137227054855316
matched_coprime_composite,1,58,4,22532,0.42750674169777053,0.2836323105326068,0.13789277472039765,0.16616367832416118,0.0,0.1923930410083437
matched_coprime_composite,1,59,odd,22532,0.06270077211877645,0.06270077155679524,0.0,0.0,1.0,0.19163855849458547
matched_coprime_composite,1,60,0,22532,0.4169245459615605,0.26634967028902284,0.13283330374578378,0.15901828510562754,0.0,0.22896325226344755
matched_coprime_composite,1,61,odd,22532,0.06270077211735867,0.06270077155537745,0.0,0.0,0.0,0.19563287768507012
matched_coprime_composite,1,62,2,22532,0.09937837257115259,0.09937837168043347,0.0,0.0,1.0,0.19137227054855316
matched_coprime_composite,1,63,odd,22532,0.06270077211594091,0.0627007715539597,0.0,0.0,0.0,0.1923930410083437
matched_coprime_composite,1,64,4,22532,0.42572607063425416,0.2836318040125114,0.1330995916918161,0.16243564707970887,0.0,0.19163855849458547
matched_coprime_composite,1,65,odd,22532,0.06270077211452313,0.06270077155254192,0.0,0.0,1.0,0.22896325226344755
matched_coprime_composite,1,66,0,22532,0.422891246312471,0.28363044823627,0.13611752174684894,0.16425528137759632,0.0,0.19563287768507012
matched_coprime_composite,1,67,odd,22532,0.06270077211310536,0.06270077155112416,0.0,0.0,0.0,0.19137227054855316
matched_coprime_composite,1,68,2,22532,0.09937837256441126,0.09937837167369212,0.0,0.0,1.0,0.1923930410083437
matched_coprime_composite,1,69,odd,22532,0.0627007721116876,0.06270077154970638,0.0,0.0,0.0,0.19163855849458547
matched_coprime_composite,1,70,4,22532,0.40775494648474053,0.2663477930691821,0.12812888336587963,0.15351500088762648,0.0,0.22896325226344755
matched_coprime_composite,1,71,odd,22532,0.06270077211026981,0.06270077154828863,0.0,0.0,1.0,0.19563287768507012
matched_coprime_composite,1,72,0,22532,0.4238442308475748,0.28363207877132446,0.1319900585833481,0.15906266642996628,0.0,0.19137227054855316
matched_coprime_composite,1,73,odd,22532,0.06270077210885205,0.06270077154687084,0.0,0.0,0.0,0.1923930410083437
matched_coprime_composite,1,74,2,22532,0.09937837255766992,0.0993783716669508,0.0,0.0,1.0,0.19163855849458547
matched_coprime_composite,1,75,odd,22532,0.06270077210743429,0.06270077154545307,0.0,0.0,0.0,0.22896325226344755
matched_coprime_composite,1,76,4,22532,0.42208171906166225,0.28363136256782956,0.13367654890821942,0.15999467424107935,0.0,0.19563287768507012
matched_coprime_composite,1,77,odd,22532,0.06270077210601652,0.0627007715440353,0.0,0.0,1.0,0.19137227054855316
matched_coprime_composite,1,78,0,22532,0.42700926875668876,0.28363172936773584,0.13744896147701047,0.1658973903781289,0.0,0.1923930410083437
matched_coprime_composite,1,79,odd,22532,0.06270077210459875,0.06270077154261752,0.0,0.0,0.0,0.19163855849458547
matched_coprime_composite,1,80,2,22532,0.09937837255092856,0.09937837166020944,0.0,0.0,1.0,0.22896325226344755
matched_coprime_composite,1,81,odd,22532,0.06270077210318097,0.06270077154119977,0.0,0.0,0.0,0.19563287768507012
matched_coprime_composite,1,82,4,22532,0.42774600965203974,0.2836317995869188,0.13780401207172022,0.16487661991833835,0.0,0.19137227054855316
matched_coprime_composite,1,83,odd,22532,0.0627007721017632,0.062700771539782,0.0,0.0,1.0,0.1923930410083437
matched_coprime_composite,1,84,0,22532,0.42414869641502406,0.28363108303164436,0.13638380969288125,0.162568791052725,0.0,0.19163855849458547
matched_coprime_composite,1,85,odd,22532,0.06270077210034543,0.06270077153836423,0.0,0.0,0.0,0.22896325226344755
matched_coprime_composite,1,86,2,22532,0.09937837254418724,0.0993783716534681,0.0,0.0,1.0,0.19563287768507012
matched_coprime_composite,1,87,odd,22532,0.06270077209892765,0.06270077153694645,0.0,0.0,0.0,0.19137227054855316
matched_coprime_composite,1,88,4,22532,0.42434053040687164,0.28363139797130393,0.13500798863838098,0.1623025031066927,0.0,0.1923930410083437
matched_coprime_composite,1,89,odd,22532,0.06270077209750989,0.0627007715355287,0.0,0.0,1.0,0.19163855849458547
matched_coprime_composite,1,90,0,22532,0.4175278302010599,0.2836295760846174,0.13127995739392864,0.15870761583525653,0.0,0.22896325226344755
matched_coprime_composite,1,91,odd,22532,0.06270077209609212,0.06270077153411091,0.0,0.0,0.0,0.19563287768507012
matched_coprime_composite,1,92,2,22532,0.09937837253744591,0.09937837164672678,0.0,0.0,1.0,0.19137227054855316
matched_coprime_composite,1,93,odd,22532,0.06270077209467435,0.06270077153269316,0.0,0.0,0.0,0.1923930410083437
matched_coprime_composite,1,94,4,22532,0.42866059822192776,0.30459746101078256,0.13917983312622048,0.16798331262204863,0.0,0.19163855849458547
matched_coprime_composite,1,95,odd,22532,0.06270077209325658,0.06270077153127537,0.0,0.0,1.0,0.22896325226344755
matched_coprime_composite,1,96,0,22532,0.4271036963663812,0.28363235405289994,0.1355849458547843,0.16469909462098348,0.0,0.19563287768507012
matched_coprime_composite,1,97,odd,22532,0.06270077209183882,0.06270077152985762,0.0,0.0,0.0,0.19137227054855316
matched_coprime_composite,1,98,2,22532,0.09937837253070458,0.09937837163998545,0.0,0.0,1.0,0.1923930410083437
matched_coprime_composite,1,99,odd,22532,0.06270077209042103,0.06270077152843984,0.0,0.0,0.0,0.19163855849458547
matched_coprime_composite,1,100,4,22532,0.4155277475340303,0.28362937328506754,0.13132433871826735,0.1569767441860465,0.0,0.22896325226344755
matched_coprime_composite,1,101,odd,22532,0.06270077208900328,0.06270077152702205,0.0,0.0,1.0,0.19563287768507012
matched_coprime_composite,1,102,0,22532,0.42708105180455325,0.28363141582059503,0.13611752174684894,0.16381146813420913,0.0,0.19137227054855316
matched_coprime_composite,1,103,odd,22532,0.0627007720875855,0.0627007715256043,0.0,0.0,0.0,0.1923930410083437
matched_coprime_composite,1,104,2,22532,0.09937837252396325,0.0993783716332441,0.0,0.0,1.0,0.19163855849458547
matched_coprime_composite,1,105,odd,22532,0.06270077208616773,0.06270077152418653,0.0,0.0,0.0,0.22896325226344755
matched_coprime_composite,1,106,4,22532,0.42552713653594015,0.28363146988493776,0.13851411326113972,0.16563110243209658,0.0,0.19563287768507012
matched_coprime_composite,1,107,odd,22532,0.06270077208474996,0.06270077152276876,0.0,0.0,1.0,0.19137227054855316
matched_coprime_composite,1,108,0,22532,0.4289388976024134,0.3045974666026826,0.13811468134209126,0.16700692348659685,0.0,0.1923930410083437
matched_coprime_composite,1,109,odd,22532,0.06270077208333219,0.06270077152135098,0.0,0.0,0.0,0.19163855849458547
matched_coprime_composite,1,110,2,22532,0.09937837251722192,0.09937837162650276,0.0,0.0,1.0,0.22896325226344755
matched_coprime_composite,1,111,odd,22532,0.06270077208191441,0.06270077151993322,0.0,0.0,0.0,0.19563287768507012
matched_coprime_composite,1,112,4,22532,0.420348600108053,0.2836304821619603,0.13074738150186402,0.1578643706728209,0.0,0.19137227054855316
matched_coprime_composite,1,113,odd,22532,0.06270077208049665,0.06270077151851544,0.0,0.0,1.0,0.1923930410083437
matched_coprime_composite,1,114,0,22532,0.4269009798918701,0.28363195020552945,0.1372270548553169,0.1649653825670158,0.0,0.19163855849458547
matched_coprime_composite,1,115,odd,22532,0.06270077207907887,0.06270077151709769,0.0,0.0,0.0,0.22896325226344755
matched_coprime_composite,1,116,2,22532,0.09937837251048055,0.09937837161976143,0.0,0.0,1.0,0.19563287768507012
matched_coprime_composite,1,117,odd,22532,0.0627007720776611,0.0627007715156799,0.0,0.0,0.0,0.19137227054855316
matched_coprime_composite,1,118,4,22532,0.42670695382234985,0.30459753290682834,0.13709391088230072,0.16394461210722527,0.0,0.1923930410083437
matched_coprime_composite,1,119,odd,22532,0.06270077207624333,0.06270077151426215,0.0,0.0,1.0,0.19163855849458547
matched_coprime_composite,1,120,0,22532,0.4171043010398089,0.2663498335430924,0.13345464228652584,0.1600834368897568,0.0,0.22896325226344755
matched_coprime_composite,1,121,odd,22532,0.06270077207482556,0.06270077151284437,0.0,0.0,0.0,0.19563287768507012
matched_coprime_composite,1,122,2,22532,0.09937837250373922,0.0993783716130201,0.0,0.0,1.0,0.19137227054855316
matched_coprime_composite,1,123,odd,22532,0.0627007720734078,0.06270077151142658,0.0,0.0,0.0,0.1923930410083437
matched_coprime_composite,1,124,4,22532,0.42902730931460187,0.2836322788882922,0.1404668915320433,0.16829398189241968,0.0,0.19163855849458547
matched_coprime_composite,1,125,odd,22532,0.06270077207199003,0.06270077151000883,0.0,0.0,1.0,0.22896325226344755
matched_coprime_composite,1,126,0,22532,0.4180545252506599,0.28362965617296604,0.13070300017752529,0.1574649387537724,0.0,0.19563287768507012
matched_coprime_composite,1,127,odd,22532,0.06270077207057226,0.06270077150859107,0.0,0.0,0.0,0.19137227054855316
matched_coprime_composite,1,128,2,22532,0.0993783724969979,0.09937837160627877,0.0,0.0,1.0,0.1923930410083437
matched_coprime_composite,1,129,odd,22532,0.06270077206915449,0.06270077150717329,0.0,0.0,0.0,0.19163855849458547
matched_coprime_composite,1,130,4,22532,0.41236475906969317,0.26634862021043776,0.1304810935558317,0.15702112551038522,0.0,0.22896325226344755
matched_coprime_composite,1,131,odd,22532,0.06270077206773671,0.06270077150575551,0.0,0.0,1.0,0.19563287768507012
matched_coprime_composite,1,132,0,22532,0.42507675176970305,0.28363142599913055,0.13478608201668738,0.16319012959346707,0.0,0.19137227054855316
matched_coprime_composite,1,133,odd,22532,0.06270077206631894,0.06270077150433775,0.0,0.0,0.0,0.1923930410083437
matched_coprime_composite,1,134,2,22532,0.09937837249025655,0.09937837159953741,0.0,0.0,1.0,0.19163855849458547
matched_coprime_composite,1,135,odd,22532,0.06270077206490118,0.06270077150291997,0.0,0.0,0.0,0.22896325226344755
matched_coprime_composite,1,136,4,22532,0.4247940236727052,0.2836314101412729,0.1365169536658974,0.16509852654003196,0.0,0.19563287768507012
matched_coprime_composite,1,137,odd,22532,0.06270077206348341,0.0627007715015022,0.0,0.0,1.0,0.19137227054855316
matched_coprime_composite,1,138,0,22532,0.42613122921831365,0.28363149525764764,0.13713829220663945,0.16527605183738683,0.0,0.1923930410083437
matched_coprime_composite,1,139,odd,22532,0.06270077206206563,0.06270077150008443,0.0,0.0,0.0,0.19163855849458547
matched_coprime_composite,1,140,2,22532,0.09937837248351519,0.09937837159279608,0.0,0.0,1.0,0.22896325226344755
matched_coprime_composite,1,141,odd,22532,0.06270077206064786,0.06270077149866668,0.0,0.0,0.0,0.19563287768507012
matched_coprime_composite,1,142,4,22532,0.42620158404795555,0.2836320850410635,0.13478608201668738,0.16345641753949938,0.0,0.19137227054855316
matched_coprime_composite,1,143,odd,22532,0.0627007720592301,0.0627007714972489,0.0,0.0,1.0,0.1923930410083437
matched_coprime_composite,1,144,0,22532,0.4314584673881888,0.3045976682123053,0.14153204331617256,0.17060181075803302,0.0,0.19163855849458547
matched_coprime_composite,1,145,odd,22532,0.06270077205781233,0.06270077149583113,0.0,0.0,0.0,0.22896325226344755
matched_coprime_composite,1,146,2,22532,0.09937837247677386,0.09937837158605475,0.0,0.0,1.0,0.19563287768507012
matched_coprime_composite,1,147,odd,22532,0.06270077205639456,0.06270077149441336,0.0,0.0,0.0,0.19137227054855316
matched_coprime_composite,1,148,4,22532,0.42421792068401987,0.2836317652886333,0.1343422687733002,0.16150363926859576,0.0,0.1923930410083437
matched_coprime_composite,1,149,odd,22532,0.06270077205497677,0.0627007714929956,0.0,0.0,1.0,0.19163855849458547
matched_coprime_composite,1,150,0,22532,0.41566658335974205,0.26634974702328484,0.13305521036747736,0.15941771702467603,0.0,0.22896325226344755
prime,5,-150,0,22624,0.474410809339396,0.3402327387366437,0.15748762376237624,0.18993104667609617,0.0,0.0
prime,5,-149,odd,22624,0.06270077361768968,0.06270077521889747,0.0,0.0,1.0,0.2492043847241867
prime,5,-148,2,22624,0.3958994733519458,0.25628676646915105,0.12102192362093352,0.14670261669024046,0.0,0.25238684582743987
prime,5,-147,odd,22624,0.06270077361627191,0.06270077521747969,0.0,0.0,0.0,0.24752475247524752
prime,5,-146,4,22624,0.09937837494687385,0.09937837748472816,0.0,0.0,1.0,0.2508840169731259
prime,5,-145,odd,22624,0.06270077361485414,0.06270077521606193,0.0,0.0,0.0,0.0
prime,5,-144,0,22624,0.3942956128643967,0.2562873540694093,0.11845827439886845,0.1425035360678925,0.0,0.2492043847241867
prime,5,-143,odd,22624,0.06270077361343636,0.06270077521464415,0.0,0.0,1.0,0.25238684582743987
prime,5,-142,2,22624,0.39659109369142037,0.2562874095850036,0.12283415841584158,0.14586280056577086,0.0,0.24752475247524752
prime,5,-141,odd,22624,0.06270077361201859,0.06270077521322637,0.0,0.0,0.0,0.2508840169731259
prime,5,-140,4,22624,0.09937837494013252,0.09937837747798682,0.0,0.0,1.0,0.0
prime,5,-139,odd,22624,0.06270077361060081,0.06270077521180861,0.0,0.0,0.0,0.2492043847241867
prime,5,-138,0,22624,0.40005156604365044,0.25628681203176146,0.12389497878359264,0.1501944837340877,0.0,0.25238684582743987
prime,5,-137,odd,22624,0.06270077360918304,0.06270077521039083,0.0,0.0,1.0,0.24752475247524752
prime,5,-136,2,22624,0.4051638848353892,0.2663483518132765,0.1282266619519095,0.15297913719943423,0.0,0.2508840169731259
prime,5,-135,odd,22624,0.06270077360776527,0.06270077520897306,0.0,0.0,0.0,0.0
prime,5,-134,4,22624,0.09937837493339116,0.09937837747124548,0.0,0.0,1.0,0.2492043847241867
prime,5,-133,odd,22624,0.0627007736063475,0.06270077520755529,0.0,0.0,0.0,0.25238684582743987
prime,5,-132,0,22624,0.4157399973901112,0.2836301987379505,0.13295615275813297,0.15903465346534654,0.0,0.24752475247524752
prime,5,-131,odd,22624,0.06270077360492972,0.06270077520613751,0.0,0.0,1.0,0.2508840169731259
prime,5,-130,2,22624,0.497880428685203,0.3803494836126061,0.1715434936350778,0.20703677510608204,0.0,0.0
prime,5,-129,odd,22624,0.06270077360351196,0.06270077520471976,0.0,0.0,0.0,0.2492043847241867
prime,5,-128,4,22624,0.09937837492664983,0.09937837746450412,0.0,0.0,1.0,0.25238684582743987
prime,5,-127,odd,22624,0.06270077360209418,0.06270077520330197,0.0,0.0,0.0,0.24752475247524752
prime,5,-126,0,22624,0.4410782450419541,0.31063111504736396,0.1456859971711457,0.17574257425742573,0.0,0.2508840169731259
prime,5,-125,odd,22624,0.06270077360067641,0.0627007752018842,0.0,0.0,1.0,0.0
prime,5,-124,2,22624,0.39763091223246,0.25628696669980966,0.124248585572843,0.14802864214992928,0.0,0.2492043847241867
prime,5,-123,odd,22624,0.06270077359925864,0.06270077520046644,0.0,0.0,0.0,0.25238684582743987
prime,5,-122,4,22624,0.0993783749199085,0.09937837745776278,0.0,0.0,1.0,0.24752475247524752
prime,5,-121,odd,22624,0.06270077359784088,0.06270077519904865,0.0,0.0,0.0,0.2508840169731259
prime,5,-120,0,22624,0.47871490886201984,0.34827677270096463,0.16111209335219237,0.19324611032531824,0.0,0.0
prime,5,-119,odd,22624,0.0627007735964231,0.06270077519763088,0.0,0.0,1.0,0.2492043847241867
prime,5,-118,2,22624,0.39563405839552807,0.2562869010887576,0.12181753889674682,0.14674681753889673,0.0,0.25238684582743987
prime,5,-117,odd,22624,0.06270077359500534,0.06270077519621312,0.0,0.0,0.0,0.24752475247524752
prime,5,-116,4,22624,0.09937837491316714,0.09937837745102143,0.0,0.0,1.0,0.2508840169731259
prime,5,-115,odd,22624,0.06270077359358757,0.06270077519479533,0.0,0.0,0.0,0.0
prime,5,-114,0,22624,0.4042274426024074,0.2562870818649328,0.1273868458274399,0.1532001414427157,0.0,0.2492043847241867
prime,5,-113,odd,22624,0.0627007735921698,0.06270077519337758,0.0,0.0,1.0,0.25238684582743987
prime,5,-112,2,22624,0.44069523308839764,0.3106313411592866,0.14537659123055163,0.1745049504950495,0.0,0.24752475247524752
prime,5,-111,odd,22624,0.06270077359075203,0.0627007751919598,0.0,0.0,0.0,0.2508840169731259
prime,5,-110,4,22624,0.0993783749064258,0.09937837744428009,0.0,0.0,1.0,0.0
prime,5,-109,odd,22624,0.06270077358933425,0.06270077519054203,0.0,0.0,0.0,0.2492043847241867
prime,5,-108,0,22624,0.3919219984458436,0.2562865979138177,0.12155233380480905,0.14453677510608204,0.0,0.25238684582743987
prime,5,-107,odd,22624,0.06270077358791648,0.06270077518912426,0.0,0.0,1.0,0.24752475247524752
prime,5,-106,2,22624,0.3988284012935401,0.25628707442694254,0.12393917963224894,0.14917786421499293,0.0,0.2508840169731259
prime,5,-105,odd,22624,0.06270077358649871,0.06270077518770648,0.0,0.0,0.0,0.0
prime,5,-104,4,22624,0.09937837489968446,0.09937837743753875,0.0,0.0,1.0,0.2492043847241867
prime,5,-103,odd,22624,0.06270077358508093,0.06270077518628871,0.0,0.0,0.0,0.25238684582743987
prime,5,-102,0,22624,0.40555843938347225,0.26634872869257287,0.12402758132956153,0.15112270155586988,0.0,0.24752475247524752
prime,5,-101,odd,22624,0.06270077358366317,0.06270077518487094,0.0,0.0,1.0,0.2508840169731259
prime,5,-100,2,22624,0.4771519523897618,0.34827657598083345,0.16040487977369167,0.19222949080622348,0.0,0.0
prime,5,-99,odd,22624,0.06270077358224539,0.06270077518345316,0.0,0.0,0.0,0.2492043847241867
prime,5,-98,4,22624,0.09937837489294311,0.09937837743079739,0.0,0.0,1.0,0.25238684582743987
prime,5,-97,odd,22624,0.06270077358082762,0.0627007751820354,0.0,0.0,0.0,0.24752475247524752
prime,5,-96,0,22624,0.393099495876215,0.2562869333524,0.12071251768033946,0.14612800565770862,0.0,0.2508840169731259
prime,5,-95,odd,22624,0.06270077357940985,0.06270077518061762,0.0,0.0,1.0,0.0
prime,5,-94,2,22624,0.396418645819041,0.2562869185258896,0.12172913719943423,0.14524398868458274,0.0,0.2492043847241867
prime,5,-93,odd,22624,0.06270077357799209,0.06270077517919985,0.0,0.0,0.0,0.25238684582743987
prime,5,-92,4,22624,0.0993783748862018,0.09937837742405604,0.0,0.0,1.0,0.24752475247524752
prime,5,-91,odd,22624,0.06270077357657432,0.06270077517778208,0.0,0.0,0.0,0.2508840169731259
prime,5,-90,0,22624,0.47574882161378496,0.34023283302879603,0.1594766619519095,0.19240629420084865,0.0,0.0
prime,5,-89,odd,22624,0.06270077357515655,0.0627007751763643,0.0,0.0,1.0,0.2492043847241867
prime,5,-88,2,22624,0.41636432198045176,0.28363018715923294,0.13375176803394626,0.1608468882602546,0.0,0.25238684582743987
prime,5,-87,odd,22624,0.06270077357373878,0.06270077517494654,0.0,0.0,0.0,0.24752475247524752
prime,5,-86,4,22624,0.09937837487946044,0.0993783774173147,0.0,0.0,1.0,0.2508840169731259
prime,5,-85,odd,22624,0.06270077357232098,0.06270077517352876,0.0,0.0,0.0,0.0
prime,5,-84,0,22624,0.43727813964675094,0.3106309955155583,0.14237093352192362,0.17065947666195191,0.0,0.2492043847241867
prime,5,-83,odd,22624,0.06270077357090321,0.06270077517211099,0.0,0.0,1.0,0.25238684582743987
prime,5,-82,2,22624,0.3997598942061662,0.2562872010705233,0.12318776520509193,0.1493546676096181,0.0,0.24752475247524752
prime,5,-81,odd,22624,0.06270077356948545,0.06270077517069322,0.0,0.0,0.0,0.2508840169731259
prime,5,-80,4,22624,0.0993783748727191,0.09937837741057336,0.0,0.0,1.0,0.0
prime,5,-79,odd,22624,0.06270077356806768,0.06270077516927544,0.0,0.0,0.0,0.2492043847241867
prime,5,-78,0,22624,0.41051577099065195,0.26634931351889235,0.13096711456859972,0.1554543847241867,0.0,0.25238684582743987
prime,5,-77,odd,22624,0.06270077356664991,0.06270077516785767,0.0,0.0,1.0,0.24752475247524752
prime,5,-76,2,22624,0.4048471631002409,0.2562872329902636,0.1279614568599717,0.15266973125884017,0.0,0.2508840169731259
prime,5,-75,odd,22624,0.06270077356523214,0.0627007751664399,0.0,0.0,0.0,0.0
prime,5,-74,4,22624,0.09937837486597777,0.09937837740383201,0.0,0.0,1.0,0.2492043847241867
prime,5,-73,odd,22624,0.06270077356381437,0.06270077516502212,0.0,0.0,0.0,0.25238684582743987
prime,5,-72,0,22624,0.39706336100257095,0.256287449239177,0.1220385431400283,0.14590700141442717,0.0,0.24752475247524752
prime,5,-71,odd,22624,0.0627007735623966,0.06270077516360437,0.0,0.0,1.0,0.2508840169731259
prime,5,-70,2,22624,0.5365330838570695,0.4192506491970956,0.19099186704384724,0.22975601131541726,0.0,0.0
prime,5,-69,odd,22624,0.06270077356097882,0.06270077516218658,0.0,0.0,0.0,0.2492043847241867
prime,5,-68,4,22624,0.09937837485923641,0.09937837739709066,0.0,0.0,1.0,0.25238684582743987
prime,5,-67,odd,22624,0.06270077355956105,0.06270077516076882,0.0,0.0,0.0,0.24752475247524752
prime,5,-66,0,22624,0.4150349418549238,0.2836297830175061,0.13238154172560113,0.15978606789250355,0.0,0.2508840169731259
prime,5,-65,odd,22624,0.06270077355814328,0.06270077515935105,0.0,0.0,1.0,0.0
prime,5,-64,2,22624,0.3936494862317072,0.2562868347392543,0.11907708628005657,0.1441389674681754,0.0,0.2492043847241867
prime,5,-63,odd,22624,0.06270077355672551,0.06270077515793326,0.0,0.0,0.0,0.25238684582743987
prime,5,-62,4,22624,0.09937837485249505,0.09937837739034931,0.0,0.0,1.0,0.24752475247524752
prime,5,-61,odd,22624,0.06270077355530775,0.0627007751565155,0.0,0.0,0.0,0.2508840169731259
prime,5,-60,0,22624,0.4766635640359844,0.34827540256296485,0.1583716407355021,0.19174328147100425,0.0,0.0
prime,5,-59,odd,22624,0.06270077355388998,0.06270077515509773,0.0,0.0,1.0,0.2492043847241867
prime,5,-58,2,22624,0.3986931419724552,0.25628708122457666,0.12455799151343706,0.14975247524752475,0.0,0.25238684582743987
prime,5,-57,odd,22624,0.06270077355247221,0.06270077515367994,0.0,0.0,0.0,0.24752475247524752
prime,5,-56,4,22624,0.09937837484575372,0.09937837738360797,0.0,0.0,1.0,0.2508840169731259
prime,5,-55,odd,22624,0.06270077355105444,0.06270077515226219,0.0,0.0,0.0,0.0
prime,5,-54,0,22624,0.39210718398073047,0.2562869791620165,0.1173974540311174,0.14042609618104668,0.0,0.2492043847241867
prime,5,-53,odd,22624,0.06270077354963667,0.0627007751508444,0.0,0.0,1.0,0.25238684582743987
prime,5,-52,2,22624,0.41034475475469984,0.26634968625382616,0.1280498585572843,0.15421676096181047,0.0,0.24752475247524752
prime,5,-51,odd,22624,0.06270077354821889,0.06270077514942664,0.0,0.0,0.0,0.2508840169731259
prime,5,-50,4,22624,0.09937837483901239,0.09937837737686663,0.0,0.0,1.0,0.0
prime,5,-49,odd,22624,0.06270077354680112,0.06270077514800887,0.0,0.0,0.0,0.2492043847241867
prime,5,-48,0,22624,0.39397776305328674,0.256287043295807,0.12062411598302687,0.14462517680339462,0.0,0.25238684582743987
prime,5,-47,odd,22624,0.06270077354538334,0.06270077514659109,0.0,0.0,1.0,0.24752475247524752
prime,5,-46,2,22624,0.40139362670255524,0.2562869702463649,0.12778465346534654,0.1508574964639321,0.0,0.2508840169731259
prime,5,-45,odd,22624,0.06270077354396557,0.06270077514517333,0.0,0.0,0.0,0.0
prime,5,-44,4,22624,0.09937837483227104,0.09937837737012528,0.0,0.0,1.0,0.2492043847241867
prime,5,-43,odd,22624,0.0627007735425478,0.06270077514375555,0.0,0.0,0.0,0.25238684582743987
prime,5,-42,0,22624,0.4389662297210276,0.31063176563335504,0.1432549504950495,0.17136669024045262,0.0,0.24752475247524752
prime,5,-41,odd,22624,0.06270077354113004,0.06270077514233777,0.0,0.0,1.0,0.2508840169731259
prime,5,-40,2,22624,0.4751521117873331,0.34023219797521054,0.159255657708628,0.19108026874115983,0.0,0.0
prime,5,-39,odd,22624,0.06270077353971226,0.06270077514092001,0.0,0.0,0.0,0.2492043847241867
prime,5,-38,4,22624,0.0993783748255297,0.09937837736338392,0.0,0.0,1.0,0.25238684582743987
prime,5,-37,odd,22624,0.0627007735382945,0.06270077513950223,0.0,0.0,0.0,0.24752475247524752
prime,5,-36,0,22624,0.3945282864243551,0.25628694266208,0.1204473125884017,0.14506718528995757,0.0,0.2508840169731259
prime,5,-35,odd,22624,0.06270077353687672,0.06270077513808446,0.0,0.0,1.0,0.0
prime,5,-34,2,22624,0.407155911082272,0.26634876651280837,0.13087871287128713,0.15461456859971712,0.0,0.2492043847241867
prime,5,-33,odd,22624,0.06270077353545896,0.06270077513666669,0.0,0.0,0.0,0.25238684582743987
prime,5,-32,4,22624,0.09937837481878836,0.09937837735664258,0.0,0.0,1.0,0.24752475247524752
