base,factors,voice_count,first_missing_prime,harmonic_repeat_count,event_x_old_lock,event_x_echo,last_pure_repeat_x,phi_crossed_before_expansion
411738,2;3;163;421,4,5,3,1.7785824234346441,0.22141757656535604,1.8063082223618208,False
411742,2;29;31;229,4,3,1,1.8433548537725908,0.15664514622740897,1.898225982668964,False
411774,2;3;11;17;367,5,5,3,1.7785837550534376,0.2214162449465626,1.8063094053947404,False
411782,2;7;67;439,4,3,1,1.8433559386237466,0.1566440613762533,1.8982267084890936,False
411810,2;3;5;7;37;53,6,11,9,1.6870857359567506,0.3129142640432493,1.6976429859534719,False
411814,2;13;47;337,4,3,1,1.843356806417982,0.15664319358201806,1.8982272890869822,False
411862,2;11;97;193,4,3,1,1.843358107964883,0.15664189203511703,1.898228159886811,False
411866,2;7;13;31;73,5,3,1,1.8433582164193014,0.1566417835806986,1.8982282324482096,False
411958,2;19;37;293,4,3,1,1.8433607105388177,0.15663928946118238,1.8982299011373591,False
411978,2;3;7;17;577,5,5,3,1.7785912983925698,0.22140870160743034,1.8063161070221028,False
411990,2;3;5;31;443,5,7,5,1.7383591208569713,0.26164087914302875,1.7565629175071444,False
411994,2;11;61;307,4,3,1,1.8433616863253945,0.15663831367460535,1.898230553986346,False
412070,2;5;89;463,4,3,1,1.843363745999392,0.15663625400060785,1.8982319320082812,False
412086,2;3;173;397,4,5,3,1.7785952902050228,0.22140470979497692,1.8063196534114894,False
412134,2;3;149;461,4,5,3,1.7785970639619013,0.22140293603809844,1.8063212292445445,False
412174,2;7;59;499,4,3,1,1.8433665637974046,0.15663343620259548,1.8982338172502542,False
412178,2;13;83;191,4,3,1,1.8433666721580277,0.15663332784197245,1.8982338897486661,False
412206,2;3;23;29;103,5,5,3,1.7785997241566365,0.22140027584336364,1.8063235926019692,False
412214,2;11;41;457,4,3,1,1.84336764734957,0.15663235265043018,1.8982345421980678,False
412230,2;3;5;7;13;151,6,11,9,1.6871065469428848,0.31289345305711536,1.6976632206351225,False
412238,2;31;61;109,4,3,1,1.8433682974232057,0.15663170257679437,1.898234977128033,False
412242,2;3;127;541,4,5,3,1.7786010540557953,0.2213989459442049,1.8063247741042578,False
412282,2;13;101;157,4,3,1,1.843369489112569,0.15663051088743116,1.898235774424221,False
412318,2;17;67;181,4,3,1,1.8433704640230595,0.15662953597694024,1.8982364266848875,False
412370,2;5;7;43;137,5,3,1,1.8433718720554162,0.15662812794458397,1.8982373687238907,False
412378,2;41;47;107,4,3,1,1.8433720886577727,0.15662791134222748,1.8982375136408767,False
412386,2;3;13;17;311,5,5,3,1.7786063723316168,0.22139362766838322,1.8063294989377714,False
412390,2;5;11;23;163,5,3,1,1.8433724135523055,0.15662758644769464,1.8982377310103102,False
412410,2;3;5;59;233,5,7,5,1.7383770421777216,0.26162295782227835,1.756579766542657,False
412426,2;7;89;331,4,3,1,1.8433733881710967,0.15662661182890342,1.8982383830750913,False
412438,2;13;29;547,4,3,1,1.8433737130224266,0.15662628697757316,1.8982386004155132,False
412490,2;5;13;19;167,5,3,1,1.8433751205867455,0.1566248794132547,1.8982395421402147,False
412510,2;5;7;71;83,5,3,1,1.8433756619036539,0.15662433809634613,1.8982399043057716,False
412518,2;3;197;349,4,5,3,1.7786112455623146,0.22138875443768546,1.8063338283836234,False
412538,2;7;79;373,4,3,1,1.8433764196969504,0.15662358030304965,1.8982404113037228,False
412566,2;3;7;11;19;47,6,5,3,1.778613017206419,0.22138698279358107,1.8063354023361218,False
412646,2;13;59;269,4,3,1,1.843379342063568,0.15662065793643207,1.89824236649765,False
412658,2;17;53;229,4,3,1,1.8433796667170246,0.15662033328297534,1.8982425837051937,False
412674,2;3;109;631,4,5,3,1.7786170025484997,0.22138299745150014,1.8063389429663006,False
412726,2;17;61;199,4,3,1,1.8433815062162195,0.1566184937837806,1.8982438144111342,False
412730,2;5;149;277,4,3,1,1.8433816144112702,0.15661838558872956,1.8982438867983595,False
412734,2;3;7;31;317,5,5,3,1.7786192161147987,0.2213807838852015,1.8063409095267766,False
412742,2;11;73;257,4,3,1,1.8433819389892352,0.1566180610107647,1.8982441039552085,False
412854,2;3;13;67;79,5,5,3,1.7786236421494401,0.22137635785055995,1.8063448416704524,False
412870,2;5;19;41;53,5,3,1,1.8433854004834582,0.1566145995165419,1.898246419844513,False
412898,2;431;479,3,3,1,1.8433861575218753,0.1566138424781248,1.898246926335541,False
412910,2;5;157;263,4,3,1,1.8433864819489556,0.15661351805104454,1.8982471433910668,False
412930,2;5;7;17;347,5,3,1,1.8433870226368174,0.15661297736318244,1.8982475051342014,False
412942,2;23;47;191,4,3,1,1.843387347035173,0.15661265296482713,1.8982477221704377,False
413030,2;5;103;401,4,3,1,1.8433897256273861,0.15661027437261366,1.8982493135485314,False
413034,2;3;23;41;73,5,5,3,1.7786302784582246,0.22136972154177553,1.8063507374443015,False
413042,2;7;163;181,4,3,1,1.8433900499360072,0.15660995006399295,1.8982495305245086,False
413090,2;5;101;409,4,3,1,1.8433913470628467,0.15660865293715348,1.8982503983561316,False
413110,2;5;109;379,4,3,1,1.8433918874815385,0.15660811251846157,1.8982507599185112,False
413130,2;3;5;47;293,5,7,5,1.7384077163239018,0.2615922836760981,1.7566086053085206,False
413134,2;17;29;419,4,3,1,1.8433925359445114,0.15660746405548873,1.89825119376687,False
413138,2;11;89;211,4,3,1,1.8433926440174888,0.1566073559825111,1.8982512660721198,False
413162,2;337;613,3,3,1,1.8433932924302494,0.1566067075697504,1.89825169988676,False
413170,2;5;79;523,4,3,1,1.843393508558273,0.15660649144172667,1.898251844485218,False
413174,2;19;83;131,4,3,1,1.8433936166204923,0.15660638337950783,1.8982519167832432,False
413242,2;367;563,3,3,1,1.843395453495354,0.1566045465046461,1.8982531457268743,False
413294,2;7;53;557,4,3,1,1.84339685793136,0.15660314206863976,1.8982540853508292,False
413310,2;3;5;23;599,5,7,5,1.7384153753851497,0.26158462461485027,1.7566158060805936,False
413326,2;19;73;149,4,3,1,1.8433977220993267,0.15660227790067335,1.898254663513571,False
413354,2;31;59;113,4,3,1,1.8433984781835937,0.1566015218164063,1.8982551693638634,False
413390,2;5;67;617,4,3,1,1.8433994502059579,0.15660054979404203,1.8982558196850736,False
413402,2;11;19;23;43,5,3,1,1.8433997741919206,0.1566002258080792,1.8982560364443781,False
413422,2;421;491,3,3,1,1.8434003141446484,0.15659968585535164,1.8982563976938513,False
413466,2;3;137;503,4,5,3,1.7786461921857208,0.2213538078142789,1.8063648753623078,False
413470,2;5;173;239,4,3,1,1.843401609909438,0.15659839009056187,1.8982572646108251,False
413490,2;3;5;7;11;179,6,13,11,1.6689819421950485,0.33101805780495147,1.6776468754058393,False
413494,2;23;89;101,4,3,1,1.8434022577273839,0.156597742272616,1.898257698026033,False
413506,2;47;53;83,4,3,1,1.843402581620247,0.15659741837975297,1.8982579147228187,False
413538,2;3;157;439,4,5,3,1.7786488426347353,0.22135115736526462,1.806367230045199,False
413546,2;7;109;271,4,3,1,1.843403661185568,0.1565963388144321,1.8982586369933576,False
413574,2;3;7;43;229,5,5,3,1.7786501676624014,0.2213498323375986,1.8063684072114394,False
413630,2;5;7;19;311,5,3,1,1.843405927884457,0.15659407211554316,1.8982601535007473,False
413674,2;397;521,3,3,1,1.8434071149930353,0.15659288500696453,1.8982609477208172,False
413746,2;17;43;283,4,3,1,1.843409057223201,0.15659094277679908,1.8982622471447188,False
413762,2;443;467,3,3,1,1.8434094887774628,0.1565905112225372,1.8982625358703702,False
413770,2;5;7;23;257,5,3,1,1.8434097045474438,0.1565902954525562,1.8982626802283946,False
413826,2;3;7;59;167,5,5,3,1.7786594391839818,0.22134056081601827,1.806376644106669,False
413882,2;7;17;37;47,5,3,1,1.8434127248268004,0.15658727517319945,1.8982647009047224,False
413914,2;349;593,3,3,1,1.843413587592247,0.15658641240775314,1.8982652781256422,False
413922,2;3;149;463,4,5,3,1.7786629695030014,0.22133703049699865,1.806379780467991,False
413930,2;5;11;53;71,5,3,1,1.8434140189463923,0.15658598105360752,1.8982655667169115,False
413974,2;11;31;607,4,3,1,1.8434152050720733,0.15658479492792668,1.898266360276946,False
413978,2;449;461,3,3,1,1.8434153128945383,0.15658468710546178,1.898266432413971,False
414030,2;3;5;37;373,5,7,5,1.738445973834916,0.26155402616508394,1.7566445735911356,False
414042,2;3;151;457,4,5,3,1.7786673810922484,0.22133261890775172,1.8063836997540588,False
414086,2;17;19;641,4,3,1,1.8434182236512375,0.15658177634876255,1.8982683798115625,False
414170,2;5;83;499,4,3,1,1.8434204869735145,0.1565795130264857,1.898269894051491,False
414178,2;29;37;193,4,3,1,1.8434207025006637,0.1565792974993364,1.8982700382464495,False
414190,2;5;7;61;97,5,3,1,1.8434210257824697,0.15657897421753036,1.8982702545328984,False
414194,2;11;67;281,4,3,1,1.8434211335406938,0.15657886645930635,1.8982703266267846,False
414206,2;13;89;179,4,3,1,1.8434214568082319,0.15657854319176806,1.8982705429036526,False
414222,2;3;17;31;131,5,5,3,1.778673995749802,0.22132600425019794,1.8063895762565194,False
414258,2;3;13;47;113,5,5,3,1.778675318288951,0.22132468171104902,1.8063907512077784,False
414274,2;7;127;233,4,3,1,1.8434232884555235,0.1565767115444765,1.8982717683368628,False
414286,2;359;577,3,3,1,1.8434236116517408,0.15657638834825918,1.8982719845658376,False
414302,2;7;101;293,4,3,1,1.8434240425633932,0.15657595743660685,1.8982722728599652,False
414318,2;3;199;347,4,5,3,1.7786775222303661,0.221322477769634,1.8063927092013088,False
414326,2;11;37;509,4,3,1,1.843424688895223,0.15657531110477685,1.8982727052772175,False
414346,2;31;41;163,4,3,1,1.843425227472407,0.15657477252759291,1.8982730656029865,False
414406,2;383;541,3,3,1,1.8434268430257668,0.15657315697423307,1.898274146460635,False
414422,2;353;587,3,3,1,1.8434272737948618,0.15657272620513824,1.8982744346590328,False
414434,2;43;61;79,4,3,1,1.8434275968592135,0.15657240314078658,1.8982746507994577,False
414470,2;5;7;31;191,5,3,1,1.843428565988147,0.1565714340118531,1.898275299177674,False
414490,2;5;181;229,4,3,1,1.8434291043515545,0.15657089564844548,1.8982756593598888,False
414494,2;17;73;167,4,3,1,1.8434292120206746,0.15657078797932547,1.8982757313939402,False
414498,2;3;7;71;139,5,5,3,1.7786841318768998,0.22131586812310025,1.8063985812435657,False
414502,2;11;83;227,4,3,1,1.8434294273553533,0.1565705726446468,1.8982758754596516,False
414510,2;3;5;41;337,5,7,5,1.7384663392855872,0.26153366071441264,1.7566637203821116,False
414518,2;13;107;149,4,3,1,1.8434298580104658,0.156570141989534,1.8982761635815086,False
414562,2;17;89;137,4,3,1,1.843431042214106,0.156568957785894,1.898276955850861,False
414622,2;13;37;431,4,3,1,1.8434326568058519,0.15656734319414803,1.8982780360627716,False
414626,2;379;547,3,3,1,1.8434327644358102,0.15656723556418986,1.8982781080705253,False
414634,2;11;47;401,4,3,1,1.8434329796921676,0.15656702030783234,1.8982782520836428,False
414674,2;13;41;389,4,3,1,1.8434340559027838,0.15656594409721614,1.898278972101438,False
414678,2;3;11;61;103,5,5,3,1.7786907382592334,0.22130926174076662,1.8064044503804306,False
414690,2;3;5;23;601,5,7,5,1.738473969433381,0.26152603056661894,1.7566708939371478,False
414710,2;5;113;367,4,3,1,1.843435024390934,0.15656497560906593,1.8982796200493592,False
414730,2;5;67;619,4,3,1,1.843435562398403,0.15656443760159724,1.8982799799925563,False
414770,2;5;19;37;59,5,3,1,1.8434366383244185,0.15656336167558155,1.8982806998192383,False
414778,2;7;13;43;53,5,3,1,1.843436853495396,0.1565631465046042,1.8982808437750218,False
414782,2;23;71;127,4,3,1,1.8434369610791064,0.15656303892089357,1.8982809157517198,False
414798,2;3;257;269,4,5,3,1.7786951407021792,0.2213048592978208,1.806408361525571,False
414814,2;433;479,3,3,1,1.843437821706121,0.15656217829387897,1.8982814915366486,False
414854,2;11;109;173,4,3,1,1.8434388973832274,0.15656110261677247,1.8982822111961852,False
414874,2;23;29;311,4,3,1,1.8434394351773453,0.1565605648226545,1.8982825709961146,False
414922,2;19;61;179,4,3,1,1.843440725762387,0.15655927423761296,1.898283434434799,False
414946,2;7;107;277,4,3,1,1.8434413709909432,0.15655862900905693,1.8982838661111876,False
414966,2;3;23;31;97,5,5,3,1.7787013016890165,0.2212986983109836,1.806413834962957,False
414998,2;19;67;163,4,3,1,1.8434427688398893,0.1565572311601105,1.8982848013118165,False
415002,2;3;7;41;241,5,5,3,1.7787026215313497,0.2212973784686504,1.8064150075138414,False
415038,2;3;13;17;313,5,5,3,1.7787039412434549,0.2212960587565452,1.8064161799488134,False
415066,2;37;71;79,4,3,1,1.843444596494288,0.15655540350571184,1.8982860240637451,False
415074,2;3;11;19;331,5,5,3,1.7787052608253562,0.2212947391746437,1.806417352267894,False
415090,2;5;13;31;103,5,3,1,1.8434452414671074,0.15655475853289277,1.898286455568404,False
415106,2;17;29;421,4,3,1,1.8434456714253171,0.1565543285746827,1.8982867432222823,False
415110,2;3;5;101;137,5,7,5,1.7384917585104345,0.2615082414895654,1.756687618487826,False
415114,2;7;149;199,4,3,1,1.843445886397322,0.15655411360267793,1.8982868870444538,False
415162,2;11;113;167,4,3,1,1.8434471761299602,0.15655282387003988,1.8982877499107398,False
415166,2;41;61;83,4,3,1,1.84344728359999,0.1565527164000102,1.8982878218110997,False
415198,2;7;47;631,4,3,1,1.8434481433176417,0.15655185668235813,1.8982883969853819,False
415214,2;31;37;181,4,3,1,1.8434485731480803,0.15655142685191986,1.8982886845534603,False
415262,2;397;523,3,3,1,1.843449862525863,0.15655013747413712,1.8982895471814578,False
415270,2;5;131;317,4,3,1,1.8434500774056053,0.1565499225943947,1.898289690941674,False
415290,2;3;5;109;127,5,7,5,1.7384993761513678,0.2615006238486321,1.7566947802698514,False
415294,2;11;43;439,4,3,1,1.843450722016457,0.15654927798354307,1.8982901222032684,False
415310,2;5;7;17;349,5,3,1,1.8434511517333805,0.15654884826661963,1.8982904096951205,False
415338,2;3;7;11;29;31,6,5,3,1.7787149337831554,0.22128506621684438,1.8064259457354204,False
415370,2;5;73;569,4,3,1,1.8434527630034063,0.1565472369965938,1.8982914876764596,False
415378,2;17;19;643,4,3,1,1.8434529778193185,0.1565470221806817,1.8982916313938132,False
415382,2;11;79;239,4,3,1,1.8434530852255018,0.15654691477449817,1.8982917032512998,False
415410,2;3;5;61;227,5,7,5,1.7385044524981579,0.261495547501842,1.75669955283278,False
415478,2;7;59;503,4,3,1,1.8434556626194638,0.15654433738053627,1.8982934275929668,False
415522,2;373;557,3,3,1,1.8434568436976522,0.15654315630234789,1.8982942177635453,False
415534,2;7;67;443,4,3,1,1.8434571657850871,0.15654283421491297,1.89829443324796,False
415610,2;5;13;23;139,5,3,1,1.8434592054254288,0.15654079457457123,1.8982957978168944,False
415614,2;3;113;613,4,5,3,1.7787250389458922,0.22127496105410785,1.8064349231618408,False
415630,2;5;89;467,4,3,1,1.843459742102064,0.15654025789793585,1.8982961568664243,False
415658,2;37;41;137,4,3,1,1.8434604933997882,0.1565395066002118,1.8982966595024826,False
415670,2;5;197;211,4,3,1,1.8434608153668268,0.156539184633173,1.8982968749060505,False
415706,2;347;599,3,3,1,1.8434617812042313,0.1565382187957688,1.8982975210739712,False
415714,2;13;59;271,4,3,1,1.8434619958217882,0.15653800417821165,1.8982976646581282,False
415722,2;3;193;359,4,5,3,1.7787289910623363,0.22127100893766374,1.806438434218554,False
415758,2;3;7;19;521,5,5,3,1.7787303081749632,0.2212696918250368,1.8064396043397994,False
415774,2;449;463,3,3,1,1.843463605303077,0.15653639469692288,1.8982987414383183,False
415802,2;29;67;107,4,3,1,1.8434643563035367,0.1565356436964634,1.8982992438747621,False
415822,2;11;41;461,4,3,1,1.843464892697063,0.15653510730293713,1.8982996027341827,False
415830,2;3;5;83;167,5,7,5,1.7385222066209929,0.2614777933790072,1.7567162444802498,False
415834,2;19;31;353,4,3,1,1.843465214519031,0.15653478548096925,1.8982998180403348,False
415858,2;337;617,3,3,1,1.8434658581311367,0.1565341418688632,1.898300248631265,False
415870,2;5;7;13;457,5,3,1,1.8434661799212761,0.15653382007872368,1.8983004639160441,False
415898,2;7;61;487,4,3,1,1.8434669307236824,0.15653306927631755,1.898300966219494,False
415910,2;5;11;19;199,5,3,1,1.8434672524784639,0.15653274752153593,1.8983011814805304,False
415918,2;29;71;101,4,3,1,1.8434674669757594,0.15653253302424042,1.8983013249839311,False
415938,2;3;181;383,4,5,3,1.7787368917927742,0.22126310820722572,1.8064454532145502,False
415954,2;7;11;37;73,5,3,1,1.843468432155262,0.15653156784473804,1.8983019707100677,False
415986,2;3;19;41;89,5,5,3,1.7787386468768667,0.22126135312313347,1.8064470124273266,False
416066,2;7;113;263,4,3,1,1.8434714343257241,0.15652856567427595,1.8983039792260665,False
416118,2;3;223;311,4,5,3,1.7787434721705866,0.2212565278294135,1.8064512992054733,False
416130,2;3;5;11;13;97,6,7,5,1.7385348756877281,0.2614651243122718,1.7567281553665375,False
416138,2;19;47;233,4,3,1,1.843473363804936,0.15652663619506374,1.8983052700875562,False
416162,2;23;83;109,4,3,1,1.8434740068799191,0.15652599312008092,1.8983057003178065,False
416166,2;3;139;499,4,5,3,1.7787452263911872,0.2212547736088129,1.8064528576496819,False
416230,2;5;107;389,4,3,1,1.8434758286956368,0.15652417130436336,1.8983069191490256,False
416238,2;3;173;401,4,5,3,1.7787478572906135,0.22125214270938637,1.8064551949319525,False
416262,2;3;7;11;17;53,6,5,3,1.7787487341420576,0.2212512658579422,1.8064559739236568,False
416290,2;5;7;19;313,5,3,1,1.843477435897732,0.15652256410226806,1.8983079943987302,False
416306,2;11;127;149,4,3,1,1.843477864440261,0.1565221355597388,1.8983082811019714,False
416318,2;7;131;227,4,3,1,1.8434781858348097,0.1565218141651902,1.8983084961211103,False
416326,2;43;47;103,4,3,1,1.8434784000919624,0.15652159990803763,1.8983086394632547,False
416330,2;5;17;31;79,5,3,1,1.843478507218775,0.1565214927812252,1.8983087111331423,False
416338,2;13;67;239,4,3,1,1.8434787214688722,0.156521278531128,1.8983088544705489,False
416346,2;3;7;23;431,5,5,3,1.7787518026693165,0.22124819733068346,1.8064586999916026,False
416362,2;409;509,3,3,1,1.8434793641909442,0.15652063580905556,1.8983092844638196,False
416398,2;17;37;331,4,3,1,1.8434803281946959,0.1565196718053042,1.898309929400437,False
416442,2;3;13;19;281,5,5,3,1.7787553086954462,0.22124469130455382,1.8064618147304397,False
416458,2;7;151;197,4,3,1,1.8434819346560392,0.1565180653439609,1.8983110041527265,False
416486,2;7;71;419,4,3,1,1.8434826842475114,0.1565173157524887,1.8983115056430322,False
416494,2;13;83;193,4,3,1,1.8434828984059286,0.1565171015940714,1.8983116489188758,False
416498,2;29;43;167,4,3,1,1.8434830054833748,0.1565169945166251,1.8983117205556141,False
416514,2;3;7;47;211,5,5,3,1.7787579376117881,0.22124206238821165,1.8064641502476295,False
416518,2;19;97;113,4,3,1,1.8434835408529842,0.15651645914701603,1.8983120787274725,False
416546,2;13;37;433,4,3,1,1.8434842903210984,0.15651570967890174,1.8983125801349436,False
416570,2;5;7;11;541,5,3,1,1.8434849326765306,0.1565150673234695,1.8983130098820156,False
416658,2;3;11;59;107,5,5,3,1.7787631938940762,0.22123680610592364,1.8064688199020518,False
416670,2;3;5;17;19;43,6,7,5,1.7385576539202265,0.2614423460797736,1.7567495704050622,False
416702,2;11;13;31;47,5,3,1,1.8434884648758059,0.15651153512419397,1.8983153729835254,False
416706,2;3;199;349,4,5,3,1.7787649455290038,0.22123505447099617,1.806470376044835,False
416730,2;3;5;29;479,5,7,5,1.7385601827676962,0.2614398172323041,1.7567519479078442,False
416770,2;5;71;587,4,3,1,1.8434902839947693,0.15650971600523078,1.898316590003875,False
416806,2;13;17;23;41,5,3,1,1.8434912469204765,0.1565087530795237,1.8983172342165873,False
416814,2;3;127;547,4,5,3,1.7787688858686055,0.2212311141313946,1.8064738766193449,False
416830,2;5;73;571,4,3,1,1.843491888818162,0.15650811118183816,1.8983176636562833,False
416842,2;37;43;131,4,3,1,1.843492209751171,0.15650779024882916,1.8983178783654988,False
416874,2;3;17;61;67,5,5,3,1.778771074444391,0.22122892555560913,1.806475820936352,False
416906,2;7;97;307,4,3,1,1.8434939212156394,0.15650607878436074,1.898319023361624,False
416930,2;5;173;241,4,3,1,1.843494562937432,0.15650543706256811,1.8983194526832086,False
416962,2;7;13;29;79,5,3,1,1.8434954185008439,0.15650458149915603,1.8983200250679075,False
417010,2;5;11;17;223,5,3,1,1.8434967017053199,0.15650329829468015,1.8983208835505156,False
417014,2;13;43;373,4,3,1,1.8434968086314092,0.15650319136859084,1.8983209550856182,False
417054,2;3;11;71;89,5,5,3,1.778777638022584,0.22122236197741607,1.8064816519744777,False
417070,2;5;179;233,4,3,1,1.8434983054736382,0.15650169452636192,1.8983219564944456,False
417094,2;347;601,3,3,1,1.8434989469071625,0.15650105309283724,1.8983223856224596,False
417118,2;13;61;263,4,3,1,1.8434995882985223,0.1565004117014777,1.8983228147221598,False
417130,2;5;7;59;101,5,3,1,1.8434999089783919,0.1565000910216082,1.8983230292613933,False
417142,2;11;67;283,4,3,1,1.843500229647722,0.156499770352278,1.89832324379355,False
417158,2;7;83;359,4,3,1,1.8435006571904353,0.15649934280956446,1.898323529825417,False
417162,2;3;251;277,4,5,3,1.7787815746230256,0.22121842537697445,1.8064851492208904,False
417206,2;337;619,3,3,1,1.843501939706179,0.15649806029382085,1.898324387845545,False
417246,2;3;197;353,4,5,3,1.778784635622005,0.22121536437799505,1.8064878685881682,False
417266,2;23;47;193,4,3,1,1.843503542613822,0.15649645738617818,1.8983254602115363,False
417278,2;19;79;139,4,3,1,1.8435038631637521,0.15649613683624805,1.8983256746635162,False
417306,2;3;157;443,4,5,3,1.7787868216207305,0.2212131783792694,1.8064898106114253,False
417322,2;31;53;127,4,3,1,1.8435050384234,0.1564949615766002,1.8983264609269443,False
417354,2;3;7;19;523,5,5,3,1.7787885701623258,0.22121142983767422,1.8064913640009417,False
417358,2;23;43;211,4,3,1,1.843505999894185,0.15649400010581505,1.898327104162684,False
417362,2;11;61;311,4,3,1,1.8435061067184237,0.15649389328157642,1.8983271756293942,False
417410,2;5;7;67;89,5,3,1,1.8435073885180624,0.15649261148193763,1.8983280331686627,False
417470,2;5;109;383,4,3,1,1.843508990530823,0.15649100946917685,1.898329104933747,False
417490,2;5;83;503,4,3,1,1.8435095244766235,0.15649047552337653,1.8983294621495241,False
417498,2;3;149;467,4,5,3,1.7787938144149824,0.22120618558501773,1.8064960229482092,False
417534,2;3;13;53;101,5,5,3,1.7787951251566794,0.22120487484332074,1.8064971873989004,False
417542,2;23;29;313,4,3,1,1.8435109125989546,0.15648908740104522,1.8983303908187186,False
417570,2;3;5;31;449,5,7,5,1.7385955433269327,0.2614044566730676,1.7567851921827469,False
417606,2;3;7;61;163,5,5,3,1.778797746254479,0.22120225374552083,1.8064995159570794,False
417622,2;17;71;173,4,3,1,1.8435130477861688,0.15648695221383113,1.8983318192816272,False
417626,2;11;41;463,4,3,1,1.843513154533263,0.15648684546673677,1.8983318906965359,False
417646,2;367;569,3,3,1,1.843513688251215,0.1564863117487851,1.8983322477593148,False
417658,2;19;29;379,4,3,1,1.8435140084679704,0.15648599153202938,1.8983324619875708,False
417666,2;3;151;461,4,5,3,1.778799930110024,0.22120006988997593,1.806501456072771,False
417722,2;331;631,3,3,1,1.84351571611317,0.15648428388683008,1.8983336044190824,False
417746,2;7;53;563,4,3,1,1.8435163564030614,0.1564836435969385,1.8983340327791554,False
417786,2;3;179;389,4,5,3,1.7788042967507895,0.2211957032492106,1.8065053353514995,False
417818,2;23;31;293,4,3,1,1.843518277020615,0.15648172297938495,1.8983353176900777,False
417830,2;5;7;47;127,5,3,1,1.8435185970867798,0.1564814029132202,1.8983355318172135,False
417842,2;401;521,3,3,1,1.843518917142443,0.15648108285755682,1.8983357459372978,False
417846,2;3;11;13;487,5,5,3,1.77880647953623,0.22119352046377022,1.8065072745147328,False
417882,2;3;257;271,4,5,3,1.7788077890363758,0.22119221096362426,1.8065084378603669,False
417890,2;5;11;29;131,5,3,1,1.8435201972600959,0.15647980273990408,1.8983366023471282,False
417998,2;7;73;409,4,3,1,1.8435230769107374,0.15647692308926256,1.8983385288569008,False
418002,2;3;13;23;233,5,5,3,1.778812153110314,0.22118784688968574,1.806512314854463,False
418026,2;3;7;37;269,5,5,3,1.7788130257540997,0.22118697424590036,1.8065130901010802,False
418066,2;11;31;613,4,3,1,1.8435248895880614,0.15647511041193868,1.8983397415517378,False
418070,2;5;97;431,4,3,1,1.8435249962056495,0.15647500379435056,1.8983398128796845,False
418094,2;23;61;149,4,3,1,1.843525635886706,0.15647436411329405,1.8983402408309316,False
418102,2;349;599,3,3,1,1.8435258491044029,0.15647415089559732,1.8983403834750876,False
418110,2;3;5;7;11;181,6,13,11,1.6692191042874311,0.330780895712569,1.677879027588077,False
418134,2;3;227;307,4,5,3,1.7788169519460535,0.22118304805394662,1.8065165780832926,False
418154,2;11;83;229,4,3,1,1.8435272349058343,0.15647276509416583,1.8983413105858231,False
418162,2;419;499,3,3,1,1.84352744808858,0.15647255191142004,1.8983414532065102,False
418170,2;3;5;53;263,5,7,5,1.7386207515042813,0.26137924849571875,1.7568088916254077,False
418190,2;5;19;31;71,5,3,1,1.8435281941914994,0.15647180580850056,1.898341952354277,False
418270,2;5;151;277,4,3,1,1.8435303255996964,0.15646967440030338,1.898343378279619,False
418278,2;3;7;23;433,5,5,3,1.778822185074755,0.22117781492524485,1.8065212271295625,False
418290,2;3;5;73;191,5,7,5,1.738625788216407,0.261374211783593,1.756813626879531,False
418314,2;3;13;31;173,5,5,3,1.7788234930367484,0.2211765069632515,1.806522389106149,False
418326,2;3;113;617,4,5,3,1.7788239289956282,0.22117607100437167,1.8065227764063547,False
418342,2;19;101;109,4,3,1,1.8435322434689192,0.15646775653108094,1.8983446613450714,False
418370,2;5;17;23;107,5,3,1,1.8435329892051144,0.15646701079488567,1.8983451602465884,False
418390,2;5;7;43;139,5,3,1,1.8435335218389173,0.15646647816108272,1.8983455165813745,False
418398,2;3;137;509,4,5,3,1.77882654445023,0.22117345554976997,1.806525099941748,False
418438,2;17;31;397,4,3,1,1.8435348000413772,0.15646519995862299,1.898346371705178,False
418470,2;3;5;13;29;37,6,7,5,1.7386333402122325,0.2613666597877675,1.7568207268686626,False
418474,2;7;71;421,4,3,1,1.8435357585832997,0.15646424141670043,1.89834701297422,False
418502,2;7;167;179,4,3,1,1.8435365040507792,0.15646349594922063,1.8983475116952984,False
418506,2;3;11;17;373,5,5,3,1.7788304666724137,0.22116953332758632,1.8065285843906322,False
418562,2;31;43;157,4,3,1,1.8435381012892431,0.1564618987107569,1.8983485802544997,False
418582,2;47;61;73,4,3,1,1.8435386336439388,0.15646136635606134,1.8983489364018697,False
418594,2;11;53;359,4,3,1,1.843538953042808,0.15646104695719193,1.898349150080926,False
418646,2;19;23;479,4,3,1,1.8435403369837104,0.15645966301628947,1.8983500759423442,False
418658,2;353;593,3,3,1,1.8435406563267998,0.15645934367320025,1.8983502895839448,False
418690,2;5;149;281,4,3,1,1.843541507857251,0.1564584921427491,1.8983508592605538,False
418778,2;17;109;113,4,3,1,1.8435438491826774,0.1564561508173224,1.8983524256138402,False
418794,2;3;223;313,4,5,3,1.7788409203057203,0.2211590796942799,1.806537871246996,False
418798,2;19;103;107,4,3,1,1.8435443812237065,0.1564556187762936,1.8983527815505885,False
418810,2;5;7;31;193,5,3,1,1.8435447004343912,0.1564552995656088,1.898352995103282,False
418830,2;3;5;23;607,5,7,5,1.7386484331558256,0.2613515668441744,1.7568349164472634,False
418834,2;13;89;181,4,3,1,1.8435453388244158,0.1564546611755843,1.8983534221876215,False
