split,experiment,cell_id,cell_key,prefix_g1_count,age_intervals,elapsed_hours,early_interval_hours,current_interval_hours,recent_interval_hours,interval_trend,clock_excess,local_interval_ratio,local_interval_ara,size_fold_prefix,rpl_fold_prefix,x_generation,x_clock,x_size,x_rpl,u_generation,u_clock,u_size,u_rpl,ara_phase_gap,ara_phase_sum,ara_phase_product,disk_generation_clock,disk_clock_size,disk_size_rpl,orient_generation_clock,orient_clock_size,orient_size_rpl,radius4_sq,closure4_residual,remaining_divisions,remaining_hours,slowdown_lead_intervals,in_slowdown_risk_set,slowdown_next2,slowdown_exists,target_generation_unbounded,target_clock_unbounded,target_generation_bounded,target_clock_bounded,pred_pure,pred_relational,pred_fixed_025,pred_size_child,pred_rpl_child,pred_reverse_control
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,6,5,6.66666666666667,1.33333333333333,1.6666666666666696,1.4999999999999998,0.1021651247531985,2.886579864025407e-15,1.250000000000005,1.1111111111111132,1.4243743199129484,,0.9090909090909092,0.4210526315789471,1.175044883303411,,-0.0909090909090909,-0.5789473684210529,0.175044883303411,,-0.4880382775119619,1.330143540669856,0.0526315789473684,0.3434445182115797,0.3658207665723671,,0.0526315789473684,-0.1013417745440801,,,,10,38.00000000000003,2.0,True,1.0,1,1.8181818181818181,2.3999999999999995,1.8181818181818181,2.0,1.0909090909090908,1.5789473684210527,1.3289473684210527,1.2851861475952,,0.602870813397129
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,7,6,8.0,1.33333333333333,1.3333333333333304,1.5,0.0602240290343293,2.664535259100376e-15,1.0000000000000004,1.0000000000000002,1.4341675734494044,,1.0909090909090908,0.5052631578947363,1.178363880196693,,0.0909090909090908,-0.4947368421052637,0.1783638801966929,,-0.5856459330143545,1.596172248803827,-0.0449760765550239,0.2530290057462059,0.2765782166951088,,-0.0449760765550239,-0.0882431828341534,,,,9,36.6666666666667,1.0,True,1.0,1,1.6363636363636365,2.31578947368421,1.6363636363636365,2.0,0.9090909090909092,1.4947368421052638,1.2447368421052638,1.2001458720560905,,0.32344497607655454
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,8,7,10.0,1.33333333333333,2.0,1.6666666666666652,0.0822351818926444,0.0714285714285742,1.5000000000000038,1.2000000000000013,1.3764961915125151,,1.2727272727272727,0.6315789473684204,1.158424908424909,,0.2727272727272727,-0.3684210526315796,0.1584249084249089,,-0.6411483253588524,1.904306220095693,-0.1004784688995217,0.2101142373114173,0.1608325236316019,,-0.1004784688995217,-0.0583670715249665,,,,8,34.6666666666667,0.0,False,,1,1.4545454545454546,2.189473684210526,1.4545454545454546,2.0,0.7272727272727273,1.3684210526315796,1.1184210526315796,1.0788148255253525,,0.08612440191387494
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,9,8,12.0,1.33333333333333,2.0,2.0,0.0845535637592219,0.1250000000000029,1.5000000000000038,1.2000000000000013,1.5168661588683392,,1.4545454545454546,0.7578947368421045,1.205361003026374,,0.4545454545454546,-0.2421052631578955,0.2053610030263739,,-0.6966507177033501,2.212440191387559,-0.1100478468899525,0.2652265286966877,0.1007881000127522,,-0.1100478468899525,-0.0497189796800696,,,,7,32.6666666666667,-1.0,False,,1,1.2727272727272727,2.063157894736842,1.2727272727272727,2.0,0.5454545454545454,1.2421052631578955,0.9921052631578955,0.9407650124013021,,0.0
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,10,9,15.3333333333333,1.33333333333333,3.3333333333333,2.66666666666665,0.114053612630742,0.2777777777777781,2.4999999999999813,1.4285714285714255,1.3482045701849878,,1.6363636363636365,0.968421052631576,1.14828544949027,,0.6363636363636365,-0.0315789473684241,0.1482854494902701,,-0.6679425837320606,2.6047846889952124,-0.0200956937799062,0.4059559076028483,0.0229858044474291,,-0.0200956937799062,-0.0046826984049563,,,,6,29.3333333333334,-2.0,False,,1,1.0909090909090908,1.8526315789473706,1.0909090909090908,1.8526315789473706,0.36363636363636354,1.0315789473684243,0.7815789473684243,0.7445075849958567,,0.0
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,11,10,18.6666666666667,1.33333333333333,3.3333333333334,3.33333333333335,0.122850713185477,0.4000000000000059,2.500000000000056,1.4285714285714377,1.3112078346028282,,1.818181818181818,1.1789473684210534,1.1346516007532954,,0.8181818181818181,0.1789473684210534,0.1346516007532954,,-0.6392344497607647,2.9971291866028715,0.1464114832535891,0.7014436482681259,0.050153214250245,,0.1464114832535891,0.0240955496084845,,,,5,26.0,-3.0,False,,1,0.9090909090909091,1.642105263157893,0.9090909090909091,1.642105263157893,0.1818181818181821,0.8210526315789468,0.5710526315789468,0.5373897313906228,,0.0
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,12,11,23.6666666666667,1.33333333333333,5.0,4.1666666666667,0.1404952405299992,0.61363636363637,3.7500000000000098,1.5789473684210535,1.2676822633297051,,2.0,1.4947368421052636,1.1180422264875236,,1.0,0.4947368421052636,0.1180422264875236,,-0.5052631578947364,3.494736842105264,0.4947368421052636,1.2447645429362886,0.2586985101704203,,0.4947368421052636,0.0583998383675117,,,,4,21.0,-4.0,False,,1,0.7272727272727273,1.3263157894736828,0.7272727272727273,1.3263157894736828,0.0,0.5052631578947364,0.2552631578947364,0.22575260127285546,,0.0
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,13,12,28.0,1.33333333333333,4.3333333333333,4.66666666666665,0.139767233837582,0.7500000000000044,3.249999999999984,1.5294117647058805,1.6289445048966305,,2.0,1.7684210526315771,1.2392384105960277,,1.0,0.7684210526315771,0.2392384105960274,,-0.2315789473684228,3.768421052631577,0.7684210526315771,1.5904709141274211,0.6477059312319344,,0.7684210526315771,0.1838358313001048,,,,3,16.6666666666667,-5.0,False,,1,0.5454545454545454,1.0526315789473695,0.5454545454545454,1.0526315789473695,0.0,0.23157894736842288,0.0,0.0,,0.0
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,14,13,33.6666666666667,1.33333333333333,5.6666666666667,5.0,0.1435633864770148,0.9423076923076992,4.250000000000036,1.6190476190476215,1.7834602829162154,,2.0,2.0,1.2814698983580928,,1.0,1.0,0.2814698983580928,,0.0,4.0,1.0,2.0,1.079225303681715,,1.0,0.2814698983580928,,,,2,11.0,-6.0,False,,1,0.36363636363636365,0.6947368421052624,0.36363636363636365,0.6947368421052624,0.0,0.0,0.0,0.0,,0.0
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,15,14,37.3333333333333,1.33333333333333,3.6666666666666,4.66666666666665,0.1294100693436616,1.0000000000000036,2.7499999999999574,1.4666666666666606,1.9684439608269857,,2.0,2.0,1.3262463343108504,,1.0,1.0,0.3262463343108503,,0.0,4.0,1.0,2.0,1.1064366706512672,,1.0,0.3262463343108503,,,,1,7.3333333333334,-7.0,False,,1,0.18181818181818182,0.4631578947368458,0.18181818181818182,0.4631578947368458,0.0,0.0,0.0,0.0,,0.0
